Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx.Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
LONG-TERM CARE HOMES & SERVICES	5351-89	2019-09-23	2019-09-24	AMZN MKTP CA A95905HD3	372.89	CAD	372.89	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3A083	BENDALE ACRES-RESIDENT SERVICES	4816	Computer Network/Information Services	RESIDENT GIANT BOARD GAME
					"1,580.55"	CAD	"1,580.55"	CAD							
"PARKS, FORESTRY & RECREATION"	5348-122	2019-09-17	2019-09-19	CDN TIRE STORE #00600	50.83	CAD	50.83	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	YW COLR GRDN TO EYEWR
"PARKS, FORESTRY & RECREATION"	5355-227	2019-09-27	2019-09-30	JJ DOWNS INDUSTRIAL	306.70	CAD	306.70	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	WATER SERVICE TUBING
					357.53	CAD	357.53	CAD							
"PARKS, FORESTRY & RECREATION"	5348-123	2019-09-17	2019-09-19	THE HOME DEPOT #7114	26.04	CAD	26.04	CAD	2575	ELECTRICAL SUPPLIES	P06776	ELMBANK-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  PADLOCK
					26.04	CAD	26.04	CAD							
"PARKS, FORESTRY & RECREATION"	5350-221	2019-09-20	2019-09-23	UNIVERSAL FIELD SUPPLI	18.92	CAD	18.92	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00108	NATURAL ENV & CCOMMUNITY PROGRAMS - CORE	5137	"Mens, Womens, and Childrens Uniforms and"	ALUMINUM TREE TAGS FOR SURVIVAL MONITORING
					18.92	CAD	18.92	CAD							
"PARKS, FORESTRY & RECREATION"	5350-222	2019-09-20	2019-09-23	LONG & MCQUADE	384.18	CAD	384.18	CAD	3040	M & E – RECREATIONAL & EDUCATIONAL	P06672	PORT UNION-PRGM SUPPORT	5733	"Music Stores - Musical Instruments, Pian"	INSTRUCTIONAL PIANO CLASSES - KEYBOARDS
"PARKS, FORESTRY & RECREATION"	5351-90	2019-09-23	2019-09-24	HURONIA ART GLASS	779.98	CAD	779.98	CAD	3099	GENERAL EQUIPMENT	P06672	PORT UNION-PRGM SUPPORT	5231	"Glass, Paint, Wallpaper Stores"	"STAINED GLASS INSTRUCTIONAL PRGM - SHEARS, METAL RUNNING PLIERS, SOLDERING IRON"
					"1,164.16"	CAD	"1,164.16"	CAD							
"PARKS, FORESTRY & RECREATION"	5350-223	2019-09-20	2019-09-23	CUSTOM DOOR AND LOCK S	16.95	CAD	16.95	CAD	2730	LOCKS	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	7399	Business Services - Not Elsewhere Classi	KEYS
"PARKS, FORESTRY & RECREATION"	5354-130	2019-09-25	2019-09-27	THE HOME DEPOT #7080	194.79	CAD	194.79	CAD	3080	M & E - HAND TOOLS	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  FM KEY TAPE
					211.74	CAD	211.74	CAD							
LONG-TERM CARE HOMES & SERVICES	5343-146	2019-09-11	2019-09-12	ASSA ABLOY ENTRANCE SY	317.53	CAD	317.53	CAD	2530	BUILDING REPAIRS & RENOVATION SUPPLIES	D3K061	LAKESHORE LODGE-MT-OA	5065	Electrical Parts and Equipment	ENTRANCE DOOR REPAIR
LONG-TERM CARE HOMES & SERVICES	5352-111	2019-09-24	2019-09-25	COSTCO WHOLESALE W524	56.48	CAD	56.48	CAD	4995	OTHER EXPENSES WHICH ARE NOT COVERED BY A SPECIFIC COST ELEMENT.	D3K083	LAKESHORE LODGE-RESIDENT SERVICES	5300	Wholesale Clubs	PLANTERS FOR FRONT ENTRANCE OF RESIDENT HOME AREA
					374.01	CAD	374.01	CAD							
EMPLOYMENT & SOCIAL SERVICES	5343-147	2019-09-11	2019-09-12	AMZN MKTP CA SW79G7V73	105.70	CAD	105.70	CAD	3410	IT – HARDWARE	C01114	IT SYSTEMS & ARCHITECTURE	4816	Computer Network/Information Services	LOGITECH RECEIVER
EMPLOYMENT & SOCIAL SERVICES	5344-118	2019-09-12	2019-09-13	AMZN MKTP CA NM1YQ8R83	468.90	CAD	468.90	CAD	3410	IT – HARDWARE	C01114	IT SYSTEMS & ARCHITECTURE	4816	Computer Network/Information Services	MULTI-EQUIP WIRELESS KEYBOARD AND MOUSE
EMPLOYMENT & SOCIAL SERVICES	5344-119	2019-09-12	2019-09-13	AMZN MKTP CA 7660N1IL3	246.26	CAD	246.26	CAD	3410	IT – HARDWARE	C01114	IT SYSTEMS & ARCHITECTURE	4816	Computer Network/Information Services	MULTI-EQUIP WIRELESS KEYBOARD AND MOUSE
EMPLOYMENT & SOCIAL SERVICES	5347-100	2019-09-17	2019-09-18	SHOPPER + INC.	269.84	CAD	269.84	CAD	3410	IT – HARDWARE	C01114	IT SYSTEMS & ARCHITECTURE	5965	Direct Marketing - Combination Catalog a	USB EXTENDERS
EMPLOYMENT & SOCIAL SERVICES	5349-131	2019-09-18	2019-09-20	THE HOME DEPOT CANADA	126.11	CAD	126.11	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01114	IT SYSTEMS & ARCHITECTURE	5200	Home Supply Warehouse	Approved from list
					"1,216.81"	CAD	"1,216.81"	CAD							
"PARKS, FORESTRY & RECREATION"	5348-124	2019-09-18	2019-09-19	COSTCO WHOLESALE W545	90.12	CAD	90.12	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10581	CENTENNIAL RC (E)-INSTRL	5300	Wholesale Clubs	"CHIPS, CHOCOATES/CANDIES FOR SKATE TRAINING"
					90.12	CAD	90.12	CAD							
"PARKS, FORESTRY & RECREATION"	5337-69	2019-09-04	2019-09-05	NASH COMPETITION ENGIN	"1,491.60"	CAD	"1,491.60"	CAD	2120	PARTS – MACHINERY & EQUIPMENT	P10186	C-REC SUPER2-PRGM SUPPORT	7538	Automotive Service Shops	CYL HEAD REBUILD
"PARKS, FORESTRY & RECREATION"	5338-99	2019-09-05	2019-09-06	AUTO PARTS CENTRES	9.72	CAD	9.72	CAD	2120	PARTS – MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5533	"Automotive Parts, Accessories Stores"	RAZOR BLADES
"PARKS, FORESTRY & RECREATION"	5338-100	2019-09-05	2019-09-06	AUTO PARTS CENTRES	9.72	CAD	9.72	CAD	2120	PARTS – MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5533	"Automotive Parts, Accessories Stores"	RAZOR BLADES
"PARKS, FORESTRY & RECREATION"	5338-101	2019-09-05	2019-09-06	AUTO PARTS CENTRES	29.13	CAD	29.13	CAD	2120	PARTS – MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5533	"Automotive Parts, Accessories Stores"	SCRAPER KIT
"PARKS, FORESTRY & RECREATION"	5338-102	2019-09-06	2019-09-06	ONTARIO COLLEGE OF TRA	28.25	CAD	28.25	CAD	4830	PERMIT AND LICENSE FEES	P00830	TECH SERV. 1-FLEET EQUIP	9399	Government Services - Not Elsewhere Clas	LICENSE
"PARKS, FORESTRY & RECREATION"	5338-103	2019-09-05	2019-09-06	AUTO PARTS CENTRES	-9.72	CAD	-9.72	CAD	2120	PARTS – MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5533	"Automotive Parts, Accessories Stores"	REFUND
"PARKS, FORESTRY & RECREATION"	5339-174	2019-09-06	2019-09-09	AUTO PARTS CENTRES	18.67	CAD	18.67	CAD	2120	PARTS – MACHINERY & EQUIPMENT	P00273	E-SOUTH3-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	LENS AMBER
"PARKS, FORESTRY & RECREATION"	5339-175	2019-09-06	2019-09-09	AUTO PARTS CENTRES	37.61	CAD	37.61	CAD	2120	PARTS – MACHINERY & EQUIPMENT	P10186	C-REC SUPER2-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	RAD CAP
"PARKS, FORESTRY & RECREATION"	5339-176	2019-09-06	2019-09-09	ISN CANADA GROUP INC	"1,079.15"	CAD	"1,079.15"	CAD	2120	PARTS – MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	HOIST REPAIRS
"PARKS, FORESTRY & RECREATION"	5341-73	2019-09-09	2019-09-10	NCH CANADA INC	"1,149.44"	CAD	"1,149.44"	CAD	2401	LUBRICANTS	P00830	TECH SERV. 1-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	SNYTEC ENGINE OIL
"PARKS, FORESTRY & RECREATION"	5348-125	2019-09-17	2019-09-19	BRAFASCO / SCARBOROUGH	48.30	CAD	48.30	CAD	2710	GENERAL HARDWARE	P00839	TECH SERV. 1-YARD OPER'NS	5085	Industrial Supplies Not Elsewhere Classi	SCREWS
"PARKS, FORESTRY & RECREATION"	5348-126	2019-09-17	2019-09-19	ISN CANADA GROUP INC	932.93	CAD	932.93	CAD	2120	PARTS – MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	HOIST REPAIR
"PARKS, FORESTRY & RECREATION"	5350-224	2019-09-20	2019-09-23	SNAP ON TOOLS OF CANAD	575.95	CAD	575.95	CAD	3080	M & E - HAND TOOLS	P00830	TECH SERV. 1-FLEET EQUIP	5251	Hardware Stores	SOCKET SET
"PARKS, FORESTRY & RECREATION"	5351-91	2019-09-23	2019-09-24	NCH CANADA INC	"1,414.99"	CAD	"1,414.99"	CAD	2401	LUBRICANTS	P00830	TECH SERV. 1-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	10W OIL
					"6,815.74"	CAD	"6,815.74"	CAD							
PUBLIC HEALTH	5334-118	2019-08-29	2019-09-02	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5334-119	2019-08-30	2019-09-02	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5337-70	2019-09-03	2019-09-05	CARPARK MANAGEMENT SER	8.00	CAD	8.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5338-104	2019-09-04	2019-09-06	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5339-177	2019-09-05	2019-09-09	CARPARK MANAGEMENT SER	8.00	CAD	8.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5342-109	2019-09-09	2019-09-11	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5343-148	2019-09-10	2019-09-12	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5344-120	2019-09-11	2019-09-13	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5345-155	2019-09-12	2019-09-16	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5345-156	2019-09-13	2019-09-16	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5347-101	2019-09-16	2019-09-18	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5348-127	2019-09-17	2019-09-19	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5349-132	2019-09-18	2019-09-20	CARPARK MANAGEMENT SER	8.00	CAD	8.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5350-225	2019-09-19	2019-09-23	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5350-226	2019-09-20	2019-09-23	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5352-112	2019-09-23	2019-09-25	CARPARK MANAGEMENT SER	8.00	CAD	8.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5353-140	2019-09-24	2019-09-26	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5354-131	2019-09-25	2019-09-27	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5355-228	2019-09-26	2019-09-30	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5355-229	2019-09-27	2019-09-30	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
					96.00	CAD	96.00	CAD							
"PARKS, FORESTRY & RECREATION"	5334-120	2019-08-29	2019-09-02	THE HOME DEPOT #7114	29.33	CAD	29.33	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12754	W-NORTH-N-PRGM SUPPORT	5200	Home Supply Warehouse	LUMBER
"PARKS, FORESTRY & RECREATION"	5339-178	2019-09-06	2019-09-09	TERRA	502.62	CAD	502.62	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12754	W-NORTH-N-PRGM SUPPORT	5261	Lawn and Garden Supply Stores	PERRENIAL SHRUBS
"PARKS, FORESTRY & RECREATION"	5343-149	2019-09-10	2019-09-12	CDN TIRE STORE #00294	30.48	CAD	30.48	CAD	2570	JANITORIAL SUPPLIES	P12754	W-NORTH-N-PRGM SUPPORT	5200	Home Supply Warehouse	WASP FOAM
"PARKS, FORESTRY & RECREATION"	5346-67	2019-09-13	2019-09-17	CDN TIRE STORE #00294	29.36	CAD	29.36	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12754	W-NORTH-N-PRGM SUPPORT	5200	Home Supply Warehouse	WASP FOAM
"PARKS, FORESTRY & RECREATION"	5353-141	2019-09-24	2019-09-26	THE HOME DEPOT #7114	44.00	CAD	44.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12754	W-NORTH-N-PRGM SUPPORT	5200	Home Supply Warehouse	BONE ML 3KG
					635.79	CAD	635.79	CAD							
"PARKS, FORESTRY & RECREATION"	5339-179	2019-09-06	2019-09-09	THE HOME DEPOT #7013	55.35	CAD	55.35	CAD	2575	ELECTRICAL SUPPLIES	P00531	S-WEST 2-PRGM SUPPORT	5200	Home Supply Warehouse	FLORENCE BULBS
"PARKS, FORESTRY & RECREATION"	5349-133	2019-09-19	2019-09-20	MARCHANT'S SCHOOL SPOR	800.27	CAD	800.27	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00531	S-WEST 2-PRGM SUPPORT	5941	Sporting Goods Stores	"LAWN TENNIS NETS, BASKETBALL BACKBOARD, HOOPS"
					855.62	CAD	855.62	CAD							
"PARKS, FORESTRY & RECREATION"	5343-150	2019-09-10	2019-09-12	SUPER DISCOUNT CITY	33.88	CAD	33.88	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P08174	LAWRENCE HGTS-SOCIAL PRGM	5310	Discount Stores	CURTAINS FOR SPECIAL EVENTS
"PARKS, FORESTRY & RECREATION"	5343-151	2019-09-11	2019-09-12	MYSTERY ROOM GAMES	181.93	CAD	181.93	CAD	4118	TICKETS AND ADMISSION FEES	P03368	YOUTH OUTREACH NORTH YORK	7399	Business Services - Not Elsewhere Classi	YOUTH TRIP
"PARKS, FORESTRY & RECREATION"	5345-157	2019-09-13	2019-09-16	PARTY CITY #2008	249.63	CAD	249.63	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P08174	LAWRENCE HGTS-SOCIAL PRGM	5947	"Card, Gift, Novelty, and Souvenir Shops"	HALLOWEEN DECORATIONS
"PARKS, FORESTRY & RECREATION"	5347-102	2019-09-17	2019-09-18	DOLLARAMA # 420	13.36	CAD	13.36	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08174	LAWRENCE HGTS-SOCIAL PRGM	5310	Discount Stores	YOUTH PRGM - SNACKS
"PARKS, FORESTRY & RECREATION"	5347-103	2019-09-17	2019-09-18	PARTY CITY #2008	65.94	CAD	65.94	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P08174	LAWRENCE HGTS-SOCIAL PRGM	5947	"Card, Gift, Novelty, and Souvenir Shops"	HALLOWEEN DECORATIONS
"PARKS, FORESTRY & RECREATION"	5355-230	2019-09-28	2019-09-30	SPIRIT HALLOWEEN 64803	158.15	CAD	158.15	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P08174	LAWRENCE HGTS-SOCIAL PRGM	5947	"Card, Gift, Novelty, and Souvenir Shops"	HALLOWEEN DECORATIONS
					702.89	CAD	702.89	CAD							
"PARKS, FORESTRY & RECREATION"	5334-121	2019-08-30	2019-09-02	PAUL WOLF ELECTRIC & L	23.11	CAD	23.11	CAD	2530	BUILDING REPAIRS & RENOVATION SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5065	Electrical Parts and Equipment	WIRE SHRINKING WRAP
"PARKS, FORESTRY & RECREATION"	5336-36	2019-09-03	2019-09-04	CANADA WATERWORKS INC	169.50	CAD	169.50	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5039	Construction Materials Not Elsewhere Cla	WATER KEY
"PARKS, FORESTRY & RECREATION"	5337-71	2019-09-04	2019-09-05	LOCK-UP SERVICES	52.07	CAD	52.07	CAD	2530	BUILDING REPAIRS & RENOVATION SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	7299	Other Services (Not Elsewhere Classified	EXTRA VEHICLE KEYS
"PARKS, FORESTRY & RECREATION"	5352-113	2019-09-23	2019-09-25	COS SHORE INC	"2,522.66"	CAD	"2,522.66"	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P00898	KIPLING YD-PARKS CONSTR	7299	Other Services (Not Elsewhere Classified	EMERGENCY WATER LINE REPAIR
					"2,767.34"	CAD	"2,767.34"	CAD							
"PARKS, FORESTRY & RECREATION"	5336-37	2019-09-03	2019-09-04	WAV MONKEY MOVERS	297.04	CAD	297.04	CAD	4102	ENTERTAINER AND BAND FEES	P04076	JENNER J MARIE CC-SUMMER CAMPS	7299	Other Services (Not Elsewhere Classified	GYM BUS: GUEST APPEARANCE
"PARKS, FORESTRY & RECREATION"	5343-152	2019-09-11	2019-09-12	ABOVEGROUND ENTERPRISE	348.24	CAD	348.24	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P04076	JENNER J MARIE CC-SUMMER CAMPS	7333	"Commercial Art, Graphics, Photography"	COMMUNITY YOUTH ART PROJECT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5344-121	2019-09-12	2019-09-13	ROGERS  CBL30329330306	101.08	CAD	101.08	CAD	4441	CONTRACTED SERVICES – CABLE TV	P12148	JENNER J MARIE CC-PRGM SUPPORT	4899	Cable and Other Pay Television Services	CABLE SERVICE
"PARKS, FORESTRY & RECREATION"	5345-158	2019-09-13	2019-09-16	ABOVEGROUND ENTERPRISE	-138.45	CAD	-138.45	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P04076	JENNER J MARIE CC-SUMMER CAMPS	7333	"Commercial Art, Graphics, Photography"	REFUND
"PARKS, FORESTRY & RECREATION"	5346-68	2019-09-16	2019-09-17	ABOVEGROUND ENTERPRISE	63.55	CAD	63.55	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P04076	JENNER J MARIE CC-SUMMER CAMPS	7333	"Commercial Art, Graphics, Photography"	COMMUNITY YOUTH ART PROJECT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5353-142	2019-09-25	2019-09-26	DOLLARAMA # 213	23.79	CAD	23.79	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P05788	JENNER J MARIE CC-SPORTS	5310	Discount Stores	PADLOCKS FOR EQUIPMENT ROOM
"PARKS, FORESTRY & RECREATION"	5354-132	2019-09-26	2019-09-27	DOLLARAMA # 213	9.10	CAD	9.10	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P05788	JENNER J MARIE CC-SPORTS	5310	Discount Stores	BAKING TIN LINERS AND WIPES
"PARKS, FORESTRY & RECREATION"	5355-231	2019-09-27	2019-09-30	MARCHANT'S SCHOOL SPOR	250.81	CAD	250.81	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P05788	JENNER J MARIE CC-SPORTS	5941	Sporting Goods Stores	BASKETBALLS
					955.16	CAD	955.16	CAD							
"PARKS, FORESTRY & RECREATION"	5339-180	2019-09-05	2019-09-09	CDN TIRE STORE #00424	191.39	CAD	191.39	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12859	LOCATION SUPPORT - KEN COX	5200	Home Supply Warehouse	"BATTERIES, CARPET POWER SCRUBBER"
"PARKS, FORESTRY & RECREATION"	5339-181	2019-09-05	2019-09-09	CDN TIRE STORE #00424	42.92	CAD	42.92	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12859	LOCATION SUPPORT - KEN COX	5200	Home Supply Warehouse	"SPOT CLEANER, CARPET CLEANING SOLUTION"
"PARKS, FORESTRY & RECREATION"	5347-104	2019-09-17	2019-09-18	NO FRILL'S #1306	35.08	CAD	35.08	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12859	LOCATION SUPPORT - KEN COX	5411	"Grocery Stores, Supermarkets"	"ICE TEA, MILK, FROZEN FRUITS, CUCUMBERS"
					269.39	CAD	269.39	CAD							
EMPLOYMENT & SOCIAL SERVICES	5353-143	2019-09-25	2019-09-26	AMAZON.CA US4YM0WZ3	40.34	CAD	40.34	CAD	4995	OTHER EXPENSES WHICH ARE NOT COVERED BY A SPECIFIC COST ELEMENT.	C01208	BEACHES  ADMIN	4816	Computer Network/Information Services	TOASTER
					40.34	CAD	40.34	CAD							
"PARKS, FORESTRY & RECREATION"	5345-159	2019-09-15	2019-09-16	MICHAELS #4948	366.00	CAD	366.00	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P12581	CARMINE STEFANO CC - INSTRUCT'NL PRESCHL	5945	"Game, Toy, and Hobby Shops"	"BRUSH SET, PUMPKIN FOR CRAFTS"
"PARKS, FORESTRY & RECREATION"	5345-160	2019-09-15	2019-09-16	DOLLARAMA # 647	173.46	CAD	173.46	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P12583	CARMINE STEFANO CC - SOCIAL PRGM YOUTH	5310	Discount Stores	"GARLANDS, ACRYLIC PAINT, PLATES"
"PARKS, FORESTRY & RECREATION"	5345-161	2019-09-15	2019-09-16	PARTY CITY #2025	186.98	CAD	186.98	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P12583	CARMINE STEFANO CC - SOCIAL PRGM YOUTH	5999	Miscellaneous and Specialty Retail Store	HALLOWEEN DECORATIONS
"PARKS, FORESTRY & RECREATION"	5346-69	2019-09-14	2019-09-17	CDN TIRE STORE #00675	813.19	CAD	813.19	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P12581	CARMINE STEFANO CC - INSTRUCT'NL PRESCHL	5200	Home Supply Warehouse	"BASKETBALL NETS, FOOSBALLS, BASKETBALLS"
"PARKS, FORESTRY & RECREATION"	5351-92	2019-09-22	2019-09-24	WAL-MART #1120	226.61	CAD	226.61	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P12581	CARMINE STEFANO CC - INSTRUCT'NL PRESCHL	5411	"Grocery Stores, Supermarkets"	"FILE FOLDERS, HALLOWEEN DECORATIONS"
"PARKS, FORESTRY & RECREATION"	5353-144	2019-09-25	2019-09-26	AMAZON.CA 447IC5VI3	44.85	CAD	44.85	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P06715	CARMINE STEFANO CC - PROGRAM SUPPORT	4816	Computer Network/Information Services	"DAYTIMER, DAILY PLANNER REFILL"
"PARKS, FORESTRY & RECREATION"	5354-133	2019-09-25	2019-09-27	WAL-MART #3130	159.76	CAD	159.76	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P12585	CARMINE STEFANO CC - ART-VIS/PERF OLD AD	5411	"Grocery Stores, Supermarkets"	"DUO MARKERS, STICKERS, SHELVING"
					"1,970.85"	CAD	"1,970.85"	CAD							
"PARKS, FORESTRY & RECREATION"	5339-182	2019-09-06	2019-09-09	SQ  SQ  THE FERNAND GR	565.00	CAD	565.00	CAD	2120	PARTS – MACHINERY & EQUIPMENT	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	7699	Miscellaneous Repair Shops and Related S	MACHINE PARTS
"PARKS, FORESTRY & RECREATION"	5339-183	2019-09-06	2019-09-09	RONA # 55030	339.58	CAD	339.58	CAD	2780	CONCRETE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5251	Hardware Stores	CONCRETE MIX
"PARKS, FORESTRY & RECREATION"	5342-110	2019-09-10	2019-09-11	MILLWICK PAINT & PAPER	84.73	CAD	84.73	CAD	2715	PAINT SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5231	"Glass, Paint, Wallpaper Stores"	PAINT
