Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx.Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5324-201	2019-08-16	2019-08-19	GREEN BIRD ELECTRIC SO	135.60	CAD	135.60	CAD	2575	ELECTRICAL SUPPLIES	P00408	N-EAST-TURF&HORT	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES
"PARKS, FORESTRY & RECREATION"	5327-129	2019-08-21	2019-08-22	PROVINCE ELECTRIC SUPP	317.01	CAD	317.01	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES
"PARKS, FORESTRY & RECREATION"	5332-96	2019-08-28	2019-08-29	PROVINCE ELECTRIC SUPP	141.25	CAD	141.25	CAD	2575	ELECTRICAL SUPPLIES	P00408	N-EAST-TURF&HORT	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES
					"1,368.43"	CAD	"1,368.43"	CAD							
REAL ESTATE SERVICES	5311-166	2019-07-31	2019-08-01	FACEBK UWQVBLJKA2	999.57	CAD	999.57	CAD	4414	ADVERTISING & PROMOTION	FA1012	ST.LAWRENCE MARKET-ADS FUND-LEASING	7311	Advertising Services	SOCIAL MEDIA ADVERTISEMENT
REAL ESTATE SERVICES	5313-191	2019-08-02	2019-08-05	STAPLES STORE #26	20.32	CAD	20.32	CAD	2010	STATIONERY AND OFFICE SUPPLIES	FA2133	ADMIN-ST.LAWRENCE MARKET-LEASING & SITE	5943	"Office, School Supply, and Stationery St"	INVOICE BOOK
REAL ESTATE SERVICES	5313-192	2019-08-03	2019-08-05	HIGHLAND PACKERS LIMIT	972.60	CAD	972.60	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	FA1012	ST.LAWRENCE MARKET-ADS FUND-LEASING	5422	"Freezer, Locker Meat Provisioners"	BBQ RENTAL - HARVEST FESTIVAL
REAL ESTATE SERVICES	5315-92	2019-08-06	2019-08-07	CAMCARB	571.02	CAD	571.02	CAD	2270	PROPANE GAS	FA1012	ST.LAWRENCE MARKET-ADS FUND-LEASING	5169	Chemicals and Allied Products Not Elsewh	PROPANE
REAL ESTATE SERVICES	5317-158	2019-08-06	2019-08-08	HIGHLAND PACKERS LIMIT	385.00	CAD	385.00	CAD	4995	OTHER EXPENSES	FA1012	ST.LAWRENCE MARKET-ADS FUND-LEASING	5422	"Freezer, Locker Meat Provisioners"	PIG - HARVEST FESTIVAL
REAL ESTATE SERVICES	5317-159	2019-08-07	2019-08-08	CREATIVEMARKET.COM	19.14	CAD	14.00	USD	2090	GRAPHIC DESIGN SUPPLIES	FA1012	ST.LAWRENCE MARKET-ADS FUND-LEASING	5734	Computer Software Stores	COMMUNITY HARVEST FESTIVAL DESIGN ELEMENT
REAL ESTATE SERVICES	5317-160	2019-08-07	2019-08-08	CREATIVEMARKET.COM	25.98	CAD	19.00	USD	2090	GRAPHIC DESIGN SUPPLIES	FA1012	ST.LAWRENCE MARKET-ADS FUND-LEASING	5734	Computer Software Stores	COMMUNITY HARVEST FESTIVAL DESIGN ELEMENT
REAL ESTATE SERVICES	5318-161	2019-08-08	2019-08-09	CREATIVEMARKET.COM	15.03	CAD	11.00	USD	2090	GRAPHIC DESIGN SUPPLIES	FA1012	ST.LAWRENCE MARKET-ADS FUND-LEASING	5734	Computer Software Stores	COMMUNITY HARVEST FESTIVAL DESIGN ELEMENT
REAL ESTATE SERVICES	5318-162	2019-08-08	2019-08-09	CREATIVEMARKET.COM	27.34	CAD	20.00	USD	2090	GRAPHIC DESIGN SUPPLIES	FA1012	ST.LAWRENCE MARKET-ADS FUND-LEASING	5734	Computer Software Stores	COMMUNITY HARVEST FESTIVAL DESIGN ELEMENT
REAL ESTATE SERVICES	5318-163	2019-08-08	2019-08-09	CREATIVEMARKET.COM	19.14	CAD	14.00	USD	2090	GRAPHIC DESIGN SUPPLIES	FA1012	ST.LAWRENCE MARKET-ADS FUND-LEASING	5734	Computer Software Stores	COMMUNITY HARVEST FESTIVAL DESIGN ELEMENT
REAL ESTATE SERVICES	5319-171	2019-08-08	2019-08-12	ML&S INVESTIGATION S	100.00	CAD	100.00	CAD	4830	PERMIT & LICENSE FEES	FA1012	ST.LAWRENCE MARKET-ADS FUND-LEASING	9399	Government Services - Not Elsewhere Clas	NOISE EXEMPTION PERMIT
REAL ESTATE SERVICES	5319-172	2019-08-10	2019-08-12	FUTURE BAKERY & CAFE #	27.40	CAD	27.40	CAD	2741	FOOD COSTS	FA1012	ST.LAWRENCE MARKET-ADS FUND-LEASING	5814	Quick Payment Service - Fast-Food Restau	BREAD - HARVEST FESTIVAL
REAL ESTATE SERVICES	5325-116	2019-08-19	2019-08-20	"SPROUT SOCIAL, INC"	203.24	CAD	149.00	USD	3420	COMPUTERS - SOFTWARE	FA1012	ST.LAWRENCE MARKET-ADS FUND-LEASING	5045	"Computers, Computer Peripheral Equipment"	SOCIAL MEDIA SOFTWARE
REAL ESTATE SERVICES	5329-222	2019-08-23	2019-08-26	MAG-AGCO RAS	150.00	CAD	150.00	CAD	4830	PERMIT & LICENSE FEES	FA2133	ADMIN-ST.LAWRENCE MARKET-LEASING & SITE	9399	Government Services - Not Elsewhere Clas	ALCOHOL PERMIT - HARVEST FESTIVAL
REAL ESTATE SERVICES	5333-105	2019-08-29	2019-08-30	CREATIVEMARKET.COM	8.18	CAD	6.00	USD	2090	GRAPHIC DESIGN SUPPLIES	FA1012	ST.LAWRENCE MARKET-ADS FUND-LEASING	5734	Computer Software Stores	COMMUNITY HARVEST FESTIVAL DESIGN ELEMENT
					"3,543.96"	CAD	"3,225.91"	CAD							
							233.00	USD							
"PARKS, FORESTRY & RECREATION"	5311-167	2019-07-31	2019-08-01	METRO #35	85.18	CAD	85.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	PRGM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5312-171	2019-08-01	2019-08-02	PAYPAL  MAGICSHOWS2	150.00	CAD	150.00	CAD	4118	TICKETS AND ADMISSION FEES	P04144	WOBURN PS-SUMMER CAMPS	7929	"Bands, Orchestras, and Miscellaneous Ent"	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5312-172	2019-08-01	2019-08-02	PAYPAL  MAGICSHOWS2	150.00	CAD	150.00	CAD	4118	TICKETS AND ADMISSION FEES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	7929	"Bands, Orchestras, and Miscellaneous Ent"	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5312-173	2019-07-30	2019-08-02	GNS PARTY RENTALS	86.67	CAD	86.67	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07688	CENTENNIAL-E-PRGM SUPPORT	5970	"Artist Supply Stores, Craft Shops"	PRGM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5313-193	2019-08-02	2019-08-05	DOLLARAMA # 469	27.01	CAD	27.01	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04144	WOBURN PS-SUMMER CAMPS	5310	Discount Stores	"FOIL PANS, PARCHMENT PAPER"
"PARKS, FORESTRY & RECREATION"	5313-194	2019-08-02	2019-08-05	FOOD BASICS #606	28.95	CAD	28.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"SUGAR, COOKIES, POTATOES"
"PARKS, FORESTRY & RECREATION"	5315-93	2019-08-06	2019-08-07	DOLLARAMA # 187	35.57	CAD	35.57	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5310	Discount Stores	"APPLE JUICE, GARDEN HOSE"
"PARKS, FORESTRY & RECREATION"	5315-94	2019-08-06	2019-08-07	DOLLARAMA # 287	49.83	CAD	49.83	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04144	WOBURN PS-SUMMER CAMPS	5310	Discount Stores	"HAND SANITIZER, FOIL PANS, OVEN MITTS"
"PARKS, FORESTRY & RECREATION"	5315-95	2019-08-06	2019-08-07	FOOD BASICS #653	57.31	CAD	57.31	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"CHEESE, TACOS, CHKN WIENERS"
"PARKS, FORESTRY & RECREATION"	5315-96	2019-08-06	2019-08-07	FOOD BASICS #653	36.68	CAD	36.68	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"CRACKERS, CHEESE, BUTTER, PIZZA"
"PARKS, FORESTRY & RECREATION"	5315-97	2019-08-06	2019-08-07	FOOD BASICS #653	50.67	CAD	50.67	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"MILK, LEMONS, CUPS"
"PARKS, FORESTRY & RECREATION"	5317-161	2019-08-07	2019-08-08	FRESHCO #9864	75.18	CAD	75.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04144	WOBURN PS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"TOILET TISSUE, CEREALS, ICE CREAM"
"PARKS, FORESTRY & RECREATION"	5318-164	2019-08-08	2019-08-09	DOLLARAMA # 187	10.23	CAD	10.23	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04144	WOBURN PS-SUMMER CAMPS	5310	Discount Stores	HAND CLEANERS
"PARKS, FORESTRY & RECREATION"	5318-165	2019-08-08	2019-08-09	PACIFIC FRESH FOOD MAR	70.16	CAD	70.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04144	WOBURN PS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"GRND BEEF, SEASONING"
"PARKS, FORESTRY & RECREATION"	5318-166	2019-08-07	2019-08-09	SHOPPERSDRUGMART1314	10.16	CAD	10.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07688	CENTENNIAL-E-PRGM SUPPORT	5912	"Drug Stores, Pharmacies"	BUG SPRAY
"PARKS, FORESTRY & RECREATION"	5319-173	2019-08-09	2019-08-12	HEALTHY PLANET	8.98	CAD	8.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04144	WOBURN PS-SUMMER CAMPS	5499	Miscellaneous Food Stores - Convenience	GRND BEEF
"PARKS, FORESTRY & RECREATION"	5319-174	2019-08-09	2019-08-12	DACOSTA'S NO FRILLS #3	22.32	CAD	22.32	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"CLING WRAP, MILK, POTATO"
"PARKS, FORESTRY & RECREATION"	5319-175	2019-08-09	2019-08-12	FRESHCO #9864	23.44	CAD	23.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"PASTA, JUICE, TOMATOES"
"PARKS, FORESTRY & RECREATION"	5320-108	2019-08-12	2019-08-13	PAYPAL  MAGICSHOWS2	150.00	CAD	150.00	CAD	4118	TICKETS AND ADMISSION FEES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	7929	"Bands, Orchestras, and Miscellaneous Ent"	MAGIC SHOW
"PARKS, FORESTRY & RECREATION"	5320-109	2019-08-12	2019-08-13	COSTCO WHOLESALE W537	265.85	CAD	265.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5300	Wholesale Clubs	"LEGO TOYS, BALLOOS, CANDIES"
"PARKS, FORESTRY & RECREATION"	5320-110	2019-08-12	2019-08-13	DOLLARAMA #0931	33.25	CAD	33.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04144	WOBURN PS-SUMMER CAMPS	5310	Discount Stores	"PLASTIC FORKS, SPOONS, CORDS"
"PARKS, FORESTRY & RECREATION"	5321-158	2019-08-12	2019-08-14	WAL-MART #3186	50.36	CAD	50.36	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"CHIPS, ICING SUGAR, FABRIC PAINT"
"PARKS, FORESTRY & RECREATION"	5322-179	2019-08-14	2019-08-15	METRO #35	225.63	CAD	225.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04144	WOBURN PS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"COLD CUTS, ROLLS, MILK, ICE CREAM"
"PARKS, FORESTRY & RECREATION"	5324-202	2019-08-15	2019-08-19	KENNEDY BOWL	600.00	CAD	600.00	CAD	4118	TICKETS AND ADMISSION FEES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	7933	Bowling Alleys	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5325-117	2019-08-19	2019-08-20	MICHAELS #3982	67.40	CAD	67.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04144	WOBURN PS-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	"ART PAINT, DRAWING SET"
"PARKS, FORESTRY & RECREATION"	5325-118	2019-08-19	2019-08-20	THE SCARBOROUGH HOSPIT	45.00	CAD	45.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07688	CENTENNIAL-E-PRGM SUPPORT	8062	Hospitals	AMBULANCE ADMIN FEE
"PARKS, FORESTRY & RECREATION"	5325-119	2019-08-19	2019-08-20	TERANET INC.	2.00	CAD	2.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07688	CENTENNIAL-E-PRGM SUPPORT	9222	Fines	AMBULANCE ADMIN FEE
"PARKS, FORESTRY & RECREATION"	5329-223	2019-08-21	2019-08-26	BOSTON PIZZA # 448	"1,305.60"	CAD	"1,305.60"	CAD	4118	TICKETS AND ADMISSION FEES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5812	"Eating Places, Restaurants"	WORKSHOP VISIT
"PARKS, FORESTRY & RECREATION"	5329-224	2019-08-23	2019-08-26	TOP FOOD SUPERMARKET I	38.95	CAD	38.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04144	WOBURN PS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"ONIONS, JUICE, FISH"
"PARKS, FORESTRY & RECREATION"	5329-225	2019-08-23	2019-08-26	YOUR DOLLAR STORE WITH	52.26	CAD	52.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04144	WOBURN PS-SUMMER CAMPS	5999	Miscellaneous and Specialty Retail Store	"TOYS, STATIONARY, JUICE"
"PARKS, FORESTRY & RECREATION"	5329-226	2019-08-23	2019-08-26	YOUR DOLLAR STORE WITH	59.68	CAD	59.68	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5999	Miscellaneous and Specialty Retail Store	"FOAM STICKY, CHIPS, BABY WIPES"
"PARKS, FORESTRY & RECREATION"	5329-227	2019-08-23	2019-08-26	YOUR DOLLAR STORE WITH	126.28	CAD	126.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05469	CENTENNIAL CC-SOCIAL PRGM	5999	Miscellaneous and Specialty Retail Store	"TISSUE PAPER, WRAPPING PAPER"
"PARKS, FORESTRY & RECREATION"	5330-72	2019-08-26	2019-08-27	DACOSTA'S NO FRILLS #3	90.91	CAD	90.91	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"TISSUE, MARSHMALLOWS, BUTTER"
"PARKS, FORESTRY & RECREATION"	5330-73	2019-08-26	2019-08-27	PACIFIC FRESH FOOD MAR	17.20	CAD	17.20	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04144	WOBURN PS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"CHILI SAUCE, CKNG OIL"
"PARKS, FORESTRY & RECREATION"	5330-74	2019-08-26	2019-08-27	HEALTHY PLANET	20.56	CAD	20.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5499	Miscellaneous Food Stores - Convenience	"BEEFLESS GRND BEEF, GINGER"
"PARKS, FORESTRY & RECREATION"	5330-75	2019-08-25	2019-08-27	WAL-MART # 3111	117.30	CAD	117.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"EGGS, TACO MIX, TOMATOES"
"PARKS, FORESTRY & RECREATION"	5331-84	2019-08-27	2019-08-28	R K BARGAINS	141.35	CAD	141.35	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07688	CENTENNIAL-E-PRGM SUPPORT	5310	Discount Stores	"KITCHEN TOWELS, MITTS, SPOONS"
"PARKS, FORESTRY & RECREATION"	5331-85	2019-08-27	2019-08-28	R K BARGAINS	-14.10	CAD	-14.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07688	CENTENNIAL-E-PRGM SUPPORT	5310	Discount Stores	REFUND
"PARKS, FORESTRY & RECREATION"	5332-97	2019-08-28	2019-08-29	TDSB DISTRIBUTION CENT	329.31	CAD	329.31	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04144	WOBURN PS-SUMMER CAMPS	8211	"Schools, Elementary and Secondary"	"FOAM CUPS, NEWSPRINT, COTTON BALLS"
"PARKS, FORESTRY & RECREATION"	5332-98	2019-08-28	2019-08-29	TDSB DISTRIBUTION CENT	215.30	CAD	215.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05469	CENTENNIAL CC-SOCIAL PRGM	8211	"Schools, Elementary and Secondary"	"CONSTRUCTION PAPER, BOARD PAPER"
"PARKS, FORESTRY & RECREATION"	5332-99	2019-08-28	2019-08-29	PARTY CITY #2007	39.52	CAD	39.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04144	WOBURN PS-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	CANDY
"PARKS, FORESTRY & RECREATION"	5332-100	2019-08-28	2019-08-29	METRO #35	83.56	CAD	83.56	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	PIZZA
"PARKS, FORESTRY & RECREATION"	5333-106	2019-08-28	2019-08-30	WAL-MART # 3111	310.58	CAD	310.58	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04024	CENTENNIAL RC (E)-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	TOYS
"PARKS, FORESTRY & RECREATION"	5333-107	2019-08-28	2019-08-30	WAL-MART # 3111	202.01	CAD	202.01	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04144	WOBURN PS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"TIE DYE, LATCH BOX"
					"5,554.10"	CAD	"5,554.10"	CAD							
"PARKS, FORESTRY & RECREATION"	5312-174	2019-07-31	2019-08-02	THE HOME DEPOT #7136	227.05	CAD	227.05	CAD	3080	M & E - HAND TOOLS	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	SOCKET SET
"PARKS, FORESTRY & RECREATION"	5315-98	2019-08-06	2019-08-07	BROCK AGGREGATES	490.59	CAD	490.59	CAD	2770	GRAVEL	P00264	E-CENTRAL2-TURF&HORT	5211	"Building Materials, Lumber Stores"	LIMESTONE SCREENINGS
"PARKS, FORESTRY & RECREATION"	5315-99	2019-08-06	2019-08-07	BROCK AGGREGATES	489.34	CAD	489.34	CAD	2770	GRAVEL	P00264	E-CENTRAL2-TURF&HORT	5211	"Building Materials, Lumber Stores"	LIMESTONE SCREENINGS
"PARKS, FORESTRY & RECREATION"	5318-167	2019-08-08	2019-08-09	BERNARDI BUILDING SUPP	"1,937.09"	CAD	"1,937.09"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5211	"Building Materials, Lumber Stores"	SONOTUBE
"PARKS, FORESTRY & RECREATION"	5325-120	2019-08-19	2019-08-20	BERNARDI BUILDING SUPP	"1,937.09"	CAD	"1,937.09"	CAD	2199	MISCELLANEOUS PARTS	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5211	"Building Materials, Lumber Stores"	SONOTUBE
"PARKS, FORESTRY & RECREATION"	5327-130	2019-08-21	2019-08-22	BERNARDI BUILDING SUPP	"1,937.09"	CAD	"1,937.09"	CAD	2199	MISCELLANEOUS PARTS	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5211	"Building Materials, Lumber Stores"	SONOTUBE
"PARKS, FORESTRY & RECREATION"	5332-101	2019-08-28	2019-08-29	PRINCESS AUTO 36	15.16	CAD	15.16	CAD	2715	PAINT SUPPLIES	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5085	Industrial Supplies Not Elsewhere Classi	"PAINT SUPPLIES, RESIN APPLICATORS"
"PARKS, FORESTRY & RECREATION"	5332-102	2019-08-28	2019-08-29	MICHAELS #4918	8.80	CAD	8.80	CAD	2715	PAINT SUPPLIES	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5945	"Game, Toy, and Hobby Shops"	PAINT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5332-103	2019-08-27	2019-08-29	CDN TIRE STORE #00264	97.07	CAD	97.07	CAD	2715	PAINT SUPPLIES	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5200	Home Supply Warehouse	PAINT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5332-104	2019-08-28	2019-08-29	DOLLARAMA #0986	8.48	CAD	8.48	CAD	2715	PAINT SUPPLIES	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5310	Discount Stores	PMEASURING CUPS
					"7,147.76"	CAD	"7,147.76"	CAD							
"PARKS, FORESTRY & RECREATION"	5311-168	2019-07-30	2019-08-01	PAYPAL  BRICKS4KIDZ	44.64	CAD	44.64	CAD	4118	TICKETS AND ADMISSION FEES	P13251	SUMMER CAMPS - BEDFORD PARK CC	8299	Educational Services	WORKSHOP
"PARKS, FORESTRY & RECREATION"	5311-169	2019-07-31	2019-08-01	DOLLARAMA #1191	4.52	CAD	4.52	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13251	SUMMER CAMPS - BEDFORD PARK CC	5310	Discount Stores	FREEZIES
"PARKS, FORESTRY & RECREATION"	5312-175	2019-07-31	2019-08-02	PAYPAL  ROCKSOLIDPR	158.20	CAD	158.20	CAD	4118	TICKETS AND ADMISSION FEES	P13251	SUMMER CAMPS - BEDFORD PARK CC	5661	Shoe Stores	ROCKS AND RINGS WORKSHOP
"PARKS, FORESTRY & RECREATION"	5315-100	2019-08-06	2019-08-07	REAL CANADIAN WHOLESAL	49.32	CAD	49.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13251	SUMMER CAMPS - BEDFORD PARK CC	5411	"Grocery Stores, Supermarkets"	"BURGERS, PLATES FOR CAMP BBQ"
"PARKS, FORESTRY & RECREATION"	5317-162	2019-08-07	2019-08-08	INT IN  INSTITUTE OF C	395.50	CAD	395.50	CAD	4118	TICKETS AND ADMISSION FEES	P13251	SUMMER CAMPS - BEDFORD PARK CC	7032	Recreational and Sporting Camps	ROBOTICS WORKSHOP
"PARKS, FORESTRY & RECREATION"	5319-176	2019-08-10	2019-08-12	WAL-MART # 3145	23.36	CAD	23.36	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13070	GEN INTRST & CLUBS - ST LEONARDS CHURCH	5411	"Grocery Stores, Supermarkets"	"LETTUCE, PEPPERS, CUCUMBERS"
"PARKS, FORESTRY & RECREATION"	5321-159	2019-08-12	2019-08-14	THE HOME DEPOT #7129	75.70	CAD	75.70	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P13070	GEN INTRST & CLUBS - ST LEONARDS CHURCH	5200	Home Supply Warehouse	PROPANE TANK FOR BBQ
"PARKS, FORESTRY & RECREATION"	5324-203	2019-08-17	2019-08-19	DURANTE'S NO FRILLS 31	9.38	CAD	9.38	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13070	GEN INTRST & CLUBS - ST LEONARDS CHURCH	5411	"Grocery Stores, Supermarkets"	"LETTUCE, TOMATOES, PEPPERS"
"PARKS, FORESTRY & RECREATION"	5327-131	2019-08-21	2019-08-22	REAL CANADIAN WHOLESAL	26.09	CAD	26.09	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13070	GEN INTRST & CLUBS - ST LEONARDS CHURCH	5411	"Grocery Stores, Supermarkets"	"CONDIMENTS, CUCUMBER, COOKIES"
					786.71	CAD	786.71	CAD							
"PARKS, FORESTRY & RECREATION"	5314-21	2019-08-02	2019-08-06	CDN TIRE STORE #00192	7.89	CAD	7.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01050	SPECIAL EVENTS - MEL LASTMAN SQUARE	5200	Home Supply Warehouse	FLY RIBBONS- INFESTATION BACK STAGE
"PARKS, FORESTRY & RECREATION"	5329-228	2019-08-23	2019-08-26	THE HOME DEPOT #7078	984.57	CAD	984.57	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01050	SPECIAL EVENTS - MEL LASTMAN SQUARE	5200	Home Supply Warehouse	PLYWOOD FOR EVENTS
					992.46	CAD	992.46	CAD							
"PARKS, FORESTRY & RECREATION"	5311-170	2019-07-30	2019-08-01	CDN TIRE STORE #00175	790.89	CAD	790.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5200	Home Supply Warehouse	BUBBLE SOCCER
"PARKS, FORESTRY & RECREATION"	5311-171	2019-07-31	2019-08-01	DOLLARAMA # 225	17.92	CAD	17.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5310	Discount Stores	"CLOTHES PINS, STYROFOAM BALLS"
"PARKS, FORESTRY & RECREATION"	5311-172	2019-07-30	2019-08-01	WAL-MART # 3105	57.72	CAD	57.72	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5310	Discount Stores	T SHIRTS
"PARKS, FORESTRY & RECREATION"	5311-173	2019-07-30	2019-08-01	WAL-MART #3635	37.43	CAD	37.43	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5310	Discount Stores	BALLOONS
"PARKS, FORESTRY & RECREATION"	5311-174	2019-07-30	2019-08-01	WMT SUPRCTR #1117	123.23	CAD	123.23	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"PAINT BRUSHES, YARN"
