Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx.Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
					"1,462.33"	CAD	"1,462.33"	CAD							
"PARKS, FORESTRY & RECREATION"	5406-143	2019-12-05	2019-12-06	DOLLARAMA # 682	30.00	CAD	30.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13500	TPASC - PROGRAM SUPPORT CR	5310	Discount Stores	"NAPKINS, DICE, MASON JARS"
"PARKS, FORESTRY & RECREATION"	5408-188	2019-12-05	2019-12-09	SHOPPERSDRUGMART1221	8.24	CAD	8.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13500	TPASC - PROGRAM SUPPORT CR	5912	"Drug Stores, Pharmacies"	GLYCERIN FOR SCIENCE EXPERIMENTS
"PARKS, FORESTRY & RECREATION"	5408-189	2019-12-06	2019-12-09	FRESHCO 9726      QPS	46.93	CAD	46.93	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13500	TPASC - PROGRAM SUPPORT CR	5411	"Grocery Stores, Supermarkets"	"JUICE, COOKIES"
"PARKS, FORESTRY & RECREATION"	5411-128	2019-12-10	2019-12-12	WAL-MART # 3113	53.81	CAD	53.81	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13500	TPASC - PROGRAM SUPPORT CR	5310	Discount Stores	"COOKIES, JUICE"
"PARKS, FORESTRY & RECREATION"	5413-180	2019-12-13	2019-12-16	SCHOLAR'S CHOICE	176.75	CAD	176.75	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13500	TPASC - PROGRAM SUPPORT CR	5949	"Fabric, Needlework, Piece Goods, and Sew"	"PRESCHOOL CUT OUTS, BORDERS AND LAMINATING"
					315.73	CAD	315.73	CAD							
"PARKS, FORESTRY & RECREATION"	5402-188	2019-11-29	2019-12-02	MUSKOKA PURE WATER	63.00	CAD	63.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06872	FACILITY OPERATIONS - EASTVILLE	4900	"Utilities - Electric, Gas, Sanitary, Wat"	DRINKING WATER FOR EASTVILLE
"PARKS, FORESTRY & RECREATION"	5403-80	2019-12-02	2019-12-03	COSTCO WHOLESALE W537	33.90	CAD	33.90	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10186	C-REC SUPER2-PRGM SUPPORT	5300	Wholesale Clubs	DRINKS AND SNACKS FOR ANNUAL TRAINING
"PARKS, FORESTRY & RECREATION"	5410-108	2019-12-09	2019-12-11	THE HOME DEPOT #7107	248.46	CAD	248.46	CAD	2715	PAINT SUPPLIES	P07680	HERON PARK-OPERATIONS	5200	Home Supply Warehouse	BEHR EPOXY
"PARKS, FORESTRY & RECREATION"	5410-109	2019-12-09	2019-12-11	CDN TIRE STORE #00209	225.99	CAD	225.99	CAD	2710	GENERAL HARDWARE	P07680	HERON PARK-OPERATIONS	5200	Home Supply Warehouse	POWR WASHER
"PARKS, FORESTRY & RECREATION"	5413-181	2019-12-12	2019-12-16	THE HOME DEPOT #7027	92.84	CAD	92.84	CAD	2710	GENERAL HARDWARE	P07684	DON MONTGOMERY CRC-OPERATIONS	5200	Home Supply Warehouse	**MORE**  QUICK LINKS
"PARKS, FORESTRY & RECREATION"	5418-145	2019-12-19	2019-12-23	THE HOME DEPOT #7107	246.20	CAD	246.20	CAD	2710	GENERAL HARDWARE	P07680	HERON PARK-OPERATIONS	5200	Home Supply Warehouse	**MORE**  BEHR EPOXY
					910.39	CAD	910.39	CAD							
"PARKS, FORESTRY & RECREATION"	5402-189	2019-11-29	2019-12-02	NOFRILLS TIM&SUES 1352	33.63	CAD	33.63	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00516	HIGH PARK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	FRUITS
"PARKS, FORESTRY & RECREATION"	5405-120	2019-12-04	2019-12-05	BEACHWOOD FLOWER SHOP	406.80	CAD	406.80	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00516	HIGH PARK-PRGM SUPPORT	5992	Florists	CHRISTMAS FLORAL ARRANGEMENT
"PARKS, FORESTRY & RECREATION"	5408-190	2019-12-06	2019-12-09	NOFRILLS TIM&SUES 1352	31.55	CAD	31.55	CAD	2620	ANIMAL CARE SUPPLIES	P00516	HIGH PARK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"ZUCCHINI, BROCCOLI- ANIMAL FEED"
"PARKS, FORESTRY & RECREATION"	5409-78	2019-12-06	2019-12-10	CDN TIRE STORE #00182	301.53	CAD	301.53	CAD	2710	GENERAL HARDWARE	P00516	HIGH PARK-PRGM SUPPORT	5200	Home Supply Warehouse	"TARP, SPOUT SCEPTER"
"PARKS, FORESTRY & RECREATION"	5412-115	2019-12-12	2019-12-13	DAVIS FEED  FARM SUPPL	398.04	CAD	398.04	CAD	2620	ANIMAL CARE SUPPLIES	P00516	HIGH PARK-PRGM SUPPORT	0763	Agricultural Cooperatives	FEED
"PARKS, FORESTRY & RECREATION"	5413-182	2019-12-13	2019-12-16	LOCK-UP SERVICES	210.85	CAD	210.85	CAD	2730	LOCKS	P00516	HIGH PARK-PRGM SUPPORT	7299	Other Services (Not Elsewhere Classified	LOCKS
"PARKS, FORESTRY & RECREATION"	5416-116	2019-12-18	2019-12-19	NOFRILLS TIM&SUES 1352	60.72	CAD	60.72	CAD	2620	ANIMAL CARE SUPPLIES	P00516	HIGH PARK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"CARROTS, CANTALOUPE - ANIMAL FEED"
"PARKS, FORESTRY & RECREATION"	5417-96	2019-12-19	2019-12-20	POLLOCKS HM HWRE #1437	28.24	CAD	28.24	CAD	2710	GENERAL HARDWARE	P00516	HIGH PARK-PRGM SUPPORT	5251	Hardware Stores	EXTENSION CORD
"PARKS, FORESTRY & RECREATION"	5419-54	2019-12-23	2019-12-24	NOFRILLS TIM&SUES 1352	39.11	CAD	39.11	CAD	2620	ANIMAL CARE SUPPLIES	P00516	HIGH PARK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"PEPPER, CARROTS - ANIMAL FEED"
					"1,510.47"	CAD	"1,510.47"	CAD							
"PARKS, FORESTRY & RECREATION"	5404-122	2019-12-03	2019-12-04	LOBLAWS 4.2	95.01	CAD	95.01	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12286	PS-OP-SPECIAL SERVICES-RIVERDALE	5411	"Grocery Stores, Supermarkets"	"EVENT FARM FOR HOLIDAY SUPPLIES - BUTTER, FLOUR, MOLASSES"
"PARKS, FORESTRY & RECREATION"	5405-121	2019-12-04	2019-12-05	BULK BARN	9.81	CAD	9.81	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12286	PS-OP-SPECIAL SERVICES-RIVERDALE	5411	"Grocery Stores, Supermarkets"	"EVENT FARM FOR THE HOLIDAYS-COOKIES, DECORATING ITEMS AND ROOM SCENT"
					104.82	CAD	104.82	CAD							
EMPLOYMENT & SOCIAL SERVICES	5410-110	2019-12-10	2019-12-11	REAL CANADIAN WHOLESAL	22.18	CAD	22.18	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01296	POVERTY REDUCTION INITIATIVE SINGLE PARE	5411	"Grocery Stores, Supermarkets"	"COOKIES,CREAM,CHEESE CAKE-INTENSIVE CASE MANAGEMENT POVERTY REDUCTION INITIATIVE FINAL SESSION DEC10/19  10 PARTICIPANTS"
					22.18	CAD	22.18	CAD							
PUBLIC HEALTH	5413-183	2019-12-15	2019-12-16	TWITTER ONLINE ADS	200.00	CAD	200.00	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	7311	Advertising Services	ADVERTISING & PROMOTION
PUBLIC HEALTH	5413-184	2019-12-15	2019-12-16	GOOGLE  ADS7727700521	750.00	CAD	750.00	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	5968	Direct Marketing - Continuity/Subscripti	GOOGLE *
PUBLIC HEALTH	5415-101	2019-12-17	2019-12-18	GOOGLE ADS7727700521	750.00	CAD	750.00	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	5968	Direct Marketing - Continuity/Subscripti	ADVERTISING & PROMOTION
PUBLIC HEALTH	5415-102	2019-12-17	2019-12-18	TWITTER ONLINE ADS	195.56	CAD	195.56	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	7311	Advertising Services	ADVERTISING & PROMOTION
PUBLIC HEALTH	5417-97	2019-12-19	2019-12-20	GOOGLE  ADS7727700521	750.00	CAD	750.00	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	5968	Direct Marketing - Continuity/Subscripti	GOOGLE *
PUBLIC HEALTH	5417-98	2019-12-19	2019-12-20	TWITTER ONLINE ADS	200.41	CAD	200.41	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	7311	Advertising Services	ADVERTISING & PROMOTION
PUBLIC HEALTH	5418-146	2019-12-21	2019-12-23	GOOGLE ADS7727700521	750.00	CAD	750.00	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	5968	Direct Marketing - Continuity/Subscripti	ADVERTISING & PROMOTION
PUBLIC HEALTH	5418-147	2019-12-21	2019-12-23	TWITTER ONLINE ADS	243.63	CAD	243.63	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	7311	Advertising Services	ADVERTISING & PROMOTION
PUBLIC HEALTH	5418-148	2019-12-22	2019-12-23	TWITTER ONLINE ADS	242.18	CAD	242.18	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	7311	Advertising Services	ADVERTISING & PROMOTION
PUBLIC HEALTH	5420-52	2019-12-24	2019-12-25	GOOGLE ADS7727700521	750.00	CAD	750.00	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	5968	Direct Marketing - Continuity/Subscripti	ADVERTISING & PROMOTION
PUBLIC HEALTH	5420-53	2019-12-24	2019-12-25	TWITTER ONLINE ADS	494.15	CAD	494.15	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	7311	Advertising Services	ADVERTISING & PROMOTION
PUBLIC HEALTH	5421-25	2019-12-26	2019-12-26	GOOGLE  ADS7727700521	750.00	CAD	750.00	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	5968	Direct Marketing - Continuity/Subscripti	GOOGLE *
PUBLIC HEALTH	5422-16	2019-12-26	2019-12-27	TWITTER ONLINE ADS	495.31	CAD	495.31	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	7311	Advertising Services	ADVERTISING & PROMOTION
PUBLIC HEALTH	5423-48	2019-12-27	2019-12-30	GOOGLE  ADS7727700521	750.00	CAD	750.00	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	5968	Direct Marketing - Continuity/Subscripti	GOOGLE *
PUBLIC HEALTH	5423-49	2019-12-29	2019-12-30	GOOGLE  ADS7727700521	750.00	CAD	750.00	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	5968	Direct Marketing - Continuity/Subscripti	GOOGLE *
PUBLIC HEALTH	5423-50	2019-12-29	2019-12-30	TWITTER ONLINE ADS	744.03	CAD	744.03	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	7311	Advertising Services	ADVERTISING & PROMOTION
PUBLIC HEALTH	5424-31	2019-12-30	2019-12-31	GOOGLE ADS7727700521	750.00	CAD	750.00	CAD	4414	ADVERTISING & PROMOTION	PH4043	SEXUAL HEALTH INFOLINE ONTARIO	5968	Direct Marketing - Continuity/Subscripti	ADVERTISING & PROMOTION
					"9,565.27"	CAD	"9,565.27"	CAD							
"PARKS, FORESTRY & RECREATION"	5406-144	2019-12-05	2019-12-06	JOHNSTON INDUSTRIAL PL	861.04	CAD	861.04	CAD	2545	PLASTICS & RUBBER SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	2 SHEETS 4X8 PLASTIC
"PARKS, FORESTRY & RECREATION"	5416-117	2019-12-17	2019-12-19	THE HOME DEPOT #7080	20.76	CAD	20.76	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  3/4CTCSPCL10
"PARKS, FORESTRY & RECREATION"	5418-149	2019-12-20	2019-12-23	THE HOME DEPOT #7080	344.72	CAD	344.72	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  1PK 36IN STD
"PARKS, FORESTRY & RECREATION"	5420-54	2019-12-23	2019-12-25	THE HOME DEPOT #7080	4.49	CAD	4.49	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	700 TAPE
"PARKS, FORESTRY & RECREATION"	5420-55	2019-12-24	2019-12-25	SPAR MARATHON ROOFING	747.59	CAD	747.59	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	1520	General Contractors - Residential and Co	"ROOFING MATERIAL, SHINGLES"
"PARKS, FORESTRY & RECREATION"	5420-56	2019-12-24	2019-12-25	ATLAS TOOLS & MACHINER	24.36	CAD	24.36	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5251	Hardware Stores	"COUNTER SINK, DRILL BITS"
					"2,002.96"	CAD	"2,002.96"	CAD							
"PARKS, FORESTRY & RECREATION"	5403-81	2019-12-02	2019-12-03	MARCHANTS.COM	564.64	CAD	564.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12048	KINSVIEW VIL-COMM CTR-PRGM SUPPORT	5941	Sporting Goods Stores	HOCKEY NETS
"PARKS, FORESTRY & RECREATION"	5403-82	2019-12-02	2019-12-03	MARCHANTS.COM	758.92	CAD	758.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	5941	Sporting Goods Stores	"SOCCER BALLS, FLOOR HOCKEY SET, RUBBER BALLS"
"PARKS, FORESTRY & RECREATION"	5403-83	2019-12-02	2019-12-03	DOLLARAMA #ECOM	159.33	CAD	159.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	5310	Discount Stores	"BALLOONS, SKETCBOOKS, SKETCH PADS"
"PARKS, FORESTRY & RECREATION"	5403-84	2019-12-02	2019-12-03	WWW.IKEA.CA CLICK AND	381.78	CAD	381.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12048	KINSVIEW VIL-COMM CTR-PRGM SUPPORT	5712	"Equipment, Furniture, and Home Furnishin"	"KITCHEN CART, UTILITY CART, APRONS"
"PARKS, FORESTRY & RECREATION"	5403-85	2019-12-03	2019-12-03	AMAZON.CA GW2GD3GN3	96.54	CAD	96.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	4816	Computer Network/Information Services	PORTABLE PHOTO PRINTER
"PARKS, FORESTRY & RECREATION"	5403-86	2019-12-03	2019-12-03	AMAZON.CA ZI3LJ6RO3	180.79	CAD	180.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	4816	Computer Network/Information Services	"THERMAL LAMINATING POUCHES, STICKER PHOTO PAPER"
"PARKS, FORESTRY & RECREATION"	5404-123	2019-12-03	2019-12-04	AMZN MKTP CA V38DU5UK3	142.35	CAD	142.35	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12048	KINSVIEW VIL-COMM CTR-PRGM SUPPORT	4816	Computer Network/Information Services	YOGA BLOCKS/STRAPS
"PARKS, FORESTRY & RECREATION"	5404-124	2019-12-02	2019-12-04	BENZA SPORTS INC	451.93	CAD	451.93	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12048	KINSVIEW VIL-COMM CTR-PRGM SUPPORT	5655	"Sports Apparel, Riding Apparel Stores"	"MUI THAI PADS, STRIKE SHIELD, PADDED TARGET"
"PARKS, FORESTRY & RECREATION"	5405-122	2019-12-03	2019-12-05	WAL MART CANADA INC	145.97	CAD	145.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	5310	Discount Stores	BAKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5406-145	2019-12-04	2019-12-06	WAL MART CANADA INC	101.59	CAD	101.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12048	KINSVIEW VIL-COMM CTR-PRGM SUPPORT	5310	Discount Stores	SPORTS EQUIPMENT
					"2,983.84"	CAD	"2,983.84"	CAD							
PUBLIC HEALTH	5413-185	2019-12-15	2019-12-16	AUDIBLE CA DO8B503E3	14.95	CAD	14.95	CAD	2825	DENTAL SUPPLIES	PH3601	DENTAL HEALTH CITYWIDE	5968	Direct Marketing - Continuity/Subscripti	AUDIBLE CA
					14.95	CAD	14.95	CAD							
"PARKS, FORESTRY & RECREATION"	5410-111	2019-12-09	2019-12-11	THE HOME DEPOT #7011	84.65	CAD	84.65	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00120	RIVERLEA-PLANT PRODUCTION	5200	Home Supply Warehouse	**MORE**  2STEPALUM
"PARKS, FORESTRY & RECREATION"	5417-99	2019-12-18	2019-12-20	THE HOME DEPOT #7011	453.63	CAD	453.63	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00120	RIVERLEA-PLANT PRODUCTION	5200	Home Supply Warehouse	WEATHERSTRIP
					538.28	CAD	538.28	CAD							
"PARKS, FORESTRY & RECREATION"	5403-87	2019-12-02	2019-12-03	BELL TV	99.72	CAD	99.72	CAD	4441	CONTRACTED SERVICES - CABLE TV	P01843	G&I RISK-SPORTS	4812	Telecommunication Equipment Including Te	TV SERVICE
"PARKS, FORESTRY & RECREATION"	5405-123	2019-12-04	2019-12-05	COSTCO WHOLESALE W1169	426.87	CAD	426.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01701	G&I RISK-SOCIAL PRGM	5300	Wholesale Clubs	"ELECTRIC HEATERS, COFFEE, NAAN BREAD, TRAIL MIX"
"PARKS, FORESTRY & RECREATION"	5416-118	2019-12-18	2019-12-19	COSTCO WHOLESALE W1169	72.83	CAD	72.83	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01701	G&I RISK-SOCIAL PRGM	5300	Wholesale Clubs	"HUMMUS, NAAN BREAD, VEGGIE, FRUITS"
					599.42	CAD	599.42	CAD							
"PARKS, FORESTRY & RECREATION"	5405-124	2019-12-04	2019-12-05	VARIDESK - CAD	706.25	CAD	706.25	CAD	3310	FURNISHINGS	P00267	E-NORTH1-TURF&HORT	5399	Miscellaneous General Merchandise	MONITOR RISER
"PARKS, FORESTRY & RECREATION"	5413-186	2019-12-13	2019-12-16	IKEA NORTH YORK	197.50	CAD	197.50	CAD	3310	FURNISHINGS	P00267	E-NORTH1-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	TABLE & LOCKS FOR OFFICE
"PARKS, FORESTRY & RECREATION"	5419-55	2019-12-23	2019-12-24	IKEA NORTH YORK	180.80	CAD	180.80	CAD	3310	FURNISHINGS	P00267	E-NORTH1-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	TABLE
"PARKS, FORESTRY & RECREATION"	5419-56	2019-12-23	2019-12-24	TECHSOURCE CANADA	24.85	CAD	24.85	CAD	3410	COMPUTERS - HARDWARE	P00267	E-NORTH1-TURF&HORT	5732	Electronic Sales	COMPUTER KEYBOARD
"PARKS, FORESTRY & RECREATION"	5423-51	2019-12-28	2019-12-30	IKEA NORTH YORK	56.50	CAD	56.50	CAD	3310	FURNISHINGS	P00267	E-NORTH1-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	TABLE
"PARKS, FORESTRY & RECREATION"	5423-52	2019-12-28	2019-12-30	THE HOME DEPOT #7001	51.38	CAD	51.38	CAD	2110	PARTS - FURNITURE & FIXTURES	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  SCOTT'S LIQ
					"1,217.28"	CAD	"1,217.28"	CAD							
"PARKS, FORESTRY & RECREATION"	5405-125	2019-12-04	2019-12-05	NO FRILL'S #1306	16.28	CAD	16.28	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08495	HORNER SENIORS-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	CREAM MILK FOR COFFEE
"PARKS, FORESTRY & RECREATION"	5410-112	2019-12-10	2019-12-11	DOLLAR TREE CANADA STO	41.06	CAD	41.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08495	HORNER SENIORS-PRGM SUPPORT	5331	Variety Stores	"SOAP, MITTS, GIFT BAGS"
"PARKS, FORESTRY & RECREATION"	5411-129	2019-12-11	2019-12-12	DOLLARAMA #0939	28.59	CAD	28.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08495	HORNER SENIORS-PRGM SUPPORT	5310	Discount Stores	"NAPKINS, CHOCOLATES"
"PARKS, FORESTRY & RECREATION"	5412-116	2019-12-12	2019-12-13	NO FRILL'S #1306	94.77	CAD	94.77	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08495	HORNER SENIORS-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"SING A LONG - FRUIT CAKE, CANDY CANE"
"PARKS, FORESTRY & RECREATION"	5413-187	2019-12-13	2019-12-16	NO FRILL'S #1306	23.88	CAD	23.88	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08495	HORNER SENIORS-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	CARROTTS
"PARKS, FORESTRY & RECREATION"	5413-188	2019-12-12	2019-12-16	WAL-MART # 3031	252.04	CAD	252.04	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08495	HORNER SENIORS-PRGM SUPPORT	5310	Discount Stores	"SING A LONG - PICKLES, JUICE, SALAD"
"PARKS, FORESTRY & RECREATION"	5413-189	2019-12-13	2019-12-16	THE HAPPY BAKERS LAKES	770.00	CAD	770.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08495	HORNER SENIORS-PRGM SUPPORT	5462	Bakeries	SING A LONG - MEAT PIES
					"1,226.62"	CAD	"1,226.62"	CAD							
TORONTO PARAMEDIC SERVICES	5406-146	2019-12-05	2019-12-06	SIGN A RAMA	655.40	CAD	655.40	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	B45524	BIKE PROGRAM	7338	"Quick Copy, Reproduction, and Blueprinti"	GRAPHICS FOR BIKES
					655.40	CAD	655.40	CAD							
"PARKS, FORESTRY & RECREATION"	5403-88	2019-12-02	2019-12-03	RCSS WESTON 2800	218.18	CAD	218.18	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	"BUTTER, FROSTING, EGGS"
"PARKS, FORESTRY & RECREATION"	5403-89	2019-12-02	2019-12-03	RCSS WESTON 2800	1.96	CAD	1.96	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	GRAVY PACKETS
					220.14	CAD	220.14	CAD							
"PARKS, FORESTRY & RECREATION"	5402-190	2019-11-30	2019-12-02	PIZZA PIZZA LTD	82.85	CAD	82.85	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12050	SMITHFIELD-COMM CTR-PRGM SUPPORT	5814	Quick Payment Service - Fast-Food Restau	PIZZA FOR YOUTH GROUP
"PARKS, FORESTRY & RECREATION"	5406-147	2019-12-05	2019-12-06	MICHAELS #3989	142.69	CAD	142.69	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12050	SMITHFIELD-COMM CTR-PRGM SUPPORT	5945	"Game, Toy, and Hobby Shops"	"CHRISTMAS CRAFTS, HOLIDAY SUPPLIES"
"PARKS, FORESTRY & RECREATION"	5406-148	2019-12-05	2019-12-06	DOLLARAMA # 695	49.21	CAD	49.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12050	SMITHFIELD-COMM CTR-PRGM SUPPORT	5310	Discount Stores	"FREEZER BAGS, CUTTING MATS FOR CKNG PRGM"
"PARKS, FORESTRY & RECREATION"	5406-149	2019-12-05	2019-12-06	PARTY CITY STORE# 2038	460.76	CAD	460.76	CAD	2670	UNIFORMS	P12050	SMITHFIELD-COMM CTR-PRGM SUPPORT	5947	"Card, Gift, Novelty, and Souvenir Shops"	CHRISTMAS COSTUMES
"PARKS, FORESTRY & RECREATION"	5408-191	2019-12-05	2019-12-09	LONGO'S # 25	99.75	CAD	99.75	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12050	SMITHFIELD-COMM CTR-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"BATTERIES, JUICE, CUPCAKES"
"PARKS, FORESTRY & RECREATION"	5408-192	2019-12-05	2019-12-09	#288 SPORT CHEK	108.09	CAD	108.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12050	SMITHFIELD-COMM CTR-PRGM SUPPORT	5941	Sporting Goods Stores	"WHISTLES, BIRDIES, HOCKEY TAPE"
"PARKS, FORESTRY & RECREATION"	5408-193	2019-12-06	2019-12-09	PARTY CITY STORE# 2038	325.62	CAD	325.62	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12050	SMITHFIELD-COMM CTR-PRGM SUPPORT	5947	"Card, Gift, Novelty, and Souvenir Shops"	TABLE CLOTHS
"PARKS, FORESTRY & RECREATION"	5411-130	2019-12-11	2019-12-12	COSTCO WHOLESALE W526	87.32	CAD	87.32	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12050	SMITHFIELD-COMM CTR-PRGM SUPPORT	5300	Wholesale Clubs	GROCERIES FOR CKNG PRGM
					"1,356.29"	CAD	"1,356.29"	CAD							
"PARKS, FORESTRY & RECREATION"	5411-131	2019-12-11	2019-12-12	NITRO INDUSTRIAL SALES	209.46	CAD	209.46	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12754	W-NORTH-N-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	HYDRAULIC HOSES
					209.46	CAD	209.46	CAD							
"PARKS, FORESTRY & RECREATION"	5418-150	2019-12-20	2019-12-23	RONA ISLINGTON  55410	"1,487.20"	CAD	"1,487.20"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08474	CANOE LANDING FACILITY SUPPORT	5251	Hardware Stores	WASHER AND DRYER FOR TRINITY CRC
					"1,487.20"	CAD	"1,487.20"	CAD							
