Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
					"3,190.60"	CAD	"3,190.60"	CAD							
"PARKS, FORESTRY & RECREATION"	5654-123	2020-10-30	2020-11-02	VESEYS SEEDS	"1,255.46"	CAD	"1,255.46"	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00117	HIGH PARK-PLANT PRODUCTION	5399	Miscellaneous General Merchandise	SEEDS
"PARKS, FORESTRY & RECREATION"	5654-124	2020-10-31	2020-11-02	STOKES SEEDS	804.93	CAD	804.93	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00117	HIGH PARK-PLANT PRODUCTION	5969	Direct Marketing - Other Direct Marketer	SEEDS
"PARKS, FORESTRY & RECREATION"	5658-68	2020-11-04	2020-11-05	SP   WM DAM SEEDS	11.02	CAD	11.02	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00142	E-CENTRAL2-TURF	5734	Computer Software Stores	SEEDS FOR PARKS NOT UNDER EXISTING CONTRACT DEVROOMEN
"PARKS, FORESTRY & RECREATION"	5658-69	2020-11-04	2020-11-05	SP   WM DAM SEEDS	-63.56	CAD	-63.56	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00142	E-CENTRAL2-TURF	5734	Computer Software Stores	RETURN SEEDS
"PARKS, FORESTRY & RECREATION"	5659-80	2020-11-06	2020-11-06	AMZN MKTP CA 283F87XO2	483.48	CAD	483.48	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00142	E-CENTRAL2-TURF	4816	Computer Network/Information Services	LED GRO LIGHTING FOR PROPAGATION HOUSES
"PARKS, FORESTRY & RECREATION"	5659-81	2020-11-06	2020-11-06	AMZN MKTP CA 2803E26O1	309.24	CAD	309.24	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00142	E-CENTRAL2-TURF	4816	Computer Network/Information Services	LED GRO LIGHTING FOR PROPAGATION HOUSES
"PARKS, FORESTRY & RECREATION"	5659-82	2020-11-06	2020-11-06	AMZN MKTP CA 288T368Y0	688.02	CAD	688.02	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00142	E-CENTRAL2-TURF	4816	Computer Network/Information Services	LED GRO LIGHTING FOR PROPAGATION HOUSES
"PARKS, FORESTRY & RECREATION"	5659-83	2020-11-06	2020-11-06	AMZN MKTP CA 282BG4X02	521.85	CAD	521.85	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00142	E-CENTRAL2-TURF	4816	Computer Network/Information Services	LED GRO LIGHTING FOR PROPAGATION HOUSES
"PARKS, FORESTRY & RECREATION"	5660-111	2020-11-06	2020-11-09	AMZN MKTP CA 283OW4Q70	618.48	CAD	618.48	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00142	E-CENTRAL2-TURF	4816	Computer Network/Information Services	LED GRO LIGHTING FOR PROPAGATION HOUSES
"PARKS, FORESTRY & RECREATION"	5660-112	2020-11-06	2020-11-09	AMZN MKTP CA 284TI1Q80	618.48	CAD	618.48	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00142	E-CENTRAL2-TURF	4816	Computer Network/Information Services	LED GRO LIGHTING FOR PROPAGATION HOUSES
"PARKS, FORESTRY & RECREATION"	5660-113	2020-11-07	2020-11-09	AMAZON.CA 288HC56V0	17.75	CAD	17.75	CAD	2792	"BANNERS, FLAGS & SIGNS"	P00142	E-CENTRAL2-TURF	4816	Computer Network/Information Services	PLASTIC HEALTH AND SAFETY SIGNS FIRST AID KIT
"PARKS, FORESTRY & RECREATION"	5660-114	2020-11-09	2020-11-09	AMAZON.CA 2841H29M1	53.25	CAD	53.25	CAD	2792	"BANNERS, FLAGS & SIGNS"	P00142	E-CENTRAL2-TURF	4816	Computer Network/Information Services	PLASTIC HEALTH ANDSAFETY SIGNS FIRST AID KIT
"PARKS, FORESTRY & RECREATION"	5663-37	2020-11-11	2020-11-12	STOKES SEEDS	377.79	CAD	377.79	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00142	E-CENTRAL2-TURF	5969	Direct Marketing - Other Direct Marketer	SEEDS FOR PARKS N/A UNDER EXISTING CONTRACT WOTH DELVROOMEN
"PARKS, FORESTRY & RECREATION"	5663-38	2020-11-11	2020-11-12	STOKES SEEDS	-55.31	CAD	-55.31	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00142	E-CENTRAL2-TURF	5969	Direct Marketing - Other Direct Marketer	SEEDS RETURN
"PARKS, FORESTRY & RECREATION"	5665-82	2020-11-12	2020-11-16	THE HOME DEPOT #7011	732.81	CAD	732.81	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00142	E-CENTRAL2-TURF	5200	Home Supply Warehouse	TEE
"PARKS, FORESTRY & RECREATION"	5670-102	2020-11-19	2020-11-23	THE HOME DEPOT #7013	582.81	CAD	582.81	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00142	E-CENTRAL2-TURF	5200	Home Supply Warehouse	BR MANIF
"PARKS, FORESTRY & RECREATION"	5675-113	2020-11-27	2020-11-30	THE HOME DEPOT #7013	969.38	CAD	969.38	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00142	E-CENTRAL2-TURF	5200	Home Supply Warehouse	**MORE**  20V BLOWER
					"7,925.88"	CAD	"7,925.88"	CAD							
"PARKS, FORESTRY & RECREATION"	5675-114	2020-11-27	2020-11-30	SHOPPER + INC.	"2,096.92"	CAD	"2,096.92"	CAD	2650	COMPUTER AND PRINTER SUPPLIES	P12634	ETOBICOKE CIVIC CTR-SKATING-PRGM SUPP	5965	Direct Marketing - Combination Catalog a	PRINTER CARTRIDGES
"PARKS, FORESTRY & RECREATION"	5675-115	2020-11-26	2020-11-30	CDN TIRE STORE #00152	"1,088.10"	CAD	"1,088.10"	CAD	2082	HEALTH & SAFETY SUPPLIES	P12634	ETOBICOKE CIVIC CTR-SKATING-PRGM SUPP	5200	Home Supply Warehouse	"CERAMIC HEATERS, EXTENSION CORDS"
					"3,185.02"	CAD	"3,185.02"	CAD							
"PARKS, FORESTRY & RECREATION"	5654-125	2020-10-29	2020-11-02	#852 PARTY CITY	23.68	CAD	23.68	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08495	HORNER SENIORS-PRGM SUPPORT	5947	"Card, Gift, Novelty, and Souvenir Shops"	PLATES BOXES
"PARKS, FORESTRY & RECREATION"	5667-64	2020-11-17	2020-11-18	AMZN MKTP CA XQ21O4J83	26.70	CAD	26.70	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08495	HORNER SENIORS-PRGM SUPPORT	4816	Computer Network/Information Services	STORY OF ETOBICOKE FOR LIBRARY
"PARKS, FORESTRY & RECREATION"	5669-91	2020-11-18	2020-11-20	CDN TIRE STORE #00070	49.13	CAD	49.13	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P08495	HORNER SENIORS-PRGM SUPPORT	5200	Home Supply Warehouse	FLAG
					99.51	CAD	99.51	CAD							
PUBLIC HEALTH	5660-115	2020-11-05	2020-11-09	PAYPAL  CIRCUSDESIG	447.48	CAD	447.48	CAD	4414	ADVERTISING & PROMOTION	PH4081	VACCINE PREVENTABLE DISEASE	7333	"Commercial Art, Graphics, Photography"	ADVERTISING & PROMOTION
PUBLIC HEALTH	5661-37	2020-11-09	2020-11-10	KAHOOT! AS	80.54	CAD	60.00	USD	3420	COMPUTERS - SOFTWARE	PH4081	VACCINE PREVENTABLE DISEASE	5734	Computer Software Stores	ADVERTISING & PROMOTION
					528.02	CAD	447.48	CAD							
							60.00	USD							
"PARKS, FORESTRY & RECREATION"	5654-126	2020-11-01	2020-11-02	AMZN MKTP CA 288H440J1	28.99	CAD	28.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12045	ISLINGTON-COMM CTR-PRGM SUPPORT	4816	Computer Network/Information Services	WEBCAM FOR MEMORIAL
"PARKS, FORESTRY & RECREATION"	5659-84	2020-11-05	2020-11-06	AMZN MKTP CA 288W06QS1	43.39	CAD	43.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06460	ISLINGTON CS-ARTS-VISL/PERF	4816	Computer Network/Information Services	HEADPHONES FOR KEYBOARDING CLASS
"PARKS, FORESTRY & RECREATION"	5659-85	2020-11-06	2020-11-06	AMZN MKTP CA 289GC06Q1	22.59	CAD	22.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06460	ISLINGTON CS-ARTS-VISL/PERF	4816	Computer Network/Information Services	HEADPHONES FOR KEYBOARDING CLASS
"PARKS, FORESTRY & RECREATION"	5667-65	2020-11-17	2020-11-18	AMZN MKTP CA X892D7293	72.60	CAD	72.60	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06460	ISLINGTON CS-ARTS-VISL/PERF	4816	Computer Network/Information Services	ROLL UP KEYBOARD
					167.57	CAD	167.57	CAD							
TORONTO PARAMEDIC SERVICES	5659-86	2020-11-04	2020-11-06	CDN TIRE STORE #00209	81.35	CAD	81.35	CAD	2575	ELECTRICAL SUPPLIES	B46751	OPS - SERVICE DISTRICT 4	5200	Home Supply Warehouse	EXTENSION CORD
					81.35	CAD	81.35	CAD							
"PARKS, FORESTRY & RECREATION"	5663-39	2020-11-11	2020-11-12	LEE VALLEY TOOLS	615.85	CAD	615.85	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P08474	CANOE LANDING FACILITY SUPPORT	5072	Hardware Equipment and Supplies	CART FOR TRANSPORTING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5665-83	2020-11-15	2020-11-16	RONA.CA.	-281.37	CAD	-281.37	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08474	CANOE LANDING FACILITY SUPPORT	5251	Hardware Stores	REFUND-ITEM NEVER RECEIVED
"PARKS, FORESTRY & RECREATION"	5675-116	2020-11-28	2020-11-30	MICHAELS CANADA #3496	805.90	CAD	805.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08474	CANOE LANDING FACILITY SUPPORT	5970	"Artist Supply Stores, Craft Shops"	SEASONAL DECORATION FOR CANOE LANDING CRC
"PARKS, FORESTRY & RECREATION"	5675-117	2020-11-29	2020-11-30	MICHAELS CANADA #3496	169.48	CAD	169.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08474	CANOE LANDING FACILITY SUPPORT	5970	"Artist Supply Stores, Craft Shops"	SEASONAL DECORATION FOR CANOE LANDING CRC
					"1,309.86"	CAD	"1,309.86"	CAD							
"PARKS, FORESTRY & RECREATION"	5660-116	2020-11-06	2020-11-09	KOOY BROS LAWN	768.34	CAD	768.34	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P01191	S-CENTRAL AIRS-OPERATIONS	5261	Lawn and Garden Supply Stores	BACKPAC BLOWER
"PARKS, FORESTRY & RECREATION"	5665-84	2020-11-12	2020-11-16	THE HOME DEPOT #7013	559.67	CAD	559.67	CAD	3080	M & E - HAND TOOLS	PR100X	PFR EMERGENCY EVENT RESPONSE	5200	Home Supply Warehouse	**MORE**  10G RIGIDVAC
"PARKS, FORESTRY & RECREATION"	5665-85	2020-11-13	2020-11-16	THE HOME DEPOT #7013	-223.74	CAD	-223.74	CAD	3080	M & E - HAND TOOLS	P01191	S-CENTRAL AIRS-OPERATIONS	5200	Home Supply Warehouse	DEWALT
"PARKS, FORESTRY & RECREATION"	5665-86	2020-11-12	2020-11-16	CDN TIRE STORE #00182	446.33	CAD	446.33	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P01191	S-CENTRAL AIRS-OPERATIONS	5200	Home Supply Warehouse	TV
"PARKS, FORESTRY & RECREATION"	5666-51	2020-11-13	2020-11-17	CDN TIRE STORE #00182	-418.09	CAD	-418.09	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P01191	S-CENTRAL AIRS-OPERATIONS	5200	Home Supply Warehouse	RETURN TV
"PARKS, FORESTRY & RECREATION"	5666-52	2020-11-13	2020-11-17	CDN TIRE STORE #00182	33.11	CAD	33.11	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P01191	S-CENTRAL AIRS-OPERATIONS	5200	Home Supply Warehouse	KEYS
"PARKS, FORESTRY & RECREATION"	5666-53	2020-11-16	2020-11-17	RONA # 55130	22.54	CAD	22.54	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P01191	S-CENTRAL AIRS-OPERATIONS	5251	Hardware Stores	KEYS
"PARKS, FORESTRY & RECREATION"	5666-54	2020-11-16	2020-11-17	PRO LOCKSMITHS	28.25	CAD	28.25	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P01191	S-CENTRAL AIRS-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	KEYS
"PARKS, FORESTRY & RECREATION"	5667-66	2020-11-17	2020-11-18	AMZN MKTP CA 208EY6TG2	15.99	CAD	15.99	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P01191	S-CENTRAL AIRS-OPERATIONS	4816	Computer Network/Information Services	CRASH BAR KEY
"PARKS, FORESTRY & RECREATION"	5669-92	2020-11-18	2020-11-20	CDN TIRE STORE #00182	372.87	CAD	372.87	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P01191	S-CENTRAL AIRS-OPERATIONS	5200	Home Supply Warehouse	SHELVES
"PARKS, FORESTRY & RECREATION"	5669-93	2020-11-20	2020-11-20	AMZN MKTP CA ED72X29Y3	21.98	CAD	21.98	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P01191	S-CENTRAL AIRS-OPERATIONS	4816	Computer Network/Information Services	CRASH BAR KEY
"PARKS, FORESTRY & RECREATION"	5670-103	2020-11-21	2020-11-23	RONA # 55130	92.51	CAD	92.51	CAD	2665	PROTECTIVE CLOTHING	PR100X	PFR EMERGENCY EVENT RESPONSE	5251	Hardware Stores	LOCKS PPE KEYS
"PARKS, FORESTRY & RECREATION"	5671-41	2020-11-23	2020-11-24	BENSON TIRE # 116	415.84	CAD	415.84	CAD	2199	MISCELLANEOUS PARTS	P01191	S-CENTRAL AIRS-OPERATIONS	7538	Automotive Service Shops	"TIRES, TRAILER"
"PARKS, FORESTRY & RECREATION"	5671-42	2020-11-22	2020-11-24	CAAM UNITED HARDWARE	31.53	CAD	31.53	CAD	2710	GENERAL HARDWARE	P01191	S-CENTRAL AIRS-OPERATIONS	5251	Hardware Stores	HARDWARE
					"2,167.13"	CAD	"2,167.13"	CAD							
"PARKS, FORESTRY & RECREATION"	5656-61	2020-11-03	2020-11-04	DESCO PLUMBING AND HEA	50.24	CAD	50.24	CAD	2540	HEATING & AIR CONDITIONING SUPPLIES	P00404	N-CENTRAL-TURF&HORT	5074	Plumbing and Heating Equipment	FURNACE FILTERS
"PARKS, FORESTRY & RECREATION"	5672-57	2020-11-24	2020-11-25	LOWES #02640	24.84	CAD	24.84	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00415	N-WEST3-TURF&HORT	5200	Home Supply Warehouse	WOOD HANDLE WITH METAL FERRULE
					75.08	CAD	75.08	CAD							
SENIOR SERVICES AND LONG-TERM CARE 	5662-58	2020-11-11	2020-11-11	ACTIVITYCONNECTION	234.83	CAD	174.95	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3A083	BENDALE ACRES-RESIDENT SERVICES	7999	Recreation Services (Not Elsewhere Class	MEMBERSHIP FOR ACTIVITY CALENDAR/IDEAS
SENIOR SERVICES AND LONG-TERM CARE 	5667-67	2020-11-17	2020-11-18	DOLLARAMA #1047	86.56	CAD	86.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3A083	BENDALE ACRES-RESIDENT SERVICES	5310	Discount Stores	RESIDENT ACTIVITY SUPPLIES
SENIOR SERVICES AND LONG-TERM CARE 	5669-94	2020-11-19	2020-11-20	AMZN MKTP CA 595EK6483	172.00	CAD	172.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3A083	BENDALE ACRES-RESIDENT SERVICES	4816	Computer Network/Information Services	CHRISTMAS WINDOW DECALS FOR RESIDENT UNITS
SENIOR SERVICES AND LONG-TERM CARE 	5669-95	2020-11-19	2020-11-20	AMZN MKTP CA KO38B44X3	58.14	CAD	58.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3A083	BENDALE ACRES-RESIDENT SERVICES	4816	Computer Network/Information Services	CHRISTMAS DECORATIONS FOR SPECIALIZED UNITS
SENIOR SERVICES AND LONG-TERM CARE 	5671-43	2020-11-23	2020-11-24	DOLLARAMA # 309	199.93	CAD	199.93	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3A083	BENDALE ACRES-RESIDENT SERVICES	5310	Discount Stores	RESIDENT ACTIVITY SUPPLIES
SENIOR SERVICES AND LONG-TERM CARE 	5671-44	2020-11-23	2020-11-24	DOLLARAMA # 309	72.38	CAD	72.38	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3A083	BENDALE ACRES-RESIDENT SERVICES	5310	Discount Stores	RESIDENT ACTIVITY SUPPLIES
					823.84	CAD	589.01	CAD							
							174.95	USD							
"PARKS, FORESTRY & RECREATION"	5656-62	2020-11-03	2020-11-04	JJ DOWNS INDUSTRIAL	325.81	CAD	325.81	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	VACUUM GAUGES
					325.81	CAD	325.81	CAD							
EMPLOYMENT & SOCIAL SERVICES	5658-70	2020-11-04	2020-11-05	ERGO INDUSTRIAL SEATIN	546.67	CAD	546.67	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01211	QUEENSWAY ADMIN	5712	"Equipment, Furniture, and Home Furnishin"	ERGONOMIC CHAIR
					546.67	CAD	546.67	CAD							
"PARKS, FORESTRY & RECREATION"	5654-127	2020-10-29	2020-11-02	THE HOME DEPOT #7011	26.31	CAD	26.31	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	5200	Home Supply Warehouse	**MORE**  CARABINER
"PARKS, FORESTRY & RECREATION"	5660-117	2020-11-05	2020-11-09	THE HOME DEPOT #7073	157.07	CAD	157.07	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	5200	Home Supply Warehouse	DW 20V VAC
"PARKS, FORESTRY & RECREATION"	5660-118	2020-11-06	2020-11-09	PUROLATOR INC 65201	77.80	CAD	77.80	CAD	4805	POSTAGE	P13334	MIS ADMIN	4215	"Courier Services - Air & Ground, Freight"	SHIPPING ITEM BACK
"PARKS, FORESTRY & RECREATION"	5667-68	2020-11-18	2020-11-18	AMAZON.CA 208RX5EH2	363.71	CAD	363.71	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	4816	Computer Network/Information Services	BATTERY 2 PACK 20V
"PARKS, FORESTRY & RECREATION"	5667-69	2020-11-17	2020-11-18	GREEN TRACTORS - BRAMP	38.36	CAD	38.36	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	5599	"Miscellaneous Automotive, Aircraft, and"	SHOULDER STRAP FOR VACUUM
"PARKS, FORESTRY & RECREATION"	5668-88	2020-11-18	2020-11-19	AMAZON.CA ZV1WB3SA3	142.24	CAD	142.24	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	4816	Computer Network/Information Services	20V BATTERY
"PARKS, FORESTRY & RECREATION"	5668-89	2020-11-18	2020-11-19	AMZ AMAZON.CA	-4.37	CAD	-4.37	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	4816	Computer Network/Information Services	REFUDN FOR SHIPPING
"PARKS, FORESTRY & RECREATION"	5668-90	2020-11-18	2020-11-19	AMZ AMAZON.CA	-3.53	CAD	-3.53	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	4816	Computer Network/Information Services	REFUND FOR SHIPPING
"PARKS, FORESTRY & RECREATION"	5668-91	2020-11-17	2020-11-19	THE HOME DEPOT #7301	71.55	CAD	71.55	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	5200	Home Supply Warehouse	**MORE**  SAE12 CL PRO
"PARKS, FORESTRY & RECREATION"	5669-96	2020-11-18	2020-11-20	THE HOME DEPOT #7129	157.07	CAD	157.07	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	5200	Home Supply Warehouse	DW 20V VAC
"PARKS, FORESTRY & RECREATION"	5670-104	2020-11-20	2020-11-23	CHELTENHAM GENERAL STO	14.35	CAD	14.35	CAD	4805	POSTAGE	P13334	MIS ADMIN	5499	Miscellaneous Food Stores - Convenience	RETURN SHIPPING OF PARTS
"PARKS, FORESTRY & RECREATION"	5670-105	2020-11-20	2020-11-23	THE HOME DEPOT #7301	-157.07	CAD	-157.07	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	5200	Home Supply Warehouse	DW 20V VAC
"PARKS, FORESTRY & RECREATION"	5675-118	2020-11-30	2020-11-30	AMAZON.CA WX3OO95J3	501.72	CAD	501.72	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	4816	Computer Network/Information Services	20V BATTERY QTY 3
"PARKS, FORESTRY & RECREATION"	5675-119	2020-11-26	2020-11-30	THE HOME DEPOT #7001	190.92	CAD	190.92	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	5200	Home Supply Warehouse	**MORE**  DW 20V VAC
"PARKS, FORESTRY & RECREATION"	5675-120	2020-11-26	2020-11-30	THE HOME DEPOT #7114	398.13	CAD	398.13	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	5200	Home Supply Warehouse	**MORE**  CREVICE TOOL
"PARKS, FORESTRY & RECREATION"	5675-121	2020-11-26	2020-11-30	THE HOME DEPOT #7129	246.97	CAD	246.97	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	5200	Home Supply Warehouse	**MORE**  CREVICE TOOL
					"2,221.23"	CAD	"2,221.23"	CAD							
"PARKS, FORESTRY & RECREATION"	5654-128	2020-10-30	2020-11-02	DOLLARAMA #0999	18.70	CAD	18.70	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08980	PORT UNION-INSTRL	5310	Discount Stores	CONTAINERS FOR INDIVIDUAL PARTICIPANT EQUIPMENT
					18.70	CAD	18.70	CAD							
"PARKS, FORESTRY & RECREATION"	5660-119	2020-11-06	2020-11-09	CTF SUPPLY (11)	260.77	CAD	260.77	CAD	3080	M & E - HAND TOOLS	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"PUMP PLIERS, HAND SAW,"
					260.77	CAD	260.77	CAD							
SENIOR SERVICES AND LONG-TERM CARE 	5664-37	2020-11-10	2020-11-13	HUNTS HEALTHCARE INC	734.50	CAD	734.50	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3K083	LAKESHORE LODGE-RESIDENT SERVICES	5712	"Equipment, Furniture, and Home Furnishin"	EXN'FLEX EXERCISE MACHINE PARTS
SENIOR SERVICES AND LONG-TERM CARE 	5675-122	2020-11-27	2020-11-30	VISTAPR VISTAPRINT.CA	133.92	CAD	133.92	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	2741	Miscellaneous Publishing and Printing	BANNER FOR 30TH ANNIVERSARY CELERBRATION
SENIOR SERVICES AND LONG-TERM CARE 	5675-123	2020-11-28	2020-11-30	COSTCO WHOLESALE W524	80.61	CAD	80.61	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3K083	LAKESHORE LODGE-RESIDENT SERVICES	5300	Wholesale Clubs	LIGHTS FOR CHRISTMAS DECOR
					949.03	CAD	949.03	CAD							
EMPLOYMENT & SOCIAL SERVICES	5669-97	2020-11-20	2020-11-20	AMZN MKTP CA RF37Y0Y43	51.98	CAD	51.98	CAD	3410	COMPUTERS - HARDWARE	C01299	CNTRLIZED COST-ADMIN	4816	Computer Network/Information Services	2 DESKTOP MICROPHONES
					51.98	CAD	51.98	CAD							
"PARKS, FORESTRY & RECREATION"	5654-129	2020-10-30	2020-11-02	ALPINE LAWN GARDEN EQU	455.82	CAD	455.82	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5251	Hardware Stores	CARBURETOR AND CARB KITS
"PARKS, FORESTRY & RECREATION"	5655-34	2020-11-03	2020-11-03	ONTARIO COLLEGE OF TRA	67.80	CAD	67.80	CAD	4830	PERMIT & LICENSE FEES	P00830	TECH SERV. 1-FLEET EQUIP	9399	Government Services - Not Elsewhere Clas	MECHANIC LICENSE RENEWAL
"PARKS, FORESTRY & RECREATION"	5661-38	2020-11-09	2020-11-10	DTC INDUSTRIAL SALES	93.77	CAD	93.77	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	HYD HOSES
"PARKS, FORESTRY & RECREATION"	5665-87	2020-11-13	2020-11-16	GO HYDRAULICS INC	354.82	CAD	354.82	CAD	2199	MISCELLANEOUS PARTS	P00268	E-NORTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	HYD MOTOR
					972.21	CAD	972.21	CAD							
"PARKS, FORESTRY & RECREATION"	5654-130	2020-10-30	2020-11-02	BOLTS PLUS	46.48	CAD	46.48	CAD	2710	GENERAL HARDWARE	P01199	WEST-YORK AIRS-OPERATIONS	5251	Hardware Stores	HARDWARE
"PARKS, FORESTRY & RECREATION"	5655-35	2020-11-02	2020-11-03	FASTENAL CANADA02ONTO2	293.80	CAD	293.80	CAD	2710	GENERAL HARDWARE	P01199	WEST-YORK AIRS-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	HARDWARE
"PARKS, FORESTRY & RECREATION"	5656-63	2020-11-03	2020-11-04	SOUND BARRIERS	55.60	CAD	55.60	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P01199	WEST-YORK AIRS-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	"RUBBER GASKET, RINK GLASS"
"PARKS, FORESTRY & RECREATION"	5658-71	2020-11-04	2020-11-05	SOUND BARRIERS	915.30	CAD	915.30	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P01199	WEST-YORK AIRS-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	ARENA TEMPERED GLASS
"PARKS, FORESTRY & RECREATION"	5661-39	2020-11-09	2020-11-10	SOUND BARRIERS	818.69	CAD	818.69	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P01199	WEST-YORK AIRS-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	RINK BOARD ACRYLIC PLATES
"PARKS, FORESTRY & RECREATION"	5661-40	2020-11-09	2020-11-10	SOUND BARRIERS	409.34	CAD	409.34	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P01199	WEST-YORK AIRS-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	RINK BOARD ACRYLIC PLATES
"PARKS, FORESTRY & RECREATION"	5661-41	2020-11-09	2020-11-10	SOUND BARRIERS	-915.30	CAD	-915.30	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P01199	WEST-YORK AIRS-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	ARENA TEMNPERED GLASS
