Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5007-75	2018-06-11	2018-06-12	U GOT DANCE	141.25	CAD	141.25	CAD	4102	ENTERTAINER AND BAND FEES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	8351	Child Care Services	WORKSHOP FOR ARC PRGM
"PARKS, FORESTRY & RECREATION"	5007-76	2018-06-11	2018-06-12	WMT SUPRCTR #1117	393.44	CAD	393.44	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	ARC PRGM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5008-88	2018-06-13	2018-06-13	MAD SCIENCE OF TORONTO	203.40	CAD	203.40	CAD	4102	ENTERTAINER AND BAND FEES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	7929	"Bands, Orchestras, and Miscellaneous Ent"	WORKSHOP FOR ARC PRGM
"PARKS, FORESTRY & RECREATION"	5008-89	2018-06-12	2018-06-13	U GOT DANCE	141.25	CAD	141.25	CAD	4102	ENTERTAINER AND BAND FEES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	8351	Child Care Services	WORKSHOP FOR ARC PRGM
"PARKS, FORESTRY & RECREATION"	5009-171	2018-06-14	2018-06-14	U GOT DANCE	141.25	CAD	141.25	CAD	4102	ENTERTAINER AND BAND FEES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	8351	Child Care Services	WORKSHOP FOR ARC PRGM
"PARKS, FORESTRY & RECREATION"	5012-74	2018-06-19	2018-06-19	COSTCO WHOLESALE W537	76.99	CAD	76.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5300	Wholesale Clubs	PIZZA FOR ARC PRGM
"PARKS, FORESTRY & RECREATION"	5014-180	2018-06-22	2018-06-22	COSTCO WHOLESALE W537	86.93	CAD	86.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5300	Wholesale Clubs	PIZZA
"PARKS, FORESTRY & RECREATION"	5014-181	2018-06-21	2018-06-21	U GOT DANCE	141.25	CAD	141.25	CAD	4102	ENTERTAINER AND BAND FEES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	8351	Child Care Services	WORKSHOP FOR ARC PRGM
"PARKS, FORESTRY & RECREATION"	5015-49	2018-06-22	2018-06-22	U GOT DANCE	141.25	CAD	141.25	CAD	4102	ENTERTAINER AND BAND FEES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	8351	Child Care Services	WORKSHOP FOR ARC PRGM
"PARKS, FORESTRY & RECREATION"	5017-85	2018-06-25	2018-06-26	U GOT DANCE	141.25	CAD	141.25	CAD	4102	ENTERTAINER AND BAND FEES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	8351	Child Care Services	WORKSHOP FOR ARC PRGM
"PARKS, FORESTRY & RECREATION"	5018-96	2018-06-26	2018-06-27	U GOT DANCE	141.25	CAD	141.25	CAD	4102	ENTERTAINER AND BAND FEES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	8351	Child Care Services	WORKSHOP FOR ARC PRGM
"PARKS, FORESTRY & RECREATION"	5019-198	2018-06-28	2018-06-28	U GOT DANCE	141.25	CAD	141.25	CAD	4102	ENTERTAINER AND BAND FEES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	8351	Child Care Services	WORKHOP FOR ARC PRGM
"PARKS, FORESTRY & RECREATION"	5019-199	2018-06-27	2018-06-28	U GOT DANCE	141.25	CAD	141.25	CAD	4102	ENTERTAINER AND BAND FEES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	8351	Child Care Services	WORKSHOP FOR ARC PRGM
					"3,075.87"	CAD	"3,075.87"	CAD							
"PARKS, FORESTRY & RECREATION"	5014-182	2018-06-21	2018-06-21	SP * RUGBY CANADA	263.29	CAD	263.29	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P03026	STEPHEN LEACOCK-PRGM SUPPORT	5691	Men's and Women's Clothing Stores	ROOKIE RUGBY KIT
"PARKS, FORESTRY & RECREATION"	5019-200	2018-06-28	2018-06-28	WAL-MART #3159	695.20	CAD	695.20	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P03026	STEPHEN LEACOCK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	VARIOUS EARLY YEARS SUPPLIES
					958.49	CAD	958.49	CAD							
"PARKS, FORESTRY & RECREATION"	5003-103	2018-06-06	2018-06-06	CUSTOM DOOR & LOCK SER	291.54	CAD	291.54	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P00271	E-SOUTH1-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	FLAG POLE LOCKS REPAIRE
"PARKS, FORESTRY & RECREATION"	5003-104	2018-06-06	2018-06-06	BEST BUY #965	56.48	CAD	56.48	CAD	3410	COMPUTERS - HARDWARE	P00271	E-SOUTH1-TURF&HORT	5732	Electronic Sales	USB-C CHARGER CORDS
"PARKS, FORESTRY & RECREATION"	5011-50	2018-06-18	2018-06-18	SILVER MILE HARDWARE	101.59	CAD	101.59	CAD	3080	M & E - HAND TOOLS	P00271	E-SOUTH1-TURF&HORT	5072	Hardware Equipment and Supplies	STIHL SHARPENING KIT & ACCESSORIES
"PARKS, FORESTRY & RECREATION"	5013-104	2018-06-19	2018-06-20	THE HOME DEPOT #7012	75.86	CAD	75.86	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  SAKRETE CONC
"PARKS, FORESTRY & RECREATION"	5018-97	2018-06-26	2018-06-27	THE HOME DEPOT #7012	18.36	CAD	18.36	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	EVERBILT
"PARKS, FORESTRY & RECREATION"	5018-98	2018-06-26	2018-06-27	THE HOME DEPOT #7012	24.63	CAD	24.63	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	EVERBILT
"PARKS, FORESTRY & RECREATION"	5019-201	2018-06-27	2018-06-28	CDN TIRE STORE #00030	50.70	CAD	50.70	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	LARGE COOLER & CASES WATER
					619.16	CAD	619.16	CAD							
"PARKS, FORESTRY & RECREATION"	5007-77	2018-06-11	2018-06-12	WAL-MART # 3031	22.89	CAD	22.89	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5310	Discount Stores	SPRING CLEANING CHALLENGE AT ST ELIZABETH SETON ARC REWARDS
"PARKS, FORESTRY & RECREATION"	5007-78	2018-06-12	2018-06-12	FOOD BASICS #672	25.32	CAD	25.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13564	AFTERSCHOOL REC CARE - JENNER JEAN-MARIE	5411	"Grocery Stores, Supermarkets"	JENNER JEAN-MARIE ARC END OF YEAR CELEBRATION
"PARKS, FORESTRY & RECREATION"	5008-90	2018-06-13	2018-06-13	RCSS SCARBOROUGH #2809	21.33	CAD	21.33	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01222	AFTERSCHOOL REC CARE - SLOANE	5411	"Grocery Stores, Supermarkets"	SLOANE ARC END OF YEAR CELEBRATION - JUICE
"PARKS, FORESTRY & RECREATION"	5008-91	2018-06-13	2018-06-13	DOLLAR TREE #40214	9.89	CAD	9.89	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5331	Variety Stores	"STICKERS, NOTEBOOK"
"PARKS, FORESTRY & RECREATION"	5013-105	2018-06-19	2018-06-20	WALMART.CA	95.57	CAD	95.57	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01306	AFTERSCHOOL REC CARE - ELMBANK	5310	Discount Stores	"BEVERLY GLEN END OF YEAR CELEBRATION - CANDIES, YOGURT, FROZEN FRUITS"
"PARKS, FORESTRY & RECREATION"	5014-183	2018-06-20	2018-06-21	WAL-MART # 3031	47.26	CAD	47.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5310	Discount Stores	ARC CRAFT BINS
					222.26	CAD	222.26	CAD							
"PARKS, FORESTRY & RECREATION"	4998-180	2018-06-01	2018-06-01	NATIVE PLANTS IN CLARE	"1,106.49"	CAD	"1,106.49"	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P12198	HORTICULTURE - CITYWIDE	5992	Florists	NATIVE POLLINATOR FOR HABITAT GARDEN IN SCARBOROUGH
"PARKS, FORESTRY & RECREATION"	5013-106	2018-06-20	2018-06-20	LANDSCAPE ONTARIO	"2,175.25"	CAD	"2,175.25"	CAD	4590	RENTAL - OTHER	P12198	HORTICULTURE - CITYWIDE	8641	"Associations - Civic, Social, and Frater"	RENTAL OF BOOTH - CONGRESS 2019 FEATURING FENCECRAT AND GARDEN EXPO
"PARKS, FORESTRY & RECREATION"	5020-84	2018-06-29	2018-07-02	CHAIR-MAN MILLS CORP.	570.71	CAD	570.71	CAD	2695	LINENS	P12198	HORTICULTURE - CITYWIDE	7394	"Equipment Rental and Leasing Services, F"	TABLECLOTHS FOR BONSAI EXHIBITION
					"3,852.45"	CAD	"3,852.45"	CAD							
PUBLIC HEALTH	5013-107	2018-06-20	2018-06-20	AMAZON *MARKETPLCE CA	182.24	CAD	182.24	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBLIC HEALTH LIBRARIES	4816	Computer Network/Information Services	BOOK & MAGAZINE SUBSCRIPTIONS
PUBLIC HEALTH	5014-184	2018-06-22	2018-06-22	INDIGO ONLINE	314.79	CAD	314.79	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBLIC HEALTH LIBRARIES	5942	Book Stores	BOOK & MAGAZINE SUBSCRIPTIONS
PUBLIC HEALTH	5014-185	2018-06-22	2018-06-22	INDIGO ONLINE	25.92	CAD	25.92	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBLIC HEALTH LIBRARIES	5942	Book Stores	BOOK & MAGAZINE SUBSCRIPTIONS
PUBLIC HEALTH	5017-86	2018-06-26	2018-06-26	AMAZON *MARKETPLCE CA	45.21	CAD	45.21	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBLIC HEALTH LIBRARIES	4816	Computer Network/Information Services	BOOK & MAGAZINE SUBSCRIPTIONS
PUBLIC HEALTH	5017-87	2018-06-27	2018-06-27	AMAZON.CA	80.55	CAD	80.55	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBLIC HEALTH LIBRARIES	4816	Computer Network/Information Services	BOOK & MAGAZINE SUBSCRIPTIONS
PUBLIC HEALTH	5018-99	2018-06-27	2018-06-27	INDIGO ONLINE	30.10	CAD	30.10	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBLIC HEALTH LIBRARIES	5942	Book Stores	BOOK & MAGAZINE SUBSCRIPTIONS
					678.81	CAD	678.81	CAD							
"PARKS, FORESTRY & RECREATION"	5007-79	2018-06-12	2018-06-12	KOOY BROS LAWN	294.76	CAD	294.76	CAD	2710	GENERAL HARDWARE	P00415	N-WEST3-TURF&HORT	5261	Lawn and Garden Supply Stores	TRIMMER LINE #135012
"PARKS, FORESTRY & RECREATION"	5009-172	2018-06-13	2018-06-14	THE HOME DEPOT #7129	52.18	CAD	52.18	CAD	2730	LOCKS	P00415	N-WEST3-TURF&HORT	5200	Home Supply Warehouse	**MORE**  GR70 CHAIN
"PARKS, FORESTRY & RECREATION"	5019-202	2018-06-27	2018-06-28	THE HOME DEPOT #7129	97.24	CAD	97.24	CAD	2715	PAINT SUPPLIES	P00415	N-WEST3-TURF&HORT	5200	Home Supply Warehouse	**MORE**  3/16/1 3/4PH
					444.18	CAD	444.18	CAD							
"PARKS, FORESTRY & RECREATION"	5003-105	2018-06-05	2018-06-06	THE HOME DEPOT #7013	249.32	CAD	249.32	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  APT6
"PARKS, FORESTRY & RECREATION"	5003-106	2018-06-05	2018-06-06	THE HOME DEPOT #7134	173.57	CAD	173.57	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	APT6
"PARKS, FORESTRY & RECREATION"	5004-184	2018-06-07	2018-06-07	THE HOME DEPOT #7012	106.02	CAD	106.02	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  1/4X4 FHDTAP
"PARKS, FORESTRY & RECREATION"	5006-59	2018-06-11	2018-06-11	RONA # 55130	"1,082.63"	CAD	"1,082.63"	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5251	Hardware Stores	"JOIST HANGER, NAIL SCREWS, DRILL SET"
"PARKS, FORESTRY & RECREATION"	5010-50	2018-06-15	2018-06-15	CHAIN SAW CLINIC	452.00	CAD	452.00	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5261	Lawn and Garden Supply Stores	CHAINS FOR CHAINSAW
"PARKS, FORESTRY & RECREATION"	5011-51	2018-06-18	2018-06-18	ATLAS TOOLS & MACHINER	701.70	CAD	701.70	CAD	3080	M & E - HAND TOOLS	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5211	"Building Materials, Lumber Stores"	"TABLE SAW CARTRIDGES, GRINDER, BATTERIES"
"PARKS, FORESTRY & RECREATION"	5014-186	2018-06-20	2018-06-21	THE HOME DEPOT #7012	135.33	CAD	135.33	CAD	2531	LUMBER	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	5/4X6X12PTBR
"PARKS, FORESTRY & RECREATION"	5014-187	2018-06-20	2018-06-21	THE HOME DEPOT #7012	114.91	CAD	114.91	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  EVERBILT
					"3,015.48"	CAD	"3,015.48"	CAD							
"PARKS, FORESTRY & RECREATION"	4999-57	2018-06-01	2018-06-01	THE HOME DEPOT #7107	32.48	CAD	32.48	CAD	2710	GENERAL HARDWARE	P10186	C-REC SUPER2-PRGM SUPPORT	5200	Home Supply Warehouse	PAP 3/16X2-1
"PARKS, FORESTRY & RECREATION"	5007-80	2018-06-12	2018-06-12	POOL MATES	677.77	CAD	677.77	CAD	2710	GENERAL HARDWARE	P10186	C-REC SUPER2-PRGM SUPPORT	5996	Swimming Pools - Sales and Supplies	POOL CHEMICAL TESTER BLOCK
"PARKS, FORESTRY & RECREATION"	5008-92	2018-06-12	2018-06-13	BRAFASCO / SCARBOROUGH	47.49	CAD	47.49	CAD	2710	GENERAL HARDWARE	P07680	HERON PARK-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	STAINLESS STEEL SCREWS
"PARKS, FORESTRY & RECREATION"	5008-93	2018-06-12	2018-06-13	CDN TIRE STORE #00175	5.64	CAD	5.64	CAD	2710	GENERAL HARDWARE	P08605	BLANTYRE-OPERATIONS	5200	Home Supply Warehouse	LE PAGE PL700 TUB & SHOWER KIT
"PARKS, FORESTRY & RECREATION"	5009-173	2018-06-14	2018-06-14	CEDARBRAE POOLS COLTD	67.71	CAD	67.71	CAD	2401	LUBRICANTS	P08605	BLANTYRE-OPERATIONS	5996	Swimming Pools - Sales and Supplies	MAGIC LUBE
					831.09	CAD	831.09	CAD							
PUBLIC HEALTH	5001-61	2018-06-04	2018-06-04	O/P PHARMACY -SUNNYBRO	62.25	CAD	62.25	CAD	2824	PRESCRIPTION DRUGS	PH4021	TUBERCULOSIS PROGRAM	8062	Hospitals	PRESCRIPTION
PUBLIC HEALTH	5004-185	2018-06-07	2018-06-07	NORTH YORK GENERAL HOS	272.55	CAD	272.55	CAD	2824	PRESCRIPTION DRUGS	PH4021	TUBERCULOSIS PROGRAM	8062	Hospitals	PRESCRIPTION
					334.80	CAD	334.80	CAD							
"PARKS, FORESTRY & RECREATION"	5003-107	2018-06-06	2018-06-06	FRESHCO #9686	57.37	CAD	57.37	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10452	REGENT PARK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	REGENT PARK - SENIOR PRGM
"PARKS, FORESTRY & RECREATION"	5003-108	2018-06-06	2018-06-06	FRESHCO #9686	43.29	CAD	43.29	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10452	REGENT PARK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	REGENT PK - CHILDREN'S PRGM
"PARKS, FORESTRY & RECREATION"	5003-109	2018-06-06	2018-06-06	FRESHCO #9686	18.88	CAD	18.88	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10452	REGENT PARK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	REGENT PK CC - YOUTH PRGM
"PARKS, FORESTRY & RECREATION"	5015-50	2018-06-22	2018-06-22	TTC SHERBOURNE STATION	183.00	CAD	183.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	P10452	REGENT PARK-PRGM SUPPORT	4789	Transportation Services-Not Elsewhere Cl	TTC TOKENS/STUDENT TICKETS - YOUTH BASKETBALL TOURNAMENT FIELD TRIP
					302.54	CAD	302.54	CAD							
EMPLOYMENT & SOCIAL SERVICES	5004-186	2018-06-08	2018-06-08	BBYMARKETPLA*BEST BUY	284.71	CAD	284.71	CAD	4995	OTHER EXPENSES	C01114	SYSTEMS UNIT	5732	Electronic Sales	4 X VGA TO HDMI CABLES FOR MECURY ROOMS
EMPLOYMENT & SOCIAL SERVICES	5005-59	2018-06-11	2018-06-11	AMAZON *MARKETPLCE CA	16.99	CAD	16.99	CAD	4995	OTHER EXPENSES	C01114	SYSTEMS UNIT	4816	Computer Network/Information Services	FLEBI 3' LIGHTNING TO USB CABLE [5 PK] BRAIDED APPLE CHARGER FOR IPHONE
					301.70	CAD	301.70	CAD							
EMPLOYMENT & SOCIAL SERVICES	5002-94	2018-06-05	2018-06-05	COSTCO BUSINESS CENTER	27.10	CAD	27.10	CAD	4820	BUSINESS MEETING EXPENSES	C01233	APPLICATION CENTRE	5300	Wholesale Clubs	2 BOXES ASSORTED EXCEL GUM-STAFF RECOGNITION EVENT JUNE 8/18
EMPLOYMENT & SOCIAL SERVICES	5003-110	2018-06-05	2018-06-06	YOUR DOLLAR STORE WITH	8.76	CAD	8.76	CAD	4820	BUSINESS MEETING EXPENSES	C01233	APPLICATION CENTRE	5999	Miscellaneous and Specialty Retail Store	4 PLASTIC TABLE CLOTHS & 3 DECORATIONS FOR STAFF RECOGNITION EVENT     JUNE 8/18
EMPLOYMENT & SOCIAL SERVICES	5003-111	2018-06-06	2018-06-06	IKEA NORTH YORK	13.39	CAD	13.39	CAD	4820	BUSINESS MEETING EXPENSES	C01233	APPLICATION CENTRE	5712	"Equipment, Furniture, and Home Furnishin"	DECORATIVE FLOWERS - STAFF RECOGNITION EVENT JUNE 8/18
EMPLOYMENT & SOCIAL SERVICES	5003-112	2018-06-06	2018-06-06	DOLLARAMA # 560	22.89	CAD	22.89	CAD	4820	BUSINESS MEETING EXPENSES	C01233	APPLICATION CENTRE	5310	Discount Stores	"DECORATIVE FLOWERS,WALL STICKER,TISSUE PAPER,PLASTIC CUTLERY,FOAM PLATES - STAFF RECOGNITION EVENT JUNE 8/18"
EMPLOYMENT & SOCIAL SERVICES	5003-113	2018-06-06	2018-06-06	DOLLARAMA # 567	3.96	CAD	3.96	CAD	4820	BUSINESS MEETING EXPENSES	C01233	APPLICATION CENTRE	5310	Discount Stores	"PAINTERS TAPE,DECORTATIVE FLOWERS  -  STAFF RECOGNITION EVENT JUNE 8/18"
EMPLOYMENT & SOCIAL SERVICES	5004-187	2018-06-07	2018-06-07	YOUR DOLLAR STORE WITH	4.80	CAD	4.80	CAD	4820	BUSINESS MEETING EXPENSES	C01233	APPLICATION CENTRE	5999	Miscellaneous and Specialty Retail Store	"PASTIC CUPS,TABLE CLOTH&TISSUE PAPER - STAFF RECOGNITION EVENT"
EMPLOYMENT & SOCIAL SERVICES	5004-188	2018-06-08	2018-06-08	WHAT A BAGEL	27.00	CAD	27.00	CAD	4820	BUSINESS MEETING EXPENSES	C01233	APPLICATION CENTRE	5462	Bakeries	6 DOZ MINI BAGELS - STAFF RECOGNITION EVENT  -  JUNE 8/18
EMPLOYMENT & SOCIAL SERVICES	5004-189	2018-06-07	2018-06-07	ALI S NO FRILLS #3636	38.11	CAD	38.11	CAD	4820	BUSINESS MEETING EXPENSES	C01233	APPLICATION CENTRE	5411	"Grocery Stores, Supermarkets"	"JUICE,MILK,CREAM,CREAM CHEESE,GRAPES - STAFF RECOGNITION EVENT   JUNE 8/18"
EMPLOYMENT & SOCIAL SERVICES	5004-190	2018-06-07	2018-06-07	RCSS 1077	39.49	CAD	39.49	CAD	4820	BUSINESS MEETING EXPENSES	C01233	APPLICATION CENTRE	5411	"Grocery Stores, Supermarkets"	FRUIT & COOKIES FOR PRIDE WEEK
EMPLOYMENT & SOCIAL SERVICES	5009-174	2018-06-15	2018-06-15	DOLLARAMA # 567	13.56	CAD	13.56	CAD	4820	BUSINESS MEETING EXPENSES	C01233	APPLICATION CENTRE	5310	Discount Stores	WATER FOR OFFICE PRIDE WEEK
EMPLOYMENT & SOCIAL SERVICES	5009-175	2018-06-15	2018-06-15	FOOD BASICS #672	21.11	CAD	21.11	CAD	4820	BUSINESS MEETING EXPENSES	C01233	APPLICATION CENTRE	5411	"Grocery Stores, Supermarkets"	FRUIT & CREAM CHEESE FOR PRIDE WEEK
					220.17	CAD	220.17	CAD							
"PARKS, FORESTRY & RECREATION"	5005-60	2018-06-08	2018-06-08	NAPA SCARBOROUGH #136	15.81	CAD	15.81	CAD	2401	LUBRICANTS	P00830	TECH SERV. 1-FLEET EQUIP	5533	"Automotive Parts, Accessories Stores"	OIL
"PARKS, FORESTRY & RECREATION"	5009-176	2018-06-14	2018-06-14	NCH CANADA INC	234.70	CAD	234.70	CAD	2401	LUBRICANTS	P00830	TECH SERV. 1-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	FREE AEROSOL
"PARKS, FORESTRY & RECREATION"	5017-88	2018-06-26	2018-06-26	ARARAT	333.35	CAD	333.35	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00273	E-SOUTH3-TURF&HORT	7538	Automotive Service Shops	ALTERNATOR REBUILD
"PARKS, FORESTRY & RECREATION"	5018-100	2018-06-26	2018-06-27	NAPA SCARBOROUGH #136	258.77	CAD	258.77	CAD	2540	HEATING & AIR CONDITIONING SUPPLIES	P00830	TECH SERV. 1-FLEET EQUIP	5533	"Automotive Parts, Accessories Stores"	A/C REFRIDGERANT
					842.63	CAD	842.63	CAD							
PUBLIC HEALTH	4999-64	2018-06-01	2018-06-01	SANDMAN VANCOUVER	538.16	CAD	538.16	CAD	4252	CONFERENCES/SEMINARS - ACCOMMODATION	PH4139	HEALTH INFORMATICS	3573	Sandman Hotels	ACCOMMODATIONS
					538.16	CAD	538.16	CAD							
"PARKS, FORESTRY & RECREATION"	5003-130	2018-06-05	2018-06-06	CUSTOM ICE INC	876.88	CAD	876.88	CAD	2535	PLUMBING SUPPLIES	P12856	RAVINE & WATERCOURSE MAINTENANCE	1799	"Contractors, Special Trade - Not Elsewhe"	PLUMBING SUPPLIES
					876.88	CAD	876.88	CAD							
"PARKS, FORESTRY & RECREATION"	5001-72	2018-06-04	2018-06-04	AUTO PARTS CENTRES	133.25	CAD	133.25	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	SPARK PLUGS
"PARKS, FORESTRY & RECREATION"	5003-131	2018-06-06	2018-06-06	ALPINE LAWN & GARDEN E	377.03	CAD	377.03	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00038	E-FIELD SERV. 1-PRGM SUPPORT	5261	Lawn and Garden Supply Stores	CHAIN SAW PARTS
"PARKS, FORESTRY & RECREATION"	5003-132	2018-06-06	2018-06-06	ALPINE LAWN & GARDEN E	277.40	CAD	277.40	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5261	Lawn and Garden Supply Stores	LAWN MOWER PARTS
"PARKS, FORESTRY & RECREATION"	5003-133	2018-06-06	2018-06-06	J  J TRAILERS MANUFACT	146.53	CAD	146.53	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00038	E-FIELD SERV. 1-PRGM SUPPORT	5561	"Camper Dealers, Recreational and Utility"	TRAILER JACK
"PARKS, FORESTRY & RECREATION"	5006-70	2018-06-11	2018-06-11	DTC INDUSTRIAL SALES	105.29	CAD	105.29	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	SPRAYER PARTS
"PARKS, FORESTRY & RECREATION"	5006-71	2018-06-11	2018-06-11	ALPINE LAWN & GARDEN E	161.69	CAD	161.69	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00038	E-FIELD SERV. 1-PRGM SUPPORT	5261	Lawn and Garden Supply Stores	CHAIN SAW PARTS
"PARKS, FORESTRY & RECREATION"	5009-199	2018-06-13	2018-06-14	CTF SUPPLY (08)	99.16	CAD	99.16	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00038	E-FIELD SERV. 1-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	MAGNETIC/TORPEDO
"PARKS, FORESTRY & RECREATION"	5012-87	2018-06-19	2018-06-19	ALPINE LAWN & GARDEN E	200.56	CAD	200.56	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5261	Lawn and Garden Supply Stores	TRIMMER PARTS
"PARKS, FORESTRY & RECREATION"	5013-118	2018-06-18	2018-06-20	ONTBELTING  POWER TRAN	8.99	CAD	8.99	CAD	2401	LUBRICANTS	P00265	E-CENTRAL3-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	OIL/SEAL
"PARKS, FORESTRY & RECREATION"	5016-73	2018-06-25	2018-06-25	GLOBAL RUBBER PRODUCTS	67.41	CAD	67.41	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	O RING KIT
"PARKS, FORESTRY & RECREATION"	5017-101	2018-06-26	2018-06-26	ALPINE LAWN & GARDEN E	207.73	CAD	207.73	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00038	E-FIELD SERV. 1-PRGM SUPPORT	5261	Lawn and Garden Supply Stores	CHAIN SAW PARTS
