Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	4341-122	2016-12-15	2016-12-16	TURF CARE	"2,768.50"	CAD	"2,768.50"	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P00673	W-SOUTH2-PRGM SUPPORT	5261	Lawn and Garden Supply Stores	RENTAL - EQUIPMENT	
					"2,768.50"	CAD	"2,768.50"	CAD								
"PARKS, FORESTRY & RECREATION"	4332-92	2016-12-07	2016-12-09	LOLIMPIN GYM EQUIPMENT	999.80	CAD	999.80	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P07609	OLYMPIUM-PRGM SUPPORT	5941	Sporting Goods Stores	GYM BENCHES	
"PARKS, FORESTRY & RECREATION"	4352-124	2016-12-21	2016-12-23	THE HOME DEPOT #7011	13.87	CAD	13.87	CAD	2710	GENERAL HARDWARE	P07609	OLYMPIUM-PRGM SUPPORT	5200	Home Supply Warehouse	35YDTAPE	
"PARKS, FORESTRY & RECREATION"	4354-147	2016-12-21	2016-12-28	JACK WATSON SPORTS INC	470.97	CAD	470.97	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P07609	OLYMPIUM-PRGM SUPPORT	5941	Sporting Goods Stores	GYM & SPORT EQUIPMENT	
					"1,484.64"	CAD	"1,484.64"	CAD								
"PARKS, FORESTRY & RECREATION"	4332-93	2016-12-08	2016-12-09	TURF CARE	244.35	CAD	244.35	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5261	Lawn and Garden Supply Stores	IRRIGATION SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4336-63	2016-12-12	2016-12-13	ABC RECREATION LTD	734.50	CAD	734.50	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5021	Office and Commercial Furniture	SPLASH PAD GROUND NOZZLER	
"PARKS, FORESTRY & RECREATION"	4338-93	2016-12-12	2016-12-14	CDN TIRE STORE #00070	27.05	CAD	27.05	CAD	2130	PARTS - MOBILE EQUIPMENT	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5200	Home Supply Warehouse	ANTIFREEZE	
"PARKS, FORESTRY & RECREATION"	4346-63	2016-12-16	2016-12-20	CDN TIRE STORE #00070	100.46	CAD	100.46	CAD	2710	GENERAL HARDWARE	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5200	Home Supply Warehouse	FLOOR MATS	
"PARKS, FORESTRY & RECREATION"	4347-97	2016-12-19	2016-12-21	CDN TIRE STORE #00070	183.56	CAD	183.56	CAD	2710	GENERAL HARDWARE	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5200	Home Supply Warehouse	EXT CORDS	
					"1,289.92"	CAD	"1,289.92"	CAD								
SOLID WASTE MANAGEMENT	4319-168	2016-11-30	2016-12-02	THE HOME DEPOT #7078	43.23	CAD	43.23	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0825	DUFFERIN TS OPERATIONS	5200	Home Supply Warehouse	**MORE**  500T3/2PK - DUF TS 500 BLDG SPRINKLER RO	
SOLID WASTE MANAGEMENT	4322-180	2016-12-01	2016-12-05	THE HOME DEPOT #7129	733.37	CAD	733.37	CAD	3050	M & E - KITCHEN	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5200	Home Supply Warehouse	PROPANE GAS GRILL - DUF YD UNITED WAY CHARITY USE	
SOLID WASTE MANAGEMENT	4322-181	2016-12-02	2016-12-05	THE HOME DEPOT #7012	960.12	CAD	960.12	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0800	BERMONDSEY TS OPERATIONS	5200	Home Supply Warehouse	**MORE**  SCREWS - BER TS 2ND FLOOR WASHROOM INSTA	
SOLID WASTE MANAGEMENT	4328-122	2016-12-05	2016-12-07	THE HOME DEPOT #7012	"1,242.95"	CAD	"1,242.95"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0800	BERMONDSEY TS OPERATIONS	5200	Home Supply Warehouse	**MORE**  2X4X12 SPF. - BER TS 2ND FLOOR WASHROOM	
SOLID WASTE MANAGEMENT	4330-120	2016-12-06	2016-12-08	THE HOME DEPOT #7012	117.52	CAD	117.52	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0800	BERMONDSEY TS OPERATIONS	5200	Home Supply Warehouse	DOOR FRAME - BER TS 2ND FLOOR WASHROOM INSTALLATON	
SOLID WASTE MANAGEMENT	4330-121	2016-12-06	2016-12-08	THE HOME DEPOT #7012	-117.52	CAD	-117.52	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0800	BERMONDSEY TS OPERATIONS	5200	Home Supply Warehouse	CREDIT FOR TRANSACTION 4330-120 - ITEM RETURNED	
SOLID WASTE MANAGEMENT	4332-94	2016-12-07	2016-12-09	THE HOME DEPOT #7012	564.82	CAD	564.82	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW361-16-62	BT LOWER HAULAGE RENOVATIONS	5200	Home Supply Warehouse	**MORE**  12L COMPND - BER TS LUNCH/WASHROOM CONST	
SOLID WASTE MANAGEMENT	4332-95	2016-12-08	2016-12-09	SCARBOROUGH COUNTERTOP	440.70	CAD	440.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW361-16-62	BT LOWER HAULAGE RENOVATIONS	5719	Miscellaneous House Furnishing Specialty	COUNTERTOP - BER TS LUNCH/WASHROOM CONSTRUCTION	
SOLID WASTE MANAGEMENT	4332-96	2016-12-07	2016-12-09	THE HOME DEPOT #7012	-371.77	CAD	-371.77	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0800	BERMONDSEY TS OPERATIONS	5200	Home Supply Warehouse	"**MORE**  D12 - ITEM RETURNED, CREDIT FOR TRANS 43"	
SOLID WASTE MANAGEMENT	4334-140	2016-12-08	2016-12-12	THE HOME DEPOT #7001	131.02	CAD	131.02	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW361-16-62	BT LOWER HAULAGE RENOVATIONS	5200	Home Supply Warehouse	"**MORE**  10""TAPE KNIF - BER T/S LUNCH/WASHROOM CO"	
SOLID WASTE MANAGEMENT	4334-141	2016-12-08	2016-12-12	THE HOME DEPOT #7012	154.92	CAD	154.92	CAD	2780	CONCRETE	CSW361-16-37	CM OLD SCALE HOUSE REMEDIATION (RENOVATI	5200	Home Supply Warehouse	SAKRETE CONC - COM TS OLD SCALEHOUSE RENOVATION	
SOLID WASTE MANAGEMENT	4334-142	2016-12-09	2016-12-12	THE HOME DEPOT #7012	63.37	CAD	63.37	CAD	2715	PAINT SUPPLIES	CSW361-16-62	BT LOWER HAULAGE RENOVATIONS	5200	Home Supply Warehouse	**MORE**  UNDERCOAT 1G - BER T/S LUNCH/WASHROOM CO	
SOLID WASTE MANAGEMENT	4334-143	2016-12-10	2016-12-12	THE HOME DEPOT #7129	"1,009.09"	CAD	"1,009.09"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW361-16-62	BT LOWER HAULAGE RENOVATIONS	5200	Home Supply Warehouse	**MORE**  B15.M - BER T/S LUNCH/WASHROOM CONSTRUCT	
SOLID WASTE MANAGEMENT	4334-144	2016-12-10	2016-12-12	THE HOME DEPOT #7129	-70.06	CAD	-70.06	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW361-16-62	BT LOWER HAULAGE RENOVATIONS	5200	Home Supply Warehouse	"B15.W - ITEM RETURNED, CREDIT FOR TRANS 4332-94"	
SOLID WASTE MANAGEMENT	4338-94	2016-12-12	2016-12-14	THE HOME DEPOT #7001	-179.67	CAD	-179.67	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW361-16-62	BT LOWER HAULAGE RENOVATIONS	5200	Home Supply Warehouse	"MW2418.VCH - RETURNED ITEM, CREDIT FOR TR 4334-413"	
SOLID WASTE MANAGEMENT	4347-98	2016-12-19	2016-12-21	THE HOME DEPOT #7012	35.62	CAD	35.62	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW361-16-62	BT LOWER HAULAGE RENOVATIONS	5200	Home Supply Warehouse	MALOURCRKMSC TILES - BER TS LUNCH/WASHROOM RENO.	
SOLID WASTE MANAGEMENT	4354-148	2016-12-22	2016-12-28	THE HOME DEPOT #7012	35.23	CAD	35.23	CAD	2710	GENERAL HARDWARE	CSW361-16-62	BT LOWER HAULAGE RENOVATIONS	5200	Home Supply Warehouse	**MORE**  JIGSCREW - BER TS LUNCH/WASHROOM RENOVAT	
					"4,792.94"	CAD	"4,792.94"	CAD								
"PARKS, FORESTRY & RECREATION"	4319-169	2016-11-30	2016-12-02	CDN TIRE STORE #00294	151.39	CAD	151.39	CAD	2570	JANITORIAL SUPPLIES	P07737	ALBION POOL&HEALTH CLUB-OPERATIONS	5200	Home Supply Warehouse	HOOKS SHOWER CURTAINS ZIPTIES	
"PARKS, FORESTRY & RECREATION"	4322-182	2016-12-01	2016-12-05	CDN TIRE STORE #00242	22.91	CAD	22.91	CAD	2570	JANITORIAL SUPPLIES	P07737	ALBION POOL&HEALTH CLUB-OPERATIONS	5200	Home Supply Warehouse	PLASTIC NAIL STRATOR.	
"PARKS, FORESTRY & RECREATION"	4328-123	2016-12-05	2016-12-07	THE HOME DEPOT #7114	58.60	CAD	58.60	CAD	2570	JANITORIAL SUPPLIES	P07737	ALBION POOL&HEALTH CLUB-OPERATIONS	5200	Home Supply Warehouse	"**MORE**  HDX 2"" BRUSH"	
"PARKS, FORESTRY & RECREATION"	4330-122	2016-12-06	2016-12-08	THE HOME DEPOT #7114	521.05	CAD	521.05	CAD	3025	M & E - JANITORIAL	P07737	ALBION POOL&HEALTH CLUB-OPERATIONS	5200	Home Supply Warehouse	**MORE**  15M CORD	
"PARKS, FORESTRY & RECREATION"	4330-123	2016-12-06	2016-12-08	THE HOME DEPOT #7114	77.87	CAD	77.87	CAD	2570	JANITORIAL SUPPLIES	P06683	CHALKFARM CC-OPERATIONS	5200	Home Supply Warehouse	"**MORE**  34W T12 48"""	
"PARKS, FORESTRY & RECREATION"	4330-124	2016-12-06	2016-12-08	THE HOME DEPOT #7114	26.05	CAD	26.05	CAD	2570	JANITORIAL SUPPLIES	P03052	CENTRAL-OPERATIONS	5200	Home Supply Warehouse	**MORE**  1.5IN SCRAPR	
"PARKS, FORESTRY & RECREATION"	4330-125	2016-12-06	2016-12-08	CDN TIRE STORE #00294	45.17	CAD	45.17	CAD	2570	JANITORIAL SUPPLIES	P07737	ALBION POOL&HEALTH CLUB-OPERATIONS	5200	Home Supply Warehouse	"CHROME POLISH, CLOTHES"	
"PARKS, FORESTRY & RECREATION"	4332-97	2016-12-07	2016-12-09	CDN TIRE STORE #00242	154.43	CAD	154.43	CAD	2570	JANITORIAL SUPPLIES	P07737	ALBION POOL&HEALTH CLUB-OPERATIONS	5200	Home Supply Warehouse	CLEANING SUPPLIES/ CHROME POLISH	
"PARKS, FORESTRY & RECREATION"	4332-98	2016-12-08	2016-12-09	AAA VACUUM CENTRE	"1,610.19"	CAD	"1,610.19"	CAD	3025	M & E - JANITORIAL	P13494	YORK CC - FACILITY OPERATIONS	5722	Household Appliance Stores	VACUUMS	
"PARKS, FORESTRY & RECREATION"	4332-99	2016-12-08	2016-12-09	AAA VACUUM CENTRE	723.19	CAD	723.19	CAD	3025	M & E - JANITORIAL	P06683	CHALKFARM CC-OPERATIONS	5722	Household Appliance Stores	VACUUMS	
"PARKS, FORESTRY & RECREATION"	4334-145	2016-12-09	2016-12-12	MONARCH PAINTS	443.80	CAD	443.80	CAD	2715	PAINT SUPPLIES	P07737	ALBION POOL&HEALTH CLUB-OPERATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT	
"PARKS, FORESTRY & RECREATION"	4336-64	2016-12-09	2016-12-13	CDN TIRE STORE #00294	323.12	CAD	323.12	CAD	2570	JANITORIAL SUPPLIES	P07665	HUMBER POOL-OPERATIONS	5200	Home Supply Warehouse	HEATER/ DOLLY	
"PARKS, FORESTRY & RECREATION"	4346-64	2016-12-13	2016-12-20	AQUATECH LOGISTIC	352.56	CAD	352.56	CAD	2535	PLUMBING SUPPLIES	P07739	GUS RYDER POOL&HLTH CLUB-OPERATIONS	5996	Swimming Pools - Sales and Supplies	SKIMMERS WEIRS	
"PARKS, FORESTRY & RECREATION"	4346-65	2016-12-13	2016-12-20	AQUATECH LOGISTIC	352.56	CAD	352.56	CAD	2535	PLUMBING SUPPLIES	P07663	ALDERWOOD POOL-OPERATIONS	5996	Swimming Pools - Sales and Supplies	SKIMMERS WEIRS	
"PARKS, FORESTRY & RECREATION"	4346-66	2016-12-13	2016-12-20	AQUATECH LOGISTIC	226.58	CAD	226.58	CAD	2499	OTHER CHEMICALS	P13494	YORK CC - FACILITY OPERATIONS	5996	Swimming Pools - Sales and Supplies	TAYLOR TEST KIT	
					"5,089.47"	CAD	"5,089.47"	CAD								
FIRE SERVICES	4322-183	2016-12-03	2016-12-05	LAKESHORE LUMBER	33.03	CAD	33.03	CAD	2710	GENERAL HARDWARE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5251	Hardware Stores	HARDWARE - SCREWDRIVER	
FIRE SERVICES	4332-100	2016-12-08	2016-12-09	STEEPROCK DRY CLEANERS	108.83	CAD	108.83	CAD	4419	LAUNDRY SERVICES	FR0025	MECHANICAL MAINT-VEHICLE MAINT	7216	Dry Cleaners	DRY CLEANING	
FIRE SERVICES	4338-95	2016-12-12	2016-12-14	MTO RUS-SO NORTH YORK	45.00	CAD	45.00	CAD	4830	PERMIT & LICENSE FEES	FR0025	MECHANICAL MAINT-VEHICLE MAINT	9399	Government Services - Not Elsewhere Clas	LICENSE PLATE STICKERS	
FIRE SERVICES	4338-96	2016-12-12	2016-12-14	PARTSOURCE #759	77.20	CAD	77.20	CAD	2401	LUBRICANTS	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5533	"Automotive Parts, Accessories Stores"	RAIN X WINDSHIELD WASHER	
FIRE SERVICES	4339-118	2016-12-13	2016-12-15	MTO RUS-SO NORTH YORK	"3,902.50"	CAD	"3,902.50"	CAD	4830	PERMIT & LICENSE FEES	FR0025	MECHANICAL MAINT-VEHICLE MAINT	9399	Government Services - Not Elsewhere Clas	LICENSE PLATE STICKERS	
FIRE SERVICES	4339-119	2016-12-13	2016-12-15	MTO RUS-SO NORTH YORK	"10,000.00"	CAD	"10,000.00"	CAD	4830	PERMIT & LICENSE FEES	FR0025	MECHANICAL MAINT-VEHICLE MAINT	9399	Government Services - Not Elsewhere Clas	LICENSE PLATE STICKERS	
FIRE SERVICES	4350-100	2016-12-20	2016-12-22	CDN TIRE STORE #00485	16.94	CAD	16.94	CAD	2710	GENERAL HARDWARE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5200	Home Supply Warehouse	EXTENTION BAR	
FIRE SERVICES	4354-149	2016-12-26	2016-12-28	CDN TIRE STORE #00070	37.26	CAD	37.26	CAD	2710	GENERAL HARDWARE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5200	Home Supply Warehouse	CHROME AXES	
					"14,220.76"	CAD	"14,220.76"	CAD								
"PARKS, FORESTRY & RECREATION"	4328-124	2016-12-05	2016-12-07	THE HOME DEPOT #7107	67.66	CAD	67.66	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	KIT	
"PARKS, FORESTRY & RECREATION"	4328-125	2016-12-06	2016-12-07	LOWES #02633*	112.95	CAD	112.95	CAD	2535	PLUMBING SUPPLIES	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	ZINC FIREMAN'S POWER FLOW NOZZLE	
"PARKS, FORESTRY & RECREATION"	4332-101	2016-12-07	2016-12-09	CDN TIRE STORE #00273	67.79	CAD	67.79	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	ANTENNA	
"PARKS, FORESTRY & RECREATION"	4334-146	2016-12-08	2016-12-12	CDN TIRE STORE #00209	53.29	CAD	53.29	CAD	3015	M & E - GROUNDS	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	GAS CANS	
"PARKS, FORESTRY & RECREATION"	4336-65	2016-12-12	2016-12-13	THE SALT DEPOT LTD	892.47	CAD	892.47	CAD	2410	DE - ICERS	P00272	E-SOUTH2-TURF&HORT	5039	Construction Materials Not Elsewhere Cla	DE ICERS - SALT	
"PARKS, FORESTRY & RECREATION"	4341-123	2016-12-15	2016-12-16	LOWES #02633*	35.98	CAD	35.98	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	5M POWER MONITOR 16/3	
"PARKS, FORESTRY & RECREATION"	4344-155	2016-12-17	2016-12-19	THE SALT DEPOT LTD	794.28	CAD	794.28	CAD	2410	DE - ICERS	P00272	E-SOUTH2-TURF&HORT	5039	Construction Materials Not Elsewhere Cla	DE ICERS - SALT	
"PARKS, FORESTRY & RECREATION"	4344-156	2016-12-17	2016-12-19	THE SALT DEPOT LTD	691.11	CAD	691.11	CAD	2410	DE - ICERS	P00272	E-SOUTH2-TURF&HORT	5039	Construction Materials Not Elsewhere Cla	DE ICERS - SALT	
"PARKS, FORESTRY & RECREATION"	4346-67	2016-12-19	2016-12-20	THE SALT DEPOT LTD	657.55	CAD	657.55	CAD	2410	DE - ICERS	P00272	E-SOUTH2-TURF&HORT	5039	Construction Materials Not Elsewhere Cla	DE ICERS - SALT	
"PARKS, FORESTRY & RECREATION"	4346-68	2016-12-19	2016-12-20	THE SALT DEPOT LTD	663.76	CAD	663.76	CAD	2410	DE - ICERS	P00272	E-SOUTH2-TURF&HORT	5039	Construction Materials Not Elsewhere Cla	DE ICERS - SALT	
"PARKS, FORESTRY & RECREATION"	4346-69	2016-12-19	2016-12-20	THE SALT DEPOT LTD	288.38	CAD	288.38	CAD	2410	DE - ICERS	P00272	E-SOUTH2-TURF&HORT	5039	Construction Materials Not Elsewhere Cla	DE ICERS - SALT	
"PARKS, FORESTRY & RECREATION"	4346-70	2016-12-19	2016-12-20	THE SALT DEPOT LTD	174.02	CAD	174.02	CAD	2410	DE - ICERS	P00272	E-SOUTH2-TURF&HORT	5039	Construction Materials Not Elsewhere Cla	DE ICERS - SALT	
"PARKS, FORESTRY & RECREATION"	4346-71	2016-12-19	2016-12-20	THE SALT DEPOT LTD	395.27	CAD	395.27	CAD	2410	DE - ICERS	P00272	E-SOUTH2-TURF&HORT	5039	Construction Materials Not Elsewhere Cla	DE ICERS - SALT	
"PARKS, FORESTRY & RECREATION"	4354-150	2016-12-23	2016-12-28	CDN TIRE STORE #00209	22.59	CAD	22.59	CAD	2130	PARTS - MOBILE EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	WIPER	
"PARKS, FORESTRY & RECREATION"	4358-60	2016-12-28	2016-12-30	THE HOME DEPOT #7107	60.60	CAD	60.60	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  CHUCK KEY	
"PARKS, FORESTRY & RECREATION"	4358-61	2016-12-29	2016-12-30	PRINCESS AUTO #36	110.51	CAD	110.51	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	TRACTOR PINS PLOW OIL BUNGEE	
					"5,088.21"	CAD	"5,088.21"	CAD								
"PARKS, FORESTRY & RECREATION"	4319-170	2016-11-30	2016-12-02	THE HOME DEPOT #7107	77.83	CAD	77.83	CAD	2710	GENERAL HARDWARE	P00263	E-CENTRAL1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  FENCE	
					77.83	CAD	77.83	CAD								
"PARKS, FORESTRY & RECREATION"	4352-125	2016-12-22	2016-12-23	BEST BUY CANADA #943	133.29	CAD	133.29	CAD	3030	M & E - OFFICE	P00263	E-CENTRAL1-TURF&HORT	5732	Electronic Sales	CHARGER FOR TABLET/CASE	
					133.29	CAD	133.29	CAD								
"PARKS, FORESTRY & RECREATION"	4319-171	2016-12-01	2016-12-02	PRINCESS AUTO #36	112.95	CAD	112.95	CAD	2710	GENERAL HARDWARE	P00263	E-CENTRAL1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	"TARPS, TAPE MEASURE"	
"PARKS, FORESTRY & RECREATION"	4334-147	2016-12-08	2016-12-12	THE HOME DEPOT #7001	9.15	CAD	9.15	CAD	2710	GENERAL HARDWARE	P00263	E-CENTRAL1-TURF&HORT	5200	Home Supply Warehouse	4 STRT	
					122.10	CAD	122.10	CAD								
"PARKS, FORESTRY & RECREATION"	4322-184	2016-12-01	2016-12-05	THE HOME DEPOT #7027	27.05	CAD	27.05	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	**MORE**  BATTERY AA8	
"PARKS, FORESTRY & RECREATION"	4338-97	2016-12-12	2016-12-14	THE HOME DEPOT #7027	78.83	CAD	78.83	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	HDX FILTER	
					105.88	CAD	105.88	CAD								
"PARKS, FORESTRY & RECREATION"	4341-124	2016-12-15	2016-12-16	METAL SUPERMARKETS (SC	378.13	CAD	378.13	CAD	2532	STEEL	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5051	Metal Service Centers and Offices	ROUND TUBE METAL	
"PARKS, FORESTRY & RECREATION"	4347-99	2016-12-19	2016-12-21	BRAFASCO / SCARBOROUGH	198.24	CAD	198.24	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5085	Industrial Supplies Not Elsewhere Classi	COBALT JOBBER DRILL BIT	
"PARKS, FORESTRY & RECREATION"	4352-126	2016-12-21	2016-12-23	BRAFASCO / SCARBOROUGH	23.13	CAD	23.13	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5085	Industrial Supplies Not Elsewhere Classi	RAPID TAP CUTTING FLUID	
"PARKS, FORESTRY & RECREATION"	4357-34	2016-12-28	2016-12-29	LOWES #02494*	258.77	CAD	258.77	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	20V MAX LI-ION COMBO KIT	
					858.27	CAD	858.27	CAD								
"PARKS, FORESTRY & RECREATION"	4317-157	2016-11-29	2016-12-01	CSL TOOLS	168.69	CAD	168.69	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5072	Hardware Equipment and Supplies	"ADAPTER SET, FEELER GAUGE"	
"PARKS, FORESTRY & RECREATION"	4322-185	2016-12-01	2016-12-05	SNAP-ON TOOLS	776.25	CAD	776.25	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5099	Durable Goods Not Elsewhere Classified	IMPACT GUN	
"PARKS, FORESTRY & RECREATION"	4322-186	2016-12-02	2016-12-05	SNAP-ON TOOLS	313.04	CAD	313.04	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5099	Durable Goods Not Elsewhere Classified	HAND TOOLS	
"PARKS, FORESTRY & RECREATION"	4338-98	2016-12-12	2016-12-14	NAPA WOODBRIDGE #759	201.67	CAD	201.67	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12005	LASTMAN SQ-AIRS-OPERATIONS	5533	"Automotive Parts, Accessories Stores"	BATTERY	
"PARKS, FORESTRY & RECREATION"	4338-99	2016-12-13	2016-12-14	APPLIED INDUSTRIAL TEC	23.98	CAD	23.98	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	BEARING	
"PARKS, FORESTRY & RECREATION"	4341-125	2016-12-15	2016-12-16	ALPINE LAWN   GARDEN E	321.75	CAD	321.75	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P01183	LEDBURY PARK-OPERATIONS	5261	Lawn and Garden Supply Stores	"V BELT GADSKETS, CARB"	
"PARKS, FORESTRY & RECREATION"	4350-101	2016-12-20	2016-12-22	YANQUI AUTO REPAIR	299.45	CAD	299.45	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	7538	Automotive Service Shops	STARTER	
"PARKS, FORESTRY & RECREATION"	4350-102	2016-12-20	2016-12-22	CSL TOOLS	267.53	CAD	267.53	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5072	Hardware Equipment and Supplies	HAND TOOLS	
"PARKS, FORESTRY & RECREATION"	4350-103	2016-12-21	2016-12-22	ALPINE LAWN   GARDEN E	313.91	CAD	313.91	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P10956	ESTHER SHINER ST-OPERATIONS	5261	Lawn and Garden Supply Stores	CARB	
"PARKS, FORESTRY & RECREATION"	4350-104	2016-12-21	2016-12-22	ALPINE LAWN   GARDEN E	77.85	CAD	77.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P01183	LEDBURY PARK-OPERATIONS	5261	Lawn and Garden Supply Stores	V BELTS	
"PARKS, FORESTRY & RECREATION"	4354-151	2016-12-22	2016-12-28	YANQUI AUTO REPAIR	468.95	CAD	468.95	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P06684	DRIFTWOOD CC-OPERATIONS	7538	Automotive Service Shops	STARTER	
"PARKS, FORESTRY & RECREATION"	4354-152	2016-12-22	2016-12-28	NAPA WOODBRIDGE #759	419.17	CAD	419.17	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YARD OPERNS	5533	"Automotive Parts, Accessories Stores"	SHOP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4354-153	2016-12-27	2016-12-28	NCH CANADA INC	"1,802.29"	CAD	"1,802.29"	CAD	2401	LUBRICANTS	P00405	N-CENTRAL1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	ENGINE OIL	
"PARKS, FORESTRY & RECREATION"	4354-154	2016-12-27	2016-12-28	NCH CANADA INC	"1,814.16"	CAD	"1,814.16"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P10956	ESTHER SHINER ST-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	RAD COOL	
					"7,268.69"	CAD	"7,268.69"	CAD								
"PARKS, FORESTRY & RECREATION"	4347-100	2016-12-20	2016-12-21	CUSTOM DOOR   LOCK SER	123.45	CAD	123.45	CAD	2730	LOCKS	P01191	S-CENTRAL AIRS-OPERATIONS	5533	"Automotive Parts, Accessories Stores"	ZAMBONI KEYS	
					123.45	CAD	123.45	CAD								
"PARKS, FORESTRY & RECREATION"	4319-172	2016-12-01	2016-12-02	NOFRILLS LUCIANO'S #34	61.05	CAD	61.05	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01207	JOHN INNES-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4332-102	2016-12-08	2016-12-09	DOLLAR TREE CANADA STO	77.69	CAD	77.69	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10154	JOHN INNES-PRGM SUPPORT	5331	Variety Stores	WINTER WONDERLAND - SUPPLIES	
