Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx.Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
SENIOR SERVICES AND LONG-TERM CARE 	5447-143	2020-01-28	2020-01-30	WAL MART CANADA INC	67.78	CAD	67.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3A083	BENDALE ACRES-RESIDENT SERVICES	5310	Discount Stores	DVD PLAYER FOR RESIDENT PROGRAMMING
SENIOR SERVICES AND LONG-TERM CARE 	5447-144	2020-01-29	2020-01-30	THEBRICK.COM-EAST	"1,150.49"	CAD	"1,150.49"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5712	"Equipment, Furniture, and Home Furnishin"	BED FOR END OF LIFE CARE ROOM
					"3,401.41"	CAD	"3,401.41"	CAD							
"PARKS, FORESTRY & RECREATION"	5439-156	2020-01-17	2020-01-20	PACIFIC FASTENERS (198	519.77	CAD	519.77	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5251	Hardware Stores	"HEX CAPS, NUTS, WASHERS"
"PARKS, FORESTRY & RECREATION"	5444-180	2020-01-23	2020-01-27	CTF SUPPLY (11)	137.08	CAD	137.08	CAD	3080	M & E - HAND TOOLS	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"GEAR WRENCH, COMBO WRENCH"
"PARKS, FORESTRY & RECREATION"	5444-181	2020-01-23	2020-01-27	PACIFIC FASTENERS (198	802.30	CAD	802.30	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5251	Hardware Stores	"HEX CAPS, NUTS, WASHERS"
					"1,459.15"	CAD	"1,459.15"	CAD							
EMPLOYMENT & SOCIAL SERVICES	5446-122	2020-01-27	2020-01-29	SOBEYS 741        QPS	27.73	CAD	27.73	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01211	QUEENSWAY ADMIN	5411	"Grocery Stores, Supermarkets"	"JUICE,GRANOLA BARS,TEA,CLEMENTINES,COOKIES - COHORT BUNDLE DAY 1"
					27.73	CAD	27.73	CAD							
"PARKS, FORESTRY & RECREATION"	5430-87	2020-01-06	2020-01-07	COSTCO WHOLESALE W547	192.05	CAD	192.05	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	5300	Wholesale Clubs	"EXT CORDS, CELLPHONE MOUNTS FOR CAR"
"PARKS, FORESTRY & RECREATION"	5431-125	2020-01-06	2020-01-08	CDN TIRE STORE #00192	22.58	CAD	22.58	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	5200	Home Supply Warehouse	5L GAS CANS
"PARKS, FORESTRY & RECREATION"	5432-91	2020-01-07	2020-01-09	CDN TIRE STORE #00192	1.68	CAD	1.68	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	5200	Home Supply Warehouse	STEEL RING FOR SHOULDER STRAP
"PARKS, FORESTRY & RECREATION"	5433-103	2020-01-09	2020-01-10	PAYPAL  INVSPECIES	25.00	CAD	25.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	P13539	FOREST HEALTH CARE	8641	"Associations - Civic, Social, and Frater"	OAKVILLE OAK WILT FORUM
"PARKS, FORESTRY & RECREATION"	5433-104	2020-01-09	2020-01-10	PAYPAL  INVSPECIES	25.00	CAD	25.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	P13539	FOREST HEALTH CARE	8641	"Associations - Civic, Social, and Frater"	OAKVILLE OAK WILT FORUM
"PARKS, FORESTRY & RECREATION"	5440-80	2020-01-20	2020-01-21	STEPHENSON'S RENTAL SE	340.70	CAD	340.70	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P13539	FOREST HEALTH CARE	7394	"Equipment Rental and Leasing Services, F"	GENERATOR RENTAL FOR GM EGG MASS REMOVAL
"PARKS, FORESTRY & RECREATION"	5441-139	2020-01-20	2020-01-22	PAYPAL  INVSPECIES	25.00	CAD	25.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	P13539	FOREST HEALTH CARE	8641	"Associations - Civic, Social, and Frater"	OAKVILLE OAK WILT FORUM
"PARKS, FORESTRY & RECREATION"	5448-118	2020-01-29	2020-01-31	CDN TIRE STORE #00192	36.68	CAD	36.68	CAD	2710	GENERAL HARDWARE	P13539	FOREST HEALTH CARE	5200	Home Supply Warehouse	BURLAP BAND DEMO
					668.69	CAD	668.69	CAD							
"PARKS, FORESTRY & RECREATION"	5430-88	2020-01-07	2020-01-07	AMZN MKTP CA LH9TT0QM3	215.96	CAD	215.96	CAD	3099	GENERAL EQUIPMENT	*****	UNASSIGNED	4816	Computer Network/Information Services	MINI MITER SAW FOR STAINED GLASS PRGMS AT 4 DIFFERENT CENTRES
"PARKS, FORESTRY & RECREATION"	5431-126	2020-01-07	2020-01-08	AMZN MKTP CA A355O3LC3	26.40	CAD	26.40	CAD	3099	GENERAL EQUIPMENT	P06672	PORT UNION-PRGM SUPPORT	4816	Computer Network/Information Services	REPLACEMENT BLADE FOR MINI MITER SAW
"PARKS, FORESTRY & RECREATION"	5431-127	2020-01-06	2020-01-08	HURONIA ART GLASS	232.22	CAD	232.22	CAD	3099	GENERAL EQUIPMENT	P06672	PORT UNION-PRGM SUPPORT	5231	"Glass, Paint, Wallpaper Stores"	SOLDERING IRON AND CUTTERS FOR STAINED GLASS PRGM
"PARKS, FORESTRY & RECREATION"	5433-105	2020-01-10	2020-01-10	AMZN MKTP CA X10MR0ZW3	46.32	CAD	46.32	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06672	PORT UNION-PRGM SUPPORT	4816	Computer Network/Information Services	DURA FAST PICKLE BALLS FOR SENIORS DROP IN PRGM
"PARKS, FORESTRY & RECREATION"	5434-199	2020-01-10	2020-01-13	DOLLARAMA # 555	55.20	CAD	55.20	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08980	PORT UNION-INSTRL	5310	Discount Stores	CHILDRENS ART PRGM - ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5434-200	2020-01-12	2020-01-13	AMZN MKTP CA CF1WV9ZU3	19.99	CAD	19.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08980	PORT UNION-INSTRL	4816	Computer Network/Information Services	EMBROIDERY HOOP TO MAKE DREAM CATCHERS FOR CHILD ART PRGM
"PARKS, FORESTRY & RECREATION"	5434-201	2020-01-10	2020-01-13	WAL-MART # 3111	27.36	CAD	27.36	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08980	PORT UNION-INSTRL	5411	"Grocery Stores, Supermarkets"	PILLOW FILL FOR CHILDREN ART PRGM
"PARKS, FORESTRY & RECREATION"	5436-127	2020-01-15	2020-01-15	AMAZON.CA PA1HM5AG3	44.83	CAD	44.83	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08980	PORT UNION-INSTRL	4816	Computer Network/Information Services	CHILDREN ART PRGM - PASTELS
"PARKS, FORESTRY & RECREATION"	5440-81	2020-01-21	2020-01-21	AMZN MKTP CA 2A5D309A3	19.95	CAD	19.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13238	SPECIAL EVENTS - PORT UNION RC	4816	Computer Network/Information Services	SUPPLIES TO MAKE CANDY CANE SLIME
"PARKS, FORESTRY & RECREATION"	5442-155	2020-01-22	2020-01-23	DOLLARAMA # 555	40.24	CAD	40.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13238	SPECIAL EVENTS - PORT UNION RC	5310	Discount Stores	CANDY CANE SLIME MAKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5442-156	2020-01-23	2020-01-23	AMZN MKTP CA D36PP6ZX3	80.86	CAD	80.86	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13238	SPECIAL EVENTS - PORT UNION RC	4816	Computer Network/Information Services	CANDY CANE SLIME MAKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5443-149	2020-01-23	2020-01-24	PARTY CITY #2007	25.96	CAD	25.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13238	SPECIAL EVENTS - PORT UNION RC	5947	"Card, Gift, Novelty, and Souvenir Shops"	BALLOONS
"PARKS, FORESTRY & RECREATION"	5443-150	2020-01-24	2020-01-24	AMZN MKTP CA K33WM6IZ3	67.81	CAD	67.81	CAD	3099	GENERAL EQUIPMENT	P06672	PORT UNION-PRGM SUPPORT	4816	Computer Network/Information Services	DOMYBEST KIDS PLAY TENT FOR PRESCHOOL PRGM
"PARKS, FORESTRY & RECREATION"	5444-182	2020-01-24	2020-01-27	WAL-MART #3186	22.53	CAD	22.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13238	SPECIAL EVENTS - PORT UNION RC	5411	"Grocery Stores, Supermarkets"	WHITE GLUE FOR SLIME MAKING
"PARKS, FORESTRY & RECREATION"	5446-123	2020-01-28	2020-01-29	AMZN MKTP CA 1S0LP3I23	24.25	CAD	24.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13238	SPECIAL EVENTS - PORT UNION RC	4816	Computer Network/Information Services	WHITE GLUE FOR CRAFT PRGMS
					949.88	CAD	949.88	CAD							
"PARKS, FORESTRY & RECREATION"	5425-37	2019-12-30	2020-01-01	CTF SUPPLY (11)	294.22	CAD	294.22	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"EXT CORD, POWER ADAPTER"
"PARKS, FORESTRY & RECREATION"	5429-117	2020-01-03	2020-01-06	CTF SUPPLY (11)	63.90	CAD	63.90	CAD	3080	M & E - HAND TOOLS	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"HIGH IMPACT MEASURE TAPE, BFC LED WORKLIGHT"
"PARKS, FORESTRY & RECREATION"	5434-202	2020-01-09	2020-01-13	CDN TIRE STORE #00654	169.47	CAD	169.47	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	MC FOLDING SAW
"PARKS, FORESTRY & RECREATION"	5441-140	2020-01-21	2020-01-22	JJ DOWNS INDUSTRIAL	456.26	CAD	456.26	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"6"" SCH 80 PVC PIPE, VAN STONE FLANGE, TEE"
					983.85	CAD	983.85	CAD							
EMPLOYMENT & SOCIAL SERVICES	5438-107	2020-01-17	2020-01-17	AMZN MKTP CA 6L1BP0G63	"1,084.76"	CAD	"1,084.76"	CAD	3410	COMPUTERS - HARDWARE	C01114	IT SYSTEMS & ARCHITECTURE	4816	Computer Network/Information Services	2-SAMSUNG SOLID STATE DRIVES FOR BUILD REQUIREMENTS ON THE SSI LAB COMPUTERS
EMPLOYMENT & SOCIAL SERVICES	5438-108	2020-01-17	2020-01-17	AMZN MKTP CA NN72T5MU3	112.95	CAD	112.95	CAD	3410	COMPUTERS - HARDWARE	C01114	IT SYSTEMS & ARCHITECTURE	4816	Computer Network/Information Services	5-64GB SUPERSONIC BOOST XT  USB 3.0 FLASH DRIVE
					"1,197.71"	CAD	"1,197.71"	CAD							
"PARKS, FORESTRY & RECREATION"	5429-118	2020-01-03	2020-01-06	YORK REGION EQUIPMENT	"1,091.58"	CAD	"1,091.58"	CAD	2130	PARTS - MOBILE EQUIPMENT	P00263	E-CENTRAL1-TURF&HORT	7394	"Equipment Rental and Leasing Services, F"	SALTER CONTROLLER
"PARKS, FORESTRY & RECREATION"	5431-128	2020-01-06	2020-01-08	THE HOME DEPOT #7001	44.94	CAD	44.94	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5200	Home Supply Warehouse	**MORE**  38X14X25POL
"PARKS, FORESTRY & RECREATION"	5433-106	2020-01-09	2020-01-10	NCH CANADA INC	"1,641.50"	CAD	"1,641.50"	CAD	2401	LUBRICANTS	P00263	E-CENTRAL1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	10W 30CK -4 OIL
"PARKS, FORESTRY & RECREATION"	5436-128	2020-01-14	2020-01-15	PRINCESS AUTO 36	243.37	CAD	243.37	CAD	3080	M & E - HAND TOOLS	P00263	E-CENTRAL1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	SOCKET SET
"PARKS, FORESTRY & RECREATION"	5436-129	2020-01-14	2020-01-15	GO HYDRAULICS INC	50.85	CAD	50.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	O RING SET
"PARKS, FORESTRY & RECREATION"	5436-130	2020-01-14	2020-01-15	NCH CANADA INC	"1,297.98"	CAD	"1,297.98"	CAD	2401	LUBRICANTS	P00830	TECH SERV. 1-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	ALL EXTREME OIL
"PARKS, FORESTRY & RECREATION"	5436-131	2020-01-14	2020-01-15	AUTO PARTS CENTRES	194.47	CAD	194.47	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	AIR FILTERS
"PARKS, FORESTRY & RECREATION"	5436-132	2020-01-14	2020-01-15	AUTO PARTS CENTRES	44.62	CAD	44.62	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00267	E-NORTH1-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	AIR FILTERS
"PARKS, FORESTRY & RECREATION"	5437-121	2020-01-15	2020-01-16	UPS 5111241312	273.72	CAD	273.72	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07683	MCGREGOR PARK-OPERATIONS	4215	"Courier Services - Air & Ground, Freight"	CLLUTCH FOR ZAMBONI
"PARKS, FORESTRY & RECREATION"	5438-109	2020-01-16	2020-01-17	K AND H AUTOMOTIVE PER	84.75	CAD	84.75	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	7538	Automotive Service Shops	RAD REPAIR KIT
"PARKS, FORESTRY & RECREATION"	5438-110	2020-01-16	2020-01-17	AUTO PARTS CENTRES	-42.04	CAD	-42.04	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00267	E-NORTH1-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	REFUND
"PARKS, FORESTRY & RECREATION"	5441-141	2020-01-20	2020-01-22	THE HOME DEPOT #7001	98.48	CAD	98.48	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  3/16X2-1/4WH
"PARKS, FORESTRY & RECREATION"	5441-142	2020-01-16	2020-01-22	ONTBELTING  POWER TRAN	118.47	CAD	118.47	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	FLANGE BEARING
"PARKS, FORESTRY & RECREATION"	5441-143	2020-01-21	2020-01-22	PRINCESS AUTO 36	101.64	CAD	101.64	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	BATTERY CABLE CONNECTORS
"PARKS, FORESTRY & RECREATION"	5441-144	2020-01-21	2020-01-22	AUTO PARTS CENTRES	77.02	CAD	77.02	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P10186	C-REC SUPER2-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	FILTERS
"PARKS, FORESTRY & RECREATION"	5441-145	2020-01-21	2020-01-22	AUTO PARTS CENTRES	44.62	CAD	44.62	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00267	E-NORTH1-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	AIR FILTERS
"PARKS, FORESTRY & RECREATION"	5442-157	2020-01-22	2020-01-23	METAL SUPERMARKETS (SC	62.65	CAD	62.65	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00263	E-CENTRAL1-TURF&HORT	5051	Metal Service Centers and Offices	SQUARE TUBE METAL
"PARKS, FORESTRY & RECREATION"	5442-158	2020-01-22	2020-01-23	HITCH CITY	215.57	CAD	215.57	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	BATTERY CABLE CONNECTORS
"PARKS, FORESTRY & RECREATION"	5445-90	2020-01-27	2020-01-28	AUTO PARTS CENTRES	83.57	CAD	83.57	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	AIR FILTERS
"PARKS, FORESTRY & RECREATION"	5446-124	2020-01-27	2020-01-29	THE HOME DEPOT #7001	50.29	CAD	50.29	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5200	Home Supply Warehouse	**MORE**  LED17WT824CW
"PARKS, FORESTRY & RECREATION"	5446-125	2020-01-27	2020-01-29	THE HOME DEPOT #7001	30.25	CAD	30.25	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5200	Home Supply Warehouse	**MORE**  38X14HEXBUS
					"5,808.30"	CAD	"5,808.30"	CAD							
PUBLIC HEALTH	5425-38	2019-12-30	2020-01-01	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5426-25	2019-12-31	2020-01-02	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5429-119	2020-01-02	2020-01-06	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5429-120	2020-01-03	2020-01-06	CARPARK MANAGEMENT SER	8.00	CAD	8.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5431-129	2020-01-06	2020-01-08	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5432-92	2020-01-07	2020-01-09	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5433-107	2020-01-08	2020-01-10	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4437	WASHES-LICENSED MOBILE EQUIP.	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5434-203	2020-01-09	2020-01-13	CARPARK MANAGEMENT SER	8.00	CAD	8.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5434-204	2020-01-10	2020-01-13	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5436-133	2020-01-13	2020-01-15	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5437-122	2020-01-14	2020-01-16	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5438-111	2020-01-15	2020-01-17	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5439-157	2020-01-16	2020-01-20	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5439-158	2020-01-17	2020-01-20	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5441-146	2020-01-20	2020-01-22	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5442-159	2020-01-21	2020-01-23	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5443-151	2020-01-22	2020-01-24	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5444-183	2020-01-23	2020-01-27	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5444-184	2020-01-24	2020-01-27	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5446-126	2020-01-27	2020-01-29	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5447-145	2020-01-28	2020-01-30	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5448-119	2020-01-29	2020-01-31	CARPARK MANAGEMENT SER	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
					96.00	CAD	96.00	CAD							
"PARKS, FORESTRY & RECREATION"	5441-147	2020-01-20	2020-01-22	CDN TIRE STORE #00294	11.83	CAD	11.83	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12754	W-NORTH-N-PRGM SUPPORT	5200	Home Supply Warehouse	SALT BUCKETS
"PARKS, FORESTRY & RECREATION"	5447-146	2020-01-29	2020-01-30	LEE VALLEY - VAUGHAN	18.98	CAD	18.98	CAD	2730	LOCKS	P12754	W-NORTH-N-PRGM SUPPORT	5072	Hardware Equipment and Supplies	PADLOCK
					30.81	CAD	30.81	CAD							
"PARKS, FORESTRY & RECREATION"	5434-205	2020-01-10	2020-01-13	CURRY'S ART STORE	165.62	CAD	165.62	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06922	ST LAWRENCE-PRGM SUPPORT	5970	"Artist Supply Stores, Craft Shops"	"ACRYLIC PAINT, WATER COLOUR PENCILS"
"PARKS, FORESTRY & RECREATION"	5442-160	2020-01-22	2020-01-23	ANTHONY'S NO FRILLS #3	177.98	CAD	177.98	CAD	2610	KITCHEN SUPPLIES	P06922	ST LAWRENCE-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	CKNG PRGM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5447-147	2020-01-29	2020-01-30	DAVE AND CHARLOTTE'S N	103.48	CAD	103.48	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06922	ST LAWRENCE-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"CKNG PRGM- GRILLED CHEESE, FRUIT PARFAITS"
"PARKS, FORESTRY & RECREATION"	5448-120	2020-01-29	2020-01-31	WALMART #1150	620.01	CAD	620.01	CAD	2610	KITCHEN SUPPLIES	P06922	ST LAWRENCE-PRGM SUPPORT	5310	Discount Stores	"POTS, PANS, GRIDDLES, BOWLS"
					"1,067.09"	CAD	"1,067.09"	CAD							
"PARKS, FORESTRY & RECREATION"	5446-127	2020-01-28	2020-01-29	TURF CARE	"4,353.99"	CAD	"4,353.99"	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P00170	PARKS SUPP - SC	5261	Lawn and Garden Supply Stores	"REPAIR TO INFO CENTRE, REEL MOTOR FAULT"
					"4,353.99"	CAD	"4,353.99"	CAD							
"PARKS, FORESTRY & RECREATION"	5434-206	2020-01-10	2020-01-13	INVESTMENTS HARDWARE (	424.30	CAD	424.30	CAD	3015	M & E - GROUNDS	P00531	S-WEST 2-PRGM SUPPORT	5251	Hardware Stores	SALT SPREADER
					424.30	CAD	424.30	CAD							
"PARKS, FORESTRY & RECREATION"	5431-130	2020-01-07	2020-01-08	FACTORY DIRECT	13.55	CAD	13.55	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08174	LAWRENCE HGTS-SOCIAL PRGM	5734	Computer Software Stores	DRY ERASE BOARD
"PARKS, FORESTRY & RECREATION"	5431-131	2020-01-06	2020-01-08	WMT SUPRCTR #1001	119.21	CAD	119.21	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08174	LAWRENCE HGTS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR PRGM
"PARKS, FORESTRY & RECREATION"	5433-108	2020-01-08	2020-01-10	CDN TIRE STORE #00019	48.78	CAD	48.78	CAD	2710	GENERAL HARDWARE	P06006	LAWRENCE HGTS-PRGM SUPPORT	5200	Home Supply Warehouse	MATS FOR OFFICE
"PARKS, FORESTRY & RECREATION"	5435-104	2020-01-13	2020-01-14	IKEA ETOBICOKE	56.49	CAD	56.49	CAD	2710	GENERAL HARDWARE	P06006	LAWRENCE HGTS-PRGM SUPPORT	5712	"Equipment, Furniture, and Home Furnishin"	MULTI PHONE CHARGER
"PARKS, FORESTRY & RECREATION"	5435-105	2020-01-13	2020-01-14	LOCK-UP SERVICES	49.10	CAD	49.10	CAD	2710	GENERAL HARDWARE	P06006	LAWRENCE HGTS-PRGM SUPPORT	7299	Other Services (Not Elsewhere Classified	KEYS CUT FOR CABINET LOCK
"PARKS, FORESTRY & RECREATION"	5439-159	2020-01-17	2020-01-20	DOMINOS PIZZA 10280	29.36	CAD	29.36	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08174	LAWRENCE HGTS-SOCIAL PRGM	5814	Quick Payment Service - Fast-Food Restau	PIZZA FOR YOUTH ADVISORY COUNCIL
