Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5602-11	2020-08-21	2020-08-24	THE HOME DEPOT #7078	319.37	CAD	319.37	CAD	2531	LUMBER	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5200	Home Supply Warehouse	**MORE**  16OZ MALLET
"PARKS, FORESTRY & RECREATION"	5602-12	2020-08-21	2020-08-24	BERNARDI BUILDING SUPP	108.39	CAD	108.39	CAD	2531	LUMBER	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5211	"Building Materials, Lumber Stores"	GALVANIZED SPIKES
"PARKS, FORESTRY & RECREATION"	5603-3	2020-08-24	2020-08-25	CENTRAL FAIRBANK LUMBE	157.69	CAD	157.69	CAD	2531	LUMBER	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5211	"Building Materials, Lumber Stores"	LUMBER
"PARKS, FORESTRY & RECREATION"	5604-3	2020-08-24	2020-08-26	THE HOME DEPOT #7078	82.49	CAD	82.49	CAD	2531	LUMBER	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5200	Home Supply Warehouse	6X6X16SIENNA
"PARKS, FORESTRY & RECREATION"	5606-3	2020-08-26	2020-08-28	SUTTON'S DRICOCRETE	35.60	CAD	35.60	CAD	2770	GRAVEL	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5261	Lawn and Garden Supply Stores	SAND
					"1,479.09"	CAD	"1,479.09"	CAD							
CITY CLERKS OFFICE	5594-3	2020-08-11	2020-08-12	SP   VERILUX	145.42	CAD	106.19	USD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	GV0009	FIN. & STRATEGIC PLANNING & EXECUTIVE	5734	Computer Software Stores	DESK LAMP
					145.42	CAD	106.19	USD							
MUNICIPAL LICENSING & STANDARDS	5592-9	2020-08-07	2020-08-10	"HOUSE OF 10,000 PICTUR"	197.75	CAD	197.75	CAD	4786	RECOGNITION AWARDS	MS5030	TAS HEAD OFFICE	5999	Miscellaneous and Specialty Retail Store	FRAMING OF OFFICER'S BADGE
					197.75	CAD	197.75	CAD							
"PARKS, FORESTRY & RECREATION"	5586-6	2020-08-03	2020-08-03	AMZN MKTP CA MF1IM9472	67.79	CAD	67.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05111	OLYMPIUM-SUMMER CAMPS	4816	Computer Network/Information Services	BULK MARKERS FOR CAMP TO
"PARKS, FORESTRY & RECREATION"	5586-7	2020-08-03	2020-08-03	AMZN MKTP CA MF2P854Z2	315.23	CAD	315.23	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05111	OLYMPIUM-SUMMER CAMPS	4816	Computer Network/Information Services	BULK CRAYON AN BULK MARKERS
"PARKS, FORESTRY & RECREATION"	5586-8	2020-08-03	2020-08-03	AMZN MKTP CA MF3C04VC1	67.79	CAD	67.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05111	OLYMPIUM-SUMMER CAMPS	4816	Computer Network/Information Services	BULK MARKERS FOR CAMP TO
"PARKS, FORESTRY & RECREATION"	5586-9	2020-08-03	2020-08-03	AMZN MKTP CA MF3IU8N60	303.84	CAD	303.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05111	OLYMPIUM-SUMMER CAMPS	4816	Computer Network/Information Services	BULK CHILDRENS SAFETY SCISSORS FOR CAMP TO
"PARKS, FORESTRY & RECREATION"	5586-10	2020-08-03	2020-08-03	AMZN MKTP CA MF7I424E2	67.79	CAD	67.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05111	OLYMPIUM-SUMMER CAMPS	4816	Computer Network/Information Services	BULK MARKERS FOR CAMP TO
"PARKS, FORESTRY & RECREATION"	5586-11	2020-08-03	2020-08-03	AMZN MKTP CA MF8NA6N90	316.63	CAD	316.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05111	OLYMPIUM-SUMMER CAMPS	4816	Computer Network/Information Services	DISPOSABLE PAINT BRUSHES AND CRAFT PAPER FOR CAMP TO
"PARKS, FORESTRY & RECREATION"	5587-1	2020-08-03	2020-08-04	AMAZON.CA MF19G8JQ0	42.76	CAD	42.76	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05111	OLYMPIUM-SUMMER CAMPS	4816	Computer Network/Information Services	DISPOSABLE GLUE STICKS FOR CAMP TO
"PARKS, FORESTRY & RECREATION"	5592-10	2020-08-07	2020-08-10	DOLLARAMA # 836	42.38	CAD	42.38	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05111	OLYMPIUM-SUMMER CAMPS	5310	Discount Stores	DISPOSABLE PLASTIC BAGS
"PARKS, FORESTRY & RECREATION"	5595-4	2020-08-13	2020-08-13	AMZN MKTP CA MF2A867L2	79.95	CAD	79.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05111	OLYMPIUM-SUMMER CAMPS	4816	Computer Network/Information Services	CORDLESS AIR PUMP COMPRESSOR PORTABLE
"PARKS, FORESTRY & RECREATION"	5607-4	2020-08-28	2020-08-31	WMT SUPRCTR #1126	267.85	CAD	267.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05111	OLYMPIUM-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"FOAM CUPS, COLORED TISSUE PAPER, FREEZER BAGS, CRAFT PAPER"
					"1,572.01"	CAD	"1,572.01"	CAD							
"PARKS, FORESTRY & RECREATION"	5593-1	2020-08-10	2020-08-11	JJ DOWNS INDUSTRIAL	129.85	CAD	129.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	STRAINER
"PARKS, FORESTRY & RECREATION"	5595-5	2020-08-11	2020-08-13	THE HOME DEPOT #7240	79.99	CAD	79.99	CAD	2715	PAINT SUPPLIES	P00483	TEY-TECH-SMALL-ENGINES	5200	Home Supply Warehouse	**MORE**  TRMCLD 340G
"PARKS, FORESTRY & RECREATION"	5598-11	2020-08-17	2020-08-18	K AND H AUTOMOTIVE PER	632.80	CAD	632.80	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P01191	S-CENTRAL AIRS-OPERATIONS	7538	Automotive Service Shops	RADIATOR RE CORE
"PARKS, FORESTRY & RECREATION"	5606-4	2020-08-27	2020-08-28	FLOWMATIC EASY KLEEN	556.01	CAD	556.01	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5046	Commercial Equipment Not Elsewhere Class	INGNITER  KIT
					"1,398.65"	CAD	"1,398.65"	CAD							
TORONTO WATER	5594-4	2020-08-11	2020-08-12	CITY ELECTRIC SUPPLY	153.13	CAD	153.13	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	7629	"Appliance Repair Shops, Electrical and S"	PLUGS AND RUBBER TAPE
TORONTO WATER	5597-9	2020-08-14	2020-08-17	RATEX ELECTRICAL SUPPL	98.65	CAD	98.65	CAD	3080	M & E - HAND TOOLS	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5065	Electrical Parts and Equipment	TOOLS AND STEEL TO REDUCE BUSHINGS
					251.78	CAD	251.78	CAD							
"PARKS, FORESTRY & RECREATION"	5586-12	2020-07-31	2020-08-03	BESTBUY.CA #898	386.39	CAD	386.39	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00676	W-YORK1-PRGM SUPPORT	5732	Electronic Sales	2-WAY  RADIO
"PARKS, FORESTRY & RECREATION"	5595-6	2020-08-12	2020-08-13	INDIGO ONLINE	144.02	CAD	144.02	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	P00676	W-YORK1-PRGM SUPPORT	5399	Miscellaneous General Merchandise	BOOK-PLANTING THE NATURAL GARDEN
					530.41	CAD	530.41	CAD							
FIRE SERVICES	5600-5	2020-08-18	2020-08-20	STAR METROLAND SBSCRP	22.59	CAD	22.59	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	FR0013	EMERGENCY COMMUNICATIONS	5192	"Books, Periodicals, and Newspapers"	TORONTO STAR MONTHLY SUBSCRIPTION
FIRE SERVICES	5606-5	2020-08-26	2020-08-28	ESSO CIRCLE K	52.25	CAD	52.25	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5541	Service Stations (with or without Ancill	FUEL
					74.84	CAD	74.84	CAD							
"PARKS, FORESTRY & RECREATION"	5597-10	2020-08-13	2020-08-17	CDN TIRE STORE #00654	229.14	CAD	229.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06671	OAKRIDGE-PRGM SUPPORT	5200	Home Supply Warehouse	"SHELVES, STORAGE BINS"
					229.14	CAD	229.14	CAD							
"PARKS, FORESTRY & RECREATION"	5591-10	2020-08-05	2020-08-07	CDN TIRE STORE #00654	60.95	CAD	60.95	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	ANT BAITS
"PARKS, FORESTRY & RECREATION"	5594-5	2020-08-10	2020-08-12	THE HOME DEPOT #7080	185.30	CAD	185.30	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	**MORE**  PL MAX
"PARKS, FORESTRY & RECREATION"	5598-12	2020-08-14	2020-08-18	CDN TIRE STORE #00654	881.34	CAD	881.34	CAD	3080	M & E - HAND TOOLS	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	DEWALT BATTERY TOOL KIT
"PARKS, FORESTRY & RECREATION"	5600-6	2020-08-19	2020-08-20	STEPHENSON'S RENTAL SE	530.70	CAD	530.70	CAD	3080	M & E - HAND TOOLS	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	7394	"Equipment Rental and Leasing Services, F"	"HAND TAMPER, CLAM SHOVE, HARD RAKES"
"PARKS, FORESTRY & RECREATION"	5602-13	2020-08-21	2020-08-24	LOWES #03321	45.66	CAD	45.66	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	TNF NO WARP WINDOW/DOOR FOAM 16O
					"1,703.95"	CAD	"1,703.95"	CAD							
"PARKS, FORESTRY & RECREATION"	5586-13	2020-07-30	2020-08-03	WAL-MART #3159	72.04	CAD	72.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10208	TRACE MANES COMPLEX-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"STRAWS, T-SHIRTS DICE"
"PARKS, FORESTRY & RECREATION"	5586-14	2020-07-31	2020-08-03	ABSOLUTE DOLLAR	5.65	CAD	5.65	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10208	TRACE MANES COMPLEX-PRGM SUPPORT	5310	Discount Stores	CANVASES
"PARKS, FORESTRY & RECREATION"	5586-15	2020-07-31	2020-08-03	WALMART #1150	20.27	CAD	20.27	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10208	TRACE MANES COMPLEX-PRGM SUPPORT	5310	Discount Stores	TYE DYE KIT
"PARKS, FORESTRY & RECREATION"	5589-8	2020-08-05	2020-08-06	DOLLARAMA #1266	46.33	CAD	46.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10208	TRACE MANES COMPLEX-PRGM SUPPORT	5310	Discount Stores	"SPONGES, ZIP LOCK BAGS"
"PARKS, FORESTRY & RECREATION"	5591-11	2020-08-05	2020-08-07	ABSOLUTE DOLLAR	19.21	CAD	19.21	CAD	2570	JANITORIAL SUPPLIES	P10208	TRACE MANES COMPLEX-PRGM SUPPORT	5310	Discount Stores	CLEANING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5591-12	2020-08-06	2020-08-07	DOLLARAMA # 794	41.87	CAD	41.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10208	TRACE MANES COMPLEX-PRGM SUPPORT	5310	Discount Stores	"SQUISHY BALLS, PLUSH BALLS"
"PARKS, FORESTRY & RECREATION"	5591-13	2020-08-05	2020-08-07	WALMART #1150	5.65	CAD	5.65	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10208	TRACE MANES COMPLEX-PRGM SUPPORT	5310	Discount Stores	DECORATIVE BALLOONS
"PARKS, FORESTRY & RECREATION"	5595-7	2020-08-12	2020-08-13	DOLLARAMA # 794	2.83	CAD	2.83	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01321	TRACE MANES COMPLEX-PRGM SUPPORT	5310	Discount Stores	TABLE CLOTH
"PARKS, FORESTRY & RECREATION"	5595-8	2020-08-12	2020-08-13	BAYVIEW VALU-MART #272	7.98	CAD	7.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04131	TRACE MANES COMPLEX-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"FLOUR, SALT"
"PARKS, FORESTRY & RECREATION"	5597-11	2020-08-14	2020-08-17	DOLLARAMA # 794	63.62	CAD	63.62	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10208	TRACE MANES COMPLEX-PRGM SUPPORT	5310	Discount Stores	"MASON JARS, CREAM, FREEZER BAGS"
"PARKS, FORESTRY & RECREATION"	5599-7	2020-08-18	2020-08-19	FOOD BASICS #875	7.96	CAD	7.96	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04131	TRACE MANES COMPLEX-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"COKE, CANDIES"
"PARKS, FORESTRY & RECREATION"	5600-7	2020-08-18	2020-08-20	ABSOLUTE DOLLAR	17.52	CAD	17.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01321	TRACE MANES COMPLEX-PRGM SUPPORT	5310	Discount Stores	KEY RINGS
"PARKS, FORESTRY & RECREATION"	5601-4	2020-08-20	2020-08-21	DOLLARAMA # 794	23.79	CAD	23.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01321	TRACE MANES COMPLEX-PRGM SUPPORT	5310	Discount Stores	"NOTEBOOKS, WOODEN BOXES"
"PARKS, FORESTRY & RECREATION"	5606-6	2020-08-27	2020-08-28	DOLLARAMA # 794	27.12	CAD	27.12	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04131	TRACE MANES COMPLEX-SUMMER CAMPS	5310	Discount Stores	STUFFED ANIMALS
"PARKS, FORESTRY & RECREATION"	5606-7	2020-08-27	2020-08-28	DOLLARAMA # 794	15.26	CAD	15.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01321	TRACE MANES COMPLEX-PRGM SUPPORT	5310	Discount Stores	"FIGURINES, SPINNERS"
					377.10	CAD	377.10	CAD							
"PARKS, FORESTRY & RECREATION"	5586-16	2020-07-30	2020-08-03	THE HOME DEPOT #7080	476.46	CAD	476.46	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	24X24DIA/SLB
"PARKS, FORESTRY & RECREATION"	5591-14	2020-08-06	2020-08-07	TMP FENCE	"1,238.48"	CAD	"1,238.48"	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5046	Commercial Equipment Not Elsewhere Class	FENCE PROTECTION
"PARKS, FORESTRY & RECREATION"	5593-2	2020-08-10	2020-08-11	TMP FENCE	137.29	CAD	137.29	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5046	Commercial Equipment Not Elsewhere Class	FENCE PROTECTION
"PARKS, FORESTRY & RECREATION"	5596-6	2020-08-10	2020-08-14	ISLINGTON NURSERIES LI	"2,139.43"	CAD	"2,139.43"	CAD	2770	GRAVEL	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	0780	Horticultural and Landscaping Services	INTERLOCKING PAVERS
"PARKS, FORESTRY & RECREATION"	5607-5	2020-08-28	2020-08-31	CONSTRUCTION DISTRIBUT	102.74	CAD	102.74	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5039	Construction Materials Not Elsewhere Cla	"BLADES, T-TROWEL"
					"4,094.40"	CAD	"4,094.40"	CAD							
"PARKS, FORESTRY & RECREATION"	5588-1	2020-08-04	2020-08-05	SHOPPER'S DRUG MART #	10.16	CAD	10.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06671	OAKRIDGE-PRGM SUPPORT	5912	"Drug Stores, Pharmacies"	KLEENEX
"PARKS, FORESTRY & RECREATION"	5589-9	2020-08-04	2020-08-06	THE HOME DEPOT #7107	143.17	CAD	143.17	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06671	OAKRIDGE-PRGM SUPPORT	5200	Home Supply Warehouse	HDX 102L
					153.33	CAD	153.33	CAD							
FACILITIES MANAGEMENT	5587-2	2020-07-31	2020-08-04	POWERTRADE ELECTRIC LT	196.08	CAD	196.08	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61615165	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LIGHTS
FACILITIES MANAGEMENT	5587-3	2020-07-31	2020-08-04	POWERTRADE ELECTRIC LT	219.67	CAD	219.67	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61615163	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LIGHTS
FACILITIES MANAGEMENT	5588-2	2020-08-04	2020-08-05	POWERTRADE ELECTRIC LT	83.06	CAD	83.06	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61615235	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	BALLASTS
FACILITIES MANAGEMENT	5588-3	2020-08-04	2020-08-05	POWERTRADE ELECTRIC LT	50.39	CAD	50.39	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61615028	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	ELECTRICAL PARTS
FACILITIES MANAGEMENT	5592-11	2020-08-07	2020-08-10	POWERTRADE ELECTRIC LT	338.84	CAD	338.84	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61619203	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LIGHTS
FACILITIES MANAGEMENT	5593-3	2020-08-10	2020-08-11	PAUL WOLF ELECTRIC & L	80.91	CAD	80.91	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61619189	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	LIGHTS
FACILITIES MANAGEMENT	5593-4	2020-08-10	2020-08-11	PAUL WOLF ELECTRIC & L	189.52	CAD	189.52	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61619203	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	LIGHTS
FACILITIES MANAGEMENT	5599-8	2020-08-18	2020-08-19	POWERTRADE ELECTRIC LT	60.61	CAD	60.61	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61620718	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LIGHTS
FACILITIES MANAGEMENT	5600-8	2020-08-19	2020-08-20	POWERTRADE ELECTRIC LT	257.50	CAD	257.50	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61620699	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	BALLASTS
FACILITIES MANAGEMENT	5600-9	2020-08-19	2020-08-20	POWERTRADE ELECTRIC LT	146.45	CAD	146.45	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61620540	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LIGHTS
FACILITIES MANAGEMENT	5601-5	2020-08-20	2020-08-21	POWERTRADE ELECTRIC LT	217.10	CAD	217.10	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61620699	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	BALLASTS
FACILITIES MANAGEMENT	5602-14	2020-08-21	2020-08-24	PAUL WOLF ELECTRIC & L	46.85	CAD	46.85	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61620032	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	LIGHT PARTS
FACILITIES MANAGEMENT	5602-15	2020-08-21	2020-08-24	PAUL WOLF ELECTRIC & L	46.85	CAD	46.85	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61620135	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	LIGHTING PARTS
					"1,933.83"	CAD	"1,933.83"	CAD							
"PARKS, FORESTRY & RECREATION"	5596-7	2020-08-13	2020-08-14	RONA # 55130	162.18	CAD	162.18	CAD	2715	PAINT SUPPLIES	P04887	KEELE CC-SUMMER CAMPS	5251	Hardware Stores	"PAINT, BRUSHES"
"PARKS, FORESTRY & RECREATION"	5604-4	2020-08-25	2020-08-26	DOLLARAMA # 828	59.25	CAD	59.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04887	KEELE CC-SUMMER CAMPS	5310	Discount Stores	"CLAY, CRAFTSTICKERS, POSTER KIT, STAIN,"
					221.43	CAD	221.43	CAD							
TORONTO WATER	5594-6	2020-08-11	2020-08-12	PRINCESS AUTO 12	"1,841.88"	CAD	"1,841.88"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2025	D&C: CENTRAL SERVICES	5085	Industrial Supplies Not Elsewhere Classi	12VDC PUMP FUEL
TORONTO WATER	5595-9	2020-08-12	2020-08-13	LOWES #03096	64.67	CAD	64.67	CAD	2710	GENERAL HARDWARE	TW2025	D&C: CENTRAL SERVICES	5200	Home Supply Warehouse	**MORE**  DOORSTOP 5BRUS CHROME
TORONTO WATER	5595-10	2020-08-12	2020-08-13	BUNNING SPLICING & RIG	"2,772.12"	CAD	"2,772.12"	CAD	2710	GENERAL HARDWARE	TW2025	D&C: CENTRAL SERVICES	5085	Industrial Supplies Not Elsewhere Classi	"CHAIN, ROPE AND HOISTS"
TORONTO WATER	5602-16	2020-08-20	2020-08-24	TM SAFETY SUPPLIES	"2,958.59"	CAD	"2,958.59"	CAD	2082	HEALTH & SAFETY SUPPLIES	TW2025	D&C: CENTRAL SERVICES	5169	Chemicals and Allied Products Not Elsewh	"WIPES, SANITIZER AND SPRAY-NORMAL DAILY PPE"
TORONTO WATER	5604-5	2020-08-24	2020-08-26	TM SAFETY SUPPLIES	700.62	CAD	700.62	CAD	2082	HEALTH & SAFETY SUPPLIES	TW2025	D&C: CENTRAL SERVICES	5169	Chemicals and Allied Products Not Elsewh	MASKS WASHABLE-NORMAL DAILY PPE
TORONTO WATER	5605-5	2020-08-25	2020-08-27	PACIFIC FASTENERS (198	78.08	CAD	78.08	CAD	2710	GENERAL HARDWARE	TW2025	D&C: CENTRAL SERVICES	5251	Hardware Stores	BOLTS
					"8,415.96"	CAD	"8,415.96"	CAD							
"PARKS, FORESTRY & RECREATION"	5597-12	2020-08-14	2020-08-17	TECHNICAL STANDARDS AN	109.00	CAD	109.00	CAD	4830	PERMIT & LICENSE FEES	P00859	ALNESS YD-YARD OPERNS	1799	"Contractors, Special Trade - Not Elsewhe"	LICENSE RENEWAL
					109.00	CAD	109.00	CAD							
TORONTO WATER	5591-15	2020-08-05	2020-08-07	THE HOME DEPOT #7129	515.26	CAD	515.26	CAD	3080	M & E - HAND TOOLS	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5200	Home Supply Warehouse	**MORE**  FV9.0
TORONTO WATER	5592-12	2020-08-07	2020-08-10	BOLTS PLUS	647.61	CAD	647.61	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5251	Hardware Stores	SPOOL HARDWARE
					"1,162.87"	CAD	"1,162.87"	CAD							
TORONTO WATER	5595-11	2020-08-11	2020-08-13	CDN TIRE STORE #00427	441.77	CAD	441.77	CAD	3080	M & E - HAND TOOLS	TW4100	WW TREATMNT: HIGHLAND CREEK TP-WA 2 LQ	5200	Home Supply Warehouse	JACKS
TORONTO WATER	5602-17	2020-08-17	2020-08-24	SCARBOROUGH STARTERS &	124.30	CAD	124.30	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW4100	WW TREATMNT: HIGHLAND CREEK TP-WA 2 LQ	7531	Automotive Body and Repair Shops	STARTER POLARIS BRUTUS
					566.07	CAD	566.07	CAD							
"PARKS, FORESTRY & RECREATION"	5594-7	2020-08-11	2020-08-12	DOLLARAMA # 911	121.73	CAD	121.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04885	JJ PICCININNI-SUMMER CAMPS	5310	Discount Stores	"PAINT, PENCILS, GLUE STICKS"
"PARKS, FORESTRY & RECREATION"	5594-8	2020-08-11	2020-08-12	METRO #719	35.84	CAD	35.84	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04885	JJ PICCININNI-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR SCIENCE EXPERIMENTS
"PARKS, FORESTRY & RECREATION"	5594-9	2020-08-11	2020-08-12	MICHAELS #3990	103.93	CAD	103.93	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04885	JJ PICCININNI-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	"PAINT, CONSTRUCTION PAPER"
					261.50	CAD	261.50	CAD							
"PARKS, FORESTRY & RECREATION"	5596-9	2020-08-13	2020-08-14	OMNIFLEX HOSE & EQUIPM	65.07	CAD	65.07	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00670	W-NORTH3-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	"HOSE, FITTINGS"
"PARKS, FORESTRY & RECREATION"	5606-8	2020-08-27	2020-08-28	OMNIFLEX HOSE & EQUIPM	102.37	CAD	102.37	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00656	CENTENNIAL PARK-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	"HOSE, FITTINGS"
					167.44	CAD	167.44	CAD							
TORONTO WATER	5591-16	2020-08-05	2020-08-07	CTF SUPPLY (11)	485.90	CAD	485.90	CAD	2710	GENERAL HARDWARE	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5085	Industrial Supplies Not Elsewhere Classi	WASHERS FOR RODS
TORONTO WATER	5591-17	2020-08-06	2020-08-07	NOFRILLS TOMS 775	12.00	CAD	12.00	CAD	2741	FOOD COSTS	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5411	"Grocery Stores, Supermarkets"	WATER
TORONTO WATER	5595-12	2020-08-06	2020-08-13	ACTION LOCKSMITHS INC	20.34	CAD	20.34	CAD	2730	LOCKS	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5072	Hardware Equipment and Supplies	KEYS FOR SUPERVISOR
