Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
LEGAL SERVICES	5741-57	2021-02-24	2021-02-25	ONLAND(S)	82.28	CAD	82.28	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING & STANDARD	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5741-58	2021-02-24	2021-02-25	ONLAND(S)	5.39	CAD	5.39	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING & STANDARD	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5741-59	2021-02-24	2021-02-25	ONLAND(S)	37.62	CAD	37.62	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5741-60	2021-02-24	2021-02-25	ONLAND(S)	5.39	CAD	5.39	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5741-61	2021-02-24	2021-02-25	ONLAND(S)	39.97	CAD	39.97	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5741-62	2021-02-24	2021-02-25	ONLAND(S)	5.39	CAD	5.39	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-78	2021-02-25	2021-02-26	ONLAND(S)	5.39	CAD	5.39	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-79	2021-02-25	2021-02-26	ONLAND(S)	35.28	CAD	35.28	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-80	2021-02-25	2021-02-26	ONLAND(S)	5.39	CAD	5.39	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-81	2021-02-25	2021-02-26	ONLAND(S)	35.28	CAD	35.28	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-82	2021-02-25	2021-02-26	ONLAND(S)	5.39	CAD	5.39	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-83	2021-02-25	2021-02-26	ONLAND(S)	39.97	CAD	39.97	CAD	4827	ONLINE SERVICES FEES	LL5304	PARKS  FORESTRY AND RECREATION	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-84	2021-02-25	2021-02-26	ONLAND(S)	5.39	CAD	5.39	CAD	4827	ONLINE SERVICES FEES	LL5304	PARKS  FORESTRY AND RECREATION	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-85	2021-02-25	2021-02-26	ONLAND(S)	37.62	CAD	37.62	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-86	2021-02-25	2021-02-26	ONLAND(S)	5.39	CAD	5.39	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-87	2021-02-25	2021-02-26	ONLAND(S)	35.28	CAD	35.28	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-88	2021-02-25	2021-02-26	ONLAND(S)	5.39	CAD	5.39	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-89	2021-02-25	2021-02-26	ONLAND(S)	42.31	CAD	42.31	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-90	2021-02-25	2021-02-26	ONLAND(S)	5.39	CAD	5.39	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-91	2021-02-25	2021-02-26	ONLAND(S)	35.28	CAD	35.28	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-92	2021-02-25	2021-02-26	ONLAND(S)	5.39	CAD	5.39	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-93	2021-02-25	2021-02-26	ONLAND(S)	39.97	CAD	39.97	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-94	2021-02-25	2021-02-26	ONLAND(S)	5.39	CAD	5.39	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	7375	Information Retrieval Services	TITLE SEARCHES
LEGAL SERVICES	5742-95	2021-02-25	2021-02-26	ONLAND(S)	37.62	CAD	37.62	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	7375	Information Retrieval Services	TITLE SEARCHES
					"3,415.76"	CAD	"3,415.76"	CAD							
SENIOR SERVICES AND LONG-TERM CARE 	5722-114	2021-01-27	2021-02-01	HUNT'S HEALTHCARE INC.	375.00	CAD	375.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3E083	FUDGER HOUSE-RESIDENT SERVICES	8099	"Health Practitioners, Medical Services -"	WHEEL CHAIR REPAIR
SENIOR SERVICES AND LONG-TERM CARE 	5722-115	2021-01-29	2021-02-01	AMAZON.CA JX23U4UE3	165.62	CAD	165.62	CAD	4995	OTHER EXPENSES	D3E083	FUDGER HOUSE-RESIDENT SERVICES	4816	Computer Network/Information Services	FILES FOR FACE SHIELDS
SENIOR SERVICES AND LONG-TERM CARE 	5722-116	2021-01-29	2021-02-01	AMAZON.CA DT5302673	165.62	CAD	165.62	CAD	4995	OTHER EXPENSES	D3E083	FUDGER HOUSE-RESIDENT SERVICES	4816	Computer Network/Information Services	FILES FOR FACE SHIELDS
SENIOR SERVICES AND LONG-TERM CARE 	5725-112	2021-02-03	2021-02-04	AMAZON.CA PRIME MEMBER	9.03	CAD	9.03	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3E083	FUDGER HOUSE-RESIDENT SERVICES	5968	Direct Marketing - Continuity/Subscripti	RESIDENT MEMBERSHIP
SENIOR SERVICES AND LONG-TERM CARE 	5728-109	2021-02-06	2021-02-08	NETFLIX.COM	18.99	CAD	18.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3E083	FUDGER HOUSE-RESIDENT SERVICES	5968	Direct Marketing - Continuity/Subscripti	NETFLIX FOR RESIDENTS TV
SENIOR SERVICES AND LONG-TERM CARE 	5728-110	2021-02-01	2021-02-08	HUNT'S HEALTHCARE INC.	-375.00	CAD	-375.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3E083	FUDGER HOUSE-RESIDENT SERVICES	8099	"Health Practitioners, Medical Services -"	RETURN OF FOOT REST
SENIOR SERVICES AND LONG-TERM CARE 	5729-45	2021-02-09	2021-02-09	AMAZON.CA LV3DS16J3	165.64	CAD	165.64	CAD	4995	OTHER EXPENSES	D3E083	FUDGER HOUSE-RESIDENT SERVICES	4816	Computer Network/Information Services	FACE SHIELD STORAGE
SENIOR SERVICES AND LONG-TERM CARE 	5729-46	2021-02-09	2021-02-09	AMZN MKTP CA AX3NS8V43	44.97	CAD	44.97	CAD	4995	OTHER EXPENSES	D3E083	FUDGER HOUSE-RESIDENT SERVICES	4816	Computer Network/Information Services	TESTTUBE TRAY
SENIOR SERVICES AND LONG-TERM CARE 	5729-47	2021-02-09	2021-02-09	AMZN MKTP CA NY7YO0VT3	30.98	CAD	30.98	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3E083	FUDGER HOUSE-RESIDENT SERVICES	4816	Computer Network/Information Services	TIMERS
SENIOR SERVICES AND LONG-TERM CARE 	5730-77	2021-02-09	2021-02-10	DOLLARAMA #1182	20.34	CAD	20.34	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5310	Discount Stores	CHINESE NEW YEAR DECORATION
SENIOR SERVICES AND LONG-TERM CARE 	5730-78	2021-02-09	2021-02-10	C&C SUPERMARKET	99.40	CAD	99.40	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5411	"Grocery Stores, Supermarkets"	CHINESE NEW YEAR DECORATION
SENIOR SERVICES AND LONG-TERM CARE 	5730-79	2021-02-09	2021-02-10	AMAZON.CA OQ4HE3G13	145.76	CAD	145.76	CAD	4995	OTHER EXPENSES	D3E083	FUDGER HOUSE-RESIDENT SERVICES	4816	Computer Network/Information Services	FACE SHIELS STORAGE
SENIOR SERVICES AND LONG-TERM CARE 	5730-80	2021-02-09	2021-02-10	AMAZON.CA UV8M25293	145.76	CAD	145.76	CAD	4995	OTHER EXPENSES	D3E083	FUDGER HOUSE-RESIDENT SERVICES	4816	Computer Network/Information Services	FACE SHIELS STORAGE
SENIOR SERVICES AND LONG-TERM CARE 	5731-60	2021-02-11	2021-02-11	AMZN MKTP CA DM2PO5NU3	37.98	CAD	37.98	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3E083	FUDGER HOUSE-RESIDENT SERVICES	4816	Computer Network/Information Services	RESIDENT GLOVES
SENIOR SERVICES AND LONG-TERM CARE 	5731-61	2021-02-11	2021-02-11	AMAZON.CA QM3FB80C3	145.76	CAD	145.76	CAD	4995	OTHER EXPENSES	D3E083	FUDGER HOUSE-RESIDENT SERVICES	4816	Computer Network/Information Services	FACE SHIELD STORAGE
SENIOR SERVICES AND LONG-TERM CARE 	5731-62	2021-02-10	2021-02-11	BROUGHTONS CHURCH SUPP	38.89	CAD	38.89	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3E083	FUDGER HOUSE-RESIDENT SERVICES	5973	Religious Goods Stores	FOR PALM SERVICES
SENIOR SERVICES AND LONG-TERM CARE 	5731-63	2021-02-10	2021-02-11	BROUGHTONS CHURCH SUPP	39.49	CAD	39.49	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3E083	FUDGER HOUSE-RESIDENT SERVICES	5973	Religious Goods Stores	FOR PALM SERVICES
SENIOR SERVICES AND LONG-TERM CARE 	5732-140	2021-02-10	2021-02-12	HME LTD	706.25	CAD	706.25	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3E083	FUDGER HOUSE-RESIDENT SERVICES	5047	Laboratory/Medical/Dental/Ophthalmic Hos	CORDLESS SENSOR PAD
SENIOR SERVICES AND LONG-TERM CARE 	5737-65	2021-02-18	2021-02-19	AMAZON.CA NO50T4ZB3	165.64	CAD	165.64	CAD	4995	OTHER EXPENSES	D3E083	FUDGER HOUSE-RESIDENT SERVICES	4816	Computer Network/Information Services	FACE SHIELD STORAGE
SENIOR SERVICES AND LONG-TERM CARE 	5737-66	2021-02-18	2021-02-19	AMAZON.CA 268V21VO2	165.64	CAD	165.64	CAD	4995	OTHER EXPENSES	D3E083	FUDGER HOUSE-RESIDENT SERVICES	4816	Computer Network/Information Services	FACE SHIELD STORAGE
					"2,311.76"	CAD	"2,311.76"	CAD							
"PARKS, FORESTRY & RECREATION"	5725-113	2021-02-03	2021-02-04	AGO INDUSTRIES INC.	446.24	CAD	446.24	CAD	2665	PROTECTIVE CLOTHING	P00853	ALNESS YD-TRADES	5699	Accessory  and Apparel Stores - Miscella	HI-VIZ OVERALL & INSULATED PARKA
"PARKS, FORESTRY & RECREATION"	5739-41	2021-02-22	2021-02-23	ALPINE LAWN GARDEN EQU	"1,073.44"	CAD	"1,073.44"	CAD	3099	GENERAL EQUIPMENT	P07696	ANTIBES CC-OPERATIONS	5251	Hardware Stores	TORO SNOWBLOWER
"PARKS, FORESTRY & RECREATION"	5739-42	2021-02-22	2021-02-23	ALPINE LAWN GARDEN EQU	"1,281.43"	CAD	"1,281.43"	CAD	3099	GENERAL EQUIPMENT	P12135	N-EAST-PRUNING/REMOVAL	5251	Hardware Stores	"STIHL POLE PRUNER, DRIVE TUBE ASSEMBLY"
					"2,801.11"	CAD	"2,801.11"	CAD							
"PARKS, FORESTRY & RECREATION"	5725-114	2021-02-03	2021-02-04	AMAZON.CA PI0DL2G53	90.90	CAD	90.90	CAD	2040	"PHOTOCOPY, FAX AND PRINTER SUPPLIES"	P00833	TECH SERV. 3-PARKS CONSTRUCTION	4816	Computer Network/Information Services	INKJET REFILL
					90.90	CAD	90.90	CAD							
"PARKS, FORESTRY & RECREATION"	5722-117	2021-01-31	2021-02-01	DOLLARAMA #1035	59.10	CAD	59.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00918	S-CENTRAL-SPORTS & REC-SKATE-INSTR.	5310	Discount Stores	"SKATE ADMIN SUPPLIES, BUNGIE CORDS, CLEAR SHEETS"
"PARKS, FORESTRY & RECREATION"	5727-91	2021-02-03	2021-02-05	THE HOME DEPOT #7080	804.56	CAD	804.56	CAD	3320	FIXTURES	P00918	S-CENTRAL-SPORTS & REC-SKATE-INSTR.	5200	Home Supply Warehouse	STORAGE SHELVING
					863.66	CAD	863.66	CAD							
"PARKS, FORESTRY & RECREATION"	5722-118	2021-01-30	2021-02-01	AMZN MKTP CA OU5ZD2W23	33.88	CAD	33.88	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00676	W-YORK1-PRGM SUPPORT	4816	Computer Network/Information Services	"PHONE SUPPLIES - CASE, CHARGER"
					33.88	CAD	33.88	CAD							
"PARKS, FORESTRY & RECREATION"	5731-64	2021-02-10	2021-02-11	SHERWIN WILLIAMS 76870	172.34	CAD	172.34	CAD	2710	GENERAL HARDWARE	P07705	ORIOLE CC-OPERATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT
"PARKS, FORESTRY & RECREATION"	5732-141	2021-02-11	2021-02-12	COSTCO WHOLESALE W1316	110.71	CAD	110.71	CAD	2710	GENERAL HARDWARE	P06877	N-EAST-OPERATIONS	5300	Wholesale Clubs	"DOLLY, FUEL CANS"
"PARKS, FORESTRY & RECREATION"	5741-63	2021-02-23	2021-02-25	PETROCAN	30.01	CAD	30.01	CAD	2260	GASOLINE	P06877	N-EAST-OPERATIONS	5542	"Fuel Dispenser, Automated"	GAS FOR JERRY CANS
					313.06	CAD	313.06	CAD							
"PARKS, FORESTRY & RECREATION"	5731-65	2021-02-11	2021-02-11	APPLE.COM/BILL	1.46	CAD	1.46	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00531	S-WEST 2-PRGM SUPPORT	5735	Record Shops	ICLOUD STORAGE
"PARKS, FORESTRY & RECREATION"	5733-104	2021-02-11	2021-02-15	PAYPAL  SPORTS TURF SP	361.60	CAD	361.60	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	P00531	S-WEST 2-PRGM SUPPORT	8641	"Associations - Civic, Social, and Frater"	SYNTHETIC TURF SAFETY & MAINTENANCE COURSE
					363.06	CAD	363.06	CAD							
SENIOR SERVICES AND LONG-TERM CARE 	5725-115	2021-02-03	2021-02-04	DAVE & CHARLOTTE'S NO	16.94	CAD	16.94	CAD	2741	FOOD COSTS	D3G032	TRUE DAVIDSON ACRES-FN-RF	5411	"Grocery Stores, Supermarkets"	VEG PATTIES
					16.94	CAD	16.94	CAD							
"PARKS, FORESTRY & RECREATION"	5722-119	2021-01-28	2021-02-01	REG T BROWN LIMITED	"1,446.40"	CAD	"1,446.40"	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P01191	S-CENTRAL AIRS-OPERATIONS	7338	"Quick Copy, Reproduction, and Blueprinti"	LOG BOOKS FOR RINK STAFF
					"1,446.40"	CAD	"1,446.40"	CAD							
PUBLIC HEALTH	5737-67	2021-02-17	2021-02-19	WAL-MART #3635	140.12	CAD	140.12	CAD	2570	JANITORIAL SUPPLIES	PH4082	NCOV 2019	5310	Discount Stores	JANITORIAL SUPPLIES
					140.12	CAD	140.12	CAD							
"PARKS, FORESTRY & RECREATION"	5725-116	2021-02-03	2021-02-04	NEDRO CENTRAL DIV	122.00	CAD	122.00	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5065	Electrical Parts and Equipment	"BULBS, BALLAST"
					122.00	CAD	122.00	CAD							
"PARKS, FORESTRY & RECREATION"	5732-142	2021-02-11	2021-02-12	AMZN MKTP CA X18ZQ5SJ3	47.46	CAD	47.46	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00918	S-CENTRAL-SPORTS & REC-SKATE-INSTR.	4816	Computer Network/Information Services	HAND WARMERS FOR RINK STAFF
"PARKS, FORESTRY & RECREATION"	5732-143	2021-02-10	2021-02-12	WALMART #1150	50.33	CAD	50.33	CAD	2570	JANITORIAL SUPPLIES	P00918	S-CENTRAL-SPORTS & REC-SKATE-INSTR.	5310	Discount Stores	"WINDEX, FLOOR HEATER, PAPER TOWEL"
					97.79	CAD	97.79	CAD							
TRANSPORTATION SERVICES	5723-55	2021-02-02	2021-02-02	CDN LINEN & UNIFORM	86.38	CAD	86.38	CAD	4419	LAUNDRY SERVICES	TS4020	CYCLING & PEDESTRIAN PROJECTS	7210	"Cleaning, Garment, and Laundry Services"	TOWEL SERVICE FOR UNION STATION BIKE STATION
TRANSPORTATION SERVICES	5723-56	2021-02-02	2021-02-02	CDN LINEN & UNIFORM	75.03	CAD	75.03	CAD	4419	LAUNDRY SERVICES	TS4020	CYCLING & PEDESTRIAN PROJECTS	7210	"Cleaning, Garment, and Laundry Services"	TOWEL SERVICE FOR CITY HALL BIKE STATION
TRANSPORTATION SERVICES	5729-48	2021-02-09	2021-02-09	CDN LINEN & UNIFORM	75.03	CAD	75.03	CAD	4419	LAUNDRY SERVICES	TS4020	CYCLING & PEDESTRIAN PROJECTS	7210	"Cleaning, Garment, and Laundry Services"	TOWEL SERVICE FOR CITY HALL BIKE STATION
TRANSPORTATION SERVICES	5729-49	2021-02-09	2021-02-09	CDN LINEN & UNIFORM	86.38	CAD	86.38	CAD	4419	LAUNDRY SERVICES	TS4020	CYCLING & PEDESTRIAN PROJECTS	7210	"Cleaning, Garment, and Laundry Services"	TOWEL SERVICE FOR UNION STATION BIKE STATION
TRANSPORTATION SERVICES	5733-105	2021-02-13	2021-02-15	CDN LINEN & UNIFORM	86.38	CAD	86.38	CAD	4419	LAUNDRY SERVICES	TS4020	CYCLING & PEDESTRIAN PROJECTS	7210	"Cleaning, Garment, and Laundry Services"	TOWEL SERVICE FOR UNION STATION BIKE STATION
TRANSPORTATION SERVICES	5733-106	2021-02-13	2021-02-15	CDN LINEN & UNIFORM	75.63	CAD	75.63	CAD	4419	LAUNDRY SERVICES	TS4020	CYCLING & PEDESTRIAN PROJECTS	7210	"Cleaning, Garment, and Laundry Services"	TOWEL SERVICE FOR CITY HALL BIKE STATION
TRANSPORTATION SERVICES	5739-43	2021-02-23	2021-02-23	CDN LINEN & UNIFORM	75.03	CAD	75.03	CAD	4419	LAUNDRY SERVICES	TS4020	CYCLING & PEDESTRIAN PROJECTS	7210	"Cleaning, Garment, and Laundry Services"	TOWEL SERVICE FOR CITY HALL BIKE STATION
TRANSPORTATION SERVICES	5739-44	2021-02-23	2021-02-23	CDN LINEN & UNIFORM	86.38	CAD	86.38	CAD	4419	LAUNDRY SERVICES	TS4020	CYCLING & PEDESTRIAN PROJECTS	7210	"Cleaning, Garment, and Laundry Services"	TOWEL SERVICE FOR UNION STATION BIKE STATION
					646.24	CAD	646.24	CAD							
"PARKS, FORESTRY & RECREATION"	5731-66	2021-02-10	2021-02-11	FLUID MANAGEMENT CANAD	"2,462.39"	CAD	"2,462.39"	CAD	3099	GENERAL EQUIPMENT	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5085	Industrial Supplies Not Elsewhere Classi	MECHANICAL TIMER
"PARKS, FORESTRY & RECREATION"	5742-96	2021-02-24	2021-02-26	D CRUPI & SONS LIMITED	113.00	CAD	113.00	CAD	2780	CONCRETE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	1799	"Contractors, Special Trade - Not Elsewhe"	CONCRETE
"PARKS, FORESTRY & RECREATION"	5742-97	2021-02-24	2021-02-26	THE HOME DEPOT #7136	22.06	CAD	22.06	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	**MORE**  19L-HDBUCKET
					"2,597.45"	CAD	"2,597.45"	CAD							
"PARKS, FORESTRY & RECREATION"	5723-57	2021-02-02	2021-02-02	AMZN MKTP CA L42TD1JF3	86.95	CAD	86.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07769	CURRAN HALL-ARTS-VISL/PERF	4816	Computer Network/Information Services	WEB CAMS FOR VIRTUAL PROGRAMMING PILOT
"PARKS, FORESTRY & RECREATION"	5727-92	2021-02-04	2021-02-05	AMZN MKTP CA BR2I94Q53	99.62	CAD	99.62	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07769	CURRAN HALL-ARTS-VISL/PERF	4816	Computer Network/Information Services	UMBRELLA LIGHTING
"PARKS, FORESTRY & RECREATION"	5727-93	2021-02-05	2021-02-05	AMZN MKTP CA VR7831143	284.21	CAD	284.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07769	CURRAN HALL-ARTS-VISL/PERF	4816	Computer Network/Information Services	"MICROPHONE, TRIPOD STANDS"
"PARKS, FORESTRY & RECREATION"	5730-81	2021-02-09	2021-02-10	DOLLARAMA # 359	3.11	CAD	3.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06666	CURRAN HALL-PRGM SUPPORT	5310	Discount Stores	"TAPE, PROTECTIVE SHEETS FOR AIR"
"PARKS, FORESTRY & RECREATION"	5735-39	2021-02-16	2021-02-17	AMZN MKTP CA LZ2VI7G43	157.89	CAD	157.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07769	CURRAN HALL-ARTS-VISL/PERF	4816	Computer Network/Information Services	CABLES FOR VIRTUAL PROGRAMMING
"PARKS, FORESTRY & RECREATION"	5736-71	2021-02-17	2021-02-18	DOLLARAMA # 896	72.09	CAD	72.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07769	CURRAN HALL-ARTS-VISL/PERF	5310	Discount Stores	PROGRAM SUPPLIES FOR VIRTUAL PROGRAMMING
"PARKS, FORESTRY & RECREATION"	5738-107	2021-02-19	2021-02-22	DOLLARAMA # 896	9.10	CAD	9.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07769	CURRAN HALL-ARTS-VISL/PERF	5310	Discount Stores	PROGRAM SUPPLIES FOR VIRTUAL PROGRAMMING
"PARKS, FORESTRY & RECREATION"	5738-108	2021-02-20	2021-02-22	AMZN MKTP CA U44JN72G3	45.86	CAD	45.86	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07769	CURRAN HALL-ARTS-VISL/PERF	4816	Computer Network/Information Services	PATCH CABLE FOR VIRTUAL PROGRAMMING
"PARKS, FORESTRY & RECREATION"	5738-109	2021-02-22	2021-02-22	AMZN MKTP CA JV6BK0DK3	71.66	CAD	71.66	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07769	CURRAN HALL-ARTS-VISL/PERF	4816	Computer Network/Information Services	"WIRELESS EARBUDS, GOOSENECK PHONE HOLDER, COUPLERS"
					830.49	CAD	830.49	CAD							
"PARKS, FORESTRY & RECREATION"	5722-120	2021-01-29	2021-02-01	COSTCO WHOLESALE W524	175.32	CAD	175.32	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13016	DROP IN SKATE - RENNIE PARK RINK	5300	Wholesale Clubs	"HAND WARMERS FRO RINK STAFF, SNACKS"
"PARKS, FORESTRY & RECREATION"	5728-111	2021-02-06	2021-02-08	WWW COSTCO CA	338.97	CAD	338.97	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P06899	CR-COVID RELATED	5399	Miscellaneous General Merchandise	STANCHIONS FOR OUTDOOR RINKS
"PARKS, FORESTRY & RECREATION"	5731-67	2021-02-10	2021-02-11	DOLLARAMA # 631	41.36	CAD	41.36	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08499	THISTLETOWN SC-PRGM SUPPORT	5310	Discount Stores	VALENTINES DECOR FOR RINK
"PARKS, FORESTRY & RECREATION"	5731-68	2021-02-09	2021-02-11	WAL-MART # 3031	12.41	CAD	12.41	CAD	2610	KITCHEN SUPPLIES	P08499	THISTLETOWN SC-PRGM SUPPORT	5310	Discount Stores	KETTLE FOR RINK OFFICE
"PARKS, FORESTRY & RECREATION"	5733-107	2021-02-13	2021-02-15	DOLLARAMA # 631	17.29	CAD	17.29	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08499	THISTLETOWN SC-PRGM SUPPORT	5310	Discount Stores	"ST. PATTY DAY DECOR, ZIP TIES"
					585.35	CAD	585.35	CAD							
"PARKS, FORESTRY & RECREATION"	5723-58	2021-02-01	2021-02-02	WWW.IKEA.CA	242.93	CAD	242.93	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00674	W-SOUTH3-PRGM SUPPORT	5712	"Equipment, Furniture, and Home Furnishin"	SHELVING-KIPLING YARD-JORGE TURES OFFICE
"PARKS, FORESTRY & RECREATION"	5729-50	2021-02-08	2021-02-09	LEON'S FURNITURE WEB	506.24	CAD	506.24	CAD	3050	M & E - KITCHEN	P00674	W-SOUTH3-PRGM SUPPORT	5719	Miscellaneous House Furnishing Specialty	ELECTRIC DRYER
					749.17	CAD	749.17	CAD							
"PARKS, FORESTRY & RECREATION"	5732-144	2021-02-10	2021-02-12	THE HOME DEPOT #7107	214.76	CAD	214.76	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13493	YORK CC - LEISURE SWIM	5200	Home Supply Warehouse	BINS
"PARKS, FORESTRY & RECREATION"	5738-110	2021-02-19	2021-02-22	THE HOME DEPOT #7107	358.33	CAD	358.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13493	YORK CC - LEISURE SWIM	5200	Home Supply Warehouse	BINS
					573.09	CAD	573.09	CAD							
"PARKS, FORESTRY & RECREATION"	5723-59	2021-02-01	2021-02-02	SCARBOROTOWN CHRYSLER	4.23	CAD	4.23	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5511	"Automobile and Truck Dealers - Sales, Se"	SCOTCH CONNECTOR
"PARKS, FORESTRY & RECREATION"	5724-84	2021-02-02	2021-02-03	ALPINE LAWN GARDEN EQU	689.77	CAD	689.77	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00409	N-EAST1-TURF&HORT	5251	Hardware Stores	"SCRAPER, BLADES, RUBBER, TUBE, ASSEMBLY"
"PARKS, FORESTRY & RECREATION"	5724-85	2021-02-02	2021-02-03	ALPINE LAWN GARDEN EQU	73.02	CAD	73.02	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12135	N-EAST-PRUNING/REMOVAL	5251	Hardware Stores	"CHAIN, SPROKET, COVER, SHROUD"
