Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx.Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5272-337	2019-06-07	2019-06-07	METRO #702	21.42	CAD	21.42	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11984	CS20-PRGM SUPPORTPORT-WEST	5411	"Grocery Stores, Supermarkets"	GRAND OPENING EVENT - SALADS
"PARKS, FORESTRY & RECREATION"	5272-338	2019-06-06	2019-06-06	MICHAELS #4921	29.38	CAD	29.38	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11984	CS20-PRGM SUPPORTPORT-WEST	5945	"Game, Toy, and Hobby Shops"	CRAFT PAPER FOR SPECIAL EVENT
"PARKS, FORESTRY & RECREATION"	5273-78	2019-06-08	2019-06-08	METRO #702	53.08	CAD	53.08	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11984	CS20-PRGM SUPPORTPORT-WEST	5411	"Grocery Stores, Supermarkets"	"PASTA SALAD CONTAINERS, FLOWERS FOR GRAND OPENING"
"PARKS, FORESTRY & RECREATION"	5273-79	2019-06-07	2019-06-07	THE HOME DEPOT #7011	284.03	CAD	284.03	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P11984	CS20-PRGM SUPPORTPORT-WEST	5200	Home Supply Warehouse	**MORE**  14IN SERENIT
"PARKS, FORESTRY & RECREATION"	5273-80	2019-06-08	2019-06-08	NO FRILLS MARIO & SELI	16.20	CAD	16.20	CAD	2570	JANITORIAL SUPPLIES	P11984	CS20-PRGM SUPPORTPORT-WEST	5411	"Grocery Stores, Supermarkets"	HAND SOAPS
"PARKS, FORESTRY & RECREATION"	5273-81	2019-06-07	2019-06-07	WAL-MART # 3031	218.04	CAD	218.04	CAD	2610	KITCHEN SUPPLIES	P11984	CS20-PRGM SUPPORTPORT-WEST	5310	Discount Stores	"SERVING UTENSILS, PLATES, TRAYS"
"PARKS, FORESTRY & RECREATION"	5273-82	2019-06-08	2019-06-08	PARTY CITY #2028	15.80	CAD	15.80	CAD	2610	KITCHEN SUPPLIES	P11984	CS20-PRGM SUPPORTPORT-WEST	5947	"Card, Gift, Novelty, and Souvenir Shops"	TABLE CLOTHS
					"1,486.67"	CAD	"1,486.67"	CAD							
"PARKS, FORESTRY & RECREATION"	5276-135	2019-06-12	2019-06-12	ROGERS *CBL30329330306	101.08	CAD	101.08	CAD	4441	CONTRACTED SERVICES - CABLE TV	P12148	JENNER J MARIE CC-PRGM SUPPORT	4899	Cable and Other Pay Television Services	MONTHLY CABLE SERVICE
"PARKS, FORESTRY & RECREATION"	5285-122	2019-06-25	2019-06-25	FOOD BASICS #672	21.91	CAD	21.91	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12148	JENNER J MARIE CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	EVENT SNACKS
					122.99	CAD	122.99	CAD							
"PARKS, FORESTRY & RECREATION"	5272-339	2019-06-06	2019-06-06	NO FRILL S #1306	55.99	CAD	55.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12859	LOCATION SUPPORT - KEN COX	5411	"Grocery Stores, Supermarkets"	"COOKIES, CANDY, JUICE"
"PARKS, FORESTRY & RECREATION"	5272-340	2019-06-06	2019-06-06	HOBBY WORLD	82.74	CAD	82.74	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13376	SUMMER CAMPS - KEN COX CC	5970	"Artist Supply Stores, Craft Shops"	KRAFT PAPER ROLL
"PARKS, FORESTRY & RECREATION"	5272-341	2019-06-06	2019-06-06	JOAN S BLOOMING PLACE	58.76	CAD	58.76	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13381	SPECIAL EVENTS - KEN COX CC	5992	Florists	FLOWERS FOR RECITA
"PARKS, FORESTRY & RECREATION"	5276-136	2019-06-12	2019-06-12	NO FRILL S #1306	36.59	CAD	36.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13381	SPECIAL EVENTS - KEN COX CC	5411	"Grocery Stores, Supermarkets"	"DISH SOAP, FREEZER BAGS, SPOONS"
"PARKS, FORESTRY & RECREATION"	5284-105	2019-06-24	2019-06-24	SQ *SQ *THE ONE STOP P	395.50	CAD	395.50	CAD	4118	TICKETS AND ADMISSION FEES	P13376	SUMMER CAMPS - KEN COX CC	8299	Educational Services	CAMP TRIP ADMISSION
"PARKS, FORESTRY & RECREATION"	5284-106	2019-06-24	2019-06-24	LDC TORONTO *LEGOLAND	806.82	CAD	806.82	CAD	4118	TICKETS AND ADMISSION FEES	P13376	SUMMER CAMPS - KEN COX CC	7996	"Amusement Parks, Carnivals, Circuses, Fo"	CAMP TRIP ADMISSION
"PARKS, FORESTRY & RECREATION"	5285-123	2019-06-24	2019-06-25	PAYPAL *ICE	175.00	CAD	175.00	CAD	4118	TICKETS AND ADMISSION FEES	P13274	SUMMER CAMPS - POWER HOUSE	8211	"Schools, Elementary and Secondary"	CAMP SPECIAL EVENT
"PARKS, FORESTRY & RECREATION"	5285-124	2019-06-24	2019-06-25	PAYPAL *ICE	22.75	CAD	22.75	CAD	4118	TICKETS AND ADMISSION FEES	P13274	SUMMER CAMPS - POWER HOUSE	8211	"Schools, Elementary and Secondary"	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5285-125	2019-06-25	2019-06-25	WNW TORONTO BAR	150.00	CAD	150.00	CAD	4118	TICKETS AND ADMISSION FEES	P13376	SUMMER CAMPS - KEN COX CC	5813	"Bars, Cocktail Lounges, Discotheques, Ni"	CAMP TRIP DEPOSIT
"PARKS, FORESTRY & RECREATION"	5287-299	2019-06-26	2019-06-27	TORONTO FRINGE	279.00	CAD	279.00	CAD	4118	TICKETS AND ADMISSION FEES	P13274	SUMMER CAMPS - POWER HOUSE	7922	Theatrical Producers (except Motion Pict	CAMP TRIP ADMISSION
"PARKS, FORESTRY & RECREATION"	5294-120	2019-06-19	2019-06-19	DOLLARAMA # 774	221.50	CAD	221.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13376	SUMMER CAMPS - KEN COX CC	5310	Discount Stores	"BALLOONS, RIBBONS, STYROFOAM BALLS"
"PARKS, FORESTRY & RECREATION"	5294-121	2019-06-19	2019-06-19	DOLLARAMA # 774	235.04	CAD	235.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13274	SUMMER CAMPS - POWER HOUSE	5310	Discount Stores	"BOXES, CANVAS, FLOWER POTS"
"PARKS, FORESTRY & RECREATION"	5294-122	2019-06-19	2019-06-19	IKEA ETOBICOKE	142.23	CAD	142.23	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13274	SUMMER CAMPS - POWER HOUSE	5712	"Equipment, Furniture, and Home Furnishin"	"HANGERS, CUTLERY, BOXES"
					"2,661.92"	CAD	"2,661.92"	CAD							
EMPLOYMENT & SOCIAL SERVICES	5275-121	2019-06-11	2019-06-11	LOBLAWS 4.2	18.98	CAD	18.98	CAD	4820	BUSINESS MEETING EXPENSES	C01208	BEACHES  ADMIN	5411	"Grocery Stores, Supermarkets"	"COFFEE,CREAM - GENERAL STAFF MEETING"
EMPLOYMENT & SOCIAL SERVICES	5277-257	2019-06-13	2019-06-13	TIGERDIRECT.CA	479.81	CAD	479.81	CAD	3410	COMPUTERS - HARDWARE	C01208	BEACHES  ADMIN	5045	"Computers, Computer Peripheral Equipment"	11-MONITOR MOUNTING KITS
					498.79	CAD	498.79	CAD							
"PARKS, FORESTRY & RECREATION"	5276-137	2019-06-12	2019-06-12	FIESTA 4 KIDS INC	621.50	CAD	621.50	CAD	4590	RENTAL - OTHER	P12576	CARMINE STEFANO CC - SUMMER CAMP	7394	"Equipment Rental and Leasing Services, F"	"COTTON CANDY MACHINE, DUNK TANK"
"PARKS, FORESTRY & RECREATION"	5278-88	2019-06-14	2019-06-14	WAL-MART #3130	361.62	CAD	361.62	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12576	CARMINE STEFANO CC - SUMMER CAMP	5411	"Grocery Stores, Supermarkets"	"WATER BOTTLES, WATER TOYS, GAMES, MATS"
"PARKS, FORESTRY & RECREATION"	5280-108	2019-06-17	2019-06-18	YOUR DOLLAR STORE WITH	92.38	CAD	92.38	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12576	CARMINE STEFANO CC - SUMMER CAMP	5310	Discount Stores	"PICNIC BLANKETS, WATER TOYS, DECORATIONS"
"PARKS, FORESTRY & RECREATION"	5280-109	2019-06-18	2019-06-18	TIRF RUGBY	60.00	CAD	60.00	CAD	4118	TICKETS AND ADMISSION FEES	P12576	CARMINE STEFANO CC - SUMMER CAMP	5734	Computer Software Stores	RUGBY WORKSHOP JULY 9
"PARKS, FORESTRY & RECREATION"	5282-276	2019-06-21	2019-06-21	COSTCO WHOLESALE W547	143.25	CAD	143.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12583	CARMINE STEFANO CC - SOCIAL PRGM YOUTH	5300	Wholesale Clubs	FOOD FOR AFTERSCHOOL PROGRAM
					"1,278.75"	CAD	"1,278.75"	CAD							
"PARKS, FORESTRY & RECREATION"	5268-83	2019-06-03	2019-06-03	RONA # 55030	15.81	CAD	15.81	CAD	2710	GENERAL HARDWARE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5251	Hardware Stores	BOLTS
"PARKS, FORESTRY & RECREATION"	5272-342	2019-06-06	2019-06-06	PARKING PPL	25.00	CAD	25.00	CAD	4230	BUSINESS TRAV - OTHER EXPENSES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	7523	Automobile Parking Lots and Garages	PARKING
"PARKS, FORESTRY & RECREATION"	5279-65	2019-06-17	2019-06-17	BERNARDI BUILDING SUPP	67.63	CAD	67.63	CAD	2785	SAND	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5211	"Building Materials, Lumber Stores"	SAND
"PARKS, FORESTRY & RECREATION"	5280-110	2019-06-18	2019-06-18	SPEELMAN S GARDEN CENT	103.96	CAD	103.96	CAD	2785	SAND	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5261	Lawn and Garden Supply Stores	SAND
"PARKS, FORESTRY & RECREATION"	5282-277	2019-06-20	2019-06-20	RONA # 55030	120.98	CAD	120.98	CAD	2710	GENERAL HARDWARE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5251	Hardware Stores	SCREWS
"PARKS, FORESTRY & RECREATION"	5282-278	2019-06-20	2019-06-20	RONA # 55030	339.58	CAD	339.58	CAD	2780	CONCRETE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5251	Hardware Stores	CONCRETE
"PARKS, FORESTRY & RECREATION"	5285-126	2019-06-25	2019-06-25	BOLTS PLUS	276.52	CAD	276.52	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5251	Hardware Stores	CABLE TIES
"PARKS, FORESTRY & RECREATION"	5286-165	2019-06-26	2019-06-26	RONA # 55090	99.55	CAD	99.55	CAD	3015	M & E - GROUNDS	P13400	CAPITAL PROJECT - NY A	5251	Hardware Stores	FENCE PARTS
					"1,049.03"	CAD	"1,049.03"	CAD							
"PARKS, FORESTRY & RECREATION"	5272-343	2019-06-06	2019-06-06	CLIFFORD S HLG /PICAMI	689.75	CAD	689.75	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00068	S-WEST-PRUNING/REMOVAL	4214	"Motor Freight Carriers, Trucking - Local"	TOPSOIL
"PARKS, FORESTRY & RECREATION"	5273-83	2019-06-07	2019-06-07	CLIFFORD S HLG /PICAMI	689.75	CAD	689.75	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00068	S-WEST-PRUNING/REMOVAL	4214	"Motor Freight Carriers, Trucking - Local"	TOP SOIL
					"1,379.50"	CAD	"1,379.50"	CAD							
LONG-TERM CARE HOMES & SERVICES	5279-66	2019-06-14	2019-06-17	CDN TIRE STORE #00294	338.98	CAD	338.98	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3L061	WESBURN MAINTENANCE	5200	Home Supply Warehouse	GAZEBOS
LONG-TERM CARE HOMES & SERVICES	5280-111	2019-06-19	2019-06-19	ULINE	237.88	CAD	237.88	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3L051	WESBURN LAUNDRY	5964	Direct Marketing - Catalog Merchants	**MORE**  18  WHITE SHIRT WIRE HANGER
LONG-TERM CARE HOMES & SERVICES	5282-279	2019-06-19	2019-06-20	CDN TIRE STORE #00070	294.85	CAD	294.85	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3L061	WESBURN MAINTENANCE	5200	Home Supply Warehouse	PATIO FURNITURE
					871.71	CAD	871.71	CAD							
OFFICE OF THE DCM - CORPORATE  SERVICES	5270-145	2019-06-05	2019-06-05	UDEMY ONLINE COURSES	12.99	CAD	12.99	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	FA2584	ADMIN-BUSINESS PROCESS SOLUTIONS	8299	Educational Services	ON-LINE TRAINING COURSE FOR MS POWER BI-A COMPLETE INTRODUCTION
					12.99	CAD	12.99	CAD							
"PARKS, FORESTRY & RECREATION"	5282-280	2019-06-20	2019-06-20	HOBBY WORLD	"1,618.41"	CAD	"1,618.41"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04880	BOB ABATE CC-SUMMER CAMPS	5970	"Artist Supply Stores, Craft Shops"	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5286-166	2019-06-26	2019-06-26	METRO #442	54.15	CAD	54.15	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04880	BOB ABATE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5287-300	2019-06-28	2019-06-28	METRO #442	375.07	CAD	375.07	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04880	BOB ABATE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	COOKING CAMP SUPPLIES
					"2,047.63"	CAD	"2,047.63"	CAD							
"PARKS, FORESTRY & RECREATION"	5272-344	2019-06-06	2019-06-06	ROGERS *777831777	89.26	CAD	89.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	4812	Telecommunication Equipment Including Te	
"PARKS, FORESTRY & RECREATION"	5272-345	2019-06-07	2019-06-07	ROGERS *233730053008	22.59	CAD	22.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	4899	Cable and Other Pay Television Services	
"PARKS, FORESTRY & RECREATION"	5275-122	2019-06-10	2019-06-11	WAL-MART # 5742	215.94	CAD	215.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	
"PARKS, FORESTRY & RECREATION"	5276-138	2019-06-12	2019-06-12	MICHAELS #3990	327.29	CAD	327.29	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	5945	"Game, Toy, and Hobby Shops"	
"PARKS, FORESTRY & RECREATION"	5282-281	2019-06-21	2019-06-21	UNITED LBR HM HWR#1325	77.94	CAD	77.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	5251	Hardware Stores	
"PARKS, FORESTRY & RECREATION"	5284-107	2019-06-24	2019-06-24	DOLLARAMA # 780	6.78	CAD	6.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	5310	Discount Stores	
"PARKS, FORESTRY & RECREATION"	5284-108	2019-06-24	2019-06-24	METRO #748	40.08	CAD	40.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	
"PARKS, FORESTRY & RECREATION"	5284-109	2019-06-23	2019-06-24	THE HOME DEPOT #7269	291.54	CAD	291.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	5200	Home Supply Warehouse	20IN FAN
"PARKS, FORESTRY & RECREATION"	5287-301	2019-06-26	2019-06-27	WAL-MART #3054	74.96	CAD	74.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	
"PARKS, FORESTRY & RECREATION"	5287-302	2019-06-27	2019-06-27	TOYSRUS.CA	406.77	CAD	406.77	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	5965	Direct Marketing - Combination Catalog a	
"PARKS, FORESTRY & RECREATION"	5287-303	2019-06-27	2019-06-27	HEART TO HEART FIRST A	226.00	CAD	226.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	7299	Other Services (Not Elsewhere Classified	
"PARKS, FORESTRY & RECREATION"	5287-304	2019-06-27	2019-06-27	CANADIAN RED CROSS	188.11	CAD	188.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	8398	"Organizations, Charitable and Social Ser"	
"PARKS, FORESTRY & RECREATION"	5294-123	2019-06-18	2019-06-19	THE HOME DEPOT #7114	620.37	CAD	620.37	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	5200	Home Supply Warehouse	14K AIR CON
"PARKS, FORESTRY & RECREATION"	5294-124	2019-06-18	2019-06-19	WAL-MART # 3740	635.49	CAD	635.49	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	
"PARKS, FORESTRY & RECREATION"	5294-125	2019-06-19	2019-06-19	PARTY CITY #2028	170.49	CAD	170.49	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	5947	"Card, Gift, Novelty, and Souvenir Shops"	
"PARKS, FORESTRY & RECREATION"	5294-126	2019-06-19	2019-06-19	TOYS  R  US #3506	196.46	CAD	196.46	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	5945	"Game, Toy, and Hobby Shops"	
"PARKS, FORESTRY & RECREATION"	5294-127	2019-06-19	2019-06-19	DOLLARAMA #1047	102.27	CAD	102.27	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PRGM SUPPORT	5310	Discount Stores	
					"3,692.34"	CAD	"3,692.34"	CAD							
"PARKS, FORESTRY & RECREATION"	5282-282	2019-06-20	2019-06-20	WMT SUPRCTR #1116	52.95	CAD	52.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00900	N-EAST -SPORTS & REC-SKATE-INSTR.	5411	"Grocery Stores, Supermarkets"	PRIZES FOR JULY 22 CAMP TRAINING
"PARKS, FORESTRY & RECREATION"	5282-283	2019-06-20	2019-06-20	DOLLARAMA # 650	71.87	CAD	71.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00900	N-EAST -SPORTS & REC-SKATE-INSTR.	5310	Discount Stores	PRIZES FOR JULY 22 CAMP TRAINING
					124.82	CAD	124.82	CAD							
"PARKS, FORESTRY & RECREATION"	5282-284	2019-06-21	2019-06-21	NOFRILLS JOSEPHS 730	24.70	CAD	24.70	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5411	"Grocery Stores, Supermarkets"	HOT DOGS
"PARKS, FORESTRY & RECREATION"	5283-96	2019-06-21	2019-06-21	MACELLERIA VENEZIA	75.00	CAD	75.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5422	"Freezer, Locker Meat Provisioners"	CHICKEN
"PARKS, FORESTRY & RECREATION"	5284-110	2019-06-24	2019-06-24	JACKWATSONSPORTS.COM	198.09	CAD	198.09	CAD	2601	DUR REC & EDUC SUPP	P10389	RS-DUFFERIN GROVE- CC PRGM SUPP	5691	Men's and Women's Clothing Stores	VOLLEYBALL NET
"PARKS, FORESTRY & RECREATION"	5286-167	2019-06-26	2019-06-26	INT*IN *MAYBEE BROTHER	"1,588.72"	CAD	"1,588.72"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00531	S-WEST 2-PRGM SUPPORT	0780	Horticultural and Landscaping Services	SCREEND TOP SOIL
"PARKS, FORESTRY & RECREATION"	5287-305	2019-06-27	2019-06-27	COSTCO WHOLESALE W526	29.34	CAD	29.34	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GEN INTRST & CLUBS - DUFFERIN GROVE PARK	5300	Wholesale Clubs	HOTDOG BUNS
					"1,915.85"	CAD	"1,915.85"	CAD							
"PARKS, FORESTRY & RECREATION"	5270-146	2019-06-06	2019-06-06	ULINE	433.03	CAD	433.03	CAD	3080	M & E - HAND TOOLS	P00271	E-SOUTH1-TURF&HORT	5964	Direct Marketing - Catalog Merchants	**MORE**  ULINE OTG SAFETY GLASSES-CLEAR
"PARKS, FORESTRY & RECREATION"	5286-168	2019-06-27	2019-06-27	ULINE	344.11	CAD	344.11	CAD	3080	M & E - HAND TOOLS	P00271	E-SOUTH1-TURF&HORT	5964	Direct Marketing - Catalog Merchants	**MORE**  11  50LB BLK UV CABLE TIES 1M/PK
"PARKS, FORESTRY & RECREATION"	5287-306	2019-06-27	2019-06-27	THE HOME DEPOT #7012	312.40	CAD	312.40	CAD	3080	M & E - HAND TOOLS	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  RIO 9 PBS
"PARKS, FORESTRY & RECREATION"	5287-307	2019-06-29	2019-06-29	ULINE	"1,453.11"	CAD	"1,453.11"	CAD	3080	M & E - HAND TOOLS	P00271	E-SOUTH1-TURF&HORT	5964	Direct Marketing - Catalog Merchants	**MORE**  6  IRON STYLE SCRUB BRUSH 12/CT
					"2,542.65"	CAD	"2,542.65"	CAD							
"PARKS, FORESTRY & RECREATION"	5268-84	2019-06-03	2019-06-03	DREAM CYCLERY	"1,117.11"	CAD	"1,117.11"	CAD	3099	GENERAL EQUIPMENT	P05501	PARKS AMBASSADOR PROGRAM	5941	Sporting Goods Stores	REPAIR OF BIKES FOR AMBASSADORS PROGRAM
					"1,117.11"	CAD	"1,117.11"	CAD							
"PARKS, FORESTRY & RECREATION"	5272-346	2019-06-06	2019-06-06	PAUL WOLF ELECTRIC & L	102.33	CAD	102.33	CAD	2575	ELECTRICAL SUPPLIES	P00548	S-EAST 1-TURF&HORT	5065	Electrical Parts and Equipment	CABLE TIES
"PARKS, FORESTRY & RECREATION"	5282-285	2019-06-21	2019-06-21	CUSTOM DOOR AND LOCK S	277.65	CAD	277.65	CAD	2730	LOCKS	P00548	S-EAST 1-TURF&HORT	7399	Business Services - Not Elsewhere Classi	LOCKS
					379.98	CAD	379.98	CAD							
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5273-84	2019-06-08	2019-06-08	PIZZA PIZZA LTD	104.97	CAD	104.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5814	Quick Payment Service - Fast-Food Restau	PURCHASE PIZZA JUNE 7 FOR THE PIZZA PARTY IN THE HOSTEL PROGRAM FOR THE RAPTOR'S GAME AS PART OF RECREATION PROGRAM
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5282-286	2019-06-19	2019-06-20	MONSTER JAM TRIPLE	560.00	CAD	560.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	7922	Theatrical Producers (except Motion Pict	"MONSTER JAM TRIPLE THREAT TICKETS FOR SEATON HOUSE'S CLIENTS ON JUNE 23RD, AS PAR OF THE RECREATIONAL PROGRAM"
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5285-127	2019-06-25	2019-06-25	DOLLARAMA # 795	60.51	CAD	60.51	CAD	2660	FOOTWEAR	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5310	Discount Stores	PURCHASE OF MEN'S SANDALS AND FLIP FLOPS FOR SEATON HOUSE'S CLIENTS
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5286-169	2019-06-25	2019-06-26	WAL-MART # 1079	610.17	CAD	610.17	CAD	2660	FOOTWEAR	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5411	"Grocery Stores, Supermarkets"	PURCHASE OF MEN'S FOOTWARE FOR SEATON HOUSE'S CLIENTS
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5286-170	2019-06-25	2019-06-26	#5128 SPORT CHEK	158.16	CAD	158.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5941	Sporting Goods Stores	PURCHASE OF 2 MICKINLEY LYN VT 381 - BACKPACK/OUTREACH BAGS
					"1,493.81"	CAD	"1,493.81"	CAD							
"PARKS, FORESTRY & RECREATION"	5276-139	2019-06-12	2019-06-12	E.B. SUPPLY	"1,254.58"	CAD	"1,254.58"	CAD	2710	GENERAL HARDWARE	P00134	TORONTO ISLANDS-PARKS EQP MNT/REP	5251	Hardware Stores	"CLAMP METER, IMPACT DRIVER , FUEL INJECTION KIT"
"PARKS, FORESTRY & RECREATION"	5276-140	2019-06-12	2019-06-12	JJ DOWNS INDUSTRIAL	"1,297.24"	CAD	"1,297.24"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00141	TORONTO ISLANDS-PARKS MAINT/RPRS	5085	Industrial Supplies Not Elsewhere Classi	"PVC PIPE HEADER MACHINE, BUSHED DOWN"
					"2,551.82"	CAD	"2,551.82"	CAD							
PUBLIC HEALTH	5268-85	2019-06-03	2019-06-03	TORONTO PARKING AUTHOR	1.50	CAD	1.50	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5270-147	2019-06-05	2019-06-05	TORONTO PARKING AUTHOR	1.50	CAD	1.50	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5272-347	2019-06-07	2019-06-07	TORONTO PARKING AUTHOR	1.50	CAD	1.50	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
PUBLIC HEALTH	5272-348	2019-06-06	2019-06-06	TORONTO PARKING AUTHOR	1.50	CAD	1.50	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARK
