Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	1822-49	01-17-2012	01-19-2012	RONA # 55140	98.49	CAD	98.49	CAD	2570	JANITORIAL SUPPLIES	P03026	STEPHEN LEACOCK-PGM	5251	Hardware Stores	CLEANING SUPPLIES FOR DANCE STUDIO	
"PARKS, FORESTRY & RECREATION"	1823-71	01-18-2012	01-20-2012	HABITAT FOR HUMANITY T	15.00	CAD	15.00	CAD	2575	ELECTRICAL SUPPLIES	P03026	STEPHEN LEACOCK-PGM	8398	"Organizations, Charitable and Social Ser"	SPECIALTY LIGHTBULBS	
					247.89	CAD	247.89	CAD								
ECONOMIC DEVELOPMENT & CULTURE	1835-92	01-26-2012	01-30-2012	BATON ROUGE RESTAURANT	129.95	CAD	129.95	CAD	4823	MEALS-OUTSIDE LOC'S	*****	MULTIPLE COST CENTRES ASSIGNED	5812	"Eating Places, Restaurants"	BUSINESS MEETING W/ EXTERNAL CLIENTS	
					129.95	CAD	129.95	CAD								
TRANSPORTATION SERVICES 	1809-45	01-09-2012	01-11-2012	THE HOME DEPOT #7013	67.79	CAD	67.79	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TP0111	"RW MGMT & OH-D1,A1"	5200	Home Supply Warehouse	22.7LRIDGVAC	
TRANSPORTATION SERVICES 	1812-53	01-10-2012	01-12-2012	MOE - HWIN WEB	50.00	CAD	50.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TP0111	"RW MGMT & OH-D1,A1"	9399	Government Services - Not Elsewhere Clas	HWIN SITE-ONTARIO	
TRANSPORTATION SERVICES 	1812-54	01-10-2012	01-12-2012	MOE - HWIN WEB	50.00	CAD	50.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TP0111	"RW MGMT & OH-D1,A1"	9399	Government Services - Not Elsewhere Clas	HWIN SITE-ONTARIO	
					167.79	CAD	167.79	CAD								
PUBLIC HEALTH	1809-46	01-09-2012	01-11-2012	CANADIAN PUBLIC HEALTH	595.00	CAD	595.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH2011	DIR OFF	8398	"Organizations, Charitable and Social Ser"	CONFERENCES/SEMINARS - REGISTRATION	
PUBLIC HEALTH	1816-108	01-12-2012	01-16-2012	CANADIAN PUBLIC HEALTH	595.00	CAD	595.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH2011	DIR OFF	8398	"Organizations, Charitable and Social Ser"	CONFERENCES/SEMINARS - REGISTRATION	
PUBLIC HEALTH	1816-109	01-13-2012	01-16-2012	CANADIAN PUBLIC HEALTH	595.00	CAD	595.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH2011	DIR OFF	8398	"Organizations, Charitable and Social Ser"	CONFERENCES/SEMINARS - REGISTRATION	
PUBLIC HEALTH	1823-72	01-20-2012	01-20-2012	EXPEDIA*TRAVEL	32.40	CAD	32.40	CAD	4253	CONFERENCES/SEMINARS - AIR/RAIL/BUS TRAV	PH2011	DIR OFF	4722	Travel Agencies and Tour Operators	CONFERENCES/SEMINARS - REGISTRATION	
PUBLIC HEALTH	1826-75	01-19-2012	01-23-2012	PORTER AI	368.66	CAD	368.66	CAD	4253	CONFERENCES/SEMINARS - AIR/RAIL/BUS TRAV	PH2011	DIR OFF	4511	"Air Carriers, Airlines - Not Elsewhere C"	CONFERENCES/SEMINARS - AIR/RAIL/BUS	
					"2,186.06"	CAD	"2,186.06"	CAD								
"PARKS, FORESTRY & RECREATION"	1822-50	01-18-2012	01-19-2012	TDSB-PURCHASING	389.87	CAD	389.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08216	LAWRENCE HTS-SPEC IN	8299	Educational Services		
"PARKS, FORESTRY & RECREATION"	1827-71	01-23-2012	01-24-2012	METRO #52	42.94	CAD	42.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08216	LAWRENCE HTS-SPEC IN	5411	"Grocery Stores, Supermarkets"		
					432.81	CAD	432.81	CAD								
"PARKS, FORESTRY & RECREATION"	1835-93	01-27-2012	01-30-2012	WAL-MART #1080	160.34	CAD	160.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05797	MALVERN RC-SPORTS	5411	"Grocery Stores, Supermarkets"	BASKETBALL NETS	
					160.34	CAD	160.34	CAD								
EMERGENCY MEDICAL SERVICES	1813-65	01-11-2012	01-13-2012	PARKING AUTHORITYOFTOR	13.50	CAD	13.50	CAD	4770	PARKING EXPENSES (INTOWN)	B46752	OPS - DISTRICT 3	9399	Government Services - Not Elsewhere Clas	PARKING-PAYROLL MEETING	
EMERGENCY MEDICAL SERVICES	1816-110	01-13-2012	01-16-2012	PARKING AUTHORITYOFTOR	14.00	CAD	14.00	CAD	4770	PARKING EXPENSES (INTOWN)	B46752	OPS - DISTRICT 3	9399	Government Services - Not Elsewhere Clas	PARKING - LR MEETING	
EMERGENCY MEDICAL SERVICES	1832-64	01-24-2012	01-26-2012	PARKING AUTHORITYOFTOR	14.00	CAD	14.00	CAD	4770	PARKING EXPENSES (INTOWN)	B46752	OPS - DISTRICT 3	9399	Government Services - Not Elsewhere Clas	PARKING - EXECUTIVE MEETING	
					41.50	CAD	41.50	CAD								
CITY MANAGER	1823-73	01-18-2012	01-20-2012	THE TORONTO BOARD OF T	84.75	CAD	84.75	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	CM0003	CORPORATE POLICY	8641	"Associations - Civic, Social, and Frater"	REGISTRATION FEE - FEB 9/12	
					84.75	CAD	84.75	CAD								
MUNICIPAL LICENSING & STANDARDS	1822-51	01-18-2012	01-19-2012	BEST BUY CANADA #926	"1,493.15"	CAD	"1,493.15"	CAD	3410	COMPUTERS - HARDWARE	CIT045-06-06	TAS -E PROJECTS	5732	Electronic Sales	2 X SAMSUNG GALAXY TABLETS	
					"1,493.15"	CAD	"1,493.15"	CAD								
"PARKS, FORESTRY & RECREATION"	1806-63	01-05-2012	01-09-2012	SOBEYS #741        QPS	23.62	CAD	23.62	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08504	HORNER SR-SOC PGM	5411	"Grocery Stores, Supermarkets"	*****	
"PARKS, FORESTRY & RECREATION"	1820-58	01-17-2012	01-18-2012	RELIANCE PROTECTRON SE	28.25	CAD	28.25	CAD	4435	C. SERV - SECUR SYS	P06767	HORNER SENIORS-OPERA	7393	"Detective Agencies, Protective Agencies,"	ALARM MONITERING	
"PARKS, FORESTRY & RECREATION"	1820-59	01-17-2012	01-18-2012	RELIANCE PROTECTRON SE	28.25	CAD	28.25	CAD	4435	C. SERV - SECUR SYS	P06767	HORNER SENIORS-OPERA	7393	"Detective Agencies, Protective Agencies,"	ALARM MONITERING	
"PARKS, FORESTRY & RECREATION"	1823-74	01-19-2012	01-20-2012	NOFRILLS JIM'S 753	45.62	CAD	45.62	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08504	HORNER SR-SOC PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR ROBBIE BURNS	
"PARKS, FORESTRY & RECREATION"	1832-65	01-25-2012	01-26-2012	NO FRILL'S #1306	42.49	CAD	42.49	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08504	HORNER SR-SOC PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR JANUARY SUPPER	
"PARKS, FORESTRY & RECREATION"	1833-66	01-25-2012	01-27-2012	WAL-MART # 3031	24.59	CAD	24.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08504	HORNER SR-SOC PGM	5310	Discount Stores	SUPPLIES FOR ROBBIE BURNS-FILM	
					192.82	CAD	192.82	CAD								
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	1820-60	01-17-2012	01-18-2012	FURNITURE BANK	600.00	CAD	600.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F01424	SCAR FAM RES-DIRECT	4214	"Motor Freight Carriers, Trucking - Local"	CLIENT REFERRAL AND DELIVERY FEES	
					600.00	CAD	600.00	CAD								
ECONOMIC DEVELOPMENT & CULTURE	1820-61	01-16-2012	01-18-2012	SHOELESS JOE'S - 720 S	33.43	CAD	33.43	CAD	4823	MEALS-OUTSIDE LOC'S	ED0124	BD-SEC-BIOT-CENTRAL	5812	"Eating Places, Restaurants"	BUSINESS MEETING W/ EXTERNAL CLIENTS	
					33.43	CAD	33.43	CAD								
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	1823-75	01-20-2012	01-20-2012	ULINE	181.96	CAD	181.96	CAD	3015	M & E - GROUNDS	F01123	SEATON HSE-PROPRTY S	5964	Direct Marketing - Catalog Merchants	*****	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	1826-76	01-19-2012	01-23-2012	THE HOME DEPOT #7080	120.40	CAD	120.40	CAD	3099	GENERAL EQUIPMENT	F01123	SEATON HSE-PROPRTY S	5200	Home Supply Warehouse	*****	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	1826-77	01-19-2012	01-23-2012	CDN TIRE STORE #00654	61.02	CAD	61.02	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F01123	SEATON HSE-PROPRTY S	5200	Home Supply Warehouse	SIX SETS OF D BATTERIES FOR FLASHLIGHTS	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	1826-78	01-20-2012	01-23-2012	WINSHAM FABRIK CANADA	"1,895.01"	CAD	"1,895.01"	CAD	2690	BEDDING	F01132	SEATON HSE-HOSTEL	5698	Wig and Toupee Shops	60 DOZ WHITE BATH TOWELS FOR CLIENTS	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	1835-94	01-26-2012	01-30-2012	THE HOME DEPOT #7107	35.41	CAD	35.41	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	F01123	SEATON HSE-PROPRTY S	5200	Home Supply Warehouse	*****	
					"2,293.80"	CAD	"2,293.80"	CAD								
"PARKS, FORESTRY & RECREATION"	1806-64	01-05-2012	01-09-2012	THE HOME DEPOT #7011	16.93	CAD	16.93	CAD	2710	GENERAL HARDWARE	P12012	OLYMPIUM-AQUA-PGM SU	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	1827-72	01-20-2012	01-24-2012	CDN TIRE STORE #00070	146.84	CAD	146.84	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P12012	OLYMPIUM-AQUA-PGM SU	5200	Home Supply Warehouse	"AIR HORNS, BUNGEE CORDS"	
"PARKS, FORESTRY & RECREATION"	1835-95	01-27-2012	01-30-2012	AQUAM	430.08	CAD	430.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12012	OLYMPIUM-AQUA-PGM SU	5996	Swimming Pools - Sales and Supplies	LANE MARKERS	
					593.85	CAD	593.85	CAD								
TORONTO WATER	1808-47	01-06-2012	01-10-2012	MOE - HWIN WEB	50.00	CAD	50.00	CAD	4830	PERMIT & LICENSE FEES	PW1006	FJ HORGAN WA2 SERV	9399	Government Services - Not Elsewhere Clas	RENEW	
TORONTO WATER	1808-48	01-06-2012	01-10-2012	MOE - HWIN WEB	50.00	CAD	50.00	CAD	4860	HAZARDOUS WASTE REMOVAL	PW1006	FJ HORGAN WA2 SERV	9399	Government Services - Not Elsewhere Clas	CERTIFICATE RENEW	
TORONTO WATER	1830-48	01-24-2012	01-25-2012	STAPLES STORE #127	82.57	CAD	82.57	CAD	2040	"PHOTOCOPY, FAX AND PRINTER SUPPLIES"	PW1004	FJ HORGAN ADMIN	5943	"Office, School Supply, and Stationery St"	OFFICE SUPPLIES	
TORONTO WATER	1833-67	01-25-2012	01-27-2012	MOE-DRINK WAT WASTE CE	115.00	CAD	115.00	CAD	4760	MEMBERSHIP FEES	PW1004	FJ HORGAN ADMIN	9399	Government Services - Not Elsewhere Clas	CERTIFICATE RENEW	
					297.57	CAD	297.57	CAD								
CITY CLERK'S OFFICE	1832-66	01-25-2012	01-26-2012	ISTOCK *INTERNATIONAL	22.60	CAD	22.60	CAD	2090	GRAPHIC DESIGN SUPPLIES	GV0028	DPM - GRAPHIC DESIGN	5971	Art Dealers and Galleries	Photo for TDSB after-school program flyer.	
CITY CLERK'S OFFICE	1832-67	01-25-2012	01-26-2012	ISTOCK *INTERNATIONAL	45.77	CAD	45.77	CAD	2090	GRAPHIC DESIGN SUPPLIES	GV0028	DPM - GRAPHIC DESIGN	5971	Art Dealers and Galleries	Photo re:  Strat. Comm. Project	
CITY CLERK'S OFFICE	1832-68	01-25-2012	01-26-2012	ISTOCK *INTERNATIONAL	87.29	CAD	87.29	CAD	2090	GRAPHIC DESIGN SUPPLIES	GV0028	DPM - GRAPHIC DESIGN	5971	Art Dealers and Galleries	Photo re:  Strat. Comm. Project	
					155.66	CAD	155.66	CAD								
"PARKS, FORESTRY & RECREATION"	1818-66	01-16-2012	01-17-2012	MISTER COFFEE   SERVIC	138.60	CAD	138.60	CAD	2610	KITCHEN SUPPLIES	P12511	RW-OL-SOO-YORK CIVIC	5812	"Eating Places, Restaurants"	*****	
"PARKS, FORESTRY & RECREATION"	1818-67	01-16-2012	01-17-2012	THE CRAFT   HOBBY EMPO	250.60	CAD	250.60	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13054	GENINT&CLB-CENTNIALW	5970	"Artist Supply Stores, Craft Shops"	ART PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	1823-76	01-19-2012	01-20-2012	ROGERS MUSIC CENTRE	259.34	CAD	259.34	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	P12961	ARTS-CENTNIALW	8299	Educational Services	KEYBOARD & GUITAR BOOKS	
					648.54	CAD	648.54	CAD								
"PARKS, FORESTRY & RECREATION"	1808-49	01-09-2012	01-10-2012	ROYAL HM HWRE #1274-8	28.19	CAD	28.19	CAD	2730	LOCKS	P00155	TOR ISLANDS-TURF&HOR	5251	Hardware Stores	LOCKS/KEYS	
"PARKS, FORESTRY & RECREATION"	1822-52	01-18-2012	01-19-2012	THORNHILL LAWN EQUIPME	204.56	CAD	204.56	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00155	TOR ISLANDS-TURF&HOR	5261	Lawn and Garden Supply Stores	SAW SUPPLIES	
"PARKS, FORESTRY & RECREATION"	1823-77	01-17-2012	01-20-2012	ST LAWRENCE PRO HARDWA	169.50	CAD	169.50	CAD	2730	LOCKS	P00155	TOR ISLANDS-TURF&HOR	5251	Hardware Stores	SPARE KEYS	
"PARKS, FORESTRY & RECREATION"	1826-79	01-19-2012	01-23-2012	LOBLAWS #79	39.86	CAD	39.86	CAD	2620	ANIMAL CARE SUPPLIES	P00155	TOR ISLANDS-TURF&HOR	5411	"Grocery Stores, Supermarkets"	FARM FEED	
"PARKS, FORESTRY & RECREATION"	1835-96	01-26-2012	01-30-2012	THORNHILL LAWN EQUIPME	20.95	CAD	20.95	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00155	TOR ISLANDS-TURF&HOR	5261	Lawn and Garden Supply Stores	SAW SUPPLIES	
					463.06	CAD	463.06	CAD								
"PARKS, FORESTRY & RECREATION"	1832-69	01-24-2012	01-26-2012	CDN TIRE STORE #00294	125.18	CAD	125.18	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P02922	ALBION POOL-PGM SUPP	5200	Home Supply Warehouse	PROGRAMS SUPPLIES	
					125.18	CAD	125.18	CAD								
LONG TERM CARE HOMES	1802-49	01-04-2012	01-06-2012	THE HOME DEPOT #7013	245.82	CAD	245.82	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	D3B061	CASTLEVW WYCHWD-MT-O	5200	Home Supply Warehouse	Fence & Hardware	
LONG TERM CARE HOMES	1802-50	01-04-2012	01-06-2012	CDN TIRE STORE #00182	112.99	CAD	112.99	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3B041	CASTLEVW WYCHWD-HK-O	5200	Home Supply Warehouse	UPRIGHT BAGLESS VACCUM	
LONG TERM CARE HOMES	1802-51	01-05-2012	01-06-2012	LOCK CLINIC       TG D	99.63	CAD	99.63	CAD	4995	OTHER EXPENSES	D3B061	CASTLEVW WYCHWD-MT-O	5251	Hardware Stores	DUPLICATE KEYS FOR STAFF	
LONG TERM CARE HOMES	1806-65	01-06-2012	01-09-2012	TEX EURO INDUSTRIAL SA	70.51	CAD	70.51	CAD	2570	JANITORIAL SUPPLIES	D3B041	CASTLEVW WYCHWD-HK-O	5300	Wholesale Clubs	MOPHEAD REFILLS	
LONG TERM CARE HOMES	1806-66	01-06-2012	01-09-2012	THE HOME DEPOT #7013	202.19	CAD	202.19	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3B061	CASTLEVW WYCHWD-MT-O	5200	Home Supply Warehouse	MAINTENANCE SUPPLIES	
LONG TERM CARE HOMES	1812-56	01-10-2012	01-12-2012	AETNA PEST CONTROL LTD	343.52	CAD	343.52	CAD	2499	OTHER CHEMICALS	D3B041	CASTLEVW WYCHWD-HK-O	7299	Other Services (Not Elsewhere Classified	PEST CONTROL SUPPLIES	
LONG TERM CARE HOMES	1816-111	01-12-2012	01-16-2012	CINTAS #0882	98.31	CAD	98.31	CAD	4407	CONTRACTED SERVICES - BUILDINGS	D3B041	CASTLEVW WYCHWD-HK-O	5137	"Mens, Womens, and Childrens Uniforms and"	CARPET CLEANING FRONT LOBBY	
LONG TERM CARE HOMES	1816-112	01-12-2012	01-16-2012	CINTAS #0882	98.31	CAD	98.31	CAD	4407	CONTRACTED SERVICES - BUILDINGS	D3B041	CASTLEVW WYCHWD-HK-O	5137	"Mens, Womens, and Childrens Uniforms and"	CARPET CLEANING FRONT LOBBY	
LONG TERM CARE HOMES	1816-113	01-12-2012	01-16-2012	CINTAS #0882	98.31	CAD	98.31	CAD	4407	CONTRACTED SERVICES - BUILDINGS	D3B041	CASTLEVW WYCHWD-HK-O	5137	"Mens, Womens, and Childrens Uniforms and"	CARPET CLEANING FRONT LOBBY	
LONG TERM CARE HOMES	1816-114	01-13-2012	01-16-2012	CINTAS #0882	98.31	CAD	98.31	CAD	4407	CONTRACTED SERVICES - BUILDINGS	D3B041	CASTLEVW WYCHWD-HK-O	5137	"Mens, Womens, and Childrens Uniforms and"	CARPET CLEANING FRONT LOBBY	
LONG TERM CARE HOMES	1820-62	01-17-2012	01-18-2012	AKKO CANADA	665.57	CAD	665.57	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3B051	CASTLEVW WYCHWD-LY-O	5949	"Fabric, Needlework, Piece Goods, and Sew"	LAUNDRY BAGS	
LONG TERM CARE HOMES	1826-80	01-19-2012	01-23-2012	CINTAS #0882	98.31	CAD	98.31	CAD	4407	CONTRACTED SERVICES - BUILDINGS	D3B041	CASTLEVW WYCHWD-HK-O	5137	"Mens, Womens, and Childrens Uniforms and"	CARPET CLEANING FRONT LOBBY	
LONG TERM CARE HOMES	1835-97	01-26-2012	01-30-2012	CINTAS #0827	98.31	CAD	98.31	CAD	4407	CONTRACTED SERVICES - BUILDINGS	D3B041	CASTLEVW WYCHWD-HK-O	5137	"Mens, Womens, and Childrens Uniforms and"	CARPET CLEANING FRONT LOBBY	
					"2,330.09"	CAD	"2,330.09"	CAD								
TORONTO WATER	1835-98	01-26-2012	01-30-2012	SCARBORO PUMP MANUFACT	559.35	CAD	559.35	CAD	2786	DRAINAGE MATERIAL	PW1017	WS EAST WORK AREA	5074	Plumbing and Heating Equipment	PUMP	
					559.35	CAD	559.35	CAD								
TRANSPORTATION SERVICES 	1827-73	01-21-2012	01-24-2012	CDN TIRE STORE #00264	193.13	CAD	193.13	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TP0219	RW MGMT & OVERHEAD-D	5200	Home Supply Warehouse		
					193.13	CAD	193.13	CAD								
"PARKS, FORESTRY & RECREATION"	1808-50	01-06-2012	01-10-2012	CDN TIRE STORE #00182	180.69	CAD	180.69	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13139	INSTSKT-EAST YORK ME	5200	Home Supply Warehouse	PUCKS FOR SKATING PROGRAM	
					180.69	CAD	180.69	CAD								
LONG TERM CARE HOMES	1806-67	01-06-2012	01-09-2012	HUNT'S HEALTHCARE INC	-83.95	CAD	-83.95	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3C083	CUMMR LDGE-PS-PS	5047	Laboratory/Medical/Dental/Ophthalmic Hos	CREDIT FOR ITEM THAT WAS INCORRECTLY BILLED.	
LONG TERM CARE HOMES	1823-78	01-19-2012	01-20-2012	CANADIAN CARD SYSTEMS	644.10	CAD	644.10	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3C083	CUMMR LDGE-PS-PS	7338	"Quick Copy, Reproduction, and Blueprinti"		
					560.15	CAD	560.15	CAD								
"PARKS, FORESTRY & RECREATION"	1802-52	01-05-2012	01-06-2012	ABLE LOCK SERVICE LTD.	120.35	CAD	120.35	CAD	2730	LOCKS	P00853	ALNESS YD-TRADES	7393	"Detective Agencies, Protective Agencies,"	KEYS CUT	
"PARKS, FORESTRY & RECREATION"	1802-53	01-05-2012	01-06-2012	I D N CANADA	125.70	CAD	125.70	CAD	2730	LOCKS	P00853	ALNESS YD-TRADES	5999	Miscellaneous and Specialty Retail Store	PADLOCK KEYS	
"PARKS, FORESTRY & RECREATION"	1813-66	01-12-2012	01-13-2012	I D N CANADA	329.20	CAD	329.20	CAD	2730	LOCKS	P00853	ALNESS YD-TRADES	5999	Miscellaneous and Specialty Retail Store	PADLOCKS SUB ASSEMBLED	
"PARKS, FORESTRY & RECREATION"	1823-79	01-19-2012	01-20-2012	I D N CANADA	289.60	CAD	289.60	CAD	2730	LOCKS	P00853	ALNESS YD-TRADES	5999	Miscellaneous and Specialty Retail Store	"MASTER PADLOCK,MORTISE CYLINDER"	
"PARKS, FORESTRY & RECREATION"	1823-80	01-19-2012	01-20-2012	I D N CANADA	156.11	CAD	156.11	CAD	2730	LOCKS	P00853	ALNESS YD-TRADES	5999	Miscellaneous and Specialty Retail Store	MASTER PADLOCK	
"PARKS, FORESTRY & RECREATION"	1830-49	01-24-2012	01-25-2012	I D N CANADA	210.49	CAD	210.49	CAD	2730	LOCKS	P00853	ALNESS YD-TRADES	5999	Miscellaneous and Specialty Retail Store	"MASTER PADLOCK,MORTISE CYLINDER"	
"PARKS, FORESTRY & RECREATION"	1835-99	01-27-2012	01-30-2012	I D N CANADA	281.75	CAD	281.75	CAD	2730	LOCKS	P00853	ALNESS YD-TRADES	5999	Miscellaneous and Specialty Retail Store	"DRIVERS,SPRINGS,SARGEANT CYLINDERS"	
					"1,513.20"	CAD	"1,513.20"	CAD								
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	1822-53	01-17-2012	01-19-2012	MED CART CANADA	785.85	CAD	785.85	CAD	3055	M & E - MEDICAL	F01150	SEATN HSE DONATION	5047	Laboratory/Medical/Dental/Ophthalmic Hos	"EXTRA LIDS, BINS AND DIVIDERS FOR MEDICATION CARTS"	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	1837-60	01-30-2012	01-31-2012	CITY ADULT LEARNING CE	300.00	CAD	300.00	CAD	4199	OTHER PROFESSIONAL AND TECHNICAL SERVICE	F01150	SEATN HSE DONATION	8299	Educational Services	PART OF A FY CLIENT'S POLICE FOUNDATION COURSE	
					"1,085.85"	CAD	"1,085.85"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	1822-54	01-18-2012	01-19-2012	BIOTECANADA ASSOCIATIO	"2,768.50"	CAD	"2,768.50"	CAD	4760	MEMBERSHIP FEES	ED0122	BD-SEC-CORP-CENTRAL	8641	"Associations - Civic, Social, and Frater"	MEMBERSHIP FEE	
ECONOMIC DEVELOPMENT & CULTURE	1830-50	01-23-2012	01-25-2012	ROTMAN SPECIAL EVENTS	44.07	CAD	44.07	CAD	4118	TICKETS AND ADMISSION FEES	ED0122	BD-SEC-CORP-CENTRAL	8220	"Colleges, Universities, Professional Sch"	TICKET FOR EVENT	
ECONOMIC DEVELOPMENT & CULTURE	1830-51	01-24-2012	01-25-2012	TORONTO BIOTECHNOLOGY	"1,864.50"	CAD	"1,864.50"	CAD	5499	TRANSFERS-OTHERS	ED0122	BD-SEC-CORP-CENTRAL	8398	"Organizations, Charitable and Social Ser"	SPONSORSHIP TABLE FOR EVENT	
					"4,677.07"	CAD	"4,677.07"	CAD								
"PARKS, FORESTRY & RECREATION"	1809-47	01-10-2012	01-11-2012	LONG   MCQUADE LIMITED	34.49	CAD	34.49	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	P12972	ARTS-SWANSEA	7399	Business Services - Not Elsewhere Classi	PIANO BOOKS	
"PARKS, FORESTRY & RECREATION"	1837-61	01-30-2012	01-31-2012	FLAGHOUSE INC.	126.56	CAD	126.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08403	SWANSEA CC-SOC PGM	5712	"Equipment, Furniture, and Home Furnishin"	VOLLEYBALLSF FOR REC. PROGRAMS	
					161.05	CAD	161.05	CAD								
"PARKS, FORESTRY & RECREATION"	1830-52	01-23-2012	01-25-2012	DOWNSVIEW CHRYSLER PLY	136.79	CAD	136.79	CAD	2730	LOCKS	P00430	N-EAST-WINTER MAINT	5511	"Automobile and Truck Dealers - Sales, Se"	NEW KEYS CUT	
					136.79	CAD	136.79	CAD								
CITY MANAGER	1823-81	01-19-2012	01-20-2012	EB *CLIMATESPARK LAUNC	35.00	CAD	35.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	CM0010	TOWER RENEWAL OFFICE	7399	Business Services - Not Elsewhere Classi	"REGISTRATION FEE - FEB.7, 2012"	
					35.00	CAD	35.00	CAD								
TORONTO WATER	1801-35	01-03-2012	01-05-2012	NOVA TRAINING AND DEVE	77.97	CAD	77.97	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	PW1000	HARRIS PLANT ADM SUP	8299	Educational Services	TRAINING	
TORONTO WATER	1801-36	01-03-2012	01-05-2012	NOVA TRAINING AND DEVE	111.87	CAD	111.87	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	PW1000	HARRIS PLANT ADM SUP	8299	Educational Services	TRAINING	
TORONTO WATER	1801-37	01-03-2012	01-05-2012	NOVA TRAINING AND DEVE	111.87	CAD	111.87	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	PW1000	HARRIS PLANT ADM SUP	8299	Educational Services	TRAINING	
TORONTO WATER	1801-38	01-03-2012	01-05-2012	NOVA TRAINING AND DEVE	111.87	CAD	111.87	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	PW1000	HARRIS PLANT ADM SUP	8299	Educational Services	TRAINING	
TORONTO WATER	1801-39	01-03-2012	01-05-2012	NOVA TRAINING AND DEVE	111.87	CAD	111.87	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	PW1000	HARRIS PLANT ADM SUP	8299	Educational Services	TRAINING	
					525.45	CAD	525.45	CAD								
"PARKS, FORESTRY & RECREATION"	1794-33	12-29-2011	01-03-2012	THE HOME DEPOT #7080	46.30	CAD	46.30	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	1795-23	12-30-2011	01-04-2012	NOBLE TRADE 52170	98.13	CAD	98.13	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5251	Hardware Stores		
