Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	2120-91	08-10-2012	08-13-2012	B E LARKIN EQUIPMENT L	161.95	CAD	161.95	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5085	Industrial Supplies Not Elsewhere Classi	"NUT, ROLLERS, SHAFTS"	
"PARKS, FORESTRY & RECREATION"	2120-92	08-12-2012	08-13-2012	AIRCON SERVICES	506.52	CAD	506.52	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P00415	N-WEST3-TURF&HORT	7623	Air Conditioning and Refrigeration Repai	CONTRACTED SERVICES-MACHINERY & EQUIPMENT	
"PARKS, FORESTRY & RECREATION"	2120-93	08-10-2012	08-13-2012	B E LARKIN EQUIPMENT L	-23.59	CAD	-23.59	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5085	Industrial Supplies Not Elsewhere Classi	REFUND - GAUGE WHEEL	
"PARKS, FORESTRY & RECREATION"	2136-69	08-21-2012	08-23-2012	CDN TIRE STORE #00030	11.28	CAD	11.28	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00408	N-EAST-TURF&HORT	5200	Home Supply Warehouse	BULBS	
"PARKS, FORESTRY & RECREATION"	2138-75	08-23-2012	08-24-2012	B E LARKIN EQUIPMENT L	593.69	CAD	593.69	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5085	Industrial Supplies Not Elsewhere Classi	"CLIPS,COLLARS,FILTER"	
"PARKS, FORESTRY & RECREATION"	2138-76	08-23-2012	08-24-2012	ALPINE LAWN   GARDEN E	317.85	CAD	317.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00408	N-EAST-TURF&HORT	5261	Lawn and Garden Supply Stores	"STARTER ASSEMBLY,HARNESS,ELASTOSTART,AUTOCUT"	
"PARKS, FORESTRY & RECREATION"	2140-67	08-24-2012	08-27-2012	CROWN BATTERY OF CANAD	347.27	CAD	347.27	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00408	N-EAST-TURF&HORT	5967	Direct Marketing - Inbound Telemarketing	BATTERIES	
"PARKS, FORESTRY & RECREATION"	2141-30	08-27-2012	08-28-2012	CHAMBERS   COOKE (1968	67.51	CAD	67.51	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00408	N-EAST-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	HOSE ASSEMBLY	
"PARKS, FORESTRY & RECREATION"	2144-53	08-28-2012	08-29-2012	FRANMAR STARTERS AND A	605.79	CAD	605.79	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	7538	Automotive Service Shops	STARTER ASSEMBLY	
					"4,000.03"	CAD	"4,000.03"	CAD								
"PARKS, FORESTRY & RECREATION"	2117-95	08-09-2012	08-10-2012	REPRODUX	57.87	CAD	57.87	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	P00427	PRN-PKS CONSTRUCTN	7338	"Quick Copy, Reproduction, and Blueprinti"	COPIES FROM PLT TO PDF	
					57.87	CAD	57.87	CAD								
"PARKS, FORESTRY & RECREATION"	2101-51	07-30-2012	08-01-2012	BAD BOY FURNITURE #2	720.92	CAD	720.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07672	NORSEMAN POOL-PGM SU	7641	"Furniture - Reupholstery and Repair, Ref"		
"PARKS, FORESTRY & RECREATION"	2102-84	08-01-2012	08-02-2012	NOFRILLS JIM'S 753	43.98	CAD	43.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07672	NORSEMAN POOL-PGM SU	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	2109-85	08-02-2012	08-06-2012	SKY ZONE INDOOR TRAMPO	"1,406.85"	CAD	"1,406.85"	CAD	4118	TICKETS AND ADMISSION FEES	P05109	NORSEMAN CS-SUMR CAM	7999	Recreation Services (Not Elsewhere Class	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2109-86	08-03-2012	08-06-2012	SKY ZONE INDOOR TRAMPO	"1,017.00"	CAD	"1,017.00"	CAD	4118	TICKETS AND ADMISSION FEES	P05109	NORSEMAN CS-SUMR CAM	7999	Recreation Services (Not Elsewhere Class	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2112-43	08-07-2012	08-08-2012	NOFRILLS JIM'S 753	113.93	CAD	113.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05109	NORSEMAN CS-SUMR CAM	5411	"Grocery Stores, Supermarkets"	CAMP COOKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2116-82	08-08-2012	08-09-2012	LOBLAWS #1066	186.45	CAD	186.45	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05109	NORSEMAN CS-SUMR CAM	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2120-94	08-09-2012	08-13-2012	CASA LOMA CORPORATION-	"1,464.37"	CAD	"1,464.37"	CAD	4118	TICKETS AND ADMISSION FEES	P05109	NORSEMAN CS-SUMR CAM	7991	Tourist Attractions and Exhibits	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2120-95	08-10-2012	08-13-2012	WAL-MART # 3031	10.48	CAD	10.48	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05109	NORSEMAN CS-SUMR CAM	5310	Discount Stores	FOOD FOR CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2121-57	08-13-2012	08-14-2012	NOFRILLS JIM'S 753	8.89	CAD	8.89	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05109	NORSEMAN CS-SUMR CAM	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR CAMP	
"PARKS, FORESTRY & RECREATION"	2121-58	08-13-2012	08-14-2012	NOFRILLS JIM'S 753	155.83	CAD	155.83	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05109	NORSEMAN CS-SUMR CAM	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR CAMP	
"PARKS, FORESTRY & RECREATION"	2125-73	08-14-2012	08-16-2012	WMT SUPRCTR #1126	30.67	CAD	30.67	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05109	NORSEMAN CS-SUMR CAM	5411	"Grocery Stores, Supermarkets"	FREEZIES	
"PARKS, FORESTRY & RECREATION"	2125-74	08-15-2012	08-16-2012	NO FRILLS CHRIS STACEY	2.64	CAD	2.64	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05109	NORSEMAN CS-SUMR CAM	5411	"Grocery Stores, Supermarkets"	EGGS	
"PARKS, FORESTRY & RECREATION"	2128-83	08-15-2012	08-17-2012	SPRINGRIDGE FARM	741.85	CAD	741.85	CAD	4118	TICKETS AND ADMISSION FEES	P05109	NORSEMAN CS-SUMR CAM	5947	"Card, Gift, Novelty, and Souvenir Shops"	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2128-84	08-15-2012	08-17-2012	WILD WATER KINGDOM	"1,203.00"	CAD	"1,203.00"	CAD	4118	TICKETS AND ADMISSION FEES	P05109	NORSEMAN CS-SUMR CAM	7996	"Amusement Parks, Carnivals, Circuses, Fo"	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2128-85	08-16-2012	08-17-2012	NOFRILLS JIM'S 753	4.96	CAD	4.96	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05109	NORSEMAN CS-SUMR CAM	5411	"Grocery Stores, Supermarkets"	ICE	
"PARKS, FORESTRY & RECREATION"	2131-99	08-16-2012	08-20-2012	WILD WATER KINGDOM	10.00	CAD	10.00	CAD	4770	PARKING EXPENSES (INTOWN)	P05109	NORSEMAN CS-SUMR CAM	7996	"Amusement Parks, Carnivals, Circuses, Fo"	PARKING - ON CAMP TRIP	
					"7,121.82"	CAD	"7,121.82"	CAD								
"PARKS, FORESTRY & RECREATION"	2116-83	08-08-2012	08-09-2012	NOFRILLS TIM SUES 1352	30.21	CAD	30.21	CAD	2620	ANIMAL CARE SUPPLIES	P00516	HIGH PK-PGM SUPP	5411	"Grocery Stores, Supermarkets"	ZOO FOOD	
"PARKS, FORESTRY & RECREATION"	2116-84	08-08-2012	08-09-2012	ISLINGTON NURSERIES LI	423.75	CAD	423.75	CAD	2770	GRAVEL	P00516	HIGH PK-PGM SUPP	5261	Lawn and Garden Supply Stores	CRUSHER RUN	
"PARKS, FORESTRY & RECREATION"	2116-85	08-08-2012	08-09-2012	PET VALU #2142	61.00	CAD	61.00	CAD	2620	ANIMAL CARE SUPPLIES	P00516	HIGH PK-PGM SUPP	5995	Pet Shops - Pet Food and Supplies	ZOO FOOD	
"PARKS, FORESTRY & RECREATION"	2124-88	08-10-2012	08-15-2012	PLANT WORLD LIMITED	13.54	CAD	13.54	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00516	HIGH PK-PGM SUPP	5261	Lawn and Garden Supply Stores	HORT. TWINE	
"PARKS, FORESTRY & RECREATION"	2124-89	08-14-2012	08-15-2012	CHAUNCEY BUILDERS SUPP	9.70	CAD	9.70	CAD	2401	LUBRICANTS	P00516	HIGH PK-PGM SUPP	5211	"Building Materials, Lumber Stores"	CHAIN SAW OIL	
"PARKS, FORESTRY & RECREATION"	2125-75	08-15-2012	08-16-2012	FRESHCO #9775	38.97	CAD	38.97	CAD	2620	ANIMAL CARE SUPPLIES	P00516	HIGH PK-PGM SUPP	5411	"Grocery Stores, Supermarkets"	ZOO FOOD	
"PARKS, FORESTRY & RECREATION"	2131-100	08-17-2012	08-20-2012	ROTBLOTT'S DISCOUNT WH	56.39	CAD	56.39	CAD	2665	PROTECTIVE CLOTHING	P00516	HIGH PK-PGM SUPP	5251	Hardware Stores	GLOVES	
"PARKS, FORESTRY & RECREATION"	2132-40	08-20-2012	08-21-2012	NOFRILLS TIM SUES 1352	28.58	CAD	28.58	CAD	2620	ANIMAL CARE SUPPLIES	P00516	HIGH PK-PGM SUPP	5411	"Grocery Stores, Supermarkets"	ZOO FOOD	
					662.14	CAD	662.14	CAD								
"PARKS, FORESTRY & RECREATION"	2105-80	08-01-2012	08-03-2012	THE HOME DEPOT #7001	2.51	CAD	2.51	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07646	DON VALLEY-OPERATION	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2117-96	08-08-2012	08-10-2012	RONA # 55140	16.94	CAD	16.94	CAD	2531	LUMBER	P07649	TAM OSHANTER-OPERATI	5251	Hardware Stores	3/8 PLYWOOD GOF SEAT	
"PARKS, FORESTRY & RECREATION"	2117-97	08-09-2012	08-10-2012	IMPERIAL PLUMBING	25.42	CAD	25.42	CAD	2535	PLUMBING SUPPLIES	P07645	DENTONIA-OPERATIONS	1711	"Air Conditioning, Heating, and Plumbing"	WATER TAP	
"PARKS, FORESTRY & RECREATION"	2120-96	08-09-2012	08-13-2012	RONA # 55140	17.46	CAD	17.46	CAD	2710	GENERAL HARDWARE	P07649	TAM OSHANTER-OPERATI	5251	Hardware Stores	NUTS & BOLTS	
"PARKS, FORESTRY & RECREATION"	2120-97	08-09-2012	08-13-2012	CDN TIRE STORE #00273	58.06	CAD	58.06	CAD	3080	M & E - HAND TOOLS	P07649	TAM OSHANTER-OPERATI	5200	Home Supply Warehouse	STAPLER & STAPLES	
"PARKS, FORESTRY & RECREATION"	2120-98	08-09-2012	08-13-2012	CDN TIRE STORE #00273	28.20	CAD	28.20	CAD	2499	OTHER CHEMICALS	P07645	DENTONIA-OPERATIONS	5200	Home Supply Warehouse	PREDITOR BAIT	
"PARKS, FORESTRY & RECREATION"	2124-90	08-14-2012	08-15-2012	B E LARKIN EQUIPMENT L	269.18	CAD	269.18	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07649	TAM OSHANTER-OPERATI	5085	Industrial Supplies Not Elsewhere Classi	HYD AIR OIL FILTER	
"PARKS, FORESTRY & RECREATION"	2124-91	08-14-2012	08-15-2012	B E LARKIN EQUIPMENT L	28.86	CAD	28.86	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07649	TAM OSHANTER-OPERATI	5085	Industrial Supplies Not Elsewhere Classi	PARTS	
"PARKS, FORESTRY & RECREATION"	2124-92	08-14-2012	08-15-2012	B E LARKIN EQUIPMENT L	294.49	CAD	294.49	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07649	TAM OSHANTER-OPERATI	5085	Industrial Supplies Not Elsewhere Classi	ATV 900 PARTS	
"PARKS, FORESTRY & RECREATION"	2125-76	08-14-2012	08-16-2012	CDN TIRE STORE #00264	46.84	CAD	46.84	CAD	2710	GENERAL HARDWARE	P07649	TAM OSHANTER-OPERATI	5200	Home Supply Warehouse	DRILL BIT	
"PARKS, FORESTRY & RECREATION"	2128-86	08-16-2012	08-17-2012	ACTIVE CIRCUITS INC.	11.30	CAD	11.30	CAD	2130	PARTS - MOBILE EQUIPMENT	P07649	TAM OSHANTER-OPERATI	5732	Electronic Sales	CELL PHONE CASE	
"PARKS, FORESTRY & RECREATION"	2131-101	08-15-2012	08-20-2012	G C DUKE EQUIPMENT LTD	264.76	CAD	264.76	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07649	TAM OSHANTER-OPERATI	5046	Commercial Equipment Not Elsewhere Class	PARTS FOR SMITHCO CUSHMAN	
"PARKS, FORESTRY & RECREATION"	2131-102	08-17-2012	08-20-2012	B E LARKIN EQUIPMENT L	272.85	CAD	272.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07649	TAM OSHANTER-OPERATI	5085	Industrial Supplies Not Elsewhere Classi	PARTS - KUBOTA FILTERS	
"PARKS, FORESTRY & RECREATION"	2136-70	08-20-2012	08-23-2012	G C DUKE EQUIPMENT LTD	377.60	CAD	377.60	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07649	TAM OSHANTER-OPERATI	5046	Commercial Equipment Not Elsewhere Class	PARTS	
"PARKS, FORESTRY & RECREATION"	2136-71	08-22-2012	08-23-2012	ALPINE LAWN   GARDEN E	242.52	CAD	242.52	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07649	TAM OSHANTER-OPERATI	5261	Lawn and Garden Supply Stores	POLE CHAIN SAW PARTS	
"PARKS, FORESTRY & RECREATION"	2138-77	08-22-2012	08-24-2012	TRILLIUM CHEMICAL PROD	975.59	CAD	975.59	CAD	2570	JANITORIAL SUPPLIES	P07649	TAM OSHANTER-OPERATI	5169	Chemicals and Allied Products Not Elsewh	DEGREASER	
"PARKS, FORESTRY & RECREATION"	2140-68	08-23-2012	08-27-2012	CDN TIRE STORE #00192	549.44	CAD	549.44	CAD	3080	M & E - HAND TOOLS	P07646	DON VALLEY-OPERATION	5200	Home Supply Warehouse	TOOLS	
"PARKS, FORESTRY & RECREATION"	2141-31	08-27-2012	08-28-2012	VANDEN BUSSCHE IRRIGAT	49.05	CAD	49.05	CAD	2535	PLUMBING SUPPLIES	P07646	DON VALLEY-OPERATION	5719	Miscellaneous House Furnishing Specialty	"IRRIGATION, RUBBER WASHERS"	
"PARKS, FORESTRY & RECREATION"	2141-32	08-27-2012	08-28-2012	ACKLANDS-GRAINGER INC	133.24	CAD	133.24	CAD	2665	PROTECTIVE CLOTHING	P07649	TAM OSHANTER-OPERATI	5085	Industrial Supplies Not Elsewhere Classi	EAR PLUGS	
"PARKS, FORESTRY & RECREATION"	2144-54	08-27-2012	08-29-2012	NAPA SCARBOROUGH #136	94.45	CAD	94.45	CAD	2401	LUBRICANTS	P07646	DON VALLEY-OPERATION	5533	"Automotive Parts, Accessories Stores"	HYD OIL	
"PARKS, FORESTRY & RECREATION"	2144-55	08-27-2012	08-29-2012	CDN TIRE STORE #00264	175.09	CAD	175.09	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATION	5200	Home Supply Warehouse	"BATTERY, ANTI FREEZE"	
					"3,933.85"	CAD	"3,933.85"	CAD								
"PARKS, FORESTRY & RECREATION"	2116-86	08-08-2012	08-09-2012	LUTES RICHARD CEDAR PO	983.10	CAD	983.10	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12017	SOUTH GENERAL-PKS TE	1799	"Contractors, Special Trade - Not Elsewhe"	CEDAR POSTS	
"PARKS, FORESTRY & RECREATION"	2128-87	08-15-2012	08-17-2012	THE HOME DEPOT #7080	91.12	CAD	91.12	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12017	SOUTH GENERAL-PKS TE	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2131-103	08-16-2012	08-20-2012	TERRAFIX GEOSYNTHETICS	998.39	CAD	998.39	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12017	SOUTH GENERAL-PKS TE	5085	Industrial Supplies Not Elsewhere Classi	GEO WEB	
"PARKS, FORESTRY & RECREATION"	2131-104	08-16-2012	08-20-2012	CDN TIRE STORE #00150	45.17	CAD	45.17	CAD	2499	OTHER CHEMICALS	P12017	SOUTH GENERAL-PKS TE	5200	Home Supply Warehouse	WASP KILLER	
"PARKS, FORESTRY & RECREATION"	2131-105	08-17-2012	08-20-2012	SPEED FASTENING SYSTEM	936.21	CAD	936.21	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TE	5712	"Equipment, Furniture, and Home Furnishin"	VARIOUS HARDWARE	
"PARKS, FORESTRY & RECREATION"	2136-72	08-22-2012	08-23-2012	SOLWAY METAL SALES	284.76	CAD	284.76	CAD	2552	BRIDGE MATERIALS	P12017	SOUTH GENERAL-PKS TE	1761	"Roofing and Siding, Sheet Metal Work Con"	ROUND BAR	
					"3,338.75"	CAD	"3,338.75"	CAD								
"PARKS, FORESTRY & RECREATION"	2124-93	08-14-2012	08-15-2012	LINEMAN'S TESTING LAB	216.68	CAD	216.68	CAD	2665	PROTECTIVE CLOTHING	P12081	S-GEN-SPECIALIZED MA	1731	Electrical Contractors	TEST RUBBER GLOVES	
"PARKS, FORESTRY & RECREATION"	2138-78	08-22-2012	08-24-2012	DWIGHT CRANE LTD.	953.46	CAD	953.46	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P12081	S-GEN-SPECIALIZED MA	7399	Business Services - Not Elsewhere Classi	BOOM RENTAL	
"PARKS, FORESTRY & RECREATION"	2148-33	08-30-2012	08-31-2012	UZ ENGINEERED PRODUCTS	418.10	CAD	418.10	CAD	2575	ELECTRICAL SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5999	Miscellaneous and Specialty Retail Store	HAND WIPES	
					"1,588.24"	CAD	"1,588.24"	CAD								
"PARKS, FORESTRY & RECREATION"	2102-85	07-30-2012	08-02-2012	LOCK-UP SERVICES INC.	54.52	CAD	54.52	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P07740	OLYMPIUM-OPERATIONS	7393	"Detective Agencies, Protective Agencies,"		
"PARKS, FORESTRY & RECREATION"	2102-86	07-31-2012	08-02-2012	PARTSOURCE STORE #765	44.05	CAD	44.05	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P07740	OLYMPIUM-OPERATIONS	5533	"Automotive Parts, Accessories Stores"		
"PARKS, FORESTRY & RECREATION"	2121-59	08-10-2012	08-14-2012	CDN TIRE STORE #00294	114.25	CAD	114.25	CAD	2570	JANITORIAL SUPPLIES	P07737	ALBION POOL&HEALTH C	5200	Home Supply Warehouse	HOSE CONNECTION	
"PARKS, FORESTRY & RECREATION"	2124-94	08-13-2012	08-15-2012	D   G VACUUM REPAIR SE	760.38	CAD	760.38	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P07740	OLYMPIUM-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	VAC REPAIR	
"PARKS, FORESTRY & RECREATION"	2125-77	08-14-2012	08-16-2012	D   G VACUUM REPAIR SE	"1,087.53"	CAD	"1,087.53"	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P07740	OLYMPIUM-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	FLOOR SCRUBBER REPAIR	
"PARKS, FORESTRY & RECREATION"	2136-73	08-21-2012	08-23-2012	RONA # 55090	46.59	CAD	46.59	CAD	2710	GENERAL HARDWARE	P07740	OLYMPIUM-OPERATIONS	5251	Hardware Stores	BURLAP	
"PARKS, FORESTRY & RECREATION"	2140-69	08-23-2012	08-27-2012	THE HOME DEPOT #7114	71.03	CAD	71.03	CAD	2710	GENERAL HARDWARE	P07740	OLYMPIUM-OPERATIONS	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2148-34	08-30-2012	08-31-2012	STAPLES STORE #228	231.61	CAD	231.61	CAD	3030	M & E - OFFICE	P07740	OLYMPIUM-OPERATIONS	5943	"Office, School Supply, and Stationery St"	FAX	
					"2,409.96"	CAD	"2,409.96"	CAD								
"PARKS, FORESTRY & RECREATION"	2105-81	08-01-2012	08-03-2012	CDN TIRE STORE #00654	128.79	CAD	128.79	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00155	TOR ISLANDS-TURF&HOR	5200	Home Supply Warehouse		
"PARKS, FORESTRY & RECREATION"	2109-87	08-02-2012	08-06-2012	RONA # 55040	361.78	CAD	361.78	CAD	2710	GENERAL HARDWARE	P00141	TOR ISLANDS-PKS MAIN	5251	Hardware Stores	"ADHESIVES,NAILS,SILICONE HAMMER"	
"PARKS, FORESTRY & RECREATION"	2116-87	08-08-2012	08-09-2012	LOWES #02640*	146.87	CAD	146.87	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00141	TOR ISLANDS-PKS MAIN	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2117-98	08-08-2012	08-10-2012	BRAFASCO / ETOBICOKE	"1,661.10"	CAD	"1,661.10"	CAD	2710	GENERAL HARDWARE	P00141	TOR ISLANDS-PKS MAIN	5085	Industrial Supplies Not Elsewhere Classi	BOARD WALK NAILS	
"PARKS, FORESTRY & RECREATION"	2120-99	08-08-2012	08-13-2012	JACK WATSON SPORTS INC	518.22	CAD	518.22	CAD	2110	PARTS - FURNITURE & FIXTURES	P00141	TOR ISLANDS-PKS MAIN	5941	Sporting Goods Stores	NETS	
"PARKS, FORESTRY & RECREATION"	2124-95	08-14-2012	08-15-2012	GLEN CHEMICALS	"1,764.70"	CAD	"1,764.70"	CAD	2415	CHLORINE	P00134	TOR ISLANDS-PKS EQP	5169	Chemicals and Allied Products Not Elsewh	CHLORINE	
"PARKS, FORESTRY & RECREATION"	2128-88	08-14-2012	08-17-2012	ALBION GOLF CARS	292.95	CAD	292.95	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00134	TOR ISLANDS-PKS EQP	4789	Transportation Services-Not Elsewhere Cl	GOLF CART PARTS	
"PARKS, FORESTRY & RECREATION"	2131-106	08-16-2012	08-20-2012	BRAFASCO / ETOBICOKE	274.07	CAD	274.07	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00134	TOR ISLANDS-PKS EQP	5085	Industrial Supplies Not Elsewhere Classi	TIE DOWNS & CABLE TIES	
"PARKS, FORESTRY & RECREATION"	2131-107	08-16-2012	08-20-2012	CDN TIRE STORE #00214	65.49	CAD	65.49	CAD	3080	M & E - HAND TOOLS	P00134	TOR ISLANDS-PKS EQP	5200	Home Supply Warehouse	TOOLS	
"PARKS, FORESTRY & RECREATION"	2131-108	08-17-2012	08-20-2012	KOOY BROS LAWN	"1,234.43"	CAD	"1,234.43"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00134	TOR ISLANDS-PKS EQP	5261	Lawn and Garden Supply Stores	PARTS FOR LAWN EQUIPMENT	
"PARKS, FORESTRY & RECREATION"	2132-41	08-20-2012	08-21-2012	KOOY BROS LAWN	"-1,234.43"	CAD	"-1,234.43"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00134	TOR ISLANDS-PKS EQP	5261	Lawn and Garden Supply Stores	REFUND	
"PARKS, FORESTRY & RECREATION"	2141-33	08-27-2012	08-28-2012	AAA VACUUM CENTRE	136.90	CAD	138.18	USD	2120	PARTS - MACHINERY & EQUIPMENT	P00134	TOR ISLANDS-PKS EQP	5722	Household Appliance Stores	HOSE FOR VACUUM	
"PARKS, FORESTRY & RECREATION"	2141-34	08-27-2012	08-28-2012	REGIONAL HOSE TORONTO	53.83	CAD	53.83	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00134	TOR ISLANDS-PKS EQP	5533	"Automotive Parts, Accessories Stores"	"HEX PIPE NIPPLE,INDUSTRIAL QUICK COUPLER,TEFLON TA"	
					"5,404.70"	CAD	"5,267.80"	CAD								
							138.18	USD								
EMERGENCY MEDICAL SERVICES	2120-100	08-09-2012	08-13-2012	CDN TIRE STORE #00175	22.78	CAD	22.78	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B46750	OPS - DISTRICT 2	5200	Home Supply Warehouse	"PEN OIL, ARMORALL WIPES"	
EMERGENCY MEDICAL SERVICES	2120-101	08-09-2012	08-13-2012	SEARS SCARBOROUGH TOWN	73.42	CAD	73.42	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B46750	OPS - DISTRICT 2	5999	Miscellaneous and Specialty Retail Store	"TRIMMER LINE, VACUUM FILTERS"	
EMERGENCY MEDICAL SERVICES	2144-56	08-27-2012	08-29-2012	CDN TIRE STORE #00209	11.29	CAD	11.29	CAD	2710	GENERAL HARDWARE	B46750	OPS - DISTRICT 2	5200	Home Supply Warehouse	SCREW DRIVERS	
EMERGENCY MEDICAL SERVICES	2147-45	08-28-2012	08-30-2012	THE HOME DEPOT #7107	17.15	CAD	17.15	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B46750	OPS - DISTRICT 2	5200	Home Supply Warehouse	*****	
					124.64	CAD	124.64	CAD								
"PARKS, FORESTRY & RECREATION"	2105-82	08-02-2012	08-03-2012	TOSHIBA CANADA	209.50	CAD	209.50	CAD	4515	RENTAL OF OFFICE EQUIPMENT	P00914	KIPLING YD-YD OPERN	7394	"Equipment Rental and Leasing Services, F"	PHOTOCOPIER RENTAL	
"PARKS, FORESTRY & RECREATION"	2105-83	08-02-2012	08-03-2012	ED STEWART'S GARAGE	269.58	CAD	269.58	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	5599	"Miscellaneous Automotive, Aircraft, and"		
"PARKS, FORESTRY & RECREATION"	2109-88	08-03-2012	08-06-2012	WYLLIE WEBB CO. LIMITE	565.00	CAD	565.00	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	5941	Sporting Goods Stores		
"PARKS, FORESTRY & RECREATION"	2112-44	08-07-2012	08-08-2012	TOSHIBA CANADA	238.76	CAD	238.76	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	7394	"Equipment Rental and Leasing Services, F"		
"PARKS, FORESTRY & RECREATION"	2117-99	08-09-2012	08-10-2012	ADVANTAGE SPECIALTIES	536.98	CAD	536.98	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00906	KIPLING YD-TRADES	7538	Automotive Service Shops	HIGH HEAT SPRAY PAINT	
