Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
SOLID WASTE MANAGEMENT	4960-304	2018-04-12	2018-04-12	CDN TIRE STORE #00030	677.99	CAD	677.99	CAD	3099	GENERAL EQUIPMENT	SW0718	SWM - LITTER COLLECT	5200	Home Supply Warehouse	TENTS FOR EQUIPMENT	
SOLID WASTE MANAGEMENT	4960-305	2018-04-13	2018-04-13	STAPLES STORE #159	117.70	CAD	117.70	CAD	3410	COMPUTERS - HARDWARE	SW0718	SWM - LITTER COLLECT	5943	"Office, School Supply, and Stationery St"	COMPUTER MICE	
SOLID WASTE MANAGEMENT	4964-156	2018-04-18	2018-04-18	AMAZON *MARKETPLCE CA	119.96	CAD	119.96	CAD	2130	PARTS - MOBILE EQUIPMENT	SW0718	SWM - LITTER COLLECT	4816	Computer Network/Information Services	HEATED SEAT FOR LITTER VAC AND TOILET SET	
SOLID WASTE MANAGEMENT	4967-88	2018-04-23	2018-04-23	IKEA NORTH YORK	135.54	CAD	135.54	CAD	2010	STATIONERY AND OFFICE SUPPLIES	SW0718	SWM - LITTER COLLECT	5712	"Equipment, Furniture, and Home Furnishin"	FRAMES	
SOLID WASTE MANAGEMENT	4968-184	2018-04-24	2018-04-24	NOFRILLS CARLO S #3925	48.34	CAD	48.34	CAD	4820	BUSINESS MEETING EXPENSES	SW0718	SWM - LITTER COLLECT	5411	"Grocery Stores, Supermarkets"	MEL LASTMAN SQUARE CLEAN UP	
SOLID WASTE MANAGEMENT	4968-185	2018-04-24	2018-04-24	TIM HORTONS #6529	86.51	CAD	86.51	CAD	4820	BUSINESS MEETING EXPENSES	SW0718	SWM - LITTER COLLECT	5814	Quick Payment Service - Fast-Food Restau	MEL LASTMAN SQUARE CLEAN UP	
					"1,186.04"	CAD	"1,186.04"	CAD								
MUNICIPAL LICENSING & STANDARDS	4953-103	2018-04-04	2018-04-04	THE BREAK CAFE	128.82	CAD	128.82	CAD	4820	BUSINESS MEETING EXPENSES	MS1300	DIRECTOR BY-LAW ENFORCEMENT	5812	"Eating Places, Restaurants"	CATERING FOR BLE TOWN HALL	
MUNICIPAL LICENSING & STANDARDS	4960-306	2018-04-12	2018-04-12	OUTDOOR OUTFITS LTD	787.50	CAD	787.50	CAD	2670	UNIFORMS	MS1300	DIRECTOR BY-LAW ENFORCEMENT	5137	"Mens, Womens, and Childrens Uniforms and"	SAMPLE PIECES OF NEW MSO UNIFORM	
MUNICIPAL LICENSING & STANDARDS	4964-157	2018-04-18	2018-04-18	LAST DROP CAFE	148.01	CAD	148.01	CAD	4820	BUSINESS MEETING EXPENSES	MS1300	DIRECTOR BY-LAW ENFORCEMENT	5812	"Eating Places, Restaurants"	CATERING FOR CENTRAL BLE TOWN HALL	
					"1,064.33"	CAD	"1,064.33"	CAD								
"PARKS, FORESTRY & RECREATION"	4957-88	2018-04-09	2018-04-09	BEST BUY CANADA #931	101.67	CAD	101.67	CAD	2710	GENERAL HARDWARE	P00409	N-EAST1-TURF&HORT	5732	Electronic Sales	PHONE CHARGES	
"PARKS, FORESTRY & RECREATION"	4958-127	2018-04-11	2018-04-11	ULINE	342.65	CAD	342.65	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00409	N-EAST1-TURF&HORT	5964	Direct Marketing - Catalog Merchants	**MORE**  8.5X11 WALL MNT SIGN HOLDER 4/CT	
"PARKS, FORESTRY & RECREATION"	4964-158	2018-04-18	2018-04-18	BEST BUY CANADA #931	102.52	CAD	102.52	CAD	3410	COMPUTERS - HARDWARE	P00409	N-EAST1-TURF&HORT	5732	Electronic Sales	"MOUSE, PHONE CHARGER"	
"PARKS, FORESTRY & RECREATION"	4976-281	2018-04-30	2018-04-30	BRETT YOUNG	123.17	CAD	123.17	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	0763	Agricultural Cooperatives	FLUSH THRU	
					670.01	CAD	670.01	CAD								
"PARKS, FORESTRY & RECREATION"	4955-253	2018-04-06	2018-04-06	FABRICLAND DISTRIBUTOR	420.76	CAD	420.76	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01397	ELLESMERE CC-SPEC INTEREST	5949	"Fabric, Needlework, Piece Goods, and Sew"	SEWING CLASS SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4957-89	2018-04-09	2018-04-09	LONG & MCQUADE LIMITED	37.26	CAD	37.26	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P06667	ELLESMERE-PRGM SUPPORT	5733	"Music Stores - Musical Instruments, Pian"	FITNESS CLASS - MINI STEREO	
"PARKS, FORESTRY & RECREATION"	4958-128	2018-04-10	2018-04-10	LONG & MCQUADE LIMITED	22.58	CAD	22.58	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P06667	ELLESMERE-PRGM SUPPORT	5733	"Music Stores - Musical Instruments, Pian"	FITNESS CLASS SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4973-278	2018-04-26	2018-04-26	COSTCO WHOLESALE W537	67.80	CAD	67.80	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06667	ELLESMERE-PRGM SUPPORT	5300	Wholesale Clubs	PF&R COSTCO MEMBERSHIP	
"PARKS, FORESTRY & RECREATION"	4974-98	2018-04-27	2018-04-27	WAL-MART #3001	739.02	CAD	739.02	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P01397	ELLESMERE CC-SPEC INTEREST	5411	"Grocery Stores, Supermarkets"	SEWING MACHINE	
					"1,287.42"	CAD	"1,287.42"	CAD								
TORONTO WATER	4955-254	2018-04-06	2018-04-06	HACH CANADA	236.85	CAD	236.85	CAD	2499	OTHER CHEMICALS	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5732	Electronic Sales	SAMPLE CELLS	
TORONTO WATER	4972-147	2018-04-25	2018-04-25	METAL SUPERMARKETS (SC	50.85	CAD	50.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5051	Metal Service Centers and Offices	ALUMINUM PLATE	
TORONTO WATER	4973-279	2018-04-25	2018-04-26	THE HOME DEPOT #7001	53.47	CAD	53.47	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	**MORE**  9 HD CKG GUN	
TORONTO WATER	4976-283	2018-04-30	2018-05-01	THE HOME DEPOT #7001	25.91	CAD	25.91	CAD	2710	GENERAL HARDWARE	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	**MORE**  14  CBL TIE	
					367.08	CAD	367.08	CAD								
TORONTO WATER	4955-255	2018-04-04	2018-04-05	THE HOME DEPOT #7080	18.69	CAD	18.69	CAD	2710	GENERAL HARDWARE	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5200	Home Supply Warehouse	**MORE**  CARABINER	
TORONTO WATER	4955-256	2018-04-04	2018-04-05	THE HOME DEPOT #7080	39.39	CAD	39.39	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5200	Home Supply Warehouse	**MORE**  CONNECT KIT	
TORONTO WATER	4960-307	2018-04-12	2018-04-12	THORNCREST SHERWAY INC	62.72	CAD	62.72	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5511	"Automobile and Truck Dealers - Sales, Se"	RELAY	
TORONTO WATER	4964-159	2018-04-17	2018-04-18	CDN TIRE STORE #00654	5.64	CAD	5.64	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5200	Home Supply Warehouse	INDICATOR SWITCH	
					126.44	CAD	126.44	CAD								
TORONTO WATER	4965-347	2018-04-19	2018-04-19	CDN TIRE STORE #00209	45.14	CAD	45.14	CAD	3080	M & E - HAND TOOLS	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	GRINDER	
TORONTO WATER	4967-89	2018-04-20	2018-04-23	CDN TIRE STORE #00030	499.54	CAD	499.54	CAD	*****	PAINT SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	OIL/PAINT SUPPLIES	
					544.68	CAD	544.68	CAD								
STRATEGIC & CORPORATE POLICY	4958-129	2018-04-10	2018-04-10	A LA CARTE KITCHEN INC	576.70	CAD	576.70	CAD	4820	BUSINESS MEETING EXPENSES	CM0003	CORPORATE POLICY	5811	Caterers	"CATERING FOR TRANSIT WORKSHOP - MAY 9, 2018"	
STRATEGIC & CORPORATE POLICY	4959-132	2018-04-11	2018-04-11	COMPUGEN INC.	58.65	CAD	58.65	CAD	3410	COMPUTERS - HARDWARE	CM0003	CORPORATE POLICY	7372	"Computer Programming, Integrated Systems"	MICROSOFT SURFACT MINI DISPLAY PORT TO VGA ADAPTER	
					635.35	CAD	635.35	CAD								
TRANSPORTATION SERVICES 	4962-83	2018-04-16	2018-04-16	LOBLAWS 4.2	85.18	CAD	85.18	CAD	2741	FOOD COSTS	TP0100	"ROADWAY SURFACE REPAIR-D1,A1"	5411	"Grocery Stores, Supermarkets"	FOOD FOR COMMUNICATION CENTRE DURING RAIN/ICE STORM RESPONSE	
					85.18	CAD	85.18	CAD								
"PARKS, FORESTRY & RECREATION"	4953-120	2018-04-04	2018-04-04	BUTTERFLY BEADS & JEWE	99.63	CAD	99.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05241	STEPHEN LEACOCK CC-ARTS-VISL/PERF	5944	"Clock, Jewelry, Watch, and Silverware St"	YOUTH JEWELLERY WORKSHOP	
"PARKS, FORESTRY & RECREATION"	4953-121	2018-04-04	2018-04-04	BUTTERFLY BEADS & JEWE	106.17	CAD	106.17	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05241	STEPHEN LEACOCK CC-ARTS-VISL/PERF	5944	"Clock, Jewelry, Watch, and Silverware St"	ADULT/OLDER ADULT JEWELLERY WORKSHOP	
"PARKS, FORESTRY & RECREATION"	4960-334	2018-04-12	2018-04-12	NOFRILLS NICK S #1399	132.61	CAD	132.61	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05241	STEPHEN LEACOCK CC-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	STONE SOUP YOUTH PRGM	
"PARKS, FORESTRY & RECREATION"	4965-378	2018-04-19	2018-04-19	NOFRILLS NICK S #1399	62.85	CAD	62.85	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05241	STEPHEN LEACOCK CC-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	STONE SOUP PRGM	
"PARKS, FORESTRY & RECREATION"	4965-379	2018-04-19	2018-04-19	NOFRILLS NICK S #1399	6.47	CAD	6.47	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05241	STEPHEN LEACOCK CC-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	STONE SOUP PRGM- TOMATOES	
					407.73	CAD	407.73	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4973-322	2018-04-27	2018-04-27	WWW.IKEA.CA	401.76	CAD	401.76	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0081	HS-MH-EXHIBITIONS-SCAR MUSEU	5712	"Equipment, Furniture, and Home Furnishin"	"PROGRAM SUPPLIES - CUPS, APRONS, LIGHT BULBS"	
ECONOMIC DEVELOPMENT & CULTURE	4973-323	2018-04-27	2018-04-27	MARCHANTS.COM	677.94	CAD	677.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0081	HS-MH-EXHIBITIONS-SCAR MUSEU	5941	Sporting Goods Stores	PROGRAM SUPPLIES - GIANT CHESS GAME	
					"1,079.70"	CAD	"1,079.70"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4959-166	2018-04-11	2018-04-11	BECK TAXI	12.08	CAD	12.08	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0144	IM-FIL-BUSINESS MEETINGS-CENTRAL	4121	Limousines and Taxicabs	TAXIFARE TO MEETING AT GREAT HALL	
ECONOMIC DEVELOPMENT & CULTURE	4961-80	2018-04-13	2018-04-13	UP EXPRESS PEARSON TVM	12.35	CAD	12.35	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	ED0144	IM-FIL-BUSINESS MEETINGS-CENTRAL	4131	Bus Lines	TRAINFARE TO EVENT.	
					24.43	CAD	24.43	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4955-282	2018-04-06	2018-04-06	AMAZON.CA PRIME MEMBER	89.27	CAD	89.27	CAD	4760	MEMBERSHIP FEES	SE0010	CENTRAL-PROGRAM SUP-GENERAL ADMIN	5968	Direct Marketing - Continuity/Subscripti	ERROR - CREDIT NEXT MONTH ON BAT-TRX 4984-324	
ECONOMIC DEVELOPMENT & CULTURE	4973-324	2018-04-26	2018-04-26	SUPER SAVE GROUP GT	"5,651.81"	CAD	"5,651.81"	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	SE0010	CENTRAL-PROGRAM SUP-GENERAL ADMIN	7394	"Equipment Rental and Leasing Services, F"	TOILET RENTAL	
ECONOMIC DEVELOPMENT & CULTURE	4974-104	2018-04-27	2018-04-27	SUPER SAVE GROUP GT	"1,157.13"	CAD	"1,157.13"	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	SE0010	CENTRAL-PROGRAM SUP-GENERAL ADMIN	7394	"Equipment Rental and Leasing Services, F"	RENTAL OF EQUIPMENT	
ECONOMIC DEVELOPMENT & CULTURE	4976-302	2018-04-27	2018-04-30	MOBILE BUSINESS COMMUN	"1,097.23"	CAD	"1,097.23"	CAD	4555	PAGER/RADIO RENTALS	SE0010	CENTRAL-PROGRAM SUP-GENERAL ADMIN	4812	Telecommunication Equipment Including Te	RADIO RENTAL	
					"7,995.44"	CAD	"7,995.44"	CAD								
FACILITIES MANAGEMENT DIVISON	4952-78	2018-04-03	2018-04-03	HARDWARE AGENCIES	"1,143.11"	CAD	"1,143.11"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61435408	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	SARGENT FIRE RATED PANIC BAR	
FACILITIES MANAGEMENT DIVISON	4953-122	2018-04-04	2018-04-04	L L LOCKS	33.90	CAD	33.90	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61437452	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5099	Durable Goods Not Elsewhere Classified	KEYS CUT	
FACILITIES MANAGEMENT DIVISON	4955-283	2018-04-05	2018-04-05	HARDWARE AGENCIES	33.33	CAD	33.33	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61437702	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	HEAVY DUTY CHECK CHAIN	
FACILITIES MANAGEMENT DIVISON	4955-284	2018-04-05	2018-04-05	HARDWARE AGENCIES	"1,075.20"	CAD	"1,075.20"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61435406	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	THREE PANIC BARS AND A LEVER TRIM HANDLE	
FACILITIES MANAGEMENT DIVISON	4955-285	2018-04-04	2018-04-05	THE HOME DEPOT #7013	10.12	CAD	10.12	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61437453	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	95 KEY	
FACILITIES MANAGEMENT DIVISON	4955-286	2018-04-05	2018-04-05	L L LOCKS	22.60	CAD	22.60	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61437564	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5099	Durable Goods Not Elsewhere Classified	CUT KEYS	
FACILITIES MANAGEMENT DIVISON	4956-83	2018-04-06	2018-04-06	THE HOME DEPOT #7013	15.19	CAD	15.19	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61435459	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	68 KEY	
FACILITIES MANAGEMENT DIVISON	4957-98	2018-04-09	2018-04-09	HARDWARE AGENCIES	4.45	CAD	4.45	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61435406	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	MORTISE LOCK PLATE	
FACILITIES MANAGEMENT DIVISON	4957-99	2018-04-09	2018-04-09	HARDWARE AGENCIES	146.05	CAD	146.05	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61435406	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	TRIM LEVER HANDLE	
FACILITIES MANAGEMENT DIVISON	4957-100	2018-04-09	2018-04-09	HARDWARE AGENCIES	104.47	CAD	104.47	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61435406	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	NIGHT LATCH	
FACILITIES MANAGEMENT DIVISON	4958-150	2018-04-10	2018-04-10	HARDWARE AGENCIES	75.58	CAD	75.58	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61438034	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	KEY BOX	
FACILITIES MANAGEMENT DIVISON	4958-151	2018-04-10	2018-04-10	HARDWARE AGENCIES	52.32	CAD	52.32	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61437722	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DEAD BOLT LOCK	
FACILITIES MANAGEMENT DIVISON	4964-182	2018-04-18	2018-04-18	HARDWARE AGENCIES	661.05	CAD	661.05	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61439711	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	THREE CLOSERS 1461	
FACILITIES MANAGEMENT DIVISON	4965-380	2018-04-20	2018-04-20	HARDWARE AGENCIES	240.26	CAD	240.26	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61439766	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DL80 LOCK AN CAMS	
FACILITIES MANAGEMENT DIVISON	4965-381	2018-04-19	2018-04-19	HARDWARE AGENCIES	228.40	CAD	228.40	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61439759	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DL80 LEVER HANDLE	
FACILITIES MANAGEMENT DIVISON	4968-198	2018-04-24	2018-04-24	HARDWARE AGENCIES	"1,101.75"	CAD	"1,101.75"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61439930	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	5 CLOSERS	
FACILITIES MANAGEMENT DIVISON	4968-199	2018-04-24	2018-04-24	HARDWARE AGENCIES	456.80	CAD	456.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61439932	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	2 STORE ROOM FUNCTION LEVERS	
FACILITIES MANAGEMENT DIVISON	4968-200	2018-04-24	2018-04-24	HARDWARE AGENCIES	440.70	CAD	440.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61439899	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	TWO DOOR CLOSERS	
FACILITIES MANAGEMENT DIVISON	4973-325	2018-04-26	2018-04-26	CUSTOM DOOR & LOCK SER	24.58	CAD	24.58	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61440812	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	REKEY CYLINDER AND CUT THREE KEYS	
FACILITIES MANAGEMENT DIVISON	4973-326	2018-04-26	2018-04-26	HARDWARE AGENCIES	425.11	CAD	425.11	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61440734	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LEVER TRIM HANDLE AN CAMS	
FACILITIES MANAGEMENT DIVISON	4973-327	2018-04-26	2018-04-26	HARDWARE AGENCIES	10.88	CAD	10.88	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61440812	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	PUSH PLATE	
FACILITIES MANAGEMENT DIVISON	4973-328	2018-04-27	2018-04-27	TORONTO PARKING AUTHOR	5.00	CAD	5.00	CAD	4770	PARKING EXPENSES (INTOWN)	61440068	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4973-329	2018-04-25	2018-04-26	THE HOME DEPOT #7013	31.12	CAD	31.12	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61439930	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  3IN1 PENETRT	
FACILITIES MANAGEMENT DIVISON	4973-330	2018-04-25	2018-04-26	THE HOME DEPOT #7013	29.53	CAD	29.53	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61440057	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  3/32  CBLT	
FACILITIES MANAGEMENT DIVISON	4973-331	2018-04-26	2018-04-26	CTF SUPPLY (11)	27.84	CAD	27.84	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61440812	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	"1-1/4"" HOLE SAW BIT"	
					"6,399.34"	CAD	"6,399.34"	CAD								
LEGAL SERVICES	4976-303	2018-04-30	2018-05-01	ATG-TORONTO CIVIL INTA	175.00	CAD	175.00	CAD	4128	COURT FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
					175.00	CAD	175.00	CAD								
"PARKS, FORESTRY & RECREATION"	4965-382	2018-04-18	2018-04-19	WAL-MART #3159	153.07	CAD	153.07	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06074	OCONNOR CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	NUTRITION PRGM SUPPLIES	
					153.07	CAD	153.07	CAD								
FACILITIES MANAGEMENT DIVISON	4952-79	2018-04-03	2018-04-03	STAPLES STORE #12	85.83	CAD	85.83	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61435230	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5943	"Office, School Supply, and Stationery St"	PICTURE FRAME	
FACILITIES MANAGEMENT DIVISON	4955-287	2018-04-05	2018-04-05	CDN TIRE STORE #00119	57.56	CAD	57.56	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61435239	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	PAINT ROLLERS VARIOUS	
FACILITIES MANAGEMENT DIVISON	4959-167	2018-04-10	2018-04-11	CDN TIRE STORE #00119	85.86	CAD	85.86	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61435193	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	"10"" FLT - MATERIALS"	
FACILITIES MANAGEMENT DIVISON	4959-168	2018-04-10	2018-04-11	CDN TIRE STORE #00119	18.06	CAD	18.06	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61438242	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	GREASE - MATERIALS	
FACILITIES MANAGEMENT DIVISON	4959-169	2018-04-10	2018-04-11	CDN TIRE STORE #00119	7.89	CAD	7.89	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61437442	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	MATERIALS	
FACILITIES MANAGEMENT DIVISON	4960-335	2018-04-12	2018-04-12	NOBLE 1041	39.48	CAD	39.48	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61438240	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	THERMOMETER - TOOL	
FACILITIES MANAGEMENT DIVISON	4960-336	2018-04-12	2018-04-12	TORBRAM ELECTRIC SUPPL	27.12	CAD	27.12	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61438240	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7629	"Appliance Repair Shops, Electrical and S"	FUSES	
					321.80	CAD	321.80	CAD								
"PARKS, FORESTRY & RECREATION"	4965-383	2018-04-19	2018-04-19	CTF SUPPLY (11)	452.05	CAD	452.05	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5085	Industrial Supplies Not Elsewhere Classi	QUICK CUT ALUM WHEELS	
"PARKS, FORESTRY & RECREATION"	4965-384	2018-04-20	2018-04-20	UNITED RENTALS CAN 500	384.20	CAD	384.20	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	7394	"Equipment Rental and Leasing Services, F"	DIAMOND STONE SAW WHEELS	
"PARKS, FORESTRY & RECREATION"	4965-385	2018-04-19	2018-04-19	MR METAL(ETOBICOKE) IN	68.71	CAD	68.71	CAD	2532	STEEL	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5051	Metal Service Centers and Offices	TUBES GATE	
					904.96	CAD	904.96	CAD								
TRANSPORTATION SERVICES 	4951-28	2018-04-02	2018-04-02	BELL TV	121.64	CAD	121.64	CAD	4441	CONTRACTED SERVICES - CABLE TV	TP0192	ROADWAY MANAGEMENT & OVERHEAD-D3	4812	Telecommunication Equipment Including Te	64 MURRAY ROAD OFFICES	
TRANSPORTATION SERVICES 	4976-304	2018-04-30	2018-04-30	BELL TV	121.64	CAD	121.64	CAD	4441	CONTRACTED SERVICES - CABLE TV	TP0192	ROADWAY MANAGEMENT & OVERHEAD-D3	4812	Telecommunication Equipment Including Te	64 MURRAY ROAD OFFICES	
					243.28	CAD	243.28	CAD								
ACCOUNTING SERVICES 	4955-288	2018-04-05	2018-04-05	CHARTERED PROFESSIONAL	"1,107.40"	CAD	"1,107.40"	CAD	4760	MEMBERSHIP FEES	FS0034	FINANCIAL RPTG-GL&FINCL RPTG	8699	"Organizations, Membership - Not Elsewher"	CPA MEMBERSHIP FEES	
ACCOUNTING SERVICES 	4955-289	2018-04-05	2018-04-05	CHARTERED PROFESSIONAL	"1,107.40"	CAD	"1,107.40"	CAD	4760	MEMBERSHIP FEES	FS0034	FINANCIAL RPTG-GL&FINCL RPTG	8699	"Organizations, Membership - Not Elsewher"	CPA MEMBERSHIP FEES	
