Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
ECONOMIC DEVELOPMENT & CULTURE	4498-137	2017-04-02	2017-04-03	TWITTER ONLINE ADS	50.00	CAD	50.00	CAD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7311	Advertising Services	ADVERTIZING	
ECONOMIC DEVELOPMENT & CULTURE	4502-54	2017-04-03	2017-04-04	ZAPIER.COM/CHARGE	170.36	CAD	125.00	USD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	5734	Computer Software Stores	**MORE**  ZAPIER FOR TEAMS	
ECONOMIC DEVELOPMENT & CULTURE	4502-55	2017-04-03	2017-04-04	2CO*WPRSSAGGR 2CO.COM	226.92	CAD	166.50	USD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7372	"Computer Programming, Integrated Systems"	ADVERTIZING	
ECONOMIC DEVELOPMENT & CULTURE	4505-84	2017-04-05	2017-04-06	ZOHO CORPORATION	"2,294.23"	CAD	"1,680.00"	USD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	5968	Direct Marketing - Continuity/Subscripti	ADVERTIZING	
ECONOMIC DEVELOPMENT & CULTURE	4505-85	2017-04-05	2017-04-06	WPY*CENTRE FOR SOCIAL	"1,076.33"	CAD	"1,076.33"	CAD	4525	RENTAL OF OFFICE	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7299	Other Services (Not Elsewhere Classified	RENTAL OF OFFICE SPACE.	
ECONOMIC DEVELOPMENT & CULTURE	4506-77	2017-04-05	2017-04-07	OUTBRAIN INC.	141.72	CAD	104.16	USD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7399	Business Services - Not Elsewhere Classi	ADVERTIZING	
ECONOMIC DEVELOPMENT & CULTURE	4506-78	2017-04-07	2017-04-07	AMAZON *MARKETPLCE CA	15.99	CAD	15.99	CAD	2620	ANIMAL CARE SUPPLIES	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	4816	Computer Network/Information Services	PET CARE	
ECONOMIC DEVELOPMENT & CULTURE	4508-124	2017-04-06	2017-04-10	BUFFER BUFFER BUSINESS	"1,374.23"	CAD	"1,010.00"	USD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	2741	Miscellaneous Publishing and Printing	**MORE**  SMALL BUSINESS V2 - YEARLY	
ECONOMIC DEVELOPMENT & CULTURE	4508-125	2017-04-07	2017-04-10	VISTAPR*VISTAPRINT.CA	64.93	CAD	64.93	CAD	2040	"PHOTOCOPY, FAX AND PRINTER SUPPLIES"	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	2741	Miscellaneous Publishing and Printing	BUSINESS CARDS	
ECONOMIC DEVELOPMENT & CULTURE	4508-126	2017-04-07	2017-04-10	AMAZON *MARKETPLCE CA	21.99	CAD	21.99	CAD	2620	ANIMAL CARE SUPPLIES	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	4816	Computer Network/Information Services	TABLE MAT.	
ECONOMIC DEVELOPMENT & CULTURE	4508-127	2017-04-07	2017-04-10	INDIGO - WELLESLEY	15.00	CAD	15.00	CAD	4770	PARKING EXPENSES (INTOWN)	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7523	Automobile Parking Lots and Garages	PARKING	
ECONOMIC DEVELOPMENT & CULTURE	4508-128	2017-04-08	2017-04-10	LABOUR READY	180.80	CAD	180.80	CAD	4085	PROF & TECH-MGMT	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7361	"Employment Agencies, Temporary Help Serv"	MARKETING ASSISTANCE	
ECONOMIC DEVELOPMENT & CULTURE	4508-129	2017-04-09	2017-04-10	FACEBK *QED4WB62E2	817.04	CAD	817.04	CAD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7311	Advertising Services	FACEBOOK ADS	
ECONOMIC DEVELOPMENT & CULTURE	4508-130	2017-04-09	2017-04-10	FACEBK *RED4WB62E2	83.19	CAD	83.19	CAD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7311	Advertising Services	FACEBOOK ADS	
ECONOMIC DEVELOPMENT & CULTURE	4508-131	2017-04-09	2017-04-10	TWITTER ONLINE ADS	175.00	CAD	175.00	CAD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7311	Advertising Services	ADVERTIZING	
ECONOMIC DEVELOPMENT & CULTURE	4512-62	2017-04-10	2017-04-12	WPMU DEV MONTHLY PLAN	66.22	CAD	49.00	USD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7372	"Computer Programming, Integrated Systems"	**MORE**  WPMU DEV FULL MONTHLY MEMB	
ECONOMIC DEVELOPMENT & CULTURE	4516-120	2017-04-15	2017-04-17	GOOGLE *ADWS1253906085	750.00	CAD	750.00	CAD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	5968	Direct Marketing - Continuity/Subscripti	GOOGLE *	
ECONOMIC DEVELOPMENT & CULTURE	4516-121	2017-04-15	2017-04-17	LINKEDIN 3205097464 LN	60.99	CAD	60.99	CAD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	5968	Direct Marketing - Continuity/Subscripti	ADVERTIZING	
ECONOMIC DEVELOPMENT & CULTURE	4516-122	2017-04-16	2017-04-17	TWITTER ONLINE ADS	175.00	CAD	175.00	CAD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7311	Advertising Services	ADVERTIZING	
ECONOMIC DEVELOPMENT & CULTURE	4516-123	2017-04-16	2017-04-17	FACEBK *SUNRHCN2E2	826.28	CAD	826.28	CAD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7311	Advertising Services	FACEBOOK ADS	
ECONOMIC DEVELOPMENT & CULTURE	4516-124	2017-04-16	2017-04-17	FACEBK *TUNRHCN2E2	73.79	CAD	73.79	CAD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7311	Advertising Services	FACEBOOK ADS	
ECONOMIC DEVELOPMENT & CULTURE	4518-7	2017-04-17	2017-04-18	AMAZON.CA	17.30	CAD	17.30	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	4816	Computer Network/Information Services	KEY CASE	
ECONOMIC DEVELOPMENT & CULTURE	4518-8	2017-04-17	2017-04-18	SYNTHECA - POWERTOPIC	13.57	CAD	10.00	USD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7392	"Consulting, Management, and Public Relat"	**MORE**  POWERTOPIC	
ECONOMIC DEVELOPMENT & CULTURE	4519-54	2017-04-18	2017-04-19	ZOHO CORPORATION	552.05	CAD	405.04	USD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	5968	Direct Marketing - Continuity/Subscripti	ADVERTIZING	
ECONOMIC DEVELOPMENT & CULTURE	4519-55	2017-04-19	2017-04-19	AMAZON *MARKETPLCE CA	192.09	CAD	192.09	CAD	3099	GENERAL EQUIPMENT	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	4816	Computer Network/Information Services	BATTERY	
ECONOMIC DEVELOPMENT & CULTURE	4526-128	2017-04-20	2017-04-24	GO TRANSIT UNION STATI	130.00	CAD	130.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	4111	Transportation - Suburban and Local Comm	TRANSIT PASS	
ECONOMIC DEVELOPMENT & CULTURE	4526-129	2017-04-23	2017-04-24	TWITTER ONLINE ADS	175.00	CAD	175.00	CAD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7311	Advertising Services	ADVERTIZING	
ECONOMIC DEVELOPMENT & CULTURE	4526-130	2017-04-23	2017-04-24	FACEBK *B2AVZBS2E2	799.67	CAD	799.67	CAD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7311	Advertising Services	FACEBOOK ADS	
ECONOMIC DEVELOPMENT & CULTURE	4526-131	2017-04-23	2017-04-24	FACEBK *C2AVZBS2E2	100.60	CAD	100.60	CAD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7311	Advertising Services	FACEBOOK ADS	
ECONOMIC DEVELOPMENT & CULTURE	4526-132	2017-04-23	2017-04-24	WORKATO.COM	"2,741.75"	CAD	"1,999.00"	USD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	5734	Computer Software Stores	**MORE**  ENTERPRISENONPROFIT	
ECONOMIC DEVELOPMENT & CULTURE	4533-88	2017-04-27	2017-04-28	ASANA.COM	520.55	CAD	375.00	USD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	5734	Computer Software Stores	ADVERTIZING	
ECONOMIC DEVELOPMENT & CULTURE	4533-89	2017-04-27	2017-04-28	UNION METRICS	137.43	CAD	99.00	USD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7299	Other Services (Not Elsewhere Classified	ADVERTIZING	
					"15,774.94"	CAD	"7,498.91"	CAD								
							"6,049.97"	USD								
"PARKS, FORESTRY & RECREATION"	4506-79	2017-04-05	2017-04-07	FITNESS DEPOT TORONTO	90.85	CAD	90.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07522	MT DENNIS CC-FITNESS	5941	Sporting Goods Stores	YOGA STRAPS AND BLOCKS	
"PARKS, FORESTRY & RECREATION"	4512-63	2017-04-11	2017-04-12	NOFRILLS ROSS 782	9.03	CAD	9.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11870	MT DENNIS CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	STONE SOUP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4514-64	2017-04-12	2017-04-13	METRO #748	12.97	CAD	12.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11870	MT DENNIS CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	SCIENCE SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4530-80	2017-04-25	2017-04-26	NOFRILLS ROSS 782	3.97	CAD	3.97	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11870	MT DENNIS CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	STONE SOUP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4533-90	2017-04-26	2017-04-28	WAL-MART #1004	8.31	CAD	8.31	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11870	MT DENNIS CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	SCIENCE SUPPLIES	
					125.13	CAD	125.13	CAD								
"PARKS, FORESTRY & RECREATION"	4503-83	2017-04-04	2017-04-05	NOFRILLS JOSEPH'S 3919	142.09	CAD	142.09	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13541	YOUTH LOUNGE- HERON PARK	5411	"Grocery Stores, Supermarkets"	SNACKS FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4526-133	2017-04-20	2017-04-24	FOOD BASICS #628	70.48	CAD	70.48	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07895	MCGREGOR PARK-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4526-134	2017-04-20	2017-04-24	WAL-MART #3159	22.49	CAD	22.49	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11225	MCGREGOR PARK-SPORTS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4526-135	2017-04-21	2017-04-24	NOFRILLS JOSEPH'S 3919	155.73	CAD	155.73	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13541	YOUTH LOUNGE- HERON PARK	5411	"Grocery Stores, Supermarkets"	SNACKS FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4526-136	2017-04-21	2017-04-24	NOFRILLS JOSEPH'S 3919	55.28	CAD	55.28	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5411	"Grocery Stores, Supermarkets"	SNACKS FOR PROGRAM	
					446.07	CAD	446.07	CAD								
PUBLIC HEALTH	4519-56	2017-04-17	2017-04-19	GLOBAL KNOWLEDGE NETWO	"-2,059.42"	CAD	"-2,059.42"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	PH1051	INFORMATION TECHNOLOGY	8249	"Schools, Trade and Vocational"	SEMINAR/TRAINING/BUSINESS MEETING	
					"-2,059.42"	CAD	"-2,059.42"	CAD								
TORONTO PARAMEDIC SERVICES	4503-84	2017-04-04	2017-04-05	PARKING AUTHORITYOFTOR	9.00	CAD	9.00	CAD	4770	PARKING EXPENSES (INTOWN)	B22040	EXTERNAL TRAINING CPR	9399	Government Services - Not Elsewhere Clas	PARKING	
					9.00	CAD	9.00	CAD								
"PARKS, FORESTRY & RECREATION"	4498-138	2017-04-01	2017-04-03	DOLLAR TREE CANADA STO	153.82	CAD	153.82	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06664	BURROWS HALL-PRGM SUPPORT	5331	Variety Stores	RECREATIONAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4508-132	2017-04-07	2017-04-10	MICHAELS #3982	142.28	CAD	142.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05464	BURROWS HALL-SOCIAL PRGM	5945	"Game, Toy, and Hobby Shops"	"DRWNG PAPER, FOAM SHEETS, POMPOMS"	
"PARKS, FORESTRY & RECREATION"	4508-133	2017-04-07	2017-04-10	DOLLAR POWER	39.98	CAD	39.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02234	BURROWS HALL-ARTS-VISL/PERF	5310	Discount Stores	"SKETCHBOOKS, ACRYLIC PAINTS"	
"PARKS, FORESTRY & RECREATION"	4508-134	2017-04-07	2017-04-10	WAL-MART # 3111	416.50	CAD	416.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02234	BURROWS HALL-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	"PAINT MARKER, PLATES, SANITIZERS, DRWNG PENCILS"	
"PARKS, FORESTRY & RECREATION"	4522-69	2017-04-20	2017-04-20	MUSICTIMECA	73.54	CAD	73.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02234	BURROWS HALL-ARTS-VISL/PERF	5733	"Music Stores - Musical Instruments, Pian"	MUSIC BOOKS	
"PARKS, FORESTRY & RECREATION"	4528-48	2017-04-24	2017-04-25	STAPLES STORE #127	61.45	CAD	61.45	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06664	BURROWS HALL-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	WRIST SUPPORT	
"PARKS, FORESTRY & RECREATION"	4532-112	2017-04-26	2017-04-27	FOOD BASICS #606	36.72	CAD	36.72	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05464	BURROWS HALL-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"LETTUCE, APPLES, CARAMEL DIP"	
					924.29	CAD	924.29	CAD								
"PARKS, FORESTRY & RECREATION"	4508-135	2017-04-06	2017-04-10	WAL-MART # 1151	76.64	CAD	76.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5310	Discount Stores	SUPPLIES AUTH#609293	
"PARKS, FORESTRY & RECREATION"	4508-136	2017-04-08	2017-04-10	THE HOME DEPOT #7002	40.61	CAD	40.61	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5200	Home Supply Warehouse	LEAF BAGS AUTH#614324	
"PARKS, FORESTRY & RECREATION"	4510-63	2017-04-10	2017-04-11	BELL TV	71.02	CAD	71.02	CAD	4441	CONTRACTED SERVICES - CABLE TV	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	4812	Telecommunication Equipment Including Te	CABLE SERVICES	
"PARKS, FORESTRY & RECREATION"	4510-64	2017-04-10	2017-04-11	PARTY CITY #2001	29.38	CAD	29.38	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5947	"Card, Gift, Novelty, and Souvenir Shops"	OUTDOOR SUPPLIES AUTH#614435	
"PARKS, FORESTRY & RECREATION"	4533-91	2017-04-27	2017-04-28	BOLTS PLUS	14.45	CAD	14.45	CAD	2710	GENERAL HARDWARE	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5251	Hardware Stores	HARDWARE SUPPLIES AUTH#609043	
					232.10	CAD	232.10	CAD								
TORONTO WATER	4498-139	2017-03-31	2017-04-03	STINSON EQUIPMENT LIMI	99.44	CAD	99.44	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	TW2040	DIST OPS: OPERATION & MTCE - TORONTO/EAS	5039	Construction Materials Not Elsewhere Cla	SAFETY STICKERS	
TORONTO WATER	4516-125	2017-04-12	2017-04-17	THE HOME DEPOT #7012	51.64	CAD	51.64	CAD	2780	CONCRETE	TW2040	DIST OPS: OPERATION & MTCE - TORONTO/EAS	5200	Home Supply Warehouse	SAKRETE CONC	
TORONTO WATER	4523-77	2017-04-19	2017-04-21	ACTION LOCKSMITHS INC	93.01	CAD	93.01	CAD	4463	CONTRACTED SERVICES - LOCKING SYSTEMS	TW2040	DIST OPS: OPERATION & MTCE - TORONTO/EAS	5072	Hardware Equipment and Supplies	KEYS CUT	
					244.09	CAD	244.09	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4498-140	2017-03-31	2017-04-03	COFFEE PUBLIC	21.85	CAD	21.85	CAD	4823	MEALS-OUTSIDE LOC'S	SE0019	NUIT BLANCHE	5812	"Eating Places, Restaurants"	MEETING WITH EXTERNAL CLIENT.	
ECONOMIC DEVELOPMENT & CULTURE	4505-86	2017-04-06	2017-04-06	COA*CHEAPOAIR.COM AIR	25.85	CAD	18.93	USD	4995	OTHER EXPENSES	SE0019	NUIT BLANCHE	4722	Travel Agencies and Tour Operators	SERVICE FEE FOR AIRFARE FOR ARTIST.	
ECONOMIC DEVELOPMENT & CULTURE	4505-87	2017-04-06	2017-04-06	COA*CHEAPOAIR.COM AIR	40.97	CAD	30.00	USD	4995	OTHER EXPENSES	SE0019	NUIT BLANCHE	4722	Travel Agencies and Tour Operators	SERVICE FEE ON AIRFARE FOR ARTIST.	
ECONOMIC DEVELOPMENT & CULTURE	4506-80	2017-04-05	2017-04-07	AIR CAN  0147962344277	"1,334.93"	CAD	994.40	USD	4995	OTHER EXPENSES	SE0019	NUIT BLANCHE	3009	Air Canada	AIRFARE FOR ARTIST.	
ECONOMIC DEVELOPMENT & CULTURE	4506-81	2017-04-05	2017-04-07	AIR CAN  0147994689423	839.86	CAD	625.62	USD	4995	OTHER EXPENSES	SE0019	NUIT BLANCHE	3009	Air Canada	AIRFARE FOR ARTIST.	
ECONOMIC DEVELOPMENT & CULTURE	4519-57	2017-04-18	2017-04-19	PAYPAL *AIRBNB AIRBNB	796.00	CAD	796.00	CAD	4995	OTHER EXPENSES	SE0019	NUIT BLANCHE	7011	"Lodging - Hotels, Motels, Resorts - Not"	ACCOMMODATION FOR ARTIST	
ECONOMIC DEVELOPMENT & CULTURE	4526-137	2017-04-21	2017-04-24	UP EXPRESS 86601 OF 01	24.00	CAD	24.00	CAD	4995	OTHER EXPENSES	SE0019	NUIT BLANCHE	4789	Transportation Services-Not Elsewhere Cl	TRAINFARE FOR ARTIST	
ECONOMIC DEVELOPMENT & CULTURE	4526-138	2017-04-23	2017-04-24	LIMO AND TAXI SERVICES	8.25	CAD	8.25	CAD	*****	BUSINESS TRAV - PUBLIC TRANSIT	SE0019	NUIT BLANCHE	4121	Limousines and Taxicabs	TAXIFARE	
ECONOMIC DEVELOPMENT & CULTURE	4526-139	2017-04-23	2017-04-24	M A CAB	11.21	CAD	11.21	CAD	*****	BUSINESS TRAV - PUBLIC TRANSIT	SE0019	NUIT BLANCHE	4121	Limousines and Taxicabs	TAXIFARE	
ECONOMIC DEVELOPMENT & CULTURE	4526-140	2017-04-23	2017-04-24	LEE GARDEN RESTAURANT	103.32	CAD	103.32	CAD	4823	MEALS-OUTSIDE LOC'S	SE0019	NUIT BLANCHE	5812	"Eating Places, Restaurants"	MEAL WITH EXTERNAL CLIENT	
ECONOMIC DEVELOPMENT & CULTURE	4528-49	2017-04-24	2017-04-25	HOTBLACK	10.81	CAD	10.81	CAD	4823	MEALS-OUTSIDE LOC'S	SE0019	NUIT BLANCHE	5812	"Eating Places, Restaurants"	MEETING WITH EXTERNAL CLIENT	
ECONOMIC DEVELOPMENT & CULTURE	4528-50	2017-04-24	2017-04-25	MERCATTO	100.38	CAD	100.38	CAD	4823	MEALS-OUTSIDE LOC'S	SE0019	NUIT BLANCHE	5812	"Eating Places, Restaurants"	MEETING WITH EXTERNAL CLIENT	
ECONOMIC DEVELOPMENT & CULTURE	4528-51	2017-04-24	2017-04-25	RESTAURANT JULES ROTIS	111.44	CAD	111.44	CAD	4823	MEALS-OUTSIDE LOC'S	SE0019	NUIT BLANCHE	5812	"Eating Places, Restaurants"	MEETING WITH EXTERNAL CLIENT	
ECONOMIC DEVELOPMENT & CULTURE	4530-81	2017-04-25	2017-04-26	SAMMYS STUDENT EXCHANG	47.01	CAD	47.01	CAD	4823	MEALS-OUTSIDE LOC'S	SE0019	NUIT BLANCHE	5812	"Eating Places, Restaurants"	MEETING WITH EXTERNAL CLIENT	
ECONOMIC DEVELOPMENT & CULTURE	4532-113	2017-04-24	2017-04-27	AMBASSADOR TAXI	8.25	CAD	8.25	CAD	4995	OTHER EXPENSES	SE0019	NUIT BLANCHE	4121	Limousines and Taxicabs	TAXIFARE	
ECONOMIC DEVELOPMENT & CULTURE	4532-114	2017-04-25	2017-04-27	AIR CAN  0144574327815	28.52	CAD	21.00	USD	4995	OTHER EXPENSES	SE0019	NUIT BLANCHE	3009	Air Canada	SEAT SELECTION	
ECONOMIC DEVELOPMENT & CULTURE	4532-115	2017-04-26	2017-04-27	GREEN REPUBLIC FOOD CO	48.03	CAD	48.03	CAD	4823	MEALS-OUTSIDE LOC'S	SE0019	NUIT BLANCHE	5812	"Eating Places, Restaurants"	MEETING WITH EXTERNAL CLIENT	
ECONOMIC DEVELOPMENT & CULTURE	4532-116	2017-04-26	2017-04-27	KUPFERT   KIM	14.97	CAD	14.97	CAD	4823	MEALS-OUTSIDE LOC'S	SE0019	NUIT BLANCHE	5812	"Eating Places, Restaurants"	MEETING WITH EXTERNAL CLIENT	
ECONOMIC DEVELOPMENT & CULTURE	4532-117	2017-04-26	2017-04-27	UP EXPRESS 86601 OF 01	12.00	CAD	12.00	CAD	4995	OTHER EXPENSES	SE0019	NUIT BLANCHE	4789	Transportation Services-Not Elsewhere Cl	TRAINFARE FOR ARTIST	
ECONOMIC DEVELOPMENT & CULTURE	4533-92	2017-04-27	2017-04-28	BANNOCK	25.93	CAD	25.93	CAD	4823	MEALS-OUTSIDE LOC'S	SE0019	NUIT BLANCHE	5814	Quick Payment Service - Fast-Food Restau	MEETING WITH EXTERNAL CLIENT	
					"3,613.58"	CAD	"1,343.45"	CAD								
							"1,689.95"	USD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4498-141	2017-03-27	2017-04-03	ADVANCE FURNITURE	870.10	CAD	870.10	CAD	4995	OTHER EXPENSES	F01135	SEATON HOUSE - BRIDGES TO HOUSING PROJEC	5719	Miscellaneous House Furnishing Specialty	TWO- B2H CLIENTS BEING HOUSED: 2-BEDS AND 2-FRAMES	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4506-82	2017-04-07	2017-04-07	ULINE	233.03	CAD	233.03	CAD	4407	CONTRACTED SERVICES - BUILDINGS	F01123	SEATON HOUSE-PROPERTY SERV	5964	Direct Marketing - Catalog Merchants	"**MORE**  36"" DOOR TRACK PROTECTOR - LEFT"	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4512-64	2017-04-10	2017-04-12	THE HOME DEPOT #7080	12.68	CAD	12.68	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5200	Home Supply Warehouse	HANGER for Guitar in the Music Roonm (Hostel)	
					"1,115.81"	CAD	"1,115.81"	CAD								
TORONTO WATER	4498-142	2017-03-30	2017-04-03	THE HOME DEPOT #7114	16.87	CAD	16.87	CAD	2710	GENERAL HARDWARE	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5200	Home Supply Warehouse	**MORE**  SCREWS	
TORONTO WATER	4498-143	2017-03-30	2017-04-03	ACKLANDS GRAINGER INC	109.56	CAD	109.56	CAD	2710	GENERAL HARDWARE	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5085	Industrial Supplies Not Elsewhere Classi	DRILL JOBBER 550 CO 58	
					126.43	CAD	126.43	CAD								
PUBLIC HEALTH	4498-144	2017-03-31	2017-04-03	FACEBK Z3PKRB6W52	464.39	CAD	464.39	CAD	4414	ADVERTISING & PROMOTION	PH4159	MUMPS OUTBREAK 2017	7311	Advertising Services	FACEBOOK AD	
PUBLIC HEALTH	4498-145	2017-03-31	2017-04-03	FACEBK 24PKRB6W52	4.45	CAD	4.45	CAD	4414	ADVERTISING & PROMOTION	PH4159	MUMPS OUTBREAK 2017	7311	Advertising Services	FACEBOOK AD	
					468.84	CAD	468.84	CAD								
TORONTO WATER	4498-146	2017-03-31	2017-04-03	THE HOME DEPOT #7080	842.38	CAD	842.38	CAD	*****	GENERAL HARDWARE	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	**MORE**  34 CL NIP	
TORONTO WATER	4505-88	2017-04-04	2017-04-06	CDN TIRE STORE #00654	28.24	CAD	28.24	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	RETURNED ITEMS	
TORONTO WATER	4506-83	2017-04-05	2017-04-07	CDN TIRE STORE #00070	-28.24	CAD	-28.24	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	RETURNED ITEMS	
TORONTO WATER	4508-137	2017-04-06	2017-04-10	CDN TIRE STORE #00654	39.54	CAD	39.54	CAD	2710	GENERAL HARDWARE	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	STRAP	
