Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
ECONOMIC DEVELOPMENT & CULTURE	4578-66	2017-05-30	2017-05-30	FACEBK 8N38XCEKV2	298.96	CAD	298.96	CAD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7311	Advertising Services	ADVERTIZING	
ECONOMIC DEVELOPMENT & CULTURE	4580-90	2017-05-29	2017-05-31	PRESTO	50.00	CAD	50.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	4111	Transportation - Suburban and Local Comm	BUSINEE TRAVEL	
ECONOMIC DEVELOPMENT & CULTURE	4580-91	2017-05-30	2017-05-31	PRESTO	50.00	CAD	50.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	4111	Transportation - Suburban and Local Comm	TRAVEL CARD	
ECONOMIC DEVELOPMENT & CULTURE	4580-92	2017-05-30	2017-05-31	PRESTO	50.00	CAD	50.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	4111	Transportation - Suburban and Local Comm	TRAVEL CARD	
ECONOMIC DEVELOPMENT & CULTURE	4580-93	2017-05-30	2017-05-31	PRESTO	50.00	CAD	50.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	4111	Transportation - Suburban and Local Comm	TRAVEL CARD	
ECONOMIC DEVELOPMENT & CULTURE	4580-94	2017-05-31	2017-05-31	TWITTER ONLINE ADS	175.00	CAD	175.00	CAD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7311	Advertising Services	ADVERTIZING	
					"22,466.76"	CAD	"17,615.09"	CAD								
							"3,532.38"	USD								
"PARKS, FORESTRY & RECREATION"	4552-83	2017-05-10	2017-05-11	DOLLARAMA # 780	24.30	CAD	24.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06466	MT DENNIS CC-ARTS-VISL/PERF	5310	Discount Stores	DANCE AND SCIENCE SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4552-84	2017-05-10	2017-05-11	DOLLARAMA # 780	16.39	CAD	16.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11870	MT DENNIS CC-SOCIAL PRGM	5310	Discount Stores	SCIENCE SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4562-88	2017-05-15	2017-05-17	CDN TIRE STORE #00119	12.16	CAD	12.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10051	MT DENNIS CC-INSTRL	5200	Home Supply Warehouse	LESSARD SOCCER SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4573-79	2017-05-24	2017-05-25	METRO #704	7.49	CAD	7.49	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11870	MT DENNIS CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	E Z CLOTH	
					60.34	CAD	60.34	CAD								
"PARKS, FORESTRY & RECREATION"	4535-139	2017-04-28	2017-05-01	FOOD BASICS #628	85.40	CAD	85.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07896	DON MONTGOMERY CRC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4535-140	2017-04-28	2017-05-01	FOOD BASICS #628	26.82	CAD	26.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07897	OAKRIDGE CRC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4544-109	2017-05-03	2017-05-05	WAL-MART #3159	27.98	CAD	27.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11225	MCGREGOR PARK-SPORTS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4544-110	2017-05-03	2017-05-05	WAL-MART #3159	16.03	CAD	16.03	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05216	MCGREGOR PARK-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR PROGRAM(SCUPLTING)	
"PARKS, FORESTRY & RECREATION"	4546-106	2017-05-05	2017-05-08	FRESHCO #9662	77.93	CAD	77.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07895	MCGREGOR PARK-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES (SIMPLY COOKING)	
"PARKS, FORESTRY & RECREATION"	4546-107	2017-05-05	2017-05-08	FRESHCO #9662	13.00	CAD	13.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07895	MCGREGOR PARK-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES (SIMPLY COOKING)	
"PARKS, FORESTRY & RECREATION"	4553-94	2017-05-11	2017-05-12	FRESHCO #9662	139.79	CAD	139.79	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07896	DON MONTGOMERY CRC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES 4 CLASSES	
"PARKS, FORESTRY & RECREATION"	4566-117	2017-05-18	2017-05-19	COSTCO WHOLESALE W537	65.76	CAD	65.76	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5300	Wholesale Clubs	SUPPLIES FOR YOUTH EVENT	
"PARKS, FORESTRY & RECREATION"	4566-118	2017-05-18	2017-05-19	FRESHCO #9662	75.77	CAD	75.77	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13541	YOUTH LOUNGE- HERON PARK	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES 4 CLASSES	
"PARKS, FORESTRY & RECREATION"	4566-119	2017-05-18	2017-05-19	FRESHCO #9662	18.69	CAD	18.69	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07895	MCGREGOR PARK-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING (SIMPLY COOKING)	
"PARKS, FORESTRY & RECREATION"	4566-120	2017-05-18	2017-05-19	PARTY CITY #2007	388.81	CAD	388.81	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12494	RE-YO-SPORTS YOUTH-GB LITTLE	5947	"Card, Gift, Novelty, and Souvenir Shops"	SUPPLIES FOR SCARBOROUGH YOUTH REC NIGHT	
"PARKS, FORESTRY & RECREATION"	4576-178	2017-05-26	2017-05-29	FRESHCO #9662	93.26	CAD	93.26	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07895	MCGREGOR PARK-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES 4 CLASSES	
"PARKS, FORESTRY & RECREATION"	4576-179	2017-05-26	2017-05-29	YOUR DOLLAR STORE WITH	342.39	CAD	342.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12494	RE-YO-SPORTS YOUTH-GB LITTLE	5999	Miscellaneous and Specialty Retail Store	SUPPLIES FOR YOUTH REC NIGHT	
					"1,371.63"	CAD	"1,371.63"	CAD								
TORONTO PARAMEDIC SERVICES	4552-85	2017-05-10	2017-05-11	TORONTO PARKING AUTHOR	4.50	CAD	4.50	CAD	4770	PARKING EXPENSES (INTOWN)	B22040	EXTERNAL TRAINING CPR	7523	Automobile Parking Lots and Garages	PARKING	
TORONTO PARAMEDIC SERVICES	4552-86	2017-05-10	2017-05-11	TORONTO PARKING AUTHOR	4.50	CAD	4.50	CAD	4770	PARKING EXPENSES (INTOWN)	B22040	EXTERNAL TRAINING CPR	7523	Automobile Parking Lots and Garages	PARKING	
TORONTO PARAMEDIC SERVICES	4561-62	2017-05-15	2017-05-16	PARKING AUTHORITYOFTOR	18.00	CAD	18.00	CAD	4770	PARKING EXPENSES (INTOWN)	B22040	EXTERNAL TRAINING CPR	9399	Government Services - Not Elsewhere Clas	PARKING	
					27.00	CAD	27.00	CAD								
PUBLIC HEALTH	4565-90	2017-05-17	2017-05-18	POST MD-CPD-UOFT	271.20	CAD	271.20	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH3601	DENTAL HEALTH CITYWIDE	8220	"Colleges, Universities, Professional Sch"	SEMINAR/TRAINING/BUSINESS MEETING	
PUBLIC HEALTH	4573-80	2017-05-24	2017-05-25	STAPLES STORE #11	117.33	CAD	117.33	CAD	2010	STATIONERY AND OFFICE SUPPLIES	PH3601	DENTAL HEALTH CITYWIDE	5943	"Office, School Supply, and Stationery St"	MISC. SUPPLIES	
PUBLIC HEALTH	4574-120	2017-05-24	2017-05-26	CDN TIRE STORE #00119	28.24	CAD	28.24	CAD	2825	DENTAL SUPPLIES	PH3601	DENTAL HEALTH CITYWIDE	5200	Home Supply Warehouse	MEDICAL SUPPLIES	
PUBLIC HEALTH	4576-180	2017-05-26	2017-05-29	STAPLES STORE #11	-27.98	CAD	-27.98	CAD	2010	STATIONERY AND OFFICE SUPPLIES	PH3601	DENTAL HEALTH CITYWIDE	5943	"Office, School Supply, and Stationery St"	MISC. SUPPLIES	
					388.79	CAD	388.79	CAD								
"PARKS, FORESTRY & RECREATION"	4543-96	2017-05-02	2017-05-04	YOUR DOLLAR STORE WITH	57.63	CAD	57.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02234	BURROWS HALL-ARTS-VISL/PERF	5310	Discount Stores	SUPPLIES FOR FIVE ART CLASSES	
"PARKS, FORESTRY & RECREATION"	4546-108	2017-05-05	2017-05-08	DESERRES	46.25	CAD	46.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02234	BURROWS HALL-ARTS-VISL/PERF	5970	"Artist Supply Stores, Craft Shops"	SUPPLIES FOR FIVE ART CLASSES	
"PARKS, FORESTRY & RECREATION"	4546-109	2017-05-05	2017-05-08	WAL-MART #3186	68.25	CAD	68.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02234	BURROWS HALL-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR ART CLASSES	
"PARKS, FORESTRY & RECREATION"	4559-105	2017-05-12	2017-05-15	FOOD BASICS #606	29.62	CAD	29.62	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05464	BURROWS HALL-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"YOUTH PRGM-LEAN GRN CHICKEN, SWEET PEPPER"	
"PARKS, FORESTRY & RECREATION"	4569-139	2017-05-19	2017-05-23	WAL-MART # 3111	159.49	CAD	159.49	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02234	BURROWS HALL-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR FIVE ART CLASSES	
					361.24	CAD	361.24	CAD								
"PARKS, FORESTRY & RECREATION"	4535-141	2017-04-28	2017-05-01	BERNARDI BUILDING SUPP	452.00	CAD	452.00	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5211	"Building Materials, Lumber Stores"	SAND PITT SUPPLIES AUTH#611151	
"PARKS, FORESTRY & RECREATION"	4548-60	2017-05-08	2017-05-09	BELL TV	71.02	CAD	71.02	CAD	4441	CONTRACTED SERVICES - CABLE TV	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	4812	Telecommunication Equipment Including Te	CABLE SERVICES	
"PARKS, FORESTRY & RECREATION"	4574-121	2017-05-25	2017-05-26	BOLTS PLUS	49.72	CAD	49.72	CAD	2710	GENERAL HARDWARE	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5251	Hardware Stores	HEX NUTS	
"PARKS, FORESTRY & RECREATION"	4580-95	2017-05-30	2017-05-31	DOLLAR TREE CANADA STO	11.30	CAD	11.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5331	Variety Stores	"COIN WRAPPERS, CRAFT STICKS"	
					584.04	CAD	584.04	CAD								
TORONTO WATER	4544-111	2017-05-03	2017-05-05	THE HOME DEPOT #7012	788.74	CAD	788.74	CAD	3099	GENERAL EQUIPMENT	TW2040	DIST OPS: OPERATION & MTCE - TORONTO/EAS	5200	Home Supply Warehouse	**MORE**  DW ROTARY	
TORONTO WATER	4546-110	2017-05-05	2017-05-08	STAPLES STORE #159	42.80	CAD	42.80	CAD	2010	STATIONERY AND OFFICE SUPPLIES	TW2040	DIST OPS: OPERATION & MTCE - TORONTO/EAS	5943	"Office, School Supply, and Stationery St"	RIBBON FOR LABEL MAKER	
TORONTO WATER	4546-111	2017-05-05	2017-05-08	STAPLES STORE #32	159.80	CAD	159.80	CAD	3410	COMPUTERS - HARDWARE	TW2040	DIST OPS: OPERATION & MTCE - TORONTO/EAS	5943	"Office, School Supply, and Stationery St"	SG 1TB PORT BACKUP	
TORONTO WATER	4553-95	2017-05-10	2017-05-12	THE HOME DEPOT #7012	35.06	CAD	35.06	CAD	2710	GENERAL HARDWARE	TW2040	DIST OPS: OPERATION & MTCE - TORONTO/EAS	5200	Home Supply Warehouse	**MORE**  NUT	
TORONTO WATER	4573-81	2017-05-23	2017-05-25	THE HOME DEPOT #7012	24.17	CAD	24.17	CAD	2710	GENERAL HARDWARE	TW2040	DIST OPS: OPERATION & MTCE - TORONTO/EAS	5200	Home Supply Warehouse	"**MORE**  1""BL VALVE"	
					"1,050.57"	CAD	"1,050.57"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4535-142	2017-04-28	2017-05-01	BANNOCK	7.57	CAD	7.57	CAD	4823	MEALS-OUTSIDE LOC'S	SE0019	NUIT BLANCHE	5814	Quick Payment Service - Fast-Food Restau	MEETING WITH EXTERNAL CLIENT	
ECONOMIC DEVELOPMENT & CULTURE	4539-78	2017-05-02	2017-05-03	MSB STARBUCKS - UOFT	14.24	CAD	14.24	CAD	4823	MEALS-OUTSIDE LOC'S	SE0019	NUIT BLANCHE	8220	"Colleges, Universities, Professional Sch"	MEETING WITH EXTERNAL CLIENT	
ECONOMIC DEVELOPMENT & CULTURE	4548-61	2017-05-08	2017-05-09	COFFEE PUBLIC	30.61	CAD	30.61	CAD	4823	MEALS-OUTSIDE LOC'S	SE0019	NUIT BLANCHE	5812	"Eating Places, Restaurants"	MEETING WITH EXTERNAL CLIENT	
ECONOMIC DEVELOPMENT & CULTURE	4553-96	2017-05-07	2017-05-12	BLUE   WHITE TAXI	66.75	CAD	66.75	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	SE0019	NUIT BLANCHE	4121	Limousines and Taxicabs	TAXIFARE	
ECONOMIC DEVELOPMENT & CULTURE	4569-140	2017-05-18	2017-05-23	MUSEUM TAVERN	85.77	CAD	85.77	CAD	4823	MEALS-OUTSIDE LOC'S	SE0019	NUIT BLANCHE	5812	"Eating Places, Restaurants"	MEETING WITH EXTERNAL CLIENT	
					204.94	CAD	204.94	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4535-143	2017-04-29	2017-05-01	MCDONALD'S #16712	300.00	CAD	300.00	CAD	4995	OTHER EXPENSES	F01135	SEATON HOUSE - BRIDGES TO HOUSING PROJEC	5814	Quick Payment Service - Fast-Food Restau	THREE $100 GIFT CARDS FOR B2H MCSS PROJECT-HOUSING	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4548-62	2017-05-09	2017-05-09	ULINE	191.54	CAD	191.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5964	Direct Marketing - Catalog Merchants	4.75X2 3/8 YLW PLASTIC TAG for Hostel&LT Programs	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4566-121	2017-05-18	2017-05-19	VALUE VILLAGE 2030	227.94	CAD	227.94	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5931	"Second Hand Stores, Used Merchandise Sto"	29 PAIRS USED JEANS FOR HOSTEL CLIENTS-AS NEEDED	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4569-141	2017-05-18	2017-05-23	WAL-MART #3130	524.82	CAD	524.82	CAD	2660	FOOTWEAR	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5411	"Grocery Stores, Supermarkets"	27 PAIRS- RUNNING SHOES HOSTEL CLIENTS- AS NEEDED	
					"1,244.30"	CAD	"1,244.30"	CAD								
TORONTO WATER	4559-106	2017-05-11	2017-05-15	METRO POOL SERVICES LT	272.10	CAD	272.10	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5996	Swimming Pools - Sales and Supplies	MATERIALS REQUIRED FOR VARIOUS LOCATIONS	
TORONTO WATER	4565-91	2017-05-17	2017-05-18	CANADA COMPUTERS #43	230.52	CAD	230.52	CAD	3410	COMPUTERS - HARDWARE	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5734	Computer Software Stores	SOUNDBAR	
TORONTO WATER	4566-122	2017-05-17	2017-05-19	CDN TIRE STORE #00070	21.46	CAD	21.46	CAD	2710	GENERAL HARDWARE	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5200	Home Supply Warehouse	HOSE	
TORONTO WATER	4566-123	2017-05-18	2017-05-19	STAPLES STORE #12	215.24	CAD	215.24	CAD	2010	STATIONERY AND OFFICE SUPPLIES	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5943	"Office, School Supply, and Stationery St"	VARIOUS OFFICE SUPPLIES	
					739.32	CAD	739.32	CAD								
PUBLIC HEALTH	4535-144	2017-04-30	2017-05-01	FACEBK M97SBB2W52	540.73	CAD	540.73	CAD	4414	ADVERTISING & PROMOTION	PH4159	MUMPS OUTBREAK 2017	7311	Advertising Services	FACEBOOK AD	
					540.73	CAD	540.73	CAD								
TORONTO WATER	4565-92	2017-05-16	2017-05-18	THE HOME DEPOT #7012	67.78	CAD	67.78	CAD	2710	GENERAL HARDWARE	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5200	Home Supply Warehouse	DISC	
TORONTO WATER	4569-142	2017-05-19	2017-05-23	ROY TURK INDUSTRIAL SA	113.01	CAD	113.01	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5085	Industrial Supplies Not Elsewhere Classi	REPAIR TO PRESSURE WASHER	
TORONTO WATER	4569-143	2017-05-19	2017-05-23	RONA # 55340	83.61	CAD	83.61	CAD	2535	PLUMBING SUPPLIES	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5251	Hardware Stores	COPPER PIPE	
TORONTO WATER	4571-55	2017-05-23	2017-05-24	RONA # 55140	27.44	CAD	27.44	CAD	2710	GENERAL HARDWARE	TW7072	WTR TREAT & SUPPLY: TRANSMISSION - EAST	5251	Hardware Stores	"SANDPAPER,INSTANT WATERS"	
					291.84	CAD	291.84	CAD								
"PARKS, FORESTRY & RECREATION"	4535-145	2017-04-27	2017-05-01	CDN TIRE STORE #00264	113.81	CAD	113.81	CAD	2710	GENERAL HARDWARE	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	BATTERIES	
"PARKS, FORESTRY & RECREATION"	4546-112	2017-05-05	2017-05-08	THE HOME DEPOT #7027	22.57	CAD	22.57	CAD	2710	GENERAL HARDWARE	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	AA36	
"PARKS, FORESTRY & RECREATION"	4548-63	2017-05-08	2017-05-09	LOWES #02494*	33.28	CAD	33.28	CAD	2710	GENERAL HARDWARE	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	**MORE**  340G TRMCLD ANODIZED BRONZE	
"PARKS, FORESTRY & RECREATION"	4559-107	2017-05-11	2017-05-15	CDN TIRE STORE #00030	22.46	CAD	22.46	CAD	3080	M & E - HAND TOOLS	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	DRIVER SET	
"PARKS, FORESTRY & RECREATION"	4565-93	2017-05-16	2017-05-18	THE HOME DEPOT #7027	120.48	CAD	120.48	CAD	2710	GENERAL HARDWARE	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	**MORE**  ENRGZR 9V-6	
"PARKS, FORESTRY & RECREATION"	4565-94	2017-05-17	2017-05-18	VANDEN BUSSCHE IRRIGAT	120.14	CAD	120.14	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5719	Miscellaneous House Furnishing Specialty	"SWING JOINT, CEMENT"	
"PARKS, FORESTRY & RECREATION"	4569-144	2017-05-19	2017-05-23	VANDEN BUSSCHE IRRIGAT	133.67	CAD	133.67	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5719	Miscellaneous House Furnishing Specialty	VALVE BALL PVC	
"PARKS, FORESTRY & RECREATION"	4571-56	2017-05-23	2017-05-24	VANDEN BUSSCHE IRRIGAT	497.93	CAD	497.93	CAD	2535	PLUMBING SUPPLIES	P12987	DROP IN AQUATICS - SC DIST WAD/POOL	5719	Miscellaneous House Furnishing Specialty	VALVE KEY FOR 5RC TURF VALVE BRASS	
"PARKS, FORESTRY & RECREATION"	4571-57	2017-05-23	2017-05-24	VANDEN BUSSCHE IRRIGAT	18.29	CAD	18.29	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5719	Miscellaneous House Furnishing Specialty	ADAPTER PVC	
"PARKS, FORESTRY & RECREATION"	4573-82	2017-05-23	2017-05-25	CDN TIRE STORE #00030	146.76	CAD	146.76	CAD	3080	M & E - HAND TOOLS	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	SOCKET SET	
					"1,229.39"	CAD	"1,229.39"	CAD								
TORONTO WATER	4537-63	2017-04-26	2017-05-02	JJ DOWNS INDUSTRIAL	246.92	CAD	246.92	CAD	2535	PLUMBING SUPPLIES	CPW062-11	TREATED WATER PUMP UPGRADES	5085	Industrial Supplies Not Elsewhere Classi	PUMP PARTS	
TORONTO WATER	4544-112	2017-05-03	2017-05-05	THE HOME DEPOT #7073	52.29	CAD	52.29	CAD	3080	M & E - HAND TOOLS	TW4060	WW TREATMT: NORTH TORONTO TP	5200	Home Supply Warehouse	**MORE**  SNIPS	
TORONTO WATER	4546-113	2017-05-05	2017-05-08	CHAUNCEY BUILDERS SUPP	39.48	CAD	39.48	CAD	2780	CONCRETE	TW7050	WTR TREAT & SUPPLY: RL CLARK TP - SERV A	5211	"Building Materials, Lumber Stores"	CONCRETE	
TORONTO WATER	4546-114	2017-05-05	2017-05-08	CHAUNCEY BUILDERS SUPP	180.38	CAD	180.38	CAD	2780	CONCRETE	TW7050	WTR TREAT & SUPPLY: RL CLARK TP - SERV A	5211	"Building Materials, Lumber Stores"	CONCRETE	
TORONTO WATER	4546-115	2017-05-05	2017-05-08	PRO GLO PAINTS LTD	114.90	CAD	114.90	CAD	2715	PAINT SUPPLIES	TW7050	WTR TREAT & SUPPLY: RL CLARK TP - SERV A	5231	"Glass, Paint, Wallpaper Stores"	PAINT	
TORONTO WATER	4562-89	2017-05-15	2017-05-17	THE HOME DEPOT #7011	122.33	CAD	122.33	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW4085	WW TREATMNT:  HUMBER TP - WORK AREA 4  S	5200	Home Supply Warehouse	**MORE**  PAPERBEAD	
TORONTO WATER	4573-83	2017-05-24	2017-05-25	SPEED FASTENING SYSTEM	177.86	CAD	177.86	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW7055	WTR TREAT & SUPPLY: ISLAND TP - SUPPORT	7538	Automotive Service Shops	ROOF REPAIR PRODUCTS	
TORONTO WATER	4576-181	2017-05-25	2017-05-29	THE HOME DEPOT #7011	330.63	CAD	330.63	CAD	*****	GENERAL HARDWARE	TW4085	WW TREATMNT:  HUMBER TP - WORK AREA 4  S	5200	Home Supply Warehouse	**MORE**  40PCSHOCK	
TORONTO WATER	4580-96	2017-05-30	2017-05-31	PRO GLO PAINTS LTD	199.29	CAD	199.29	CAD	2715	PAINT SUPPLIES	TW7050	WTR TREAT & SUPPLY: RL CLARK TP - SERV A	5231	"Glass, Paint, Wallpaper Stores"	PAINT	
TORONTO WATER	4580-97	2017-05-30	2017-05-31	SPEED FASTENING SYSTEM	135.51	CAD	135.51	CAD	2710	GENERAL HARDWARE	TW7050	WTR TREAT & SUPPLY: RL CLARK TP - SERV A	7538	Automotive Service Shops	SCREWS	
TORONTO WATER	4580-98	2017-05-30	2017-05-31	SPEED FASTENING SYSTEM	166.96	CAD	166.96	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW7055	WTR TREAT & SUPPLY: ISLAND TP - SUPPORT	7538	Automotive Service Shops	ROOF REPAIR PRODUCTS	
					"1,766.55"	CAD	"1,766.55"	CAD								
CITY CLERK'S OFFICE	4559-110	2017-05-11	2017-05-15	CDN TIRE STORE #00600	79.09	CAD	79.09	CAD	4822	RECEPTIONS & PUBLIC RELATIONS	GV0019	PROTOCOL	5200	Home Supply Warehouse	LIVING AUGUSTA FIRE BOWL	
					79.09	CAD	79.09	CAD								
LONG TERM CARE HOMES & SERVICES	4535-146	2017-04-28	2017-05-01	BAYCREST CTR - FIN SER	195.00	CAD	195.00	CAD	4255	CONFERENCES/SEMINARS - OTHER EXPENSES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	8099	"Health Practitioners, Medical Services -"	EDUCATIONAL CONFERENCE - COUNSELLOR	
LONG TERM CARE HOMES & SERVICES	4562-90	2017-05-16	2017-05-17	CANADA GLASS   MIRROR	882.53	CAD	882.53	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3C061	CUMMER LODGE-MT-OA	5039	Construction Materials Not Elsewhere Cla	SUPPLIED AND INSTALLED GLASS	
LONG TERM CARE HOMES & SERVICES	4566-124	2017-05-18	2017-05-19	BEAVER VALLEY STONE LI	121.02	CAD	121.02	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3C061	CUMMER LODGE-MT-OA	1740	"Insulation, Masonry, Plastering, Stonewo"	PEBBLES - 0756	
LONG TERM CARE HOMES & SERVICES	4569-145	2017-05-18	2017-05-23	THE HOME DEPOT #7001	407.73	CAD	407.73	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3C061	CUMMER LODGE-MT-OA	5200	Home Supply Warehouse	**MORE**  GB-PUSH BUTT	
LONG TERM CARE HOMES & SERVICES	4569-146	2017-05-18	2017-05-23	CDN TIRE STORE #00192	114.56	CAD	114.56	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3C061	CUMMER LODGE-MT-OA	5200	Home Supply Warehouse	CEDAR CHIPS AND MULCH	
					"1,720.84"	CAD	"1,720.84"	CAD								
