Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
ECONOMIC DEVELOPMENT & CULTURE	5150-38	2018-12-24	2018-12-26	TWITTER ONLINE ADS	600.00	CAD	600.00	CAD	4414	ADVERTISING & PROMOTION	ED0180	SUMMER & WINTERLICIOUS	7311	Advertising Services	WINTERLICIOUS ADS
					"1,260.46"	CAD	"1,260.46"	CAD							
FACILITIES MANAGEMENT	5146-64	2018-12-17	2018-12-18	LOG BOOKS UNLIMITED	244.48	CAD	244.48	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	FA0154	5100 YONGE-OP-N (NORTH YORK CIVIC CENTRE	7338	"Quick Copy, Reproduction, and Blueprinti"	ORDER 4 ENGINEERS LOG BOOKS # 570
					244.48	CAD	244.48	CAD							
FACILITIES MANAGEMENT	5142-86	2018-12-12	2018-12-12	NOBLE 1017	"1,158.65"	CAD	"1,158.65"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61481453	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	MATERIAL
FACILITIES MANAGEMENT	5143-157	2018-12-13	2018-12-13	THE MASTER GROUP CRANF	46.78	CAD	46.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61480230	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	FILTERS
FACILITIES MANAGEMENT	5143-158	2018-12-13	2018-12-13	NOBLE 1017	-243.19	CAD	-243.19	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61481453	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	REFUND
FACILITIES MANAGEMENT	5145-61	2018-12-13	2018-12-17	ONTBELTING  POWER TRAN	262.26	CAD	262.26	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61484816	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	PARTS
FACILITIES MANAGEMENT	5148-149	2018-12-19	2018-12-20	THE HOME DEPOT #7080	48.47	CAD	48.47	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61485018	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  12X8SGRLWPC
FACILITIES MANAGEMENT	5151-49	2018-12-28	2018-12-28	WWG / TOTALINE	100.12	CAD	100.12	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61481844	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	PARTS
					"1,373.09"	CAD	"1,373.09"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5136-114	2018-12-03	2018-12-04	THE HOME DEPOT #7078	38.33	CAD	38.33	CAD	2575	ELECTRICAL SUPPLIES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	5200	Home Supply Warehouse	EXTENSION CO
ECONOMIC DEVELOPMENT & CULTURE	5138-182	2018-12-07	2018-12-07	METRO #52	96.85	CAD	96.85	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	5411	"Grocery Stores, Supermarkets"	"BAKING SUPPLIES - BUTTER, EGGS, MILK"
ECONOMIC DEVELOPMENT & CULTURE	5138-183	2018-12-05	2018-12-06	THE HOME DEPOT #7078	-38.33	CAD	-38.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	5200	Home Supply Warehouse	EXTENSION CO
ECONOMIC DEVELOPMENT & CULTURE	5138-184	2018-12-05	2018-12-06	THE HOME DEPOT #7078	22.44	CAD	22.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	5200	Home Supply Warehouse	**MORE**  4IN CORK
ECONOMIC DEVELOPMENT & CULTURE	5147-69	2018-12-19	2018-12-19	REXALL PHARMACY #0117	10.16	CAD	10.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	5912	"Drug Stores, Pharmacies"	AA BATTERIES FOR CHRISTMAS PROGRAMMING
ECONOMIC DEVELOPMENT & CULTURE	5148-150	2018-12-21	2018-12-21	METRO #52	17.57	CAD	17.57	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	5411	"Grocery Stores, Supermarkets"	"BAKING SUPPLIES - FLOUR, MILK"
					147.02	CAD	147.02	CAD							
TORONTO WATER	5142-87	2018-12-11	2018-12-12	THE HOME DEPOT #7114	60.84	CAD	60.84	CAD	2710	GENERAL HARDWARE	TW2035	D&C: PROGRAM MAINTENANCE	5200	Home Supply Warehouse	**MORE**  FLASHLIGHT
TORONTO WATER	5146-65	2018-12-18	2018-12-18	STAPLES STORE #12	112.99	CAD	112.99	CAD	3030	M & E - OFFICE	TW2035	D&C: PROGRAM MAINTENANCE	5943	"Office, School Supply, and Stationery St"	USB MULTI ADAPTER
					173.83	CAD	173.83	CAD							
TRANSPORTATION	5138-185	2018-12-07	2018-12-07	LOWES #03096*	29.74	CAD	29.74	CAD	2710	GENERAL HARDWARE	TP0159	ROADSIDE REPAIR-D2	5200	Home Supply Warehouse	**MORE**  BAG LAG SHIELD LONG 1/2 (1PC)
TRANSPORTATION	5140-62	2018-12-07	2018-12-10	CDN TIRE STORE #00070	272.23	CAD	272.23	CAD	3080	M & E - HAND TOOLS	TP0164	ROADWAY MANAGEMENT & OVERHEAD-D2	5200	Home Supply Warehouse	YARD SUPPLIES (TOOLS)
					301.97	CAD	301.97	CAD							
TRANSPORTATION	5137-107	2018-12-05	2018-12-05	SILVER MILE HARDWARE	237.24	CAD	237.24	CAD	4658	REPAIRS & MAINTENANCE - ELECTRONIC EQUIP	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5072	Hardware Equipment and Supplies	SMALL ENGINE REPAIRS
					237.24	CAD	237.24	CAD							
MUNICIPAL LICENSING & STANDARDS	5138-216	2018-12-07	2018-12-07	ENTRIPY CUSTOM CLOTHIN	"-1,187.18"	CAD	"-1,187.18"	CAD	2665	PROTECTIVE CLOTHING	PH5032	TAS EAST REGION	5691	Men's and Women's Clothing Stores	CREDIT FOR RETURN OF SAMPLE ORDER
MUNICIPAL LICENSING & STANDARDS	5149-44	2018-12-21	2018-12-21	PAYPAL *GESTIONMAGM	"2,913.70"	CAD	"2,913.70"	CAD	2620	ANIMAL CARE SUPPLIES	PH5032	TAS EAST REGION	5995	Pet Shops - Pet Food and Supplies	AGILITY EQUIPMENT
MUNICIPAL LICENSING & STANDARDS	5150-46	2018-12-24	2018-12-26	YORK U-OSGOODE PROF DE	"3,384.35"	CAD	"3,384.35"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	PH5032	TAS EAST REGION	8220	"Colleges, Universities, Professional Sch"	DIRECTOR TRAINING COURSE
					"5,110.87"	CAD	"5,110.87"	CAD							
FACILITIES MANAGEMENT	5138-217	2018-12-06	2018-12-06	RONA # 55140	191.32	CAD	191.32	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61481396	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	P/HANGERS BATTERIES
FACILITIES MANAGEMENT	5147-95	2018-12-19	2018-12-19	RONA # 55140	105.70	CAD	105.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455540	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	COUNTERSINK BIT
					297.02	CAD	297.02	CAD							
TORONTO WATER	5143-190	2018-12-13	2018-12-13	LOWES #02494*	4.51	CAD	4.51	CAD	2710	GENERAL HARDWARE	TW2035	D&C: PROGRAM MAINTENANCE	5200	Home Supply Warehouse	SH13-25 LARGE TOOL HANGER
TORONTO WATER	5143-191	2018-12-13	2018-12-13	FORTUNE COMPUTERS	11.29	CAD	11.29	CAD	3410	COMPUTERS - HARDWARE	TW2035	D&C: PROGRAM MAINTENANCE	5045	"Computers, Computer Peripheral Equipment"	AUDIO-VISUAL CABLE
TORONTO WATER	5146-75	2018-12-18	2018-12-18	FORTUNE COMPUTERS	-11.29	CAD	-11.29	CAD	3410	COMPUTERS - HARDWARE	TW2035	D&C: PROGRAM MAINTENANCE	5045	"Computers, Computer Peripheral Equipment"	CREDIT-AUDIO VISUAL CABLE
					4.51	CAD	4.51	CAD							
FACILITIES MANAGEMENT	5140-78	2018-12-10	2018-12-10	ONTARIO SAFETY PRODUCT	"1,000.00"	CAD	"1,000.00"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5085	Industrial Supplies Not Elsewhere Classi	HOI HAR LAN
FACILITIES MANAGEMENT	5140-79	2018-12-10	2018-12-10	ONTARIO SAFETY PRODUCT	"2,000.00"	CAD	"2,000.00"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5085	Industrial Supplies Not Elsewhere Classi	HOI HAR LAN
FACILITIES MANAGEMENT	5140-80	2018-12-10	2018-12-10	ONTARIO SAFETY PRODUCT	"1,304.17"	CAD	"1,304.17"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5085	Industrial Supplies Not Elsewhere Classi	HOI HAR LAN
FACILITIES MANAGEMENT	5145-77	2018-12-13	2018-12-17	ONTBELTING  POWER TRAN	551.03	CAD	551.03	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61480230	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	BELTS
					"4,855.20"	CAD	"4,855.20"	CAD							
FACILITIES MANAGEMENT	5136-137	2018-12-03	2018-12-04	THE HOME DEPOT #7073	6.52	CAD	6.52	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61449768	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	DAP D230 GRY
FACILITIES MANAGEMENT	5136-138	2018-12-04	2018-12-04	LOWES #03321*	67.72	CAD	67.72	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61479307	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  EAVE/DRIP FLASHING 10FT BLACK
FACILITIES MANAGEMENT	5142-96	2018-12-11	2018-12-12	THE HOME DEPOT #7073	26.69	CAD	26.69	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61456460	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	GS SMART BGF
					100.93	CAD	100.93	CAD							
FACILITIES MANAGEMENT	5138-218	2018-12-07	2018-12-07	ACTION RESTAURANT EQUI	603.28	CAD	603.28	CAD	4614	R & M - KITCHENS	61475456	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	DISHWASHER REPAIR
FACILITIES MANAGEMENT	5150-47	2018-12-24	2018-12-26	BILL S ELECTRIC SALES	119.78	CAD	119.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61486556	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	1/20HP MOTOR
					723.06	CAD	723.06	CAD							
FIRE SERVICES	5141-91	2018-12-11	2018-12-11	DIVERSIFIED POWER INC	589.86	CAD	589.86	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5085	Industrial Supplies Not Elsewhere Classi	INSPECT AND CALIBRATE SNAP ON TORQUE WRENCH
FIRE SERVICES	5142-97	2018-12-12	2018-12-12	SHOPPERSDRUGMART0869	31.59	CAD	31.59	CAD	2082	HEALTH & SAFETY SUPPLIES	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5912	"Drug Stores, Pharmacies"	BABY WIPES FOR DECONTAMINATION
FIRE SERVICES	5145-78	2018-12-17	2018-12-17	DIVERSIFIED POWER INC	393.24	CAD	393.24	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5085	Industrial Supplies Not Elsewhere Classi	INSPECT AND CLEAN TORQUE WRENCH
					"1,014.69"	CAD	"1,014.69"	CAD							
FACILITIES MANAGEMENT	5141-92	2018-12-11	2018-12-11	RONA # 55130	31.75	CAD	31.75	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61450160	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	MATERIAL
FACILITIES MANAGEMENT	5141-93	2018-12-11	2018-12-11	RONA # 55130	139.37	CAD	139.37	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61479307	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	SHINGLES AND MATERIAL
FACILITIES MANAGEMENT	5143-192	2018-12-13	2018-12-13	THE HOME DEPOT #7013	677.23	CAD	677.23	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61469767	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  WHT PANELS
FACILITIES MANAGEMENT	5143-193	2018-12-13	2018-12-13	BITPLUS ROOFING SUPPLI	56.39	CAD	56.39	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61469767	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	MATERIAL
FACILITIES MANAGEMENT	5147-96	2018-12-18	2018-12-19	THE HOME DEPOT #7080	13.49	CAD	13.49	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61472623	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	GREEN TAPE
FACILITIES MANAGEMENT	5148-174	2018-12-20	2018-12-20	THE HOME DEPOT #7080	33.85	CAD	33.85	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61474351	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	TOGGLER-10PK
					952.08	CAD	952.08	CAD							
ENVIRONMENT & ENERGY	5143-194	2018-12-13	2018-12-13	AMZN MKTP CA*M22Q12CC0	474.59	CAD	474.59	CAD	3032	M & E - PHOTOGRAPHIC	FA3062	ADMIN - CORPORATE ENERGY INITIATIVES	4816	Computer Network/Information Services	FLIR ONE THERMAL IMAGER PRO IMAGING CAMERA FOR IOS
					474.59	CAD	474.59	CAD							
FACILITIES MANAGEMENT	5138-219	2018-12-07	2018-12-07	PUMPERNICKEL S CATERIN	191.54	CAD	191.54	CAD	4820	BUSINESS MEETING EXPENSES	FA0301	"ADMIN-DIRECTOR'S OFFICE, FAC OP"	5811	Caterers	ESMT MANAGMENT MEETING (4 HOURS)
FACILITIES MANAGEMENT	5142-98	2018-12-12	2018-12-12	CORENET GLOBAL	812.48	CAD	812.48	CAD	4760	MEMBERSHIP FEES	FA0302	"CLEARING-DIRECTOR'S OFFICE, FAC OP"	8699	"Organizations, Membership - Not Elsewher"	CORENET GLOBAL MEMBERSHIP FEE
					"1,004.02"	CAD	"1,004.02"	CAD							
FACILITIES MANAGEMENT	5138-220	2018-12-05	2018-12-06	THE HOME DEPOT #7080	12.72	CAD	12.72	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61484467	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  PL PREMIUM
FACILITIES MANAGEMENT	5148-175	2018-12-18	2018-12-20	JJ DOWNS INDUSTRIAL	128.03	CAD	128.03	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61484736	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	MATERIAL
FACILITIES MANAGEMENT	5149-45	2018-12-21	2018-12-21	THE HOME DEPOT #7080	51.95	CAD	51.95	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61486700	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  ANCHORFIX 1
					192.70	CAD	192.70	CAD							
OFFICE OF EMERGENCY MANAGEMENT	5137-121	2018-12-05	2018-12-05	ARAMARK OCS TORONTO	122.66	CAD	122.66	CAD	2590	EMERGENCY SERVICES SUPPLIES	DB3000	OFFICE OF EMERGENCY MANAGEMENT	5399	Miscellaneous General Merchandise	CATERING SERVICES
					122.66	CAD	122.66	CAD							
MUNICIPAL LICENSING & STANDARDS	5138-255	2018-12-05	2018-12-06	YELLOW CUP CAFE LTD	152.98	CAD	152.98	CAD	4820	BUSINESS MEETING EXPENSES	MS1200	"OFF. OF THE DIRECTOR, INVESTIGATIONS SER"	5812	"Eating Places, Restaurants"	IS MONTHLY MANAGER'S MEETING
MUNICIPAL LICENSING & STANDARDS	5140-90	2018-12-10	2018-12-10	09041-45 SHEPPARD	15.00	CAD	15.00	CAD	4770	PARKING EXPENSES (INTOWN)	MS1200	"OFF. OF THE DIRECTOR, INVESTIGATIONS SER"	7523	Automobile Parking Lots and Garages	PARKING
MUNICIPAL LICENSING & STANDARDS	5141-104	2018-12-11	2018-12-11	09041-45 SHEPPARD	15.00	CAD	15.00	CAD	4770	PARKING EXPENSES (INTOWN)	MS1200	"OFF. OF THE DIRECTOR, INVESTIGATIONS SER"	7523	Automobile Parking Lots and Garages	PARKING
MUNICIPAL LICENSING & STANDARDS	5151-72	2018-12-27	2018-12-27	SAMSUNG 1801	62.13	CAD	62.13	CAD	4804	WIRELESS DEVICES	MS1200	"OFF. OF THE DIRECTOR, INVESTIGATIONS SER"	5732	Electronic Sales	CELLULAR ACCESSORIES NOT OFFERED THROUGH IT PURCHASING
					245.11	CAD	245.11	CAD							
FACILITIES MANAGEMENT	5138-256	2018-12-07	2018-12-07	ORKIN CANADA	90.40	CAD	90.40	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61437410	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7342	Exterminating and Disinfecting Services	INSPECTION SERVICE
FACILITIES MANAGEMENT	5138-257	2018-12-07	2018-12-07	ORKIN CANADA	84.75	CAD	84.75	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61472975	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7342	Exterminating and Disinfecting Services	WILDLIFE ISSUE INVESTIGATION
FACILITIES MANAGEMENT	5138-258	2018-12-07	2018-12-07	ORKIN CANADA	84.75	CAD	84.75	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61472803	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7342	Exterminating and Disinfecting Services	INSPECTION SERVICE
					259.90	CAD	259.90	CAD							
FIRE SERVICES	5138-259	2018-12-05	2018-12-06	A.J. STONE COMPANY LIM	563.87	CAD	563.87	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5046	Commercial Equipment Not Elsewhere Class	RAM FAN REPAIR
					563.87	CAD	563.87	CAD							
CITY CLERKS OFFICE	5133-86	2018-12-03	2018-12-03	AMZ*BRANLY-US	-49.49	CAD	-49.49	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	GV0012	RECORDS SERVICES	4816	Computer Network/Information Services	REFUND OF PURCHASE OF FLOOR MAT
CITY CLERKS OFFICE	5136-153	2018-12-04	2018-12-04	INSTITUTE OF PUBLIC	775.00	CAD	775.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	GV0012	RECORDS SERVICES	8398	"Organizations, Charitable and Social Ser"	REGISTRATION FEE - 2019 IPAC NATIONAL LEADERSHIP CONFERENCE
CITY CLERKS OFFICE	5139-67	2018-12-08	2018-12-08	AMZ*KCOVSS	-49.99	CAD	-49.99	CAD	3410	COMPUTERS - HARDWARE	GV0012	RECORDS SERVICES	4816	Computer Network/Information Services	REFUND OF USB POWERED MINI-SPEAKER
CITY CLERKS OFFICE	5142-114	2018-12-13	2018-12-13	AMAZON.CA*M022S9912	33.76	CAD	33.76	CAD	3410	COMPUTERS - HARDWARE	GV0012	RECORDS SERVICES	4816	Computer Network/Information Services	LOGITECH Z130 2.0 COMPUTER SPEAKERS
CITY CLERKS OFFICE	5147-112	2018-12-19	2018-12-19	FASTSPRING	54.25	CAD	54.25	CAD	3420	COMPUTERS - SOFTWARE	GV0043	ACCESS	4816	Computer Network/Information Services	EMAIL TO PDF FOR OUTLOOK (PROFESSIONAL LICENSE)
CITY CLERKS OFFICE	5150-50	2018-12-26	2018-12-26	AMAZON.CA PRIME MEMBER	89.27	CAD	89.27	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	GV0012	RECORDS SERVICES	5968	Direct Marketing - Continuity/Subscripti	AMAZON ANNUAL MEMBERSHIP FEE
CITY CLERKS OFFICE	5151-73	2018-12-27	2018-12-27	AMAZON.CA PRIME MEMBER	-89.27	CAD	-89.27	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	GV0012	RECORDS SERVICES	5968	Direct Marketing - Continuity/Subscripti	REFUND OF AMAZON ANNUAL MEMBERSHIP FEE
					763.53	CAD	763.53	CAD							
TORONTO WATER	5136-154	2018-12-04	2018-12-04	ATLAS TOOLS & MACHINER	531.08	CAD	531.08	CAD	3080	M & E - HAND TOOLS	TW4080	WW TREATMNT: HUMBER TP - WA 3  LQD SEC	5211	"Building Materials, Lumber Stores"	"CORDLESS IMPACT RANGE,BATTERY"
TORONTO WATER	5139-68	2018-12-03	2018-12-07	PACIFIC FASTENERS (198	170.55	CAD	170.55	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW4080	WW TREATMNT: HUMBER TP - WA 3  LQD SEC	5251	Hardware Stores	"HEX CAP, FENDER WASHERS"
TORONTO WATER	5141-105	2018-12-11	2018-12-11	LOWES #03096*	30.45	CAD	30.45	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW4080	WW TREATMNT: HUMBER TP - WA 3  LQD SEC	5200	Home Supply Warehouse	**MORE**  N-  V6 X-HVY PULL ZN
TORONTO WATER	5142-115	2018-12-12	2018-12-12	BUNNING SPLICING & RIG	22.60	CAD	22.60	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW4080	WW TREATMNT: HUMBER TP - WA 3  LQD SEC	5085	Industrial Supplies Not Elsewhere Classi	1/16IN STST CABLE
TORONTO WATER	5143-235	2018-12-12	2018-12-13	CDN TIRE STORE #00070	45.19	CAD	45.19	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW4080	WW TREATMNT: HUMBER TP - WA 3  LQD SEC	5200	Home Supply Warehouse	EXTENSION CORD
TORONTO WATER	5147-113	2018-12-19	2018-12-19	OWPSACSTATE	189.30	CAD	137.00	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	TW4080	WW TREATMNT: HUMBER TP - WA 3  LQD SEC	8398	"Organizations, Charitable and Social Ser"	OPERATOR MANUALS SWWS1 AND SWWS2
TORONTO WATER	5151-74	2018-12-28	2018-12-28	ATLAS TOOLS & MACHINER	368.74	CAD	368.74	CAD	3080	M & E - HAND TOOLS	TW4080	WW TREATMNT: HUMBER TP - WA 3  LQD SEC	5211	"Building Materials, Lumber Stores"	"GREASE GUN,CHARGER"
TORONTO WATER	5151-75	2018-12-27	2018-12-27	PRINCESS AUTO	66.50	CAD	66.50	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW4080	WW TREATMNT: HUMBER TP - WA 3  LQD SEC	5085	Industrial Supplies Not Elsewhere Classi	"TIRE GAUGE, TIRE TOOL,PIN,WHEEL"
					"1,424.41"	CAD	"1,235.11"	CAD							
							137.00	USD							
SOLID WASTE MANAGEMENT	5138-260	2018-12-06	2018-12-06	LOWES #02632*	56.48	CAD	56.48	CAD	3080	M & E - HAND TOOLS	CSW312-18-04	KEELE VALLEY LF UTILITY & SOGR	5200	Home Supply Warehouse	MAGNA-LITE BUTANE MICRO TORCH
SOLID WASTE MANAGEMENT	5138-261	2018-12-06	2018-12-06	LOWES #02632*	11.85	CAD	11.85	CAD	3080	M & E - HAND TOOLS	CSW312-18-04	KEELE VALLEY LF UTILITY & SOGR	5200	Home Supply Warehouse	5.5 OZ BUTANE REFILL
SOLID WASTE MANAGEMENT	5138-262	2018-12-05	2018-12-06	WMT SUPRCTR #1115	56.22	CAD	56.22	CAD	2570	JANITORIAL SUPPLIES	CSW312-18-04	KEELE VALLEY LF UTILITY & SOGR	5411	"Grocery Stores, Supermarkets"	LAUNDRY DETERGENT
SOLID WASTE MANAGEMENT	5141-106	2018-12-10	2018-12-11	CDN TIRE STORE #00653	55.87	CAD	55.87	CAD	2401	LUBRICANTS	CSW312-18-04	KEELE VALLEY LF UTILITY & SOGR	5200	Home Supply Warehouse	SPRAY LUBRICANTS
SOLID WASTE MANAGEMENT	5144-59	2018-12-14	2018-12-14	WMT SUPRCTR #1115	18.66	CAD	18.66	CAD	2610	KITCHEN SUPPLIES	CSW312-18-04	KEELE VALLEY LF UTILITY & SOGR	5411	"Grocery Stores, Supermarkets"	"PLATES,CUTLERY KITCHEN KV"
SOLID WASTE MANAGEMENT	5150-51	2018-12-24	2018-12-26	CDN TIRE STORE #00653	19.76	CAD	19.76	CAD	2130	PARTS - MOBILE EQUIPMENT	CSW312-18-04	KEELE VALLEY LF UTILITY & SOGR	5200	Home Supply Warehouse	AUTOMOTIVE FUSES
					218.84	CAD	218.84	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5137-122	2018-12-05	2018-12-05	UBER TRIP XKOIN HELP.U	4.57	CAD	4.57	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0144	FE FM MUSIC DEVELOPMENT	4121	Limousines and Taxicabs	TAXI TO FRENCH CONSULATE
ECONOMIC DEVELOPMENT & CULTURE	5140-91	2018-12-11	2018-12-11	UBER TRIP CVN3L HELP.U	9.98	CAD	9.98	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0144	FE FM MUSIC DEVELOPMENT	4121	Limousines and Taxicabs	TAXI TO EVENT
					14.55	CAD	14.55	CAD							
CORPORATE FINANCE	5142-145	2018-12-11	2018-12-12	GRAND & TOY A0	62.76	CAD	62.76	CAD	2010	STATIONERY AND OFFICE SUPPLIES	FS0107	CAPITAL MARKETS	5943	"Office, School Supply, and Stationery St"	BROWNLINE FINANCIAL CALENDR PD
					62.76	CAD	62.76	CAD							
FACILITIES MANAGEMENT	5143-274	2018-12-13	2018-12-13	THE HOME DEPOT #7001	64.79	CAD	64.79	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA1327	ADMIN-CUSTODIAL SERVICES-POLICE FACILITI	5200	Home Supply Warehouse	PADLOCK
FACILITIES MANAGEMENT	5143-275	2018-12-12	2018-12-13	SAFETY MEDIA INC-TERMI	940.44	CAD	940.44	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA1327	ADMIN-CUSTODIAL SERVICES-POLICE FACILITI	5999	Miscellaneous and Specialty Retail Store	FIRE LOG BOOKS 291
					"1,005.23"	CAD	"1,005.23"	CAD							
