Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
TORONTO WATER	5118-85	2018-11-07	2018-11-08	CDN TIRE STORE #00070	75.65	CAD	75.65	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	5200	Home Supply Warehouse	"FUNNEL,TIDE,GAS,FUEL"
TORONTO WATER	5120-40	2018-11-13	2018-11-13	LOWES #03096*	220.19	CAD	220.19	CAD	2575	ELECTRICAL SUPPLIES	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	5200	Home Supply Warehouse	**MORE**  4 PACK 4  CASTERS
TORONTO WATER	5120-41	2018-11-13	2018-11-13	COSTCO WHOLESALE W524	124.28	CAD	124.28	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	5300	Wholesale Clubs	FOLDING TABLE-PLANT SHUTDOWN
TORONTO WATER	5121-48	2018-11-14	2018-11-14	LOWES #03096*	923.41	CAD	923.41	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	5200	Home Supply Warehouse	**MORE**  SVX2 MOTOR 16 GALLON SS 6.5 PHP
TORONTO WATER	5121-49	2018-11-13	2018-11-14	CDN TIRE STORE #00070	135.53	CAD	135.53	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	5200	Home Supply Warehouse	FOLDING CHAIRS-PLANT SHUTDOWN
TORONTO WATER	5127-70	2018-11-22	2018-11-22	LOWES #03096*	814.57	CAD	814.57	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	5200	Home Supply Warehouse	**MORE**  PREMIUM PRO SHOP VAC HOSE #91981
TORONTO WATER	5128-23	2018-11-23	2018-11-23	THE HOME DEPOT #7011	197.61	CAD	197.61	CAD	2710	GENERAL HARDWARE	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	5200	Home Supply Warehouse	**MORE**  ZINC PISTOL
					"2,529.50"	CAD	"2,529.50"	CAD							
FIRE SERVICES	5115-36	2018-11-05	2018-11-05	GOPARK	16.00	CAD	16.00	CAD	4770	PARKING EXPENSES (INTOWN)	FR0012	ADMIN-HEADQUARTERS	7523	Automobile Parking Lots and Garages	PARKING
FIRE SERVICES	5124-40	2018-11-18	2018-11-19	ESSO	49.50	CAD	49.50	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
					65.50	CAD	65.50	CAD							
TRANSPORTATION	5112-81	2018-10-31	2018-11-01	DIAL AUTO PARTS	32.21	CAD	32.21	CAD	2710	GENERAL HARDWARE	TP0333	"ROADWAY EXPRESSWAY OPERATIONS-D1,A1"	5533	"Automotive Parts, Accessories Stores"	"HOSE PARTS, CLAMPS"
TRANSPORTATION	5119-58	2018-11-09	2018-11-12	BRAFASCO	67.26	CAD	67.26	CAD	2710	GENERAL HARDWARE	TP0333	"ROADWAY EXPRESSWAY OPERATIONS-D1,A1"	5085	Industrial Supplies Not Elsewhere Classi	CONCRETE DRILL BITS
TRANSPORTATION	5119-59	2018-11-09	2018-11-12	BRAFASCO	218.92	CAD	218.92	CAD	2710	GENERAL HARDWARE	TP0333	"ROADWAY EXPRESSWAY OPERATIONS-D1,A1"	5085	Industrial Supplies Not Elsewhere Classi	SHUT OFF TRIGGERS AND WANDS FOR ASPHALT RELEASE TANKS
TRANSPORTATION	5131-51	2018-11-28	2018-11-28	BPT COMPONENTS	"2,871.34"	CAD	"2,871.34"	CAD	2710	GENERAL HARDWARE	TP0333	"ROADWAY EXPRESSWAY OPERATIONS-D1,A1"	5013	Motor Vehicle Supplies and New Parts	WACKER PLATE TAMPER
					"3,189.73"	CAD	"3,189.73"	CAD							
FACILITIES MANAGEMENT	5115-37	2018-11-05	2018-11-05	APPLEBY LOCK	305.10	CAD	305.10	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61473394	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	NEW KEYS
FACILITIES MANAGEMENT	5115-38	2018-11-05	2018-11-05	APPLEBY LOCK	73.45	CAD	73.45	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61474816	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	NEW KEYS
FACILITIES MANAGEMENT	5115-39	2018-11-05	2018-11-05	APPLEBY LOCK	276.85	CAD	276.85	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61472882	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	NEW KEYS
FACILITIES MANAGEMENT	5118-86	2018-11-09	2018-11-09	ONTARIO ACOUSTIC SUPPL	"1,084.80"	CAD	"1,084.80"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61479070	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	CEILING TILES
FACILITIES MANAGEMENT	5118-87	2018-11-09	2018-11-09	ONTARIO ACOUSTIC SUPPL	512.14	CAD	512.14	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61463052	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	CEILING TILES
FACILITIES MANAGEMENT	5119-60	2018-11-12	2018-11-12	TORONTO PARKING AUTHOR	12.00	CAD	12.00	CAD	4770	PARKING EXPENSES (INTOWN)	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	7523	Automobile Parking Lots and Garages	PARKING FOR TRAINING COURSE
FACILITIES MANAGEMENT	5123-32	2018-11-16	2018-11-16	INTERIOR CO-ORDINATORS	898.35	CAD	898.35	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61474351	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	SHARPS DISPOSAL CONTAINERS
FACILITIES MANAGEMENT	5123-33	2018-11-18	2018-11-18	APPLEBY LOCK	107.35	CAD	107.35	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61439897	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	NEW REKEYED CYLINDER
FACILITIES MANAGEMENT	5123-34	2018-11-18	2018-11-18	APPLEBY LOCK	118.65	CAD	118.65	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61478192	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	KEYS
FACILITIES MANAGEMENT	5123-35	2018-11-18	2018-11-18	APPLEBY LOCK	96.05	CAD	96.05	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61478309	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	KEYS
FACILITIES MANAGEMENT	5123-36	2018-11-18	2018-11-18	APPLEBY LOCK	169.50	CAD	169.50	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61474786	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	KEYS
FACILITIES MANAGEMENT	5123-37	2018-11-18	2018-11-18	APPLEBY LOCK	124.30	CAD	124.30	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61469305	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	NEW REKEYED CYLINDER
FACILITIES MANAGEMENT	5123-38	2018-11-18	2018-11-18	APPLEBY LOCK	169.50	CAD	169.50	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61471830	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	EXTRA KEYS
FACILITIES MANAGEMENT	5123-39	2018-11-18	2018-11-18	APPLEBY LOCK	141.25	CAD	141.25	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61463617	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	KEYS
FACILITIES MANAGEMENT	5125-44	2018-11-19	2018-11-20	SAFETY MEDIA INC - CAD	155.01	CAD	155.01	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61475450	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5999	Miscellaneous and Specialty Retail Store	FIRE EXTINGUISHER CABINETS
FACILITIES MANAGEMENT	5130-52	2018-11-27	2018-11-27	HARDWARE AGENCIES	215.16	CAD	215.16	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61481776	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	PANIC BAR AND LUBRICANTS
					"4,459.46"	CAD	"4,459.46"	CAD							
FACILITIES MANAGEMENT	5112-82	2018-11-01	2018-11-01	CENTURY HARDWARE	76.39	CAD	76.39	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61473603	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	PAD BOLTS
FACILITIES MANAGEMENT	5112-83	2018-10-31	2018-11-01	THE HOME DEPOT #7013	35.64	CAD	35.64	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61471778	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	MAT
FACILITIES MANAGEMENT	5112-84	2018-11-01	2018-11-01	LOWES #02640*	24.84	CAD	24.84	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61471778	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	295ML LEPAGE PL PREM ADVANCED
FACILITIES MANAGEMENT	5114-37	2018-11-02	2018-11-02	THE HOME DEPOT #7080	33.24	CAD	33.24	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61471781	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  42 GAL CONTR
FACILITIES MANAGEMENT	5116-35	2018-11-06	2018-11-06	CUSTOM DOOR & LOCK SER	18.08	CAD	18.08	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61478197	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	KEYS
FACILITIES MANAGEMENT	5117-62	2018-11-07	2018-11-07	HARDWARE AGENCIES	168.60	CAD	168.60	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61478749	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LOCK
FACILITIES MANAGEMENT	5118-88	2018-11-08	2018-11-08	THE HOME DEPOT #7080	20.11	CAD	20.11	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61478966	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  SCREWS
FACILITIES MANAGEMENT	5118-89	2018-11-08	2018-11-08	THE HOME DEPOT #7080	32.22	CAD	32.22	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61479106	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  DRL BIT4PC
FACILITIES MANAGEMENT	5118-90	2018-11-07	2018-11-08	THE HOME DEPOT #7080	63.56	CAD	63.56	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61478695	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  ANCHORS
FACILITIES MANAGEMENT	5120-42	2018-11-12	2018-11-13	THE HOME DEPOT #7080	45.81	CAD	45.81	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61475308	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  ANCHOR
FACILITIES MANAGEMENT	5120-43	2018-11-12	2018-11-13	THE HOME DEPOT #7080	30.98	CAD	30.98	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61479070	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  BLADES
FACILITIES MANAGEMENT	5125-45	2018-11-19	2018-11-20	THE HOME DEPOT #7080	20.02	CAD	20.02	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61479798	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  NUT
FACILITIES MANAGEMENT	5126-36	2018-11-21	2018-11-21	HARDWARE AGENCIES	724.99	CAD	724.99	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61480519	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	PANIC BAR
FACILITIES MANAGEMENT	5126-37	2018-11-21	2018-11-21	HARDWARE AGENCIES	324.43	CAD	324.43	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61480753	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DOOR CLOSER REFUND
FACILITIES MANAGEMENT	5127-71	2018-11-22	2018-11-22	HARDWARE AGENCIES	-324.43	CAD	-324.43	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61480753	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DOOR CLOSER REFUND
FACILITIES MANAGEMENT	5127-72	2018-11-22	2018-11-22	HARDWARE AGENCIES	342.44	CAD	342.44	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61480753	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DOOR CLOSER
FACILITIES MANAGEMENT	5127-73	2018-11-22	2018-11-22	THE HOME DEPOT #7012	84.61	CAD	84.61	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61480915	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  SILALLPURP
FACILITIES MANAGEMENT	5129-27	2018-11-26	2018-11-26	HARDWARE AGENCIES	535.47	CAD	535.47	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61481367	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	UNICAN LOCK
FACILITIES MANAGEMENT	5131-52	2018-11-27	2018-11-28	THE HOME DEPOT #7080	15.04	CAD	15.04	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5200	Home Supply Warehouse	ANCHORS
FACILITIES MANAGEMENT	5131-53	2018-11-27	2018-11-28	THE HOME DEPOT #7080	23.42	CAD	23.42	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61481312	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  ANCHORS
FACILITIES MANAGEMENT	5132-81	2018-11-29	2018-11-29	LOWES #03321*	50.26	CAD	50.26	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61472882	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	"**MORE**  WALLDRILLER - ZINC VERSION, #8L Z"
FACILITIES MANAGEMENT	5132-82	2018-11-28	2018-11-29	THE HOME DEPOT #7013	16.50	CAD	16.50	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61452188	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	2X4X8 SPF.
FACILITIES MANAGEMENT	5132-83	2018-11-29	2018-11-29	HARDWARE AGENCIES	99.67	CAD	99.67	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61452188	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LOCK
FACILITIES MANAGEMENT	5132-84	2018-11-29	2018-11-29	HARDWARE AGENCIES	42.58	CAD	42.58	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61481682	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	HINGES AND LOCK SAVER
					"2,504.47"	CAD	"2,504.47"	CAD							
TRANSPORTATION	5125-62	2018-11-20	2018-11-20	BELL TV	193.47	CAD	193.47	CAD	4441	CONTRACTED SERVICES - CABLE TV	TP0399	SIGNS & MARKINGS MANAGEMENT & OH	4812	Telecommunication Equipment Including Te	SEPT & OCT BILL FOR SATELLITE SERVICE
TRANSPORTATION	5129-43	2018-11-26	2018-11-26	WCAG COMPLIANCE INC.	162.72	CAD	162.72	CAD	4424	CONTRACTED SERVICES - GENERAL	TP0250	SAFETY BUREAU	5734	Computer Software Stores	PDF REMEDIATION SERVICES
					356.19	CAD	356.19	CAD							
TORONTO WATER	5127-106	2018-11-21	2018-11-22	AQUARIUM SERVICES	117.46	CAD	117.46	CAD	2499	OTHER CHEMICALS	TW7074	WTR TREAT & SUPPLY:TRANSMISSION-SUPPORT	5995	Pet Shops - Pet Food and Supplies	PHOSPHATE REMOVAL CHEMICALS
					117.46	CAD	117.46	CAD							
TORONTO WATER	5112-114	2018-11-02	2018-11-02	PRINCESS AUTO	60.99	CAD	60.99	CAD	2130	PARTS - MOBILE EQUIPMENT	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5085	Industrial Supplies Not Elsewhere Classi	"PARTS, MOBILE EQUIMPENT"
TORONTO WATER	5115-54	2018-11-05	2018-11-05	BELL TV	99.32	CAD	99.32	CAD	4441	CONTRACTED SERVICES - CABLE TV	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	4812	Telecommunication Equipment Including Te	SATELLITE SUBSCRIPTION
TORONTO WATER	5116-44	2018-11-05	2018-11-06	TERRAFIX GEOSYNTHETICS	620.78	CAD	620.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5085	Industrial Supplies Not Elsewhere Classi	TERRAGRID
					781.09	CAD	781.09	CAD							
TRANSPORTATION	5118-119	2018-11-08	2018-11-08	FAIRGREEN SOD FARMS	259.08	CAD	259.08	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	TP0185	ROADWAY SURFACE REPAIR-D3	5261	Lawn and Garden Supply Stores	SOD ROLLS
					259.08	CAD	259.08	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5112-115	2018-11-01	2018-11-01	NATIONS FRESH FOODS	71.96	CAD	71.96	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5411	"Grocery Stores, Supermarkets"	"CREAM CHEESE, CRACKERS"
ECONOMIC DEVELOPMENT & CULTURE	5112-116	2018-11-01	2018-11-01	NATIONS FRESH FOODS	155.87	CAD	155.87	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5411	"Grocery Stores, Supermarkets"	"TUNA, VINEGAR, SEEWEED"
ECONOMIC DEVELOPMENT & CULTURE	5118-120	2018-11-09	2018-11-09	FOODLAND 6424	17.86	CAD	17.86	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5411	"Grocery Stores, Supermarkets"	FOOD
ECONOMIC DEVELOPMENT & CULTURE	5118-121	2018-11-08	2018-11-08	LOBLAWS 1099	93.92	CAD	93.92	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5411	"Grocery Stores, Supermarkets"	"CREAM, BUTTER, GARLIC, KNORR STICK, VEGETABLES, CHICKEN, ETC."
ECONOMIC DEVELOPMENT & CULTURE	5118-122	2018-11-08	2018-11-08	LOBLAWS 1099	134.75	CAD	134.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5411	"Grocery Stores, Supermarkets"	"CHICKEN, NUTS, VEGETABLES"
ECONOMIC DEVELOPMENT & CULTURE	5120-62	2018-11-13	2018-11-13	RABBA 127         Q4R	13.86	CAD	13.86	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5411	"Grocery Stores, Supermarkets"	CREAM
ECONOMIC DEVELOPMENT & CULTURE	5122-94	2018-11-15	2018-11-15	LOBLAWS 1099	135.77	CAD	135.77	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5411	"Grocery Stores, Supermarkets"	"VEGETABLES, BUTTER, MILK"
ECONOMIC DEVELOPMENT & CULTURE	5127-107	2018-11-22	2018-11-22	NO FRILLS #753	35.17	CAD	35.17	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5411	"Grocery Stores, Supermarkets"	"CREAM, VEGETABLES, CHEESE"
ECONOMIC DEVELOPMENT & CULTURE	5127-108	2018-11-22	2018-11-22	NO FRILLS #753	26.78	CAD	26.78	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5411	"Grocery Stores, Supermarkets"	"FLOUR, ORANGES"
ECONOMIC DEVELOPMENT & CULTURE	5127-109	2018-11-22	2018-11-22	CHEESE BOUTIQUE	106.54	CAD	106.54	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5411	"Grocery Stores, Supermarkets"	CHEESE
ECONOMIC DEVELOPMENT & CULTURE	5128-32	2018-11-23	2018-11-23	PLANT WORLD	172.80	CAD	172.80	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5261	Lawn and Garden Supply Stores	GREENERY
ECONOMIC DEVELOPMENT & CULTURE	5129-44	2018-11-26	2018-11-26	MCCALL S	90.46	CAD	90.46	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5462	Bakeries	"ICING SUGAR, FONDANT"
ECONOMIC DEVELOPMENT & CULTURE	5131-76	2018-11-28	2018-11-28	NO FRILLS #753	29.56	CAD	29.56	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5411	"Grocery Stores, Supermarkets"	"BUTTER, CRACKERS"
ECONOMIC DEVELOPMENT & CULTURE	5131-77	2018-11-28	2018-11-28	NO FRILLS #753	62.51	CAD	62.51	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5411	"Grocery Stores, Supermarkets"	"CANDY CANES, WHITE CHOCOLATE"
ECONOMIC DEVELOPMENT & CULTURE	5131-78	2018-11-28	2018-11-28	FOODLAND 6424	223.18	CAD	223.18	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5411	"Grocery Stores, Supermarkets"	"BEETS, PICKLES, ICING SUGAR"
ECONOMIC DEVELOPMENT & CULTURE	5131-79	2018-11-28	2018-11-28	FOODLAND 6424	32.19	CAD	32.19	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5411	"Grocery Stores, Supermarkets"	"GRANOLA BARS, ORANGES"
ECONOMIC DEVELOPMENT & CULTURE	5132-121	2018-11-29	2018-11-29	NO FRILLS #753	37.51	CAD	37.51	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5411	"Grocery Stores, Supermarkets"	HAMS
					"1,440.69"	CAD	"1,440.69"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5123-44	2018-11-16	2018-11-16	TORONTO & REG CONS AUT	"1,805.00"	CAD	"1,805.00"	CAD	4085	PROF & TECH-MGMT	CAC116-09	GOULDING MASSEY ESTATE AODA	9399	Government Services - Not Elsewhere Clas	FEE TO REVIEW DRAWING PACKAGE
					"1,805.00"	CAD	"1,805.00"	CAD							
TORONTO WATER	5121-73	2018-11-13	2018-11-14	THE HOME DEPOT #7114	338.38	CAD	338.38	CAD	*****	LUMBER	TW2035	D&C: PROGRAM MAINTENANCE	5200	Home Supply Warehouse	**MORE**  FLASHLIGHT
TORONTO WATER	5125-63	2018-11-19	2018-11-20	THE HOME DEPOT #7114	13.06	CAD	13.06	CAD	2710	GENERAL HARDWARE	TW2035	D&C: PROGRAM MAINTENANCE	5200	Home Supply Warehouse	EVERBILT
TORONTO WATER	5125-64	2018-11-19	2018-11-20	THE HOME DEPOT #7134	40.42	CAD	40.42	CAD	2710	GENERAL HARDWARE	TW2035	D&C: PROGRAM MAINTENANCE	5200	Home Supply Warehouse	GR30 CHAIN
					391.86	CAD	391.86	CAD							
FACILITIES MANAGEMENT	5112-117	2018-11-01	2018-11-01	LOWES #02951*	40.08	CAD	40.08	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61473913	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  1/4 -20 NC TAP W. #7 TIN BIT
FACILITIES MANAGEMENT	5112-118	2018-11-01	2018-11-01	ATLAS TOOLS & MACHINER	197.33	CAD	197.33	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61473913	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	HARDWARE
FACILITIES MANAGEMENT	5116-45	2018-11-06	2018-11-06	LOWES #02951*	45.82	CAD	45.82	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61472555	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  10-24 NC PLUG TAP W.#25 TIN BIT
FACILITIES MANAGEMENT	5116-46	2018-11-05	2018-11-06	THE HOME DEPOT #7114	105.04	CAD	105.04	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61472555	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  SCREW
FACILITIES MANAGEMENT	5118-123	2018-11-08	2018-11-08	THE HOME DEPOT #7114	64.08	CAD	64.08	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61473419	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  1/4X7SDSBIT
FACILITIES MANAGEMENT	5118-124	2018-11-08	2018-11-08	LOWES #02951*	218.50	CAD	218.50	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61473951	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  8X1-1/2 DECK SCREW BROWN (600)
