Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
TORONTO WATER	4899-213	2018-01-26	2018-01-26	PRINCESS AUTO	112.96	CAD	112.96	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7050	WTR TREAT & SUPPLY: RL CLARK TP - SERV A	5085	Industrial Supplies Not Elsewhere Classi	CASTERS	
					"1,665.11"	CAD	"1,346.18"	CAD								
							250.00	USD								
FIRE SERVICES	4883-59	2018-01-05	2018-01-08	CDN TIRE GASBAR #01317	59.06	CAD	59.06	CAD	*****	WASHES-LICENSED MOBILE EQUIP.	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	**MORE**  GASOLINE	
FIRE SERVICES	4899-214	2018-01-24	2018-01-25	ESSO	52.91	CAD	52.91	CAD	*****	WASHES-LICENSED MOBILE EQUIP.	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	**MORE**  GASOLINE	
FIRE SERVICES	4903-99	2018-01-30	2018-01-31	ESSO	76.18	CAD	76.18	CAD	*****	WASHES-LICENSED MOBILE EQUIP.	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	**MORE**  GASOLINE	
					188.15	CAD	188.15	CAD								
TRANSPORTATION SERVICES 	4900-59	2018-01-26	2018-01-26	BRAFASCO	154.62	CAD	154.62	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TP0333	"ROADWAY EXPRESSWAY OPERATIONS-D1,A1"	5085	Industrial Supplies Not Elsewhere Classi	SPRAYER FOR ASPHALT RELEASE	
					154.62	CAD	154.62	CAD								
TORONTO WATER	4903-100	2018-01-31	2018-01-31	COSTCO WHOLESALE W524	21.90	CAD	21.90	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2030	DIST OPS: OPERATION & MTCE - ETOBICOKE Y	5300	Wholesale Clubs	WATER	
					21.90	CAD	21.90	CAD								
FACILITIES MANAGEMENT DIVISON	4886-184	2018-01-12	2018-01-12	TORONTO PARKING AUTHOR	3.75	CAD	3.75	CAD	4770	PARKING EXPENSES (INTOWN)	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4886-185	2018-01-11	2018-01-11	TORONTO PARKING AUTHOR	4.50	CAD	4.50	CAD	4770	PARKING EXPENSES (INTOWN)	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4889-78	2018-01-16	2018-01-16	TORONTO PARKING AUTHOR	6.75	CAD	6.75	CAD	4770	PARKING EXPENSES (INTOWN)	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4890-99	2018-01-17	2018-01-17	PAUL WOLF ELECTRIC & L	"1,135.09"	CAD	"1,135.09"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PULL STATION COVERS	
FACILITIES MANAGEMENT DIVISON	4890-100	2018-01-17	2018-01-17	TORONTO PARKING AUTHOR	6.75	CAD	6.75	CAD	4770	PARKING EXPENSES (INTOWN)	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4891-200	2018-01-17	2018-01-18	BUILDERS SUPPLIES LIMI	"1,779.48"	CAD	"1,779.48"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	DRYWALL AND METAL FRAMING	
FACILITIES MANAGEMENT DIVISON	4897-98	2018-01-23	2018-01-23	TORONTO PARKING AUTHOR	3.00	CAD	3.00	CAD	4770	PARKING EXPENSES (INTOWN)	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
					"2,939.32"	CAD	"2,939.32"	CAD								
FACILITIES MANAGEMENT DIVISON	4879-143	2018-01-04	2018-01-04	ONTARIO ACOUSTIC SUPPL	109.20	CAD	109.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61420412	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	CEILING TILES	
FACILITIES MANAGEMENT DIVISON	4879-144	2018-01-04	2018-01-04	ONTARIO ACOUSTIC SUPPL	180.80	CAD	180.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61420421	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	CEILING TILES	
FACILITIES MANAGEMENT DIVISON	4886-186	2018-01-11	2018-01-11	THE HOME DEPOT #7080	50.74	CAD	50.74	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61404541	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  WOOD SHINGLE	
FACILITIES MANAGEMENT DIVISON	4887-48	2018-01-12	2018-01-12	THE HOME DEPOT #7080	43.75	CAD	43.75	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61423190	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  LEPAGE AP	
FACILITIES MANAGEMENT DIVISON	4888-67	2018-01-15	2018-01-15	TORONTO PARKING AUTHOR	15.00	CAD	15.00	CAD	4770	PARKING EXPENSES (INTOWN)	61423993	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4890-101	2018-01-17	2018-01-17	TORONTO PARKING AUTHOR	6.75	CAD	6.75	CAD	4770	PARKING EXPENSES (INTOWN)	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4890-102	2018-01-17	2018-01-17	TORONTO PARKING AUTHOR	6.75	CAD	6.75	CAD	4770	PARKING EXPENSES (INTOWN)	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4890-103	2018-01-17	2018-01-17	TORONTO PARKING AUTHOR	6.75	CAD	6.75	CAD	4770	PARKING EXPENSES (INTOWN)	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4891-201	2018-01-17	2018-01-18	THE HOME DEPOT #7080	46.79	CAD	46.79	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  3/16/1 3/4PH	
FACILITIES MANAGEMENT DIVISON	4892-53	2018-01-20	2018-01-20	TORONTO PARKING AUTHOR	6.75	CAD	6.75	CAD	4770	PARKING EXPENSES (INTOWN)	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4897-99	2018-01-23	2018-01-23	TORONTO PARKING AUTHOR	6.75	CAD	6.75	CAD	4770	PARKING EXPENSES (INTOWN)	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4898-91	2018-01-24	2018-01-24	CUSTOM DOOR & LOCK SER	16.95	CAD	16.95	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61424983	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	REKEYING	
FACILITIES MANAGEMENT DIVISON	4898-92	2018-01-24	2018-01-24	TPA/GREEN  P       QPL	9.00	CAD	9.00	CAD	4770	PARKING EXPENSES (INTOWN)	61425196	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4898-93	2018-01-24	2018-01-24	TORONTO PARKING AUTHOR	6.75	CAD	6.75	CAD	4770	PARKING EXPENSES (INTOWN)	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4899-215	2018-01-26	2018-01-26	HARDWARE AGENCIES	20.01	CAD	20.01	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LOCK COVER AND LATCH PROTECT	
FACILITIES MANAGEMENT DIVISON	4899-216	2018-01-25	2018-01-25	TORONTO PARKING AUTHOR	6.75	CAD	6.75	CAD	4770	PARKING EXPENSES (INTOWN)	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4901-55	2018-01-29	2018-01-29	HARDWARE AGENCIES	300.67	CAD	300.67	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61425718	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	PANIC BAR AND CYLINDER	
FACILITIES MANAGEMENT DIVISON	4902-61	2018-01-30	2018-01-30	LOWES #03321*	5.63	CAD	5.63	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61410875	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  300ML ALEX PLUS  WHITE	
FACILITIES MANAGEMENT DIVISON	4902-62	2018-01-29	2018-01-30	THE HOME DEPOT #7080	10.12	CAD	10.12	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61425718	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	68 KEY	
FACILITIES MANAGEMENT DIVISON	4902-63	2018-01-30	2018-01-30	CUSTOM DOOR & LOCK SER	13.56	CAD	13.56	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61418161	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	KEYS	
FACILITIES MANAGEMENT DIVISON	4902-64	2018-01-30	2018-01-30	CUSTOM DOOR & LOCK SER	16.95	CAD	16.95	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61425894	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	REKEYING	
FACILITIES MANAGEMENT DIVISON	4902-65	2018-01-30	2018-01-30	HARDWARE AGENCIES	154.13	CAD	154.13	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61425894	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LOCK AND CYLINDER	
FACILITIES MANAGEMENT DIVISON	4902-66	2018-01-30	2018-01-30	HARDWARE AGENCIES	128.73	CAD	128.73	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61418161	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LOCK AND KEYS	
FACILITIES MANAGEMENT DIVISON	4903-101	2018-01-31	2018-01-31	HARDWARE AGENCIES	39.34	CAD	39.34	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61425230	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DOOR STOPPERS	
					"1,208.62"	CAD	"1,208.62"	CAD								
TORONTO WATER	4878-67	2018-01-02	2018-01-03	CDN TIRE STORE #00654	158.18	CAD	158.18	CAD	2710	GENERAL HARDWARE	TW4036	WW TREATMT:ASHBRIDGES BAY TP-SOLIDS	5200	Home Supply Warehouse	DRILL	
					158.18	CAD	158.18	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4889-79	2018-01-16	2018-01-16	UBER TRIP USE37 HELP.U	8.88	CAD	8.88	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0154	BUSINESS ALLIANCES	4121	Limousines and Taxicabs	TAXIFARE TO MEETING.	
ECONOMIC DEVELOPMENT & CULTURE	4889-80	2018-01-16	2018-01-16	UBER TRIP YKUF3 HELP.U	8.71	CAD	8.71	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0154	BUSINESS ALLIANCES	4121	Limousines and Taxicabs	TAXIFARE TO MEETING.	
ECONOMIC DEVELOPMENT & CULTURE	4898-94	2018-01-24	2018-01-24	UBER TRIP A27RK HELP.U	8.67	CAD	8.67	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0154	BUSINESS ALLIANCES	4121	Limousines and Taxicabs	TAXIFARE-TO MEETING.	
ECONOMIC DEVELOPMENT & CULTURE	4898-95	2018-01-24	2018-01-24	UBER BV	9.18	CAD	9.18	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	ED0154	BUSINESS ALLIANCES	4121	Limousines and Taxicabs	TAXIFARE TO MEETING.	
					35.44	CAD	35.44	CAD								
TORONTO WATER	4886-187	2018-01-12	2018-01-12	LOWES #02494*	140.56	CAD	140.56	CAD	2710	GENERAL HARDWARE	TW4090	WW TREATMNT:  HIGHLAND CREEK TP - ADMINI	5200	Home Supply Warehouse	**MORE**  APARTMENT/CONDO RESTACKABLE BIN	
TORONTO WATER	4891-202	2018-01-18	2018-01-18	ART OF FRAMING	339.00	CAD	339.00	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	TW4090	WW TREATMNT:  HIGHLAND CREEK TP - ADMINI	5998	Tent & Awning Shops	PICTURE FRAMES OF PLANT AERIALS	
					479.56	CAD	479.56	CAD								
TRANSPORTATION SERVICES 	4876-39	2017-12-31	2018-01-01	AMAZON.CA	46.17	CAD	46.17	CAD	2710	GENERAL HARDWARE	TP0399	SIGNS & MARKINGS MANAGEMENT & OH	4816	Computer Network/Information Services	EDGE TRIMMERS	
TRANSPORTATION SERVICES 	4879-145	2018-01-05	2018-01-05	AMAZON *MARKETPLCE CA	20.00	CAD	20.00	CAD	2710	GENERAL HARDWARE	TP0399	SIGNS & MARKINGS MANAGEMENT & OH	4816	Computer Network/Information Services	EDGE TRIMMER	
TRANSPORTATION SERVICES 	4888-68	2018-01-15	2018-01-15	AMAZON *MARKETPLCE CA	35.99	CAD	35.99	CAD	2181	PARTS - VEHICLES	TP0204	TRANSPORTATION SIGN SHOP OPERATION	4816	Computer Network/Information Services	3-YEAR PROTECTION PLAN FOR DASH CAM	
TRANSPORTATION SERVICES 	4888-69	2018-01-16	2018-01-16	AMAZON.CA	348.67	CAD	348.67	CAD	2181	PARTS - VEHICLES	TP0204	TRANSPORTATION SIGN SHOP OPERATION	4816	Computer Network/Information Services	64GB MICRO SD CARD AND GARMIN DASH CAM	
TRANSPORTATION SERVICES 	4892-54	2018-01-20	2018-01-20	PAYPAL *TWEETYMAIL	6.46	CAD	6.46	CAD	4414	ADVERTISING & PROMOTION	TP0240	COMPUTER SYSTEMS-UTCS	7372	"Computer Programming, Integrated Systems"	MONTHLY SUSCRIPTION FOR MAX ACCESS TO TWEETYMAIL	
TRANSPORTATION SERVICES 	4892-55	2018-01-20	2018-01-20	PAYPAL *TWEETYMAIL	6.46	CAD	6.46	CAD	4414	ADVERTISING & PROMOTION	TP0240	COMPUTER SYSTEMS-UTCS	7372	"Computer Programming, Integrated Systems"	MONTHLY SUBSCRIPTION FOR MAX ACCESS TO TWEETYMAIL	
TRANSPORTATION SERVICES 	4892-56	2018-01-20	2018-01-20	PAYPAL *TWEETYMAIL	6.46	CAD	6.46	CAD	4414	ADVERTISING & PROMOTION	TP0240	COMPUTER SYSTEMS-UTCS	7372	"Computer Programming, Integrated Systems"	MONTHLY SUBSCRIPTION FOR MAX ACCESS TO TWEETYMAIL	
TRANSPORTATION SERVICES 	4892-57	2018-01-20	2018-01-20	PAYPAL *TWEETYMAIL	6.46	CAD	6.46	CAD	4414	ADVERTISING & PROMOTION	TP0240	COMPUTER SYSTEMS-UTCS	7372	"Computer Programming, Integrated Systems"	MONTHLY SUBSCRIPTION FOR MAX ACCESS TO TWEETYMAIL	
TRANSPORTATION SERVICES 	4898-97	2018-01-23	2018-01-24	CTF SUPPLY (11)	802.26	CAD	802.26	CAD	2082	HEALTH & SAFETY SUPPLIES	TP0399	SIGNS & MARKINGS MANAGEMENT & OH	5085	Industrial Supplies Not Elsewhere Classi	FALL PROTECTION HARNESSES AND ACCESSORIES	
					"1,278.93"	CAD	"1,278.93"	CAD								
TORONTO WATER	4878-68	2018-01-03	2018-01-03	TECHNICAL STANDARDS AN	593.25	CAD	593.25	CAD	4830	PERMIT & LICENSE FEES	CPW069-01	SYSTEM SUSTAINABILITY	1799	"Contractors, Special Trade - Not Elsewhe"	VARIANCE APPLICATION	
					593.25	CAD	593.25	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4902-67	2018-01-30	2018-01-30	EVENTBRITE/ENGINEERING	43.45	CAD	43.45	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	ED0124	BIO-MEDICAL TECHNOLOGY&RESEARCH SERVICES	7922	Theatrical Producers (except Motion Pict	CONFERENCE REGISTRATION FEE	
					43.45	CAD	43.45	CAD								
TORONTO WATER	4879-146	2018-01-04	2018-01-04	BERNARDI BUILDING SUPP	175.41	CAD	175.41	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5211	"Building Materials, Lumber Stores"	SONOTUBE	
TORONTO WATER	4884-94	2018-01-09	2018-01-09	BELL TV	299.55	CAD	299.55	CAD	4441	CONTRACTED SERVICES - CABLE TV	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	4812	Telecommunication Equipment Including Te	CABLE PROVIDE TO EOC (EMERGENCY OPS CENTER)	
TORONTO WATER	4886-188	2018-01-10	2018-01-11	CDN TIRE STORE #00654	75.66	CAD	75.66	CAD	2130	PARTS - MOBILE EQUIPMENT	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5200	Home Supply Warehouse	"WIPER BLADES,16-IN HIGH END WINDOW SQUEEGEE"	
TORONTO WATER	4886-189	2018-01-11	2018-01-11	CHAUNCEY BUILDERS SUPP	23.55	CAD	23.55	CAD	2710	GENERAL HARDWARE	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5211	"Building Materials, Lumber Stores"	"WOOD STAKES, SPRAY FLUORES."	
					574.17	CAD	574.17	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4878-69	2018-01-03	2018-01-03	LOBLAWS 1099	23.61	CAD	23.61	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	HS-MH-COLLECTION REGISTRATN-MONTGOMERY	5411	"Grocery Stores, Supermarkets"	FOOD FOR PUBLIC	
ECONOMIC DEVELOPMENT & CULTURE	4886-190	2018-01-10	2018-01-11	WAL-MART #1000	148.92	CAD	148.92	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	HS-MH-COLLECTION REGISTRATN-MONTGOMERY	5411	"Grocery Stores, Supermarkets"	FOOD FOR PUBLIC	
ECONOMIC DEVELOPMENT & CULTURE	4890-104	2018-01-17	2018-01-17	NO FRILLS #753	179.76	CAD	179.76	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	HS-MH-COLLECTION REGISTRATN-MONTGOMERY	5411	"Grocery Stores, Supermarkets"	FOOD FOR PUBLIC	
ECONOMIC DEVELOPMENT & CULTURE	4896-68	2018-01-23	2018-01-23	ULINE	67.12	CAD	67.12	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0058	HS-MH-COLLECTION REGISTRATN-MONTGOMERY	5964	Direct Marketing - Catalog Merchants	7X10 AUTH PERSONNEL SIGN-PLASTIC	
ECONOMIC DEVELOPMENT & CULTURE	4898-98	2018-01-24	2018-01-24	LOBLAWS 1099	177.15	CAD	177.15	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	HS-MH-COLLECTION REGISTRATN-MONTGOMERY	5411	"Grocery Stores, Supermarkets"	FOOD FOR PUBLIC	
ECONOMIC DEVELOPMENT & CULTURE	4903-103	2018-01-31	2018-01-31	REPRODUX	523.96	CAD	523.96	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	AH0058	HS-MH-COLLECTION REGISTRATN-MONTGOMERY	7338	"Quick Copy, Reproduction, and Blueprinti"	BOOKS FOR MUSIC PROGRAM	
ECONOMIC DEVELOPMENT & CULTURE	4903-104	2018-01-31	2018-01-31	LOBLAWS 1099	141.40	CAD	141.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0058	HS-MH-COLLECTION REGISTRATN-MONTGOMERY	5411	"Grocery Stores, Supermarkets"	FOOD FOR PUBLIC	
					"1,261.92"	CAD	"1,261.92"	CAD								
TORONTO WATER	4896-69	2018-01-19	2018-01-22	CDN TIRE STORE #00070	23.71	CAD	23.71	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5200	Home Supply Warehouse	MOUSE TRAPS	
TORONTO WATER	4897-100	2018-01-24	2018-01-24	WACHS CANADA LTD.	528.04	CAD	528.04	CAD	3099	GENERAL EQUIPMENT	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5046	Commercial Equipment Not Elsewhere Class	BATTERY & CHARGER	
TORONTO WATER	4899-217	2018-01-24	2018-01-25	CDN TIRE STORE #00070	33.88	CAD	33.88	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5200	Home Supply Warehouse	STETHOSCOPE	
TORONTO WATER	4902-68	2018-01-29	2018-01-30	BRAFASCO / ETOBICOKE	69.47	CAD	69.47	CAD	2710	GENERAL HARDWARE	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5085	Industrial Supplies Not Elsewhere Classi	WASHERS	
					655.10	CAD	655.10	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4878-70	2018-01-02	2018-01-03	WESTBURY NATIONAL SHOW	553.70	CAD	553.70	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	CAC105-02	CANADA 150 ASSEMBLY HALL SEATING	5200	Home Supply Warehouse	AMPLIFIER	
ECONOMIC DEVELOPMENT & CULTURE	4890-105	2018-01-17	2018-01-17	AMJ CAMPBELL TORONTO	"7,211.94"	CAD	"7,211.94"	CAD	4416	"TRANSFER, HAULAGE AND STORAGE"	AH0116	HS-MH-RETAIL-205 YONGE	4214	"Motor Freight Carriers, Trucking - Local"	CONTRACTED SERVICES	
					"7,765.64"	CAD	"7,765.64"	CAD								
TORONTO WATER	4885-83	2018-01-09	2018-01-10	THE HOME DEPOT #7114	192.38	CAD	192.38	CAD	2710	GENERAL HARDWARE	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5200	Home Supply Warehouse	**MORE**  QUICK LINKS	
TORONTO WATER	4892-58	2018-01-19	2018-01-19	THE HOME DEPOT #7114	61.81	CAD	61.81	CAD	3080	M & E - HAND TOOLS	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5200	Home Supply Warehouse	**MORE**  WRENCH 1	
TORONTO WATER	4896-70	2018-01-22	2018-01-22	REAL CANADIAN WHOLESAL	9.94	CAD	9.94	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5411	"Grocery Stores, Supermarkets"	WATER	
TORONTO WATER	4896-71	2018-01-19	2018-01-22	CDN TIRE STORE #00294	220.26	CAD	220.26	CAD	2710	GENERAL HARDWARE	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5200	Home Supply Warehouse	"VISEGRIP, PLIERS, BLADES"	
					484.39	CAD	484.39	CAD								
FACILITIES MANAGEMENT DIVISON	4886-191	2018-01-11	2018-01-11	THE HOME DEPOT #7011	85.63	CAD	85.63	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61415552	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  TOP N BOND 5	
FACILITIES MANAGEMENT DIVISON	4887-49	2018-01-12	2018-01-12	THE HOME DEPOT #7114	72.56	CAD	72.56	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61413969	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  SCREW	
FACILITIES MANAGEMENT DIVISON	4888-70	2018-01-15	2018-01-15	ABC FIRE DOOR	42.94	CAD	42.94	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61372585	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	HARDWARE	
FACILITIES MANAGEMENT DIVISON	4890-106	2018-01-16	2018-01-17	THE HOME DEPOT #7114	103.28	CAD	103.28	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61372585	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  SCREW	
FACILITIES MANAGEMENT DIVISON	4891-203	2018-01-18	2018-01-18	LOWES #02951*	54.86	CAD	54.86	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61372585	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  290 ML SILICONE II W&D CLEAR	
FACILITIES MANAGEMENT DIVISON	4901-56	2018-01-29	2018-01-29	DAYVAN	137.94	CAD	137.94	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61425530	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	HARDWARE	
					497.21	CAD	497.21	CAD								
CITY CLERK'S OFFICE	4879-147	2018-01-05	2018-01-05	BLUEBERRY SOFTWARE LTD	181.66	CAD	142.40	USD	3420	COMPUTERS - SOFTWARE	GV0014	ARCHIVAL SERVICES	5045	"Computers, Computer Peripheral Equipment"	PURCHASE OF FLASHBACK PRO 5	
CITY CLERK'S OFFICE	4885-84	2018-01-10	2018-01-10	AMAZON.CA	44.23	CAD	44.23	CAD	2710	GENERAL HARDWARE	GV0013	RECORDS CENTRE	4816	Computer Network/Information Services	"PURCHASE OF CARGOLOC 89977 1"" X 15FT X 1500-POUND RATCHET TIE DOWN WITH S-HOOKS, 6 PC."	
CITY CLERK'S OFFICE	4885-85	2018-01-10	2018-01-10	AMAZON.CA	133.61	CAD	133.61	CAD	3050	M & E - KITCHEN	GV0013	RECORDS CENTRE	4816	Computer Network/Information Services	BLACK & DECKER TOASTER OVEN 13X9 8 SLICE	
					359.50	CAD	177.84	CAD								
							142.40	USD								
CITY CLERK'S OFFICE	4879-148	2018-01-05	2018-01-05	HOOTSUITE MEDIA INC.	155.51	CAD	121.90	USD	3420	COMPUTERS - SOFTWARE	GV0014	ARCHIVAL SERVICES	5968	Direct Marketing - Continuity/Subscripti	HOOTSUITE PRO ANNUAL FEE	
					155.51	CAD	121.90	USD								
