Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
							20.00	USD							
TORONTO WATER	5075-13	2018-09-10	2018-09-11	MOE-HWIN WEB	794.36	CAD	794.36	CAD	4860	HAZARDOUS WASTE REMOVAL	TW4090	WW TREATMNT:  HIGHLAND CREEK TP-ADMIN	9399	Government Services - Not Elsewhere Clas	MANIFEST FOR MOE
TORONTO WATER	5082-13	2018-09-20	2018-09-20	PIZZA PIZZA # 80	114.26	CAD	114.26	CAD	4820	BUSINESS MEETING EXPENSES	TW4090	WW TREATMNT:  HIGHLAND CREEK TP-ADMIN	5814	Quick Payment Service - Fast-Food Restau	MEETING EXPENSE
					908.62	CAD	908.62	CAD							
SOLID WASTE MANAGEMENT	5073-1	2018-09-07	2018-09-07	THE HOME DEPOT #7078	36.24	CAD	36.24	CAD	2710	GENERAL HARDWARE	SW0864	YONGE YARD SITE MAINTENANCE	5200	Home Supply Warehouse	**MORE**  NUTS
SOLID WASTE MANAGEMENT	5077-15	2018-09-12	2018-09-13	THE HOME DEPOT #7012	30.46	CAD	30.46	CAD	2710	GENERAL HARDWARE	SW0860	BERMONDSEY YARD SITE MAINTENANCE	5200	Home Supply Warehouse	**MORE**  2X4X92 5/8.
SOLID WASTE MANAGEMENT	5079-1	2018-09-17	2018-09-17	ANGELO S GARDEN CENTRE	432.68	CAD	432.68	CAD	2551	ROAD MATERIALS	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5261	Lawn and Garden Supply Stores	TOP SOIL AND SOD
SOLID WASTE MANAGEMENT	5081-8	2018-09-18	2018-09-19	THE HOME DEPOT #7078	212.44	CAD	212.44	CAD	3080	M & E - HAND TOOLS	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5200	Home Supply Warehouse	**MORE**  TROWEL
SOLID WASTE MANAGEMENT	5082-14	2018-09-19	2018-09-20	PARLIAMENT BUILDING SU	143.39	CAD	143.39	CAD	2710	GENERAL HARDWARE	SW0851	COMMISSIONERS TS SITE MAINTENANCE	5211	"Building Materials, Lumber Stores"	WEDGE ANCHORS
SOLID WASTE MANAGEMENT	5087-25	2018-09-25	2018-09-27	MCGOWAN FENCE & SUPPLY	293.90	CAD	293.90	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0851	COMMISSIONERS TS SITE MAINTENANCE	5051	Metal Service Centers and Offices	FENCING SUPPLIES
					"1,149.11"	CAD	"1,149.11"	CAD							
CITY CLERKS OFFICE	5084-5	2018-09-24	2018-09-24	PIER 1 IMPORTS # 1679	71.87	CAD	71.87	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	GV0019	STRATEGIC PROTOCOL & EXTERNAL RELATIONS	5719	Miscellaneous House Furnishing Specialty	PLATE STANDS USED DURING THE 2018 CITY MANAGER'S AWARDS
					71.87	CAD	71.87	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5082-31	2018-09-21	2018-09-21	MILESTONES 5240	62.88	CAD	62.88	CAD	4823	MEALS-OUTSIDE LOC'S	ED0125	BGS SD ICT	5812	"Eating Places, Restaurants"	MEETING WITH EXT. CLIENTS
					62.88	CAD	62.88	CAD							
SOLID WASTE MANAGEMENT	5085-22	2018-09-25	2018-09-25	SHIVA & RAMYA S NO FRI	23.89	CAD	23.89	CAD	4820	BUSINESS MEETING EXPENSES	SW0830	SCARBOROUGH TS OPERATIONS	5411	"Grocery Stores, Supermarkets"	FOOD & DRINKS FOR TPS SWMS BREAKFAST EVENT @ SCARB TS
SOLID WASTE MANAGEMENT	5085-23	2018-09-25	2018-09-25	COSTCO WHOLESALE W545	116.84	CAD	116.84	CAD	4820	BUSINESS MEETING EXPENSES	SW0830	SCARBOROUGH TS OPERATIONS	5300	Wholesale Clubs	FOOD & DRINKS FOR TPS SWMS BREAKFAST EVENT @ SCARB TS
					140.73	CAD	140.73	CAD							
TRANSPORTATION	5071-27	2018-09-04	2018-09-05	THE HOME DEPOT #7027	50.45	CAD	50.45	CAD	2710	GENERAL HARDWARE	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5200	Home Supply Warehouse	**MORE**  RECIP SET
					50.45	CAD	50.45	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5074-13	2018-09-10	2018-09-10	PARKING AUTHORITYOFTOR	20.00	CAD	20.00	CAD	4770	PARKING EXPENSES (INTOWN)	ED0056	BGS SD GREEN ENERGY SERVICES	9399	Government Services - Not Elsewhere Clas	PARKING
ECONOMIC DEVELOPMENT & CULTURE	5075-23	2018-09-11	2018-09-11	BANGKOK GARDEN	178.03	CAD	178.03	CAD	4823	MEALS-OUTSIDE LOC'S	ED0056	BGS SD GREEN ENERGY SERVICES	5812	"Eating Places, Restaurants"	LATE EVENING EVENT-RECEPTION FOR DANISH DELEGATION
ECONOMIC DEVELOPMENT & CULTURE	5075-24	2018-09-11	2018-09-11	INDIGO 287	29.58	CAD	29.58	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	ED0056	BGS SD GREEN ENERGY SERVICES	5942	Book Stores	RESEARCH BOOK
ECONOMIC DEVELOPMENT & CULTURE	5075-25	2018-09-11	2018-09-11	PARKING AUTHORITYOFTOR	26.00	CAD	26.00	CAD	4770	PARKING EXPENSES (INTOWN)	ED0056	BGS SD GREEN ENERGY SERVICES	9399	Government Services - Not Elsewhere Clas	PARKING
ECONOMIC DEVELOPMENT & CULTURE	5080-13	2018-09-18	2018-09-18	IMPARK00090013U	25.00	CAD	25.00	CAD	4770	PARKING EXPENSES (INTOWN)	ED0056	BGS SD GREEN ENERGY SERVICES	7523	Automobile Parking Lots and Garages	PARKING
ECONOMIC DEVELOPMENT & CULTURE	5083-12	2018-09-21	2018-09-21	GOPARK MANAGEMENT (ONT	12.00	CAD	12.00	CAD	4770	PARKING EXPENSES (INTOWN)	ED0056	BGS SD GREEN ENERGY SERVICES	7523	Automobile Parking Lots and Garages	PARKING
ECONOMIC DEVELOPMENT & CULTURE	5084-11	2018-09-24	2018-09-24	TPA/GREEN  P       QPL	26.00	CAD	26.00	CAD	4770	PARKING EXPENSES (INTOWN)	ED0056	BGS SD GREEN ENERGY SERVICES	7523	Automobile Parking Lots and Garages	PARKING
ECONOMIC DEVELOPMENT & CULTURE	5087-49	2018-09-27	2018-09-27	UNIT PARK          QPS	10.00	CAD	10.00	CAD	4770	PARKING EXPENSES (INTOWN)	ED0056	BGS SD GREEN ENERGY SERVICES	7523	Automobile Parking Lots and Garages	PARKING
ECONOMIC DEVELOPMENT & CULTURE	5087-50	2018-09-27	2018-09-27	POURHOUSE PUB & KITCHE	50.04	CAD	50.04	CAD	4823	MEALS-OUTSIDE LOC'S	ED0056	BGS SD GREEN ENERGY SERVICES	5812	"Eating Places, Restaurants"	DINNER MEETING WITH DANISH TRADE COUNCIL
					376.65	CAD	376.65	CAD							
FACILITIES MANAGEMENT	5076-18	2018-09-11	2018-09-12	THE HOME DEPOT #7080	35.55	CAD	35.55	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61461876	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  SCREWS
FACILITIES MANAGEMENT	5085-24	2018-09-24	2018-09-25	THE HOME DEPOT #7012	29.33	CAD	29.33	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61462327	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	TOOLBAR
FACILITIES MANAGEMENT	5085-25	2018-09-24	2018-09-25	THE HOME DEPOT #7080	49.22	CAD	49.22	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61468686	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  1/2FMSWTAD
FACILITIES MANAGEMENT	5085-26	2018-09-24	2018-09-25	THE HOME DEPOT #7080	955.96	CAD	955.96	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61468196	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  ADB1400AGW
					"1,070.06"	CAD	"1,070.06"	CAD							
SOLID WASTE MANAGEMENT	5070-6	2018-09-05	2018-09-05	TRAILCON LEASING INC.	928.92	CAD	928.92	CAD	4433	RENTAL-OPER. COSTS	SW0765	REUSE CENTRE	7513	Truck and Utility Trailer Rental	REPAIR AND REPLACEEMNT OF DOOR HOOR HINGES FOR TRAILER
SOLID WASTE MANAGEMENT	5070-7	2018-09-05	2018-09-05	TRAILCON LEASING INC.	282.33	CAD	282.33	CAD	4433	RENTAL-OPER. COSTS	SW0765	REUSE CENTRE	7513	Truck and Utility Trailer Rental	REPAIR AND REPLACEMENT OF MISSING MUD FLAPS
SOLID WASTE MANAGEMENT	5075-26	2018-09-11	2018-09-11	SHOPPERSDRUGMART0922	100.00	CAD	100.00	CAD	4786	RECOGNITION AWARDS	SW0612	HOUSEHOLD HAZARDOUS WASTE	5912	"Drug Stores, Pharmacies"	JOINT HEALTH & SAFETY COMMITTEE PRIZE - GIFT CARD
SOLID WASTE MANAGEMENT	5077-24	2018-09-13	2018-09-13	SHOPPER SDRUGMART#1255	200.00	CAD	200.00	CAD	4786	RECOGNITION AWARDS	SW0612	HOUSEHOLD HAZARDOUS WASTE	5912	"Drug Stores, Pharmacies"	JOINT HEALTH & SAFETY COMMITTEE - GIFT CARD
SOLID WASTE MANAGEMENT	5082-32	2018-09-20	2018-09-20	TENAQUIP LIMITEE	747.97	CAD	747.97	CAD	3099	GENERAL EQUIPMENT	SW0612	HOUSEHOLD HAZARDOUS WASTE	5085	Industrial Supplies Not Elsewhere Classi	PALLET TRUCK & DRUM DOLLY
SOLID WASTE MANAGEMENT	5088-9	2018-09-28	2018-09-28	MOE-HWIN WEB	50.00	CAD	50.00	CAD	4830	PERMIT & LICENSE FEES	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	REGISTRATION
					"2,309.22"	CAD	"2,309.22"	CAD							
TORONTO WATER	5082-33	2018-09-19	2018-09-20	CDN TIRE STORE #00427	72.29	CAD	72.29	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW4095	WW TREATMNT: HIGHLAND CREEK TP-WA 1	5200	Home Supply Warehouse	TIRE INNER TUBES
					72.29	CAD	72.29	CAD							
TORONTO WATER	5085-36	2018-09-25	2018-09-25	SHOPPERS DRUG MART #13	14.44	CAD	14.44	CAD	4805	POSTAGE	TW2035	D&C: PROGRAM MAINTENANCE	5912	"Drug Stores, Pharmacies"	POSTAGE
					14.44	CAD	14.44	CAD							
TORONTO WATER	5088-17	2018-09-28	2018-09-28	PROFESSIONAL ENGINEER	248.60	CAD	248.60	CAD	4760	MEMBERSHIP FEES	TW7025	WTR TREAT & SUPPLY:RC HARRIS TP-SUPPORT	7299	Other Services (Not Elsewhere Classified	RENEWAL OF MEMBERSHIP
					248.60	CAD	248.60	CAD							
TORONTO WATER	5075-38	2018-09-10	2018-09-11	THE HOME DEPOT #7012	85.77	CAD	85.77	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5200	Home Supply Warehouse	GR70 CHAIN
TORONTO WATER	5082-55	2018-09-20	2018-09-20	THE HOME DEPOT #7012	145.77	CAD	145.77	CAD	3025	M & E - JANITORIAL	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5200	Home Supply Warehouse	45LRIDGIDVAC
					231.54	CAD	231.54	CAD							
FACILITIES MANAGEMENT	5082-56	2018-09-17	2018-09-20	ELS	173.23	CAD	173.23	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61468163	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	ELECTRICAL SUPPLIES
FACILITIES MANAGEMENT	5082-57	2018-09-17	2018-09-20	ELS	100.84	CAD	100.84	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61468163	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	ELECTRICAL SUPPLIES
					274.07	CAD	274.07	CAD							
TORONTO WATER	5077-45	2018-09-13	2018-09-13	GESCAN #810	121.94	CAD	121.94	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5065	Electrical Parts and Equipment	LOCAL EXPANSION MODULE
TORONTO WATER	5080-22	2018-09-18	2018-09-18	GESCAN #810	293.80	CAD	293.80	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5065	Electrical Parts and Equipment	ADVANTAGE HARDWARE KEY
					415.74	CAD	415.74	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5070-10	2018-09-04	2018-09-04	LAKESHORE LUMBER	339.00	CAD	339.00	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	AH0023	MH OS TODMORDEN MILLS FACILITY OPERATION	5251	Hardware Stores	TRIPLE MIX
ECONOMIC DEVELOPMENT & CULTURE	5074-23	2018-09-10	2018-09-10	MARKHAM MOWER	958.01	CAD	958.01	CAD	2120	PARTS - MACHINERY & EQUIPMENT	AH0154	MH OS FORT YORK FACILITY OPERATIONS	5599	"Miscellaneous Automotive, Aircraft, and"	MOWER PARTS
ECONOMIC DEVELOPMENT & CULTURE	5074-24	2018-09-10	2018-09-10	DANNYS VACUUM CLEANER	305.10	CAD	305.10	CAD	2570	JANITORIAL SUPPLIES	AH0029	MH OS FACILITY OPERATIONS ADMINISTRATION	5722	Household Appliance Stores	VACUUM PARTS
ECONOMIC DEVELOPMENT & CULTURE	5076-27	2018-09-12	2018-09-12	PRINCESS AUTO	112.98	CAD	112.98	CAD	2710	GENERAL HARDWARE	AH0025	MH OS GIBSON HOUSE FACILITY OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	CASTERS FOR GATE
ECONOMIC DEVELOPMENT & CULTURE	5077-46	2018-09-13	2018-09-13	POWERTRADE ELECTRIC LT	185.00	CAD	185.00	CAD	2575	ELECTRICAL SUPPLIES	AH0153	MH OS MACKENZIE HOUSE FACILITY OPERATION	5251	Hardware Stores	LIGHT FIXTURES
ECONOMIC DEVELOPMENT & CULTURE	5080-23	2018-09-18	2018-09-18	DANNYS VACUUM CLEANER	13.55	CAD	13.55	CAD	2570	JANITORIAL SUPPLIES	AH0029	MH OS FACILITY OPERATIONS ADMINISTRATION	5722	Household Appliance Stores	VACUUM PARTS
ECONOMIC DEVELOPMENT & CULTURE	5081-22	2018-09-19	2018-09-19	MARKHAM MOWER	120.39	CAD	120.39	CAD	2120	PARTS - MACHINERY & EQUIPMENT	AH0154	MH OS FORT YORK FACILITY OPERATIONS	5599	"Miscellaneous Automotive, Aircraft, and"	MOWER PARTS
ECONOMIC DEVELOPMENT & CULTURE	5082-58	2018-09-20	2018-09-20	PMF PLUMBING SUPPLIES	"1,892.75"	CAD	"1,892.75"	CAD	2535	PLUMBING SUPPLIES	CAC111-03	MACKENZIE HOUSE RESTORATION - 2017	5074	Plumbing and Heating Equipment	SINK AND STRAINERS
ECONOMIC DEVELOPMENT & CULTURE	5082-59	2018-09-20	2018-09-20	NOBLE 1003	339.00	CAD	339.00	CAD	2570	JANITORIAL SUPPLIES	AH0029	MH OS FACILITY OPERATIONS ADMINISTRATION	5251	Hardware Stores	SOAP DISPENSERS
ECONOMIC DEVELOPMENT & CULTURE	5087-77	2018-09-26	2018-09-27	INFINITE GROUP	40.55	CAD	40.55	CAD	2570	JANITORIAL SUPPLIES	AH0154	MH OS FORT YORK FACILITY OPERATIONS	5947	"Card, Gift, Novelty, and Souvenir Shops"	STANLESS STEEL CLEANER
					"4,306.33"	CAD	"4,306.33"	CAD							
FACILITIES MANAGEMENT	5071-34	2018-09-05	2018-09-05	LOWES #02633*	92.83	CAD	92.83	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61462139	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  AVALON NON-DIRECTIONAL 2X4X5/8
FACILITIES MANAGEMENT	5072-41	2018-09-06	2018-09-06	LOWES #03321*	82.42	CAD	82.42	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61458769	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  9  CONTRACTOR SKELETON CAULKING G
FACILITIES MANAGEMENT	5081-23	2018-09-19	2018-09-19	EASTERN PARTITIONS LTD	528.84	CAD	528.84	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61467558	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5046	Commercial Equipment Not Elsewhere Class	STRAPS
					704.09	CAD	704.09	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5082-60	2018-09-20	2018-09-20	INTERNIC.CA	56.50	CAD	56.50	CAD	4085	PROF & TECH-MGMT	SE0004	CAVALCADE OF LIGHTS	7372	"Computer Programming, Integrated Systems"	WEB DOMAIN RENEWAL
ECONOMIC DEVELOPMENT & CULTURE	5083-16	2018-09-24	2018-09-24	TWITTER ONLINE ADS	257.42	CAD	257.42	CAD	4414	ADVERTISING & PROMOTION	SE0019	AC CE NUIT BLANCHE	7311	Advertising Services	ONLINE ADVERTISING
ECONOMIC DEVELOPMENT & CULTURE	5084-21	2018-09-24	2018-09-24	THOMAS HINDS TOBACCONI	20.91	CAD	20.91	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	SE0019	AC CE NUIT BLANCHE	5993	Cigar Stores and Stands	OFFERING TOBACCO FOR NUIT BLANCHE
ECONOMIC DEVELOPMENT & CULTURE	5084-22	2018-09-24	2018-09-24	MICHAELS #4936	11.27	CAD	11.27	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	ED0150	PS MKG EDC MKTG TACTICS	5945	"Game, Toy, and Hobby Shops"	WRAPPING MATERIALS FOR TOBACCO OFFERING
ECONOMIC DEVELOPMENT & CULTURE	5085-37	2018-09-24	2018-09-25	THE PRINTING HOUSE #00	344.53	CAD	344.53	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	ED0152	PS MKG EDC MKTG ADMIN	2741	Miscellaneous Publishing and Printing	PRINTING FOR TPS WEEK CARDS
ECONOMIC DEVELOPMENT & CULTURE	5085-38	2018-09-25	2018-09-25	TWITTER ONLINE ADS	701.71	CAD	701.71	CAD	4414	ADVERTISING & PROMOTION	SE0019	AC CE NUIT BLANCHE	7311	Advertising Services	ONLINE ADVERTISING
ECONOMIC DEVELOPMENT & CULTURE	5085-39	2018-09-25	2018-09-25	ICONOSQUARE	51.85	CAD	39.00	USD	4085	PROF & TECH-MGMT	SE0019	AC CE NUIT BLANCHE	5045	"Computers, Computer Peripheral Equipment"	SOCIAL MEDIA ANALYTICS
ECONOMIC DEVELOPMENT & CULTURE	5087-78	2018-09-28	2018-09-28	DNH*GODADDY.COM CAD	101.99	CAD	101.99	CAD	4085	PROF & TECH-MGMT	SE0019	AC CE NUIT BLANCHE	4816	Computer Network/Information Services	DOMAIN PURCHASE SERVICES
ECONOMIC DEVELOPMENT & CULTURE	5087-79	2018-09-27	2018-09-27	TWITTER ONLINE ADS	775.46	CAD	775.46	CAD	4414	ADVERTISING & PROMOTION	SE0019	AC CE NUIT BLANCHE	7311	Advertising Services	ONLINE ADVERTISING
ECONOMIC DEVELOPMENT & CULTURE	5088-18	2018-09-29	2018-09-29	TWITTER ONLINE ADS	743.94	CAD	743.94	CAD	4414	ADVERTISING & PROMOTION	SE0019	AC CE NUIT BLANCHE	7311	Advertising Services	ONLINE ADVERTISING
					"3,065.58"	CAD	"3,013.73"	CAD							
							39.00	USD							
ECONOMIC DEVELOPMENT & CULTURE	5077-47	2018-09-13	2018-09-13	DOLLARAMA # 719	50.96	CAD	50.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	5310	Discount Stores	"STYRO CUPS, SAMPLE CONTAINERS, PLASTIC SPOONS, NAPKINS FOR REFRESHMENTS"
					50.96	CAD	50.96	CAD							
FACILITIES MANAGEMENT	5068-14	2018-08-31	2018-09-03	SAFETY MEDIA INC-TERMI	128.29	CAD	128.29	CAD	2590	EMERGENCY SERVICES SUPPLIES	61464311	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5999	Miscellaneous and Specialty Retail Store	FIRE SAFETY BOX
FACILITIES MANAGEMENT	5074-35	2018-09-10	2018-09-10	ATLAS TOOLS & MACHINER	129.95	CAD	129.95	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61388894	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	NEW TOOL
FACILITIES MANAGEMENT	5074-36	2018-09-10	2018-09-10	ATLAS TOOLS & MACHINER	293.74	CAD	293.74	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FA0183	21 ALNESS-OPS-N (ALNESS YARD)	5211	"Building Materials, Lumber Stores"	TOOLS
FACILITIES MANAGEMENT	5074-37	2018-09-10	2018-09-10	ATLAS TOOLS & MACHINER	-293.74	CAD	-293.74	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	61388894	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	RETURN TOOL
					258.24	CAD	258.24	CAD							
TRANSPORTATION	5072-58	2018-09-07	2018-09-07	RONA # 55140	193.46	CAD	193.46	CAD	2552	BRIDGE MATERIALS	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5251	Hardware Stores	BRIDGE SUPPLIES
TRANSPORTATION	5077-65	2018-09-13	2018-09-13	THE HOME DEPOT #7001	22.04	CAD	22.04	CAD	2552	BRIDGE MATERIALS	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5200	Home Supply Warehouse	ANCHORFIX 1
TRANSPORTATION	5077-66	2018-09-12	2018-09-13	THE HOME DEPOT #7001	85.12	CAD	85.12	CAD	2552	BRIDGE MATERIALS	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5200	Home Supply Warehouse	**MORE**  SANDPAPER
TRANSPORTATION	5077-67	2018-09-13	2018-09-13	BEST BUY CANADA #943	180.77	CAD	180.77	CAD	4804	WIRELESS DEVICES	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5732	Electronic Sales	PHONE CASES
TRANSPORTATION	5078-15	2018-09-14	2018-09-14	THE HOME DEPOT #7001	145.36	CAD	145.36	CAD	2552	BRIDGE MATERIALS	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5200	Home Supply Warehouse	**MORE**  CAN OPENER
TRANSPORTATION	5081-43	2018-09-18	2018-09-19	THE HOME DEPOT #7001	37.14	CAD	37.14	CAD	2552	BRIDGE MATERIALS	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5200	Home Supply Warehouse	**MORE**  PL MAX
TRANSPORTATION	5082-77	2018-09-19	2018-09-20	THE HOME DEPOT #7001	187.32	CAD	187.32	CAD	2552	BRIDGE MATERIALS	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5200	Home Supply Warehouse	**MORE**  2X4X8 SPF.
TRANSPORTATION	5082-78	2018-09-20	2018-09-20	THE HOME DEPOT #7001	22.02	CAD	22.02	CAD	2552	BRIDGE MATERIALS	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5200	Home Supply Warehouse	**MORE**  BLDTUBE 4X10
TRANSPORTATION	5083-22	2018-09-21	2018-09-21	THE HOME DEPOT #7027	167.24	CAD	167.24	CAD	2552	BRIDGE MATERIALS	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5200	Home Supply Warehouse	18V 4.0 X 2
TRANSPORTATION	5083-23	2018-09-21	2018-09-21	THE HOME DEPOT #7027	25.97	CAD	25.97	CAD	2552	BRIDGE MATERIALS	TP0219	ROADWAY MANAGEMENT & OVERHEAD-D4	5200	Home Supply Warehouse	RED FUEL
					"1,066.44"	CAD	"1,066.44"	CAD							
TORONTO WATER	5075-49	2018-09-11	2018-09-11	TRY HARD INDUSTRIAL SU	142.19	CAD	142.19	CAD	2710	GENERAL HARDWARE	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	5085	Industrial Supplies Not Elsewhere Classi	O-RING SPLICING KIT
					142.19	CAD	142.19	CAD							
FIRE SERVICES	5074-38	2018-09-07	2018-09-10	ONROUTE #01174	62.33	CAD	62.33	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
FIRE SERVICES	5074-39	2018-09-09	2018-09-10	ONROUTE #01167	57.22	CAD	57.22	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
FIRE SERVICES	5074-40	2018-09-07	2018-09-10	SHERATON	674.50	CAD	674.50	CAD	*****	CONFERENCES/SEMINARS - ACCOMMODATION	FR0012	ADMIN-HEADQUARTERS	3503	Sheraton Hotels	**MORE**  ACCOMMODATIONS
FIRE SERVICES	5077-68	2018-09-12	2018-09-13	SHELL	62.75	CAD	62.75	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
FIRE SERVICES	5079-21	2018-09-15	2018-09-17	ONROUTE #01168	47.33	CAD	47.33	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5541	Service Stations (with or without Ancill	FUEL
FIRE SERVICES	5079-22	2018-09-17	2018-09-17	GETABSTRACT	299.58	CAD	224.00	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	FR0012	ADMIN-HEADQUARTERS	5942	Book Stores	SUBSCRIPTION
FIRE SERVICES	5082-79	2018-09-20	2018-09-20	ONROUTE #01171	68.00	CAD	68.00	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
FIRE SERVICES	5082-80	2018-09-15	2018-09-20	WESTIN (WESTIN HOTELS)	"1,516.00"	CAD	"1,516.00"	CAD	4252	CONFERENCES/SEMINARS - ACCOMMODATION	FR0012	ADMIN-HEADQUARTERS	3513	Westin Hotels	ACCOMMODATIONS
FIRE SERVICES	5082-81	2018-09-20	2018-09-20	IMPARK00110003A	140.00	CAD	140.00	CAD	4254	CONFERENCES/SEMINARS - GROUND TRANSPT	FR0012	ADMIN-HEADQUARTERS	7523	Automobile Parking Lots and Garages	GROUND TRANSP.(PARKING)
FIRE SERVICES	5082-82	2018-09-21	2018-09-21	HARVARD*BUSINESS REVIE	157.74	CAD	119.00	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	FR0012	ADMIN-HEADQUARTERS	5968	Direct Marketing - Continuity/Subscripti	SUBSCRIPTION
FIRE SERVICES	5084-25	2018-09-22	2018-09-24	CDN TIRE GASBAR #01317	60.59	CAD	60.59	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
					"3,146.04"	CAD	"2,688.72"	CAD							
							343.00	USD							
TRANSPORTATION	5071-45	2018-09-05	2018-09-05	STEPHENSON S RENT-ALL	362.67	CAD	362.67	CAD	2710	GENERAL HARDWARE	TP0333	"ROADWAY EXPRESSWAY OPERATIONS-D1,A1"	7394	"Equipment Rental and Leasing Services, F"	CUSTOM CORE BIT FOR BOLLARDS
