Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5101-84	2018-10-17	2018-10-17	WAL*MART CANADA INC	225.73	CAD	225.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5310	Discount Stores	SHARPENERS
"PARKS, FORESTRY & RECREATION"	5101-85	2018-10-17	2018-10-17	MAD SCIENCE OF TORONTO	203.40	CAD	203.40	CAD	4118	TICKETS AND ADMISSION FEES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	7929	"Bands, Orchestras, and Miscellaneous Ent"	SCIENCE WORKSHOP FOR CALICO ARC
"PARKS, FORESTRY & RECREATION"	5101-86	2018-10-17	2018-10-17	RCSS WESTON 2800	93.06	CAD	93.06	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	COOKING WORKSHOP
"PARKS, FORESTRY & RECREATION"	5101-87	2018-10-17	2018-10-17	RCSS WESTON 2800	105.22	CAD	105.22	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	CLASP PROGRAM - COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5101-88	2018-10-16	2018-10-17	CDN TIRE STORE #00070	178.89	CAD	178.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5200	Home Supply Warehouse	STORAGE CONTAINERS
"PARKS, FORESTRY & RECREATION"	5101-89	2018-10-17	2018-10-17	DOLLAR TREE CANADA STO	21.19	CAD	21.19	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5331	Variety Stores	GAMES AND CRAFTS
"PARKS, FORESTRY & RECREATION"	5101-90	2018-10-17	2018-10-17	DOLLAR TREE CANADA STO	25.21	CAD	25.21	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5331	Variety Stores	BAKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5101-91	2018-10-17	2018-10-17	DOLLARAMA # 341	64.41	CAD	64.41	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5310	Discount Stores	HALLOWEEN SUPPLIES
"PARKS, FORESTRY & RECREATION"	5101-92	2018-10-17	2018-10-17	INDIGO ONLINE	119.79	CAD	119.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5942	Book Stores	"GAMES, BOOKS"
"PARKS, FORESTRY & RECREATION"	5101-93	2018-10-17	2018-10-17	INDIGO ONLINE	39.71	CAD	39.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5942	Book Stores	"GAMES, BOOKS"
"PARKS, FORESTRY & RECREATION"	5101-94	2018-10-18	2018-10-18	AMZN MKTP CA*M880L2C81	124.71	CAD	124.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	4816	Computer Network/Information Services	CRAFT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5102-164	2018-10-18	2018-10-18	METRO #401	2.29	CAD	2.29	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	EGGS
"PARKS, FORESTRY & RECREATION"	5102-165	2018-10-18	2018-10-18	WAL*MART CANADA INC	33.81	CAD	33.81	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5310	Discount Stores	SAND FOR SANDBOX
"PARKS, FORESTRY & RECREATION"	5102-166	2018-10-19	2018-10-19	AMZN MKTP CA*M84CR6FL1	50.82	CAD	50.82	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	4816	Computer Network/Information Services	CLAY
"PARKS, FORESTRY & RECREATION"	5102-167	2018-10-19	2018-10-19	INDIGO ONLINE	16.90	CAD	16.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5942	Book Stores	GAMES
"PARKS, FORESTRY & RECREATION"	5102-168	2018-10-17	2018-10-18	WAL-MART # 1151	10.15	CAD	10.15	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5310	Discount Stores	HALLOWEEN SUPPLIES
"PARKS, FORESTRY & RECREATION"	5102-169	2018-10-17	2018-10-18	WAL-MART # 1151	214.85	CAD	214.85	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5310	Discount Stores	BAKING AND SPORTS SUPPLIES
"PARKS, FORESTRY & RECREATION"	5107-196	2018-10-26	2018-10-26	FRESHCO #9778	7.98	CAD	7.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	HALLOWEEN SUPPLIES
"PARKS, FORESTRY & RECREATION"	5108-48	2018-10-26	2018-10-26	WAL-MART #1139	78.72	CAD	78.72	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	BAKING SUPPLIES
					"4,087.09"	CAD	"4,087.09"	CAD							
"PARKS, FORESTRY & RECREATION"	5100-80	2018-10-16	2018-10-16	DAVENPORT GARDEN CENTR	558.20	CAD	558.20	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P12198	HORTICULTURE - CITYWIDE	5261	Lawn and Garden Supply Stores	COMMUNITY GARDEN PLANTINGS
"PARKS, FORESTRY & RECREATION"	5106-81	2018-10-24	2018-10-24	LOBLAWS #1021	99.27	CAD	99.27	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	P12198	HORTICULTURE - CITYWIDE	5411	"Grocery Stores, Supermarkets"	DVDS FOR GARDEN CONTEST
					657.47	CAD	657.47	CAD							
PUBLIC HEALTH	5090-88	2018-10-02	2018-10-02	IMAGINE CANADA	"1,689.00"	CAD	"1,689.00"	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBLIC HEALTH LIBRARIES	8398	"Organizations, Charitable and Social Ser"	BOOK & MAGAZINE SUBSCRIPTIONS
PUBLIC HEALTH	5100-81	2018-10-16	2018-10-16	AMZN MKTP CA*MT3WI1YA0	47.44	CAD	47.44	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBLIC HEALTH LIBRARIES	4816	Computer Network/Information Services	BOOK & MAGAZINE SUBSCRIPTIONS
PUBLIC HEALTH	5102-170	2018-10-18	2018-10-18	AMAZON.CA*M89MW0LK2	85.19	CAD	85.19	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH2088	PUBLIC HEALTH LIBRARIES	4816	Computer Network/Information Services	BOOK & MAGAZINE SUBSCRIPTIONS
					"1,821.63"	CAD	"1,821.63"	CAD							
"PARKS, FORESTRY & RECREATION"	5091-102	2018-10-03	2018-10-03	TSC STORES L.P.  #1227	179.64	CAD	179.64	CAD	2401	LUBRICANTS	P00415	N-WEST3-TURF&HORT	5251	Hardware Stores	AD1000 RUSTPROOF
"PARKS, FORESTRY & RECREATION"	5092-167	2018-10-04	2018-10-04	THE HOME DEPOT #7129	109.21	CAD	109.21	CAD	2715	PAINT SUPPLIES	P00415	N-WEST3-TURF&HORT	5200	Home Supply Warehouse	**MORE**  SIPHON
"PARKS, FORESTRY & RECREATION"	5101-95	2018-10-16	2018-10-17	THE HOME DEPOT #7129	33.39	CAD	33.39	CAD	3080	M & E - HAND TOOLS	P00415	N-WEST3-TURF&HORT	5200	Home Supply Warehouse	**MORE**  SANDER BLOCK
"PARKS, FORESTRY & RECREATION"	5101-96	2018-10-16	2018-10-17	THE HOME DEPOT #7129	24.83	CAD	24.83	CAD	2715	PAINT SUPPLIES	P00415	N-WEST3-TURF&HORT	5200	Home Supply Warehouse	DRYDEX 3.8L
"PARKS, FORESTRY & RECREATION"	5101-97	2018-10-17	2018-10-17	ANGELO S GARDEN CENTRE	59.33	CAD	59.33	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00415	N-WEST3-TURF&HORT	5261	Lawn and Garden Supply Stores	CEDAR HEDGES
"PARKS, FORESTRY & RECREATION"	5101-98	2018-10-16	2018-10-17	DUROX FLOOR ACCESSORIE	220.97	CAD	220.97	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00415	N-WEST3-TURF&HORT	5713	Floor Covering Stores	"VINYL COVER BASE, HOLES NOZZLES"
"PARKS, FORESTRY & RECREATION"	5102-171	2018-10-17	2018-10-18	THE HOME DEPOT #7129	95.61	CAD	95.61	CAD	2715	PAINT SUPPLIES	P00415	N-WEST3-TURF&HORT	5200	Home Supply Warehouse	**MORE**  PAINTER S MT
					722.98	CAD	722.98	CAD							
"PARKS, FORESTRY & RECREATION"	5089-71	2018-10-01	2018-10-01	NOFRILLS MICHAELS 1315	4.00	CAD	4.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12486	RE-YO-SOCIAL PROG YOUTH-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	SCIENCE SUPPLIES
"PARKS, FORESTRY & RECREATION"	5089-72	2018-10-01	2018-10-01	DOLLARAMA #1111	1.41	CAD	1.41	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12486	RE-YO-SOCIAL PROG YOUTH-MILLIKEN CRC	5310	Discount Stores	TOOTHPICKS
"PARKS, FORESTRY & RECREATION"	5090-89	2018-10-01	2018-10-02	WAL-MART #1080	31.59	CAD	31.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12486	RE-YO-SOCIAL PROG YOUTH-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	SCIENCE SUPPLIES
"PARKS, FORESTRY & RECREATION"	5090-90	2018-10-01	2018-10-02	WAL-MART #1080	125.59	CAD	125.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12490	RE-YO-ARTS YOUTH-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5092-168	2018-10-04	2018-10-04	LOWES #02494*	53.65	CAD	53.65	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12298	RE-MU-PROG SUPP MULTI PURP-MILLIKEN CRC	5200	Home Supply Warehouse	**MORE**  COMPLETE APPLICATION KIT
"PARKS, FORESTRY & RECREATION"	5092-169	2018-10-04	2018-10-04	WAL-MART #1080	12.85	CAD	12.85	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12490	RE-YO-ARTS YOUTH-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	CREAM
"PARKS, FORESTRY & RECREATION"	5097-151	2018-10-12	2018-10-12	MICHAELS #4918	64.34	CAD	64.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12490	RE-YO-ARTS YOUTH-MILLIKEN CRC	5945	"Game, Toy, and Hobby Shops"	ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5098-51	2018-10-12	2018-10-12	WAL-MART #1080	22.89	CAD	22.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12490	RE-YO-ARTS YOUTH-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5099-67	2018-10-15	2018-10-15	DOLLARAMA #1111	15.82	CAD	15.82	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12486	RE-YO-SOCIAL PROG YOUTH-MILLIKEN CRC	5310	Discount Stores	SCIENCE SUPPLIES
"PARKS, FORESTRY & RECREATION"	5100-82	2018-10-15	2018-10-16	WAL-MART #1056	2.47	CAD	2.47	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12486	RE-YO-SOCIAL PROG YOUTH-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	SCIENCE SUPPLIES
"PARKS, FORESTRY & RECREATION"	5101-99	2018-10-16	2018-10-17	WAL-MART #1080	14.51	CAD	14.51	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12486	RE-YO-SOCIAL PROG YOUTH-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	SCIENCE SUPPLIES
"PARKS, FORESTRY & RECREATION"	5103-42	2018-10-21	2018-10-21	MICHAELS #4930	33.88	CAD	33.88	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12486	RE-YO-SOCIAL PROG YOUTH-MILLIKEN CRC	5945	"Game, Toy, and Hobby Shops"	SCIENCE SUPPLIES
"PARKS, FORESTRY & RECREATION"	5104-46	2018-10-22	2018-10-22	MARCHANT S SCHOOL SPOR	166.95	CAD	166.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13026	DROP IN SPORTS - MILLIKEN PARK CRC	5941	Sporting Goods Stores	DROP IN BADMINTON PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5105-71	2018-10-22	2018-10-23	WAL-MART #1080	11.08	CAD	11.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12486	RE-YO-SOCIAL PROG YOUTH-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	READING CIRCLE SUPPLIES
"PARKS, FORESTRY & RECREATION"	5105-72	2018-10-22	2018-10-23	WAL-MART #1080	2.98	CAD	2.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12486	RE-YO-SOCIAL PROG YOUTH-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	SCIENCE SUPPLIES
"PARKS, FORESTRY & RECREATION"	5107-197	2018-10-25	2018-10-25	WAL-MART #1080	14.50	CAD	14.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12486	RE-YO-SOCIAL PROG YOUTH-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	SCIENCE SUPPLIES
					578.51	CAD	578.51	CAD							
"PARKS, FORESTRY & RECREATION"	5089-73	2018-10-01	2018-10-01	ATLAS TOOLS & MACHINER	328.08	CAD	328.08	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5211	"Building Materials, Lumber Stores"	"HAMMER,DRILL"
"PARKS, FORESTRY & RECREATION"	5089-74	2018-10-01	2018-10-01	SPAR MARATHON ROOFING	"2,114.35"	CAD	"2,114.35"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00008	CHARTER-TRILLIUM-FERRY OPERATIONS	5039	Construction Materials Not Elsewhere Cla	GRACE ICE & SHIELD
"PARKS, FORESTRY & RECREATION"	5106-82	2018-10-24	2018-10-24	JOHNSTON INDUSTRIAL PL	503.09	CAD	503.09	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	POLYMASKED
"PARKS, FORESTRY & RECREATION"	5109-63	2018-10-29	2018-10-29	JOHNSTON INDUSTRIAL PL	"2,622.50"	CAD	"2,622.50"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	POLYMASKED
					"5,568.02"	CAD	"5,568.02"	CAD							
"PARKS, FORESTRY & RECREATION"	5090-91	2018-10-02	2018-10-02	STAPLES STORE #46	22.59	CAD	22.59	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P10186	C-REC SUPER2-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	REPLACE BROKEN CHARGER
"PARKS, FORESTRY & RECREATION"	5105-73	2018-10-22	2018-10-23	CDN TIRE STORE #00160	118.49	CAD	118.49	CAD	2710	GENERAL HARDWARE	P07682	MALVERN-OPERATIONS	5200	Home Supply Warehouse	TOOLS TO FIX ZAMBONI
"PARKS, FORESTRY & RECREATION"	5111-89	2018-10-31	2018-10-31	MUSKOKA PURE WATER	77.00	CAD	77.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10186	C-REC SUPER2-PRGM SUPPORT	4900	"Utilities - Electric, Gas, Sanitary, Wat"	WATER FOR EASTVILLE
					218.08	CAD	218.08	CAD							
PUBLIC HEALTH	5091-103	2018-10-03	2018-10-03	FUNDSCRIP	832.27	CAD	832.27	CAD	2741	FOOD COSTS	PH4021	TUBERCULOSIS PROGRAM	5947	"Card, Gift, Novelty, and Souvenir Shops"	FOOD VOUCHERS
PUBLIC HEALTH	5094-58	2018-10-05	2018-10-08	SUPER 8	977.97	CAD	977.97	CAD	4840	MOTEL/HOTEL RENT CHG	PH1079	GENERAL DIVISIONAL EXPENDITURES	7011	"Lodging - Hotels, Motels, Resorts - Not"	PATIENT SHELTER
PUBLIC HEALTH	5098-52	2018-10-11	2018-10-12	SUPER 8	977.97	CAD	977.97	CAD	4840	MOTEL/HOTEL RENT CHG	PH1079	GENERAL DIVISIONAL EXPENDITURES	7011	"Lodging - Hotels, Motels, Resorts - Not"	PATIENT SHELTER
PUBLIC HEALTH	5099-68	2018-10-12	2018-10-15	THE BARGAINS GROUP	897.60	CAD	897.60	CAD	4133	INCENT & REF PAYMTS	PH4021	TUBERCULOSIS PROGRAM	5999	Miscellaneous and Specialty Retail Store	PATIENT INCENTIVE
PUBLIC HEALTH	5103-43	2018-10-19	2018-10-19	DYNACARE MEDICAL LABOR	90.00	CAD	90.00	CAD	4124	MEDICAL REPORTS	PH4021	TUBERCULOSIS PROGRAM	5047	Laboratory/Medical/Dental/Ophthalmic Hos	MEDICAL SUPPLIES FOR CLIENTS
PUBLIC HEALTH	5103-44	2018-10-18	2018-10-19	SUPER 8	977.97	CAD	977.97	CAD	4840	MOTEL/HOTEL RENT CHG	PH1079	GENERAL DIVISIONAL EXPENDITURES	7011	"Lodging - Hotels, Motels, Resorts - Not"	PATIENT SHELTER
PUBLIC HEALTH	5107-198	2018-10-26	2018-10-26	CHAIRLINES	168.00	CAD	168.00	CAD	2082	HEALTH & SAFETY SUPPLIES	PH4021	TUBERCULOSIS PROGRAM	5021	Office and Commercial Furniture	HEALTH AND SAFETY EQUIPMENT
PUBLIC HEALTH	5108-49	2018-10-26	2018-10-26	SUPER 8	977.97	CAD	977.97	CAD	4840	MOTEL/HOTEL RENT CHG	PH1079	GENERAL DIVISIONAL EXPENDITURES	7011	"Lodging - Hotels, Motels, Resorts - Not"	PATIENT SHELTER
					"5,899.75"	CAD	"5,899.75"	CAD							
"PARKS, FORESTRY & RECREATION"	5091-104	2018-10-03	2018-10-03	SHERBOURNE FRESHCO 968	26.91	CAD	26.91	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13186	INSTRCT SPORTS - WELLESLEY CC	5411	"Grocery Stores, Supermarkets"	YOUTH COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5091-105	2018-10-03	2018-10-03	SHERBOURNE FRESHCO 968	5.13	CAD	5.13	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02858	N-CENTRAL-SPORTS & REC-YOUTH-SP. NEEDS	5411	"Grocery Stores, Supermarkets"	INCLUSIVE YOUTH COUNCIL
"PARKS, FORESTRY & RECREATION"	5096-78	2018-10-10	2018-10-10	FRESHCO #9686	55.04	CAD	55.04	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10452	REGENT PARK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	SENIOR'S PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5096-79	2018-10-10	2018-10-10	FRESHCO #9686	48.56	CAD	48.56	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13186	INSTRCT SPORTS - WELLESLEY CC	5411	"Grocery Stores, Supermarkets"	YOUTH COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5096-80	2018-10-10	2018-10-10	FRESHCO #9686	10.84	CAD	10.84	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02858	N-CENTRAL-SPORTS & REC-YOUTH-SP. NEEDS	5411	"Grocery Stores, Supermarkets"	ADAPTED & INTEGRATED PROGRAM
"PARKS, FORESTRY & RECREATION"	5100-83	2018-10-16	2018-10-16	SHERBOURNE FRESHCO 968	11.73	CAD	11.73	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02858	N-CENTRAL-SPORTS & REC-YOUTH-SP. NEEDS	5411	"Grocery Stores, Supermarkets"	ADAPTED & INTEGRATED PROGRAM - FOOD ITEMS
"PARKS, FORESTRY & RECREATION"	5100-84	2018-10-16	2018-10-16	SHERBOURNE FRESHCO 968	31.27	CAD	31.27	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13186	INSTRCT SPORTS - WELLESLEY CC	5411	"Grocery Stores, Supermarkets"	YOUTH COOKING PROGRAM - GROCERIES
"PARKS, FORESTRY & RECREATION"	5101-100	2018-10-17	2018-10-17	DESERRES	119.55	CAD	119.55	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12826	RS- WELLES-ADULT PRGMS-SPORTS	5970	"Artist Supply Stores, Craft Shops"	OLDER ADULT ARTS PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5101-101	2018-10-17	2018-10-17	DESERRES	22.59	CAD	22.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12838	RS- WELLES-COMM CTRE-PROGRAM SUPPORT	5970	"Artist Supply Stores, Craft Shops"	OLDER ADULT ARTS PROGRAM
"PARKS, FORESTRY & RECREATION"	5109-64	2018-10-29	2018-10-29	FRESHCO #9686	90.30	CAD	90.30	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12838	RS- WELLES-COMM CTRE-PROGRAM SUPPORT	5411	"Grocery Stores, Supermarkets"	CANDIES FOR HALLOWEEN
"PARKS, FORESTRY & RECREATION"	5109-65	2018-10-29	2018-10-29	FRESHCO #9686	111.74	CAD	111.74	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10452	REGENT PARK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	CANDIES FOR HALLOWEEN
"PARKS, FORESTRY & RECREATION"	5111-90	2018-10-31	2018-10-31	SHERBOURNE FRESHCO 968	9.51	CAD	9.51	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12838	RS- WELLES-COMM CTRE-PROGRAM SUPPORT	5411	"Grocery Stores, Supermarkets"	YOUTH COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5111-91	2018-10-31	2018-10-31	SHERBOURNE FRESHCO 968	10.06	CAD	10.06	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02858	N-CENTRAL-SPORTS & REC-YOUTH-SP. NEEDS	5411	"Grocery Stores, Supermarkets"	ADAPTED & INTEGRATED PROGRAM SUPPLIES
					553.23	CAD	553.23	CAD							
"PARKS, FORESTRY & RECREATION"	5089-75	2018-10-01	2018-10-01	ALPINE LAWN & GARDEN E	119.72	CAD	119.72	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00039	E-WEST-PRUNING/REMOVAL	5261	Lawn and Garden Supply Stores	CARBURATOR
"PARKS, FORESTRY & RECREATION"	5110-79	2018-10-30	2018-10-30	ALPINE LAWN & GARDEN E	845.23	CAD	845.23	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00039	E-WEST-PRUNING/REMOVAL	5261	Lawn and Garden Supply Stores	PINIONS
"PARKS, FORESTRY & RECREATION"	5110-80	2018-10-30	2018-10-30	ALPINE LAWN & GARDEN E	274.34	CAD	274.34	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00039	E-WEST-PRUNING/REMOVAL	5261	Lawn and Garden Supply Stores	BARS AND CHAINS
"PARKS, FORESTRY & RECREATION"	5110-81	2018-10-30	2018-10-30	ALPINE LAWN & GARDEN E	86.55	CAD	86.55	CAD	2130	PARTS - MOBILE EQUIPMENT	P00039	E-WEST-PRUNING/REMOVAL	5261	Lawn and Garden Supply Stores	MUFFLER
					"1,325.84"	CAD	"1,325.84"	CAD							
"PARKS, FORESTRY & RECREATION"	5090-116	2018-10-01	2018-10-02	SNOW CITY CYCLE MARINE	33.88	CAD	33.88	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5571	Motorcycle Shops and Dealers	RELAY
"PARKS, FORESTRY & RECREATION"	5090-117	2018-10-02	2018-10-02	ALPINE LAWN & GARDEN E	317.08	CAD	317.08	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00267	E-NORTH1-TURF&HORT	5261	Lawn and Garden Supply Stores	DRIVE TUBE
"PARKS, FORESTRY & RECREATION"	5092-190	2018-10-02	2018-10-04	BENNETT EQUIPMENT SERV	268.94	CAD	268.94	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5599	"Miscellaneous Automotive, Aircraft, and"	FILTERS
"PARKS, FORESTRY & RECREATION"	5092-191	2018-10-05	2018-10-05	ALPINE LAWN & GARDEN E	88.82	CAD	88.82	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00267	E-NORTH1-TURF&HORT	5261	Lawn and Garden Supply Stores	CHAIN
"PARKS, FORESTRY & RECREATION"	5092-192	2018-10-05	2018-10-05	AUTO PARTS CENTRES	4.86	CAD	4.86	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5533	"Automotive Parts, Accessories Stores"	STUD
"PARKS, FORESTRY & RECREATION"	5092-193	2018-10-05	2018-10-05	PRINCESS AUTO #36	73.44	CAD	73.44	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5085	Industrial Supplies Not Elsewhere Classi	JACK
"PARKS, FORESTRY & RECREATION"	5100-97	2018-10-15	2018-10-16	BENNETT EQUIPMENT SERV	502.85	CAD	502.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5599	"Miscellaneous Automotive, Aircraft, and"	PTO SHAFT
"PARKS, FORESTRY & RECREATION"	5100-98	2018-10-16	2018-10-16	AUTO PARTS CENTRES	209.48	CAD	209.48	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	BATTERY
"PARKS, FORESTRY & RECREATION"	5101-122	2018-10-17	2018-10-17	PRINCESS AUTO #36	235.69	CAD	235.69	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	TRAILER
