Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
LEGAL SERVICES	2503-101	05-16-2013	05-17-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4827	ONLINE SERVICES FEES	LL5302	HERITAGE PRESERVATIO	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-102	05-16-2013	05-17-2013	TERANET EXPRESS	41.00	CAD	41.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-103	05-16-2013	05-17-2013	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2505-154	05-17-2013	05-21-2013	TERANET EXPRESS	34.00	CAD	34.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2505-155	05-17-2013	05-21-2013	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2510-108	05-21-2013	05-24-2013	TERANET EXPRESS	17.00	CAD	17.00	CAD	4827	ONLINE SERVICES FEES	LL5304	PARKS AND RECREATION	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2510-109	05-22-2013	05-24-2013	TERANET EXPRESS	34.00	CAD	34.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2510-110	05-22-2013	05-24-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5801	LIBRARY	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2510-111	05-22-2013	05-24-2013	TERANET EXPRESS	41.00	CAD	41.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2510-112	05-22-2013	05-24-2013	TERANET EXPRESS	12.00	CAD	12.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2510-113	05-23-2013	05-24-2013	TERANET EXPRESS	50.00	CAD	50.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2510-114	05-23-2013	05-24-2013	TERANET EXPRESS	17.00	CAD	17.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2512-135	05-24-2013	05-27-2013	TERANET EXPRESS	9.50	CAD	9.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2512-136	05-24-2013	05-27-2013	TERANET EXPRESS	42.00	CAD	42.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2513-60	05-27-2013	05-28-2013	TERANET EXPRESS	21.50	CAD	21.50	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2513-61	05-27-2013	05-28-2013	TERANET EXPRESS	2.00	CAD	2.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2515-74	05-28-2013	05-29-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2515-75	05-28-2013	05-29-2013	TERANET EXPRESS	11.00	CAD	11.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2517-108	05-30-2013	05-31-2013	TERANET EXPRESS	48.00	CAD	48.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2517-109	05-30-2013	05-31-2013	TERANET EXPRESS	17.00	CAD	17.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2517-110	05-30-2013	05-31-2013	TERANET EXPRESS	30.00	CAD	30.00	CAD	4827	ONLINE SERVICES FEES	LL0004	PLNG&DEV-METRO HALL	9222	Fines	TITLE SEARCHES	
					869.00	CAD	869.00	CAD								
FIRE SERVICES	2499-106	05-13-2013	05-15-2013	MOE - HWIN WEB	10.42	CAD	10.42	CAD	4860	HAZARDOUS WASTE REMOVAL	FR0024	MECH MAINT-EQUIPMENT	9399	Government Services - Not Elsewhere Clas	HAZARDOUS WASTE REMOVAL	
					10.42	CAD	10.42	CAD								
"PARKS, FORESTRY & RECREATION"	2476-100	04-29-2013	05-01-2013	THE HOME DEPOT #7134	26.51	CAD	26.51	CAD	2710	GENERAL HARDWARE	P00415	N-WEST3-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2483-109	05-02-2013	05-06-2013	ONEIDA EQUIPMENT LTD	81.39	CAD	81.39	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00415	N-WEST3-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	EQUIPMENT PARTS AND LABOUR	
"PARKS, FORESTRY & RECREATION"	2498-95	05-13-2013	05-14-2013	SHERIDAN NURSERIES	"1,000.00"	CAD	"1,000.00"	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00415	N-WEST3-TURF&HORT	5261	Lawn and Garden Supply Stores	PERENNIALS	
"PARKS, FORESTRY & RECREATION"	2498-96	05-13-2013	05-14-2013	SHERIDAN NURSERIES	"1,000.00"	CAD	"1,000.00"	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00415	N-WEST3-TURF&HORT	5261	Lawn and Garden Supply Stores	PERENNIALS	
"PARKS, FORESTRY & RECREATION"	2498-97	05-13-2013	05-14-2013	SHERIDAN NURSERIES	662.02	CAD	662.02	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00415	N-WEST3-TURF&HORT	5261	Lawn and Garden Supply Stores	PERENNIALS	
"PARKS, FORESTRY & RECREATION"	2499-107	05-13-2013	05-15-2013	SPEELMAN S GARDEN CENT	99.44	CAD	99.44	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00415	N-WEST3-TURF&HORT	5261	Lawn and Garden Supply Stores	SOIL	
					"2,869.36"	CAD	"2,869.36"	CAD								
"PARKS, FORESTRY & RECREATION"	2515-76	05-28-2013	05-29-2013	RED DEVIL EQUIPMENT	37.01	CAD	34.71	USD	2120	PARTS - MACHINERY & EQUIPMENT	P10186	C-REC SUPER2-PGM SUP	5198	"Paints, Varnishes, and Supplies"	PARTS - BELT	
"PARKS, FORESTRY & RECREATION"	2517-111	05-30-2013	05-31-2013	GLEN CHEMICALS	70.51	CAD	70.51	CAD	2499	OTHER CHEMICALS	P07679	CENTENNIAL-E-OPERATI	5169	Chemicals and Allied Products Not Elsewh	SODIUM SULPHITE	
					107.52	CAD	70.51	CAD								
							34.71	USD								
EMERGENCY MEDICAL SERVICES	2494-90	05-09-2013	05-10-2013	TORONTO PARKING AUTHOR	5.50	CAD	5.50	CAD	4770	PARKING EXPENSES (INTOWN)	B33100	COMM CTR OPERATIONS	7523	Automobile Parking Lots and Garages	PARKING - TPS AWARDS PRESENTATION	
					5.50	CAD	5.50	CAD								
"PARKS, FORESTRY & RECREATION"	2494-91	05-08-2013	05-10-2013	CPC/SCP #436402	10.19	CAD	10.19	CAD	4805	POSTAGE	P12956	AQUASUP-TEY - AREA 2	9402	Postal Services - Government Only	REGISTERED LETTER	
"PARKS, FORESTRY & RECREATION"	2509-84	05-22-2013	05-23-2013	SHOPPERSDRUGMART1287	11.74	CAD	11.74	CAD	4805	POSTAGE	P12956	AQUASUP-TEY - AREA 2	9402	Postal Services - Government Only	"STAMPS, REGISTERED LETTER"	
					21.93	CAD	21.93	CAD								
EMERGENCY MEDICAL SERVICES	2499-108	05-14-2013	05-15-2013	ROUGE VALLEY HEALTH SY	125.00	CAD	125.00	CAD	4813	INTERNET	B29100	COMMUNITY MEDICINE	8398	"Organizations, Charitable and Social Ser"	JOINT HOARDING WORKSHOP	
EMERGENCY MEDICAL SERVICES	2499-109	05-14-2013	05-15-2013	DNH*GODADDY.COM CAD	56.44	CAD	56.44	CAD	4813	INTERNET	B29100	COMMUNITY MEDICINE	4816	Computer Network/Information Services	DOMAIN REGISTRATION (911 IN ANY LANGUAGE)	
EMERGENCY MEDICAL SERVICES	2510-115	05-22-2013	05-24-2013	"TPA/GREEN ""P""      QPL"	10.00	CAD	10.00	CAD	4770	PARKING EXPENSES (INTOWN)	B29100	COMMUNITY MEDICINE	7523	Automobile Parking Lots and Garages	PARKING - CITY HALL - HUMAN TRAFFICKING MTG	
EMERGENCY MEDICAL SERVICES	2515-77	05-28-2013	05-29-2013	ONTARIO ASSC OF PARAME	202.27	CAD	202.27	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	B46776	MANGERS - HUB ADMIN	8641	"Associations - Civic, Social, and Frater"	OAPC REGISTRATION	
EMERGENCY MEDICAL SERVICES	2515-78	05-28-2013	05-29-2013	ONTARIO ASSC OF PARAME	101.70	CAD	101.70	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	B46776	MANGERS - HUB ADMIN	8641	"Associations - Civic, Social, and Frater"	OAPC REGISTRATION	
					495.41	CAD	495.41	CAD								
"PARKS, FORESTRY & RECREATION"	2479-109	04-30-2013	05-02-2013	CDN TIRE STORE #00654	109.59	CAD	109.59	CAD	2710	GENERAL HARDWARE	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	"KNIFE,HOOKS,STOPPER,TIRE GAUGE,SIGNS"	
"PARKS, FORESTRY & RECREATION"	2481-93	05-01-2013	05-03-2013	CDN TIRE STORE #00192	41.20	CAD	41.20	CAD	2710	GENERAL HARDWARE	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	SPOUTS & SAW BLADESD	
"PARKS, FORESTRY & RECREATION"	2491-97	05-07-2013	05-09-2013	THE HOME DEPOT #7073	210.30	CAD	210.30	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2498-98	05-13-2013	05-14-2013	LEE VALLEY TOOLS 800-2	215.78	CAD	215.78	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00409	N-EAST1-TURF&HORT	5251	Hardware Stores	GARDENING TOOLS	
"PARKS, FORESTRY & RECREATION"	2512-137	05-24-2013	05-27-2013	THE HOME DEPOT #7012	115.85	CAD	115.85	CAD	2710	GENERAL HARDWARE	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2515-79	05-27-2013	05-29-2013	CDN TIRE STORE #00192	8.78	CAD	8.78	CAD	2710	GENERAL HARDWARE	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	PAVERS (3) FOR FOUNTAIN AT EDWARDS GRDNS	
"PARKS, FORESTRY & RECREATION"	2517-112	05-30-2013	05-31-2013	CANADIAN HYDRO GARDENS	58.93	CAD	58.93	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00931	SP EVENTS W2-GARDEN	5261	Lawn and Garden Supply Stores	RUSTIC POT	
					760.43	CAD	760.43	CAD								
"PARKS, FORESTRY & RECREATION"	2512-138	05-24-2013	05-27-2013	ACKLANDS-GRAINGER INC	899.32	CAD	899.32	CAD	3080	M & E - HAND TOOLS	P00271	E-SOUTH1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	"TIRE GAUGE METAL,HACKSAW W/ BLADE"	
"PARKS, FORESTRY & RECREATION"	2515-80	05-28-2013	05-29-2013	ACKLANDS-GRAINGER INC	37.52	CAD	37.52	CAD	3080	M & E - HAND TOOLS	P00271	E-SOUTH1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	TIRE GAUGE METAL	
					936.84	CAD	936.84	CAD								
PUBLIC HEALTH	2488-103	05-07-2013	05-08-2013	WWW.CONFPEOPLE.CO.UK	"1,587.55"	CAD	988.50	GBP	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH2081	COMMUNICATN&PUBLIC R	5969	Direct Marketing - Other Direct Marketer	CONFERENCES/SEMINARS - REGISTRATION	
PUBLIC HEALTH	2512-139	05-24-2013	05-27-2013	WWW.CONFPEOPLE.CO.UK	"1,587.51"	CAD	988.50	GBP	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH2081	COMMUNICATN&PUBLIC R	5969	Direct Marketing - Other Direct Marketer	CONFERENCES/SEMINARS - REGISTRATION	
					"3,175.06"	CAD	"1,977.00"	GBP								
TORONTO WATER	2479-110	04-30-2013	05-02-2013	SAYAL ELECTRONICS (TOR	202.27	CAD	202.27	CAD	3099	GENERAL EQUIPMENT	PW1017	WS EAST WORK AREA	5732	Electronic Sales	CLAMP ON MULTIMETER AC DC	
TORONTO WATER	2491-98	05-08-2013	05-09-2013	TORBRAM ELECTRIC SUPPL	92.73	CAD	92.73	CAD	2575	ELECTRICAL SUPPLIES	PW1017	WS EAST WORK AREA	1731	Electrical Contractors	ELECTRICAL SWITCH	
TORONTO WATER	2496-135	05-10-2013	05-13-2013	THE HOME DEPOT #7001	40.64	CAD	40.64	CAD	2710	GENERAL HARDWARE	PW1017	WS EAST WORK AREA	5200	Home Supply Warehouse	*****	
TORONTO WATER	2496-136	05-10-2013	05-13-2013	TORBRAM ELECTRIC SUPPL	-92.73	CAD	-92.73	CAD	2575	ELECTRICAL SUPPLIES	PW1017	WS EAST WORK AREA	1731	Electrical Contractors	ELECTRICAL SWITCH	
TORONTO WATER	2498-99	05-13-2013	05-14-2013	TORBRAM ELECTRIC SUPPL	103.18	CAD	103.18	CAD	2575	ELECTRICAL SUPPLIES	PW1017	WS EAST WORK AREA	1731	Electrical Contractors	ELECTRICAL SWITCH	
TORONTO WATER	2501-142	05-15-2013	05-16-2013	ACKLANDS-GRAINGER INC	22.52	CAD	22.52	CAD	2710	GENERAL HARDWARE	PW1017	WS EAST WORK AREA	5085	Industrial Supplies Not Elsewhere Classi	DRILL	
TORONTO WATER	2505-156	05-17-2013	05-21-2013	CDN TIRE STORE #00654	24.85	CAD	24.85	CAD	2575	ELECTRICAL SUPPLIES	PW1017	WS EAST WORK AREA	5200	Home Supply Warehouse	ELECTRICAL SWITCH	
TORONTO WATER	2505-157	05-17-2013	05-21-2013	CDN TIRE STORE #00654	-24.85	CAD	-24.85	CAD	2575	ELECTRICAL SUPPLIES	PW1017	WS EAST WORK AREA	5200	Home Supply Warehouse	ELECTRICAL SWITCH	
TORONTO WATER	2509-85	05-22-2013	05-23-2013	POWERTRADE ELECTRIC LT	87.67	CAD	87.67	CAD	2575	ELECTRICAL SUPPLIES	PW1017	WS EAST WORK AREA	1731	Electrical Contractors	ELECTRICAL SWITCH	
					456.28	CAD	456.28	CAD								
"PARKS, FORESTRY & RECREATION"	2496-137	05-11-2013	05-13-2013	WMT SUPRCTR #1126	90.06	CAD	90.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13185	INSTSPRT-TRINBLLWDPK	5411	"Grocery Stores, Supermarkets"	MINI SOCCER BALLS FOR PRESCHOOL PROGRAM	
					90.06	CAD	90.06	CAD								
FLEET SERVICES	2499-110	05-13-2013	05-15-2013	MOE - HWIN WEB	15.00	CAD	15.00	CAD	4860	HAZARDOUS WASTE REMOVAL	FL1910	SVCE PLANNING SOUTH	9399	Government Services - Not Elsewhere Clas	HWIN FEES	
FLEET SERVICES	2499-111	05-13-2013	05-15-2013	MOE - HWIN WEB	5.00	CAD	5.00	CAD	4860	HAZARDOUS WASTE REMOVAL	FL1910	SVCE PLANNING SOUTH	9399	Government Services - Not Elsewhere Clas	HWIN FEES	
FLEET SERVICES	2499-112	05-13-2013	05-15-2013	MOE - HWIN WEB	30.00	CAD	30.00	CAD	4860	HAZARDOUS WASTE REMOVAL	FL1910	SVCE PLANNING SOUTH	9399	Government Services - Not Elsewhere Clas	HWIN FEES	
FLEET SERVICES	2499-113	05-13-2013	05-15-2013	MOE - HWIN WEB	5.46	CAD	5.46	CAD	4860	HAZARDOUS WASTE REMOVAL	FL1910	SVCE PLANNING SOUTH	9399	Government Services - Not Elsewhere Clas	HWIN FEES	
FLEET SERVICES	2499-114	05-13-2013	05-15-2013	MOE - HWIN WEB	5.00	CAD	5.00	CAD	4860	HAZARDOUS WASTE REMOVAL	FL1910	SVCE PLANNING SOUTH	9399	Government Services - Not Elsewhere Clas	HWIN FEES	
FLEET SERVICES	2499-115	05-13-2013	05-15-2013	MOE - HWIN WEB	5.00	CAD	5.00	CAD	4860	HAZARDOUS WASTE REMOVAL	FL1910	SVCE PLANNING SOUTH	9399	Government Services - Not Elsewhere Clas	HWIN FEES	
FLEET SERVICES	2499-116	05-13-2013	05-15-2013	MOE - HWIN WEB	15.00	CAD	15.00	CAD	4860	HAZARDOUS WASTE REMOVAL	FL1910	SVCE PLANNING SOUTH	9399	Government Services - Not Elsewhere Clas	HWIN FEES	
FLEET SERVICES	2499-117	05-13-2013	05-15-2013	MOE - HWIN WEB	40.00	CAD	40.00	CAD	4860	HAZARDOUS WASTE REMOVAL	FL1910	SVCE PLANNING SOUTH	9399	Government Services - Not Elsewhere Clas	HWIN FEES	
FLEET SERVICES	2499-118	05-13-2013	05-15-2013	MOE - HWIN WEB	25.00	CAD	25.00	CAD	4860	HAZARDOUS WASTE REMOVAL	FL1910	SVCE PLANNING SOUTH	9399	Government Services - Not Elsewhere Clas	HWIN FEES	
FLEET SERVICES	2499-119	05-13-2013	05-15-2013	MOE - HWIN WEB	40.00	CAD	40.00	CAD	4860	HAZARDOUS WASTE REMOVAL	FL1910	SVCE PLANNING SOUTH	9399	Government Services - Not Elsewhere Clas	HWIN FEES	
FLEET SERVICES	2499-120	05-13-2013	05-15-2013	MOE - HWIN WEB	50.47	CAD	50.47	CAD	4860	HAZARDOUS WASTE REMOVAL	FL1910	SVCE PLANNING SOUTH	9399	Government Services - Not Elsewhere Clas	HWIN FEES	
FLEET SERVICES	2499-121	05-13-2013	05-15-2013	MOE - HWIN WEB	35.00	CAD	35.00	CAD	4860	HAZARDOUS WASTE REMOVAL	FL1910	SVCE PLANNING SOUTH	9399	Government Services - Not Elsewhere Clas	HWIN FEES	
					270.93	CAD	270.93	CAD								
TORONTO WATER	2505-158	05-17-2013	05-21-2013	THE HOME DEPOT #7078	40.62	CAD	40.62	CAD	2570	JANITORIAL SUPPLIES	PW4705	WATER METER PROGRAM	5200	Home Supply Warehouse	HY ALL PUR	
TORONTO WATER	2509-86	05-21-2013	05-23-2013	BRAFASCO / REXDALE	887.92	CAD	887.92	CAD	2120	PARTS - MACHINERY & EQUIPMENT	PW4705	WATER METER PROGRAM	5085	Industrial Supplies Not Elsewhere Classi	PARTS	
					928.54	CAD	928.54	CAD								
LEGAL SERVICES	2494-92	05-09-2013	05-10-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2494-93	05-09-2013	05-10-2013	TERANET EXPRESS	32.00	CAD	32.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2498-100	05-13-2013	05-14-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5603	CAO	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2498-101	05-13-2013	05-14-2013	TERANET EXPRESS	28.50	CAD	28.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2498-102	05-13-2013	05-14-2013	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2498-103	05-13-2013	05-14-2013	TERANET EXPRESS	9.50	CAD	9.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2498-104	05-13-2013	05-14-2013	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2501-143	05-15-2013	05-16-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4827	ONLINE SERVICES FEES	LL5506	TRANSPORTATION SVCS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2501-144	05-15-2013	05-16-2013	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5506	TRANSPORTATION SVCS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-104	05-16-2013	05-17-2013	TERANET EXPRESS	9.50	CAD	9.50	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-105	05-16-2013	05-17-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-106	05-16-2013	05-17-2013	TERANET EXPRESS	8.00	CAD	8.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-107	05-16-2013	05-17-2013	TERANET EXPRESS	9.50	CAD	9.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-108	05-16-2013	05-17-2013	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-109	05-16-2013	05-17-2013	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-110	05-16-2013	05-17-2013	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-111	05-16-2013	05-17-2013	TERANET EXPRESS	9.50	CAD	9.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-112	05-16-2013	05-17-2013	TERANET EXPRESS	26.50	CAD	26.50	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-113	05-16-2013	05-17-2013	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-114	05-16-2013	05-17-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-115	05-16-2013	05-17-2013	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-116	05-16-2013	05-17-2013	TERANET EXPRESS	9.50	CAD	9.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-117	05-16-2013	05-17-2013	TERANET EXPRESS	15.00	CAD	15.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2503-118	05-16-2013	05-17-2013	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2510-116	05-21-2013	05-24-2013	TERANET EXPRESS	10.50	CAD	10.50	CAD	4827	ONLINE SERVICES FEES	LL5204	SOCIAL SERVCS & EMP	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2510-117	05-21-2013	05-24-2013	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5204	SOCIAL SERVCS & EMP	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2510-118	05-21-2013	05-24-2013	TERANET EXPRESS	3.00	CAD	3.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2510-119	05-21-2013	05-24-2013	TERANET EXPRESS	3.00	CAD	3.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2510-120	05-22-2013	05-24-2013	TERANET EXPRESS	18.50	CAD	18.50	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2510-121	05-23-2013	05-24-2013	TERANET EXPRESS	17.00	CAD	17.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2512-140	05-24-2013	05-27-2013	TERANET EXPRESS	12.00	CAD	12.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2512-141	05-24-2013	05-27-2013	TERANET EXPRESS	10.50	CAD	10.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2512-142	05-24-2013	05-27-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2512-143	05-24-2013	05-27-2013	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2512-144	05-24-2013	05-27-2013	TERANET EXPRESS	9.50	CAD	9.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2512-145	05-24-2013	05-27-2013	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2512-146	05-24-2013	05-27-2013	TERANET EXPRESS	9.50	CAD	9.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
