Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	4375-68	2017-01-11	2017-01-12	COSTCO WHOLESALE W537	214.69	CAD	214.69	CAD	3099	GENERAL EQUIPMENT	P13394	TORONTO NEWCOMER INITIATIVE	5300	Wholesale Clubs	FRIDGE FOR STANDARD & INNOVATION OFFICE	
"PARKS, FORESTRY & RECREATION"	4379-107	2017-01-14	2017-01-16	NOFRILLS DAVE'S #3924	69.16	CAD	69.16	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07877	CEDARBROOK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"YOUTH IN THE KITCHEN, HEALTHY SNACKS, ETC"	
"PARKS, FORESTRY & RECREATION"	4379-108	2017-01-14	2017-01-16	DOLLAR POWER	9.84	CAD	9.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07766	CEDARBROOK CC-ARTS-VISL/PERF	5310	Discount Stores	CRAFTY KIDS & KIDS IN THE KITCHEN PROGRAM	
"PARKS, FORESTRY & RECREATION"	4389-120	2017-01-21	2017-01-23	FOOD BASICS #863	26.56	CAD	26.56	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07877	CEDARBROOK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	SIMPLY COOKING & HEALTHY SNACKS PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4389-121	2017-01-21	2017-01-23	DOLLAR TREE CANADA STO	42.38	CAD	42.38	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07766	CEDARBROOK CC-ARTS-VISL/PERF	5331	Variety Stores	CRAFTY KIDS PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4395-99	2017-01-25	2017-01-26	COSTCO WHOLESALE W537	31.51	CAD	31.51	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07877	CEDARBROOK CC-SOCIAL PRGM	5300	Wholesale Clubs	"KIDS IN THE KITCHEN, HEALTHY SNACKS, YOUTH IN KIT"	
"PARKS, FORESTRY & RECREATION"	4397-114	2017-01-26	2017-01-27	LEE VALLEY - SCARBOROU	121.71	CAD	121.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07766	CEDARBROOK CC-ARTS-VISL/PERF	5072	Hardware Equipment and Supplies	WOOD CARVING PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4400-154	2017-01-29	2017-01-30	MICHAELS #4918	60.05	CAD	60.05	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07766	CEDARBROOK CC-ARTS-VISL/PERF	5945	"Game, Toy, and Hobby Shops"	JEWELLERY MAKING PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4400-155	2017-01-29	2017-01-30	FOOD BASICS #863	50.23	CAD	50.23	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07877	CEDARBROOK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"HEALTHY SNACKS, SIMPLY COOKING, YOUTH IN THE KITCH"	
					683.23	CAD	683.23	CAD								
TORONTO PARAMEDIC SERVICES	4365-54	2017-01-03	2017-01-05	SERVICEONTARIO - 045 D	836.00	CAD	836.00	CAD	4830	PERMIT & LICENSE FEES	B41100	MAINTENANCE OF FLEET	9399	Government Services - Not Elsewhere Clas	VEHICEL LICENSE REGISTRATION FEE	
TORONTO PARAMEDIC SERVICES	4397-115	2017-01-25	2017-01-27	SERVICEONTARIO - 045 D	"17,781.00"	CAD	"17,781.00"	CAD	4830	PERMIT & LICENSE FEES	B41100	MAINTENANCE OF FLEET	9399	Government Services - Not Elsewhere Clas	VEHICEL LICENSE RENEWAL FEE	
TORONTO PARAMEDIC SERVICES	4397-116	2017-01-25	2017-01-27	SERVICEONTARIO - 045 D	"10,793.25"	CAD	"10,793.25"	CAD	4830	PERMIT & LICENSE FEES	B41100	MAINTENANCE OF FLEET	9399	Government Services - Not Elsewhere Clas	VEHICEL LICENSE RENEWAL FEE	
TORONTO PARAMEDIC SERVICES	4400-156	2017-01-27	2017-01-30	SERVICEONTARIO - 045 D	57.00	CAD	57.00	CAD	4830	PERMIT & LICENSE FEES	B41100	MAINTENANCE OF FLEET	9399	Government Services - Not Elsewhere Clas	VEHICEL LICENSE REGISTRATION FEE	
					"29,467.25"	CAD	"29,467.25"	CAD								
STRATEGIC & CORPORATE POLICY	4359-90	2016-12-31	2017-01-03	FACEBK X4CXUA66U2	499.90	CAD	499.90	CAD	4995	OTHER EXPENSES	CM0003	CORPORATE POLICY	7311	Advertising Services	SOCIAL MEDIA BOOSTED POSTS FOR LONG TERM FISCAL PL	
STRATEGIC & CORPORATE POLICY	4373-79	2017-01-10	2017-01-11	PORTER AI	549.46	CAD	549.46	CAD	4215	BUSINESS TRAV - AIR TRANSPORTATION	CM0001	EXECUTIVE MANAGEMENT	4511	"Air Carriers, Airlines - Not Elsewhere C"	"A/FARE -  JAN 19 - 20, 2017 - OTT - ON"	
STRATEGIC & CORPORATE POLICY	4377-70	2017-01-12	2017-01-13	PORTER AI	496.35	CAD	496.35	CAD	4215	BUSINESS TRAV - AIR TRANSPORTATION	CM0001	EXECUTIVE MANAGEMENT	4511	"Air Carriers, Airlines - Not Elsewhere C"	"A/FARE -  JAN 24-25, 2017 - OTT - ON"	
STRATEGIC & CORPORATE POLICY	4386-81	2017-01-18	2017-01-19	PORTER AI	214.70	CAD	214.70	CAD	4215	BUSINESS TRAV - AIR TRANSPORTATION	CM0001	EXECUTIVE MANAGEMENT	4511	"Air Carriers, Airlines - Not Elsewhere C"	**MORE**  CANCEL FEE -  JAN19 TO 20 - O	
STRATEGIC & CORPORATE POLICY	4389-124	2017-01-21	2017-01-23	FAIRMONT CHATEAU LAURI	266.53	CAD	266.53	CAD	4210	BUSINESS TRAV - ACCOMMODATION	CM0001	EXECUTIVE MANAGEMENT	3590	Fairmont Hotels	"ACCOMMODATION -  JAN 19-20,2017 - OTT ON"	
STRATEGIC & CORPORATE POLICY	4390-74	2017-01-24	2017-01-24	PORTER AI	-22.60	CAD	-22.60	CAD	4215	BUSINESS TRAV - AIR TRANSPORTATION	CM0001	EXECUTIVE MANAGEMENT	4511	"Air Carriers, Airlines - Not Elsewhere C"	REFUND-SEAT SEL -  JAN 19-20/2017-OTT ON	
					"2,004.34"	CAD	"2,004.34"	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4367-73	2017-01-04	2017-01-06	MULTILINGUAL COMMUNITY	90.38	CAD	90.38	CAD	4086	TECH SRV TRANSL/INT	F01424	SCARBOROUGH FAM RES-DIRECT PROGRAM	8398	"Organizations, Charitable and Social Ser"	INTERPRETERS FOR SHELTER RESIDENT INITIAL APPTS	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4373-80	2017-01-09	2017-01-11	CRATE DESIGNS	"1,771.61"	CAD	"1,771.61"	CAD	4841	SHELTER FURNITURE	F01423	SCARBOROUGH FAMILY RES-PROPERTY SER	5712	"Equipment, Furniture, and Home Furnishin"	SHELTER FURNITURE - BUNK BEDS (CLIENT ROOMS)	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4390-75	2017-01-24	2017-01-24	ORKIN CANADA	508.50	CAD	508.50	CAD	4417	PEST CONTROL	F01423	SCARBOROUGH FAMILY RES-PROPERTY SER	7342	Exterminating and Disinfecting Services	MONTHLY PEST CONTROL AND WARRANTY WORK	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4392-87	2017-01-24	2017-01-25	OMLAND HOSP PROD LTD	"3,277.00"	CAD	"3,277.00"	CAD	4841	SHELTER FURNITURE	F01423	SCARBOROUGH FAMILY RES-PROPERTY SER	5072	Hardware Equipment and Supplies	SHELTER FURNITURE - ROLL AWAY BEDS (CLIENT ROOMS)	
					"5,647.49"	CAD	"5,647.49"	CAD								
TORONTO WATER	4360-30	2017-01-03	2017-01-04	VISTAPR*VISTAPRINT.CA	42.92	CAD	42.92	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	TW7010	WTR TREAT & SUPPLY: FJ HORGAN TP - SUPPO	2741	Miscellaneous Publishing and Printing	FOAM BOARDS	
TORONTO WATER	4386-82	2017-01-18	2017-01-19	VISTAPR*VISTAPRINT.CA	76.83	CAD	76.83	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	TW7010	WTR TREAT & SUPPLY: FJ HORGAN TP - SUPPO	2741	Miscellaneous Publishing and Printing	FOAM BOARDS	
TORONTO WATER	4386-83	2017-01-18	2017-01-19	CHAPTERS 766	77.60	CAD	77.60	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	TW7010	WTR TREAT & SUPPLY: FJ HORGAN TP - SUPPO	5942	Book Stores	LEAN SIGMA COURSE BOOK	
TORONTO WATER	4386-84	2017-01-18	2017-01-19	CHAPTERS 929	38.80	CAD	38.80	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	TW7010	WTR TREAT & SUPPLY: FJ HORGAN TP - SUPPO	5942	Book Stores	LEAN SIGMA COURSE BOOK	
TORONTO WATER	4395-100	2017-01-24	2017-01-26	MOE-DRINK WAT WASTE CE	175.00	CAD	175.00	CAD	4830	PERMIT & LICENSE FEES	TW7010	WTR TREAT & SUPPLY: FJ HORGAN TP - SUPPO	9399	Government Services - Not Elsewhere Clas	WTI CERTIFICATE UPGRADE	
TORONTO WATER	4395-101	2017-01-24	2017-01-26	MOE-DRINK WAT WASTE CE	175.00	CAD	175.00	CAD	4830	PERMIT & LICENSE FEES	TW7010	WTR TREAT & SUPPLY: FJ HORGAN TP - SUPPO	9399	Government Services - Not Elsewhere Clas	WTI CERTIFICATE UPGRADE	
TORONTO WATER	4395-102	2017-01-24	2017-01-26	MOE-HWIN WEB	50.00	CAD	50.00	CAD	4440	CONTRACTED SERVICES - WASTE DISPOSAL	TW7015	WTR TREAT & SUPPLY: FJ HORGAN TP - PROCE	9399	Government Services - Not Elsewhere Clas	HWIN REGISTRATION RENEWAL	
TORONTO WATER	4401-52	2017-01-30	2017-01-31	GEORGE BROWN COLLEGE	542.40	CAD	542.40	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW7015	WTR TREAT & SUPPLY: FJ HORGAN TP - PROCE	8220	"Colleges, Universities, Professional Sch"	BACKFLOW PREVENTER CERTIFICATION COURSE	
					"1,178.55"	CAD	"1,178.55"	CAD								
"PARKS, FORESTRY & RECREATION"	4359-91	2016-12-31	2017-01-03	FACEBK FXW9DBSAQ2	7.16	CAD	7.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12664	GENERAL MANAGERS OFFICE	7311	Advertising Services	SOCIAL MEDIA PURCHASE FOR FPAR	
					7.16	CAD	7.16	CAD								
TRANSPORTATION SERVICES 	4379-109	2017-01-11	2017-01-16	QX	508.50	CAD	508.50	CAD	4441	CONTRACTED SERVICES - CABLE TV	TP0185	ROADWAY SURFACE REPAIR-D3	1731	Electrical Contractors	SATELLITE TV SERVICE	
					508.50	CAD	508.50	CAD								
"PARKS, FORESTRY & RECREATION"	4383-68	2017-01-17	2017-01-18	STAPLES STORE #25	11.19	CAD	11.19	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P13505	PAN AM TORONTO SPORTS HONOUR	5943	"Office, School Supply, and Stationery St"	NAME TAGS FOR FOCUS GROUPS	
"PARKS, FORESTRY & RECREATION"	4386-85	2017-01-17	2017-01-19	LONGO'S # 18	26.93	CAD	26.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13505	PAN AM TORONTO SPORTS HONOUR	5411	"Grocery Stores, Supermarkets"	REFRESHMENT FOR JAN 17 FOCUS GROUP	
"PARKS, FORESTRY & RECREATION"	4389-125	2017-01-22	2017-01-23	SOBEYS 777        QPS	12.23	CAD	12.23	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13505	PAN AM TORONTO SPORTS HONOUR	5411	"Grocery Stores, Supermarkets"	REFRESHMENT FOR JAN 23 FOCUS GROUP	
"PARKS, FORESTRY & RECREATION"	4389-126	2017-01-22	2017-01-23	SOBEYS 777        QPS	49.65	CAD	49.65	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13505	PAN AM TORONTO SPORTS HONOUR	5411	"Grocery Stores, Supermarkets"	REFRESHMENT FOR JAN 23 FOCUS GROUP	
"PARKS, FORESTRY & RECREATION"	4390-76	2017-01-23	2017-01-24	TIM HORTONS 4764 QTH	65.95	CAD	65.95	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13505	PAN AM TORONTO SPORTS HONOUR	5814	Quick Payment Service - Fast-Food Restau	REFRESHMENT FOR JAN 23 FOCUS GROUP	
"PARKS, FORESTRY & RECREATION"	4395-103	2017-01-25	2017-01-26	THE 519	108.00	CAD	108.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13505	PAN AM TORONTO SPORTS HONOUR	8641	"Associations - Civic, Social, and Frater"	REFRESHMENT FOR JAN 09 FOCUS GROUP	
"PARKS, FORESTRY & RECREATION"	4397-117	2017-01-26	2017-01-27	PICKLE BARREL CATERING	309.38	CAD	309.38	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13505	PAN AM TORONTO SPORTS HONOUR	5811	Caterers	REFRESHMENT FOR JAN 23 FOCUS GROUP	
					583.33	CAD	583.33	CAD								
"PARKS, FORESTRY & RECREATION"	4389-127	2017-01-21	2017-01-23	WAL-MART # 3031	85.75	CAD	85.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10530	COMM DEVELOPMENT-W-PRGM SUPPORT	5310	Discount Stores	HIGH FIVE - TREATS	
					85.75	CAD	85.75	CAD								
"PARKS, FORESTRY & RECREATION"	4365-55	2017-01-03	2017-01-05	CDN TIRE STORE #00654	49.70	CAD	49.70	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	RFLEW BLADES	
"PARKS, FORESTRY & RECREATION"	4379-110	2017-01-12	2017-01-16	CDN TIRE STORE #00654	338.94	CAD	338.94	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	SUMP PUMP	
"PARKS, FORESTRY & RECREATION"	4379-111	2017-01-12	2017-01-16	CDN TIRE STORE #00654	158.19	CAD	158.19	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	SUMP PUMP BATTERY	
"PARKS, FORESTRY & RECREATION"	4386-86	2017-01-18	2017-01-19	SPEED FASTENING SYSTEM	16.06	CAD	16.06	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	7538	Automotive Service Shops	MACHINE BOLTS	
"PARKS, FORESTRY & RECREATION"	4389-128	2017-01-20	2017-01-23	PAUL WOLF ELECTRIC   L	775.87	CAD	775.87	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5065	Electrical Parts and Equipment	T90 WIRE	
"PARKS, FORESTRY & RECREATION"	4390-77	2017-01-23	2017-01-24	PAUL WOLF ELECTRIC   L	347.46	CAD	347.46	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5065	Electrical Parts and Equipment	RECEPTICAL PULL ELBOWS	
"PARKS, FORESTRY & RECREATION"	4392-88	2017-01-24	2017-01-25	PAUL WOLF ELECTRIC   L	183.40	CAD	183.40	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5065	Electrical Parts and Equipment	T12 LAMPS	
"PARKS, FORESTRY & RECREATION"	4395-104	2017-01-25	2017-01-26	PAUL WOLF ELECTRIC   L	183.40	CAD	183.40	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5065	Electrical Parts and Equipment	T12 LAMPS	
"PARKS, FORESTRY & RECREATION"	4397-118	2017-01-26	2017-01-27	PAUL WOLF ELECTRIC   L	220.08	CAD	220.08	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5065	Electrical Parts and Equipment	T12 LAMPS	
					"2,273.10"	CAD	"2,273.10"	CAD								
"PARKS, FORESTRY & RECREATION"	4377-71	2017-01-12	2017-01-13	INKAS SAFES	833.38	CAD	833.38	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P10539	S-REC SUPER1-PRGM SUPPORT	5044	"Office, Photographic, Photocopy, and Mic"	NEW SAFE	
"PARKS, FORESTRY & RECREATION"	4387-101	2017-01-18	2017-01-20	GUNNEBO CANADA INC	247.58	CAD	247.58	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P06786	OURLAND-PRGM SUPPORT	7299	Other Services (Not Elsewhere Classified	SAFECRACK OLD SAFE	
"PARKS, FORESTRY & RECREATION"	4401-53	2017-01-23	2017-01-31	DOM SPORTS   GAMES	17.97	CAD	17.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06786	OURLAND-PRGM SUPPORT	5941	Sporting Goods Stores	SHUFFLEBOARD WAX	
					"1,098.93"	CAD	"1,098.93"	CAD								
"PARKS, FORESTRY & RECREATION"	4369-130	2017-01-07	2017-01-09	NO FRILLS PANCHA'S #01	9.05	CAD	9.05	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10532	FAIRBANK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	SATURDAY COOKING - GROCERIES FOR PANCAKE MAKING	
"PARKS, FORESTRY & RECREATION"	4371-50	2017-01-08	2017-01-10	WAL-MART #3106	79.48	CAD	79.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10532	FAIRBANK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR COOKING PRGM	
"PARKS, FORESTRY & RECREATION"	4371-51	2017-01-09	2017-01-10	ARDENE #4	213.57	CAD	213.57	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10532	FAIRBANK-PRGM SUPPORT	5631	Women's Accessory and Specialty Stores	RECITAL COSTUMES	
"PARKS, FORESTRY & RECREATION"	4371-52	2017-01-09	2017-01-10	WINNERS 439	77.63	CAD	77.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10532	FAIRBANK-PRGM SUPPORT	5651	Family Clothing Stores	RECITAL COSTUMES	
"PARKS, FORESTRY & RECREATION"	4371-53	2017-01-09	2017-01-10	SNIDER SCHOOL OF MUSIC	77.18	CAD	77.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10532	FAIRBANK-PRGM SUPPORT	5733	"Music Stores - Musical Instruments, Pian"	MUSIC BOOKS	
"PARKS, FORESTRY & RECREATION"	4371-54	2017-01-09	2017-01-10	OLD NAVY 3986	275.98	CAD	275.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10532	FAIRBANK-PRGM SUPPORT	5651	Family Clothing Stores	RECITAL COSTUMES	
"PARKS, FORESTRY & RECREATION"	4373-81	2017-01-09	2017-01-11	ALLEGRO MUSIC	41.96	CAD	41.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10532	FAIRBANK-PRGM SUPPORT	5733	"Music Stores - Musical Instruments, Pian"	MUSIC BOOKS	
"PARKS, FORESTRY & RECREATION"	4379-112	2017-01-13	2017-01-16	NO FRILLS PANCHA'S #01	39.44	CAD	39.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10532	FAIRBANK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	DROP IN SOCIAL	
"PARKS, FORESTRY & RECREATION"	4379-113	2017-01-13	2017-01-16	BEST BUY CANADA #927	90.38	CAD	90.38	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10532	FAIRBANK-PRGM SUPPORT	5732	Electronic Sales	GAMES REQUEST FOR GROUP BLDG AND INTERACTION	
"PARKS, FORESTRY & RECREATION"	4379-114	2017-01-13	2017-01-16	METRO #750	21.11	CAD	21.11	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10532	FAIRBANK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR COOKING PRGM	
"PARKS, FORESTRY & RECREATION"	4379-115	2017-01-13	2017-01-16	METRO #750	14.95	CAD	14.95	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10532	FAIRBANK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR COOKING PRGM	
"PARKS, FORESTRY & RECREATION"	4379-116	2017-01-13	2017-01-16	WAL-MART # 3105	16.97	CAD	16.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10532	FAIRBANK-PRGM SUPPORT	5310	Discount Stores	ARTS & CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4386-87	2017-01-18	2017-01-19	TUCKERS POTTERY SUPPLI	270.52	CAD	270.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10532	FAIRBANK-PRGM SUPPORT	5970	"Artist Supply Stores, Craft Shops"	POTTERY PRGM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4389-129	2017-01-20	2017-01-23	NO FRILLS PANCHA'S #01	9.37	CAD	9.37	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10532	FAIRBANK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	POTTERY PRGM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4389-130	2017-01-20	2017-01-23	NO FRILLS PANCHA'S #01	14.85	CAD	14.85	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10532	FAIRBANK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	PROFRAM SUPPLIES - SMORES PIES	
"PARKS, FORESTRY & RECREATION"	4389-131	2017-01-21	2017-01-23	FORTINO'S	14.95	CAD	14.95	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10532	FAIRBANK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR COOKING PRGM	
"PARKS, FORESTRY & RECREATION"	4395-105	2017-01-24	2017-01-26	WAL-MART #3106	34.36	CAD	34.36	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10532	FAIRBANK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR COOKING PRGM	
"PARKS, FORESTRY & RECREATION"	4395-106	2017-01-24	2017-01-26	WAL-MART #3106	29.32	CAD	29.32	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10532	FAIRBANK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	TENNIS BALLS	
"PARKS, FORESTRY & RECREATION"	4395-107	2017-01-24	2017-01-26	WAL-MART #3106	22.67	CAD	22.67	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10532	FAIRBANK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	LASAGNA	
"PARKS, FORESTRY & RECREATION"	4395-108	2017-01-24	2017-01-26	WAL-MART #3106	16.33	CAD	16.33	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10532	FAIRBANK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	SNACKS	
"PARKS, FORESTRY & RECREATION"	4395-109	2017-01-24	2017-01-26	WAL-MART #3106	6.06	CAD	6.06	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10532	FAIRBANK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR COOKING PRGM	
"PARKS, FORESTRY & RECREATION"	4400-158	2017-01-27	2017-01-30	WAL-MART # 3105	45.04	CAD	45.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10532	FAIRBANK-PRGM SUPPORT	5310	Discount Stores	MARCH BREAK CAMP SUPPLIES	
					"1,421.17"	CAD	"1,421.17"	CAD								
TORONTO WATER	4367-74	2017-01-04	2017-01-06	CDN TIRE STORE #00654	180.78	CAD	180.78	CAD	3050	M & E - KITCHEN	TW4036	WW TREATMT:ASHBRIDGES BAY TP-SOLIDS	5200	Home Supply Warehouse	MICROWAVE AND KETTLE	
TORONTO WATER	4395-110	2017-01-25	2017-01-26	SHOPPERS DRUG MART #12	13.48	CAD	13.48	CAD	4815	COURIER SERVICES	TW4015	WW TREATMT: ASHBRIDGES BAY TP - ADMINIST	9402	Postal Services - Government Only	PACKAGE TO EMPLOYEE	
					194.26	CAD	194.26	CAD								
"PARKS, FORESTRY & RECREATION"	4365-56	2017-01-03	2017-01-05	CDN TIRE STORE #00654	217.90	CAD	217.90	CAD	2710	GENERAL HARDWARE	P01191	S-CENTRAL AIRS-OPERATIONS	5200	Home Supply Warehouse	"POWER BAR, BLK OIL HEATER"	
"PARKS, FORESTRY & RECREATION"	4371-55	2017-01-06	2017-01-10	CDN TIRE STORE #00654	777.34	CAD	777.34	CAD	2710	GENERAL HARDWARE	P01191	S-CENTRAL AIRS-OPERATIONS	5200	Home Supply Warehouse	"WRKLT LED DELUX, LED STND"	
"PARKS, FORESTRY & RECREATION"	4377-72	2017-01-12	2017-01-13	BEST BUY CANADA #943	93.78	CAD	93.78	CAD	4811	CELLULAR TELEPHONES	P01191	S-CENTRAL AIRS-OPERATIONS	5732	Electronic Sales	PHONE ACCESSORY	
					"1,089.02"	CAD	"1,089.02"	CAD								
"PARKS, FORESTRY & RECREATION"	4365-57	2017-01-03	2017-01-05	THE HOME DEPOT #7013	276.83	CAD	276.83	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  HDMULTISCDVR	
"PARKS, FORESTRY & RECREATION"	4365-58	2017-01-03	2017-01-05	THE HOME DEPOT #7013	-247.47	CAD	-247.47	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	N/A	
"PARKS, FORESTRY & RECREATION"	4367-75	2017-01-04	2017-01-06	CTF SUPPLY (11)	261.55	CAD	261.55	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	GRINDER	
"PARKS, FORESTRY & RECREATION"	4375-69	2017-01-11	2017-01-12	NOBLE 1017	14.96	CAD	14.96	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5251	Hardware Stores	ELBOWS AND PIPE	
"PARKS, FORESTRY & RECREATION"	4395-111	2017-01-24	2017-01-26	CTF SUPPLY (11)	100.55	CAD	100.55	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	NUTS AND WASHERS	
					406.42	CAD	406.42	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4377-73	2017-01-13	2017-01-13	MODU-LOC FENCE RENTALS	"3,955.00"	CAD	"3,955.00"	CAD	4590	RENTAL - OTHER	SE0009	CENTRAL-FEST LIAISON-COMMUNITY EVENTS	7394	"Equipment Rental and Leasing Services, F"	FENCE RENTALS - NYE	
