Division 	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5958-160	2021-12-09	2021-12-13	CDN TIRE STORE #00182	214.41	CAD	214.41	CAD	2710	GENERAL HARDWARE	P12029	PKS-COVID RELATED	5200	Home Supply Warehouse	ASSORTTED SHOVELS
"PARKS, FORESTRY & RECREATION"	5969-12	2021-12-24	2021-12-28	CDN TIRE STORE #00621	65.52	CAD	65.52	CAD	2710	GENERAL HARDWARE	P12029	PKS-COVID RELATED	5200	Home Supply Warehouse	"SWEEPING COMPUND, BROOM"
					"1,052.17"	CAD	"1,052.17"	CAD							
"PARKS, FORESTRY & RECREATION"	5957-148	2021-12-09	2021-12-10	TECHNICAL STANDARDS AN	74.00	CAD	74.00	CAD	4830	PERMIT & LICENSE FEES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	1799	"Contractors, Special Trade - Not Elsewhe"	OPERATORS PERMIT
"PARKS, FORESTRY & RECREATION"	5957-149	2021-12-09	2021-12-10	BEST BUY CANADA #931	677.97	CAD	677.97	CAD	3410	COMPUTERS - HARDWARE	P00790	S-EAST-PRGM SUPPORT	5732	Electronic Sales	MONITORS FOR MANAGERS OFFICE
"PARKS, FORESTRY & RECREATION"	5958-161	2021-12-10	2021-12-13	CANADIAN LEAK DETECTIO	"3,390.00"	CAD	"3,390.00"	CAD	4412	CONTR SRV - PLUMBING	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	1799	"Contractors, Special Trade - Not Elsewhe"	PRESSURE TEST-RIVERDALE POOL
					"4,141.97"	CAD	"4,141.97"	CAD							
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5949-139	2021-12-01	2021-12-01	WWW COSTCO CA	316.35	CAD	316.35	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	HS100X	SSHA EMERGENCY EVENT RESPONSE	5399	Miscellaneous General Merchandise	4 HEATERS BOUGHT AS HEAT WAS NOT WORKING IN SOME ROOMS
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5950-115	2021-12-01	2021-12-02	WWW COSTCO CA	89.26	CAD	89.26	CAD	3050	M & E - KITCHEN	HS100X	SSHA EMERGENCY EVENT RESPONSE	5399	Miscellaneous General Merchandise	REPLACE BROKEN MICROWAVE
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5962-109	2021-12-16	2021-12-17	BED  BATH WAREHOUSE IN	76.18	CAD	76.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	HS100X	SSHA EMERGENCY EVENT RESPONSE	5719	Miscellaneous House Furnishing Specialty	SUPPLIES FOR CLIENTS CHRISTMAS GIFTS
					481.79	CAD	481.79	CAD							
"PARKS, FORESTRY & RECREATION"	5956-108	2021-12-09	2021-12-09	ULINE	679.81	CAD	679.81	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P06521	MEMORIAL-PRGM SUPPORT	5964	Direct Marketing - Catalog Merchants	JUMBO DUTY STORAGE SHED
"PARKS, FORESTRY & RECREATION"	5958-162	2021-12-10	2021-12-13	HARTS UPHOLSTERED PROD	901.74	CAD	901.74	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P06521	MEMORIAL-PRGM SUPPORT	5021	Office and Commercial Furniture	DESK CHAIR FOR FRONT OFFICES
"PARKS, FORESTRY & RECREATION"	5960-109	2021-12-14	2021-12-15	DOLLARAMA #1047	18.45	CAD	18.45	CAD	2610	KITCHEN SUPPLIES	P06521	MEMORIAL-PRGM SUPPORT	5310	Discount Stores	DISH SOAP SPONGES STRAINER FORKS
"PARKS, FORESTRY & RECREATION"	5960-110	2021-12-14	2021-12-15	IKEA ETOBICOKE	394.37	CAD	394.37	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P06521	MEMORIAL-PRGM SUPPORT	5712	"Equipment, Furniture, and Home Furnishin"	GALANT DRAWER UNTI FOR FILES AND OFFICE SUPPLIES
"PARKS, FORESTRY & RECREATION"	5961-122	2021-12-15	2021-12-16	DOLLARAMA #1181	17.61	CAD	17.61	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P06521	MEMORIAL-PRGM SUPPORT	5310	Discount Stores	ORGAINZATION BOXES SMALL ADMIN STORAGE
					"2,011.98"	CAD	"2,011.98"	CAD							
"PARKS, FORESTRY & RECREATION"	5972-44	2021-12-30	2021-12-31	"4IMPRINT, INC"	993.32	CAD	993.32	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08509	WEST ACRES SC-SOCIAL PRGM	5969	Direct Marketing - Other Direct Marketer	"75 FIGET FUN BLOCKS, 50DECKS OF PLAYING CARD"
					993.32	CAD	993.32	CAD							
TORONTO WATER	5953-173	2021-12-03	2021-12-06	CC HYDRAULIC IND SUPPL	121.03	CAD	121.03	CAD	2535	PLUMBING SUPPLIES	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	8999	Professional Services - Not Elsewhere Cl	HOSE FITTINGS AND REDUCER
TORONTO WATER	5960-111	2021-12-13	2021-12-15	THE HOME DEPOT #7107	11.28	CAD	11.28	CAD	2710	GENERAL HARDWARE	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5200	Home Supply Warehouse	"32W T8 48""2P"
					132.31	CAD	132.31	CAD							
"PARKS, FORESTRY & RECREATION"	5954-79	2021-12-04	2021-12-07	FRESHCO #3845	1.68	CAD	1.68	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06080	RODING-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	BANANAS
"PARKS, FORESTRY & RECREATION"	5958-163	2021-12-11	2021-12-13	NOFRILLS CARLO'S 705	9.70	CAD	9.70	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06080	RODING-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	HERSHEY KISSES
					11.38	CAD	11.38	CAD							
SOLID WASTE MANAGEMENT	5957-150	2021-12-09	2021-12-10	ITMINSTRUME	214.14	CAD	214.14	CAD	2575	ELECTRICAL SUPPLIES	SW0852	DISCO TS SITE MAINTENANCE	5732	Electronic Sales	ELECTRICAL SUPPLIES
SOLID WASTE MANAGEMENT	5960-112	2021-12-13	2021-12-15	ACKLANDS GRAINGER INC	150.02	CAD	150.02	CAD	2575	ELECTRICAL SUPPLIES	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5085	Industrial Supplies Not Elsewhere Classi	PRESSURE SWTCHSTNDRD6080 P
SOLID WASTE MANAGEMENT	5966-70	2021-12-22	2021-12-23	BIGFOOT CRANE COMPANY	401.55	CAD	401.55	CAD	2575	ELECTRICAL SUPPLIES	SW0853	DUFFERIN TS SITE MAINTENANCE	7394	"Equipment Rental and Leasing Services, F"	ELECTRICAL MATERIALS 347328
SOLID WASTE MANAGEMENT	5968-79	2021-12-24	2021-12-27	ACKLANDS GRAINGER INC	150.02	CAD	150.02	CAD	2575	ELECTRICAL SUPPLIES	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5085	Industrial Supplies Not Elsewhere Classi	PRESSURE SWTCHSTNDRD6080 P
					915.73	CAD	915.73	CAD							
"PARKS, FORESTRY & RECREATION"	5963-143	2021-12-16	2021-12-20	THE HOME DEPOT #7136	20.31	CAD	20.31	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	AA36
"PARKS, FORESTRY & RECREATION"	5968-80	2021-12-23	2021-12-27	THE HOME DEPOT #7001	96.03	CAD	96.03	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	PACKOUT
					116.34	CAD	116.34	CAD							
"PARKS, FORESTRY & RECREATION"	5950-116	2021-12-01	2021-12-02	DOLLARAMA # 386	83.79	CAD	83.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02926	ELMS POOL-PRGM SUPPORT	5310	Discount Stores	FACILITY NEEDS
"PARKS, FORESTRY & RECREATION"	5950-117	2021-11-29	2021-12-02	WAL-MART # 3740	123.02	CAD	123.02	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02934	HUMBER POOL-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	FACILITY NEEDS
"PARKS, FORESTRY & RECREATION"	5960-113	2021-12-14	2021-12-15	DOLLARAMA # 386	36.62	CAD	36.62	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02926	ELMS POOL-PRGM SUPPORT	5310	Discount Stores	XMAS WRAP PAPER RIBBON LIGHTS PLUSH GLUE ADHESIVE SQUARES
					243.43	CAD	243.43	CAD							
"PARKS, FORESTRY & RECREATION"	5951-125	2021-12-01	2021-12-03	WAL-MART #3159	145.63	CAD	145.63	CAD	3050	M & E - KITCHEN	P01191	S-CENTRAL AIRS-OPERATIONS	5411	"Grocery Stores, Supermarkets"	STAFF FRIDGE
					145.63	CAD	145.63	CAD							
"PARKS, FORESTRY & RECREATION"	5949-140	2021-11-29	2021-12-01	THE HOME DEPOT #7001	"1,018.65"	CAD	"1,018.65"	CAD	2575	ELECTRICAL SUPPLIES	P00548	S-EAST 1-TURF&HOR	5200	Home Supply Warehouse	HAH LED C9 5
"PARKS, FORESTRY & RECREATION"	5953-174	2021-12-03	2021-12-06	CTF SUPPLY (11)	614.07	CAD	614.07	CAD	2082	HEALTH & SAFETY SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	GLOVES
					"1,632.72"	CAD	"1,632.72"	CAD							
PUBLIC HEALTH	5955-159	2021-12-07	2021-12-08	TORONTO PARKING AUTHOR	2.00	CAD	2.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING
PUBLIC HEALTH	5957-151	2021-12-09	2021-12-10	TORONTO PARKING AUTHOR	1.50	CAD	1.50	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING
PUBLIC HEALTH	5957-152	2021-12-09	2021-12-10	TORONTO PARKING AUTHOR	2.00	CAD	2.00	CAD	4770	PARKING EXPENSES (INTOWN)	PH1064	OFFICE SERVICES-WEST	7523	Automobile Parking Lots and Garages	PARKING
					5.50	CAD	5.50	CAD							
FIRE SERVICES	5954-80	2021-12-05	2021-12-07	CDN TIRE GASBAR #01317	75.66	CAD	75.66	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
FIRE SERVICES	5959-70	2021-12-10	2021-12-14	CDN TIRE GASBAR #01317	71.98	CAD	71.98	CAD	*****	WASHES-LICENSED MOBILE EQUIP.	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	**MORE**  FUEL
					147.64	CAD	147.64	CAD							
"PARKS, FORESTRY & RECREATION"	5955-160	2021-12-07	2021-12-08	DOLLARAMA # 224	11.30	CAD	11.30	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P06778	FAIRFIELD SENIORS-PRGM SUPPORT	5310	Discount Stores	KEY CHAINS
"PARKS, FORESTRY & RECREATION"	5957-153	2021-12-10	2021-12-10	AMZN MKTP CA ER25P3NU3	42.70	CAD	42.70	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P06778	FAIRFIELD SENIORS-PRGM SUPPORT	4816	Computer Network/Information Services	PING PONG ACCESS
"PARKS, FORESTRY & RECREATION"	5957-154	2021-12-10	2021-12-10	AMZN MKTP CA 4T91F7SE3	42.70	CAD	42.70	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P06778	FAIRFIELD SENIORS-PRGM SUPPORT	4816	Computer Network/Information Services	PING PONG ACCESS
"PARKS, FORESTRY & RECREATION"	5957-155	2021-12-10	2021-12-10	ROGERS  233617470502	30.50	CAD	30.50	CAD	4441	CONTRACTED SERVICES - CABLE TV	P06778	FAIRFIELD SENIORS-PRGM SUPPORT	4899	Cable and Other Pay Television Services	CABLE BILL
"PARKS, FORESTRY & RECREATION"	5958-164	2021-12-10	2021-12-13	AMZN MKTP CA O55QD8FC3	211.16	CAD	211.16	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P06778	FAIRFIELD SENIORS-PRGM SUPPORT	4816	Computer Network/Information Services	PING PONG ACCESS
"PARKS, FORESTRY & RECREATION"	5961-123	2021-12-15	2021-12-16	AMAZON.CA I47PJ2CB3	485.53	CAD	485.53	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P06778	FAIRFIELD SENIORS-PRGM SUPPORT	4816	Computer Network/Information Services	PING PONG TABLE
"PARKS, FORESTRY & RECREATION"	5961-124	2021-12-15	2021-12-16	AMAZON.CA 0S5GW8VS3	485.53	CAD	485.53	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P06778	FAIRFIELD SENIORS-PRGM SUPPORT	4816	Computer Network/Information Services	PING PONG TABLE
"PARKS, FORESTRY & RECREATION"	5961-125	2021-12-15	2021-12-16	COSTCO WHOLESALE W524	"1,345.50"	CAD	"1,345.50"	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P06778	FAIRFIELD SENIORS-PRGM SUPPORT	5300	Wholesale Clubs	CRICUT ACCESS
					"2,654.92"	CAD	"2,654.92"	CAD							
"PARKS, FORESTRY & RECREATION"	5961-126	2021-12-15	2021-12-16	DOLLARAMA # 356	10.45	CAD	10.45	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10581	CENTENNIAL RC (E)-INSTRL	5310	Discount Stores	PORTABLE FILE FOLDERS AND BAGS FOR STAFF MASKS
					10.45	CAD	10.45	CAD							
"PARKS, FORESTRY & RECREATION"	5949-141	2021-11-30	2021-12-01	LONG & MCQUADE	480.21	CAD	480.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05840	AMESBURY CC-ARTS-VISL/PERF	5733	"Music Stores - Musical Instruments, Pian"	"KEYBOARD, STAND, BENCH AND PEDAL"
"PARKS, FORESTRY & RECREATION"	5959-71	2021-12-13	2021-12-14	PAUL HAHN AND COMPANY	459.00	CAD	459.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05840	AMESBURY CC-ARTS-VISL/PERF	5733	"Music Stores - Musical Instruments, Pian"	3 PIANO TUNINGS AFTER MOVE
					939.21	CAD	939.21	CAD							
"PARKS, FORESTRY & RECREATION"	5949-142	2021-11-29	2021-12-01	CDN TIRE STORE #00030	46.32	CAD	46.32	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	UTILITY WORK LIGHT
"PARKS, FORESTRY & RECREATION"	5954-81	2021-12-06	2021-12-07	PRICELESS PRODUCTS	434.87	CAD	434.87	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00409	N-EAST1-TURF&HORT	5193	"Florists Supplies, Nursery Stock, and Fl"	"FILTERS, TRIM HEADS, KITS"
"PARKS, FORESTRY & RECREATION"	5958-165	2021-12-09	2021-12-13	PARTSOURCE #749	94.85	CAD	94.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00409	N-EAST1-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	FUEL TREATMENT
"PARKS, FORESTRY & RECREATION"	5966-71	2021-12-22	2021-12-23	METAL SUPERMARKETS - D	146.90	CAD	146.90	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00409	N-EAST1-TURF&HORT	5051	Metal Service Centers and Offices	ALUMINUM TUBE AND ANGLE
					722.94	CAD	722.94	CAD							
FACILITIES MANAGEMENT	5963-144	2021-12-16	2021-12-20	CTF SUPPLY (11)	59.30	CAD	59.30	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61732558	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	DUCT TAPE
FACILITIES MANAGEMENT	5965-82	2021-12-21	2021-12-22	HVAC DEPOT AND METAL M	146.90	CAD	146.90	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61751038	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1711	"Air Conditioning, Heating, and Plumbing"	24 GA SHEET
FACILITIES MANAGEMENT	5965-83	2021-12-21	2021-12-22	HVAC DEPOT AND METAL M	146.90	CAD	146.90	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61759380	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1711	"Air Conditioning, Heating, and Plumbing"	24 GA SHEET
FACILITIES MANAGEMENT	5965-84	2021-12-21	2021-12-22	HVAC DEPOT AND METAL M	146.90	CAD	146.90	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61757212	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1711	"Air Conditioning, Heating, and Plumbing"	24 GA SHEET
					500.00	CAD	500.00	CAD							
"PARKS, FORESTRY & RECREATION"	5957-156	2021-12-09	2021-12-10	PROFESSIONAL POWDER CO	"2,560.58"	CAD	"2,560.58"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00430	N-EAST-WINTER MAINT	7535	Automotive Paint Shops	POWDER COATING OF POSTS AND GATES
"PARKS, FORESTRY & RECREATION"	5963-145	2021-12-17	2021-12-20	ONTARIO RADIATION SERV	785.35	CAD	785.35	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P03028	BAYVIEW-OPERATIONS	7538	Automotive Service Shops	RAD REPAIR
"PARKS, FORESTRY & RECREATION"	5965-85	2021-12-21	2021-12-22	ROY TURK INDUSTRIAL SA	"1,422.32"	CAD	"1,422.32"	CAD	2570	JANITORIAL SUPPLIES	P00859	ALNESS YD-YARD OPERNS	5085	Industrial Supplies Not Elsewhere Classi	CLEANING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5965-86	2021-12-20	2021-12-22	AARON DYACK SNAP ON TO	"2,989.08"	CAD	"2,989.08"	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5533	"Automotive Parts, Accessories Stores"	SCANNER
"PARKS, FORESTRY & RECREATION"	5967-66	2021-12-22	2021-12-24	ENTREPRISE DOMINION BL	704.92	CAD	704.92	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00859	ALNESS YD-YARD OPERNS	5943	"Office, School Supply, and Stationery St"	LOG BOOKS
					"8,462.25"	CAD	"8,462.25"	CAD							
"PARKS, FORESTRY & RECREATION"	5967-67	2021-12-22	2021-12-24	CTF SUPPLY (08)	51.65	CAD	51.65	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5085	Industrial Supplies Not Elsewhere Classi	"GLOVES, HARDWARE"
"PARKS, FORESTRY & RECREATION"	5968-81	2021-12-23	2021-12-27	THE HOME DEPOT #7001	164.81	CAD	164.81	CAD	2780	CONCRETE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	**MORE**  SAKRETE FAST
"PARKS, FORESTRY & RECREATION"	5968-82	2021-12-24	2021-12-27	MARKHAM INDUSTRIAL & T	36.13	CAD	36.13	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5072	Hardware Equipment and Supplies	"TOOLS, GLOVES"
					252.59	CAD	252.59	CAD							
"PARKS, FORESTRY & RECREATION"	5951-126	2021-12-03	2021-12-03	AMZN MKTP CA NZ4WJ3233	45.18	CAD	45.18	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00530	S-WEST 1-PRGM SUPPORT	4816	Computer Network/Information Services	OTTER BOX PHONE CASE
"PARKS, FORESTRY & RECREATION"	5951-127	2021-12-03	2021-12-03	AMZN MKTP CA 0V0BH11Q3	22.57	CAD	22.57	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00530	S-WEST 1-PRGM SUPPORT	4816	Computer Network/Information Services	SCREEN COVER
"PARKS, FORESTRY & RECREATION"	5953-175	2021-12-03	2021-12-06	ROTBLOTTS DISCOUNT WAR	36.14	CAD	36.14	CAD	2710	GENERAL HARDWARE	P00530	S-WEST 1-PRGM SUPPORT	5251	Hardware Stores	DRILL BITS SET
"PARKS, FORESTRY & RECREATION"	5967-68	2021-12-22	2021-12-24	THE HOME DEPOT #7080	54.97	CAD	54.97	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00530	S-WEST 1-PRGM SUPPORT	5200	Home Supply Warehouse	PLAY SAND
					158.86	CAD	158.86	CAD							
"PARKS, FORESTRY & RECREATION"	5951-128	2021-12-02	2021-12-03	SHELL C02693	9.04	CAD	9.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	5541	Service Stations (with or without Ancill	CHOCOLATE FOR STAFF RECOGNITION
"PARKS, FORESTRY & RECREATION"	5951-129	2021-12-02	2021-12-03	MY TABLE TENNIS CLUB	"2,823.87"	CAD	"2,823.87"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	7997	"Clubs - Country Clubs, Membership (Athle"	TABLE TENNIS TABLE AND SUPPLIES
					"2,832.91"	CAD	"2,832.91"	CAD							
"PARKS, FORESTRY & RECREATION"	5953-176	2021-12-03	2021-12-06	SOUND BARRIERS CAD EPA	"1,369.65"	CAD	"1,369.65"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	7399	Business Services - Not Elsewhere Classi	PICK BOARD FOR VARIOUS RINK REPAIRS
"PARKS, FORESTRY & RECREATION"	5957-157	2021-12-09	2021-12-10	ISLINGTON NURSERIES LI	200.00	CAD	200.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	0780	Horticultural and Landscaping Services	ARMOUR STONE DP
"PARKS, FORESTRY & RECREATION"	5957-158	2021-12-09	2021-12-10	ISLINGTON NURSERIES LI	700.55	CAD	700.55	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	0780	Horticultural and Landscaping Services	ARMOUR STONE
"PARKS, FORESTRY & RECREATION"	5960-114	2021-12-13	2021-12-15	THE HOME DEPOT #7013	92.90	CAD	92.90	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	**MORE**  SCREWS
"PARKS, FORESTRY & RECREATION"	5966-72	2021-12-21	2021-12-23	THE HOME DEPOT #7013	236.69	CAD	236.69	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	MULTIGASCO
					"2,599.79"	CAD	"2,599.79"	CAD							
"PARKS, FORESTRY & RECREATION"	5957-159	2021-12-08	2021-12-10	WAL-MART #1004	152.71	CAD	152.71	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P09921	KEELE CC-INSTRL	5411	"Grocery Stores, Supermarkets"	GINGERBREAD HOUSE KITS/ CHCOLATES
					152.71	CAD	152.71	CAD							
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5953-177	2021-12-05	2021-12-06	BED BATH & BEYOND #229	237.27	CAD	237.27	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5002	FINANCE & ADMINISTRATION	5651	Family Clothing Stores	Approved from list
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5960-115	2021-12-14	2021-12-15	WAVE -  SUMMERS PICTUR	"1,695.00"	CAD	"1,695.00"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5002	FINANCE & ADMINISTRATION	7221	Photographic Studios	**MORE**  VIDEO SERVICES
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5960-116	2021-12-14	2021-12-15	IN  NITRO ESPRESSO BAR	801.17	CAD	801.17	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5002	FINANCE & ADMINISTRATION	5811	Caterers	Approved from list
					"2,733.44"	CAD	"2,733.44"	CAD							
"PARKS, FORESTRY & RECREATION"	5958-166	2021-12-10	2021-12-13	ADOBE PHOTOGPHY PLAN	14.68	CAD	14.68	CAD	3420	COMPUTERS - SOFTWARE	P13573	YOUTH LOUNGE - NATIVE CHILD BLOOR STREET	5818	Digital Goods - Multi-Category	WEB BASED PROGRAM SUPPORT
					14.68	CAD	14.68	CAD							
"PARKS, FORESTRY & RECREATION"	5950-118	2021-11-30	2021-12-02	THE HOME DEPOT #7134	512.83	CAD	512.83	CAD	2570	JANITORIAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5200	Home Supply Warehouse	"**MORE**  MIL1/16""TIN"
"PARKS, FORESTRY & RECREATION"	5953-178	2021-12-03	2021-12-06	PC EXPRESS 2800	92.08	CAD	92.08	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	LETTUCE BUNS OIL VINEGAR ETC
"PARKS, FORESTRY & RECREATION"	5954-82	2021-12-06	2021-12-07	DOLLARAMA # 523	25.23	CAD	25.23	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5310	Discount Stores	PLATES BINS LATEX GLOVES LABELS FOR BINS
"PARKS, FORESTRY & RECREATION"	5956-109	2021-12-09	2021-12-09	AMAZON.CA A28S52R03	61.44	CAD	61.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	4816	Computer Network/Information Services	EXERCISE MAT FOR ENBRIDGE CENTRE
"PARKS, FORESTRY & RECREATION"	5956-110	2021-12-09	2021-12-09	AMAZON.CA 7206I6E73	61.44	CAD	61.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	4816	Computer Network/Information Services	EXERCISE MAT FOR ENBRIDGE CENTRE
"PARKS, FORESTRY & RECREATION"	5956-111	2021-12-09	2021-12-09	AMAZON.CA 8T4747GF3	61.44	CAD	61.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	4816	Computer Network/Information Services	EXERCISE MAT FOR ENBRIDGE CENTRE
"PARKS, FORESTRY & RECREATION"	5956-112	2021-12-09	2021-12-09	AMAZON.CA IP3C60U03	61.44	CAD	61.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	4816	Computer Network/Information Services	EXERCISE MAT FOR ENBRIDGE CENTRE
"PARKS, FORESTRY & RECREATION"	5956-113	2021-12-09	2021-12-09	AMAZON.CA VT1YY9Y33	61.44	CAD	61.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	4816	Computer Network/Information Services	EXERCISE MAT FOR ENBRIDGE CENTRE
"PARKS, FORESTRY & RECREATION"	5956-114	2021-12-09	2021-12-09	AMAZON.CA NY4L372J3	61.44	CAD	61.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	4816	Computer Network/Information Services	EXERCISE MAT FOR ENBRIDGE CENTRE
