Division 	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
TRANSPORTATION SERVICES	5882-76	2021-09-01	2021-09-02	FURMAR DIXIE ROAD	412.59	CAD	412.59	CAD	2770	GRAVEL	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	1771	Concrete Work Contractors	GRAVEL FOR EMERGENCY REPAIRS
TRANSPORTATION SERVICES	5891-74	2021-09-13	2021-09-14	UNITED ROTARY BRUSH	"1,084.80"	CAD	"1,084.80"	CAD	2570	JANITORIAL SUPPLIES	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	5085	Industrial Supplies Not Elsewhere Classi	SWEEPERS BROOMS
TRANSPORTATION SERVICES	5898-97	2021-09-22	2021-09-23	TIM HORTONS #2828	44.50	CAD	44.50	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	5814	Quick Payment Service - Fast-Food Restau	FOOD FOR TPS WEEK
					"1,606.63"	CAD	"1,606.63"	CAD							
TRANSPORTATION SERVICES	5882-77	2021-08-31	2021-09-02	CDN TIRE STORE #00070	158.19	CAD	158.19	CAD	2181	PARTS - VEHICLES	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	5200	Home Supply Warehouse	HEAVY DUTY BOOSTER CABLES
TRANSPORTATION SERVICES	5883-70	2021-09-02	2021-09-03	CHAUNCEY BUILDERS SUPP	111.70	CAD	111.70	CAD	3080	M & E - HAND TOOLS	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	5211	"Building Materials, Lumber Stores"	3 ROLLS LINE TRIMMER
TRANSPORTATION SERVICES	5893-124	2021-09-15	2021-09-16	RONA ISLINGTON  55410	202.99	CAD	202.99	CAD	2710	GENERAL HARDWARE	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	5251	Hardware Stores	CONSTRUCTION ADHESIVE RETAINING WALL REPAIRS
TRANSPORTATION SERVICES	5894-110	2021-09-16	2021-09-17	CHAUNCEY BUILDERS SUPP	21.36	CAD	21.36	CAD	2551	ROAD MATERIALS	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	5211	"Building Materials, Lumber Stores"	CONCRETE EDGER BUS PAD ON DUNDAS
TRANSPORTATION SERVICES	5894-111	2021-09-16	2021-09-17	DOLLARAMA # 799	20.40	CAD	20.40	CAD	2551	ROAD MATERIALS	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	5310	Discount Stores	KNEE PADS FOR WORKERS WHEN POURING THE CONCRETE BUS PAD
TRANSPORTATION SERVICES	5895-164	2021-09-17	2021-09-20	KOOY BROS LAWN	"1,050.90"	CAD	"1,050.90"	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	5261	Lawn and Garden Supply Stores	STIHL WEED TRIMERS FOR ALLEN CLOSURE & OTHER WEED CLEARING JOBS
TRANSPORTATION SERVICES	5896-83	2021-09-20	2021-09-21	ISLINGTON NURSERIES LI	10.17	CAD	10.17	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	0780	Horticultural and Landscaping Services	2 ROLLS OF SOD FOR REPAIRS
					"1,575.71"	CAD	"1,575.71"	CAD							
TRANSPORTATION SERVICES	5897-108	2021-09-21	2021-09-22	BELL TV	104.35	CAD	104.35	CAD	4441	CONTRACTED SERVICES - CABLE TV	TS6000	DIRECTOR'S OFFICE	4812	Telecommunication Equipment Including Te	MONTHLY BILL FOR SATELLITE TV AT 40 TORYORK
					104.35	CAD	104.35	CAD							
TRANSPORTATION SERVICES	5885-121	2021-09-03	2021-09-06	BOLTS PLUS	72.61	CAD	72.61	CAD	2710	GENERAL HARDWARE	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	5251	Hardware Stores	TIE WIRE & DUCT TAPE
TRANSPORTATION SERVICES	5885-122	2021-09-03	2021-09-06	MCDONALD'S #6478   Q04	71.22	CAD	71.22	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	5814	Quick Payment Service - Fast-Food Restau	FOOD & BEVERAGES FOR TPS WEEK
TRANSPORTATION SERVICES	5899-92	2021-09-23	2021-09-24	CANADIAN APPLIANCE SOU	852.02	CAD	852.02	CAD	3050	M & E - KITCHEN	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	5722	Household Appliance Stores	REFRIGERATOR GE
TRANSPORTATION SERVICES	5902-84	2021-09-27	2021-09-29	STEELES PAINT & DECORA	45.19	CAD	45.19	CAD	2710	GENERAL HARDWARE	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	5231	"Glass, Paint, Wallpaper Stores"	BEN INTERIOR ACRYLIC LATEX EGGSHELL PAST
					"1,041.04"	CAD	"1,041.04"	CAD							
TRANSPORTATION SERVICES	5897-109	2021-09-21	2021-09-22	COSTCO WHOLESALE W535	87.71	CAD	87.71	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	5300	Wholesale Clubs	FOOD & BEVERAGES FOR TPS WEEK
TRANSPORTATION SERVICES	5899-93	2021-09-23	2021-09-24	TIM HORTONS #7437	44.50	CAD	44.50	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	5814	Quick Payment Service - Fast-Food Restau	FOOD & BEVERAGES FOR TPS WEEK
					132.21	CAD	132.21	CAD							
TRANSPORTATION SERVICES	5881-102	2021-08-31	2021-09-01	ON	"2,808.95"	CAD	"2,808.95"	CAD	2215	HYDRO	TS4010	NEIGHBOURHOOD PROJECTS	1731	Electrical Contractors	POWER LINES FOR START PROJ 464 SPADINA AVE.
TRANSPORTATION SERVICES	5891-75	2021-09-11	2021-09-14	WWW.CANADIANTIRE.CA	149.98	CAD	149.98	CAD	2082	HEALTH & SAFETY SUPPLIES	TS4010	NEIGHBOURHOOD PROJECTS	5200	Home Supply Warehouse	SAFETY MASKS FOR PROJECT
					"2,958.93"	CAD	"2,958.93"	CAD							
TORONTO WATER	5885-123	2021-09-02	2021-09-06	ABLE LOCK SERVICE LTD.	10.17	CAD	10.17	CAD	2730	LOCKS	TW6050	C&TS: CUSTOMER FIELD SERVICES	7393	"Detective Agencies, Protective Agencies,"	SPARE KEY FOR OFFICE
TORONTO WATER	5895-165	2021-09-17	2021-09-20	BOLTS PLUS	191.89	CAD	191.89	CAD	2710	GENERAL HARDWARE	TW6050	C&TS: CUSTOMER FIELD SERVICES	5251	Hardware Stores	BOLTS REQUIRED FOR FLANGES
TORONTO WATER	5896-84	2021-09-17	2021-09-21	CDN TIRE STORE #00321	124.27	CAD	124.27	CAD	2710	GENERAL HARDWARE	TW6050	C&TS: CUSTOMER FIELD SERVICES	5200	Home Supply Warehouse	TOOLS REQUIRED FOR STAFF TOOL BAG
TORONTO WATER	5899-94	2021-09-23	2021-09-24	SP   AG CABLES	314.69	CAD	314.69	CAD	2710	GENERAL HARDWARE	TW6050	C&TS: CUSTOMER FIELD SERVICES	5734	Computer Software Stores	MTU CONNECTORS
TORONTO WATER	5901-62	2021-09-27	2021-09-28	SP   AG CABLES	-102.02	CAD	-102.02	CAD	2710	GENERAL HARDWARE	TW6050	C&TS: CUSTOMER FIELD SERVICES	5734	Computer Software Stores	REFUNDED
					539.00	CAD	539.00	CAD							
TORONTO WATER	5889-87	2021-09-09	2021-09-10	BELL TV	87.56	CAD	87.56	CAD	4441	CONTRACTED SERVICES - CABLE TV	TW2020	D&C: DISTRICT CONTRACT SERVICES	4812	Telecommunication Equipment Including Te	CABLE TV
TORONTO WATER	5901-63	2021-09-27	2021-09-28	BEST BUY CANADA #926	174.84	CAD	174.84	CAD	2710	GENERAL HARDWARE	TW2020	D&C: DISTRICT CONTRACT SERVICES	5732	Electronic Sales	USB-C CHARGERS FOR IMC STAFF
					262.40	CAD	262.40	CAD							
TORONTO WATER	5882-78	2021-09-02	2021-09-02	AMZN MKTP CA 257OK0322	34.91	CAD	34.91	CAD	2082	HEALTH & SAFETY SUPPLIES	TW2030	D&C: CONSTR. SERVICES: NORTH & WEST	4816	Computer Network/Information Services	FACE MASKS REUSABLE
TORONTO WATER	5902-85	2021-09-28	2021-09-29	COSTCO WHOLESALE W1169	155.69	CAD	155.69	CAD	2610	KITCHEN SUPPLIES	TW2030	D&C: CONSTR. SERVICES: NORTH & WEST	5300	Wholesale Clubs	WATER AND KITCHEN SUPPLIES
					190.60	CAD	190.60	CAD							
FLEET SERVICES	5892-92	2021-09-13	2021-09-15	MTO RUS DRIVER CERT PR	"2,300.00"	CAD	"2,300.00"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	FL1606	FLEET ELLESMERE	9399	Government Services - Not Elsewhere Clas	P9 DRIVER CERTIFICATION FEE
					"2,300.00"	CAD	"2,300.00"	CAD							
FLEET SERVICES	5887-59	2021-09-07	2021-09-08	CAPITAL DISPOSAL EQUIP	"2,486.00"	CAD	"2,486.00"	CAD	3065	M & E - PLANT & GARAGE	FL1606	FLEET ELLESMERE	5099	Durable Goods Not Elsewhere Classified	P9 GARBAGE BIN FOR DISCO GARAGE
FLEET SERVICES	5890-169	2021-09-10	2021-09-13	YORK U-SCHULICH EEC WE	"5,367.50"	CAD	"5,367.50"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	FL1606	FLEET ELLESMERE	8220	"Colleges, Universities, Professional Sch"	P9 MANAGEMENT AND LEADERSHIP COURSE
FLEET SERVICES	5890-170	2021-09-10	2021-09-13	YORK U-SCHULICH EEC WE	"5,367.50"	CAD	"5,367.50"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	FL1606	FLEET ELLESMERE	8220	"Colleges, Universities, Professional Sch"	P9 MANAGEMENT AND LEADERSHIP COURSE
FLEET SERVICES	5894-112	2021-09-16	2021-09-17	CUMMINS-POINTE - CLAIR	"6,630.16"	CAD	"6,630.16"	CAD	3420	COMPUTERS - SOFTWARE	FL1606	FLEET ELLESMERE	5013	Motor Vehicle Supplies and New Parts	P9 VEHICLE MANUFACTURE DIAGNOSTIC SOFTWARE
FLEET SERVICES	5897-110	2021-09-20	2021-09-22	PIZZA NOVA 092	90.76	CAD	90.76	CAD	4820	BUSINESS MEETING EXPENSES	FL1606	FLEET ELLESMERE	5814	Quick Payment Service - Fast-Food Restau	P9 FOOD FOR TPS WEEK
FLEET SERVICES	5897-111	2021-09-21	2021-09-22	PIZZA NOVA 092	129.98	CAD	129.98	CAD	4820	BUSINESS MEETING EXPENSES	FL1606	FLEET ELLESMERE	5814	Quick Payment Service - Fast-Food Restau	P9 FOOD FOR TPS WEEK
FLEET SERVICES	5899-95	2021-09-23	2021-09-24	PIZZA NOVA 092	86.25	CAD	86.25	CAD	4820	BUSINESS MEETING EXPENSES	FL1606	FLEET ELLESMERE	5814	Quick Payment Service - Fast-Food Restau	P9 FOOD FOR TPS WEEK
FLEET SERVICES	5900-168	2021-09-24	2021-09-27	PIZZA NOVA 092	119.58	CAD	119.58	CAD	4820	BUSINESS MEETING EXPENSES	FL1606	FLEET ELLESMERE	5814	Quick Payment Service - Fast-Food Restau	P9 FOOD FOR TPS WEEK
FLEET SERVICES	5900-169	2021-09-24	2021-09-27	STAPLES.CA	132.11	CAD	132.11	CAD	2010	STATIONERY AND OFFICE SUPPLIES	FL1606	FLEET ELLESMERE	5943	"Office, School Supply, and Stationery St"	P9 MEMORY CARD FOR VEHICLE DIAGNOSTIC TOOL
FLEET SERVICES	5901-64	2021-09-27	2021-09-28	PIZZA NOVA 092	141.20	CAD	141.20	CAD	4820	BUSINESS MEETING EXPENSES	FL1606	FLEET ELLESMERE	5814	Quick Payment Service - Fast-Food Restau	P9 FOOD FOR TPS WEEK
					"20,551.04"	CAD	"20,551.04"	CAD							
SOLID WASTE MANAGEMENT	5888-109	2021-09-09	2021-09-09	CPA CANADA CA STORE	684.25	CAD	684.25	CAD	4255	CONFERENCES/SEMINARS - OTHER EXPENSES	SW0706	EXECUTIVE OFFICE	8641	"Associations - Civic, Social, and Frater"	CPA CONFERENCES/SEMINARS - REGISTRATION
					684.25	CAD	684.25	CAD							
FIRE SERVICES	5881-103	2021-08-30	2021-09-01	PETROCAN	79.19	CAD	79.19	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	GASOLINE - SELF SERVICE
FIRE SERVICES	5885-124	2021-09-04	2021-09-06	PETROCAN	82.21	CAD	82.21	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	GASOLINE - SELF SERVICE
FIRE SERVICES	5896-85	2021-09-19	2021-09-21	ONROUTE #01177	75.00	CAD	75.00	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	GASOLINE
					236.40	CAD	236.40	CAD							
TRANSPORTATION SERVICES	5883-71	2021-09-01	2021-09-03	MGCS SO PUBLICATIONS O	16.28	CAD	16.28	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	TS8040	AUTOMATED ENFORCEMENT	9399	Government Services - Not Elsewhere Clas	PUBLICATIONS ONTARIO ORDER - 2109010032
TRANSPORTATION SERVICES	5896-86	2021-09-20	2021-09-21	FRANCOTYP-POSTALIA CAN	"1,881.80"	CAD	"1,881.80"	CAD	4805	POSTAGE	TS8040	AUTOMATED ENFORCEMENT	5044	"Office, Photographic, Photocopy, and Mic"	POSTAGE REFILL FOR MAILING MACHINE - RIC21026993
					"1,898.08"	CAD	"1,898.08"	CAD							
COURT SERVICES	5898-98	2021-09-22	2021-09-23	YORK U-OSGOODE PROF DE	"3,000.00"	CAD	"3,000.00"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	CT1006	EXECUTIVE OFFICE - GENERAL	8220	"Colleges, Universities, Professional Sch"	"REG FEE FOR CERTIFICATE OF ADJUDICATION SEP 20,2021"
COURT SERVICES	5899-96	2021-09-23	2021-09-24	YORK U-OSGOODE PROF DE	723.35	CAD	723.35	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	CT1006	EXECUTIVE OFFICE - GENERAL	8220	"Colleges, Universities, Professional Sch"	"REG FEE FOR CERTIFICATE OF ADJUDICATION  SEP 20,2021"
COURT SERVICES	5900-170	2021-09-24	2021-09-27	NATIONALCEN	324.94	CAD	249.00	USD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	CT1006	EXECUTIVE OFFICE - GENERAL	8641	"Associations - Civic, Social, and Frater"	2021 CTC CONFERENCE 
COURT SERVICES	5900-171	2021-09-24	2021-09-27	NATIONALCEN	324.94	CAD	249.00	USD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	CT1006	EXECUTIVE OFFICE - GENERAL	8641	"Associations - Civic, Social, and Frater"	2021 CTC CONFERENCE 
					"4,373.23"	CAD	"3,723.35"	CAD							
							498.00	USD							
FACILITIES MANAGEMENT	5881-104	2021-09-01	2021-09-01	ULINE	"2,717.93"	CAD	"2,717.93"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FA2972	"ADMIN-CRITICAL, FM EMERGENCT"	5964	Direct Marketing - Catalog Merchants	BLACK ROLLING POST W/ BLACK BELT
					"2,717.93"	CAD	"2,717.93"	CAD							
"PARKS, FORESTRY & RECREATION"	5886-20	2021-09-06	2021-09-07	TMP FENCE	549.18	CAD	549.18	CAD	2531	LUMBER	P12029	PKS-COVID RELATED	5046	Commercial Equipment Not Elsewhere Class	TEMP FENCE RENTAL
"PARKS, FORESTRY & RECREATION"	5888-110	2021-09-08	2021-09-09	TMP FENCE	62.15	CAD	62.15	CAD	2531	LUMBER	P12029	PKS-COVID RELATED	5046	Commercial Equipment Not Elsewhere Class	TEMP FENCE RENTAL
"PARKS, FORESTRY & RECREATION"	5902-86	2021-09-28	2021-09-29	TMP FENCE	86.44	CAD	86.44	CAD	2531	LUMBER	P12029	PKS-COVID RELATED	5046	Commercial Equipment Not Elsewhere Class	TEMP FENCE RENTAL
					697.77	CAD	697.77	CAD							
"PARKS, FORESTRY & RECREATION"	5881-105	2021-08-31	2021-09-01	RONA # 55340	11.56	CAD	11.56	CAD	2710	GENERAL HARDWARE	P07645	DENTONIA-OPERATIONS	5251	Hardware Stores	"16 FENCE HARDWARE, WIRE CLIPS TURNBUCKLE BUSHING"
"PARKS, FORESTRY & RECREATION"	5881-106	2021-08-31	2021-09-01	RONA # 55340	180.89	CAD	180.89	CAD	2710	GENERAL HARDWARE	P07645	DENTONIA-OPERATIONS	5251	Hardware Stores	16 FENCE HARDWARE 4X4 SPIKES
"PARKS, FORESTRY & RECREATION"	5883-72	2021-09-02	2021-09-03	RONA # 55340	87.46	CAD	87.46	CAD	3025	M & E - JANITORIAL	P07645	DENTONIA-OPERATIONS	5251	Hardware Stores	WET/DRY VACCUM
"PARKS, FORESTRY & RECREATION"	5885-125	2021-09-02	2021-09-06	THE HOME DEPOT #7001	54.19	CAD	54.19	CAD	2710	GENERAL HARDWARE	P07645	DENTONIA-OPERATIONS	5200	Home Supply Warehouse	"**MORE**  40""X30'"
"PARKS, FORESTRY & RECREATION"	5885-126	2021-09-02	2021-09-06	THE HOME DEPOT #7001	115.26	CAD	115.26	CAD	2710	GENERAL HARDWARE	P07645	DENTONIA-OPERATIONS	5200	Home Supply Warehouse	**MORE**  SAKRETE CONC
"PARKS, FORESTRY & RECREATION"	5888-111	2021-09-08	2021-09-09	AMAZON.CA PRIME MEMBER	-9.03	CAD	-9.03	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07645	DENTONIA-OPERATIONS	5968	Direct Marketing - Continuity/Subscripti	REFUND FOR PRIME
"PARKS, FORESTRY & RECREATION"	5889-88	2021-09-08	2021-09-10	THE HOME DEPOT #7001	21.87	CAD	21.87	CAD	2710	GENERAL HARDWARE	P07645	DENTONIA-OPERATIONS	5200	Home Supply Warehouse	**MORE**  SAKRETE CONC
"PARKS, FORESTRY & RECREATION"	5896-87	2021-09-21	2021-09-21	AMZN MKTP CA 2G2LJ55F2	58.54	CAD	58.54	CAD	2710	GENERAL HARDWARE	P07645	DENTONIA-OPERATIONS	4816	Computer Network/Information Services	THERMOMETER AND SCREEN PROTECTION
"PARKS, FORESTRY & RECREATION"	5897-112	2021-09-20	2021-09-22	THE HOME DEPOT #7001	58.58	CAD	58.58	CAD	2710	GENERAL HARDWARE	P07645	DENTONIA-OPERATIONS	5200	Home Supply Warehouse	VALVEB BOX
"PARKS, FORESTRY & RECREATION"	5897-113	2021-09-20	2021-09-22	THE HOME DEPOT #7012	19.53	CAD	19.53	CAD	2710	GENERAL HARDWARE	P07645	DENTONIA-OPERATIONS	5200	Home Supply Warehouse	VALVEB BOX
"PARKS, FORESTRY & RECREATION"	5897-114	2021-09-20	2021-09-22	SPOILED SPORTS	179.66	CAD	179.66	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07645	DENTONIA-OPERATIONS	5599	"Miscellaneous Automotive, Aircraft, and"	BATTERY FOR POLARIS RANGER
					778.51	CAD	778.51	CAD							
TORONTO WATER	5881-107	2021-08-30	2021-09-01	LEVITT SAFETY LIMITED	713.62	CAD	713.62	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	7394	"Equipment Rental and Leasing Services, F"	CALIBRATION GAS
					713.62	CAD	713.62	CAD							
FACILITIES MANAGEMENT	5881-108	2021-08-31	2021-09-01	THE WIRING MART LTD.	169.43	CAD	169.43	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61721988	2000 MCNICOLL A-OP-E(L'AMOREAUX NORTH CC	5251	Hardware Stores	ELECTRICAL SUPPLIES
FACILITIES MANAGEMENT	5885-127	2021-09-03	2021-09-06	THE WIRING MART LTD.	427.82	CAD	427.82	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61722541	OTHER LOCATIONS-PF&R-OPS-WEST	5251	Hardware Stores	ELECTRICAL SUPPLIES
FACILITIES MANAGEMENT	5885-128	2021-09-03	2021-09-06	THE WIRING MART LTD.	76.26	CAD	76.26	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61723936	OTHER LOCATIONS-PF&R-OPS-WEST	5251	Hardware Stores	ELECTRICAL SUPPLIES
FACILITIES MANAGEMENT	5894-113	2021-09-16	2021-09-17	PAUL WOLF ELECTRIC & L	124.07	CAD	124.07	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61730025	OTHER LOCATIONS-PF&R-OPS-WEST	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES
FACILITIES MANAGEMENT	5896-88	2021-09-20	2021-09-21	PAUL WOLF ELECTRIC & L	107.87	CAD	107.87	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61730129	OTHER LOCATIONS-PF&R-OPS-WEST	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES
FACILITIES MANAGEMENT	5898-99	2021-09-21	2021-09-23	THE HOME DEPOT #7001	93.59	CAD	93.59	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61730509	2231 LAWRENCE A-OP-E(MCGREGOR PARK R.C.)	5200	Home Supply Warehouse	**MORE**  1X4X8 SPF
FACILITIES MANAGEMENT	5902-87	2021-09-28	2021-09-29	INDEPENDENT ELECTRIC S	178.47	CAD	178.47	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61729277	S. LEACOCK R.C.-OP-E(STEPHEN LEACOCK RC)	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES
					"1,177.51"	CAD	"1,177.51"	CAD							
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5897-115	2021-09-21	2021-09-22	ONTARIO PLACE CORPORAT	-50.00	CAD	-50.00	CAD	4820	BUSINESS MEETING EXPENSES	FC0001	COMM ENGAGEMENT & INFRASTRUCTURE DEVELOP	9399	Government Services - Not Elsewhere Clas	REFUND FOR PERMIT FOR MEETING
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5899-97	2021-09-21	2021-09-24	ONTARIO PLACE	50.00	CAD	50.00	CAD	4820	BUSINESS MEETING EXPENSES	FC0001	COMM ENGAGEMENT & INFRASTRUCTURE DEVELOP	7991	Tourist Attractions and Exhibits	PERMIT FOR MEETING
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5899-98	2021-09-21	2021-09-24	ONTARIO PLACE	50.00	CAD	50.00	CAD	4820	BUSINESS MEETING EXPENSES	FC0001	COMM ENGAGEMENT & INFRASTRUCTURE DEVELOP	7991	Tourist Attractions and Exhibits	PERMIT FOR MEETING
					50.00	CAD	50.00	CAD							
SOLID WASTE MANAGEMENT	5897-116	2021-09-21	2021-09-22	SQ  BLUE DIAMOND WINDO	706.25	CAD	706.25	CAD	4470	CONTRACTED SERVICES - WINDOW WASHING	SW0901	GREEN LANE LANDFILL	8999	Professional Services - Not Elsewhere Cl	"INV 32915-INTERIOR & EXTERIOR WINDOW CLEANING (SCALE HOUSE, LANDFILL OFFICE & ADMIN BLDG)"
					706.25	CAD	706.25	CAD							
TORONTO WATER	5897-117	2021-09-22	2021-09-22	ULINE	"1,548.10"	CAD	"1,548.10"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW4036	WW TREATMT:ASHBRIDGES BAY TP-SOLIDS	5964	Direct Marketing - Catalog Merchants	TRADEMASTER CART 4 DRAWER W/CAB
					"1,548.10"	CAD	"1,548.10"	CAD							
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5882-79	2021-09-01	2021-09-02	ACFE	227.01	CAD	175.00	USD	4760	MEMBERSHIP FEES	FA0206	PF&R LOCATIONS - SECURITY	8641	"Associations - Civic, Social, and Frater"	2022 ACFE MEMBERSHIP RENEWAL
					227.01	CAD	175.00	USD							
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5892-93	2021-09-14	2021-09-15	GLOBALINDUSTRIALCANDA	387.52	CAD	387.52	CAD	3099	GENERAL EQUIPMENT	FA0207	SECURITY SYSTEMS	5085	Industrial Supplies Not Elsewhere Classi	ROLLING LADDER
					387.52	CAD	387.52	CAD							
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5885-129	2021-09-03	2021-09-06	FS  TECHSMITH	299.44	CAD	299.44	CAD	4827	ONLINE SERVICES FEES	FA0341	ADMIN-SECURITY & LIFE SAFETY	5817	Digital Goods - Software Applications (e	SOFTWARE SUBSCRIPTION FOR CREATING TRAINING VIDEO
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5887-60	2021-09-07	2021-09-08	CANADIAN HEARING SERVI	623.00	CAD	623.00	CAD	4086	TECH SRV TRANSL/INT	FA0341	ADMIN-SECURITY & LIFE SAFETY	5975	"Hearing Aids - Sales, Service, Supply St"	FEB 2021 PUBLIC CONSULTATION MEETING
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5889-89	2021-09-08	2021-09-10	BICSI	128.42	CAD	99.75	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	FA0341	ADMIN-SECURITY & LIFE SAFETY	7399	Business Services - Not Elsewhere Classi	ICT DESIGN AND IMPLEMENTATION PRACTICES FOR INTELLIGENT BUILDINGS AND PREMISES
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5893-125	2021-09-15	2021-09-16	BRAIN SENSEI	-700.15	CAD	-564.99	USD	4310	TRAINING & DEVELOPMENT - EXTERNAL	FA0341	ADMIN-SECURITY & LIFE SAFETY	8299	Educational Services	PMP PREP EXAM COURSE (CREDIT/REFUND)
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5900-172	2021-09-24	2021-09-27	CREATIVE MARKET	45.85	CAD	34.96	USD	4827	ONLINE SERVICES FEES	FA0341	ADMIN-SECURITY & LIFE SAFETY	5815	Digital Goods - Audiovisual Media Includ	ADOBE ILLUSTRATOR TEMPLATES - FOR PRESENTATION MATERIALS
					396.56	CAD	922.44	CAD							
							-430.28	USD							
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5886-21	2021-09-06	2021-09-07	SLACK TLAKZPWUD	240.77	CAD	186.92	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5734	Computer Software Stores	PRO MONTHLY PLAN START
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5890-171	2021-09-11	2021-09-13	ZOOM.US 888-799-9666	176.05	CAD	135.51	USD	4827	ONLINE SERVICES FEES	FA3671	ADMIN - CUSTOMER EXPERIENCE	4814	Telecommunication Service Including Loca	REMOTE TELE-CONFERENCING SERVICES
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5892-94	2021-09-14	2021-09-15	CALENDLY	19.52	CAD	15.00	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5734	Computer Software Stores	SCHEDULING SOFTWARE
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5896-89	2021-09-20	2021-09-21	MURAL	47.09	CAD	36.00	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5734	Computer Software Stores	DIGITAL WORKSPACE
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5897-118	2021-09-21	2021-09-22	OTTER.AI	13.16	CAD	9.99	USD	4827	ONLINE SERVICES FEES	FA0411	ADMIN-BUSINESS SUPPORT	5734	Computer Software Stores	SPEECH TO TEXT SUBSCRIPTION
