Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	2054-98	06-25-2012	06-28-2012	SPEED FASTENING SYSTEM	213.57	CAD	213.57	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5712	"Equipment, Furniture, and Home Furnishin"		
"PARKS, FORESTRY & RECREATION"	2054-99	06-26-2012	06-28-2012	DWIGHT CRANE LTD.	500.00	CAD	500.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12081	S-GEN-SPECIALIZED MA	7399	Business Services - Not Elsewhere Classi		
"PARKS, FORESTRY & RECREATION"	2054-100	06-26-2012	06-28-2012	DWIGHT CRANE LTD.	583.67	CAD	583.67	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12081	S-GEN-SPECIALIZED MA	7399	Business Services - Not Elsewhere Classi		
					"3,587.84"	CAD	"3,587.84"	CAD								
"PARKS, FORESTRY & RECREATION"	2050-57	06-25-2012	06-26-2012	GAS DOCK	25.00	CAD	25.00	CAD	4830	PERMIT & LICENSE FEES	P00539	EASTERN BEACHES-TURF	4468	"Marinas, Marine Service/Supplies"	HARBOUR LICENSE	
"PARKS, FORESTRY & RECREATION"	2054-101	06-26-2012	06-28-2012	CPC/SCP #0104225	27.69	CAD	27.69	CAD	4805	POSTAGE	P00539	EASTERN BEACHES-TURF	9402	Postal Services - Government Only	REGISTERED LETTERS TO EMPLOYEES	
					52.69	CAD	52.69	CAD								
"PARKS, FORESTRY & RECREATION"	2013-75	05-30-2012	06-01-2012	ELITEDJ	898.35	CAD	898.35	CAD	4590	RENTAL - OTHER	P01332	BIRKDALE CC-SOCIAL P	7299	Other Services (Not Elsewhere Classified	PHOTOBOOTH SERVICES FOR VOLUNTEER LUNCHEON	
"PARKS, FORESTRY & RECREATION"	2013-76	05-30-2012	06-01-2012	ELITEDJ	898.35	CAD	898.35	CAD	4233	PCARD RECOVERIES	P01332	BIRKDALE CC-SOCIAL P	7299	Other Services (Not Elsewhere Classified	DISPUTED	
"PARKS, FORESTRY & RECREATION"	2013-77	05-30-2012	06-01-2012	ELITEDJ	-898.35	CAD	-898.35	CAD	4233	PCARD RECOVERIES	P01332	BIRKDALE CC-SOCIAL P	7299	Other Services (Not Elsewhere Classified	DISPUTE RESOLUTION	
"PARKS, FORESTRY & RECREATION"	2048-123	06-23-2012	06-25-2012	FRESHCO #9747 QPS	96.94	CAD	96.94	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL P	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR GO SKATEBOARDING DAY	
"PARKS, FORESTRY & RECREATION"	2048-124	06-23-2012	06-25-2012	FRESHCO #9751      QPS	91.05	CAD	91.05	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL P	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR GO SKATEBOARDING DAY	
"PARKS, FORESTRY & RECREATION"	2052-102	06-26-2012	06-27-2012	MICHAELS OF CANADA #34	147.98	CAD	147.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01332	BIRKDALE CC-SOCIAL P	5945	"Game, Toy, and Hobby Shops"	SUPPLIES FOR CANADA DAY CRAFT	
					"1,234.32"	CAD	"1,234.32"	CAD								
TORONTO WATER	2018-50	06-04-2012	06-05-2012	CTC*CONSTANTCONTACT.CO	16.01	CAD	15.00	USD	4414	ADVERTISING & PROMOTION	PW2502	DIST OPS COORD	5968	Direct Marketing - Continuity/Subscripti	*****	
					16.01	CAD	15.00	USD								
"PARKS, FORESTRY & RECREATION"	2016-87	06-01-2012	06-04-2012	NOFRILLS LUCIANO'S #34	30.94	CAD	30.94	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01207	JOHN INNES-SOCIAL PG	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR CHILDREN'S COOKING CLASS	
"PARKS, FORESTRY & RECREATION"	2038-101	06-15-2012	06-18-2012	FOOD BASICS #880	126.52	CAD	126.52	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10154	JOHN INNES-PGM SUPP	5411	"Grocery Stores, Supermarkets"	TEY DAYCAMP COORDINATOR TRAINING	
"PARKS, FORESTRY & RECREATION"	2052-103	06-26-2012	06-27-2012	NOFRILLS LUCIANO'S #34	60.66	CAD	60.66	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10154	JOHN INNES-PGM SUPP	5411	"Grocery Stores, Supermarkets"	FOOD-SEXUAL HARRASMENT TRAINING	
					218.12	CAD	218.12	CAD								
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2054-102	06-28-2012	06-28-2012	SWISS CHALET #1932	226.12	CAD	226.12	CAD	2741	FOOD COSTS	F01122	SEATON HSE-DIETARY S	5812	"Eating Places, Restaurants"	*****	
					226.12	CAD	226.12	CAD								
"PARKS, FORESTRY & RECREATION"	2020-71	06-04-2012	06-06-2012	THE HOME DEPOT #7002	39.50	CAD	39.50	CAD	*****	AGRICULTURE & BOTANICAL SUPPLIES	P12754	W-NORTH-N-PRGM SUPPO	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2030-43	06-08-2012	06-12-2012	CDN TIRE STORE #00119	81.34	CAD	81.34	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12754	W-NORTH-N-PRGM SUPPO	5200	Home Supply Warehouse	TARPS	
"PARKS, FORESTRY & RECREATION"	2033-66	06-11-2012	06-13-2012	CDN TIRE STORE #00119	45.18	CAD	45.18	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12754	W-NORTH-N-PRGM SUPPO	5200	Home Supply Warehouse	CARGO BUNGEE NET	
"PARKS, FORESTRY & RECREATION"	2036-65	06-14-2012	06-15-2012	MILLWICK PAINT   PAPER	252.22	CAD	252.22	CAD	2715	PAINT SUPPLIES	P12754	W-NORTH-N-PRGM SUPPO	5231	"Glass, Paint, Wallpaper Stores"	PAINT	
"PARKS, FORESTRY & RECREATION"	2038-102	06-14-2012	06-18-2012	THE HOME DEPOT #7002	85.57	CAD	85.57	CAD	*****	PAINT SUPPLIES	P12754	W-NORTH-N-PRGM SUPPO	5200	Home Supply Warehouse	*****	
					503.81	CAD	503.81	CAD								
"PARKS, FORESTRY & RECREATION"	2056-112	06-28-2012	06-29-2012	CEDAR HEIGHTS HOME HAR	11.24	CAD	11.24	CAD	2730	LOCKS	P07688	CENTENNIAL-E-PGM SUP	5251	Hardware Stores	KEYS	
					11.24	CAD	11.24	CAD								
"PARKS, FORESTRY & RECREATION"	2026-65	06-06-2012	06-08-2012	RONA # 55130	203.37	CAD	203.37	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00542	EXHIBITION PLACE-OPS	5251	Hardware Stores	BLACK SNOW FENCE	
"PARKS, FORESTRY & RECREATION"	2029-111	06-07-2012	06-11-2012	THE HOME DEPOT #7001	33.88	CAD	33.88	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00542	EXHIBITION PLACE-OPS	5200	Home Supply Warehouse	HIBISCUS	
"PARKS, FORESTRY & RECREATION"	2029-112	06-07-2012	06-11-2012	RONA # 55100	37.00	CAD	37.00	CAD	2710	GENERAL HARDWARE	P00513	BATTERY PK-PGM SUPP	5251	Hardware Stores	"PAINT, COUPLINGS"	
"PARKS, FORESTRY & RECREATION"	2036-66	06-14-2012	06-15-2012	LOBLAWS #1021	47.39	CAD	47.39	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00128	UNIVERSITY PK-WEEDS	5411	"Grocery Stores, Supermarkets"	HORTICULTURAL TROPICALS	
"PARKS, FORESTRY & RECREATION"	2040-65	06-18-2012	06-19-2012	LOBLAWS #79	118.48	CAD	118.48	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00128	UNIVERSITY PK-WEEDS	5411	"Grocery Stores, Supermarkets"	HORTICULTURAL TROPICALS	
"PARKS, FORESTRY & RECREATION"	2044-87	06-20-2012	06-21-2012	LEE VALLEY TOOLS 800-2	442.28	CAD	442.28	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00542	EXHIBITION PLACE-OPS	5251	Hardware Stores	HORTICULTURAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2045-83	06-21-2012	06-22-2012	KOOY BROS LAWN	386.32	CAD	386.32	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00542	EXHIBITION PLACE-OPS	5261	Lawn and Garden Supply Stores	HORTICULTURAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2048-125	06-22-2012	06-25-2012	LOWES #02633*	31.46	CAD	31.46	CAD	2715	PAINT SUPPLIES	P00542	EXHIBITION PLACE-OPS	5200	Home Supply Warehouse	426 G TREMCLAD PRO GLOSS BLACK	
"PARKS, FORESTRY & RECREATION"	2050-58	06-24-2012	06-26-2012	THE HOME DEPOT #7012	50.14	CAD	50.14	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00542	EXHIBITION PLACE-OPS	5200	Home Supply Warehouse	"27"" PLTR"	
"PARKS, FORESTRY & RECREATION"	2056-113	06-27-2012	06-29-2012	THE HOME DEPOT #7013	277.73	CAD	277.73	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00513	BATTERY PK-PGM SUPP	5200	Home Supply Warehouse	*****	
					"1,628.05"	CAD	"1,628.05"	CAD								
"PARKS, FORESTRY & RECREATION"	2018-51	06-04-2012	06-05-2012	LOBLAWS #1019	45.71	CAD	45.71	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02277	TRACE MANES COMPLEX-	5411	"Grocery Stores, Supermarkets"	PRESCHOOL EVENT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2029-113	06-07-2012	06-11-2012	CDN TIRE STORE #00459	48.54	CAD	48.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00778	NORTH-GENERAL-TRAINI	5200	Home Supply Warehouse	TRAINING ACTIVITY SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2029-114	06-08-2012	06-11-2012	WILLOWDALE CONVENIENCE	30.41	CAD	30.41	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00778	NORTH-GENERAL-TRAINI	5331	Variety Stores	DISTRICT SUMMER STAFF TRAINING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2029-115	06-08-2012	06-11-2012	WAL-MART #3159	218.07	CAD	218.07	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00778	NORTH-GENERAL-TRAINI	5411	"Grocery Stores, Supermarkets"	DISTRICT SUMMER STAFF TRAINING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2042-78	06-19-2012	06-20-2012	STAPLES STORE #3	21.07	CAD	21.07	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P04131	TRACE MANES COMPLEX-	5943	"Office, School Supply, and Stationery St"	PRE CAMP LOCATION TRAINING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2044-88	06-18-2012	06-21-2012	WAL-MART # 3105	-21.47	CAD	-21.47	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00778	NORTH-GENERAL-TRAINI	5310	Discount Stores	TRAINING ACTIVITY SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2045-84	06-20-2012	06-22-2012	PARTY PACKAGERS (STORE	62.36	CAD	62.36	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P03075	RECREATION ADMIN	5999	Miscellaneous and Specialty Retail Store	SUPPLIES FOR CITY WIDE RISE EVENT	
"PARKS, FORESTRY & RECREATION"	2054-103	06-26-2012	06-28-2012	THE HOME DEPOT #7073	13.47	CAD	13.47	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P04131	TRACE MANES COMPLEX-	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2054-104	06-27-2012	06-28-2012	HEAD CANADA INC.	271.26	CAD	271.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04131	TRACE MANES COMPLEX-	5941	Sporting Goods Stores	PORTABLE SPORTS EQUIPMENT FOR CAMPS	
"PARKS, FORESTRY & RECREATION"	2056-114	06-27-2012	06-29-2012	PARTY PACKAGERS (WILLI	45.18	CAD	45.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P03075	RECREATION ADMIN	5999	Miscellaneous and Specialty Retail Store	ACTIVITY PROPS AND PRIZES FOR CAMPS	
"PARKS, FORESTRY & RECREATION"	2056-115	06-27-2012	06-29-2012	EFADS # 012	116.45	CAD	116.45	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04131	TRACE MANES COMPLEX-	5310	Discount Stores	ACTIVITY PROPS AND PRIZES FOR CAMPS	
"PARKS, FORESTRY & RECREATION"	2056-116	06-27-2012	06-29-2012	PARTY PACKAGERS (WILLI	-31.33	CAD	-31.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P03075	RECREATION ADMIN	5999	Miscellaneous and Specialty Retail Store	SUPPLIES FOR CITY WIDE RISE EVENT	
					819.72	CAD	819.72	CAD								
PUBLIC HEALTH	2042-79	06-17-2012	06-20-2012	HARPER BURNHAM   ASSOC	"2,864.55"	CAD	"2,864.55"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	PH2115	PALNNING & PERF TEAM	8299	Educational Services	TRAINING & DEVELOPMENT	
					"2,864.55"	CAD	"2,864.55"	CAD								
"PARKS, FORESTRY & RECREATION"	2044-89	06-19-2012	06-21-2012	YOUR DOLLAR STORE WITH	4.52	CAD	4.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04045	ELLESMERE CC-SUMR CA	5999	Miscellaneous and Specialty Retail Store	CAMP SUPPLIES	
					4.52	CAD	4.52	CAD								
EMERGENCY MEDICAL SERVICES	2040-66	06-15-2012	06-19-2012	MGS SO PUBL ONTARIO PR	107.63	CAD	107.63	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	B46753	OPS - DISTRICT 1	9399	Government Services - Not Elsewhere Clas	HEALTH AND SAFETY ACT GUIDES	
					107.63	CAD	107.63	CAD								
"PARKS, FORESTRY & RECREATION"	2050-59	06-24-2012	06-26-2012	WAL-MART # 3740	86.34	CAD	86.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUM-WN1 CLAREV	5411	"Grocery Stores, Supermarkets"	REC SUPPLIES	
					86.34	CAD	86.34	CAD								
EMERGENCY MEDICAL SERVICES	2026-66	06-06-2012	06-08-2012	THE HOME DEPOT #7129	114.59	CAD	114.59	CAD	2710	GENERAL HARDWARE	B43300	EQUIPMENT RETRIEVAL	5200	Home Supply Warehouse	*****	
EMERGENCY MEDICAL SERVICES	2026-67	06-06-2012	06-08-2012	NAPA WILLOWDALE #143	20.57	CAD	20.57	CAD	2710	GENERAL HARDWARE	B43300	EQUIPMENT RETRIEVAL	5533	"Automotive Parts, Accessories Stores"	SNAP RING PLIERS	
EMERGENCY MEDICAL SERVICES	2029-116	06-08-2012	06-11-2012	MAQUET-DYNAMED	310.75	CAD	310.75	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	B43300	EQUIPMENT RETRIEVAL	5047	Laboratory/Medical/Dental/Ophthalmic Hos	ZOLL CALIBRATION MACHINE REPAIR	
EMERGENCY MEDICAL SERVICES	2035-64	06-12-2012	06-14-2012	THE HOME DEPOT #7078	20.92	CAD	20.92	CAD	2710	GENERAL HARDWARE	B43300	EQUIPMENT RETRIEVAL	5200	Home Supply Warehouse	*****	
EMERGENCY MEDICAL SERVICES	2035-65	06-12-2012	06-14-2012	THE HOME DEPOT #7129	19.18	CAD	19.18	CAD	2710	GENERAL HARDWARE	B43300	EQUIPMENT RETRIEVAL	5200	Home Supply Warehouse	*****	
EMERGENCY MEDICAL SERVICES	2036-67	06-13-2012	06-15-2012	THE HOME DEPOT #7129	-29.35	CAD	-29.35	CAD	2710	GENERAL HARDWARE	B43300	EQUIPMENT RETRIEVAL	5200	Home Supply Warehouse	SNAP RING SE	
EMERGENCY MEDICAL SERVICES	2038-103	06-14-2012	06-18-2012	THE HOME DEPOT #7129	11.26	CAD	11.26	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B43300	EQUIPMENT RETRIEVAL	5200	Home Supply Warehouse	2PC BROOM CL	
EMERGENCY MEDICAL SERVICES	2045-85	06-20-2012	06-22-2012	NAPA WILLOWDALE #143	118.46	CAD	118.46	CAD	2710	GENERAL HARDWARE	B43300	EQUIPMENT RETRIEVAL	5533	"Automotive Parts, Accessories Stores"	"TOOL BOX, SNAP RING PLIERS"	
EMERGENCY MEDICAL SERVICES	2048-126	06-20-2012	06-25-2012	H.T. PNEUMATIC REBUILD	435.14	CAD	435.14	CAD	2120	PARTS - MACHINERY & EQUIPMENT	B43300	EQUIPMENT RETRIEVAL	7394	"Equipment Rental and Leasing Services, F"	RIVETER REPAIR KIT/PART	
EMERGENCY MEDICAL SERVICES	2048-127	06-21-2012	06-25-2012	CDN TIRE STORE #00654	84.46	CAD	84.46	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B43300	EQUIPMENT RETRIEVAL	5200	Home Supply Warehouse	"GLUE BOX, PLIERS"	
EMERGENCY MEDICAL SERVICES	2048-128	06-21-2012	06-25-2012	SHOPPER'SDRUGMART#1255	13.07	CAD	13.07	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B43300	EQUIPMENT RETRIEVAL	5912	"Drug Stores, Pharmacies"	COTTON SWABS	
EMERGENCY MEDICAL SERVICES	2048-129	06-22-2012	06-25-2012	SETON	800.32	CAD	800.32	CAD	2120	PARTS - MACHINERY & EQUIPMENT	B43300	EQUIPMENT RETRIEVAL	5099	Durable Goods Not Elsewhere Classified	"SERIAL NUMBERS, BAR CODES, 02 RINGS"	
					"1,919.37"	CAD	"1,919.37"	CAD								
"PARKS, FORESTRY & RECREATION"	2013-78	05-30-2012	06-01-2012	RONA # 55340	22.49	CAD	22.49	CAD	2710	GENERAL HARDWARE	P10935	LMOREAUX TENNIS CTR-	5251	Hardware Stores	HOOKS FOR TENNIS NETS	
"PARKS, FORESTRY & RECREATION"	2016-88	06-01-2012	06-04-2012	ASCA OFFICE SOLUTIONS	167.47	CAD	167.47	CAD	2040	"PHOTOCOPY, FAX AND PRINTER SUPPLIES"	P10935	LMOREAUX TENNIS CTR-	5111	"Stationery, Office Supplies, Printing an"	TONER CARTRIDGE	
"PARKS, FORESTRY & RECREATION"	2020-72	06-03-2012	06-06-2012	RONA # 55140	24.57	CAD	24.57	CAD	2710	GENERAL HARDWARE	P10935	LMOREAUX TENNIS CTR-	5251	Hardware Stores	HOOKS FOR TENNIS NETS	
"PARKS, FORESTRY & RECREATION"	2025-62	06-06-2012	06-07-2012	M   M MEAT SHOPS #103	94.99	CAD	94.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10935	LMOREAUX TENNIS CTR-	5411	"Grocery Stores, Supermarkets"	BURGERS FOR TENNISPALOOZA	
"PARKS, FORESTRY & RECREATION"	2025-63	06-06-2012	06-07-2012	METRO #804	20.70	CAD	20.70	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07890	LAMOREAUX CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR SIR ERNEST MACMILLAN MEGA PROGRAM	
"PARKS, FORESTRY & RECREATION"	2038-104	06-16-2012	06-18-2012	METRO #804	40.55	CAD	40.55	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10935	LMOREAUX TENNIS CTR-	5411	"Grocery Stores, Supermarkets"	POP FOR TENNISPALOOZA	
"PARKS, FORESTRY & RECREATION"	2044-90	06-20-2012	06-21-2012	METRO #804	34.75	CAD	34.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07890	LAMOREAUX CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR SIR ERNEST MACMILLAN MEGA PROGRAM	
"PARKS, FORESTRY & RECREATION"	2045-86	06-21-2012	06-22-2012	METRO #804	40.55	CAD	40.55	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10935	LMOREAUX TENNIS CTR-	5411	"Grocery Stores, Supermarkets"	POP FOR TENNISPALOOZA	
"PARKS, FORESTRY & RECREATION"	2045-87	06-21-2012	06-22-2012	RCS RACQUET SPORTS	89.27	CAD	89.27	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10935	LMOREAUX TENNIS CTR-	5941	Sporting Goods Stores	TENNIS BALLS FOR TENNIS LESSONS	
"PARKS, FORESTRY & RECREATION"	2048-130	06-22-2012	06-25-2012	PARTY WAREHOUSE OUTLET	38.32	CAD	38.32	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10935	LMOREAUX TENNIS CTR-	5947	"Card, Gift, Novelty, and Souvenir Shops"	"BALOONS,STEAMERS,TABLECOVER"	
"PARKS, FORESTRY & RECREATION"	2048-131	06-22-2012	06-25-2012	WAL-MART # 3000	76.51	CAD	76.51	CAD	2710	GENERAL HARDWARE	P10935	LMOREAUX TENNIS CTR-	5310	Discount Stores	"JIGGLY EYES,PIPE CLEANERS,MAGNETIC TAPE"	
"PARKS, FORESTRY & RECREATION"	2048-132	06-23-2012	06-25-2012	NOFRILLS NICK'S #1399	69.89	CAD	69.89	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10935	LMOREAUX TENNIS CTR-	5411	"Grocery Stores, Supermarkets"	FOOD FOR TENNISPALOOZA	
"PARKS, FORESTRY & RECREATION"	2054-105	06-27-2012	06-28-2012	PARTY WAREHOUSE OUTLET	6.78	CAD	6.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07890	LAMOREAUX CC-SOC PGM	5947	"Card, Gift, Novelty, and Souvenir Shops"	STREAMERS FOR CAMP TRAINING	
"PARKS, FORESTRY & RECREATION"	2056-117	06-28-2012	06-29-2012	STAPLES STORE #175	41.52	CAD	41.52	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P10935	LMOREAUX TENNIS CTR-	5943	"Office, School Supply, and Stationery St"	STORAGE CONTAINER	
"PARKS, FORESTRY & RECREATION"	2056-118	06-28-2012	06-29-2012	STAPLES STORE #266	166.07	CAD	166.07	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P10935	LMOREAUX TENNIS CTR-	5943	"Office, School Supply, and Stationery St"	STORAGE CONTAINERS	
					934.43	CAD	934.43	CAD								
TORONTO WATER	2020-73	06-05-2012	06-06-2012	STAPLES STORE #26	101.73	CAD	101.73	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	WW1015	ABTP WA2 ST OPS	5943	"Office, School Supply, and Stationery St"	STORAGE EXPANSION	
					101.73	CAD	101.73	CAD								
"PARKS, FORESTRY & RECREATION"	2013-79	05-31-2012	06-01-2012	TORONTO PARKING AUTHOR	5.00	CAD	5.00	CAD	4770	PARKING EXPENSES (INTOWN)	P12267	PARTNERSHIP SUPP	7523	Automobile Parking Lots and Garages	PARKING OF CITY VAN FOR MEETING	
"PARKS, FORESTRY & RECREATION"	2029-117	06-08-2012	06-11-2012	LONG   MCQUADE LIMITED	161.59	CAD	161.59	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P12666	STRATEGIC ISSUES	7399	Business Services - Not Elsewhere Classi	STEREO EQUIPMENT FOR TREE FEST EVENT	
"PARKS, FORESTRY & RECREATION"	2029-118	06-08-2012	06-11-2012	THE HOME DEPOT #7134	68.67	CAD	68.67	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P12666	STRATEGIC ISSUES	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2029-119	06-09-2012	06-11-2012	METRO #442	24.84	CAD	24.84	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12666	STRATEGIC ISSUES	5411	"Grocery Stores, Supermarkets"	FOOD FOR TREE FEST PERFORMERS	
"PARKS, FORESTRY & RECREATION"	2044-91	06-20-2012	06-21-2012	LOWES #02640*	473.97	CAD	473.97	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P12267	PARTNERSHIP SUPP	5200	Home Supply Warehouse	102L TUFF BOX	
"PARKS, FORESTRY & RECREATION"	2045-88	06-20-2012	06-22-2012	THE HOME DEPOT #7013	572.03	CAD	572.03	CAD	3320	FIXTURES	P12267	PARTNERSHIP SUPP	5200	Home Supply Warehouse	WELDED RACK	
"PARKS, FORESTRY & RECREATION"	2045-89	06-20-2012	06-22-2012	CDN TIRE STORE #00182	146.89	CAD	146.89	CAD	3080	M & E - HAND TOOLS	P12267	PARTNERSHIP SUPP	5200	Home Supply Warehouse	DRILL FOR OFFICE AND EVENTS USE	
"PARKS, FORESTRY & RECREATION"	2045-90	06-21-2012	06-22-2012	PHARMA PLUS DRUGMARTS	37.82	CAD	37.82	CAD	2570	JANITORIAL SUPPLIES	P12267	PARTNERSHIP SUPP	5912	"Drug Stores, Pharmacies"	CLEANING SUPPLIES FOR OFFICE AT 81 ELIZABETH ST	
"PARKS, FORESTRY & RECREATION"	2050-60	06-25-2012	06-26-2012	TORONTO PARKING AUTHOR	3.75	CAD	3.75	CAD	4770	PARKING EXPENSES (INTOWN)	P12267	PARTNERSHIP SUPP	7523	Automobile Parking Lots and Garages	PARKING FOR CITY VAN: MOVING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2052-104	06-22-2012	06-27-2012	CANADA WIDE PARKING	12.00	CAD	12.00	CAD	4770	PARKING EXPENSES (INTOWN)	P12267	PARTNERSHIP SUPP	7523	Automobile Parking Lots and Garages	PARKING FOR MOVING AT METRO HALL	
"PARKS, FORESTRY & RECREATION"	2054-106	06-25-2012	06-28-2012	CANADA WIDE PARKING	12.00	CAD	12.00	CAD	4770	PARKING EXPENSES (INTOWN)	P12267	PARTNERSHIP SUPP	7523	Automobile Parking Lots and Garages	PARKING FOR MOVING AT METRO HALL	
					"1,518.56"	CAD	"1,518.56"	CAD								
FIRE SERVICES	2013-80	05-30-2012	06-01-2012	BEACH ROAD STEEL SALES	54.24	CAD	54.24	CAD	2532	STEEL	FR0024	MECH MAINT-EQUIPMENT	5051	Metal Service Centers and Offices	SHOP STEEL	
FIRE SERVICES	2013-81	05-31-2012	06-01-2012	BREWER BROTHERS MARINE	81.13	CAD	81.13	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0038	MECH MAINT - MARINE	4468	"Marinas, Marine Service/Supplies"	ENGINE IMPELLERS	
FIRE SERVICES	2016-89	05-31-2012	06-04-2012	BRISTOL MARINE LTD	113.32	CAD	113.32	CAD	2150	PARTS - MARINE	FR0038	MECH MAINT - MARINE	4468	"Marinas, Marine Service/Supplies"	CONTROL CABLES	
FIRE SERVICES	2033-67	06-11-2012	06-13-2012	BRISTOL MARINE LTD	304.94	CAD	304.94	CAD	2150	PARTS - MARINE	FR0038	MECH MAINT - MARINE	4468	"Marinas, Marine Service/Supplies"	FIREBOAT FUEL FILTERS	
FIRE SERVICES	2036-68	06-13-2012	06-15-2012	BELL MARINE   MILL	"1,070.05"	CAD	"1,070.05"	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0038	MECH MAINT - MARINE	5999	Miscellaneous and Specialty Retail Store	WM MACKENZIE-LIFE RAFT INSPECTION	
