Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	2160-67	09-06-2012	09-10-2012	YOUR DOLLAR STORE WITH	28.82	CAD	28.82	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01342	ELLESMERE CC-SOCIAL	5999	Miscellaneous and Specialty Retail Store	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2167-62	09-13-2012	09-14-2012	SONSUH EDUCATIONAL SUP	36.70	CAD	36.70	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01342	ELLESMERE CC-SOCIAL	5199	Nondurable Goods Not Elsewhere Classifie	"RAINBOW PEOPLE BORDER,CRAYONS,TISSUE PAPER"	
"PARKS, FORESTRY & RECREATION"	2167-63	09-13-2012	09-14-2012	WINNERS 207	110.21	CAD	110.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01342	ELLESMERE CC-SOCIAL	5651	Family Clothing Stores	"TOYS,PUZZLE,GAMES"	
"PARKS, FORESTRY & RECREATION"	2186-86	09-26-2012	09-28-2012	WAL-MART # 3000	154.29	CAD	154.29	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01342	ELLESMERE CC-SOCIAL	5310	Discount Stores	"TOYS,GAMES, PUZZLES"	
					625.34	CAD	625.34	CAD								
EMERGENCY MEDICAL SERVICES	2186-87	09-25-2012	09-28-2012	ONTARIO LAUNDRY SYSTEM	172.89	CAD	172.89	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	B43300	EQUIPMENT RETRIEVAL	5999	Miscellaneous and Specialty Retail Store	REPAIR WASHING MACHINE	
					172.89	CAD	172.89	CAD								
"PARKS, FORESTRY & RECREATION"	2150-51	08-31-2012	09-04-2012	YEADON FABRIC DOMES	910.04	CAD	895.00	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10935	LMOREAUX TENNIS CTR-	5085	Industrial Supplies Not Elsewhere Classi		
"PARKS, FORESTRY & RECREATION"	2150-52	08-31-2012	09-04-2012	STAPLES STORE #175	26.96	CAD	26.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10935	LMOREAUX TENNIS CTR-	5943	"Office, School Supply, and Stationery St"		
"PARKS, FORESTRY & RECREATION"	2150-53	09-01-2012	09-04-2012	A.K. SPORTSCARDS	80.00	CAD	80.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10935	LMOREAUX TENNIS CTR-	5950	Crystal and Glassware Stores		
"PARKS, FORESTRY & RECREATION"	2154-42	09-04-2012	09-05-2012	YEADON FABRIC DOMES	78.63	CAD	77.35	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10935	LMOREAUX TENNIS CTR-	5085	Industrial Supplies Not Elsewhere Classi		
"PARKS, FORESTRY & RECREATION"	2160-68	09-08-2012	09-10-2012	STAPLES STORE #175	129.77	CAD	129.77	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10935	LMOREAUX TENNIS CTR-	5943	"Office, School Supply, and Stationery St"		
"PARKS, FORESTRY & RECREATION"	2160-69	09-08-2012	09-10-2012	A.K. SPORTSCARDS	13.56	CAD	13.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10935	LMOREAUX TENNIS CTR-	5950	Crystal and Glassware Stores		
"PARKS, FORESTRY & RECREATION"	2179-103	09-22-2012	09-24-2012	IKEA NORTH YORK	111.87	CAD	111.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10935	LMOREAUX TENNIS CTR-	5712	"Equipment, Furniture, and Home Furnishin"		
"PARKS, FORESTRY & RECREATION"	2181-53	09-22-2012	09-25-2012	CDN TIRE STORE #00273	126.54	CAD	126.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10935	LMOREAUX TENNIS CTR-	5200	Home Supply Warehouse		
"PARKS, FORESTRY & RECREATION"	2181-54	09-22-2012	09-25-2012	CDN TIRE STORE #00273	10.72	CAD	10.72	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10935	LMOREAUX TENNIS CTR-	5200	Home Supply Warehouse		
"PARKS, FORESTRY & RECREATION"	2181-55	09-22-2012	09-25-2012	CDN TIRE STORE #00273	176.26	CAD	176.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10935	LMOREAUX TENNIS CTR-	5200	Home Supply Warehouse		
"PARKS, FORESTRY & RECREATION"	2181-56	09-22-2012	09-25-2012	CDN TIRE STORE #00273	-126.54	CAD	-126.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10935	LMOREAUX TENNIS CTR-	5200	Home Supply Warehouse		
					"1,537.81"	CAD	549.14	CAD								
							972.35	USD								
"PARKS, FORESTRY & RECREATION"	2181-57	09-24-2012	09-25-2012	LOWES #02640*	152.35	CAD	152.35	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P12267	PARTNERSHIP SUPP	5200	Home Supply Warehouse	102L TUFF BOX	
"PARKS, FORESTRY & RECREATION"	2182-70	09-24-2012	09-26-2012	THE HOME DEPOT #7134	157.07	CAD	157.07	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P12267	PARTNERSHIP SUPP	5200	Home Supply Warehouse	WALL CABINET	
					309.42	CAD	309.42	CAD								
FIRE SERVICES	2150-54	09-01-2012	09-04-2012	LOWES #03096*	122.83	CAD	122.83	CAD	2710	GENERAL HARDWARE	FR0024	MECH MAINT-EQUIPMENT	5200	Home Supply Warehouse	*****	
FIRE SERVICES	2154-43	09-04-2012	09-05-2012	RUNNALLS PLUMBING IND	291.10	CAD	291.10	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0038	MECH MAINT - MARINE	5085	Industrial Supplies Not Elsewhere Classi	DOMESTIC WATER REPAIR	
FIRE SERVICES	2156-44	09-04-2012	09-06-2012	SAYAL ELECTRONICS (MIS	45.23	CAD	45.23	CAD	2710	GENERAL HARDWARE	FR0024	MECH MAINT-EQUIPMENT	5732	Electronic Sales	ELECTRIC ADAPTOR	
FIRE SERVICES	2162-43	09-10-2012	09-11-2012	RUNNALLS PLUMBING IND	64.89	CAD	64.89	CAD	2710	GENERAL HARDWARE	FR0024	MECH MAINT-EQUIPMENT	5085	Industrial Supplies Not Elsewhere Classi	FITTINGS	
FIRE SERVICES	2166-67	09-11-2012	09-13-2012	BEACH ROAD STEEL SALES	491.90	CAD	491.90	CAD	2710	GENERAL HARDWARE	FR0024	MECH MAINT-EQUIPMENT	5051	Metal Service Centers and Offices	SHOP SUPPLIES	
FIRE SERVICES	2174-62	09-18-2012	09-19-2012	BERNARDI BUILDING SUPP	71.54	CAD	71.54	CAD	2710	GENERAL HARDWARE	FR0038	MECH MAINT - MARINE	5211	"Building Materials, Lumber Stores"	CAULK FOR FIREBOAT WINDOW REPAIR	
FIRE SERVICES	2181-58	09-18-2012	09-25-2012	PIPE TOOLS SUPPLY LIMI	225.07	CAD	225.07	CAD	2710	GENERAL HARDWARE	FR0024	MECH MAINT-EQUIPMENT	5251	Hardware Stores	SHOP SUPPLIES	
FIRE SERVICES	2181-59	09-20-2012	09-25-2012	BEARINGS   BELTING FOR	118.65	CAD	118.65	CAD	2710	GENERAL HARDWARE	FR0038	MECH MAINT - MARINE	5085	Industrial Supplies Not Elsewhere Classi	O-RING CORD FOR FIREBOAT WINDOW REPAIR	
FIRE SERVICES	2181-60	09-24-2012	09-25-2012	SPEEDY GLASS #8626	119.40	CAD	119.40	CAD	2710	GENERAL HARDWARE	FR0038	MECH MAINT - MARINE	5533	"Automotive Parts, Accessories Stores"	LAMINATED GLASS TINT FOR FIREBOAT WINDOW REPAIR	
FIRE SERVICES	2185-72	09-24-2012	09-27-2012	BUNNING SPLICING   RIG	697.89	CAD	697.89	CAD	2710	GENERAL HARDWARE	FR0038	MECH MAINT - MARINE	5085	Industrial Supplies Not Elsewhere Classi	PARTS FOR FIREBOAT RIGGING REPAIR	
					"2,248.50"	CAD	"2,248.50"	CAD								
LONG TERM CARE HOMES	2157-38	09-05-2012	09-07-2012	CDN TIRE STORE #00126	168.29	CAD	168.29	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3C061	CUMMR LDGE-MT-OA	5200	Home Supply Warehouse	BUILDING SUPPLIES	
LONG TERM CARE HOMES	2162-44	09-07-2012	09-11-2012	CDN TIRE STORE #00126	180.79	CAD	180.79	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3C061	CUMMR LDGE-MT-OA	5200	Home Supply Warehouse	BUILDING SUPPLIES	
LONG TERM CARE HOMES	2169-67	09-14-2012	09-17-2012	CANADIAN MAINTENANCE	193.34	CAD	193.34	CAD	2082	HEALTH & SAFETY SUPPLIES	D3C061	CUMMR LDGE-MT-OA	7349	"Cleaning and Maintenance, Janitorial Ser"	HEALTH AND SAFETY SUPPLIES	
LONG TERM CARE HOMES	2181-61	09-21-2012	09-25-2012	CDN TIRE STORE #00126	231.48	CAD	231.48	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3C061	CUMMR LDGE-MT-OA	5200	Home Supply Warehouse	BUILDING SUPPLIES	
LONG TERM CARE HOMES	2181-62	09-24-2012	09-25-2012	CHUBB EDWARDS	302.28	CAD	302.28	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	D3C041	CUMMR LDGE-HK-OA	7393	"Detective Agencies, Protective Agencies,"	NURSE CALL SYSTEM	
LONG TERM CARE HOMES	2182-71	09-24-2012	09-26-2012	SPROULE SPECIALTY ROOF	577.43	CAD	577.43	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3C061	CUMMR LDGE-MT-OA	1761	"Roofing and Siding, Sheet Metal Work Con"	ROOF CAULKING	
LONG TERM CARE HOMES	2182-72	09-24-2012	09-26-2012	SPROULE SPECIALTY ROOF	438.44	CAD	438.44	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3C061	CUMMR LDGE-MT-OA	1761	"Roofing and Siding, Sheet Metal Work Con"	ROOF CAULKING	
LONG TERM CARE HOMES	2186-88	09-27-2012	09-28-2012	SHOWCASE #75	45.18	CAD	45.18	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3C061	CUMMR LDGE-MT-OA	5311	Department Stores	RUBBER SEAL	
					"2,137.23"	CAD	"2,137.23"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2176-71	09-19-2012	09-21-2012	N FALLSVIEW CASINO RES	51.20	CAD	51.20	CAD	4823	MEALS-OUTSIDE LOC'S	ED0168	BD-SEC-FIN-BUS-SERV	5812	"Eating Places, Restaurants"	BUSINESS MEETING WITH EXTERNAL CLIENTS	
ECONOMIC DEVELOPMENT & CULTURE	2179-104	09-20-2012	09-24-2012	N FALLSVIEW CASINO RES	427.14	CAD	427.14	CAD	4252	CONFERENCES/SEMINARS - ACCOMMODATION	ED0168	BD-SEC-FIN-BUS-SERV	7011	"Lodging - Hotels, Motels, Resorts - Not"	ACCOMODATIONS	
ECONOMIC DEVELOPMENT & CULTURE	2186-89	09-27-2012	09-28-2012	BANNOCK	53.28	CAD	53.28	CAD	4823	MEALS-OUTSIDE LOC'S	ED0168	BD-SEC-FIN-BUS-SERV	5814	Quick Payment Service - Fast-Food Restau	BUSINESS MEETING WITH EXTERNAL CLIENTS	
					531.62	CAD	531.62	CAD								
TORONTO WATER	2160-70	09-06-2012	09-10-2012	THE HOME DEPOT #7078	30.48	CAD	30.48	CAD	2575	ELECTRICAL SUPPLIES	PW1018	WS CENTRAL WORK AREA	5200	Home Supply Warehouse	*****	
TORONTO WATER	2169-68	09-13-2012	09-17-2012	THE HOME DEPOT #7129	48.49	CAD	48.49	CAD	2575	ELECTRICAL SUPPLIES	PW1018	WS CENTRAL WORK AREA	5200	Home Supply Warehouse	*****	
TORONTO WATER	2170-44	09-14-2012	09-18-2012	ESSO	10.72	CAD	10.72	CAD	2710	GENERAL HARDWARE	PW1018	WS CENTRAL WORK AREA	5541	Service Stations (with or without Ancill	BATTERIES	
TORONTO WATER	2176-72	09-19-2012	09-21-2012	THE HOME DEPOT #7013	18.80	CAD	18.80	CAD	2710	GENERAL HARDWARE	PW1018	WS CENTRAL WORK AREA	5200	Home Supply Warehouse	*****	
					108.49	CAD	108.49	CAD								
MUNICIPAL LICENSING & STANDARDS 	2179-105	09-22-2012	09-24-2012	WAL-MART # 3106	87.42	CAD	87.42	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	PH5030	TAS HEAD OFFICE	5411	"Grocery Stores, Supermarkets"	8 FOLDING CHAIRS FOR TAS EVENT	
					87.42	CAD	87.42	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2181-63	09-19-2012	09-25-2012	GUILLEVIN INT'NAL #302	614.83	CAD	614.83	CAD	4995	OTHER EXPENSES	SE0019	CENTRL-NUIT BLANCHE	5085	Industrial Supplies Not Elsewhere Classi	NUIT BLANCHE-CH- BOLTS & HARDWARE	
					614.83	CAD	614.83	CAD								
LONG TERM CARE HOMES	2150-55	08-31-2012	09-04-2012	THE HOME DEPOT #7027	762.72	CAD	762.72	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3F061	7 OAKS-MT-OA	5200	Home Supply Warehouse	*****	
LONG TERM CARE HOMES	2157-39	09-06-2012	09-07-2012	FIVE STAR ENTERPRISES	89.01	CAD	89.01	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3F032	7 OAKS-FN-RF	5137	"Mens, Womens, and Childrens Uniforms and"	WHITE SCRUB TOPS/PANTS	
LONG TERM CARE HOMES	2160-71	09-06-2012	09-10-2012	THE HOME DEPOT #7027	323.94	CAD	323.94	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3F061	7 OAKS-MT-OA	5200	Home Supply Warehouse	*****	
LONG TERM CARE HOMES	2163-53	09-10-2012	09-12-2012	BRODI SPECIALTY PRODUC	552.50	CAD	552.50	CAD	2499	OTHER CHEMICALS	D3F061	7 OAKS-MT-OA	5085	Industrial Supplies Not Elsewhere Classi	CHEMICAL SUPPLIES - INV. #PSI13510	
LONG TERM CARE HOMES	2166-68	09-11-2012	09-13-2012	THE HOME DEPOT #7027	252.89	CAD	252.89	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3F061	7 OAKS-MT-OA	5200	Home Supply Warehouse	*****	
LONG TERM CARE HOMES	2166-69	09-12-2012	09-13-2012	CANADIAN MAINTENANCE	558.26	CAD	558.26	CAD	2570	JANITORIAL SUPPLIES	D3F041	7 OAKS-HK-OA	7349	"Cleaning and Maintenance, Janitorial Ser"	EYE WASH SOLUTION - 134015	
LONG TERM CARE HOMES	2167-64	09-12-2012	09-14-2012	THE HOME DEPOT #7027	165.65	CAD	165.65	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3F061	7 OAKS-MT-OA	5200	Home Supply Warehouse	*****	
LONG TERM CARE HOMES	2170-45	09-17-2012	09-18-2012	BESAM CANADA INC.	"1,159.92"	CAD	"1,159.92"	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	D3F061	7 OAKS-MT-OA	5065	Electrical Parts and Equipment	PREVENTATIVE MAINTENANCE	
LONG TERM CARE HOMES	2176-73	09-20-2012	09-21-2012	CANADIAN MAINTENANCE	533.63	CAD	533.63	CAD	2570	JANITORIAL SUPPLIES	D3F041	7 OAKS-HK-OA	7349	"Cleaning and Maintenance, Janitorial Ser"	PULLMAN-HOLT HEP VACUUM - 134111	
LONG TERM CARE HOMES	2186-90	09-27-2012	09-28-2012	STAPLES STORE #127	306.68	CAD	306.68	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3F041	7 OAKS-HK-OA	5943	"Office, School Supply, and Stationery St"	POSTER/HEALTH & SAFETY	
					"4,705.20"	CAD	"4,705.20"	CAD								
"PARKS, FORESTRY & RECREATION"	2154-44	08-31-2012	09-05-2012	PARTY PACKAGERS (WILLI	75.00	CAD	75.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04024	CENTENNIAL RC (E)-SU	5999	Miscellaneous and Specialty Retail Store	ARTS & CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2182-73	09-25-2012	09-26-2012	TOYS R US #3564	81.30	CAD	81.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05469	CENTENNIAL CC-SOC PG	5945	"Game, Toy, and Hobby Shops"	"LITTLE TYKES SPORT, LARGE VEHICLE- PRGM SUPPLIES"	
"PARKS, FORESTRY & RECREATION"	2185-73	09-25-2012	09-27-2012	YOUR DOLLAR STORE WITH	48.59	CAD	48.59	CAD	2610	KITCHEN SUPPLIES	P05469	CENTENNIAL CC-SOC PG	5999	Miscellaneous and Specialty Retail Store	KITCHEN SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2185-74	09-25-2012	09-27-2012	YOUR DOLLAR STORE WITH	55.09	CAD	55.09	CAD	2610	KITCHEN SUPPLIES	P05469	CENTENNIAL CC-SOC PG	5999	Miscellaneous and Specialty Retail Store	"COOKING SUPPLIES,KITCHEN SUPPLIES"	
"PARKS, FORESTRY & RECREATION"	2185-75	09-25-2012	09-27-2012	CDN TIRE STORE #00175	39.53	CAD	39.53	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P07688	CENTENNIAL-E-PGM SUP	5200	Home Supply Warehouse	STORAGE FOR SUPPLIES- BINS	
"PARKS, FORESTRY & RECREATION"	2185-76	09-26-2012	09-27-2012	THE CRAFT   HOBBY EMPO	76.05	CAD	76.05	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05469	CENTENNIAL CC-SOC PG	5970	"Artist Supply Stores, Craft Shops"	CRAFT SUPLLIES	
"PARKS, FORESTRY & RECREATION"	2185-77	09-26-2012	09-27-2012	AVRON FOODS	85.30	CAD	85.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05469	CENTENNIAL CC-SOC PG	5199	Nondurable Goods Not Elsewhere Classifie	CRAFT SUPLLIES	
"PARKS, FORESTRY & RECREATION"	2186-91	09-27-2012	09-28-2012	SCHOLAR'S CHOICE	108.39	CAD	108.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05469	CENTENNIAL CC-SOC PG	5949	"Fabric, Needlework, Piece Goods, and Sew"	ARTS & CRAFT SUPLLIES	
					569.25	CAD	569.25	CAD								
PUBLIC HEALTH	2150-56	08-30-2012	09-04-2012	BIG KAHUNA SPORTS COMP	713.24	CAD	713.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	PH3519	REPRO COMMUNITY	5941	Sporting Goods Stores	"RECREATIONAL AND EDUCATIONAL SUPPLIES,AUTH#617071"	
PUBLIC HEALTH	2175-64	09-18-2012	09-20-2012	BIG KAHUNA SPORTS COMP	213.25	CAD	213.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	PH3519	REPRO COMMUNITY	5941	Sporting Goods Stores	"RECREATIONAL AND EDUCATIONAL SUPPLIES,AUTH#613550"	
					926.49	CAD	926.49	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2167-65	09-13-2012	09-14-2012	AIRLINE LIMOUSINE SERV	58.00	CAD	58.00	CAD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	ED0116	BD-RET-CORP-CENTRAL	4121	Limousines and Taxicabs	TAXIFARE RE CHICAGO MISSION	
ECONOMIC DEVELOPMENT & CULTURE	2169-69	09-13-2012	09-17-2012	NYC-TAXI	44.11	CAD	44.30	USD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	ED0116	BD-RET-CORP-CENTRAL	4121	Limousines and Taxicabs	TAXIFARE IN NYC RE CHICAGO MISSION	
ECONOMIC DEVELOPMENT & CULTURE	2169-70	09-15-2012	09-17-2012	AIRLINE LIMOUSINE SERV	58.00	CAD	58.00	CAD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	ED0116	BD-RET-CORP-CENTRAL	4121	Limousines and Taxicabs	TAXIFARE RE CHICAGO MISSION	
ECONOMIC DEVELOPMENT & CULTURE	2169-71	09-15-2012	09-17-2012	WHITE AND BLUE GROUP	37.24	CAD	37.30	USD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	ED0116	BD-RET-CORP-CENTRAL	4121	Limousines and Taxicabs	TAXIFARE IN NYC RE CHICAGO MISSION	
ECONOMIC DEVELOPMENT & CULTURE	2176-74	09-20-2012	09-21-2012	TAXICAB TRANSPORTATION	35.69	CAD	35.65	USD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	ED0116	BD-RET-CORP-CENTRAL	4121	Limousines and Taxicabs	TAXIFARE IN NYC RE CHICAGO MISSION	
					233.04	CAD	116.00	CAD								
							117.25	USD								
LEGAL SERVICES	2157-40	09-06-2012	09-07-2012	ONTARIO BAR ASSOCIATIO	322.05	CAD	322.05	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8398	"Organizations, Charitable and Social Ser"	SEMINAR	
LEGAL SERVICES	2160-72	09-06-2012	09-10-2012	LAW SOCIETY OF UPPER	237.30	CAD	237.30	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8111	"Attorneys, Legal Services"	SEMINAR	
LEGAL SERVICES	2160-73	09-07-2012	09-10-2012	ACI CANADIAN INSTITUTE	"1,463.35"	CAD	"1,463.35"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	7399	Business Services - Not Elsewhere Classi	SEMINAR	
LEGAL SERVICES	2163-54	09-10-2012	09-12-2012	LAW SOCIETY OF UPPER	237.30	CAD	237.30	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8111	"Attorneys, Legal Services"	SEMINAR	
LEGAL SERVICES	2163-55	09-10-2012	09-12-2012	LAW SOCIETY OF UPPER	189.84	CAD	189.84	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8111	"Attorneys, Legal Services"	SEMINAR	
LEGAL SERVICES	2163-56	09-10-2012	09-12-2012	LAW SOCIETY OF UPPER	189.84	CAD	189.84	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8111	"Attorneys, Legal Services"	SEMINAR	
LEGAL SERVICES	2169-72	09-13-2012	09-17-2012	CDN TIRE STORE #00600	45.19	CAD	45.19	CAD	4995	OTHER EXPENSES	LL0014	ADMINISTRATN-METRO H	5200	Home Supply Warehouse	PURCHASE OF HUMIDIFIER	
LEGAL SERVICES	2169-73	09-14-2012	09-17-2012	LAW SOCIETY OF UPPER	316.40	CAD	316.40	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8111	"Attorneys, Legal Services"	SEMINAR	
LEGAL SERVICES	2169-74	09-14-2012	09-17-2012	LAW SOCIETY OF UPPER	316.40	CAD	316.40	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8111	"Attorneys, Legal Services"	SEMINAR	
LEGAL SERVICES	2169-75	09-14-2012	09-17-2012	LAW SOCIETY OF UPPER	316.40	CAD	316.40	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8111	"Attorneys, Legal Services"	SEMINAR	
LEGAL SERVICES	2169-76	09-14-2012	09-17-2012	LAW SOCIETY OF UPPER	316.40	CAD	316.40	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8111	"Attorneys, Legal Services"	SEMINAR	
LEGAL SERVICES	2169-77	09-14-2012	09-17-2012	LAW SOCIETY OF UPPER	84.75	CAD	84.75	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8111	"Attorneys, Legal Services"	SEMINAR	
LEGAL SERVICES	2169-78	09-14-2012	09-17-2012	LAW SOCIETY OF UPPER	84.75	CAD	84.75	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8111	"Attorneys, Legal Services"	SEMINAR	
LEGAL SERVICES	2175-65	09-19-2012	09-20-2012	YORK U-OSGOODE PROF DE	"1,350.35"	CAD	"1,350.35"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8220	"Colleges, Universities, Professional Sch"	SEMINAR	
LEGAL SERVICES	2179-107	09-20-2012	09-24-2012	LAW SOCIETY OF UPPER	401.15	CAD	401.15	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8111	"Attorneys, Legal Services"	SEMINAR	
LEGAL SERVICES	2185-78	09-25-2012	09-27-2012	THE ADVOCATES SOCIETY	398.61	CAD	398.61	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8641	"Associations - Civic, Social, and Frater"	SEMINAR	
LEGAL SERVICES	2185-79	09-25-2012	09-27-2012	LAW SOCIETY OF UPPER	248.60	CAD	248.60	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8111	"Attorneys, Legal Services"	SEMINAR	
LEGAL SERVICES	2186-92	09-27-2012	09-28-2012	YORK U-OSGOODE PROF DE	333.35	CAD	333.35	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8220	"Colleges, Universities, Professional Sch"	SEMINAR	
LEGAL SERVICES	2186-93	09-27-2012	09-28-2012	YORK U-OSGOODE PROF DE	389.85	CAD	389.85	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATN-METRO H	8220	"Colleges, Universities, Professional Sch"	SEMINAR	
					"7,241.88"	CAD	"7,241.88"	CAD								
"PARKS, FORESTRY & RECREATION"	2169-79	09-15-2012	09-17-2012	AQUA ICE INC.	155.00	CAD	155.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06672	PORT UNION-PGM SUPP	5451	Dairy Product Stores	BAGS OF ICE CUBES	
"PARKS, FORESTRY & RECREATION"	2182-74	09-24-2012	09-26-2012	JCWW   ARTISTRY IN GLA	182.12	CAD	182.12	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05226	PORT UNION CC-ARTS-V	5999	Miscellaneous and Specialty Retail Store	ARTS & CRAFTS SUPPLIES	
					337.12	CAD	337.12	CAD								
"PARKS, FORESTRY & RECREATION"	2150-57	08-30-2012	09-04-2012	THE HOME DEPOT #7080	103.94	CAD	103.94	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TE	5200	Home Supply Warehouse	5PK ICEEDG	
"PARKS, FORESTRY & RECREATION"	2154-45	08-31-2012	09-05-2012	BRAFASCO / ETOBICOKE	-0.27	CAD	-0.27	CAD	2601	DUR REC & EDUC SUPP	P12017	SOUTH GENERAL-PKS TE	5085	Industrial Supplies Not Elsewhere Classi	CREDIT FROM APRIL	
"PARKS, FORESTRY & RECREATION"	2175-66	09-18-2012	09-20-2012	REGAL HARDWARE LTD	9.18	CAD	9.18	CAD	2730	LOCKS	P12017	SOUTH GENERAL-PKS TE	5251	Hardware Stores	KEYS	
