Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	4153-119	2016-08-09	2016-08-11	WOW WHAT A DEAL	4.52	CAD	4.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05109	NORSEMAN CS-SUMMER CAMPS	5310	Discount Stores	"TOOTHPICKS, SKEWERS"	
"PARKS, FORESTRY & RECREATION"	4153-120	2016-08-10	2016-08-11	PAYPAL *X MOVEMENT	367.25	CAD	367.25	CAD	4118	TICKETS AND ADMISSION FEES	P05109	NORSEMAN CS-SUMMER CAMPS	5661	Shoe Stores	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4153-121	2016-08-10	2016-08-11	LDC TORONTO *LEGOLAND	285.36	CAD	285.36	CAD	4118	TICKETS AND ADMISSION FEES	P05109	NORSEMAN CS-SUMMER CAMPS	7996	"Amusement Parks, Carnivals, Circuses, Fo"	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4153-122	2016-08-11	2016-08-11	EVENT DIRECT	"1,268.42"	CAD	"1,268.42"	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P05109	NORSEMAN CS-SUMMER CAMPS	8999	Professional Services - Not Elsewhere Cl	SPECIAL EVENT - BOUNCY CASTLE	
"PARKS, FORESTRY & RECREATION"	4154-117	2016-08-11	2016-08-12	KIDSPORTS	759.35	CAD	759.35	CAD	4118	TICKETS AND ADMISSION FEES	P05109	NORSEMAN CS-SUMMER CAMPS	5941	Sporting Goods Stores	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4154-118	2016-08-11	2016-08-12	JUST FOR FUN  PARTY AN	105.66	CAD	105.66	CAD	4118	TICKETS AND ADMISSION FEES	P05109	NORSEMAN CS-SUMMER CAMPS	7996	"Amusement Parks, Carnivals, Circuses, Fo"	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4156-141	2016-08-12	2016-08-15	NO FRILLS #753	30.44	CAD	30.44	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05109	NORSEMAN CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	POPSICLES	
"PARKS, FORESTRY & RECREATION"	4156-142	2016-08-12	2016-08-15	PLAYDIUM MISSISSAUGA	508.80	CAD	508.80	CAD	4118	TICKETS AND ADMISSION FEES	P05109	NORSEMAN CS-SUMMER CAMPS	7994	Video Game Arcades/Establishments	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4156-143	2016-08-12	2016-08-15	WMT SUPRCTR #1126	16.86	CAD	16.86	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05109	NORSEMAN CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CANDIES	
"PARKS, FORESTRY & RECREATION"	4160-101	2016-08-16	2016-08-17	COSTCO WHOLESALE W524	157.11	CAD	157.11	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05109	NORSEMAN CS-SUMMER CAMPS	5300	Wholesale Clubs	"RING POPS, COOKIES, PLAYDOH"	
"PARKS, FORESTRY & RECREATION"	4164-107	2016-08-17	2016-08-19	WOW WHAT A DEAL	63.22	CAD	63.22	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05109	NORSEMAN CS-SUMMER CAMPS	5310	Discount Stores	"STICKERS, HAIRBANDS, FLOWERS"	
"PARKS, FORESTRY & RECREATION"	4164-108	2016-08-17	2016-08-19	BEECH BROS LIMITED	239.30	CAD	239.30	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05109	NORSEMAN CS-SUMMER CAMPS	5441	"Candy, Nut, Confectionery Stores"	CANDIES	
"PARKS, FORESTRY & RECREATION"	4164-109	2016-08-17	2016-08-19	CDN TIRE STORE #00070	73.39	CAD	73.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05109	NORSEMAN CS-SUMMER CAMPS	5200	Home Supply Warehouse	WATER BALOONS	
"PARKS, FORESTRY & RECREATION"	4166-152	2016-08-18	2016-08-22	WAL-MART # 3031	44.15	CAD	44.15	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05109	NORSEMAN CS-SUMMER CAMPS	5310	Discount Stores	CANDIES FOR SPECIAL EVENT	
"PARKS, FORESTRY & RECREATION"	4166-153	2016-08-19	2016-08-22	WONDERLAND FOOD   EQUI	171.50	CAD	171.50	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05109	NORSEMAN CS-SUMMER CAMPS	5046	Commercial Equipment Not Elsewhere Class	"CANDY FLOSS, SNO CONES"	
					"7,198.33"	CAD	"7,198.33"	CAD								
"PARKS, FORESTRY & RECREATION"	4156-144	2016-08-12	2016-08-15	DANFORTH LUMBER #1051-	"2,127.40"	CAD	"2,127.40"	CAD	2531	LUMBER	P00866	50 BOOTH AVE YD-FLEET EQUIP	5251	Hardware Stores	CLEAR CEDAR 14 FEET LONG	
"PARKS, FORESTRY & RECREATION"	4160-102	2016-08-16	2016-08-17	ISLINGTON NURSERIES LI	913.61	CAD	913.61	CAD	2770	GRAVEL	P00866	50 BOOTH AVE YD-FLEET EQUIP	5261	Lawn and Garden Supply Stores	ROCKERY	
"PARKS, FORESTRY & RECREATION"	4162-106	2016-08-16	2016-08-18	AGRAM GARDEN CENTRE	9.51	CAD	9.51	CAD	2770	GRAVEL	P00008	CHARTER-TRILLIUM-FERRY OPERATIONS	5261	Lawn and Garden Supply Stores	STONE STAIRS	
"PARKS, FORESTRY & RECREATION"	4162-107	2016-08-16	2016-08-18	AGRAM GARDEN CENTRE	"2,999.00"	CAD	"2,999.00"	CAD	2770	GRAVEL	P00008	CHARTER-TRILLIUM-FERRY OPERATIONS	5261	Lawn and Garden Supply Stores	STONE STAIRS	
"PARKS, FORESTRY & RECREATION"	4168-40	2016-08-22	2016-08-23	DANFORTH LUMBER #1051-	"2,949.64"	CAD	"2,949.64"	CAD	2531	LUMBER	P00866	50 BOOTH AVE YD-FLEET EQUIP	5251	Hardware Stores	CLEAR CEDAR 14 FEET LONG	
"PARKS, FORESTRY & RECREATION"	4169-78	2016-08-22	2016-08-24	A TOWING SERVICE	33.90	CAD	33.90	CAD	4420	CONTRACTED SERVICES - CONSTRUCTION	P00866	50 BOOTH AVE YD-FLEET EQUIP	7549	Towing Services	TOW	
"PARKS, FORESTRY & RECREATION"	4178-63	2016-08-30	2016-08-31	ISLINGTON NURSERIES LI	649.70	CAD	649.70	CAD	2770	GRAVEL	P12858	BEACH & WATERFRONT MAINTENANCE	5261	Lawn and Garden Supply Stores	ARMOUR STONE	
					"9,682.76"	CAD	"9,682.76"	CAD								
"PARKS, FORESTRY & RECREATION"	4145-154	2016-08-04	2016-08-08	GUILLEVIN INT'NAL #302	"1,830.60"	CAD	"1,830.60"	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	39 WATT HATCH BALLAST	
"PARKS, FORESTRY & RECREATION"	4149-72	2016-08-08	2016-08-09	POWERTRADE ELECTRIC LT	"2,670.64"	CAD	"2,670.64"	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	1731	Electrical Contractors	RAB MAXI FIXTURES	
"PARKS, FORESTRY & RECREATION"	4151-101	2016-08-09	2016-08-10	POWERTRADE ELECTRIC LT	"2,670.64"	CAD	"2,670.64"	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	1731	Electrical Contractors	RAB MAXI FIXTURES	
"PARKS, FORESTRY & RECREATION"	4151-102	2016-08-09	2016-08-10	POWERTRADE ELECTRIC LT	46.38	CAD	46.38	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	1731	Electrical Contractors	SD OVERLOADS	
"PARKS, FORESTRY & RECREATION"	4151-103	2016-08-10	2016-08-10	ELECTRICAL SAFETY AUTH	177.41	CAD	177.41	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	4900	"Utilities - Electric, Gas, Sanitary, Wat"	INSPECTION FEES	
"PARKS, FORESTRY & RECREATION"	4160-103	2016-08-10	2016-08-17	PHOENIX CONTACT LTD	"2,483.02"	CAD	"2,483.02"	CAD	2575	ELECTRICAL SUPPLIES	P13396	PARKS REHAB - TEY	5734	Computer Software Stores	TC MOBILE X200	
"PARKS, FORESTRY & RECREATION"	4174-103	2016-08-26	2016-08-29	THE HOME DEPOT #7080	111.87	CAD	111.87	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	15LPROVAC	
					"9,990.56"	CAD	"9,990.56"	CAD								
"PARKS, FORESTRY & RECREATION"	4162-108	2016-08-17	2016-08-18	BELL TV	86.78	CAD	86.78	CAD	4441	CONTRACTED SERVICES - CABLE TV	P10315	GRANDRAVINE-PRGM SUPPORT	4812	Telecommunication Equipment Including Te	 CABLE TV	
					86.78	CAD	86.78	CAD								
PUBLIC HEALTH	4149-73	2016-08-08	2016-08-09	DNH*GODADDY.COM CAD	16.94	CAD	16.94	CAD	4084	PUB REL/PROMOTIONS	PH3747	MAKE THE CONNECTION	4816	Computer Network/Information Services	LICENSE RENEWAL	
					16.94	CAD	16.94	CAD								
"PARKS, FORESTRY & RECREATION"	4151-104	2016-08-10	2016-08-10	TORONTO AND REGION CON	605.00	CAD	605.00	CAD	4118	TICKETS AND ADMISSION FEES	P04893	PARKDALE CC-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4174-104	2016-08-25	2016-08-29	CDN TIRE STORE #00411	62.14	CAD	62.14	CAD	2710	GENERAL HARDWARE	P04893	PARKDALE CC-SUMMER CAMPS	5200	Home Supply Warehouse	HOSE FOR YEAR END PARTY WATER STATION	
"PARKS, FORESTRY & RECREATION"	4174-105	2016-08-25	2016-08-29	CDN TIRE STORE #00411	62.14	CAD	62.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10451	PARKDALE CC-PRGM SUPPORT	5200	Home Supply Warehouse	ERROR CHARGE - REFUNDED	
"PARKS, FORESTRY & RECREATION"	4174-106	2016-08-26	2016-08-29	NOFRILLS PETER'S 3926	179.07	CAD	179.07	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04893	PARKDALE CC-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	END OF SUMMER PARTY	
"PARKS, FORESTRY & RECREATION"	4174-107	2016-08-26	2016-08-29	NOFRILLS PETER'S 3926	52.19	CAD	52.19	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04893	PARKDALE CC-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	END OF SUMMER PARTY	
"PARKS, FORESTRY & RECREATION"	4174-108	2016-08-25	2016-08-29	CDN TIRE STORE #00411	-62.14	CAD	-62.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10451	PARKDALE CC-PRGM SUPPORT	5200	Home Supply Warehouse	REFUND ON ERROR CHARGE	
					898.40	CAD	898.40	CAD								
FIRE SERVICES	4145-155	2016-08-04	2016-08-08	AKA SOLUTIONS	"2,542.50"	CAD	"2,542.50"	CAD	2710	GENERAL HARDWARE	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5941	Sporting Goods Stores	CARABINERS FOR PROJECT	
FIRE SERVICES	4151-105	2016-08-08	2016-08-10	NEXT SUPPLY	21.88	CAD	21.88	CAD	2710	GENERAL HARDWARE	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5251	Hardware Stores	FITTINGS	
FIRE SERVICES	4153-123	2016-08-09	2016-08-11	THE HOME DEPOT #7002	654.74	CAD	654.74	CAD	2710	GENERAL HARDWARE	CFR109-01	THERMAL IMAGING CAMERAS	5200	Home Supply Warehouse	"**MORE**  HY 18"" LARGE - TOOL BAG"	
FIRE SERVICES	4153-124	2016-08-09	2016-08-11	THE HOME DEPOT #7011	745.05	CAD	745.05	CAD	2710	GENERAL HARDWARE	CFR109-01	THERMAL IMAGING CAMERAS	5200	Home Supply Warehouse	"**MORE**  HY 18"" LARGE - TOOL BAG"	
FIRE SERVICES	4153-125	2016-08-09	2016-08-11	THE HOME DEPOT #7114	699.90	CAD	699.90	CAD	2710	GENERAL HARDWARE	CFR109-01	THERMAL IMAGING CAMERAS	5200	Home Supply Warehouse	"**MORE**  HY 18"" LARGE - TOOL BAG"	
FIRE SERVICES	4153-126	2016-08-09	2016-08-11	THE HOME DEPOT #7253	699.90	CAD	699.90	CAD	2710	GENERAL HARDWARE	CFR109-01	THERMAL IMAGING CAMERAS	5200	Home Supply Warehouse	"**MORE**  HY 18"" LARGE - TOOL BAG"	
FIRE SERVICES	4160-104	2016-08-16	2016-08-17	CAMCARB	"1,796.70"	CAD	"1,796.70"	CAD	3099	GENERAL EQUIPMENT	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5169	Chemicals and Allied Products Not Elsewh	WELDER	
					"7,160.67"	CAD	"7,160.67"	CAD								
MUNICIPAL LICENSING & STANDARDS	4166-154	2016-08-19	2016-08-22	PROFESSIONAL CHOICE UN	41.62	CAD	41.62	CAD	2670	UNIFORMS	PH5039	DISPATCH & LICENSING	5137	"Mens, Womens, and Childrens Uniforms and"	FREIGHT TO RETURN/EXCHANGE UNIFORM SCRUBS	
					41.62	CAD	41.62	CAD								
PURCHASING & MATERIALS MANAGEMENT 	4171-94	2016-08-24	2016-08-25	NIGP	988.95	CAD	750.00	USD	4760	MEMBERSHIP FEES	FS0011	OFFICE OF THE DIRECTOR-PMMD	8398	"Organizations, Charitable and Social Ser"	NIGP-MEMBERSHIP RENEWAL FOR 2016/2017	
					988.95	CAD	750.00	USD								
"PARKS, FORESTRY & RECREATION"	4133-136	2016-07-29	2016-08-01	WILD WATERWORKS CONFED	"1,060.53"	CAD	"1,060.53"	CAD	4118	TICKETS AND ADMISSION FEES	P05102	ISLINGTON CS-SUMMER CAMPS	7996	"Amusement Parks, Carnivals, Circuses, Fo"	CAMP TRIP - WILD WATER WORKS	
"PARKS, FORESTRY & RECREATION"	4139-101	2016-08-02	2016-08-04	CDN TIRE STORE #00070	97.38	CAD	97.38	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P05102	ISLINGTON CS-SUMMER CAMPS	5200	Home Supply Warehouse	SPECIAL EVENT/SPECIALTY CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4139-102	2016-08-04	2016-08-04	EVENT DIRECT	"1,203.45"	CAD	"1,203.45"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P05102	ISLINGTON CS-SUMMER CAMPS	8999	Professional Services - Not Elsewhere Cl	WEEK 7 CARNIVAL ACTIVITIES	
"PARKS, FORESTRY & RECREATION"	4145-156	2016-08-04	2016-08-08	WAL-MART # 3031	65.00	CAD	65.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P05102	ISLINGTON CS-SUMMER CAMPS	5310	Discount Stores	CAMP ACTIVITY SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4145-157	2016-08-05	2016-08-08	BOWLERAMA WEST	700.00	CAD	700.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05102	ISLINGTON CS-SUMMER CAMPS	7933	Bowling Alleys	CAMP TRIP - BOWLERAMA	
"PARKS, FORESTRY & RECREATION"	4151-106	2016-08-09	2016-08-10	TDSB - PURCHASING	213.84	CAD	213.84	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P05102	ISLINGTON CS-SUMMER CAMPS	8299	Educational Services	SPECIAL EVENT/SPECIALTY CAMP SUPPLIES	
					"3,340.20"	CAD	"3,340.20"	CAD								
"PARKS, FORESTRY & RECREATION"	4139-103	2016-08-02	2016-08-04	WAL-MART #1080	35.69	CAD	35.69	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12441	RE-CA-SUMMER CAMPS-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	"JELLO, GELATIN"	
"PARKS, FORESTRY & RECREATION"	4145-158	2016-08-05	2016-08-08	THE ROYAL ONTARIO MUSE	"1,624.00"	CAD	"1,624.00"	CAD	4118	TICKETS AND ADMISSION FEES	P12441	RE-CA-SUMMER CAMPS-MILLIKEN CRC	7991	Tourist Attractions and Exhibits	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4149-74	2016-08-08	2016-08-09	MICHAELS #3982	45.40	CAD	45.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12441	RE-CA-SUMMER CAMPS-MILLIKEN CRC	5945	"Game, Toy, and Hobby Shops"	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4153-127	2016-08-11	2016-08-11	TORONTO AND REGION CON	"1,075.50"	CAD	"1,075.50"	CAD	4118	TICKETS AND ADMISSION FEES	P12486	RE-YO-SOCIAL PROG YOUTH-MILLIKEN CRC	7999	Recreation Services (Not Elsewhere Class	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4154-119	2016-08-10	2016-08-12	ACT PICKERING PARKS	450.00	CAD	450.00	CAD	4118	TICKETS AND ADMISSION FEES	P12441	RE-CA-SUMMER CAMPS-MILLIKEN CRC	7399	Business Services - Not Elsewhere Classi	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4156-145	2016-08-10	2016-08-15	WAL-MART #1080	433.93	CAD	433.93	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12441	RE-CA-SUMMER CAMPS-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	SUMMER CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4158-58	2016-08-15	2016-08-16	ZENAN CUSTOM CRESTING	"1,018.75"	CAD	"1,018.75"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12441	RE-CA-SUMMER CAMPS-MILLIKEN CRC	5950	Crystal and Glassware Stores	T SHIRTS FOR CAMP AREA DAY	
"PARKS, FORESTRY & RECREATION"	4160-105	2016-08-15	2016-08-17	WAL-MART #1080	105.01	CAD	105.01	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12441	RE-CA-SUMMER CAMPS-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	SUMMER CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4160-106	2016-08-16	2016-08-17	REAL CANADIAN WHOLESAL	281.25	CAD	281.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12441	RE-CA-SUMMER CAMPS-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	FOOD - CAMPS	
"PARKS, FORESTRY & RECREATION"	4160-107	2016-08-16	2016-08-17	FOOD BASICS #874	6.00	CAD	6.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12441	RE-CA-SUMMER CAMPS-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	VEGGIE DOG	
"PARKS, FORESTRY & RECREATION"	4166-155	2016-08-18	2016-08-22	WAL-MART #1080	2.25	CAD	2.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12441	RE-CA-SUMMER CAMPS-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	CARROTS	
"PARKS, FORESTRY & RECREATION"	4171-95	2016-08-24	2016-08-25	TDSB - PURCHASING	156.77	CAD	156.77	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12441	RE-CA-SUMMER CAMPS-MILLIKEN CRC	8299	Educational Services	SUMMER CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4171-96	2016-08-24	2016-08-25	TORONTO ZOOADMISSIONS	"1,467.00"	CAD	"1,467.00"	CAD	4118	TICKETS AND ADMISSION FEES	P12441	RE-CA-SUMMER CAMPS-MILLIKEN CRC	7996	"Amusement Parks, Carnivals, Circuses, Fo"	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4174-109	2016-08-26	2016-08-29	ORIENTAL FOOD MART MCC	18.35	CAD	18.35	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12441	RE-CA-SUMMER CAMPS-MILLIKEN CRC	5411	"Grocery Stores, Supermarkets"	"MILK, WHIPPED CREAM"	
					"6,719.90"	CAD	"6,719.90"	CAD								
PUBLIC HEALTH	4139-104	2016-08-03	2016-08-04	MARCE	266.70	CAD	200.00	USD	4760	MEMBERSHIP FEES	PH3517	POSTPARTUM	7299	Other Services (Not Elsewhere Classified	MEMBERSHIP FEES 2016	
					266.70	CAD	200.00	USD								
"PARKS, FORESTRY & RECREATION"	4171-97	2016-08-23	2016-08-25	CDN TIRE STORE #00654	158.18	CAD	158.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06922	ST LAWRENCE-PRGM SUPPORT	5200	Home Supply Warehouse	2 FANS FOR WEIGHT ROOM	
					158.18	CAD	158.18	CAD								
TORONTO PARAMEDIC SERVICES	4145-159	2016-08-05	2016-08-08	THE HOME DEPOT #7013	348.04	CAD	348.04	CAD	3050	M & E - KITCHEN	B46751	OPS - SERVICE DISTRICT 4	5200	Home Supply Warehouse	**MORE**  MICROWAVE	
TORONTO PARAMEDIC SERVICES	4149-75	2016-08-05	2016-08-09	CDN TIRE STORE #00182	28.22	CAD	28.22	CAD	2575	ELECTRICAL SUPPLIES	B46752	OPS - SERVICE DISTRICT 3	5200	Home Supply Warehouse	BOOSTER CABLES	
					376.26	CAD	376.26	CAD								
"PARKS, FORESTRY & RECREATION"	4151-107	2016-08-08	2016-08-10	CPC/SCP#105099	107.35	CAD	107.35	CAD	4805	POSTAGE	P00012	TERMINAL-FERRY OPERATIONS	9402	Postal Services - Government Only	POSTAGE	
					107.35	CAD	107.35	CAD								
TORONTO PARAMEDIC SERVICES	4162-109	2016-08-17	2016-08-18	PAYPAL *DPXCANADALA	691.40	CAD	691.40	CAD	2010	STATIONERY AND OFFICE SUPPLIES	B43300	EQUIPMENT RETRIEVAL	5943	"Office, School Supply, and Stationery St"	ROUND LABLES	
TORONTO PARAMEDIC SERVICES	4162-110	2016-08-17	2016-08-18	ZOLL MEDICAL CANADA IN	"-1,168.30"	CAD	"-1,168.30"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	B43300	EQUIPMENT RETRIEVAL	5047	Laboratory/Medical/Dental/Ophthalmic Hos	BRACKETS	
					-476.90	CAD	-476.90	CAD								
MUNICIPAL LICENSING & STANDARDS	4171-98	2016-08-24	2016-08-25	ANIMAL CARE EQUIPMENT	"1,477.21"	CAD	"1,120.29"	USD	2620	ANIMAL CARE SUPPLIES	PH5034	TAS SOUTH REGION	7399	Business Services - Not Elsewhere Classi	ANIMAL CARE EQUIPMENT	
					"1,477.21"	CAD	"1,120.29"	USD								
"PARKS, FORESTRY & RECREATION"	4137-59	2016-08-02	2016-08-03	WATER AND ICE NORTH AM	325.81	CAD	325.81	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5996	Swimming Pools - Sales and Supplies	"CALCIUM HYPOCHLORITE, STABILIZER"	
"PARKS, FORESTRY & RECREATION"	4149-76	2016-08-08	2016-08-09	NOBLE 1003	171.74	CAD	171.74	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5251	Hardware Stores	PLUMBING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4162-111	2016-08-17	2016-08-18	NOBLE 1003	128.14	CAD	128.14	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5251	Hardware Stores	PLUMBING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4164-110	2016-08-18	2016-08-19	NOBLE 1003	15.99	CAD	15.99	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5251	Hardware Stores	PLUMBING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4166-156	2016-08-18	2016-08-22	JJ DOWNS INDUSTRIAL	50.13	CAD	50.13	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5085	Industrial Supplies Not Elsewhere Classi	PLUMBING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4166-157	2016-08-19	2016-08-22	JJ DOWNS INDUSTRIAL	34.18	CAD	34.18	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5085	Industrial Supplies Not Elsewhere Classi	PLUMBING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4173-104	2016-08-23	2016-08-26	UNITED REFRIGERATION	7.99	CAD	7.99	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5065	Electrical Parts and Equipment	PLUMBING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4174-110	2016-08-26	2016-08-29	HILTI (CANADA) CORP	143.10	CAD	143.10	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5251	Hardware Stores	PLUMBING SUPPLIES	
					877.08	CAD	877.08	CAD								
TORONTO WATER	4154-120	2016-08-11	2016-08-12	AMAZON *MARKETPLCE CA	77.96	CAD	77.96	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	TW6055	OPS SUPPORT: OPTIMIZED MTCE	4816	Computer Network/Information Services	TECH BOOK ROOT CAUSE ANALYSIS	
					77.96	CAD	77.96	CAD								
"PARKS, FORESTRY & RECREATION"	4156-146	2016-08-11	2016-08-15	THE HOME DEPOT #7013	274.70	CAD	274.70	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P02767	JJ PICCININNI-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  NUTS	
					274.70	CAD	274.70	CAD								
LEGAL SERVICES	4143-108	2016-08-04	2016-08-05	INSTITUTE OF PUBLIC	400.00	CAD	400.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8398	"Organizations, Charitable and Social Ser"	SEMINAR	
LEGAL SERVICES	4143-109	2016-08-04	2016-08-05	INSTITUTE OF PUBLIC	400.00	CAD	400.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8398	"Organizations, Charitable and Social Ser"	SEMINAR	
LEGAL SERVICES	4156-147	2016-08-12	2016-08-15	LSUC STORE	237.30	CAD	237.30	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEMINAR	
LEGAL SERVICES	4160-108	2016-08-17	2016-08-17	ONTARIO BAR ASSOCIATIO	254.25	CAD	254.25	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8398	"Organizations, Charitable and Social Ser"	SEMINAR	
LEGAL SERVICES	4160-109	2016-08-17	2016-08-17	ONTARIO BAR ASSOCIATIO	333.35	CAD	333.35	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8398	"Organizations, Charitable and Social Ser"	SEMINAR	
LEGAL SERVICES	4164-111	2016-08-19	2016-08-19	ONTARIO BAR ASSOCIATIO	333.35	CAD	333.35	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8398	"Organizations, Charitable and Social Ser"	SEMINAR	
