Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
FACILITIES MANAGEMENT DIVISON	3825-76	2016-01-05	2016-01-06	ACKLANDS-GRAINGER INC	283.13	CAD	283.13	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	5085	Industrial Supplies Not Elsewhere Classi	GLOVES - SLAP SHOT DEGREASER	
FACILITIES MANAGEMENT DIVISON	3828-110	2016-01-06	2016-01-07	SPAR MARATHON ROOFING	22.10	CAD	22.10	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61320660	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1520	General Contractors - Residential and Co	SHINGLES	
FACILITIES MANAGEMENT DIVISON	3842-171	2016-01-12	2016-01-18	PURE METAL GALVANIZING	350.02	CAD	350.02	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61320024	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	GALVANIZED GRATE	
FACILITIES MANAGEMENT DIVISON	3850-110	2016-01-20	2016-01-22	WALMART #1150	38.76	CAD	38.76	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	5310	Discount Stores	HOLE PUNCH STAPLER	
FACILITIES MANAGEMENT DIVISON	3857-111	2016-01-27	2016-01-28	JOHNSTON INDUSTRIAL PL	333.85	CAD	333.85	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61321349	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	PLASTIC MATERIAL	
					"1,312.30"	CAD	"1,312.30"	CAD								
FACILITIES MANAGEMENT DIVISON	3828-111	2016-01-05	2016-01-07	THE HOME DEPOT #7013	8.32	CAD	8.32	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61320967	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	KEY BLANK	
FACILITIES MANAGEMENT DIVISON	3830-105	2016-01-06	2016-01-08	THE HOME DEPOT #7013	189.76	CAD	189.76	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61316815	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  FLAT SOC UNC	
FACILITIES MANAGEMENT DIVISON	3836-102	2016-01-12	2016-01-13	CUSTOM DOOR   LOCK SER	98.31	CAD	98.31	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61301351	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	REKEYING AND CYLINDER	
FACILITIES MANAGEMENT DIVISON	3842-172	2016-01-14	2016-01-18	THE HOME DEPOT #7080	43.57	CAD	43.57	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61321249	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  7200ADH887	
FACILITIES MANAGEMENT DIVISON	3842-173	2016-01-15	2016-01-18	THE HOME DEPOT #7080	17.26	CAD	17.26	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61316815	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	2X4X8 SIENNA	
FACILITIES MANAGEMENT DIVISON	3848-106	2016-01-19	2016-01-21	THE HOME DEPOT #7001	80.12	CAD	80.12	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61322376	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  ANCHORS	
					437.34	CAD	437.34	CAD								
FACILITIES MANAGEMENT DIVISON	3830-106	2016-01-06	2016-01-08	THE HOME DEPOT #7080	37.71	CAD	37.71	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61287085	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  SCREWS	
FACILITIES MANAGEMENT DIVISON	3832-153	2016-01-08	2016-01-11	PARLIAMENT BUILDING SU	56.13	CAD	56.13	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61305420	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	D 300	
FACILITIES MANAGEMENT DIVISON	3833-77	2016-01-11	2016-01-12	TORONTO PARKING AUTHOR	9.00	CAD	9.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61305420	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	3836-103	2016-01-12	2016-01-13	TORONTO PARKING AUTHOR	9.00	CAD	9.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61305420	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	3838-114	2016-01-13	2016-01-14	CENTRAL FAIBANK LUMBER	196.80	CAD	196.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61320635	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	PLYWOOD	
FACILITIES MANAGEMENT DIVISON	3846-117	2016-01-18	2016-01-20	THE HOME DEPOT #7080	51.53	CAD	51.53	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61319964	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  BOSCH T101BR	
FACILITIES MANAGEMENT DIVISON	3855-121	2016-01-26	2016-01-27	LOWES #02633*	67.78	CAD	67.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61295696	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	SOFT CLOSE DRAWER SLIDE 22	
FACILITIES MANAGEMENT DIVISON	3855-122	2016-01-26	2016-01-27	CENTRAL FAIBANK LUMBER	379.39	CAD	379.39	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61295696	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	PLYWOOD	
FACILITIES MANAGEMENT DIVISON	3855-123	2016-01-26	2016-01-27	ONTARIO ACOUSTIC SUPPL	212.62	CAD	212.62	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61322010	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	 CEILING  TILES	
					"1,019.96"	CAD	"1,019.96"	CAD								
FACILITIES MANAGEMENT DIVISON	3821-57	2016-01-04	2016-01-05	ATLAS MACHINERY SUPPLY	39.31	CAD	39.31	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61319922	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DRILL BITS	
FACILITIES MANAGEMENT DIVISON	3830-107	2016-01-07	2016-01-08	TORONTO PARKING AUTHOR	5.00	CAD	5.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61307988	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	3832-154	2016-01-07	2016-01-11	CDN TIRE STORE #00600	33.30	CAD	33.30	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61307988	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	SS CLEANER	
FACILITIES MANAGEMENT DIVISON	3832-155	2016-01-07	2016-01-11	CDN TIRE STORE #00600	22.00	CAD	22.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61316654	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	PAINT	
FACILITIES MANAGEMENT DIVISON	3832-156	2016-01-07	2016-01-11	CDN TIRE STORE #00600	22.59	CAD	22.59	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61307988	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	PUMP	
FACILITIES MANAGEMENT DIVISON	3832-157	2016-01-08	2016-01-11	HILTI (CANADA) CORP	17.48	CAD	17.48	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61321155	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DRILL BIT	
FACILITIES MANAGEMENT DIVISON	3836-104	2016-01-12	2016-01-13	ROYAL HM HWRE #1274-8	6.31	CAD	6.31	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61320382	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CAULK	
FACILITIES MANAGEMENT DIVISON	3843-58	2016-01-18	2016-01-19	ATLAS MACHINERY SUPPLY	31.26	CAD	31.26	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61315516	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	COUNTERSINK	
FACILITIES MANAGEMENT DIVISON	3843-59	2016-01-18	2016-01-19	ATLAS MACHINERY SUPPLY	46.87	CAD	46.87	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61321868	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	COUNTERSINK	
FACILITIES MANAGEMENT DIVISON	3859-120	2016-01-27	2016-01-29	THE HOME DEPOT #7080	60.82	CAD	60.82	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61312834	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	LEPAGE FAST	
					284.94	CAD	284.94	CAD								
FACILITIES MANAGEMENT DIVISON	3828-112	2016-01-06	2016-01-07	SCAFOM CANADA INC	836.20	CAD	836.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61312543	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7394	"Equipment Rental and Leasing Services, F"	SCAFFOLD REMOVAL	
FACILITIES MANAGEMENT DIVISON	3833-78	2016-01-11	2016-01-12	BOTHWELL-ACCURATE	263.20	CAD	263.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61320415	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1761	"Roofing and Siding, Sheet Metal Work Con"	TEMP REPAIR	
FACILITIES MANAGEMENT DIVISON	3838-115	2016-01-13	2016-01-14	BOTHWELL-ACCURATE	464.62	CAD	464.62	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61320453	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1761	"Roofing and Siding, Sheet Metal Work Con"	ROOF REPAIR	
FACILITIES MANAGEMENT DIVISON	3842-174	2016-01-14	2016-01-18	PIEDMONT PLASTICS INC	734.50	CAD	734.50	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61315516	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	PLASTIC	
FACILITIES MANAGEMENT DIVISON	3843-60	2016-01-18	2016-01-19	BOTHWELL-ACCURATE	464.26	CAD	464.26	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61320666	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1761	"Roofing and Siding, Sheet Metal Work Con"	TEMP REPAIR	
FACILITIES MANAGEMENT DIVISON	3853-65	2016-01-25	2016-01-26	BOTHWELL-ACCURATE	"1,122.33"	CAD	"1,122.33"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61321700	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1761	"Roofing and Siding, Sheet Metal Work Con"	ANOTHER SPLIT	
FACILITIES MANAGEMENT DIVISON	3853-66	2016-01-25	2016-01-26	BOTHWELL-ACCURATE	"1,040.20"	CAD	"1,040.20"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61321700	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1761	"Roofing and Siding, Sheet Metal Work Con"	REPAIR	
FACILITIES MANAGEMENT DIVISON	3853-67	2016-01-25	2016-01-26	BOTHWELL-ACCURATE	917.51	CAD	917.51	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61321607	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1761	"Roofing and Siding, Sheet Metal Work Con"	ROOF INSPECTION AND TEMP.	
FACILITIES MANAGEMENT DIVISON	3857-112	2016-01-27	2016-01-28	METAL SUPERMARKETS (NO	72.32	CAD	72.32	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61321349	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5051	Metal Service Centers and Offices	ANGLES	
					"5,915.14"	CAD	"5,915.14"	CAD								
FACILITIES MANAGEMENT DIVISON	3832-158	2016-01-08	2016-01-11	TO BUILDING/PLANNING S	194.24	CAD	194.24	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61316627	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	9399	Government Services - Not Elsewhere Clas	PERMIT APPLICATION	
FACILITIES MANAGEMENT DIVISON	3851-147	2016-01-22	2016-01-25	TO BUILDING/PLANNING S	194.24	CAD	194.24	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61313399	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	9399	Government Services - Not Elsewhere Clas	PERMIT APPLICATION	
FACILITIES MANAGEMENT DIVISON	3851-148	2016-01-22	2016-01-25	TO BUILDING/PLANNING S	194.24	CAD	194.24	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61314951	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	9399	Government Services - Not Elsewhere Clas	PERMIT APPLICATION	
					582.72	CAD	582.72	CAD								
"PARKS, FORESTRY & RECREATION"	3825-77	2016-01-05	2016-01-06	LONG   MCQUADE LIMITED	232.05	CAD	232.05	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01893	JJ PICCININNI-ARTS-VISL/PERF	7399	Business Services - Not Elsewhere Classi	"PIANO BOOKS, ABPL LESSONS 1,2 4"	
"PARKS, FORESTRY & RECREATION"	3825-78	2016-01-05	2016-01-06	METRO #719	186.51	CAD	186.51	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06362	JJ PICCININNI-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"FRUIT SALAD, PEPPERS, STRAWBERRIES"	
"PARKS, FORESTRY & RECREATION"	3830-108	2016-01-07	2016-01-08	METRO #719	153.77	CAD	153.77	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06362	JJ PICCININNI-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"BLUEBERRY SPREAD, GREEN GRAPES, LEMONS"	
"PARKS, FORESTRY & RECREATION"	3836-105	2016-01-11	2016-01-13	THE HOME DEPOT #7013	70.59	CAD	70.59	CAD	2710	GENERAL HARDWARE	P10443	JJ PICCININNI-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  SCREWS	
"PARKS, FORESTRY & RECREATION"	3836-106	2016-01-12	2016-01-13	STAPLES STORE #86	120.50	CAD	120.50	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P06362	JJ PICCININNI-SOCIAL PRGM	5943	"Office, School Supply, and Stationery St"	"SHARPIE, MATH READINESS BOOKS"	
"PARKS, FORESTRY & RECREATION"	3836-107	2016-01-12	2016-01-13	METRO #719	190.17	CAD	190.17	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06362	JJ PICCININNI-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"GRAPES, CORED PINEAPPLE, CHEESE"	
"PARKS, FORESTRY & RECREATION"	3842-175	2016-01-14	2016-01-18	WAL-MART #1004	370.65	CAD	370.65	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06362	JJ PICCININNI-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"LETTUCE, MAYO, PEPPERS"	
"PARKS, FORESTRY & RECREATION"	3846-118	2016-01-19	2016-01-20	REILLY LOCK LTD	18.08	CAD	18.08	CAD	2710	GENERAL HARDWARE	P11974	FACILITY OPERATIONS - JJ PICCININNI	5072	Hardware Equipment and Supplies	COIN LOCK 5 PIN	
"PARKS, FORESTRY & RECREATION"	3846-119	2016-01-19	2016-01-20	METRO #719	258.30	CAD	258.30	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06362	JJ PICCININNI-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"LEMONS, MILK, BAKING POWER"	
"PARKS, FORESTRY & RECREATION"	3850-111	2016-01-20	2016-01-22	THE BAY #1554	372.89	CAD	372.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01893	JJ PICCININNI-ARTS-VISL/PERF	5311	Department Stores	ROWENTA STEAM IRON	
"PARKS, FORESTRY & RECREATION"	3850-112	2016-01-21	2016-01-22	LONG   MCQUADE LIMITED	473.34	CAD	473.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01893	JJ PICCININNI-ARTS-VISL/PERF	7399	Business Services - Not Elsewhere Classi	"PIANO BOOKS, ABPL LESSONS 1,2 4"	
"PARKS, FORESTRY & RECREATION"	3853-68	2016-01-25	2016-01-26	STAPLES STORE #86	122.55	CAD	122.55	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P10443	JJ PICCININNI-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	"HANGING FILE, 64GB USB, SHARPIE"	
"PARKS, FORESTRY & RECREATION"	3855-124	2016-01-25	2016-01-27	THE HOME DEPOT #7013	34.16	CAD	34.16	CAD	2575	ELECTRICAL SUPPLIES	P11974	FACILITY OPERATIONS - JJ PICCININNI	5200	Home Supply Warehouse	**MORE**  5/BG CLAMP	
"PARKS, FORESTRY & RECREATION"	3855-125	2016-01-26	2016-01-27	METRO #719	251.90	CAD	251.90	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06362	JJ PICCININNI-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"GARDEN SALAD, TOMATOES, LETTUCE"	
"PARKS, FORESTRY & RECREATION"	3859-121	2016-01-28	2016-01-29	LAURETIAN	502.85	CAD	502.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10443	JJ PICCININNI-PRGM SUPPORT	5712	"Equipment, Furniture, and Home Furnishin"	SPEAKER AMPLIFIER CABINET	
"PARKS, FORESTRY & RECREATION"	3859-122	2016-01-28	2016-01-29	METRO #719	64.27	CAD	64.27	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06362	JJ PICCININNI-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"BAGEL, EGGS, TURKEY MINCED"	
					"3,422.58"	CAD	"3,422.58"	CAD								
"PARKS, FORESTRY & RECREATION"	3832-159	2016-01-08	2016-01-11	NOFRILLS SHERIFFS 270	19.64	CAD	19.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06785	NORTH KIPLING-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"COOKIES SHEETS, PLASTIC BAG, CAFE EXPRESS"	
"PARKS, FORESTRY & RECREATION"	3836-108	2016-01-11	2016-01-13	WAL-MART #1081	31.04	CAD	31.04	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06785	NORTH KIPLING-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"FIVEALIVE JUICES, FRUIT PLATTER, COOKIES"	
"PARKS, FORESTRY & RECREATION"	3842-176	2016-01-14	2016-01-18	WAL-MART #1081	274.06	CAD	274.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06785	NORTH KIPLING-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"NAIL ART, WIPES, CD BOOMBOX"	
"PARKS, FORESTRY & RECREATION"	3851-149	2016-01-22	2016-01-25	NOFRILLS SHERIFFS 270	36.18	CAD	36.18	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06785	NORTH KIPLING-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"RED PEPPERS, PIZZA , JUICES"	
					360.92	CAD	360.92	CAD								
"PARKS, FORESTRY & RECREATION"	3830-109	2016-01-06	2016-01-08	CDN TIRE STORE #00070	96.30	CAD	96.30	CAD	2570	JANITORIAL SUPPLIES	P07739	GUS RYDER POOL&HLTH CLUB-OPERATIONS	5200	Home Supply Warehouse	POOL SIDE SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3830-110	2016-01-06	2016-01-08	CDN TIRE STORE #00070	338.98	CAD	338.98	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07739	GUS RYDER POOL&HLTH CLUB-OPERATIONS	5200	Home Supply Warehouse	HEATERS FOR POOL STAFF ROOM	
"PARKS, FORESTRY & RECREATION"	3833-79	2016-01-11	2016-01-12	IKEA ETOBICOKE	128.79	CAD	128.79	CAD	3310	FURNISHINGS	P07744	GUS RYDER POOL&HLTH CLUB-PRGM SUPP	5712	"Equipment, Furniture, and Home Furnishin"	CABINET	
					564.07	CAD	564.07	CAD								
"PARKS, FORESTRY & RECREATION"	3825-79	2016-01-05	2016-01-06	KINNEAR LOCK AND KEY	13.51	CAD	13.51	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13129	INSTRCT AQUATICS - CENTENNIAL RC WEST	7399	Business Services - Not Elsewhere Classi	EMERGENCY REPLACEMENT OF POOLS KEYS	
					13.51	CAD	13.51	CAD								
"PARKS, FORESTRY & RECREATION"	3842-177	2016-01-15	2016-01-18	BEST BUY CANADA #927	39.54	CAD	39.54	CAD	3410	COMPUTERS - HARDWARE	P00676	W-YORK1-PRGM SUPPORT	5732	Electronic Sales	CHARGER W/USB	
"PARKS, FORESTRY & RECREATION"	3855-126	2016-01-26	2016-01-27	D AND G TROPHIES INC.	48.59	CAD	48.59	CAD	2791	"RIBBONS, MEDALS & TROPHIES"	P00676	W-YORK1-PRGM SUPPORT	5941	Sporting Goods Stores	NAME PLATES FOR STAFF PHOTO FRAMES	
					88.13	CAD	88.13	CAD								
"PARKS, FORESTRY & RECREATION"	3859-123	2016-01-27	2016-01-29	WAL-MART # 3031	20.24	CAD	20.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07668	ALDERWOOD POOL-PRGM SUPPORT	5310	Discount Stores	COAT HANGERS	
					20.24	CAD	20.24	CAD								
"PARKS, FORESTRY & RECREATION"	3830-111	2016-01-06	2016-01-08	THE HOME DEPOT #7011	43.34	CAD	43.34	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5200	Home Supply Warehouse	**MORE**  M-FIT-FOAM	
"PARKS, FORESTRY & RECREATION"	3857-113	2016-01-27	2016-01-28	GIBSAN POOLS AND HOT T	236.96	CAD	236.96	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5996	Swimming Pools - Sales and Supplies	MISC PLUMBING SUPPLIES	
					280.30	CAD	280.30	CAD								
SOLID WASTE MANAGEMENT	3832-160	2016-01-08	2016-01-11	THE HOME DEPOT #7078	18.69	CAD	18.69	CAD	2715	PAINT SUPPLIES	SW0800	BERMONDSEY TS OPERATIONS	5200	Home Supply Warehouse	PAINT supplies for Kitchen Renovations at DY	
SOLID WASTE MANAGEMENT	3836-109	2016-01-11	2016-01-13	THE HOME DEPOT #7078	521.30	CAD	521.30	CAD	*****	PLUMBING SUPPLIES	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	5200	Home Supply Warehouse	**MORE**  DT TAPE 2PK - Install Heat Tracing at DU	
SOLID WASTE MANAGEMENT	3838-116	2016-01-13	2016-01-14	EMPIRE HARDWARE LTD	33.29	CAD	33.29	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5072	Hardware Equipment and Supplies	W.O.309999-SUPPLIES TO REPAIR LEAK BER T/S COMPACT	
SOLID WASTE MANAGEMENT	3842-178	2016-01-14	2016-01-18	THE HOME DEPOT #7078	147.24	CAD	147.24	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5200	Home Supply Warehouse	**MORE**  20K COMPND - Lunchroom Renovation Suppli	
SOLID WASTE MANAGEMENT	3846-120	2016-01-18	2016-01-20	DUFFERIN TILE	"1,482.25"	CAD	"1,482.25"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5200	Home Supply Warehouse	W.O.310287 - TILES & CEMENT FOR LUNCHR RENO AT DY	
SOLID WASTE MANAGEMENT	3851-150	2016-01-21	2016-01-25	THE HOME DEPOT #7078	106.85	CAD	106.85	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5200	Home Supply Warehouse	A100AT - 3/8 Edge Trim for lunchroom reno at DY	
SOLID WASTE MANAGEMENT	3851-151	2016-01-21	2016-01-25	THE HOME DEPOT #7078	86.63	CAD	86.63	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5200	Home Supply Warehouse	**MORE**  17L BUCKET - Supplies for lunchroom reno	
SOLID WASTE MANAGEMENT	3851-152	2016-01-22	2016-01-25	THE HOME DEPOT #7129	259.44	CAD	259.44	CAD	*****	BLDG REPAIRS & RENOVATION SUPPLIES	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5200	Home Supply Warehouse	**MORE**  VAC FILTER - Supplies for lunchroom reno	
SOLID WASTE MANAGEMENT	3857-114	2016-01-26	2016-01-28	THE HOME DEPOT #7129	358.38	CAD	358.38	CAD	2715	PAINT SUPPLIES	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5200	Home Supply Warehouse	**MORE**  JIGSCREW - Paint Supplies for lunchrm re	
SOLID WASTE MANAGEMENT	3857-115	2016-01-26	2016-01-28	THE HOME DEPOT #7129	58.76	CAD	58.76	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5200	Home Supply Warehouse	W3315.M - Wall Cabinet for lunchroom reno at DY	
SOLID WASTE MANAGEMENT	3857-116	2016-01-26	2016-01-28	THE HOME DEPOT #7134	192.10	CAD	192.10	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5200	Home Supply Warehouse	**MORE**  W3315.M - Wall Cabinet for lunchroom ren	
SOLID WASTE MANAGEMENT	3859-124	2016-01-28	2016-01-29	LEON S FURNITURE SC 07	575.17	CAD	575.17	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5712	"Equipment, Furniture, and Home Furnishin"	W.O.310287 - MICROWAVE FOR LUNCHROOM RENO AT DY	
					"3,840.10"	CAD	"3,840.10"	CAD								
