Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	3557-126	2015-06-23	2015-06-24	CEDARBRAE POOLS COLTD	203.38	CAD	203.38	CAD	2199	MISCELLANEOUS PARTS	P06722	BEACHES CC-OPERATIONS	5996	Swimming Pools - Sales and Supplies	POOL VACUUM PARTS	
"PARKS, FORESTRY & RECREATION"	3559-132	2015-06-24	2015-06-25	PAUL WOLF ELECTRIC   L	526.75	CAD	526.75	CAD	2575	ELECTRICAL SUPPLIES	P07724	MATTY ECKLER-OPERATIONS	5065	Electrical Parts and Equipment	SPECIALTY LIGHTS - SPIRAL AND OCTRON	
"PARKS, FORESTRY & RECREATION"	3559-133	2015-06-24	2015-06-25	AQUAM	168.37	CAD	168.37	CAD	2570	JANITORIAL SUPPLIES	P06722	BEACHES CC-OPERATIONS	5996	Swimming Pools - Sales and Supplies	TELESCOPING POLE	
"PARKS, FORESTRY & RECREATION"	3559-134	2015-06-24	2015-06-25	NATIONAL HOSE AND EQUI	25.46	CAD	25.46	CAD	2535	PLUMBING SUPPLIES	P06722	BEACHES CC-OPERATIONS	5046	Commercial Equipment Not Elsewhere Class	HOSE PARTS	
"PARKS, FORESTRY & RECREATION"	3560-144	2015-06-25	2015-06-26	CEDARBRAE POOLS COLTD	384.88	CAD	384.88	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P07725	MCCORMICK RC-OPERATIONS	5996	Swimming Pools - Sales and Supplies	REPAIR	
"PARKS, FORESTRY & RECREATION"	3560-145	2015-06-25	2015-06-26	CEDARBRAE POOLS COLTD	44.27	CAD	44.27	CAD	2199	MISCELLANEOUS PARTS	P13423	FACILITY OPS - TORONTO EAST YORK AREA 2	5996	Swimming Pools - Sales and Supplies	POOL VACUUM PARTS	
					"4,675.95"	CAD	"4,675.95"	CAD								
"PARKS, FORESTRY & RECREATION"	3524-170	2015-05-29	2015-06-01	ACKLANDS-GRAINGER INC	88.77	CAD	88.77	CAD	2792	"BANNERS, FLAGS & SIGNS"	P13487	PARKWAY FOREST- PRGM SUPPORT CR	5085	Industrial Supplies Not Elsewhere Classi	BUILDING SIGN	
"PARKS, FORESTRY & RECREATION"	3528-114	2015-06-02	2015-06-03	ACKLANDS-GRAINGER INC	89.70	CAD	89.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P06690	OCONNOR CC-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	CASTERS FOR OUTSIDE BULK GARBAGE BINS	
"PARKS, FORESTRY & RECREATION"	3530-108	2015-06-02	2015-06-04	THE HOME DEPOT #7012	603.95	CAD	603.95	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P13487	PARKWAY FOREST- PRGM SUPPORT CR	5200	Home Supply Warehouse	**MORE**  STAPLES	
"PARKS, FORESTRY & RECREATION"	3535-209	2015-06-05	2015-06-08	THE HOME DEPOT #7012	118.87	CAD	118.87	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P06877	N-EAST-OPERATIONS	5200	Home Supply Warehouse	**MORE**  1GAL GAS CAN	
"PARKS, FORESTRY & RECREATION"	3535-210	2015-06-07	2015-06-08	INTL POOL AND SPA THOR	96.04	CAD	96.04	CAD	2710	GENERAL HARDWARE	P06690	OCONNOR CC-OPERATIONS	5996	Swimming Pools - Sales and Supplies	POOL VACUUM HOSE 50 FT	
"PARKS, FORESTRY & RECREATION"	3535-211	2015-06-07	2015-06-08	COMO DISPOSAL	694.49	CAD	694.49	CAD	4590	RENTAL - OTHER	P07698	FLEMINGDON RC-OPERATIONS	7399	Business Services - Not Elsewhere Classi	RENTED DISPOSAL BIN	
"PARKS, FORESTRY & RECREATION"	3537-91	2015-06-08	2015-06-09	INTL POOL AND SPA THOR	56.49	CAD	56.49	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P06690	OCONNOR CC-OPERATIONS	5996	Swimming Pools - Sales and Supplies	POOL VACUUM HOSE 30 FT	
"PARKS, FORESTRY & RECREATION"	3542-115	2015-06-10	2015-06-12	THE HOME DEPOT #7001	67.66	CAD	67.66	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P13487	PARKWAY FOREST- PRGM SUPPORT CR	5200	Home Supply Warehouse	DESKBIN	
"PARKS, FORESTRY & RECREATION"	3542-116	2015-06-10	2015-06-12	CDN TIRE STORE #00030	289.03	CAD	289.03	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P13487	PARKWAY FOREST- PRGM SUPPORT CR	5200	Home Supply Warehouse	RECYCLING BINS	
"PARKS, FORESTRY & RECREATION"	3544-191	2015-06-12	2015-06-15	STAPLES STORE #266	32.23	CAD	32.23	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P06877	N-EAST-OPERATIONS	5943	"Office, School Supply, and Stationery St"	LABELS	
"PARKS, FORESTRY & RECREATION"	3548-96	2015-06-15	2015-06-17	CDN TIRE STORE #00030	56.49	CAD	56.49	CAD	2792	"BANNERS, FLAGS & SIGNS"	P13487	PARKWAY FOREST- PRGM SUPPORT CR	5200	Home Supply Warehouse	6' SPINNING FLAGPOLE	
"PARKS, FORESTRY & RECREATION"	3550-131	2015-06-17	2015-06-18	THORNHILL LAWN EQUIPME	64.39	CAD	64.39	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P06877	N-EAST-OPERATIONS	5261	Lawn and Garden Supply Stores	2 REPLACEMENT STRING SPOLES FOR TRIMMER	
"PARKS, FORESTRY & RECREATION"	3552-111	2015-06-17	2015-06-19	THE HOME DEPOT #7001	92.72	CAD	92.72	CAD	2570	JANITORIAL SUPPLIES	P06877	N-EAST-OPERATIONS	5200	Home Supply Warehouse	**MORE**  PAINT 946ML	
"PARKS, FORESTRY & RECREATION"	3552-112	2015-06-18	2015-06-19	NOBLE 1004	358.44	CAD	358.44	CAD	2540	HEATING & AIR CONDITIONING SUPPLIES	P13487	PARKWAY FOREST- PRGM SUPPORT CR	5251	Hardware Stores	GLYCOL FOR COOLING A/C UNIT	
"PARKS, FORESTRY & RECREATION"	3553-166	2015-06-18	2015-06-22	THE HOME DEPOT #7001	372.67	CAD	372.67	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P13487	PARKWAY FOREST- PRGM SUPPORT CR	5200	Home Supply Warehouse	20 GAL BRUTE	
"PARKS, FORESTRY & RECREATION"	3553-167	2015-06-19	2015-06-22	THE HOME DEPOT #7106	34.89	CAD	34.89	CAD	2110	PARTS - FURNITURE & FIXTURES	P13487	PARKWAY FOREST- PRGM SUPPORT CR	5200	Home Supply Warehouse	SHEP DOOR ST	
"PARKS, FORESTRY & RECREATION"	3559-135	2015-06-23	2015-06-25	THE HOME DEPOT #7012	176.37	CAD	176.37	CAD	2710	GENERAL HARDWARE	P06690	OCONNOR CC-OPERATIONS	5200	Home Supply Warehouse	**MORE**  WIRE	
"PARKS, FORESTRY & RECREATION"	3559-136	2015-06-24	2015-06-25	THORNHILL LAWN EQUIPME	259.84	CAD	259.84	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P06877	N-EAST-OPERATIONS	5261	Lawn and Garden Supply Stores	STIHL STRING TRIMMER	
"PARKS, FORESTRY & RECREATION"	3560-146	2015-06-24	2015-06-26	THE HOME DEPOT #7001	25.66	CAD	25.66	CAD	2110	PARTS - FURNITURE & FIXTURES	P13487	PARKWAY FOREST- PRGM SUPPORT CR	5200	Home Supply Warehouse	**MORE**  DOOR STOP	
"PARKS, FORESTRY & RECREATION"	3561-243	2015-06-25	2015-06-29	THE HOME DEPOT #7012	17.99	CAD	17.99	CAD	2401	LUBRICANTS	P06877	N-EAST-OPERATIONS	5200	Home Supply Warehouse	OIL	
"PARKS, FORESTRY & RECREATION"	3561-244	2015-06-28	2015-06-29	INTL POOL AND SPA THOR	90.38	CAD	90.38	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P06690	OCONNOR CC-OPERATIONS	5996	Swimming Pools - Sales and Supplies	"LEAF SKIMMER, EXTENSION POLE"	
"PARKS, FORESTRY & RECREATION"	3563-114	2015-06-28	2015-06-30	THE HOME DEPOT #7106	75.57	CAD	75.57	CAD	2110	PARTS - FURNITURE & FIXTURES	P13487	PARKWAY FOREST- PRGM SUPPORT CR	5200	Home Supply Warehouse	DOOR STOP	
"PARKS, FORESTRY & RECREATION"	3563-115	2015-06-19	2015-06-30	INTL POOL AND SPA THOR	-56.49	CAD	-56.49	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P06690	OCONNOR CC-OPERATIONS	5996	Swimming Pools - Sales and Supplies	RETURNED - POOL VACUUM HOSE 30 FT	
					"3,706.15"	CAD	"3,706.15"	CAD								
"PARKS, FORESTRY & RECREATION"	3530-109	2015-06-03	2015-06-04	FORTINOS HWY 7   ANSLE	9.53	CAD	9.53	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P03035	HC CARNEGIE-CENTENNIAL - OPERATIONS	5411	"Grocery Stores, Supermarkets"	FOOD FOR TRAINING	
"PARKS, FORESTRY & RECREATION"	3530-110	2015-06-03	2015-06-04	FORTINOS HWY 7   ANSLE	22.52	CAD	22.52	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P03035	HC CARNEGIE-CENTENNIAL - OPERATIONS	5411	"Grocery Stores, Supermarkets"	FOOD FOR TRAINING	
"PARKS, FORESTRY & RECREATION"	3530-111	2015-06-03	2015-06-04	D G VACUUM REPAIR SERV	660.94	CAD	660.94	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P07702	GRANDRAVINE CC-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	SCRUB REPAIR	
"PARKS, FORESTRY & RECREATION"	3544-192	2015-06-11	2015-06-15	THE HOME DEPOT #7129	454.00	CAD	454.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07659	DOUGLAS SNOW-OPERATIONS	5200	Home Supply Warehouse	**MORE**  HANDSHOWER	
"PARKS, FORESTRY & RECREATION"	3544-193	2015-06-12	2015-06-15	THE HOME DEPOT #7129	144.33	CAD	144.33	CAD	2715	PAINT SUPPLIES	P03034	JOHN BOOTH-OPERATIONS	5200	Home Supply Warehouse	**MORE**  TRMCLD 3.78L	
"PARKS, FORESTRY & RECREATION"	3548-97	2015-06-16	2015-06-17	D G VACUUM REPAIR SERV	141.31	CAD	141.31	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P06689	NORTHWOOD CC-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	SCRUB REPAIR	
"PARKS, FORESTRY & RECREATION"	3548-98	2015-06-16	2015-06-17	D G VACUUM REPAIR SERV	470.08	CAD	470.08	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07702	GRANDRAVINE CC-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	MATTING	
"PARKS, FORESTRY & RECREATION"	3548-99	2015-06-16	2015-06-17	D G VACUUM REPAIR SERV	116.96	CAD	116.96	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P07702	GRANDRAVINE CC-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	MOTOR REPAIR	
"PARKS, FORESTRY & RECREATION"	3548-100	2015-06-16	2015-06-17	D G VACUUM REPAIR SERV	179.11	CAD	179.11	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P07659	DOUGLAS SNOW-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	VACUUM REPAIR	
"PARKS, FORESTRY & RECREATION"	3550-132	2015-06-16	2015-06-18	SUPERIOR POOL SPA   LE	133.34	CAD	133.34	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07702	GRANDRAVINE CC-OPERATIONS	5996	Swimming Pools - Sales and Supplies	VACUUM POLES	
"PARKS, FORESTRY & RECREATION"	3557-127	2015-06-23	2015-06-24	MONARCH PAINTS	64.57	CAD	64.57	CAD	2715	PAINT SUPPLIES	P07702	GRANDRAVINE CC-OPERATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT FOR FRAMES	
"PARKS, FORESTRY & RECREATION"	3559-137	2015-06-23	2015-06-25	CDN TIRE STORE #00019	18.95	CAD	18.95	CAD	2715	PAINT SUPPLIES	P03034	JOHN BOOTH-OPERATIONS	5200	Home Supply Warehouse	PAINT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3559-138	2015-06-24	2015-06-25	MONARCH PAINTS	59.71	CAD	59.71	CAD	2715	PAINT SUPPLIES	P07702	GRANDRAVINE CC-OPERATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT FOR FRAMES	
"PARKS, FORESTRY & RECREATION"	3560-147	2015-06-25	2015-06-26	MONARCH PAINTS	59.71	CAD	59.71	CAD	2715	PAINT SUPPLIES	P07702	GRANDRAVINE CC-OPERATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT FOR FRAMES	
"PARKS, FORESTRY & RECREATION"	3561-245	2015-06-26	2015-06-29	THE HOME DEPOT #7129	134.47	CAD	134.47	CAD	3080	M & E - HAND TOOLS	P06689	NORTHWOOD CC-OPERATIONS	5200	Home Supply Warehouse	GRINDER	
"PARKS, FORESTRY & RECREATION"	3563-116	2015-06-26	2015-06-30	CDN TIRE STORE #00019	13.07	CAD	13.07	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P06689	NORTHWOOD CC-OPERATIONS	5200	Home Supply Warehouse	WASHERS	
					"2,682.60"	CAD	"2,682.60"	CAD								
"PARKS, FORESTRY & RECREATION"	3526-120	2015-06-01	2015-06-02	CLASSIC DISPLAYS	"2,022.70"	CAD	"2,022.70"	CAD	3310	FURNISHINGS	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5999	Miscellaneous and Specialty Retail Store	PARK FURNITURE	
					"2,022.70"	CAD	"2,022.70"	CAD								
"PARKS, FORESTRY & RECREATION"	3526-121	2015-06-01	2015-06-02	NOFRILLS VITO'S #3936	43.16	CAD	43.16	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P09709	GRANDRAVINE-INSTRL	5411	"Grocery Stores, Supermarkets"	"COOKING PROGRAM SUPP:PIE SHELL, GOAT CHEESE,TOMATO"	
"PARKS, FORESTRY & RECREATION"	3526-122	2015-06-01	2015-06-02	NOFRILLS VITO'S #3936	13.91	CAD	13.91	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P09709	GRANDRAVINE-INSTRL	5411	"Grocery Stores, Supermarkets"	"COOKING PROGRAM SUPP:LARGE EGSS, GOAT CHEESE"	
"PARKS, FORESTRY & RECREATION"	3542-117	2015-06-11	2015-06-12	KIDSPORTS	50.00	CAD	50.00	CAD	4118	TICKETS AND ADMISSION FEES	P04656	GRANDRAVINE-SUMMER CAMPS	5941	Sporting Goods Stores	DEPOSIT FOR JULY 9TH CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	3546-64	2015-06-15	2015-06-16	NOFRILLS VITO'S #3936	32.70	CAD	32.70	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P09709	GRANDRAVINE-INSTRL	5411	"Grocery Stores, Supermarkets"	"COOKING PROGRAM:RICE,CHICK PEAS,CURRY POWDER"	
"PARKS, FORESTRY & RECREATION"	3557-128	2015-06-23	2015-06-24	SCHOLAR'S CHOICE	53.90	CAD	53.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04656	GRANDRAVINE-SUMMER CAMPS	5949	"Fabric, Needlework, Piece Goods, and Sew"	"CAMP SUPPLIES:CALENDAR,BULLETIN BOARD,TRIMMERS"	
"PARKS, FORESTRY & RECREATION"	3559-139	2015-06-24	2015-06-25	SCHOLAR'S CHOICE	15.37	CAD	15.37	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04656	GRANDRAVINE-SUMMER CAMPS	5949	"Fabric, Needlework, Piece Goods, and Sew"	LAMINATION	
"PARKS, FORESTRY & RECREATION"	3561-246	2015-06-26	2015-06-29	THE HOME DEPOT #7129	36.02	CAD	36.02	CAD	2710	GENERAL HARDWARE	P10315	GRANDRAVINE-PRGM SUPPORT	5200	Home Supply Warehouse	ANCHORS	
"PARKS, FORESTRY & RECREATION"	3561-247	2015-06-27	2015-06-29	COSTCO WHOLESALE W151	76.50	CAD	76.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04656	GRANDRAVINE-SUMMER CAMPS	5300	Wholesale Clubs	CONSTRUCTION PAPER AND GMRS RADIO	
					321.56	CAD	321.56	CAD								
"PARKS, FORESTRY & RECREATION"	3526-123	2015-06-01	2015-06-02	COSTCO WHOLESALE W535	114.63	CAD	114.63	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08174	LAWRENCE HGTS-SOCIAL PRGM	5300	Wholesale Clubs	"CHEESE, FRUITS, SALAD, BREAD"	
"PARKS, FORESTRY & RECREATION"	3530-112	2015-06-02	2015-06-04	CDN TIRE STORE #00019	35.00	CAD	35.00	CAD	2710	GENERAL HARDWARE	P06006	LAWRENCE HGTS-PRGM SUPPORT	5200	Home Supply Warehouse	LATEX BLKL	
					149.63	CAD	149.63	CAD								
"PARKS, FORESTRY & RECREATION"	3524-171	2015-05-29	2015-06-01	EVERPLAY INTERNATIONAL	728.85	CAD	728.85	CAD	2601	DUR REC & EDUC SUPP	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5999	Miscellaneous and Specialty Retail Store	PLAYGROUND RUBBER	
"PARKS, FORESTRY & RECREATION"	3530-113	2015-06-03	2015-06-04	PAYPAL *DYNAMOINDUS	"2,712.00"	CAD	"2,712.00"	CAD	2601	DUR REC & EDUC SUPP	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	8999	Professional Services - Not Elsewhere Cl	"SWING CHAIN FOR BIG ""O"" SEATS"	
"PARKS, FORESTRY & RECREATION"	3539-125	2015-06-09	2015-06-10	PLAYPOWER CAD	976.32	CAD	976.32	CAD	2601	DUR REC & EDUC SUPP	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5099	Durable Goods Not Elsewhere Classified	TRAPEZE HANDLES	
"PARKS, FORESTRY & RECREATION"	3553-168	2015-06-19	2015-06-22	THE HOME DEPOT #7129	28.19	CAD	28.19	CAD	2710	GENERAL HARDWARE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5200	Home Supply Warehouse	**MORE**  GORILLA TAPE	
"PARKS, FORESTRY & RECREATION"	3559-140	2015-06-24	2015-06-25	IHS GLOBAL INC.	78.40	CAD	62.00	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	2741	Miscellaneous Publishing and Printing	ASTM DOCUMENT	
					"4,523.76"	CAD	"4,445.36"	CAD								
							62.00	USD								
"PARKS, FORESTRY & RECREATION"	3539-126	2015-06-08	2015-06-10	ONEIDA EQUIPMENT LTD	217.49	CAD	217.49	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	TANK HOSE	
"PARKS, FORESTRY & RECREATION"	3539-127	2015-06-08	2015-06-10	J   H AUTO PARTS LTD	50.85	CAD	50.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P03029	DON MILLS-OPERATIONS	5533	"Automotive Parts, Accessories Stores"	DAYCO BELT	
"PARKS, FORESTRY & RECREATION"	3541-126	2015-06-09	2015-06-11	CSL TOOLS	198.87	CAD	198.87	CAD	3080	M & E - HAND TOOLS	P00409	N-EAST1-TURF&HORT	5072	Hardware Equipment and Supplies	MAGNETIC PICK UP TOOL	
"PARKS, FORESTRY & RECREATION"	3544-194	2015-06-11	2015-06-15	NAPA WOODBRIDGE #759	26.65	CAD	26.65	CAD	3080	M & E - HAND TOOLS	P00409	N-EAST1-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	MAGNETIC PICK UP TOOL	
"PARKS, FORESTRY & RECREATION"	3544-195	2015-06-11	2015-06-15	NAPA WOODBRIDGE #759	519.80	CAD	519.80	CAD	2130	PARTS - MOBILE EQUIPMENT	P00409	N-EAST1-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	ANTIFREEZE	
"PARKS, FORESTRY & RECREATION"	3544-196	2015-06-11	2015-06-15	ONEIDA EQUIPMENT LTD	64.96	CAD	64.96	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	CARBURATOR PARTS	
"PARKS, FORESTRY & RECREATION"	3544-197	2015-06-11	2015-06-15	THE HOME DEPOT #7078	31.60	CAD	31.60	CAD	2401	LUBRICANTS	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	DEGREASER	
"PARKS, FORESTRY & RECREATION"	3548-101	2015-06-16	2015-06-17	CONCORD HARDWARE LIMIT	239.45	CAD	239.45	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00409	N-EAST1-TURF&HORT	5251	Hardware Stores	GRINDING PADS	
"PARKS, FORESTRY & RECREATION"	3557-129	2015-06-23	2015-06-24	ALPINE LAWN   GARDEN E	735.51	CAD	735.51	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P03029	DON MILLS-OPERATIONS	5261	Lawn and Garden Supply Stores	ICE EDGER PARTS	
"PARKS, FORESTRY & RECREATION"	3560-148	2015-06-24	2015-06-26	NAPA WOODBRIDGE #759	974.15	CAD	974.15	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P03029	DON MILLS-OPERATIONS	5533	"Automotive Parts, Accessories Stores"	ZAMBONI PARTS	
					"3,059.33"	CAD	"3,059.33"	CAD								
"PARKS, FORESTRY & RECREATION"	3526-124	2015-06-01	2015-06-02	GUILLEVIN INT'NAL #302	870.10	CAD	870.10	CAD	2575	ELECTRICAL SUPPLIES	P00415	N-WEST3-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3539-128	2015-06-08	2015-06-10	GUILLEVIN INT'NAL #302	"2,661.15"	CAD	"2,661.15"	CAD	2575	ELECTRICAL SUPPLIES	P00415	N-WEST3-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3544-198	2015-06-10	2015-06-15	TRIMATE ELECTRIC SUPPL	"2,056.60"	CAD	"2,056.60"	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3544-199	2015-06-12	2015-06-15	TRIMATE ELECTRIC SUPPL	79.78	CAD	79.78	CAD	2575	ELECTRICAL SUPPLIES	P07697	CUMMER COMPLEX-OPERATIONS	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3544-200	2015-06-12	2015-06-15	TRIMATE ELECTRIC SUPPL	437.17	CAD	437.17	CAD	2575	ELECTRICAL SUPPLIES	P00405	N-CENTRAL1-TURF&HORT	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3553-169	2015-06-19	2015-06-22	AZ ELECTRONICS	35.00	CAD	35.00	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	5732	Electronic Sales	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3553-170	2015-06-19	2015-06-22	AZ ELECTRONICS	6.08	CAD	6.08	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	5732	Electronic Sales	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3561-248	2015-06-24	2015-06-29	TRIMATE ELECTRIC SUPPL	517.63	CAD	517.63	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES	
					"6,663.51"	CAD	"6,663.51"	CAD								
"PARKS, FORESTRY & RECREATION"	3524-172	2015-05-28	2015-06-01	CDN TIRE STORE #00127	22.58	CAD	22.58	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5200	Home Supply Warehouse	2 POTTED PLANTS	
"PARKS, FORESTRY & RECREATION"	3524-173	2015-05-30	2015-06-01	SHERWIN WILLIAMS #8815	138.09	CAD	138.09	CAD	2715	PAINT SUPPLIES	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5231	"Glass, Paint, Wallpaper Stores"	**MORE**  SPRDK D D WHT B	
"PARKS, FORESTRY & RECREATION"	3526-125	2015-05-29	2015-06-02	CDN TIRE STORE #00127	135.51	CAD	135.51	CAD	2715	PAINT SUPPLIES	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5200	Home Supply Warehouse	PAINT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3533-103	2015-06-03	2015-06-05	MISTER SAFETY SHOES IN	25.37	CAD	25.37	CAD	2665	PROTECTIVE CLOTHING	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5661	Shoe Stores	SAFETY VESTS	
"PARKS, FORESTRY & RECREATION"	3533-104	2015-06-03	2015-06-05	THE HOME DEPOT #7135	213.38	CAD	213.38	CAD	2715	PAINT SUPPLIES	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5200	Home Supply Warehouse	**MORE**  LID	
"PARKS, FORESTRY & RECREATION"	3533-105	2015-06-04	2015-06-05	CENTRAL FAIRBANK LUMBE	903.14	CAD	903.14	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5211	"Building Materials, Lumber Stores"	WOOD FOR BLEACHERS	
"PARKS, FORESTRY & RECREATION"	3537-92	2015-06-08	2015-06-09	BELL TV	75.48	CAD	75.48	CAD	4441	CONTRACTED SERVICES - CABLE TV	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	4812	Telecommunication Equipment Including Te	CABLE TV	
"PARKS, FORESTRY & RECREATION"	3542-118	2015-06-10	2015-06-12	THE HOME DEPOT #7135	311.64	CAD	311.64	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5200	Home Supply Warehouse	**MORE**  3X 100 CP	
"PARKS, FORESTRY & RECREATION"	3542-119	2015-06-11	2015-06-12	SHERWIN WILLIAMS #8704	945.30	CAD	945.30	CAD	2715	PAINT SUPPLIES	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5231	"Glass, Paint, Wallpaper Stores"	**MORE**  H C SHARKGRIP ADDT	
"PARKS, FORESTRY & RECREATION"	3544-201	2015-06-11	2015-06-15	BRAFASCO / VAUGHAN	517.42	CAD	517.42	CAD	2715	PAINT SUPPLIES	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	LINE PAINT FOR INFIELD	
"PARKS, FORESTRY & RECREATION"	3544-202	2015-06-11	2015-06-15	BRAFASCO/CONCORD	286.93	CAD	286.93	CAD	2710	GENERAL HARDWARE	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	HARDWARE FOR OUTDOOR BLEACHERS	
