Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	3467-198	2015-04-17	2015-04-20	AAA VACUUM CENTRE	169.47	CAD	169.47	CAD	2570	JANITORIAL SUPPLIES	P07664	ELMS POOL-OPERATIONS	5722	Household Appliance Stores	VACUUM PARTS	
"PARKS, FORESTRY & RECREATION"	3467-199	2015-04-17	2015-04-20	AAA VACUUM CENTRE	847.50	CAD	847.50	CAD	3025	M & E - JANITORIAL	P07741	THISTLETOWN-OPERATIONS	5722	Household Appliance Stores	VACUUM PARTS	
"PARKS, FORESTRY & RECREATION"	3467-200	2015-04-17	2015-04-20	AAA VACUUM CENTRE	790.99	CAD	790.99	CAD	3025	M & E - JANITORIAL	P07741	THISTLETOWN-OPERATIONS	5722	Household Appliance Stores	BATTERIES CHARGERS	
"PARKS, FORESTRY & RECREATION"	3470-123	2015-04-21	2015-04-23	CDN TIRE STORE #00119	45.14	CAD	45.14	CAD	2715	PAINT SUPPLIES	P07695	AMESBURY COMPLEX-OPERATIONS	5200	Home Supply Warehouse	RUST KILLER PAINT	
"PARKS, FORESTRY & RECREATION"	3475-158	2015-04-24	2015-04-27	LOWES #02951*	385.86	CAD	385.86	CAD	2715	PAINT SUPPLIES	P07695	AMESBURY COMPLEX-OPERATIONS	5200	Home Supply Warehouse	"**MORE**  6PK 2"" PAINTERS MATE GRN TAPE"	
"PARKS, FORESTRY & RECREATION"	3477-73	2015-04-27	2015-04-28	RONA # 55090	24.25	CAD	24.25	CAD	2570	JANITORIAL SUPPLIES	P07741	THISTLETOWN-OPERATIONS	5251	Hardware Stores	"HOSE, CLAMPS"	
					"4,783.23"	CAD	"4,783.23"	CAD								
"PARKS, FORESTRY & RECREATION"	3458-88	2015-04-14	2015-04-15	TECHNICAL STANDARDS AN	565.57	CAD	565.57	CAD	4830	PERMIT & LICENSE FEES	P10910	CENTENNIAL SKI CTR-OPERATIONS	1799	"Contractors, Special Trade - Not Elsewhe"	SKI LIFTS INSPECTION	
"PARKS, FORESTRY & RECREATION"	3458-89	2015-04-14	2015-04-15	TECHNICAL STANDARDS AN	807.96	CAD	807.96	CAD	4830	PERMIT & LICENSE FEES	P10910	CENTENNIAL SKI CTR-OPERATIONS	1799	"Contractors, Special Trade - Not Elsewhe"	SKI LIFTS INSPECTION	
"PARKS, FORESTRY & RECREATION"	3458-90	2015-04-14	2015-04-15	TECHNICAL STANDARDS AN	75.00	CAD	75.00	CAD	4830	PERMIT & LICENSE FEES	P10910	CENTENNIAL SKI CTR-OPERATIONS	1799	"Contractors, Special Trade - Not Elsewhe"	ELEVATING DEVICES CERTIFICATE RENEWAL	
"PARKS, FORESTRY & RECREATION"	3474-126	2015-04-21	2015-04-24	TORONTO SALT CHEMICAL	683.42	CAD	683.42	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10960	CENTENNIAL STADIUM-OPERATIONS	5131	"Piece Goods, Notions, and Other Dry Good"	SNOW WHITE FOR DIAMONDS	
"PARKS, FORESTRY & RECREATION"	3474-127	2015-04-22	2015-04-24	BRAFASCO / MISSISSAUGA	692.58	CAD	692.58	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P10960	CENTENNIAL STADIUM-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	BOLTS TO FASTEN ALUMINUM RAILING TO TRACK DRAIN	
"PARKS, FORESTRY & RECREATION"	3478-92	2015-04-27	2015-04-29	JACK WATSON *13203	966.10	CAD	966.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10960	CENTENNIAL STADIUM-OPERATIONS	5941	Sporting Goods Stores	"STADIUM SOCCER NETS, CORNER FLAGS"	
					"3,790.63"	CAD	"3,790.63"	CAD								
FIRE SERVICES	3444-147	2015-04-02	2015-04-06	EVT CERTIFICATION COMM	89.75	CAD	70.00	USD	4830	PERMIT & LICENSE FEES	FR0025	MECHANICAL MAINT-VEHICLE MAINT	8299	Educational Services	TRAINING PROGRAM - W. ALDRED	
FIRE SERVICES	3446-17	2015-04-04	2015-04-07	CDN TIRE STORE #00070	28.24	CAD	28.24	CAD	2710	GENERAL HARDWARE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5200	Home Supply Warehouse	GLUE FOR PRESENTATION AXES	
FIRE SERVICES	3450-143	2015-04-07	2015-04-09	SUPERIOR TIRE   AUTO	102.42	CAD	102.42	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5511	"Automobile and Truck Dealers - Sales, Se"	EMERG. SERVICING FOR FLEET UNIT #20432 (INV#26044)	
FIRE SERVICES	3454-151	2015-04-10	2015-04-13	SUPERIOR TIRE   AUTO	56.41	CAD	56.41	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5511	"Automobile and Truck Dealers - Sales, Se"	FLEET VEHICLE SERVICING UNIT# 201437 (INV#26101)	
FIRE SERVICES	3464-80	2015-04-15	2015-04-17	SUPERIOR TIRE   AUTO	215.24	CAD	215.24	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5511	"Automobile and Truck Dealers - Sales, Se"	"FLEET VEHICLE SERVICING(INV#26216, 26217, 26218)"	
FIRE SERVICES	3464-81	2015-04-15	2015-04-17	"TPA/GREEN ""P""      QPL"	2.50	CAD	2.50	CAD	4770	PARKING EXPENSES (INTOWN)	FR0025	MECHANICAL MAINT-VEHICLE MAINT	7523	Automobile Parking Lots and Garages	PARKING EXPENSE	
FIRE SERVICES	3467-201	2015-04-17	2015-04-20	WIETZES MOTORS LTD	"1,226.48"	CAD	"1,226.48"	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5511	"Automobile and Truck Dealers - Sales, Se"	SERVICING OF FLEET VEHICLES (INV#T0CS357023)	
FIRE SERVICES	3467-202	2015-04-17	2015-04-20	SUPERIOR TIRE   AUTO	46.01	CAD	46.01	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5511	"Automobile and Truck Dealers - Sales, Se"	SERVICING OF FLEET VEHICLE UNIT#20349 (INV#26274)	
FIRE SERVICES	3474-128	2015-04-22	2015-04-24	AUTO GLASS CANADA	73.45	CAD	73.45	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	FR0025	MECHANICAL MAINT-VEHICLE MAINT	7538	Automotive Service Shops	CHIP REPAIR FOR UNIT# 20432 (INV#10647)	
FIRE SERVICES	3474-129	2015-04-22	2015-04-24	AUTO GLASS CANADA	73.45	CAD	73.45	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	FR0025	MECHANICAL MAINT-VEHICLE MAINT	7538	Automotive Service Shops	CHIP REPAIR FOR UNIT# 20435 (INV#10646)	
FIRE SERVICES	3475-159	2015-04-23	2015-04-27	COMFORT SUITES CITY CE	588.93	CAD	473.34	USD	4252	CONFERENCES/SEMINARS - ACCOMMODATION	FR0025	MECHANICAL MAINT-VEHICLE MAINT	3562	Comfort Inns	FDIC ANNUAL TRADE SHOW - ACCOMMODATIONS	
FIRE SERVICES	3478-93	2015-04-27	2015-04-29	AUTO GLASS CANADA	73.45	CAD	73.45	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	FR0025	MECHANICAL MAINT-VEHICLE MAINT	7538	Automotive Service Shops	CHIP REPAIR FOR UNIT# 20438 (INV#10656)	
FIRE SERVICES	3481-105	2015-04-29	2015-04-30	SHOPPER'S DRUG MART #1	40.67	CAD	40.67	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5912	"Drug Stores, Pharmacies"	CAR CHARGER FOR PHONE	
					"2,617.00"	CAD	"1,938.32"	CAD								
							543.34	USD								
FIRE SERVICES	3452-91	2015-04-09	2015-04-10	COSTCO WHOLESALE W535	"1,489.84"	CAD	"1,489.84"	CAD	3310	FURNISHINGS	FR0082	TFS-PANAM GAMES	5300	Wholesale Clubs	TELEVISIONS & BRACKETS (QTY: 3 EACH)	
					"1,489.84"	CAD	"1,489.84"	CAD								
"PARKS, FORESTRY & RECREATION"	3481-106	2015-04-28	2015-04-30	THE HOME DEPOT #7107	187.44	CAD	187.44	CAD	2715	PAINT SUPPLIES	P00263	E-CENTRAL1-TURF&HORT	5200	Home Supply Warehouse	BEHR EPOXY	
					187.44	CAD	187.44	CAD								
"PARKS, FORESTRY & RECREATION"	3475-160	2015-04-24	2015-04-27	BEST BUY CANADA #943	33.89	CAD	33.89	CAD	4811	CELLULAR TELEPHONES	P00263	E-CENTRAL1-TURF&HORT	5732	Electronic Sales	CELLPHONE SERVICE FOR IT	
					33.89	CAD	33.89	CAD								
"PARKS, FORESTRY & RECREATION"	3443-102	2015-04-01	2015-04-02	ACTION CAR AND TRUCK A	118.62	CAD	118.62	CAD	2710	GENERAL HARDWARE	P00263	E-CENTRAL1-TURF&HORT	5013	Motor Vehicle Supplies and New Parts	CARGO NETS	
					118.62	CAD	118.62	CAD								
"PARKS, FORESTRY & RECREATION"	3470-124	2015-04-21	2015-04-23	THE HOME DEPOT #7107	22.57	CAD	22.57	CAD	2710	GENERAL HARDWARE	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	AA36	
"PARKS, FORESTRY & RECREATION"	3474-130	2015-04-22	2015-04-24	THE HOME DEPOT #7107	29.20	CAD	29.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	**MORE**  88 CW TAPE	
"PARKS, FORESTRY & RECREATION"	3475-161	2015-04-24	2015-04-27	ITM INSTRUMENTS INC.	"1,227.18"	CAD	"1,227.18"	CAD	3080	M & E - HAND TOOLS	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5085	Industrial Supplies Not Elsewhere Classi	MEGA-TRAK 100 WITH SOFT CASE	
					"1,278.95"	CAD	"1,278.95"	CAD								
"PARKS, FORESTRY & RECREATION"	3448-96	2015-04-07	2015-04-08	INTERLINE WHOLESALE HA	28.75	CAD	28.75	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5072	Hardware Equipment and Supplies	DUCT TAPE	
"PARKS, FORESTRY & RECREATION"	3458-91	2015-04-14	2015-04-15	INTERLINE WHOLESALE HA	39.21	CAD	39.21	CAD	2715	PAINT SUPPLIES	P00267	E-NORTH1-TURF&HORT	5072	Hardware Equipment and Supplies	SPRAY PAINT	
"PARKS, FORESTRY & RECREATION"	3464-82	2015-04-15	2015-04-17	BRAFASCO / SCARBOROUGH	82.43	CAD	82.43	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00263	E-CENTRAL1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	WIRE ROPE GEAR LUBE	
"PARKS, FORESTRY & RECREATION"	3464-83	2015-04-15	2015-04-17	BRAFASCO / SCARBOROUGH	244.86	CAD	244.86	CAD	2710	GENERAL HARDWARE	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	5085	Industrial Supplies Not Elsewhere Classi	"HEAVY DUTY RIVET TOOL, RIVETS"	
"PARKS, FORESTRY & RECREATION"	3469-112	2015-04-21	2015-04-22	LOWES #02494*	254.25	CAD	254.25	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	**MORE**  2X4X10' TOP CHOICE TREATED LBR	
"PARKS, FORESTRY & RECREATION"	3469-113	2015-04-21	2015-04-22	INTERLINE WHOLESALE HA	115.26	CAD	115.26	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5072	Hardware Equipment and Supplies	POWER STUD	
"PARKS, FORESTRY & RECREATION"	3470-125	2015-04-20	2015-04-23	PRAXAIR #756	232.58	CAD	232.58	CAD	2532	STEEL	P00263	E-CENTRAL1-TURF&HORT	7692	Welding Repair	WELDING RODS	
"PARKS, FORESTRY & RECREATION"	3477-74	2015-04-27	2015-04-28	LOWES #02494*	95.09	CAD	95.09	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00268	E-NORTH2-TURF&HORT	5200	Home Supply Warehouse	CHAINLINK 2 11 GA 48X50' GRN	
"PARKS, FORESTRY & RECREATION"	3478-94	2015-04-28	2015-04-29	INTERLINE WHOLESALE HA	73.55	CAD	73.55	CAD	2710	GENERAL HARDWARE	P00263	E-CENTRAL1-TURF&HORT	5072	Hardware Equipment and Supplies	POWER STUD	
					"1,165.98"	CAD	"1,165.98"	CAD								
"PARKS, FORESTRY & RECREATION"	3452-92	2015-04-09	2015-04-10	TURF CARE	855.93	CAD	855.93	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5261	Lawn and Garden Supply Stores	TORO OVERHAUL PARTS	
"PARKS, FORESTRY & RECREATION"	3452-93	2015-04-09	2015-04-10	TURF CARE	206.25	CAD	206.25	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5261	Lawn and Garden Supply Stores	TORO OVERHAUL PARTS	
"PARKS, FORESTRY & RECREATION"	3454-152	2015-04-10	2015-04-13	UNIVERSAL AUTO TECHS	616.60	CAD	616.60	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00853	ALNESS YD-TRADES	7538	Automotive Service Shops	CARGO NETS	
"PARKS, FORESTRY & RECREATION"	3454-153	2015-04-10	2015-04-13	ALPINE LAWN   GARDEN E	143.46	CAD	143.46	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5261	Lawn and Garden Supply Stores	STIHL TOOLS	
"PARKS, FORESTRY & RECREATION"	3454-154	2015-04-10	2015-04-13	ONEIDA EQUIPMENT LTD	68.44	CAD	68.44	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	CARB & CAP	
"PARKS, FORESTRY & RECREATION"	3458-92	2015-04-14	2015-04-15	PRINCESS AUTO	152.53	CAD	152.53	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5085	Industrial Supplies Not Elsewhere Classi	LASER TACH	
"PARKS, FORESTRY & RECREATION"	3458-93	2015-04-14	2015-04-15	TURF CARE	540.16	CAD	540.16	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5261	Lawn and Garden Supply Stores	TORO OVERHAUL PARTS	
"PARKS, FORESTRY & RECREATION"	3468-101	2015-04-20	2015-04-21	ATC CORRAL	74.57	CAD	74.57	CAD	2401	LUBRICANTS	P10908	NY SKI CENTRE-OPERATIONS	5571	Motorcycle Shops and Dealers	OIL CHANGE KIT	
"PARKS, FORESTRY & RECREATION"	3468-102	2015-04-20	2015-04-21	PRICELESS PRODUCTS	112.95	CAD	112.95	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	0780	Horticultural and Landscaping Services	FUEL TAGS	
"PARKS, FORESTRY & RECREATION"	3470-126	2015-04-22	2015-04-23	TURF CARE	157.95	CAD	157.95	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5261	Lawn and Garden Supply Stores	FUEL FILTERS	
"PARKS, FORESTRY & RECREATION"	3474-131	2015-04-22	2015-04-24	CSL TOOLS	101.70	CAD	101.70	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5072	Hardware Equipment and Supplies	TOOLS FOR REPAIR	
"PARKS, FORESTRY & RECREATION"	3474-132	2015-04-22	2015-04-24	CDN TIRE STORE #00134	13.54	CAD	13.54	CAD	2130	PARTS - MOBILE EQUIPMENT	P00859	ALNESS YD-YARD OPERNS	5200	Home Supply Warehouse	TIRE VALVE	
"PARKS, FORESTRY & RECREATION"	3475-162	2015-04-23	2015-04-27	SNAP-ON TOOLS	831.28	CAD	831.28	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5099	Durable Goods Not Elsewhere Classified	SOCKETS & METER	
"PARKS, FORESTRY & RECREATION"	3475-163	2015-04-23	2015-04-27	NAPA WOODBRIDGE #759	"1,528.87"	CAD	"1,528.87"	CAD	2401	LUBRICANTS	P00859	ALNESS YD-YARD OPERNS	5533	"Automotive Parts, Accessories Stores"	OIL DRUMS	
"PARKS, FORESTRY & RECREATION"	3477-75	2015-04-27	2015-04-28	HUTCHINSON FARM SUPPLY	538.33	CAD	538.33	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5599	"Miscellaneous Automotive, Aircraft, and"	**MORE**  ENVIRONMENTAL FEE	
"PARKS, FORESTRY & RECREATION"	3478-95	2015-04-28	2015-04-29	STATE CHEMIC*STATE CHE	605.68	CAD	605.68	CAD	2401	LUBRICANTS	P00853	ALNESS YD-TRADES	5085	Industrial Supplies Not Elsewhere Classi	ENVIRORESPONSE BIO-BASED PENETRANT	
"PARKS, FORESTRY & RECREATION"	3478-96	2015-04-28	2015-04-29	TURF CARE	153.66	CAD	153.66	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12024	METRO TRACK/FIELD-SPEC FAC-OPERATIONS	5261	Lawn and Garden Supply Stores	BALL SWITCH	
"PARKS, FORESTRY & RECREATION"	3481-107	2015-04-28	2015-04-30	CSL TOOLS	908.82	CAD	908.82	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5072	Hardware Equipment and Supplies	TOOLS	
					"7,610.72"	CAD	"7,610.72"	CAD								
"PARKS, FORESTRY & RECREATION"	3448-97	2015-04-07	2015-04-08	KOOY BROS LAWN	575.81	CAD	575.81	CAD	3140	UNLICENSED MOBILE EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5261	Lawn and Garden Supply Stores	PARTS FOR UNIT	
"PARKS, FORESTRY & RECREATION"	3456-76	2015-04-13	2015-04-14	KOOY BROS LAWN	363.81	CAD	363.81	CAD	3140	UNLICENSED MOBILE EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5261	Lawn and Garden Supply Stores	PARTS FOR UNIT	
"PARKS, FORESTRY & RECREATION"	3469-114	2015-04-21	2015-04-22	HUTCHINSON FARM SUPPLY	336.72	CAD	336.72	CAD	3140	UNLICENSED MOBILE EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5599	"Miscellaneous Automotive, Aircraft, and"	PARTS FOR UNIT	
"PARKS, FORESTRY & RECREATION"	3470-127	2015-04-21	2015-04-23	CDN TIRE STORE #00175	11.83	CAD	11.83	CAD	2499	OTHER CHEMICALS	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	ANT TRAPS	
"PARKS, FORESTRY & RECREATION"	3470-128	2015-04-22	2015-04-23	EAGLE BEAVER SPORTS LT	365.91	CAD	365.91	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00264	E-CENTRAL2-TURF&HORT	5941	Sporting Goods Stores	BASEBALL DIAMOND HOMEPLATES	
"PARKS, FORESTRY & RECREATION"	3477-76	2015-04-27	2015-04-28	KOOY BROS LAWN	103.06	CAD	103.06	CAD	3140	UNLICENSED MOBILE EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5261	Lawn and Garden Supply Stores	PARTS FOR BLOWER ATTACHMENT	
"PARKS, FORESTRY & RECREATION"	3477-77	2015-04-27	2015-04-28	KOOY BROS LAWN	103.96	CAD	103.96	CAD	3140	UNLICENSED MOBILE EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5261	Lawn and Garden Supply Stores	SIDEVIEW MIRROR	
"PARKS, FORESTRY & RECREATION"	3478-97	2015-04-28	2015-04-29	CONNON NURSERIES	833.42	CAD	833.42	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00264	E-CENTRAL2-TURF&HORT	5261	Lawn and Garden Supply Stores	PLANTS FOR CEDAR RIDGE & THE GUILD	
					"2,694.52"	CAD	"2,694.52"	CAD								
"PARKS, FORESTRY & RECREATION"	3441-129	2015-03-31	2015-04-01	NOFRILLS LUCIANO'S #34	17.03	CAD	17.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10154	JOHN INNES-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES FOR ACTIVE 8	
"PARKS, FORESTRY & RECREATION"	3444-148	2015-04-02	2015-04-06	NOFRILLS LUCIANO'S #34	93.12	CAD	93.12	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01207	JOHN INNES-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"COOKING PROG-JUICE,DRESSING,OIL,RICE,SOUR CREAM"	
"PARKS, FORESTRY & RECREATION"	3452-94	2015-04-09	2015-04-10	NOFRILLS LUCIANO'S #34	35.25	CAD	35.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01207	JOHN INNES-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"COOKING PROG-KETCHUP,EGGS,CHEESE,CHICKEN DRUMS"	
"PARKS, FORESTRY & RECREATION"	3458-94	2015-04-14	2015-04-15	NOFRILLS LUCIANO'S #34	18.74	CAD	18.74	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10154	JOHN INNES-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"COOKING PROG-SODA,PUNCH BERRY,LARGE EGGS,MILK CHOC"	
"PARKS, FORESTRY & RECREATION"	3464-84	2015-04-16	2015-04-17	NOFRILLS LUCIANO'S #34	93.44	CAD	93.44	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01207	JOHN INNES-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"COOKING PROG-NUTMEG,CINNAMON,BEEF,GARLIC,MANGO"	
"PARKS, FORESTRY & RECREATION"	3467-203	2015-04-19	2015-04-20	METRO #759	101.32	CAD	101.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10154	JOHN INNES-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"GROCERIES-COKE,SPRITE,PIZZAS"	
"PARKS, FORESTRY & RECREATION"	3468-103	2015-04-20	2015-04-21	NOFRILLS COSIMO'S #347	38.20	CAD	38.20	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10154	JOHN INNES-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"COOKING PROG-PIZZA SAUCE,CHEESE,MUSHROOMS,ONION"	
"PARKS, FORESTRY & RECREATION"	3474-133	2015-04-23	2015-04-24	NOFRILLS LUCIANO'S #34	71.96	CAD	71.96	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01207	JOHN INNES-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"COOKING PROG-TOMATO,SUGAR,FLOUR,GARLIC,BEEF,PEPPER"	
"PARKS, FORESTRY & RECREATION"	3475-164	2015-04-24	2015-04-27	NOFRILLS LUCIANO'S #34	31.04	CAD	31.04	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10154	JOHN INNES-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"COOKING PROG-BROWNIE MIX, BEEF,BUTTER,EGGS,BROWNIE"	
"PARKS, FORESTRY & RECREATION"	3481-108	2015-04-29	2015-04-30	DAVE AND CHARLOTTE'S N	75.75	CAD	75.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01207	JOHN INNES-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"COOKING PROG-MAYO,HERSHEY,BAGEL,BACON,AVOCADO,MILK"	
"PARKS, FORESTRY & RECREATION"	3481-109	2015-04-29	2015-04-30	RONA # 55140	46.51	CAD	46.51	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10154	JOHN INNES-PRGM SUPPORT	5251	Hardware Stores	SUPPLIES FOR COMM GARDEN-WATERING CANS	
					622.36	CAD	622.36	CAD								
"PARKS, FORESTRY & RECREATION"	3454-155	2015-04-11	2015-04-13	ROTBLOTTS DISCOUNT WHS	71.13	CAD	71.13	CAD	2715	PAINT SUPPLIES	P00530	S-WEST 1-PRGM SUPPORT	5251	Hardware Stores	PAINTS & TOOLS	
"PARKS, FORESTRY & RECREATION"	3467-204	2015-04-17	2015-04-20	THE HOME DEPOT #7080	26.85	CAD	26.85	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00530	S-WEST 1-PRGM SUPPORT	5200	Home Supply Warehouse	YARD BAG	
"PARKS, FORESTRY & RECREATION"	3468-104	2015-04-17	2015-04-21	CDN TIRE STORE #00600	169.49	CAD	169.49	CAD	3080	M & E - HAND TOOLS	P00530	S-WEST 1-PRGM SUPPORT	5200	Home Supply Warehouse	PRESSURE WASHER	
					267.47	CAD	267.47	CAD								
"PARKS, FORESTRY & RECREATION"	3467-205	2015-04-17	2015-04-20	WESTON FOREST PRODUCTS	920.53	CAD	920.53	CAD	2531	LUMBER	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	0763	Agricultural Cooperatives	PLYWOOD	
					920.53	CAD	920.53	CAD								
"PARKS, FORESTRY & RECREATION"	3444-149	2015-04-02	2015-04-06	BATHURST BOWLERAMA	270.35	CAD	270.35	CAD	4118	TICKETS AND ADMISSION FEES	P04746	HILLCREST-HOLIDAY CAMPS	7933	Bowling Alleys	MARCH BREAK CAMP TRIP-BOWLERAMA	
"PARKS, FORESTRY & RECREATION"	3450-144	2015-04-08	2015-04-09	MARCHANT'S SCHOOL SPOR	325.61	CAD	325.61	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04884	HILLCREST-SUMMER CAMPS	5941	Sporting Goods Stores	"WHITE MESH BAG, SCRIMMAGE VESTS"	
"PARKS, FORESTRY & RECREATION"	3452-95	2015-04-08	2015-04-10	CDN TIRE STORE #00030	92.52	CAD	92.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04884	HILLCREST-SUMMER CAMPS	5200	Home Supply Warehouse	SOCCER BALLS FOR NEW SOCCER PROGRAM	
"PARKS, FORESTRY & RECREATION"	3477-78	2015-04-26	2015-04-28	LONGO'S # 26	190.74	CAD	190.74	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04884	HILLCREST-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"COOKIE TRAY, VEGETABLE TRAY, SANDWICH BITES"	
"PARKS, FORESTRY & RECREATION"	3478-98	2015-04-28	2015-04-29	MARCHANT'S SCHOOL SPOR	116.22	CAD	116.22	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06432	HILLCREST-SPORTS	5941	Sporting Goods Stores	NEW VOLLEYBALL AND NET FOR VOLLEYBALL DROP IN PRGM	
					995.44	CAD	995.44	CAD								
"PARKS, FORESTRY & RECREATION"	3454-156	2015-04-10	2015-04-13	SP S COMM SWIMMING POO	47.46	CAD	47.46	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P07697	CUMMER COMPLEX-OPERATIONS	5996	Swimming Pools - Sales and Supplies	CAT REPAIR	
