Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
					248.60	CAD	248.60	CAD								
"PARKS, FORESTRY & RECREATION"	3402-75	2015-02-26	2015-03-04	REPPA FLAGS   SOUVENIR	16.95	CAD	16.95	CAD	2792	"BANNERS, FLAGS & SIGNS"	P12012	OLYMPIUM-AQUATIC-PRGM SUPPORT	5947	"Card, Gift, Novelty, and Souvenir Shops"	QUEBEC PROVINCIAL FLAG	
"PARKS, FORESTRY & RECREATION"	3407-64	2015-03-04	2015-03-06	CDN TIRE STORE #00070	136.67	CAD	136.67	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P12012	OLYMPIUM-AQUATIC-PRGM SUPPORT	5200	Home Supply Warehouse	AIR HORNS	
"PARKS, FORESTRY & RECREATION"	3410-110	2015-03-08	2015-03-09	AQUARIUS SCUBA DIVING	339.00	CAD	339.00	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P12012	OLYMPIUM-AQUATIC-PRGM SUPPORT	5941	Sporting Goods Stores	POOL INSPECTION	
"PARKS, FORESTRY & RECREATION"	3424-85	2015-03-17	2015-03-18	LAKESHORE COMMUNICATIO	788.74	CAD	788.74	CAD	3020	M & E - COMMUNICATIONS	P12012	OLYMPIUM-AQUATIC-PRGM SUPPORT	7622	Electronic Repair Shops	WALKIE TALKIE	
"PARKS, FORESTRY & RECREATION"	3440-40	2015-03-27	2015-03-31	CDN TIRE STORE #00070	417.93	CAD	417.93	CAD	2710	GENERAL HARDWARE	P12012	OLYMPIUM-AQUATIC-PRGM SUPPORT	5200	Home Supply Warehouse	"TARP, STRAPS"	
					"1,699.29"	CAD	"1,699.29"	CAD								
"PARKS, FORESTRY & RECREATION"	3398-96	2015-02-27	2015-03-02	FOLIA INDUSTRIES INC	482.23	CAD	482.23	CAD	2792	"BANNERS, FLAGS & SIGNS"	P12666	STRATEGIC ISSUES	5085	Industrial Supplies Not Elsewhere Classi	REPRINT FRANKLIN SIGNAGE POLLINATION	
					482.23	CAD	482.23	CAD								
TORONTO WATER	3400-51	2015-03-02	2015-03-03	NATIONAL HOSE AND EQUI	320.76	CAD	320.76	CAD	2535	PLUMBING SUPPLIES	TW2025	DIST OPS: OPERATION & MTCE - NORTH YORK	5046	Commercial Equipment Not Elsewhere Class	BRASS HOSE ENDS	
TORONTO WATER	3407-65	2015-03-05	2015-03-06	ACKLANDS-GRAINGER INC	680.37	CAD	680.37	CAD	*****	GENERAL EQUIPMENT	TW2025	DIST OPS: OPERATION & MTCE - NORTH YORK	5085	Industrial Supplies Not Elsewhere Classi	NUT DRIVER AND LIGHTERS	
TORONTO WATER	3428-82	2015-03-19	2015-03-20	ROGERS WIRELESS UPTOWN	28.25	CAD	28.25	CAD	3099	GENERAL EQUIPMENT	TW2025	DIST OPS: OPERATION & MTCE - NORTH YORK	4812	Telecommunication Equipment Including Te	COMMUNICATIONS EQUIPMENT	
					"1,029.38"	CAD	"1,029.38"	CAD								
"PARKS, FORESTRY & RECREATION"	3402-76	2015-03-03	2015-03-04	PARTY CITY #2028	34.90	CAD	34.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09913	BOB ABATE CC-INSTRL	5947	"Card, Gift, Novelty, and Souvenir Shops"	"TROPHIES , DECOR FOR HOUSE LEAGUE"	
"PARKS, FORESTRY & RECREATION"	3406-52	2015-03-03	2015-03-05	WAL-MART #3106	115.95	CAD	115.95	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04742	BOB ABATE CC-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD- PRESCHOOL DISCOVERY WRAP UP PARTY	
"PARKS, FORESTRY & RECREATION"	3407-66	2015-03-05	2015-03-06	MICHAELS #3990	139.45	CAD	139.45	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01959	BOB ABATE CC-SOCIAL PRGM	5945	"Game, Toy, and Hobby Shops"	MARCH BREAK CAMP - EASTER	
"PARKS, FORESTRY & RECREATION"	3410-111	2015-03-05	2015-03-09	TARGET CANADA T7002	211.98	CAD	211.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01959	BOB ABATE CC-SOCIAL PRGM	5310	Discount Stores	EASTER WORKSHOP	
"PARKS, FORESTRY & RECREATION"	3410-112	2015-03-07	2015-03-09	METRO #442	97.59	CAD	97.59	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P09913	BOB ABATE CC-INSTRL	5411	"Grocery Stores, Supermarkets"	FOOD- SOCCER HOUSE LEAGUE	
"PARKS, FORESTRY & RECREATION"	3410-113	2015-03-07	2015-03-09	LONG   MCQUADE LIMITED	135.02	CAD	135.02	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01887	BOB ABATE CC-ARTS-VISL/PERF	7399	Business Services - Not Elsewhere Classi	PIANO BENCH	
"PARKS, FORESTRY & RECREATION"	3414-46	2015-03-10	2015-03-11	COSTCO WHOLESALE W524	106.02	CAD	106.02	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04742	BOB ABATE CC-HOLIDAY CAMPS	5300	Wholesale Clubs	FOOD - BINGO TREATS FOR MARCH BREAK CAMP	
"PARKS, FORESTRY & RECREATION"	3418-75	2015-03-12	2015-03-13	HOMESENSE 097	198.88	CAD	198.88	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P10430	BOB ABATE CC-PRGM SUPPORT	5651	Family Clothing Stores	CHAIRS FOR OFFICE	
"PARKS, FORESTRY & RECREATION"	3420-110	2015-03-12	2015-03-16	TARGET CANADA T7002	125.08	CAD	125.08	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P10430	BOB ABATE CC-PRGM SUPPORT	5310	Discount Stores	BROCHURE TABLE AND PICTURES	
"PARKS, FORESTRY & RECREATION"	3420-111	2015-03-12	2015-03-16	WAL-MART #1004	74.00	CAD	74.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04742	BOB ABATE CC-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	MARCH BREAK CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3420-112	2015-03-13	2015-03-16	THE HOME DEPOT #7011	50.69	CAD	50.69	CAD	2570	JANITORIAL SUPPLIES	P10430	BOB ABATE CC-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  CONTR PAK36M	
"PARKS, FORESTRY & RECREATION"	3420-113	2015-03-14	2015-03-16	PARTY CITY #2028	51.68	CAD	51.68	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04742	BOB ABATE CC-HOLIDAY CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	ST PATRICK'S TREATS	
"PARKS, FORESTRY & RECREATION"	3424-86	2015-03-16	2015-03-18	WAL-MART #3106	68.83	CAD	68.83	CAD	2570	JANITORIAL SUPPLIES	P04742	BOB ABATE CC-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	CLEANING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3424-87	2015-03-17	2015-03-18	TOYS R US #3560	27.09	CAD	27.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09913	BOB ABATE CC-INSTRL	5945	"Game, Toy, and Hobby Shops"	BOPBAG SPORTS RACK	
"PARKS, FORESTRY & RECREATION"	3429-116	2015-03-19	2015-03-23	WAL-MART #3106	189.39	CAD	189.39	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04742	BOB ABATE CC-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	COOKING & BAKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3436-80	2015-03-25	2015-03-27	SOBEYS 7383       QPS	32.94	CAD	32.94	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10430	BOB ABATE CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	FOOD- STAFF TRAINING	
					"1,659.49"	CAD	"1,659.49"	CAD								
TORONTO BUILDING	3406-53	2015-03-04	2015-03-05	OBOA	"2,825.00"	CAD	"2,825.00"	CAD	4590	RENTAL - OTHER	BL0009	HEAD OFFICE-BUILDING DIVISION	8641	"Associations - Civic, Social, and Frater"	EXHIBITOR BOOTH	
TORONTO BUILDING	3410-114	2015-03-06	2015-03-09	ORDERLINE	482.51	CAD	482.51	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	BL0009	HEAD OFFICE-BUILDING DIVISION	5734	Computer Software Stores	ULC STANDARD S101 AND S102	
TORONTO BUILDING	3410-115	2015-03-06	2015-03-09	KINGSTON CONTACT CENTR	429.71	CAD	429.71	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	BL0009	HEAD OFFICE-BUILDING DIVISION	9399	Government Services - Not Elsewhere Clas	2012 BUILDING CODE COMPENDIUM	
TORONTO BUILDING	3436-81	2015-03-26	2015-03-27	MACOY PUBLISHING AND M	302.70	CAD	235.95	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	BL0009	HEAD OFFICE-BUILDING DIVISION	5947	"Card, Gift, Novelty, and Souvenir Shops"	"2"" SEAL PRESS"	
TORONTO BUILDING	3438-83	2015-03-27	2015-03-30	CANADIAN APPLIANCE SOU	"1,506.29"	CAD	"1,506.29"	CAD	3050	M & E - KITCHEN	BL0009	HEAD OFFICE-BUILDING DIVISION	5722	Household Appliance Stores	MAYTAG FRIDGE FOR ETOBICOKE DISTRICT	
TORONTO BUILDING	3440-41	2015-03-30	2015-03-31	CARSWELL	37.80	CAD	37.80	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	BL0002	NORTH DIST-PLAN REVIEW	7338	"Quick Copy, Reproduction, and Blueprinti"	CANADIAN GUIDE T LEGAL STYLE PAPERBACK BOOK	
					"5,584.01"	CAD	"5,281.31"	CAD								
							235.95	USD								
"PARKS, FORESTRY & RECREATION"	3424-88	2015-03-16	2015-03-18	PAUL WOLF ELECTRIC   L	68.91	CAD	68.91	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5065	Electrical Parts and Equipment	TWIST LOCK PLUGS	
"PARKS, FORESTRY & RECREATION"	3429-117	2015-03-20	2015-03-23	PAUL WOLF ELECTRIC   L	6.08	CAD	6.08	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5065	Electrical Parts and Equipment	BLANK COVERS	
					74.99	CAD	74.99	CAD								
"PARKS, FORESTRY & RECREATION"	3414-47	2015-03-09	2015-03-11	ODYSSEY MEDICAL	521.66	CAD	521.66	CAD	2823	MEDICAL SUPPLIES	P10914	CENTENNIAL SKI CTR-PROGRAMS	8099	"Health Practitioners, Medical Services -"	PEDIATRIC COLLARS	
"PARKS, FORESTRY & RECREATION"	3426-95	2015-03-18	2015-03-19	FERNO CANADA INC	415.41	CAD	415.41	CAD	2823	MEDICAL SUPPLIES	P10914	CENTENNIAL SKI CTR-PROGRAMS	8099	"Health Practitioners, Medical Services -"	FIRST AID SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3434-58	2015-03-25	2015-03-26	KUUSPORT MFG LTD	155.58	CAD	155.58	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10915	CENTENNIAL SKI CTR-SKI RENTALS	5941	Sporting Goods Stores	ANKLE LEASH	
"PARKS, FORESTRY & RECREATION"	3436-82	2015-03-26	2015-03-27	CDN SKI PATROL SYS CEN	270.07	CAD	270.07	CAD	2823	MEDICAL SUPPLIES	P10914	CENTENNIAL SKI CTR-PROGRAMS	8699	"Organizations, Membership - Not Elsewher"	FIRST AID SUPPLIES	
					"1,362.72"	CAD	"1,362.72"	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	3407-67	2015-03-05	2015-03-06	STARBUCKS #22839#	50.85	CAD	50.85	CAD	4820	BUSINESS MEETING EXPENSES	F00111	HOSTEL SERVICES HEAD OFFICE	5812	"Eating Places, Restaurants"	SHELTER PROVIDERS INFORMAITON SESSION MARCH 5/2015	
					50.85	CAD	50.85	CAD								
TORONTO WATER	3407-68	2015-03-04	2015-03-06	PROFESSIONAL ENGINEER	248.60	CAD	248.60	CAD	4760	MEMBERSHIP FEES	TW4015	WW TREATMT: ASHBRIDGES BAY TP - ADMINIST	7299	Other Services (Not Elsewhere Classified	PROFESSIONAL ENGINEER MEMBERSHIP FEE	
TORONTO WATER	3410-116	2015-03-06	2015-03-09	CPC/SCP# 729523	12.09	CAD	12.09	CAD	4815	COURIER SERVICES	TW4025	WW TREATMT: ASHBRIDGES BAY TP - WORK ARE	9402	Postal Services - Government Only	PARCEL SHIPMENT	
TORONTO WATER	3428-83	2015-03-18	2015-03-20	THE HOME DEPOT #7012	117.95	CAD	117.95	CAD	2410	DE - ICERS	TW4020	WW TREATMT: ASHBRIDGES BAY TP - WORK ARE	5200	Home Supply Warehouse	PLAY SAND 20	
TORONTO WATER	3428-84	2015-03-19	2015-03-20	TECHNICAL STANDARDS AN	100.00	CAD	100.00	CAD	4830	PERMIT & LICENSE FEES	TW4015	WW TREATMT: ASHBRIDGES BAY TP - ADMINIST	1799	"Contractors, Special Trade - Not Elsewhe"	FUEL SAFETY TECHNICIAN CERTIFICATE	
TORONTO WATER	3428-85	2015-03-19	2015-03-20	TORONTO STAMP INC	43.84	CAD	43.84	CAD	2010	STATIONERY AND OFFICE SUPPLIES	TW4015	WW TREATMT: ASHBRIDGES BAY TP - ADMINIST	5943	"Office, School Supply, and Stationery St"	DATE STAMP	
TORONTO WATER	3438-84	2015-03-29	2015-03-30	HENRY'S SCARBOROUGH	938.71	CAD	938.71	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	TW4040	WW TREATMT: ASHBRIDGES BAY TP - WORK ARE	5946	Camera and Photographic Supply Stores	CAMERA AND LENS	
					"1,461.19"	CAD	"1,461.19"	CAD								
LONG TERM CARE HOMES & SERVICES	3398-98	2015-02-27	2015-03-02	JOERNS HEALTHCARE	"2,312.62"	CAD	"2,312.62"	CAD	2823	MEDICAL SUPPLIES	D3C144	CUMMER LODGE-NS-NA	5047	Laboratory/Medical/Dental/Ophthalmic Hos	BED CONTROLLER PENDANTS	
LONG TERM CARE HOMES & SERVICES	3440-42	2015-03-30	2015-03-31	AMJ CAMPBELL TORONTO	456.52	CAD	456.52	CAD	4805	POSTAGE	D3C061	CUMMER LODGE-MT-OA	4214	"Motor Freight Carriers, Trucking - Local"	MOVING BED FRAMES FROM SEVEN OAKS TO CUMMER LODGE	
					"2,769.14"	CAD	"2,769.14"	CAD								
"PARKS, FORESTRY & RECREATION"	3398-99	2015-02-27	2015-03-02	DESERRES	70.90	CAD	70.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12154	STAN WADLOW-MULTIPURP CTRS-PRGM SUP	5970	"Artist Supply Stores, Craft Shops"	FACE PAINTING SUPPLIES - SKATE PARTY	
"PARKS, FORESTRY & RECREATION"	3406-54	2015-03-04	2015-03-05	STAPLES STORE #159	92.55	CAD	92.55	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	P12177	TERRY FOX CC-YOUTH-DANCE	5943	"Office, School Supply, and Stationery St"	"PHOTOCOPYING- XPRS, XPRS BW LTR, XPRS COIL"	
"PARKS, FORESTRY & RECREATION"	3406-55	2015-03-04	2015-03-05	FRESHCO 9750      QPS	7.17	CAD	7.17	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12177	TERRY FOX CC-YOUTH-DANCE	5411	"Grocery Stores, Supermarkets"	"COOKING SUPPLIES - FROSTING WHIP, YOGHURT,FD COLOR"	
"PARKS, FORESTRY & RECREATION"	3436-83	2015-03-26	2015-03-27	SOBEYS 938        QPS	7.26	CAD	7.26	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12154	STAN WADLOW-MULTIPURP CTRS-PRGM SUP	5411	"Grocery Stores, Supermarkets"	"REFRESHMENTS - STRUDEL BRAIDED RASP, DONUTS."	
					177.88	CAD	177.88	CAD								
"PARKS, FORESTRY & RECREATION"	3406-56	2015-03-03	2015-03-05	CTF SUPPLY (11)	131.88	CAD	131.88	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"TORPEDO LEVEL, SLEEVE ANCHORS"	
"PARKS, FORESTRY & RECREATION"	3410-117	2015-03-04	2015-03-09	JJ DOWNS INDUSTRIAL	74.05	CAD	74.05	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"3"" PVC FLANGE"	
"PARKS, FORESTRY & RECREATION"	3420-114	2015-03-13	2015-03-16	JJ DOWNS INDUSTRIAL	320.68	CAD	320.68	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"1 1/2"" PVC UNIONS"	
"PARKS, FORESTRY & RECREATION"	3422-64	2015-03-13	2015-03-17	CDN TIRE STORE #00654	56.49	CAD	56.49	CAD	3080	M & E - HAND TOOLS	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	7 PC FLEXGEAR	
"PARKS, FORESTRY & RECREATION"	3424-89	2015-03-16	2015-03-18	THE HOME DEPOT #7013	111.87	CAD	111.87	CAD	3080	M & E - HAND TOOLS	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	M18 AC/DC CG	
"PARKS, FORESTRY & RECREATION"	3433-63	2015-03-23	2015-03-25	CTF SUPPLY (11)	180.56	CAD	180.56	CAD	3080	M & E - HAND TOOLS	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	FLOOD LIGHT & TRIPLE TAP POWER ADP	
					875.53	CAD	875.53	CAD								
TORONTO PARAMEDIC SERVICES	3426-96	2015-03-17	2015-03-19	TORONTO STAR# 32217042	24.63	CAD	24.63	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	B00001	EMS PROGRAM DEVELOPMENT LEADER	5994	News Dealers and Newsstands	NEWSPAPER SUBSCRIPTION	
					24.63	CAD	24.63	CAD								
REVENUE SERVICES 	3414-48	2015-03-09	2015-03-11	STAPLES.CA	107.28	CAD	107.28	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	FS0153	ORGANIZATIONAL ADMIN.	5943	"Office, School Supply, and Stationery St"	PRINTER STAND FOR REVENUE CORRESPONDENCE UNIT	
REVENUE SERVICES 	3414-49	2015-03-10	2015-03-11	FUTURE SHOP #53	205.93	CAD	205.93	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	FS0153	ORGANIZATIONAL ADMIN.	5732	Electronic Sales	REPLACEMENT LCD TV SCREEN	
REVENUE SERVICES 	3420-115	2015-03-12	2015-03-16	STARBUCKS 04703	60.00	CAD	60.00	CAD	4820	BUSINESS MEETING EXPENSES	FS0153	ORGANIZATIONAL ADMIN.	5812	"Eating Places, Restaurants"	REFRESHMENTS FOR STAFF MEETING	
REVENUE SERVICES 	3422-65	2015-03-16	2015-03-17	ERGONOW INCORPORATED	363.45	CAD	363.45	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	FS0153	ORGANIZATIONAL ADMIN.	5021	Office and Commercial Furniture	ROLLER MOUSE FOR STAFF REQUIRING ERGO AID	
					736.66	CAD	736.66	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3410-118	2015-03-06	2015-03-09	155 QUEENS QUAY	3.00	CAD	3.00	CAD	4770	PARKING EXPENSES (INTOWN)	SE0011	GENERAL ADMIN	7523	Automobile Parking Lots and Garages	PARKING	
ECONOMIC DEVELOPMENT & CULTURE	3428-86	2015-03-19	2015-03-20	HARBOURFRONT CORPORATI	8.00	CAD	8.00	CAD	4770	PARKING EXPENSES (INTOWN)	SE0011	GENERAL ADMIN	8398	"Organizations, Charitable and Social Ser"	PARKING	
					11.00	CAD	11.00	CAD								
"PENSION, PAYROLL & EMPLOYEE BENEFITS "	3420-116	2015-03-12	2015-03-16	CANADIAN PAYROLL ASSOC	847.50	CAD	847.50	CAD	4760	MEMBERSHIP FEES	FS0008	P P&EB-OFFICE OF THE DIRECTOR	8699	"Organizations, Membership - Not Elsewher"	MEMBERSHIP FEE	
					847.50	CAD	847.50	CAD								
"PARKS, FORESTRY & RECREATION"	3398-100	2015-02-27	2015-03-02	LOBLAWS 1099	35.30	CAD	35.30	CAD	2570	JANITORIAL SUPPLIES	P00735	CENTRAL-GENERAL-TRAINING	5411	"Grocery Stores, Supermarkets"	JANITORIAL/CLEANING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3398-101	2015-02-27	2015-03-02	LOBLAWS 1099	59.36	CAD	59.36	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00735	CENTRAL-GENERAL-TRAINING	5411	"Grocery Stores, Supermarkets"	GROCERIES	
"PARKS, FORESTRY & RECREATION"	3407-69	2015-03-05	2015-03-06	INDIGO ONLINE	8.98	CAD	8.98	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	P00735	CENTRAL-GENERAL-TRAINING	5399	Miscellaneous General Merchandise	BOOKS FOR PROGRAM RESOURCE	
"PARKS, FORESTRY & RECREATION"	3407-70	2015-03-05	2015-03-06	INDIGO ONLINE	24.42	CAD	24.42	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	P00735	CENTRAL-GENERAL-TRAINING	5399	Miscellaneous General Merchandise	BOOKS FOR PROGRAM RESOURCE	
"PARKS, FORESTRY & RECREATION"	3410-119	2015-03-06	2015-03-09	LOBLAWS 1099	121.43	CAD	121.43	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00735	CENTRAL-GENERAL-TRAINING	5411	"Grocery Stores, Supermarkets"	COOKING PROG & MARCH BREAK SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3420-117	2015-03-12	2015-03-16	GRASSROOTS INC	50.85	CAD	50.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00735	CENTRAL-GENERAL-TRAINING	7399	Business Services - Not Elsewhere Classi	MARCH BREAK SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3422-66	2015-03-16	2015-03-17	NOFRILLS NICHOLSONS	18.47	CAD	18.47	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00735	CENTRAL-GENERAL-TRAINING	5411	"Grocery Stores, Supermarkets"	COOKING PROG SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3422-67	2015-03-16	2015-03-17	STRICTLY BULK	41.74	CAD	41.74	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00735	CENTRAL-GENERAL-TRAINING	5411	"Grocery Stores, Supermarkets"	COOKING PROG SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3436-84	2015-03-26	2015-03-27	NOFRILLS TIM SUES 1352	31.40	CAD	31.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00735	CENTRAL-GENERAL-TRAINING	5411	"Grocery Stores, Supermarkets"	COOKING PROG SUPPLIES	
					391.95	CAD	391.95	CAD								
LONG TERM CARE HOMES & SERVICES	3398-102	2015-02-27	2015-03-02	MR PRINTER	57.63	CAD	57.63	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3D083	KIPLING ACRES-PS-PS	7338	"Quick Copy, Reproduction, and Blueprinti"	LRG CALENDARS FOR RESIDENT HOME AREAS	
LONG TERM CARE HOMES & SERVICES	3400-52	2015-03-02	2015-03-03	PARTY CITY #2011	116.12	CAD	116.12	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5947	"Card, Gift, Novelty, and Souvenir Shops"	RESIDENT SPECIAL EVENT DECOR	
LONG TERM CARE HOMES & SERVICES	3402-77	2015-03-02	2015-03-04	WAL-MART #1061	47.64	CAD	47.64	CAD	4995	OTHER EXPENSES	D3D083	KIPLING ACRES-PS-PS	5411	"Grocery Stores, Supermarkets"	RESIDENT ICE CREAM PROGRAM	
LONG TERM CARE HOMES & SERVICES	3418-76	2015-03-12	2015-03-13	EB IPAC-PANA SPRING E	75.00	CAD	75.00	CAD	4255	CONFERENCES/SEMINARS - OTHER EXPENSES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	7399	Business Services - Not Elsewhere Classi	IPAC EDUCATION FOR EMPLOYEE	
LONG TERM CARE HOMES & SERVICES	3420-118	2015-03-12	2015-03-16	SHOPPERS HOME HEALTH C	522.00	CAD	522.00	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D180	KIPLING ACRES-CONVALESCENT CARE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	CONV-CARE RESIDENT WHEELCHAIR RENTAL	
					818.39	CAD	818.39	CAD								
"PARKS, FORESTRY & RECREATION"	3424-90	2015-03-17	2015-03-18	L MCQUADE PYMT PLAN	55.37	CAD	55.37	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P06667	ELLESMERE-PRGM SUPPORT	5733	"Music Stores - Musical Instruments, Pian"	RENTAL OF MUSIC EQUIPMENT	
"PARKS, FORESTRY & RECREATION"	3429-118	2015-03-18	2015-03-23	HOULT HELLEWELL	412.68	CAD	412.68	CAD	2791	"RIBBONS, MEDALS & TROPHIES"	P06667	ELLESMERE-PRGM SUPPORT	5999	Miscellaneous and Specialty Retail Store	MEDALS FOR BASKETBALL TOURNAMENT	
"PARKS, FORESTRY & RECREATION"	3429-119	2015-03-21	2015-03-23	COSTCO WHOLESALE W537	40.57	CAD	40.57	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06667	ELLESMERE-PRGM SUPPORT	5300	Wholesale Clubs	FOOD FOR TOURNAMENT	
"PARKS, FORESTRY & RECREATION"	3429-120	2015-03-22	2015-03-23	COSTCO WHOLESALE W537	5.98	CAD	5.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06667	ELLESMERE-PRGM SUPPORT	5300	Wholesale Clubs	MILK	
"PARKS, FORESTRY & RECREATION"	3431-37	2015-03-22	2015-03-24	WAL-MART #1000	160.19	CAD	160.19	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06667	ELLESMERE-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	FOOD FOR TOURNAMENT	
"PARKS, FORESTRY & RECREATION"	3434-59	2015-03-24	2015-03-26	BAD BOY FURNITURE #1	805.69	CAD	805.69	CAD	3050	M & E - KITCHEN	P06667	ELLESMERE-PRGM SUPPORT	7641	"Furniture - Reupholstery and Repair, Ref"	FRIDGE- SIMPLY COOKING AND KIDS IN THE KITCHEN PRG	
					"1,480.48"	CAD	"1,480.48"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3414-50	2015-03-10	2015-03-11	MOODY'S ANALYTICS INC	"2,502.49"	CAD	"1,921.00"	USD	2510	SURVEY SUPPLIES	ED0161	ECONOMIC & CULTURAL RESEARCH	7375	Information Retrieval Services	**MORE**  ECONOMIC FORECASTS - DATA	
ECONOMIC DEVELOPMENT & CULTURE	3422-68	2015-03-10	2015-03-17	OXFORD ECONOMICS USA	"2,282.18"	CAD	"1,750.00"	USD	2510	SURVEY SUPPLIES	ED0161	ECONOMIC & CULTURAL RESEARCH	7392	"Consulting, Management, and Public Relat"	ECONOMICS FORECASTS - DATA	
