Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
					"2,787.91"	CAD	"2,787.91"	CAD								
TORONTO WATER	4192-94	2016-09-07	2016-09-08	BOSCH REXROTH CANADA C	"2,028.35"	CAD	"2,028.35"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW4015	WW TREATMT: ASHBRIDGES BAY TP - ADMINIST	5046	Commercial Equipment Not Elsewhere Class	IND.HYDRAULICS TRAINING	
TORONTO WATER	4192-95	2016-09-07	2016-09-08	BOSCH REXROTH CANADA C	"2,028.35"	CAD	"2,028.35"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW4015	WW TREATMT: ASHBRIDGES BAY TP - ADMINIST	5046	Commercial Equipment Not Elsewhere Class	IND.HYDRAULICS TRAINING	
					"4,056.70"	CAD	"4,056.70"	CAD								
"PARKS, FORESTRY & RECREATION"	4218-81	2016-09-26	2016-09-27	BEST BUY CANADA #925	293.78	CAD	293.78	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P09022	WEST ROUGE CC-INSTRL	5732	Electronic Sales	KEYBOARD	
					293.78	CAD	293.78	CAD								
"PARKS, FORESTRY & RECREATION"	4206-136	2016-09-16	2016-09-19	POWERTRADE ELECTRIC LT	43.56	CAD	43.56	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5251	Hardware Stores	INTERMATIC IN USE COVERS	
"PARKS, FORESTRY & RECREATION"	4218-82	2016-09-26	2016-09-27	PAUL WOLF ELECTRIC   L	276.86	CAD	276.86	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5065	Electrical Parts and Equipment	PVC CONDUIT-PULL ELBOW	
"PARKS, FORESTRY & RECREATION"	4220-125	2016-09-26	2016-09-28	THE HOME DEPOT #7012	67.72	CAD	67.72	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	1/2IN BENDER	
					388.14	CAD	388.14	CAD								
"PARKS, FORESTRY & RECREATION"	4218-83	2016-09-26	2016-09-27	PET VALU CANADA INC.	38.40	CAD	38.40	CAD	2620	ANIMAL CARE SUPPLIES	P00114	CENTENNIAL-PLANT PRODUCTION	5995	Pet Shops - Pet Food and Supplies	BIRD FOOD	
"PARKS, FORESTRY & RECREATION"	4223-101	2016-09-27	2016-09-29	WATER ARTS	889.81	CAD	889.81	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P00114	CENTENNIAL-PLANT PRODUCTION	5971	Art Dealers and Galleries	FISH POND MAINTENANCE	
					928.21	CAD	928.21	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4200-86	2016-09-08	2016-09-13	MIRZA TRANSPORTATION	18.00	CAD	18.00	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	4121	Limousines and Taxicabs	TAXI	
ECONOMIC DEVELOPMENT & CULTURE	4214-97	2016-09-23	2016-09-23	TWITTER*ADVERTISING	10.00	CAD	10.00	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	7311	Advertising Services	ADVERTISING	
ECONOMIC DEVELOPMENT & CULTURE	4216-146	2016-09-22	2016-09-26	UPAKNEE EMAIL	56.50	CAD	56.50	CAD	4995	OTHER EXPENSES	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	7392	"Consulting, Management, and Public Relat"	E-NEWSLETTER DISTRIBUTION	
ECONOMIC DEVELOPMENT & CULTURE	4216-147	2016-09-23	2016-09-26	TORONTOATTRACTIONSCOUN	500.00	CAD	500.00	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	5734	Computer Software Stores	ADVERTISING	
ECONOMIC DEVELOPMENT & CULTURE	4224-122	2016-09-29	2016-09-30	BECK TAXI	12.25	CAD	12.25	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	4121	Limousines and Taxicabs	TAXI	
ECONOMIC DEVELOPMENT & CULTURE	4228-181	2016-09-30	2016-10-03	TWITTER*ADVERTISING	39.48	CAD	39.48	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	7311	Advertising Services	ADVERTISING	
ECONOMIC DEVELOPMENT & CULTURE	4228-182	2016-09-30	2016-10-03	FACEBK U39U4AJ9D2	100.00	CAD	100.00	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	7311	Advertising Services	ADVERTISING	
ECONOMIC DEVELOPMENT & CULTURE	4228-183	2016-09-30	2016-10-03	BECK TAXI	21.56	CAD	21.56	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	4121	Limousines and Taxicabs	TAXI	
ECONOMIC DEVELOPMENT & CULTURE	4228-184	2016-09-30	2016-10-03	PAYPAL *FRESHDAILYI	"1,130.00"	CAD	"1,130.00"	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	8999	Professional Services - Not Elsewhere Cl	ADVERTISING	
ECONOMIC DEVELOPMENT & CULTURE	4228-185	2016-09-30	2016-10-03	METROLAND MEDIA GROUP	"5,019.21"	CAD	"5,019.21"	CAD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	7311	Advertising Services	ADVERTISING	
					"6,907.00"	CAD	"6,907.00"	CAD								
TORONTO PARAMEDIC SERVICES	4216-148	2016-09-23	2016-09-26	CANADA WIDE PARKING	4.00	CAD	4.00	CAD	4770	PARKING EXPENSES (INTOWN)	B00001	EMS PROGRAM DEVELOPMENT LEADER	7523	Automobile Parking Lots and Garages	PARKING - JOINT HEALTH & SAFETY REC EVENT	
					4.00	CAD	4.00	CAD								
"PARKS, FORESTRY & RECREATION"	4198-129	2016-09-09	2016-09-12	DOLLAR TREE #40159	59.33	CAD	59.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12957	AQUATICS SUPPORT - TEY DISTRICT	5331	Variety Stores		
"PARKS, FORESTRY & RECREATION"	4208-62	2016-09-19	2016-09-20	GOGROOPIE	313.26	CAD	178.00	GBP	4233	PCARD RECOVERIES	P12957	AQUATICS SUPPORT - TEY DISTRICT	7278	"Buying/Shopping Clubs, Services"	DISPUTED	
"PARKS, FORESTRY & RECREATION"	4208-63	2016-09-19	2016-09-20	GOGROOPIE	350.21	CAD	199.00	GBP	4233	PCARD RECOVERIES	P12957	AQUATICS SUPPORT - TEY DISTRICT	7278	"Buying/Shopping Clubs, Services"	DISPUTED	
"PARKS, FORESTRY & RECREATION"	4208-64	2016-09-19	2016-09-20	GOGROOPIE	7.01	CAD	3.99	GBP	4233	PCARD RECOVERIES	P12957	AQUATICS SUPPORT - TEY DISTRICT	7278	"Buying/Shopping Clubs, Services"	DISPUTED	
"PARKS, FORESTRY & RECREATION"	4208-65	2016-09-19	2016-09-20	GOGROOPIE	7.01	CAD	3.99	GBP	4233	PCARD RECOVERIES	P12957	AQUATICS SUPPORT - TEY DISTRICT	7278	"Buying/Shopping Clubs, Services"	DISPUTED	
"PARKS, FORESTRY & RECREATION"	4208-66	2016-09-19	2016-09-20	GOGROOPIE	63.29	CAD	35.96	GBP	4233	PCARD RECOVERIES	P12957	AQUATICS SUPPORT - TEY DISTRICT	7278	"Buying/Shopping Clubs, Services"	DISPUTED	
"PARKS, FORESTRY & RECREATION"	4208-67	2016-09-19	2016-09-20	GOGROOPIE	5.26	CAD	2.99	GBP	4233	PCARD RECOVERIES	P12957	AQUATICS SUPPORT - TEY DISTRICT	7278	"Buying/Shopping Clubs, Services"	DISPUTED	
"PARKS, FORESTRY & RECREATION"	4208-68	2016-09-19	2016-09-20	GOGROOPIE	5.26	CAD	2.99	GBP	4233	PCARD RECOVERIES	P12957	AQUATICS SUPPORT - TEY DISTRICT	7278	"Buying/Shopping Clubs, Services"	DISPUTED	
"PARKS, FORESTRY & RECREATION"	4208-69	2016-09-19	2016-09-20	GOGROOPIE	5.26	CAD	2.99	GBP	4233	PCARD RECOVERIES	P12957	AQUATICS SUPPORT - TEY DISTRICT	7278	"Buying/Shopping Clubs, Services"	DISPUTED	
					815.89	CAD	59.33	CAD								
							429.91	GBP								
TORONTO PARAMEDIC SERVICES	4184-100	2016-09-02	2016-09-06	PRESSREADER EPAPER	112.99	CAD	112.99	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	B29100	COMMUNITY MEDICINE INITIATIVE	5968	Direct Marketing - Continuity/Subscripti	NATIONAL POST EPAPER SUBSC	
					112.99	CAD	112.99	CAD								
"PARKS, FORESTRY & RECREATION"	4220-126	2016-09-27	2016-09-28	COSTCO WHOLESALE W524	18.98	CAD	18.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08500	WEST ACRES SC-PRGM SUPPORT	5300	Wholesale Clubs	COOKIES	
"PARKS, FORESTRY & RECREATION"	4223-102	2016-09-27	2016-09-29	FITNESS DEPOT TORONTO	42.94	CAD	42.94	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P08500	WEST ACRES SC-PRGM SUPPORT	5941	Sporting Goods Stores	2 LBS & 3 LBS WEIGHTS	
					61.92	CAD	61.92	CAD								
PUBLIC HEALTH	4233-1	2016-09-18	2016-09-20	HOSTPAPAIN BURLINGTON O	121.90	CAD	121.90	CAD	4233	PCARD RECOVERIES	PH2081	HEALTH COMMUNICATION	7372	"Computer Programming, Integrated Systems"	DISPUTED	
PUBLIC HEALTH	4233-2	2016-09-18	2016-09-20	HOSTPAPAIN BURLINGTON O	-121.90	CAD	-121.90	CAD	4233	PCARD RECOVERIES	PH2081	HEALTH COMMUNICATION	7372	"Computer Programming, Integrated Systems"	DISPUTE RESOLUTION	
					0.00	CAD	0.00	CAD								
"PARKS, FORESTRY & RECREATION"	4195-81	2016-09-08	2016-09-09	STEPHENSON'S RENT-ALL	91.64	CAD	91.64	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P12783	KIPLING YD-N-FAC. & MECH.SVCES	7394	"Equipment Rental and Leasing Services, F"	IRRIGATION SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4195-82	2016-09-08	2016-09-09	LAKESHORE LUMBER	94.92	CAD	94.92	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5251	Hardware Stores	IRRIGATION SUPPLIES	
					186.56	CAD	186.56	CAD								
"PARKS, FORESTRY & RECREATION"	4224-123	2016-09-29	2016-09-30	NOFRILLS CARLO'S 705	285.22	CAD	285.22	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11394	ANCASTER-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES	
					285.22	CAD	285.22	CAD								
"PARKS, FORESTRY & RECREATION"	4198-130	2016-09-09	2016-09-12	DOLLAR POWER	12.14	CAD	12.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05508	DON MONTGOMERY CRC-SOCIAL PRGM	5310	Discount Stores	"DRAW TICKETS, WRAPPING PAPER"	
"PARKS, FORESTRY & RECREATION"	4228-186	2016-09-30	2016-10-03	FOOD BASICS #863	22.55	CAD	22.55	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07880	CURRAN HALL-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"EGGS, MILK, MARGARINE"	
					34.69	CAD	34.69	CAD								
TORONTO WATER	4186-37	2016-09-06	2016-09-07	ANY SIGN ANY TIME	271.20	CAD	271.20	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	TW7025	WTR TREAT & SUPPLY: RC HARRIS TP - SUPPO	2741	Miscellaneous Publishing and Printing	FRAME	
TORONTO WATER	4195-83	2016-09-07	2016-09-09	THE HOME DEPOT #7107	180.75	CAD	180.75	CAD	2575	ELECTRICAL SUPPLIES	TW7035	WTR TREAT & SUPPLY: RC HARRIS TP - SERV	5200	Home Supply Warehouse	LED ROUND	
TORONTO WATER	4203-111	2016-09-13	2016-09-15	CDN TIRE STORE #00030	49.03	CAD	49.03	CAD	2715	PAINT SUPPLIES	TW7035	WTR TREAT & SUPPLY: RC HARRIS TP - SERV	5200	Home Supply Warehouse	PAINT SUPPLIES	
					500.98	CAD	500.98	CAD								
LEGAL SERVICES	4184-101	2016-09-02	2016-09-06	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4184-102	2016-09-02	2016-09-06	TERANET EXPRESS	4.00	CAD	4.00	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4184-103	2016-09-02	2016-09-06	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4186-38	2016-09-06	2016-09-07	HYDRO ONE NETWORKS	28.25	CAD	28.25	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	4900	"Utilities - Electric, Gas, Sanitary, Wat"	TITLE SEARCHES	
LEGAL SERVICES	4200-87	2016-09-12	2016-09-13	TERANET EXPRESS	3.50	CAD	3.50	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4200-88	2016-09-12	2016-09-13	TERANET EXPRESS	5.50	CAD	5.50	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4200-89	2016-09-12	2016-09-13	TERANET EXPRESS	3.00	CAD	3.00	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4203-112	2016-09-14	2016-09-15	TERANET EXPRESS	9.50	CAD	9.50	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4203-113	2016-09-14	2016-09-15	TERANET EXPRESS	4.00	CAD	4.00	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4203-114	2016-09-14	2016-09-15	TERANET EXPRESS	31.40	CAD	31.40	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4203-115	2016-09-14	2016-09-15	TERANET EXPRESS	3.50	CAD	3.50	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4211-96	2016-09-20	2016-09-21	TERANET EXPRESS	46.95	CAD	46.95	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4228-187	2016-09-30	2016-10-03	TERANET EXPRESS	4.50	CAD	4.50	CAD	4827	ONLINE SERVICES FEES	LL5901	TRANSIT CITY PROJECT	9222	Fines	TITLE SEARCHES	
					149.10	CAD	149.10	CAD								
TORONTO PARAMEDIC SERVICES	4200-90	2016-09-12	2016-09-13	CARR MCLEAN LIMITED	58.94	CAD	58.94	CAD	2010	STATIONERY AND OFFICE SUPPLIES	B43300	EQUIPMENT RETRIEVAL	5943	"Office, School Supply, and Stationery St"	PROTECTIVE LABELS	
					58.94	CAD	58.94	CAD								
"PARKS, FORESTRY & RECREATION"	4200-91	2016-09-11	2016-09-13	SILLY GOOSE KIDS	45.18	CAD	45.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13482	PARKWAY FOREST- INSTR ARTS & GEN INT	5945	"Game, Toy, and Hobby Shops"	DANCE CLASS - BUTTERFLY WINGS	
"PARKS, FORESTRY & RECREATION"	4202-88	2016-09-13	2016-09-14	COSTCO WHOLESALE W537	225.94	CAD	225.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13487	PARKWAY FOREST- PRGM SUPPORT CR	5300	Wholesale Clubs	HIGH FIVE POSTERS PLAKED	
"PARKS, FORESTRY & RECREATION"	4211-97	2016-09-19	2016-09-21	TFH SPECIAL NEEDS CA	250.86	CAD	250.86	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13487	PARKWAY FOREST- PRGM SUPPORT CR	5945	"Game, Toy, and Hobby Shops"	SNAP WHEEL	
"PARKS, FORESTRY & RECREATION"	4214-98	2016-09-22	2016-09-23	MAD SCIENCE OF TORONTO	186.45	CAD	186.45	CAD	4102	ENTERTAINER AND BAND FEES	P13481	PARKWAY FOREST- CAMPS	7929	"Bands, Orchestras, and Miscellaneous Ent"	CAMP SPECIAL GUEST	
"PARKS, FORESTRY & RECREATION"	4216-149	2016-09-23	2016-09-26	COSTCO WHOLESALE W537	178.44	CAD	178.44	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13482	PARKWAY FOREST- INSTR ARTS & GEN INT	5300	Wholesale Clubs	FOOD SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4228-188	2016-10-01	2016-10-03	SILLY GOOSE KIDS	67.77	CAD	67.77	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13482	PARKWAY FOREST- INSTR ARTS & GEN INT	5945	"Game, Toy, and Hobby Shops"	DANCE CLASS - BUTTERFLY WINGS	
					954.64	CAD	954.64	CAD								
"PARKS, FORESTRY & RECREATION"	4195-84	2016-09-08	2016-09-09	ROYAL HM HWRE #1274-8	11.85	CAD	11.85	CAD	2499	OTHER CHEMICALS	P12836	RS- WELLES-CAMPS-SUMMER CAMPS	5251	Hardware Stores	WELLESLEY CC - INSECTICIDE FOR ROACHES	
"PARKS, FORESTRY & RECREATION"	4198-131	2016-09-09	2016-09-12	THE HOME DEPOT #7080	840.72	CAD	840.72	CAD	3030	M & E - OFFICE	P10452	REGENT PARK-PRGM SUPPORT	5200	Home Supply Warehouse	REFRIGERATOR	
					852.57	CAD	852.57	CAD								
ENVIRONMENT & ENERGY OFFICE	4184-104	2016-09-01	2016-09-06	URBAN HARVEST GARDEN A	615.85	CAD	615.85	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	WE0619	IMPLEMENTATION & SUPPORT	5261	Lawn and Garden Supply Stores	SEED SUPPLIES FOR POLLINATOR BOOTH AT CNE	
ENVIRONMENT & ENERGY OFFICE	4224-124	2016-09-29	2016-09-30	SURVEYMONKEY CA	30.00	CAD	30.00	CAD	4233	PCARD RECOVERIES	WE0050	PARTNERSHIPS AND INNOVATIONS	5968	Direct Marketing - Continuity/Subscripti	DISPUTED	
ENVIRONMENT & ENERGY OFFICE	4224-125	2016-09-29	2016-09-30	SURVEYMONKEY CA	-30.00	CAD	-30.00	CAD	4233	PCARD RECOVERIES	WE0050	PARTNERSHIPS AND INNOVATIONS	5968	Direct Marketing - Continuity/Subscripti	ERROR	
					615.85	CAD	615.85	CAD								
"PARKS, FORESTRY & RECREATION"	4208-70	2016-09-19	2016-09-20	PARTY CITY #2008	18.95	CAD	18.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11269	LAWRENCE HGTS-ARTS-VISL/PERF	5947	"Card, Gift, Novelty, and Souvenir Shops"	HATS FOR ARTS PROGRAMS	
"PARKS, FORESTRY & RECREATION"	4211-98	2016-09-19	2016-09-21	WAL-MART # 3105	99.30	CAD	99.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11269	LAWRENCE HGTS-ARTS-VISL/PERF	5310	Discount Stores	"CDS, DOCTOR SETS FOR PRESCHOOL"	
"PARKS, FORESTRY & RECREATION"	4214-99	2016-09-22	2016-09-23	KITCHEN STUFF PLUS #9	242.64	CAD	242.64	CAD	3050	M & E - KITCHEN	P06069	LAWRENCE HGTS-SOCIAL PRGM	5712	"Equipment, Furniture, and Home Furnishin"	"TOASTER, GRATER, BAKEWARE"	
"PARKS, FORESTRY & RECREATION"	4214-100	2016-09-22	2016-09-23	STAPLES STORE #15	68.77	CAD	68.77	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P06069	LAWRENCE HGTS-SOCIAL PRGM	5943	"Office, School Supply, and Stationery St"	LABEL TAPE FOR LABELLER	
"PARKS, FORESTRY & RECREATION"	4220-127	2016-09-26	2016-09-28	WAL-MART # 3105	59.82	CAD	59.82	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06069	LAWRENCE HGTS-SOCIAL PRGM	5310	Discount Stores	"STORAGE BOXES, TOYS"	
"PARKS, FORESTRY & RECREATION"	4223-103	2016-09-28	2016-09-29	BEST BUY CANADA #927	272.87	CAD	272.87	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P11269	LAWRENCE HGTS-ARTS-VISL/PERF	5732	Electronic Sales	RADIOS FOR PRGMS	
"PARKS, FORESTRY & RECREATION"	4224-126	2016-09-28	2016-09-30	THE HOME DEPOT #7129	80.51	CAD	80.51	CAD	2715	PAINT SUPPLIES	P06688	LAWRENCE HGTS CC-OPERATIONS	5200	Home Supply Warehouse	**MORE**  UNDERCOAT 1G	
					842.86	CAD	842.86	CAD								
TORONTO WATER	4198-132	2016-09-09	2016-09-12	PROFESSIONAL ENGINEER	439.57	CAD	439.57	CAD	4760	MEMBERSHIP FEES	TW7055	WTR TREAT & SUPPLY: ISLAND TP - SUPPORT	7299	Other Services (Not Elsewhere Classified	PEO MEMBERSHIP	
					439.57	CAD	439.57	CAD								
"PARKS, FORESTRY & RECREATION"	4195-85	2016-09-07	2016-09-09	SHOWTECH POWER  LIGHTI	300.86	CAD	300.86	CAD	4412	CONTR SRV - PLUMBING	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	7399	Business Services - Not Elsewhere Classi	DRAIN REPAIR	
"PARKS, FORESTRY & RECREATION"	4206-137	2016-09-16	2016-09-19	TORONTO CHRYSLER DODGE	19.32	CAD	19.32	CAD	2730	LOCKS	P00530	S-WEST 1-PRGM SUPPORT	5521	Automobile and Truck Dealers - (Used Onl	CUT KEY FOR TRUCK	
"PARKS, FORESTRY & RECREATION"	4211-99	2016-09-20	2016-09-21	TORONTO CHRYSLER DODGE	82.49	CAD	82.49	CAD	2730	LOCKS	P00530	S-WEST 1-PRGM SUPPORT	5521	Automobile and Truck Dealers - (Used Onl	KEYS	
"PARKS, FORESTRY & RECREATION"	4223-104	2016-09-28	2016-09-29	JOHNSTON INDUSTRIAL PL	"2,343.17"	CAD	"2,343.17"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P06861	S-FAC SUPER1-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	BUILDING MATERIAL DIEPPE ZAMBONI SHED	
"PARKS, FORESTRY & RECREATION"	4228-189	2016-09-30	2016-10-03	ACTION CAR AND TRUCK A	135.59	CAD	135.59	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00530	S-WEST 1-PRGM SUPPORT	5013	Motor Vehicle Supplies and New Parts	ACCESSORY KIT TO REPURPOSE ATTACHMENT	
					"2,881.43"	CAD	"2,881.43"	CAD								
"PARKS, FORESTRY & RECREATION"	4184-105	2016-09-02	2016-09-06	ACKLANDS GRAINGER INC	238.52	CAD	238.52	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	THERMOMETER IR HVAC	
"PARKS, FORESTRY & RECREATION"	4206-138	2016-09-16	2016-09-19	SHERWIN WILLIAMS #8704	332.36	CAD	332.36	CAD	2715	PAINT SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5231	"Glass, Paint, Wallpaper Stores"	**MORE**  ACETONE-GAL-SW	
"PARKS, FORESTRY & RECREATION"	4214-101	2016-09-22	2016-09-23	SHERWIN WILLIAMS #8704	355.83	CAD	355.83	CAD	2715	PAINT SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5231	"Glass, Paint, Wallpaper Stores"	**MORE**  PRO PARK WB YELLOW	
					926.71	CAD	926.71	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4186-39	2016-09-06	2016-09-07	IRAN JAVAN PUBLICATION	169.50	CAD	169.50	CAD	4414	ADVERTISING & PROMOTION	SE0019	NUIT BLANCHE	5192	"Books, Periodicals, and Newspapers"	ADVERTISING	
ECONOMIC DEVELOPMENT & CULTURE	4192-96	2016-09-07	2016-09-08	UNION METRICS	196.41	CAD	149.00	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	SE0019	NUIT BLANCHE	7299	Other Services (Not Elsewhere Classified	TWEETREACH SUBSCRIPTION	
ECONOMIC DEVELOPMENT & CULTURE	4195-86	2016-09-08	2016-09-09	BEDWELL CORPORATE RELO	486.66	CAD	486.66	CAD	4416	"TRANSFER, HAULAGE AND STORAGE"	ED0181	INTERNATIONAL STUDENT WELCOME PROGRAM	4214	"Motor Freight Carriers, Trucking - Local"	DELIVERY CHARGE FOR ITEMS	
ECONOMIC DEVELOPMENT & CULTURE	4198-133	2016-09-09	2016-09-12	AIT INC.	"1,084.80"	CAD	"1,084.80"	CAD	4085	PROF & TECH-MGMT	ED0152	EDC MARKETING STAFF AND ADMIN	5999	Miscellaneous and Specialty Retail Store	AODA CONVERSION SERVICES	
ECONOMIC DEVELOPMENT & CULTURE	4206-139	2016-09-16	2016-09-19	GAWCK	"1,761.23"	CAD	"1,761.23"	CAD	2792	"BANNERS, FLAGS & SIGNS"	ED0150	EDC MARKETING TACTICS	7333	"Commercial Art, Graphics, Photography"	SIGNAGE/BACKDROP	
ECONOMIC DEVELOPMENT & CULTURE	4223-105	2016-09-28	2016-09-29	WWW.ISTOCK.COM	66.00	CAD	66.00	CAD	4995	OTHER EXPENSES	ED0150	EDC MARKETING TACTICS	7333	"Commercial Art, Graphics, Photography"	PAY-AS-YOU-GO: 6 CREDITS	
ECONOMIC DEVELOPMENT & CULTURE	4224-127	2016-09-29	2016-09-30	WWW.GETTYIMAGES.COM	40.00	CAD	40.00	CAD	4995	OTHER EXPENSES	ED0150	EDC MARKETING TACTICS	5971	Art Dealers and Galleries	IMAGE PURCHASE	
					"3,804.60"	CAD	"3,608.19"	CAD								
							149.00	USD								
TORONTO WATER	4198-134	2016-09-09	2016-09-12	THE HOME DEPOT #7001	70.09	CAD	70.09	CAD	2710	GENERAL HARDWARE	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5200	Home Supply Warehouse	**MORE**  HOOK 2PK	
TORONTO WATER	4213-90	2016-09-21	2016-09-22	PRINCESS AUTO #36	110.04	CAD	110.04	CAD	2710	GENERAL HARDWARE	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5085	Industrial Supplies Not Elsewhere Classi	HARDWARE	
TORONTO WATER	4214-102	2016-09-21	2016-09-23	CDN TIRE STORE #00264	20.25	CAD	20.25	CAD	2710	GENERAL HARDWARE	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5200	Home Supply Warehouse	HARDWARE	
					200.38	CAD	200.38	CAD								
