Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
EMPLOYMENT & SOCIAL SERVICES	4853-257	2017-12-07	2017-12-07	METRO #750	2.99	CAD	2.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01218	CHESSWOOD ADMIN	5411	"Grocery Stores, Supermarkets"	BAGELS FOR STRONG FAMILIES CPR/FIRST AID TRAINING SESSION DEC6&7/17   16 CLIENTS	
EMPLOYMENT & SOCIAL SERVICES	4860-95	2017-12-11	2017-12-12	WAL-MART #1139	14.09	CAD	14.09	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01218	CHESSWOOD ADMIN	5411	"Grocery Stores, Supermarkets"	"CLEMENTINES,APPLES,JUICE&CUPCAKES FOR CLIENT ADVISORY GROUP MEETING DEC11/17 FOR 15 CLIENTS"	
EMPLOYMENT & SOCIAL SERVICES	4871-126	2017-12-20	2017-12-20	METRO #750	23.94	CAD	23.94	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01218	CHESSWOOD ADMIN	5411	"Grocery Stores, Supermarkets"	"CREAM CHEESE,BAGELS,JAM&JUICE FOR STRONG FAMILIES CPR/FIRST AID TRAINING SESSION DEC20&21/17   8-12 CLIENTS"	
EMPLOYMENT & SOCIAL SERVICES	4872-169	2017-12-21	2017-12-21	WAL-MART #1139	17.04	CAD	17.04	CAD	4995	OTHER EXPENSES	C01218	CHESSWOOD ADMIN	5411	"Grocery Stores, Supermarkets"	DISH SOAP FOR OFFICE KITCHEN	
EMPLOYMENT & SOCIAL SERVICES	4872-170	2017-12-21	2017-12-21	METRO #750	13.83	CAD	13.83	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01218	CHESSWOOD ADMIN	5411	"Grocery Stores, Supermarkets"	"BAGELS,CREAM CHEESE& JUICE FOR STRONG FAMILIES CPR/FIRST AID TRAINING SESSION DEC20&21/17   8-12 CLIENTS"	
					147.09	CAD	147.09	CAD								
PUBLIC HEALTH	4853-258	2017-12-09	2017-12-09	FACEBK WNAJHEWCV2	4.30	CAD	4.30	CAD	4414	ADVERTISING & PROMOTION	PH3040	CDIP  - INTAKE	7311	Advertising Services	ADVERTISING & PROMOTION	
PUBLIC HEALTH	4853-259	2017-12-09	2017-12-09	FACEBK VNAJHEWCV2	895.70	CAD	895.70	CAD	4414	ADVERTISING & PROMOTION	PH3040	CDIP  - INTAKE	7311	Advertising Services	ADVERTISING & PROMOTION	
					900.00	CAD	900.00	CAD								
TORONTO PARAMEDIC SERVICES	4871-127	2017-12-21	2017-12-21	UPS BROK FREDERICTON	122.44	CAD	122.44	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	B31100	COMMUNICATIONS SYSTEMS SUPPORT	4214	"Motor Freight Carriers, Trucking - Local"	BORDER FEE	
					122.44	CAD	122.44	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4841-268	2017-12-01	2017-12-01	SLUMBER SLEEP PRODUCTS	"1,892.75"	CAD	"1,892.75"	CAD	2700	MATTRESSES	F01323	ROBERTSON HOUSE-PROPERTY SERV	5712	"Equipment, Furniture, and Home Furnishin"	"FIVE 54""X83""X6"" FINISHED IN VINYL: COTS FOR ROBERTSON HOUSE"	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4852-145	2017-12-06	2017-12-06	ROHEN FIRE PROTECTION	"1,954.68"	CAD	"1,954.68"	CAD	4431	CONTRACTED SERVICES - FIRE ALARM SYSTEM	F01323	ROBERTSON HOUSE-PROPERTY SERV	5099	Durable Goods Not Elsewhere Classified	MULTIPLE INVOICES FOR LIFE SAVING EQUIPMENT	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4855-67	2017-12-10	2017-12-10	LOBLAWS RCSS #1043	45.19	CAD	45.19	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F03324	BIRCHMOUNT RESIDENCE-DIRECT PROGRAMS	5411	"Grocery Stores, Supermarkets"	TO PURCHASE CHRISTMAS TREE FOR CLIENTS CHRISTMAS CELEBRATION	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4860-96	2017-12-11	2017-12-12	COT FIRE SOUTH COMMAND	-398.84	CAD	-398.84	CAD	4431	CONTRACTED SERVICES - FIRE ALARM SYSTEM	F01323	ROBERTSON HOUSE-PROPERTY SERV	9399	Government Services - Not Elsewhere Clas	FOR FIRE SERVICE EQUIPMENT	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4864-229	2017-12-13	2017-12-14	CDN TIRE STORE #00209	79.09	CAD	79.09	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F03324	BIRCHMOUNT RESIDENCE-DIRECT PROGRAMS	5200	Home Supply Warehouse	TO PURCHASE CHRISTMAS TREE STAND FOR CLIENTS CHRISTMAS CELEBRATION.	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4867-63	2017-12-18	2017-12-18	SWAN DUST CONTROL	182.00	CAD	182.00	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	F03323	BIRCHMOUNT RESIDENCE-PROPERTY SERVICES	5533	"Automotive Parts, Accessories Stores"	TO PURCHASE DUST MOPS FOR BIRCHMOUNT RESIDENCE	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4867-64	2017-12-18	2017-12-18	LOWES #02741*	56.95	CAD	56.95	CAD	2570	JANITORIAL SUPPLIES	F01323	ROBERTSON HOUSE-PROPERTY SERV	5200	Home Supply Warehouse	**MORE**  TRIPLE GRIP #10 SCREWS-maintenance supplies	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4868-105	2017-12-18	2017-12-19	CDN TIRE STORE #00075	225.86	CAD	225.86	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	F01323	ROBERTSON HOUSE-PROPERTY SERV	5200	Home Supply Warehouse	TO PURCHASE MAINTENANCE SUPPLIES FOR ROBERTSON HOUSE	
					"4,037.68"	CAD	"4,037.68"	CAD								
EMPLOYMENT & SOCIAL SERVICES	4850-99	2017-12-05	2017-12-05	FORTINO S	18.81	CAD	18.81	CAD	4820	BUSINESS MEETING EXPENSES	C01212	LAWRENCE SQUARE-ADMIN	5411	"Grocery Stores, Supermarkets"	"COOKIES,CREAM,MILK FOR SDP-AA MEETING DEC5/17 FOR 25 PEOPLE"	
EMPLOYMENT & SOCIAL SERVICES	4853-260	2017-12-08	2017-12-08	FORTINO S	46.89	CAD	46.89	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01212	LAWRENCE SQUARE-ADMIN	5411	"Grocery Stores, Supermarkets"	"LRG FRUIT TRAY,VEG PIZZA &COOKIES FOR INTENSE CASE MANAGEMENT CPR COURSE FOR CLIENTS DEC7/17   13 CLIENTS AND INSTRUCTOR"	
EMPLOYMENT & SOCIAL SERVICES	4853-261	2017-12-08	2017-12-08	FORWARD SIGNS INC	"2,944.67"	CAD	"2,944.67"	CAD	4995	OTHER EXPENSES	C01212	LAWRENCE SQUARE-ADMIN	5065	Electrical Parts and Equipment	"SIGNAGE FOR LOCAL OFFICE-ENTRANCE DOOR SIGN,DIRECTION SIGN,GLASS DOOR LETTERING"	
					"3,010.37"	CAD	"3,010.37"	CAD								
PUBLIC HEALTH	4860-97	2017-12-12	2017-12-12	4IMPRINT	"7,843.38"	CAD	"7,843.38"	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	PH5132	HAINE'S FUNDING	5969	Direct Marketing - Other Direct Marketer	COLLAPSED LEVEL-3 DATA	
PUBLIC HEALTH	4863-104	2017-12-14	2017-12-14	ULINE	187.92	CAD	187.92	CAD	3320	FIXTURES	PH1063	BLOCKEDSOUTH-OFFICE SERVICES	5964	Direct Marketing - Catalog Merchants	**MORE**  18  QUARTER DOME SAFETY MIRROR	
PUBLIC HEALTH	4866-85	2017-12-15	2017-12-15	STAPLES.CA	146.88	CAD	146.88	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	PH1031	DIRECTORS OFFICE	5943	"Office, School Supply, and Stationery St"	MISC. OFFICE SUPPLIES- CERAMIC HEATER	
PUBLIC HEALTH	4868-106	2017-12-18	2017-12-19	STAPLES.CA	46.04	CAD	46.04	CAD	3410	COMPUTERS - HARDWARE	PH1084	ADMINISTRATIVE OPERATIONS	5943	"Office, School Supply, and Stationery St"	LOGITECH SPEAKERS	
					"8,224.22"	CAD	"8,224.22"	CAD								
EMPLOYMENT & SOCIAL SERVICES	4871-128	2017-12-20	2017-12-20	WAV*CREATIVE SILHOUET	622.03	CAD	622.03	CAD	*****	MISCELLANEOUS MATERIALS & SUPPLIES	C01253	EMPLOYMENT INNOVATIONS REGENT PARK	7311	Advertising Services	**MORE**  DECAL FOR REGENT PARK	
					622.03	CAD	622.03	CAD								
TORONTO PARAMEDIC SERVICES	4853-262	2017-12-08	2017-12-08	ULINE	65.05	CAD	65.05	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B46753	OPS - SERVICE DISTRICT 1	5964	Direct Marketing - Catalog Merchants	2 X36YD YELLOW/BLACK SAFETY TAPE	
					65.05	CAD	65.05	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4850-100	2017-12-05	2017-12-05	T SHIRT CA	"4,008.98"	CAD	"4,008.98"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5621	Women's Ready to Wear Stores	207 EXTRA ZIPPERED HOODIE SWEATSHIRTS AS A CHRISTMAS GIFT FOR CLIENTS OR AS NEEDED (SEATON HOUSE)	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4864-230	2017-12-14	2017-12-14	CANADIAN APPLIANCE SOU	835.02	CAD	835.02	CAD	3050	M & E - KITCHEN	F01122	SEATON HOUSE-DIETARY SERV	5722	Household Appliance Stores	4 MICROWAVES TO REPLCE OLD OR BROKEN ONES IN SEATON HOUSE PROGRAMS (NOT IN GOOD CONDITION): LG LMC1575ST	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4875-117	2017-12-22	2017-12-28	KELCOM	"7,485.00"	CAD	"7,485.00"	CAD	4555	PAGER/RADIO RENTALS	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	4814	Telecommunication Service Including Loca	"20 NEW RADIOS FOR STAFF AT SH TO REPLACE BROKEN ONES (H&S): CP200D- INCORRECT CHARGE, SO A CREDIT WAS PROCESSED $27"	
					"12,329.00"	CAD	"12,329.00"	CAD								
TORONTO PARAMEDIC SERVICES	4864-231	2017-12-13	2017-12-14	PEARSON PARKING VPG	100.00	CAD	100.00	CAD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	B41100	MAINTENANCE OF FLEET	7523	Automobile Parking Lots and Garages	PARKING-	
					100.00	CAD	100.00	CAD								
PUBLIC HEALTH	4841-273	2017-12-01	2017-12-01	TURTLESKIN	430.37	CAD	327.68	USD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROGRM	5099	Durable Goods Not Elsewhere Classified	PUNCTURE PROOF GLOVES	
PUBLIC HEALTH	4853-263	2017-12-07	2017-12-07	WHOLESALE MEDICAL NETW	200.00	CAD	200.00	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROGRM	5047	Laboratory/Medical/Dental/Ophthalmic Hos	URINE TEST	
PUBLIC HEALTH	4853-264	2017-12-07	2017-12-07	WHOLESALE MEDICAL NETW	200.00	CAD	200.00	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROGRM	5047	Laboratory/Medical/Dental/Ophthalmic Hos	URINE TEST	
PUBLIC HEALTH	4853-265	2017-12-07	2017-12-07	METRO #759	30.40	CAD	30.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4066	METHADONE PROGRAM 100% PROVINCIAL FUNDED	5411	"Grocery Stores, Supermarkets"	FOOD FOR METH CLINIC	
PUBLIC HEALTH	4857-109	2017-12-11	2017-12-11	METRO #759	22.41	CAD	22.41	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4066	METHADONE PROGRAM 100% PROVINCIAL FUNDED	5411	"Grocery Stores, Supermarkets"	FOOD FOR METH CLINIC	
PUBLIC HEALTH	4864-232	2017-12-15	2017-12-15	THE BARGAINS GROUP LTD	463.77	CAD	463.77	CAD	2823	MEDICAL SUPPLIES	PH4066	METHADONE PROGRAM 100% PROVINCIAL FUNDED	5699	Accessory  and Apparel Stores - Miscella	PERSONAL HYGIENE SUPPLIES	
PUBLIC HEALTH	4864-233	2017-12-13	2017-12-14	CDN TIRE STORE #00600	523.89	CAD	523.89	CAD	2823	MEDICAL SUPPLIES	PH4160	SIS OPERATING	5200	Home Supply Warehouse	SIS SUPPLIES	
PUBLIC HEALTH	4866-86	2017-12-15	2017-12-15	ACKLANDS GRAINGER INC	233.98	CAD	233.98	CAD	2823	MEDICAL SUPPLIES	PH4160	SIS OPERATING	5085	Industrial Supplies Not Elsewhere Classi	GLOVES NEEDLESTICK CUT RES	
PUBLIC HEALTH	4866-87	2017-12-15	2017-12-15	TIM HORTONS 0670 QTH	66.07	CAD	66.07	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4160	SIS OPERATING	5814	Quick Payment Service - Fast-Food Restau	FOOD FOR SIS OPEN HOUSE	
PUBLIC HEALTH	4867-65	2017-12-18	2017-12-18	SPECTRUM EDUCATIONAL S	685.57	CAD	685.57	CAD	2823	MEDICAL SUPPLIES	PH4160	SIS OPERATING	5943	"Office, School Supply, and Stationery St"	PAUL CPR MANIKIN WITH CARR	
PUBLIC HEALTH	4868-107	2017-12-19	2017-12-19	UPS*1050859641	160.50	CAD	160.50	CAD	2823	MEDICAL SUPPLIES	PH4160	SIS OPERATING	4214	"Motor Freight Carriers, Trucking - Local"	DUTY AND BROKEAGE FOR IMPORT ITEMS	
PUBLIC HEALTH	4871-129	2017-12-19	2017-12-20	CDN TIRE STORE #00600	108.45	CAD	108.45	CAD	2823	MEDICAL SUPPLIES	PH4160	SIS OPERATING	5200	Home Supply Warehouse	SIS SUPPLIES	
PUBLIC HEALTH	4871-130	2017-12-20	2017-12-20	METRO #759	39.06	CAD	39.06	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4066	METHADONE PROGRAM 100% PROVINCIAL FUNDED	5411	"Grocery Stores, Supermarkets"	FOOD FOR METH CLINIC	
					"3,164.47"	CAD	"2,734.10"	CAD								
							327.68	USD								
EMPLOYMENT & SOCIAL SERVICES	4863-105	2017-12-13	2017-12-13	NOFRILLS PETER S 3926	30.40	CAD	30.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01214	HIGH PARK/PARKDALE-ADMIN	5411	"Grocery Stores, Supermarkets"	"MILK,COOKIES&CLEMENTINES FOR HIGH PARK/PARKDALE YOUTH SESSION   DEC13_17     15 YOUTH PARTICIPANTS"	
					30.40	CAD	30.40	CAD								
LONG TERM CARE HOMES & SERVICES	4847-576	2017-12-01	2017-12-04	CDN TIRE STORE #00126	151.35	CAD	151.35	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3C061	CUMMER LODGE-MT-OA	5200	Home Supply Warehouse	BUILDING SUPPLIES AND MATERIALS	
LONG TERM CARE HOMES & SERVICES	4847-577	2017-12-04	2017-12-04	MEDICAL MART MEDLINE C	491.83	CAD	491.83	CAD	2823	MEDICAL SUPPLIES	D3C144	CUMMER LODGE-NS-NA	5047	Laboratory/Medical/Dental/Ophthalmic Hos	MEDICAL SUPPLIES (NOT ON CONTRACT)	
LONG TERM CARE HOMES & SERVICES	4852-146	2017-12-06	2017-12-06	FACTORY DIRECT	16.94	CAD	16.94	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3C061	CUMMER LODGE-MT-OA	5734	Computer Software Stores	ELECTRICAL SUPPLIES	
LONG TERM CARE HOMES & SERVICES	4853-266	2017-12-06	2017-12-07	THE HOME DEPOT #7001	42.32	CAD	42.32	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3C061	CUMMER LODGE-MT-OA	5200	Home Supply Warehouse	CASPOT19	
LONG TERM CARE HOMES & SERVICES	4853-267	2017-12-08	2017-12-08	MEDICAL MART MEDLINE C	45.45	CAD	45.45	CAD	2823	MEDICAL SUPPLIES	D3C144	CUMMER LODGE-NS-NA	5047	Laboratory/Medical/Dental/Ophthalmic Hos	MEDICAL SUPPLIES NOT ON CONTRACT	
LONG TERM CARE HOMES & SERVICES	4872-171	2017-12-21	2017-12-21	THE HOME DEPOT #7001	37.15	CAD	37.15	CAD	2570	JANITORIAL SUPPLIES	D3C041	CUMMER LODGE-HK-OA	5200	Home Supply Warehouse	LYSOL WIPES	
LONG TERM CARE HOMES & SERVICES	4872-172	2017-12-21	2017-12-21	CDN TIRE STORE #00192	96.04	CAD	96.04	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3C061	CUMMER LODGE-MT-OA	5200	Home Supply Warehouse	BUILDING SUPPLIES	
LONG TERM CARE HOMES & SERVICES	4872-173	2017-12-21	2017-12-21	LOWES #02633*	160.56	CAD	160.56	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3C061	CUMMER LODGE-MT-OA	5200	Home Supply Warehouse	**MORE**  12X12 EXCELON COOL WHT VNL TL	
					"1,041.64"	CAD	"1,041.64"	CAD								
EMPLOYMENT & SOCIAL SERVICES	4857-110	2017-12-11	2017-12-11	CDW CANADA #LBZ2069	56.48	CAD	56.48	CAD	3410	COMPUTERS - HARDWARE	C01207	MALVERN -ADMIN	5045	"Computers, Computer Peripheral Equipment"	50 FT COAXIAL HIGH RESOLUTION VGA MONITOR CABLE	
					56.48	CAD	56.48	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4853-268	2017-12-08	2017-12-08	ORKIN CANADA	"1,073.50"	CAD	"1,073.50"	CAD	4417	PEST CONTROL	F01423	SCARBOROUGH FAMILY RES-PROPERTY SER	7342	Exterminating and Disinfecting Services	"FAMILY RESIDENCE PEST CONTROL FOR OCT, NOV, DEC."	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4864-234	2017-12-13	2017-12-14	WWW.CANADIANTIRE.CA	345.40	CAD	345.40	CAD	2610	KITCHEN SUPPLIES	F01423	SCARBOROUGH FAMILY RES-PROPERTY SER	5200	Home Supply Warehouse	REPLACEMENT CHROME STOVE ELEMENT RINGS FOR CLIENT KITCHENS AT FAMILY RESIDENCE	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4871-131	2017-12-19	2017-12-20	WALMART #1150	299.39	CAD	299.39	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F01450	FAMILY RESIDENCE DONATION	5310	Discount Stores	DOOR PRIZES FOR RESIDENT HOLIDAY EVENT	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4872-174	2017-12-21	2017-12-21	PARK MOTEL	96.05	CAD	96.05	CAD	4840	MOTEL/HOTEL RENT CHG	F01424	SCARBOROUGH FAM RES-DIRECT PROGRAM	7011	"Lodging - Hotels, Motels, Resorts - Not"	SERVICES NOT RENDERED - TRANSACTION IN DISPUTE	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4873-50	2017-12-22	2017-12-26	IDLEWOOD INN	450.00	CAD	450.00	CAD	4840	MOTEL/HOTEL RENT CHG	F01424	SCARBOROUGH FAM RES-DIRECT PROGRAM	7011	"Lodging - Hotels, Motels, Resorts - Not"	"CLIENT ASSISTANCE SMIS # 439389 DEC 22-29, 2017"	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4873-51	2017-12-22	2017-12-26	IDLEWOOD INN	450.00	CAD	450.00	CAD	4840	MOTEL/HOTEL RENT CHG	F01424	SCARBOROUGH FAM RES-DIRECT PROGRAM	7011	"Lodging - Hotels, Motels, Resorts - Not"	"CLIENT ASSISTANCE - SMIS # 439389 DEC 29 - JAN 5, 2018"	
					"2,714.34"	CAD	"2,714.34"	CAD								
LONG TERM CARE HOMES & SERVICES	4863-106	2017-12-13	2017-12-13	S.G.H. DISCHARGE	80.00	CAD	80.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3A144	BENDALE ACRES-NS-NA	8062	Hospitals	RESIDENT FRACTURE CAST	
LONG TERM CARE HOMES & SERVICES	4864-235	2017-12-13	2017-12-14	WE CARE HEALTH SERVICE	146.05	CAD	146.05	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3A144	BENDALE ACRES-NS-NA	8099	"Health Practitioners, Medical Services -"	ESCORT FOR RESIDENT DOCTORS APPOINTMENT	
LONG TERM CARE HOMES & SERVICES	4872-175	2017-12-21	2017-12-21	ADVANCED GERONTOLOGICA	196.52	CAD	196.52	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3A144	BENDALE ACRES-NS-NA	8398	"Organizations, Charitable and Social Ser"	GPA EDUCATION MAUALS FOR NURSING	
LONG TERM CARE HOMES & SERVICES	4872-176	2017-12-21	2017-12-21	ADVANCED GERONTOLOGICA	571.48	CAD	571.48	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3A144	BENDALE ACRES-NS-NA	8398	"Organizations, Charitable and Social Ser"	3RD EDITION GPA BASIC MANUAL FOR NURSING	
					994.05	CAD	994.05	CAD								
LONG TERM CARE HOMES & SERVICES	4872-177	2017-12-20	2017-12-21	OLYMPIC DUST CONTROL	228.88	CAD	228.88	CAD	4469	C. SRV -CARPET CLEAN	D3B041	CASTLEVIEW WYCHWOOD-HK-OA	7349	"Cleaning and Maintenance, Janitorial Ser"	INTERIOR MATS ON MAIN FLOOR AS CONTRACT HAS ENDED	
					228.88	CAD	228.88	CAD								
TORONTO PARAMEDIC SERVICES	4864-236	2017-12-15	2017-12-15	STANDARD PRKGCOLLEQFFG	15.00	CAD	15.00	CAD	4770	PARKING EXPENSES (INTOWN)	B24100	QUALITY REVIEW SERVICES	7523	Automobile Parking Lots and Garages	PARKING	
					15.00	CAD	15.00	CAD								
FIRE SERVICES	4857-111	2017-12-08	2017-12-11	ESSO	60.40	CAD	60.40	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	GASOLINE	
FIRE SERVICES	4872-178	2017-12-21	2017-12-21	EASTERN LESLIE CAR WAS	18.06	CAD	18.06	CAD	4437	WASHES-LICENSED MOBILE EQUIP.	FR0025	MECHANICAL MAINT-VEHICLE MAINT	7542	Car Washes	CAR WASH	
FIRE SERVICES	4873-52	2017-12-25	2017-12-26	SHELL	62.00	CAD	62.00	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	GASOLINE	
FIRE SERVICES	4875-118	2017-12-27	2017-12-28	PETROCAN	49.81	CAD	49.81	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	GASOLINE	
					190.27	CAD	190.27	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4857-112	2017-12-11	2017-12-11	DAYS INNS/DAYSTOP	474.60	CAD	474.60	CAD	4840	MOTEL/HOTEL RENT CHG	F01527	TORONTO PLAZA HOTEL BIRKDALE RES	3510	Days Inns	client accommodation (H.M)	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4863-107	2017-12-13	2017-12-13	MCDOUGALL ENERGY	"1,127.85"	CAD	"1,127.85"	CAD	2240	HEATING OIL	F03523	DOWNSVIEW DELLS-PROPERTY SERVICES	5541	Service Stations (with or without Ancill	FURNACE OIL FOR DOWNSVIEW DELLS PROGRAM	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4864-237	2017-12-15	2017-12-15	DAYS INNS/DAYSTOP	30.55	CAD	30.55	CAD	4840	MOTEL/HOTEL RENT CHG	F01527	TORONTO PLAZA HOTEL BIRKDALE RES	3510	Days Inns	client accomodation (H.M)	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4867-66	2017-12-18	2017-12-18	RONA.CA.	346.99	CAD	346.99	CAD	2590	EMERGENCY SERVICES SUPPLIES	F01523	BIRKDALE RES - PROPERTY SERVICES	5251	Hardware Stores	SMOKE DETECTORS	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4867-67	2017-12-19	2017-12-19	GLOBALINDUSTRIALCANDA	645.12	CAD	645.12	CAD	3015	M & E - GROUNDS	F01523	BIRKDALE RES - PROPERTY SERVICES	5085	Industrial Supplies Not Elsewhere Classi	GLOBAL&#153; UNIVERSAL SPREADER 100	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4875-119	2017-12-29	2017-12-29	MCDOUGALL ENERGY	821.91	CAD	821.91	CAD	2240	HEATING OIL	F03523	DOWNSVIEW DELLS-PROPERTY SERVICES	5541	Service Stations (with or without Ancill	FURNACE OIL FOR DOWNSVIEW DELLS PROGRAM	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4875-120	2017-12-30	2017-12-30	ULINE	496.85	CAD	496.85	CAD	3015	M & E - GROUNDS	F01523	BIRKDALE RES - PROPERTY SERVICES	5964	Direct Marketing - Catalog Merchants	7 GALLON OFFICE TRASH CAN-BLACK	
					"3,943.87"	CAD	"3,943.87"	CAD								
TORONTO PARAMEDIC SERVICES	4841-277	2017-12-01	2017-12-01	SHOPPER + INC.	-17.29	CAD	-17.29	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B33100	COMMUNICATION CENTRE OPERATIONS	5965	Direct Marketing - Combination Catalog a	REFUND DUE TO INVENTORY NOT AVAILABLE	
TORONTO PARAMEDIC SERVICES	4847-583	2017-12-01	2017-12-04	CDN TIRE STORE #00321	162.65	CAD	162.65	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	B33100	COMMUNICATION CENTRE OPERATIONS	5200	Home Supply Warehouse	SPACE HEATERS	
TORONTO PARAMEDIC SERVICES	4847-584	2017-12-02	2017-12-04	CDN TIRE STORE #00321	94.90	CAD	94.90	CAD	3050	M & E - KITCHEN	B33100	COMMUNICATION CENTRE OPERATIONS	5200	Home Supply Warehouse	TOASTER OVENS	
TORONTO PARAMEDIC SERVICES	4850-101	2017-12-05	2017-12-05	EASYKEYSCOM INC	23.17	CAD	17.85	USD	2730	LOCKS	B33100	COMMUNICATION CENTRE OPERATIONS	7399	Business Services - Not Elsewhere Classi	REPLACEMENT KEYS FOR CABINET LOCKER	
					263.43	CAD	240.26	CAD								
							17.85	USD								
EMPLOYMENT & SOCIAL SERVICES	4841-279	2017-12-01	2017-12-01	THE HEARTY KITCHEN	92.24	CAD	92.24	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01202	ATTWELL-ADMIN	5812	"Eating Places, Restaurants"	LUNCH FOR 20 CLIENTS PARTICIPATING IN FOOD HANDLING TRAINING  PART OF INTENSIVE CASE MANAGEMENT INITIATIVE  DEC1/17	
EMPLOYMENT & SOCIAL SERVICES	4847-586	2017-12-04	2017-12-04	FOOD BASICS #878	39.87	CAD	39.87	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01293	REXDALE HUB	5411	"Grocery Stores, Supermarkets"	"COOKIES,TEA,CLEMENTINES,BAGELS&CREAM FOR ""READY SET GO""SESSIONS, EVERY TUESDAY NOV7/DEC12 FOR 15 CLIENTS"	
