Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	4496-99	2017-03-29	2017-03-30	NOFRILLS PETER'S 3926	69.26	CAD	69.26	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12734	RS-TOR ISL-PRG SUPP - REC SUPP SVCES	7999	Recreation Services (Not Elsewhere Class	FOOD ITEMS - DISTRICT EVENT	
"PARKS, FORESTRY & RECREATION"	4496-100	2017-03-29	2017-03-30	NOFRILLS PETER'S 3926	-69.26	CAD	-69.26	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12734	RS-TOR ISL-PRG SUPP - REC SUPP SVCES	7999	Recreation Services (Not Elsewhere Class	REFUND	
					162.09	CAD	162.09	CAD								
"PARKS, FORESTRY & RECREATION"	4463-103	2017-03-07	2017-03-08	FOOD BASICS #692	150.05	CAD	150.05	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13482	PARKWAY FOREST- INSTR ARTS & GEN INT	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4469-217	2017-03-10	2017-03-13	WAL-MART #3159	73.39	CAD	73.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13481	PARKWAY FOREST- CAMPS	5411	"Grocery Stores, Supermarkets"	MARCH BREAK CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4476-102	2017-03-15	2017-03-17	FOOD BASICS #692	126.34	CAD	126.34	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13482	PARKWAY FOREST- INSTR ARTS & GEN INT	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4481-152	2017-03-16	2017-03-20	WAL-MART #3159	74.03	CAD	74.03	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13481	PARKWAY FOREST- CAMPS	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES	
					423.81	CAD	423.81	CAD								
TORONTO PARAMEDIC SERVICES	4462-62	2017-03-03	2017-03-07	CDN TIRE STORE #00485	43.49	CAD	43.49	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B22060	PROGRAM MANAGEMENT & ADMINISTRATION	5200	Home Supply Warehouse	TRAILER COUPLER LOCK	
					43.49	CAD	43.49	CAD								
"PARKS, FORESTRY & RECREATION"	4453-122	2017-03-01	2017-03-02	NOFRILLS COSIMO'S #347	55.93	CAD	55.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13186	INSTRCT SPORTS - WELLESLEY CC	5411	"Grocery Stores, Supermarkets"	"PROGRAM SUPPLIES - SALSA, CHEESE, PEPPERS, LETTUCE"	
"PARKS, FORESTRY & RECREATION"	4465-95	2017-03-08	2017-03-09	FRESHCO 9725	49.99	CAD	49.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13186	INSTRCT SPORTS - WELLESLEY CC	5411	"Grocery Stores, Supermarkets"	GROCERIES - YOUTH COOKING PRGM	
					105.92	CAD	105.92	CAD								
ENVIRONMENT & ENERGY OFFICE	4486-86	2017-03-21	2017-03-23	CANADA GREEN BUILDING	169.50	CAD	169.50	CAD	4995	OTHER EXPENSES	WE0619	IMPLEMENTATION & SUPPORT	8398	"Organizations, Charitable and Social Ser"	EXISTING BUILDING SUMMMIT REGISTRATION	
ENVIRONMENT & ENERGY OFFICE	4486-87	2017-03-21	2017-03-23	CANADA GREEN BUILDING	169.50	CAD	169.50	CAD	4995	OTHER EXPENSES	WE0619	IMPLEMENTATION & SUPPORT	8398	"Organizations, Charitable and Social Ser"	EXISTING BUILDING SUMMMIT REGISTRATION	
ENVIRONMENT & ENERGY OFFICE	4486-88	2017-03-21	2017-03-23	CANADA GREEN BUILDING	169.50	CAD	169.50	CAD	4995	OTHER EXPENSES	WE0619	IMPLEMENTATION & SUPPORT	8398	"Organizations, Charitable and Social Ser"	EXISTING BUILDING SUMMMIT REGISTRATION	
ENVIRONMENT & ENERGY OFFICE	4486-89	2017-03-21	2017-03-23	CANADA GREEN BUILDING	169.50	CAD	169.50	CAD	4995	OTHER EXPENSES	WE0619	IMPLEMENTATION & SUPPORT	8398	"Organizations, Charitable and Social Ser"	EXISTING BUILDING SUMMMIT REGISTRATION	
ENVIRONMENT & ENERGY OFFICE	4486-90	2017-03-21	2017-03-23	CANADA GREEN BUILDING	169.50	CAD	169.50	CAD	4995	OTHER EXPENSES	WE0619	IMPLEMENTATION & SUPPORT	8398	"Organizations, Charitable and Social Ser"	EXISTING BUILDING SUMMMIT REGISTRATION	
					847.50	CAD	847.50	CAD								
"PARKS, FORESTRY & RECREATION"	4451-108	2017-02-28	2017-03-01	FORTINO'S	34.75	CAD	34.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08174	LAWRENCE HGTS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"PROGRAM SUPPLIES - POPCORN, ICE CREAM, FRUITS"	
"PARKS, FORESTRY & RECREATION"	4457-142	2017-03-03	2017-03-06	NOFRILLS LEONETTI'S #3	10.19	CAD	10.19	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04304	BARBARA FRUM-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	"CAKE MIX, CHOC CHIPS"	
"PARKS, FORESTRY & RECREATION"	4462-63	2017-03-06	2017-03-07	NOFRILLS DINOS 289	37.01	CAD	37.01	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08174	LAWRENCE HGTS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"PINEAPPLE, MUSHROOMS, GRANOLA"	
"PARKS, FORESTRY & RECREATION"	4465-96	2017-03-08	2017-03-09	NOFRILLS LEONETTI'S #3	35.68	CAD	35.68	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04304	BARBARA FRUM-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	"PASTA SAUCE, PASTA, MOZZARELLA"	
"PARKS, FORESTRY & RECREATION"	4467-118	2017-03-09	2017-03-10	MICHAELS #3983	42.32	CAD	42.32	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04304	BARBARA FRUM-HOLIDAY CAMPS	5945	"Game, Toy, and Hobby Shops"	FELT SHEETS	
"PARKS, FORESTRY & RECREATION"	4467-119	2017-03-09	2017-03-10	HOBBY WORLD	93.24	CAD	93.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04304	BARBARA FRUM-HOLIDAY CAMPS	5970	"Artist Supply Stores, Craft Shops"	"MODEL MAGIC, PLASTIC NEEDLES"	
"PARKS, FORESTRY & RECREATION"	4467-120	2017-03-09	2017-03-10	HOBBY WORLD	190.89	CAD	190.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04330	LAWRENCE HGTS-HOLIDAY CAMPS	5970	"Artist Supply Stores, Craft Shops"	"CONSTRUCTION PAPER, PAPER PLATES"	
"PARKS, FORESTRY & RECREATION"	4467-121	2017-03-09	2017-03-10	HOBBY WORLD	79.72	CAD	79.72	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11269	LAWRENCE HGTS-ARTS-VISL/PERF	5970	"Artist Supply Stores, Craft Shops"	"TISSUE PAPER, GLITTER"	
"PARKS, FORESTRY & RECREATION"	4467-122	2017-03-09	2017-03-10	DESERRES	297.20	CAD	297.20	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04304	BARBARA FRUM-HOLIDAY CAMPS	5970	"Artist Supply Stores, Craft Shops"	SKETCH BOOKS	
"PARKS, FORESTRY & RECREATION"	4469-218	2017-03-10	2017-03-13	PARTY CITY #2008	40.86	CAD	40.86	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04330	LAWRENCE HGTS-HOLIDAY CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	"FACE PAINT, PRIZES FOR MARCH BREAK"	
"PARKS, FORESTRY & RECREATION"	4469-219	2017-03-12	2017-03-13	NOFRILLS LEONETTI'S #3	68.90	CAD	68.90	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04330	LAWRENCE HGTS-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	"CRACKERS, MILK, STRWBERRIES"	
"PARKS, FORESTRY & RECREATION"	4471-53	2017-03-13	2017-03-14	FORTINO'S	11.47	CAD	11.47	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06258	LAWRENCE HGTS-SPORTS	5411	"Grocery Stores, Supermarkets"	"SUGAR, ICE CREAM"	
"PARKS, FORESTRY & RECREATION"	4473-86	2017-03-14	2017-03-15	FORTINO'S	27.03	CAD	27.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06258	LAWRENCE HGTS-SPORTS	5411	"Grocery Stores, Supermarkets"	"JELLO, CORNSTARCH"	
"PARKS, FORESTRY & RECREATION"	4475-102	2017-03-15	2017-03-16	FORTINO'S	67.06	CAD	67.06	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04304	BARBARA FRUM-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	"GRAHAM CRACKERS, CHEESE"	
"PARKS, FORESTRY & RECREATION"	4475-103	2017-03-15	2017-03-16	NOFRILLS PATS 1330	44.73	CAD	44.73	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06258	LAWRENCE HGTS-SPORTS	5411	"Grocery Stores, Supermarkets"	"SALSA, TACO KIT"	
"PARKS, FORESTRY & RECREATION"	4475-104	2017-03-15	2017-03-16	WWW.ATOZFUNRENTALS.CA	500.00	CAD	500.00	CAD	4118	TICKETS AND ADMISSION FEES	P04330	LAWRENCE HGTS-HOLIDAY CAMPS	7394	"Equipment Rental and Leasing Services, F"	50 ADMISSIN TICKETS TO WIZARD WORLD	
"PARKS, FORESTRY & RECREATION"	4476-103	2017-03-16	2017-03-17	FORTINO'S	11.83	CAD	11.83	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04330	LAWRENCE HGTS-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	CANDIES	
"PARKS, FORESTRY & RECREATION"	4476-104	2017-03-16	2017-03-17	NOFRILLS LEONETTI'S #3	89.73	CAD	89.73	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04330	LAWRENCE HGTS-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	"CEREAL, CHEESE, PANCAKE MIX"	
"PARKS, FORESTRY & RECREATION"	4481-153	2017-03-17	2017-03-20	STAPLES STORE #15	44.41	CAD	44.41	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04304	BARBARA FRUM-HOLIDAY CAMPS	5943	"Office, School Supply, and Stationery St"	PRINTING CAMP NEWSPAPER	
					"1,727.02"	CAD	"1,727.02"	CAD								
"PARKS, FORESTRY & RECREATION"	4454-97	2017-03-03	2017-03-03	ULINE	74.87	CAD	74.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07521	MEMORIAL HLTH CLUB-FITNESS	5964	Direct Marketing - Catalog Merchants	"17"" WHITE HANGER 144/CT"	
					74.87	CAD	74.87	CAD								
"PARKS, FORESTRY & RECREATION"	4454-98	2017-02-28	2017-03-03	NAPA WOODBRIDGE #759	120.92	CAD	120.92	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00483	S-WEST 2-PARKS EQP MNT/REP	5533	"Automotive Parts, Accessories Stores"	BELTS	
"PARKS, FORESTRY & RECREATION"	4486-91	2017-03-22	2017-03-23	RICHARD LUTES CEDAR PO	"2,034.00"	CAD	"2,034.00"	CAD	2531	LUMBER	P13396	PARKS REHAB - TEY	5211	"Building Materials, Lumber Stores"	CEDAR POSTS FOR RIVERDALE FARM	
					"2,154.92"	CAD	"2,154.92"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4451-109	2017-02-28	2017-03-01	USB CANADA	"1,113.05"	CAD	"1,113.05"	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	ED0150	EDC MARKETING TACTICS	5045	"Computers, Computer Peripheral Equipment"	OFFICE SUPPLIES	
ECONOMIC DEVELOPMENT & CULTURE	4453-123	2017-02-28	2017-03-02	THE PRINTING HOUSE #10	604.32	CAD	604.32	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	ED0150	EDC MARKETING TACTICS	5999	Miscellaneous and Specialty Retail Store	REPRODUCTION	
ECONOMIC DEVELOPMENT & CULTURE	4471-54	2017-03-13	2017-03-14	GAWCK	490.42	CAD	490.42	CAD	2792	"BANNERS, FLAGS & SIGNS"	ED0150	EDC MARKETING TACTICS	7333	"Commercial Art, Graphics, Photography"	BANNERS	
ECONOMIC DEVELOPMENT & CULTURE	4476-105	2017-03-16	2017-03-17	USB CANADA	-254.25	CAD	-254.25	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	ED0150	EDC MARKETING TACTICS	5045	"Computers, Computer Peripheral Equipment"	REFUND	
					"1,953.54"	CAD	"1,953.54"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4463-104	2017-03-07	2017-03-08	ST SERVICES IBERIA	188.24	CAD	130.07	EUR	4220	BUSINESS TRAV - GROUND TRANSPORTATION	ED0154	BUSINESS ALLIANCES	4722	Travel Agencies and Tour Operators	TAXIFARE-FRANCE TRIP	
ECONOMIC DEVELOPMENT & CULTURE	4473-87	2017-03-14	2017-03-15	MAXIBAZARCANNES	52.00	CAD	35.56	EUR	4230	BUSINESS TRAV - OTHER EXPENSES	ED0154	BUSINESS ALLIANCES	5251	Hardware Stores	SUPPLIES FOR EVENT.-FRANCE TRIP	
ECONOMIC DEVELOPMENT & CULTURE	4481-154	2017-03-18	2017-03-20	AIRLINE LIMOUSINE SERV	60.95	CAD	60.95	CAD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	ED0154	BUSINESS ALLIANCES	4121	Limousines and Taxicabs	TAXIFARE-AIRPORT TO HOME	
					301.19	CAD	60.95	CAD								
							165.63	EUR								
TORONTO WATER	4457-143	2017-03-03	2017-03-06	MOE-DRINK WAT WASTE CE	145.00	CAD	145.00	CAD	4830	PERMIT & LICENSE FEES	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	9399	Government Services - Not Elsewhere Clas	LICENSE RENEWAL	
TORONTO WATER	4457-144	2017-03-03	2017-03-06	PSHSA/PSHSA ELEARNING	-81.90	CAD	-81.90	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	8398	"Organizations, Charitable and Social Ser"	CANCELLED ORDER	
TORONTO WATER	4467-123	2017-03-08	2017-03-10	PUBLICATIONS - MAIL OR	384.83	CAD	384.83	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	9399	Government Services - Not Elsewhere Clas	OTM BOOKS	
TORONTO WATER	4467-124	2017-03-09	2017-03-10	PRINCESS AUTO #36	4.51	CAD	4.51	CAD	2710	GENERAL HARDWARE	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5085	Industrial Supplies Not Elsewhere Classi	WIRE ROPE	
TORONTO WATER	4467-125	2017-03-09	2017-03-10	RIGGING SHOPPE	146.89	CAD	146.89	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	4468	"Marinas, Marine Service/Supplies"	PUMP	
TORONTO WATER	4481-155	2017-03-17	2017-03-20	PRINCESS AUTO #36	36.46	CAD	36.46	CAD	2710	GENERAL HARDWARE	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5085	Industrial Supplies Not Elsewhere Classi	HARDWARE	
TORONTO WATER	4481-156	2017-03-17	2017-03-20	NEXT SUPPLY	28.54	CAD	28.54	CAD	3099	GENERAL EQUIPMENT	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5251	Hardware Stores	RETURNED GOODS	
TORONTO WATER	4492-67	2017-03-27	2017-03-28	PRINCESS AUTO #36	-30.37	CAD	-30.37	CAD	2710	GENERAL HARDWARE	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5085	Industrial Supplies Not Elsewhere Classi	RETURN	
TORONTO WATER	4494-81	2017-03-27	2017-03-29	NEXT SUPPLY	-28.54	CAD	-28.54	CAD	3099	GENERAL EQUIPMENT	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5251	Hardware Stores	RETURNED GOODS	
TORONTO WATER	4497-102	2017-03-30	2017-03-31	PRINCESS AUTO #36	10.59	CAD	10.59	CAD	2710	GENERAL HARDWARE	TW2035	DIST OPS: OPERATION & MTCE - SCARBOROUGH	5085	Industrial Supplies Not Elsewhere Classi	HARDWARE	
					616.01	CAD	616.01	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4487-115	2017-03-24	2017-03-24	HERITAGE TORONTO	315.00	CAD	315.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0014	AS-PS-COMMUNITY DEV-METRO HALL	8398	"Organizations, Charitable and Social Ser"	CULTURAL HOTSPOT AD IN TOURS PROGRAM	
					315.00	CAD	315.00	CAD								
"PARKS, FORESTRY & RECREATION"	4465-97	2017-03-08	2017-03-09	MARCHANT'S SCHOOL SPOR	-469.35	CAD	-469.35	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08306	ORIOLE CC-SPORTS	5941	Sporting Goods Stores	RETURNED ITEMS	
"PARKS, FORESTRY & RECREATION"	4469-220	2017-03-12	2017-03-13	NOFRILLS CARLO'S #3925	75.09	CAD	75.09	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04339	ORIOLE CC-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	"JELLO, CHEESE"	
"PARKS, FORESTRY & RECREATION"	4471-55	2017-03-13	2017-03-14	NOFRILLS DICKIES 752	157.25	CAD	157.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04339	ORIOLE CC-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	"SALT, VINEGAR, MILK"	
"PARKS, FORESTRY & RECREATION"	4473-88	2017-03-13	2017-03-15	YOUR DOLLAR STORE WITH	412.85	CAD	412.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04339	ORIOLE CC-HOLIDAY CAMPS	5999	Miscellaneous and Specialty Retail Store	MARCH BREAK CAMP SUPPLIES - CARNIVAL THEME	
"PARKS, FORESTRY & RECREATION"	4473-89	2017-03-14	2017-03-15	NOFRILLS RICHARD'S #39	9.44	CAD	9.44	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04339	ORIOLE CC-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	"FLOUR, SPONGES"	
"PARKS, FORESTRY & RECREATION"	4475-105	2017-03-15	2017-03-16	NOFRILLS RICHARD'S #39	22.34	CAD	22.34	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04339	ORIOLE CC-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	"VANILLA, BUTTER"	
					207.62	CAD	207.62	CAD								
"PARKS, FORESTRY & RECREATION"	4453-124	2017-03-01	2017-03-02	CANADA COMPUTERS #12	38.41	CAD	38.41	CAD	3410	COMPUTERS - HARDWARE	P07692	MCGREGOR PARK-PRGM SUPPORT	5734	Computer Software Stores	SVGA DISPLAY PORT CABLE	
"PARKS, FORESTRY & RECREATION"	4457-145	2017-03-04	2017-03-06	CORPORATE EXPRESS	-578.66	CAD	-578.66	CAD	3410	COMPUTERS - HARDWARE	P06667	ELLESMERE-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	RETURNED - HEADSET	
					-540.25	CAD	-540.25	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4457-146	2017-03-05	2017-03-06	HOOTSUITE MEDIA INC.	23.08	CAD	16.94	USD	4085	PROF & TECH-MGMT	ED0180	SUMMER & WINTERLICIOUS	5968	Direct Marketing - Continuity/Subscripti	MEDIA MONITORING SERVICES	
ECONOMIC DEVELOPMENT & CULTURE	4475-106	2017-03-15	2017-03-16	JOHN WILEY   SONS CAN	85.87	CAD	85.87	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	ED0152	EDC MARKETING STAFF AND ADMIN	5968	Direct Marketing - Continuity/Subscripti	BOOKS	
ECONOMIC DEVELOPMENT & CULTURE	4476-106	2017-03-16	2017-03-17	INTERNIC.CA	56.50	CAD	56.50	CAD	4085	PROF & TECH-MGMT	ED0150	EDC MARKETING TACTICS	7372	"Computer Programming, Integrated Systems"	MEDIA MONITORING SERVICES	
ECONOMIC DEVELOPMENT & CULTURE	4487-116	2017-03-23	2017-03-24	INTERNIC.CA	96.05	CAD	96.05	CAD	4085	PROF & TECH-MGMT	SE0019	NUIT BLANCHE	7372	"Computer Programming, Integrated Systems"	MEDIA MONITORING SERVICES	
					261.50	CAD	238.42	CAD								
							16.94	USD								
"PARKS, FORESTRY & RECREATION"	4476-107	2017-03-16	2017-03-17	AVN ELECTRONICS	100.00	CAD	100.00	CAD	2575	ELECTRICAL SUPPLIES	P12974	DROP IN AQUATICS - ALEX DUFF OUT/POOL	7622	Electronic Repair Shops	ELECTRICAL PARTS	
					100.00	CAD	100.00	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4487-117	2017-03-22	2017-03-24	ECOLAB CANADA	592.84	CAD	592.84	CAD	2570	JANITORIAL SUPPLIES	AH0018	AS-PS-PUBLIC/COMMUNITY-CEDAR RIDG	5046	Commercial Equipment Not Elsewhere Class	"CHLORINE TEST STRIPS, ULTRA SAN, ACCLAIM"	
					592.84	CAD	592.84	CAD								
"PARKS, FORESTRY & RECREATION"	4475-107	2017-03-14	2017-03-16	CDN TIRE STORE #00600	23.26	CAD	23.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13581	QA HIGH FIVE PROGRAM	5200	Home Supply Warehouse	ZIPLOCK BAGS	
"PARKS, FORESTRY & RECREATION"	4475-108	2017-03-15	2017-03-16	BEST BUY #53	197.69	CAD	197.69	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13581	QA HIGH FIVE PROGRAM	5732	Electronic Sales	HDMI CABLES FOR EQUIP KITS	
"PARKS, FORESTRY & RECREATION"	4476-108	2017-03-16	2017-03-17	BEST BUY #977	147.74	CAD	147.74	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13581	QA HIGH FIVE PROGRAM	5732	Electronic Sales	IPAD CASE WITH KEYBOARD	
					368.69	CAD	368.69	CAD								
"PARKS, FORESTRY & RECREATION"	4467-126	2017-03-08	2017-03-10	WAL-MART # 3000	122.11	CAD	122.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5310	Discount Stores	YOUTH COUNCIL HOMELESS KITS	
"PARKS, FORESTRY & RECREATION"	4469-221	2017-03-09	2017-03-13	THE HOME DEPOT #7001	46.30	CAD	46.30	CAD	2715	PAINT SUPPLIES	P07690	LAMOREAUX-PRGM SUPPORT	5200	Home Supply Warehouse	INT S-G DB	
"PARKS, FORESTRY & RECREATION"	4469-222	2017-03-10	2017-03-13	WAL-MART # 3000	50.87	CAD	50.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5310	Discount Stores	SUPPLIES FOR HOMELESS KITS	
"PARKS, FORESTRY & RECREATION"	4475-109	2017-03-15	2017-03-16	DOLLAR TREE # 40245	14.13	CAD	14.13	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07690	LAMOREAUX-PRGM SUPPORT	5331	Variety Stores	HIGH FIVE TRAINING	
"PARKS, FORESTRY & RECREATION"	4481-157	2017-03-17	2017-03-20	WAL-MART # 3000	41.78	CAD	41.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07690	LAMOREAUX-PRGM SUPPORT	5310	Discount Stores	LAPTOP CARRIER	
"PARKS, FORESTRY & RECREATION"	4487-118	2017-03-23	2017-03-24	DESERRES	215.75	CAD	215.75	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07690	LAMOREAUX-PRGM SUPPORT	5970	"Artist Supply Stores, Craft Shops"	CANVASSES FOR YOUTH LOUNGE	
"PARKS, FORESTRY & RECREATION"	4496-101	2017-03-29	2017-03-30	NOFRILLS MICHAELS 1315	57.66	CAD	57.66	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08946	LAMOREAUX CC-INSTRL	5411	"Grocery Stores, Supermarkets"	GROCERIES - STONE SOUP PRGM	
					548.60	CAD	548.60	CAD								
"PARKS, FORESTRY & RECREATION"	4453-125	2017-02-28	2017-03-02	WAL-MART # 3111	33.69	CAD	33.69	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05464	BURROWS HALL-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"MUFFINS, YOGURT, CHEESE"	
"PARKS, FORESTRY & RECREATION"	4454-99	2017-03-01	2017-03-03	WAL-MART # 3111	339.72	CAD	339.72	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10162	LOCATION SUPP - SC	5411	"Grocery Stores, Supermarkets"	"BAGELS, CLEMENTINES, COOKIES, APPLES, JUICE"	
"PARKS, FORESTRY & RECREATION"	4454-100	2017-03-01	2017-03-03	WAL-MART # 3111	6.70	CAD	6.70	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05464	BURROWS HALL-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GRN PEPPERS	
"PARKS, FORESTRY & RECREATION"	4467-127	2017-03-08	2017-03-10	WAL-MART # 3111	51.94	CAD	51.94	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05464	BURROWS HALL-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4467-128	2017-03-08	2017-03-10	WAL-MART # 3111	23.01	CAD	23.01	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05464	BURROWS HALL-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4473-90	2017-03-13	2017-03-15	WAL-MART # 3111	116.32	CAD	116.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P03077	AGINCOURT RC-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4473-91	2017-03-13	2017-03-15	WAL-MART # 3111	30.94	CAD	30.94	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P03099	BURROWS HALL-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	4481-158	2017-03-16	2017-03-20	WAL-MART # 3111	59.77	CAD	59.77	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P03077	AGINCOURT RC-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
